case_id,episode,peak,trough,recovery,depth,opportunity_id,strategy,symbol,family,pnl_contribution,active_at_peak,actual_realized_pnl_in_episode,account_drawdown_loss,estimated_tail_before_drawdown,entry_rank,liquidity_state,attribution
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,002168.SZ|2024-04-15,OGR,002168.SZ,GAP,-16062.589984203674,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,002713.SZ|2024-05-24,OGR,002713.SZ,GAP,-14455.496812554498,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|BULL|V29B|20240517|600881.SH,ATRDR,600881.SH,DEMAND,-12035.02101708977,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240429|000070.SZ,ATRDR,000070.SZ,ATRDR_BEAR,-10940.825483297207,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240506|600594.SH,ATRDR,600594.SH,ATRDR_BEAR,-10677.445382832098,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,002547.SZ|2024-05-27,OGR,002547.SZ,GAP,-10231.329122170559,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|BULL|V29B|20240517|000882.SZ,ATRDR,000882.SZ,DEMAND,-9950.971245508576,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,605178.SH|2024-04-15,OGR,605178.SH,GAP,-9898.096554570759,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,300287.SZ|2024-05-28,OGR,300287.SZ,GAP,-9366.116993898191,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240506|000953.SZ,ATRDR,000953.SZ,ATRDR_BEAR,-8707.816765380201,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240426|603985.SH,ATRDR,603985.SH,ATRDR_BEAR,-8331.434209986299,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|BULL|V29B|20240517|002375.SZ,ATRDR,002375.SZ,DEMAND,-8028.476883362535,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|BULL|V29B|20240516|603313.SH,ATRDR,603313.SH,DEMAND,-7206.3896980711,False,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
R0_RP75_S10_F1,1,2024-05-07,2024-06-25,2024-09-30,0.03901483806009165,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20240426|600172.SH,ATRDR,600172.SH,ATRDR_BEAR,-7047.912719602318,True,-164352.07668176648,-309378.6247042315,0.032861809062627964,0.0,PRIOR_20_COMPLETE_RAW_AMOUNT,MARKED_ECONOMIC_PNL_DIFFERENCE; realized trade PnL remains in authoritative fills
