record_type,variant,split,portfolio_reported_return,completed_equal_trade_profit_factor,admitted_completed_equal_trade_profit_factor,period_start,period_end,start_equity,end_equity,portfolio_net_pnl,portfolio_net_return,realized_gross_pnl,realized_net_pnl,terminal_unrealized_gross_pnl,terminal_unrealized_net_pnl,period_transaction_costs,identity_residual,return_without_terminal_unrealized_pnl,end_equity_without_terminal_unrealized_pnl,terminal_open_positions,terminal_cash,terminal_market_value,average_exposure,average_open_positions,turnover_notional,turnover_ratio,entry_notional,exit_notional,admitted_entries,period_realized_money_weighted_profit_factor,completed_lifecycle_money_weighted_profit_factor,sum_daily_returns,compounded_daily_return,identity_formula,date,trade_id,symbol,shares,mid_notional,period_basis_price,market_price,gross_pnl,transaction_cost,net_pnl,size_multiplier,carried_into_period,lifecycle_net_pnl,terminal_top_three_positive_pnl_share
ACCOUNTING_IDENTITY,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,2020-09-01,2020-12-31,1.183668914479898,1.2593708523117035,0.07570193783180557,0.06395533151689548,-0.032633880007360345,-0.05348418897296208,0.1299439196796574,0.1291861268047679,0.02160810184049128,-2.498001805406602e-16,-0.04518509214754781,1.130184725506936,7.0,0.20546956469225194,1.0539012876194516,0.8323903295427838,6.951219512195122,16.286915028655667,14.35610706429503,8.02991868106146,8.256996347594203,60.0,0.7926824024361446,0.9034333949498532,0.06806816426358564,0.06395533151689503,end_equity - start_equity = realized_net_pnl + terminal_unrealized_net_pnl,,,,,,,,,,,,,,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-01,trd_2ca2e39bfd19187929f8,000663.SZ,0.03682404687926174,0.14287730189153555,3.91,3.88,-0.0011047214063778614,0.0002599423904233178,-0.0013646637968011792,1.2836021505376345,True,0.004782470150194368,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04,trd_4c470755c03c6bf5baa5,000529.SZ,0.01741034247805679,0.15840747275444006,9.625329815303429,9.098469656992084,-0.009172815794243745,0.00028819705148105945,-0.009461012845724804,1.2836021505376345,True,0.008938767426718758,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-07,trd_3b5aa6b596ee504c8c27,000717.SZ,0.03319133809564576,0.14877685387992254,4.5552,4.482399999999999,-0.00241632941336304,0.00027067568133790076,-0.002687005094700941,1.2836021505376345,True,-0.00177458861444163,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-07,trd_b1b73ae8ac1d8d62a632,000546.SZ,0.015352191792470873,0.13863239492598356,9.282093933463797,9.03013698630137,-0.0038680913762830223,0.0003690926602303024,-0.004237184036513325,1.2836021505376345,False,-0.004237184036513325,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-08,trd_99a19043364838282886,000050.SZ,0.007347664916635978,0.11531097043684972,16.52853073463268,15.693553223388305,-0.006135134965550331,0.00020978986095457341,-0.0063449248265049045,1.2836021505376345,True,-0.009033757010390428,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-10,trd_f7fa66840592cc45a3c6,000657.SZ,0.021294036665208693,0.14522533005672328,7.07,6.82,-0.005323509166302173,0.0002642142519853896,-0.005587723418287563,1.2836021505376345,True,-0.004219392471502353,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-11,trd_29c9c9b31971bbdfd68e,000554.SZ,0.027578746383359123,0.13265377010395737,5.14,4.81,-0.009100986306508513,0.00024134231010092266,-0.009342328616609436,1.2836021505376345,True,-0.008078521929227395,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-14,trd_30d0afd2e3f9da6ff881,000952.SZ,0.013675860248851505,0.14654287136794572,11.028828306264504,10.715440835266824,-0.0042858432571052825,0.00026661130759456086,-0.004552454564699843,1.2836021505376345,True,-0.004016256961085013,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-14,trd_9ebd142cf77eed1de262,000633.SZ,0.03610508168107918,0.1729433412523693,4.33,4.79,0.01660833757329642,0.00031464273847406354,0.016293694834822358,1.2836021505376345,True,0.02086298528943814,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-18,trd_d7901143ac5ecab5f657,000166.SZ,0.027705987648785093,0.1457877545924764,5.535701906412479,5.261958405545928,-0.007584334053943841,0.00039102714566452423,-0.007975361199608365,1.2836021505376345,False,-0.007975361199608372,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-18,trd_56b3587e4062758cbff2,000404.SZ,0.035483347145186306,0.14418616852740473,4.154011627906977,4.0634883720930235,-0.003212068110759008,0.00038321380160982743,-0.0035952819123688355,1.2836021505376345,False,-0.003595281912368825,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-23,trd_f22f71bc074b121917d8,000935.SZ,0.010081315566090581,0.14455388748181047,14.620932721712538,14.338792048929664,-0.002844349156353265,0.0003838828074123335,-0.0032282319637655984,1.2836021505376345,False,-0.003228231963765593,
REALIZED_FULL_EXIT,P6_DETERIORATION_DERISK,holdout,0.06395533151689503,0.6804314666168177,0.8616053632564409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-24,trd_25db81db8f39d2f38b6b,000759.SZ,0.016599666247737368,0.10819070837413367,6.729189985272459,6.517643593519882,-0.0035115994990058837,0.00028844944819864105,-0.0038000489472045248,1.2836021505376345,False,-0.0038000489472045235,
