route,mature_events,signal_dates,severe,severe_signal_dates,severe_symbols,winner_mae_median,winner_mae_p05,losers_prior_mfe_median,severe_never_profited5,severe_prior_profit5,underwater_days_median,breach_recovery_events,foresight_eligible_events,foresight_mean_best_normalized,foresight_sum_amount,headroom_label
ATRDR_BULL,1494,314,92,59,91,-0.027755244959295045,-0.09256924229696376,0.033495179956159915,67,25,6.0,502,1490,0.035740578511972966,1.9352903344816101,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
ATRDR_FAST_BEAR,128,33,18,11,18,-0.04440649017933396,-0.16207690474400346,0.05200000000000027,10,8,4.0,54,126,0.03681020631533585,0.16041847213610977,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
ATRDR_SLOW_BEAR,499,160,34,29,33,-0.025495750708215303,-0.10594117198629016,0.038213888571433596,28,6,4.0,58,494,0.025423903859274587,0.4355346998398563,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
IFCGR,292,78,7,7,7,-0.02388880725427478,-0.08774201079920502,0.02712942492602166,6,1,1.0,15,288,0.009520298316362403,0.01824966162878424,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
MCB,1008,124,46,30,46,-0.02468618157195679,-0.08767667161766884,0.036531676637521104,27,19,5.0,306,1008,0.03282973566042172,0.8911936412289347,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
OGR,299,80,7,7,7,-0.02372882933974141,-0.0859360863936404,0.02712942492602166,6,1,1.0,15,295,0.009294392932584312,0.018297646105821276,"PERFECT_FORESIGHT_DIAGNOSTIC; restricted to observed held closes and simulated next opens, excludes unobservable final intraday day"
