policy_file,episode_id,symbol,trade_date,has_open_bar,positive_volume,price_matches_daily_tick,above_lower_limit,verified_model_open,actual_account_exit,actual_verified_exit
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|EARLY_TRANSITION|V53-20221107-300632.SZ,300632.SZ,2022-11-11,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|EARLY_TRANSITION|V53-20221107-300770.SZ,300770.SZ,2022-11-28,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-300095.SZ,300095.SZ,2023-02-17,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-300253.SZ,300253.SZ,2023-02-01,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-300696.SZ,300696.SZ,2023-02-03,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-300733.SZ,300733.SZ,2023-02-07,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-600621.SH,600621.SH,2023-02-03,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230119-600783.SH,600783.SH,2023-02-07,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230120-000905.SZ,000905.SZ,2023-02-17,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230120-301288.SZ,301288.SZ,2023-02-17,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-001222.SZ,001222.SZ,2023-02-20,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-002836.SZ,002836.SZ,2023-02-17,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-002977.SZ,002977.SZ,2023-02-21,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-300938.SZ,300938.SZ,2023-02-20,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-301298.SZ,301298.SZ,2023-02-17,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230130-600699.SH,600699.SH,2023-02-17,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-002006.SZ,002006.SZ,2023-02-17,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-002658.SZ,002658.SZ,2023-02-16,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230131-002733.SZ,002733.SZ,2023-02-13,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300543.SZ,300543.SZ,2023-02-20,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230201-300844.SZ,300844.SZ,2023-02-07,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-000029.SZ,000029.SZ,2023-08-08,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-000632.SZ,000632.SZ,2023-08-09,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-000858.SZ,000858.SZ,2023-08-03,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-000863.SZ,000863.SZ,2023-08-09,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-300284.SZ,300284.SZ,2023-08-11,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-300715.SZ,300715.SZ,2023-08-11,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600036.SH,600036.SH,2023-08-14,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600173.SH,600173.SH,2023-08-09,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600503.SH,600503.SH,2023-08-10,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600510.SH,600510.SH,2023-08-16,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600519.SH,600519.SH,2023-08-15,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-600848.SH,600848.SH,2023-08-14,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20230725-601828.SH,601828.SH,2023-08-14,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231114-300977.SZ,300977.SZ,2023-11-27,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300540.SZ,300540.SZ,2023-11-27,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231115-300718.SZ,300718.SZ,2023-12-06,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231117-002284.SZ,002284.SZ,2023-12-01,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231117-300611.SZ,300611.SZ,2023-12-01,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231117-301215.SZ,301215.SZ,2023-11-23,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231117-600237.SH,600237.SH,2023-11-23,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231117-603115.SH,603115.SH,2023-11-23,True,True,True,True,True,True,True
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231120-603214.SH,603214.SH,2023-12-11,True,True,True,True,True,False,False
policy_MCB_CONTINUOUS_2014_2023_profit_0_events.parquet,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20231120-603319.SH,603319.SH,2023-12-06,True,True,True,True,True,False,False
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|002048.SZ|2018-03-23,002048.SZ,2018-04-27,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|300355.SZ|2018-06-13,300355.SZ,2018-07-17,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|300228.SZ|2018-06-19,300228.SZ,2018-07-12,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|300502.SZ|2018-06-19,300502.SZ,2018-07-06,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|000002.SZ|2018-06-26,000002.SZ,2018-08-06,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|002385.SZ|2018-06-26,002385.SZ,2018-08-07,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|603579.SH|2018-08-06,603579.SH,2018-09-11,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|002236.SZ|2018-10-08,002236.SZ,2018-10-26,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|300623.SZ|2018-10-08,300623.SZ,2018-10-31,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|600066.SH|2018-10-11,600066.SH,2018-10-31,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|002354.SZ|2019-04-26,002354.SZ,2019-05-31,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|600235.SH|2019-04-29,600235.SH,2019-06-10,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|603333.SH|2020-02-03,603333.SH,2020-03-02,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|300501.SZ|2020-12-25,300501.SZ,2021-01-27,True,True,True,True,True,True,True
policy_OGR_2018_2021_fixed_0.1_events.parquet,OGR|2018_2021|603338.SH|2021-04-30,603338.SH,2021-06-15,True,True,True,True,True,True,True
policy_OGR_2022_2023_fixed_0.1_events.parquet,OGR|2022_2023|002727.SZ|2022-03-15,002727.SZ,2022-04-20,True,True,True,True,True,True,True
policy_OGR_2022_2023_fixed_0.1_events.parquet,OGR|2022_2023|002585.SZ|2022-03-28,002585.SZ,2022-04-26,True,True,True,True,True,True,True
policy_OGR_2022_2023_fixed_0.1_events.parquet,OGR|2022_2023|002074.SZ|2022-08-29,002074.SZ,2022-10-11,True,True,True,True,True,True,True
