episode_id,route,max_underwater_observed_sessions,first_breach_recovery_sessions,recovery_status,scope
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|600127.SH,ATRDR_BULL,9,4.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|000905.SZ,ATRDR_BULL,5,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|600526.SH,ATRDR_BULL,4,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|600054.SH,ATRDR_BULL,2,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|600798.SH,ATRDR_BULL,9,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|000826.SZ,ATRDR_BULL,15,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|600283.SH,ATRDR_BULL,12,4.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140211|002186.SZ,ATRDR_BULL,3,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600561.SH,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600493.SH,ATRDR_BULL,4,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-000651.SZ,MCB,11,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600279.SH,ATRDR_BULL,13,4.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|300210.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|300111.SZ,ATRDR_BULL,8,3.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-000419.SZ,MCB,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600561.SH,MCB,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|300345.SZ,ATRDR_BULL,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|002685.SZ,ATRDR_BULL,11,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600658.SH,MCB,11,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600658.SH,ATRDR_BULL,11,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600493.SH,MCB,4,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-300093.SZ,MCB,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-002685.SZ,MCB,11,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-300111.SZ,MCB,8,3.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|000419.SZ,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-300210.SZ,MCB,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600830.SH,ATRDR_BULL,16,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-300345.SZ,MCB,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-002012.SZ,MCB,7,5.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600354.SH,MCB,5,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600354.SH,ATRDR_BULL,5,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|300093.SZ,ATRDR_BULL,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140212|600692.SH,ATRDR_BULL,10,7.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600830.SH,MCB,16,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140212-600692.SH,MCB,10,7.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140409|600712.SH,ATRDR_BULL,11,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140409|002006.SZ,ATRDR_BULL,16,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140410|002072.SZ,ATRDR_BULL,9,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140410|601668.SH,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|600778.SH,ATRDR_BULL,14,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|600017.SH,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|000998.SZ,ATRDR_BULL,13,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|600882.SH,ATRDR_BULL,15,4.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|002397.SZ,ATRDR_BULL,7,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140414|600438.SH,ATRDR_BULL,16,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140508|600740.SH,ATRDR_SLOW_BEAR,9,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140509|300187.SZ,ATRDR_SLOW_BEAR,0,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140512|600207.SH,ATRDR_SLOW_BEAR,21,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140512|601999.SH,ATRDR_SLOW_BEAR,17,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140526|002482.SZ,ATRDR_SLOW_BEAR,19,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140526|002390.SZ,ATRDR_SLOW_BEAR,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140526|002285.SZ,ATRDR_SLOW_BEAR,21,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140526|002094.SZ,ATRDR_SLOW_BEAR,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20140526|600388.SH,ATRDR_SLOW_BEAR,6,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002467.SZ,ATRDR_BULL,16,6.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002282.SZ,ATRDR_BULL,7,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|600138.SH,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|600337.SH,ATRDR_BULL,14,8.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|601519.SH,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002439.SZ,ATRDR_BULL,5,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|600420.SH,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002022.SZ,ATRDR_BULL,7,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300042.SZ,ATRDR_BULL,3,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300348.SZ,ATRDR_BULL,5,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300252.SZ,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300180.SZ,ATRDR_BULL,0,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002576.SZ,ATRDR_BULL,8,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300026.SZ,ATRDR_BULL,4,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|002546.SZ,ATRDR_BULL,8,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140528|300053.SZ,ATRDR_BULL,8,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140529|002380.SZ,ATRDR_BULL,3,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|600114.SH,ATRDR_BULL,3,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|601238.SH,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|600375.SH,ATRDR_BULL,16,12.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|600201.SH,ATRDR_BULL,5,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|600438.SH,ATRDR_BULL,6,3.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|300066.SZ,ATRDR_BULL,8,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140613|002032.SZ,ATRDR_BULL,11,4.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140616|300306.SZ,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140616|002519.SZ,ATRDR_BULL,9,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140617|002107.SZ,ATRDR_BULL,7,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140617|600612.SH,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140627|600986.SH,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140627|000978.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140630|000880.SZ,ATRDR_BULL,4,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140630|002085.SZ,ATRDR_BULL,16,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140630|002033.SZ,ATRDR_BULL,7,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140701|600195.SH,ATRDR_BULL,0,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140701|600488.SH,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140701|000796.SZ,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140701|002099.SZ,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-002168.SZ,MCB,15,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002688.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002334.SZ,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002168.SZ,ATRDR_BULL,15,2.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-300110.SZ,MCB,8,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|603333.SH,ATRDR_BULL,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-002688.SZ,MCB,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-002120.SZ,MCB,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002120.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|300144.SZ,ATRDR_BULL,16,1.0,RECOVERED_BEFORE_NATIVE,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-002424.SZ,MCB,0,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-603333.SH,MCB,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002424.SZ,ATRDR_BULL,0,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20140702-002334.SZ,MCB,1,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|000519.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
ATRDR_BULL|CONTINUOUS_2014_2023|V29|BULL|V29B|20140702|002333.SZ,ATRDR_BULL,2,,NO_OBSERVED_RECOVERY_OR_NO_BREACH,Observable held-close states; invalid/final partial-day extrema not inferred
