route,year,phase,model,states,events,signal_dates,weighted_mse,weighted_bias,mean_predicted,mean_realized,top_mean_predicted,top_mean_realized,top_events,top_signal_dates,top_tail,domain_out_fraction,n_features,not_applicable_columns,unexpected_missing_fraction,b0_mse,mse_improvement_over_b0
ATRDR_BULL,2020,DISCOVERY_FORWARD,B1_NO_STRUCTURE,2345,179,30,0.006359927718528485,-0.0035915250378175394,-0.036106668304508656,-0.03251514326669111,-0.0058217557867432075,-0.003772928765668317,122,26,-0.06216584032771744,0.000931098696461825,9,,0.2417910447761194,0.006388761315812383,2.8833597283898366e-05
ATRDR_BULL,2020,DISCOVERY_FORWARD,B1_NO_VOLUME,2345,179,30,0.006362150384356672,-0.0033655673167215174,-0.035880710583412634,-0.03251514326669111,-0.005137063034204682,-0.0044338965519998405,121,26,-0.06290540847473564,0.000931098696461825,10,,0.2417910447761194,0.006388761315812383,2.6610931455711e-05
ATRDR_BULL,2020,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,2345,179,30,0.006363553310461873,-0.003553246852288617,-0.036068390118979735,-0.03251514326669111,-0.005629618711871807,-0.004318377628766759,123,26,-0.06365658451077787,0.000931098696461825,8,,0.2417910447761194,0.006388761315812383,2.520800535050962e-05
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,1610,124,26,0.004620609555960462,0.011601019704899873,-0.034018540288912234,-0.04561955999381211,-0.0030555164046578744,-0.0020259493675242168,88,24,-0.04687643119527347,0.0038306451612903224,6,,0.0,0.004620609555960462,0.0
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,1610,124,26,0.004606683551621812,0.011570061180132108,-0.03404949881368,-0.04561955999381211,-0.0030035170704519457,-0.0034000757687731673,87,24,-0.04749946330991413,0.004406682027649769,11,,0.22298136645962732,0.004620609555960462,1.3926004338650141e-05
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,1610,124,26,0.004704159827640435,0.011331312403757008,-0.0342882475900551,-0.04561955999381211,-0.004441113099845335,-0.004050219819669098,88,24,-0.04946900384310724,0.0038306451612903224,6,,0.0,0.004620609555960462,-8.355027167997273e-05
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,1610,124,26,0.004704159827640433,0.011331312403756984,-0.03428824759005514,-0.04561955999381211,-0.004441113099845349,-0.004050219819669098,88,24,-0.04946900384310724,0.004406682027649769,11,,0.22298136645962732,0.004620609555960462,-8.3550271679971e-05
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,1610,124,26,0.004594284665059019,0.01137173101353561,-0.03424782898027651,-0.04561955999381211,-0.003464861247016264,-0.004020310881946139,87,23,-0.048131858265191535,0.004406682027649769,9,,0.22298136645962732,0.004620609555960462,2.632489090144321e-05
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,1610,124,26,0.004611310982471987,0.011619910662641304,-0.033999649331170806,-0.04561955999381211,-0.0027725842292951747,-0.003833698051485551,87,24,-0.047029336285619894,0.004406682027649769,10,,0.22298136645962732,0.004620609555960462,9.298573488475056e-06
ATRDR_BULL,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,1610,124,26,0.004603463384149215,0.011413094509139058,-0.03420646548467306,-0.04561955999381211,-0.003283914056554336,-0.004182981487135942,88,24,-0.048131858265191535,0.004406682027649769,8,,0.22298136645962732,0.004620609555960462,1.7146171811246655e-05
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,2124,145,39,0.005067495920480893,-0.019929593722730378,-0.03310955477789063,-0.01317996105516025,-0.0029758586237688188,0.0010950794991705405,121,35,-0.03992957014033611,0.006896551724137931,6,,0.0,0.005067495920480893,0.0
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,2124,145,39,0.005063933695939536,-0.02030103149281923,-0.033480992547979475,-0.01317996105516025,-0.0033334501661295944,0.0016754123958966178,123,35,-0.03362618806328095,0.006896551724137931,11,,0.2015065913370998,0.005067495920480893,3.5622245413572187e-06
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,2124,145,39,0.005114947228985034,-0.01898809024737337,-0.03216805130253362,-0.01317996105516025,-0.004477072626136058,-0.0008712066174789914,125,36,-0.04450741388241394,0.006896551724137931,6,,0.0,0.005067495920480893,-4.7451308504141074e-05
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,2124,145,39,0.005114947228985034,-0.01898809024737338,-0.03216805130253363,-0.01317996105516025,-0.004477072626136054,-0.0008712066174789914,125,36,-0.04450741388241394,0.006896551724137931,11,,0.2015065913370998,0.005067495920480893,-4.7451308504141074e-05
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,2124,145,39,0.005069044696926673,-0.020268403714075952,-0.033448364769236204,-0.01317996105516025,-0.0035008682212082825,0.0007257744808879999,121,35,-0.039711173356675636,0.006896551724137931,9,,0.2015065913370998,0.005067495920480893,-1.5487764457797204e-06
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,2124,145,39,0.005064081284824864,-0.020293885803748014,-0.033473846858908266,-0.01317996105516025,-0.003066547969492516,0.0018207663798536248,124,35,-0.03267868417520473,0.006896551724137931,10,,0.2015065913370998,0.005067495920480893,3.4146356560288763e-06
ATRDR_BULL,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,2124,145,39,0.00506982541414895,-0.020234592922072782,-0.03341455397723304,-0.01317996105516025,-0.003210690255369576,0.0008595390158051459,122,35,-0.03835192732760258,0.006896551724137931,8,,0.2015065913370998,0.005067495920480893,-2.329493668057521e-06
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,2169,151,21,0.003636164171406872,-0.01778981298652279,-0.02886249346558915,-0.011072680479066363,0.00012298890719124631,-4.6335119215078445e-05,124,21,-0.03698910779059043,0.006622516556291391,6,,0.007376671277086215,0.003636164171406872,0.0
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,2169,151,21,0.003623291785500916,-0.01780249338712279,-0.028875173866189156,-0.011072680479066363,-0.0001585217654699205,0.0010510941720561532,127,21,-0.034236055994563294,0.013245033112582781,11,,0.21023513139695713,0.003636164171406872,1.2872385905956206e-05
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_PRICE,2169,151,21,0.0036132119365354805,-0.019604938810739107,-0.030677619289805464,-0.011072680479066363,-0.003980236616293349,0.001184608594100986,127,21,-0.03688428834389019,0.006622516556291391,6,,0.007376671277086215,0.003636164171406872,2.295223487139156e-05
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B2_EXTENDED,2169,151,21,0.0036132119365354775,-0.01960493881073904,-0.030677619289805405,-0.011072680479066363,-0.00398023661629334,0.001184608594100986,127,21,-0.03688428834389019,0.013245033112582781,11,,0.21023513139695713,0.003636164171406872,2.2952234871394597e-05
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,2169,151,21,0.0036186606463356366,-0.01795060413227227,-0.029023284611338636,-0.011072680479066363,-0.0003467061769949319,0.00171007990703366,126,21,-0.031219443565871863,0.006622516556291391,9,,0.21023513139695713,0.003636164171406872,1.75035250712355e-05
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,2169,151,21,0.003627736066188,-0.017795900897128604,-0.028868581376194965,-0.011072680479066363,-6.235747046519291e-06,0.0010378153139999806,127,21,-0.03673799713102004,0.013245033112582781,10,,0.21023513139695713,0.003636164171406872,8.428105218872238e-06
ATRDR_BULL,2023,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,2169,151,21,0.003624316253018068,-0.01797935850955861,-0.02905203898862497,-0.011072680479066363,-0.0002468062450506654,0.0011017338319702895,126,21,-0.034236055994563294,0.006622516556291391,8,,0.21023513139695713,0.003636164171406872,1.1847918388803967e-05
ATRDR_FAST_BEAR,2016,DISCOVERY_FORWARD,B0,358,22,5,0.0231103757490143,-0.09506064734935359,-0.08625251642024492,0.008808130929108655,-0.0016796326257924586,0.05729561743901587,13,4,-0.08920531631060362,0.15719696969696964,6,,0.0,0.0231103757490143,0.0
ATRDR_FAST_BEAR,2016,DISCOVERY_FORWARD,B1,358,22,5,0.022780876939734407,-0.09196460663257472,-0.08315647570346606,0.008808130929108655,-0.0060239624021812595,0.05457559969351808,13,4,-0.08920531631060362,0.16801948051948046,11,,0.17597765363128492,0.0231103757490143,0.0003294988092798941
ATRDR_FAST_BEAR,2016,DISCOVERY_FORWARD,B1_NO_STRUCTURE,358,22,5,0.022728003271759157,-0.09151296491743342,-0.08270483398832477,0.008808130929108655,-0.007036279284527365,0.05457559969351808,13,4,-0.08920531631060362,0.16801948051948046,9,,0.17597765363128492,0.0231103757490143,0.000382372477255144
ATRDR_FAST_BEAR,2016,DISCOVERY_FORWARD,B1_NO_VOLUME,358,22,5,0.02317860500457338,-0.09302195308579388,-0.08421382215668524,0.008808130929108655,-0.0063919539424315604,0.052626109698023456,13,4,-0.08920531631060362,0.16369047619047614,10,,0.17597765363128492,0.0231103757490143,-6.822925555908035e-05
ATRDR_FAST_BEAR,2016,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,358,22,5,0.02311815842701492,-0.09251828742532635,-0.08371015649621769,0.008808130929108655,-0.007109989016554428,0.05861608676735762,14,4,-0.08431975236064547,0.16369047619047614,8,,0.17597765363128492,0.0231103757490143,-7.78267800061877e-06
ATRDR_FAST_BEAR,2020,DISCOVERY_FORWARD,B0,268,22,4,0.005841015180103183,0.05028966069322179,-0.014193864665074885,-0.06448352535829668,0.06054032969189882,-0.03317888806416651,11,4,-0.10071402631348901,0.0,6,,0.0,0.005841015180103183,0.0
ATRDR_FAST_BEAR,2020,DISCOVERY_FORWARD,B1,268,22,4,0.005971711109085141,0.050236791137212564,-0.014246734221084113,-0.06448352535829668,0.05941435948130335,-0.036958572044869124,11,4,-0.10714804623375,0.0,11,,0.23880597014925373,0.005841015180103183,-0.00013069592898195832
ATRDR_FAST_BEAR,2020,DISCOVERY_FORWARD,B1_NO_STRUCTURE,268,22,4,0.005995137407407536,0.05053451595965975,-0.01394900939863693,-0.06448352535829668,0.059574923934552375,-0.03493198738898165,11,4,-0.10367740413507756,0.0,9,,0.23880597014925373,0.005841015180103183,-0.00015412222730435288
ATRDR_FAST_BEAR,2020,DISCOVERY_FORWARD,B1_NO_VOLUME,268,22,4,0.00588816307201252,0.05015658532569057,-0.014326940032606112,-0.06448352535829668,0.06011026369318664,-0.03314012798149939,11,4,-0.09226994806137,0.0,10,,0.23880597014925373,0.005841015180103183,-4.714789190933717e-05
ATRDR_FAST_BEAR,2020,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,268,22,4,0.00590185871186993,0.0505061477162647,-0.013977377642031986,-0.06448352535829668,0.0600147815958751,-0.03175605478965492,11,4,-0.09226994806137,0.0,8,,0.23880597014925373,0.005841015180103183,-6.084353176674662e-05
ATRDR_FAST_BEAR,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,65,8,6,0.001234851760304625,0.007888886294141195,-0.03923535912010633,-0.04712424541424754,0.016503195583869625,-0.024414639390561575,3,3,-0.05370216907675178,0.0,6,,0.0,0.001234851760304625,0.0
ATRDR_FAST_BEAR,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,65,8,6,0.001179745488550712,0.007940455850008785,-0.03918378956423875,-0.04712424541424754,0.012844003596448536,-0.017748511504229736,3,3,-0.049716423843824624,0.0,11,,0.3230769230769231,0.001234851760304625,5.5106271753912854e-05
ATRDR_FAST_BEAR,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,65,8,6,0.0011836895733615541,0.00852858725514,-0.03859565815910754,-0.04712424541424754,0.01338772668992692,-0.017748511504229736,3,3,-0.049716423843824624,0.0,9,,0.3230769230769231,0.001234851760304625,5.116218694307083e-05
ATRDR_FAST_BEAR,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,65,8,6,0.0011725365999780556,0.00819549480693993,-0.0389287506073076,-0.04712424541424754,0.014264025343750014,-0.01869776858571694,3,3,-0.05370216907675178,0.0,10,,0.3230769230769231,0.001234851760304625,6.231516032656936e-05
ATRDR_FAST_BEAR,2021,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,65,8,6,0.0011779818763995576,0.008825382240554,-0.03829886317369353,-0.04712424541424754,0.014599717247720412,-0.017557169532136308,3,3,-0.049716423843824624,0.0,8,,0.3230769230769231,0.001234851760304625,5.6869883905067385e-05
ATRDR_FAST_BEAR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B0,452,38,9,0.003903270142211796,0.0015756566713430132,-0.03440010828736134,-0.03597576495870435,0.032675428034307404,-0.003974150301613225,17,6,-0.0661069970893744,0.02631578947368421,6,,0.0,0.003903270142211796,0.0
ATRDR_FAST_BEAR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1,452,38,9,0.003794547835096288,0.001112909583268848,-0.034862855375435514,-0.03597576495870435,0.03420634700852157,-0.005190405962422685,17,8,-0.06573325350598505,0.02631578947368421,11,,0.2323008849557522,0.003903270142211796,0.00010872230711550827
ATRDR_FAST_BEAR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_STRUCTURE,452,38,9,0.003895186825622622,0.001116592743566951,-0.0348591722151374,-0.03597576495870435,0.029805924882591525,-0.005094191455801168,18,8,-0.07048241454502299,0.02631578947368421,9,,0.2323008849557522,0.003903270142211796,8.083316589174022e-06
ATRDR_FAST_BEAR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_NO_VOLUME,452,38,9,0.003813517113342781,0.0013260893005334368,-0.03464967565817092,-0.03597576495870435,0.03854663270013526,-0.00447599359032747,16,7,-0.07048241454502299,0.02631578947368421,10,,0.2323008849557522,0.003903270142211796,8.975302886901496e-05
ATRDR_FAST_BEAR,2022,CONSUMED_HISTORY_TEMPORAL_CHECK,B1_PRICE_AUGMENT_ONLY,452,38,9,0.0039085307328602095,0.001284775427726116,-0.03469098953097824,-0.03597576495870435,0.03282677402736515,-0.0044915058631888,17,7,-0.07048241454502299,0.02631578947368421,8,,0.2323008849557522,0.003903270142211796,-5.260590648413412e-06
ATRDR_SLOW_BEAR,2016,DISCOVERY_FORWARD,B0,547,55,8,0.0050722450106082785,-0.030122659106921305,-0.07322510699305416,-0.043102447886132864,-0.0374146892749666,-0.022692545949609497,31,7,-0.07081283207916891,0.0,6,,0.19926873857404023,0.0050722450106082785,0.0
ATRDR_SLOW_BEAR,2016,DISCOVERY_FORWARD,B1,547,55,8,0.0050042021427288775,-0.028822485051803296,-0.07192493293793617,-0.043102447886132864,-0.03481519813630792,-0.02594233143532915,32,7,-0.06928500386141459,0.0026885395306447935,11,,0.42778793418647165,0.0050722450106082785,6.804286787940109e-05
ATRDR_SLOW_BEAR,2016,DISCOVERY_FORWARD,B1_NO_STRUCTURE,547,55,8,0.0050651619362168,-0.030327395927695126,-0.07342984381382799,-0.043102447886132864,-0.03610778846544776,-0.02238716297775616,31,7,-0.07015407618996175,0.001822738664843928,9,,0.42778793418647165,0.0050722450106082785,7.08307439147883e-06
ATRDR_SLOW_BEAR,2016,DISCOVERY_FORWARD,B1_NO_VOLUME,547,55,8,0.005012775449908508,-0.02890152909039526,-0.07200397697652812,-0.043102447886132864,-0.03497111408264226,-0.02639125570752822,32,7,-0.07015407618996175,0.0008658008658008658,10,,0.42778793418647165,0.0050722450106082785,5.946956069977083e-05
ATRDR_SLOW_BEAR,2016,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,547,55,8,0.00507352083080564,-0.03039907843473818,-0.07350152632087104,-0.043102447886132864,-0.03624226786621089,-0.021880191476005426,31,7,-0.07015407618996175,0.0,8,,0.42778793418647165,0.0050722450106082785,-1.2758201973616518e-06
ATRDR_SLOW_BEAR,2017,DISCOVERY_FORWARD,B0,961,57,27,0.003452200606913508,-0.010558027811323714,-0.04121017099848455,-0.03065214318716083,0.012150585185482543,-0.005235390430826298,34,16,-0.050495290985387555,0.055137844611528805,6,,0.1279916753381894,0.003452200606913508,0.0
ATRDR_SLOW_BEAR,2017,DISCOVERY_FORWARD,B1,961,57,27,0.0036028457259460922,-0.004389543343794345,-0.035041686530955185,-0.03065214318716083,0.021086273158909315,-0.004291507722134725,39,21,-0.04812840236686353,0.06265664160401001,11,,0.28303850156087407,0.003452200606913508,-0.00015064511903258417
ATRDR_SLOW_BEAR,2017,DISCOVERY_FORWARD,B1_NO_STRUCTURE,961,57,27,0.003437043373756391,-0.010890945018877848,-0.04154308820603869,-0.03065214318716083,0.010827052425276776,-0.005806813936932882,35,16,-0.05129667340426968,0.055137844611528805,9,,0.28303850156087407,0.003452200606913508,1.5157233157116895e-05
ATRDR_SLOW_BEAR,2017,DISCOVERY_FORWARD,B1_NO_VOLUME,961,57,27,0.0036062885600838404,-0.00447799838585841,-0.03513014157301925,-0.03065214318716083,0.021668654767999177,-0.003938522889915157,39,21,-0.04812840236686353,0.06265664160401001,10,,0.28199791883454733,0.003452200606913508,-0.0001540879531703324
ATRDR_SLOW_BEAR,2017,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,961,57,27,0.0034362646057899586,-0.010908109269177709,-0.04156025245633854,-0.03065214318716083,0.011377565404986302,-0.005631313770155174,35,16,-0.05129667340426968,0.055137844611528805,8,,0.28199791883454733,0.003452200606913508,1.593600112354942e-05
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B0,2047,165,39,0.0032867072753438083,0.006806947546240993,-0.04212542338707983,-0.048932370933320826,-0.002131815460996183,-0.009127994126314916,91,27,-0.06875656737561872,0.0,6,,0.022960429897410845,0.0032867072753438083,0.0
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B1,2047,165,39,0.003300100046508619,0.006569221793156775,-0.04236314914016404,-0.048932370933320826,-0.0014599460165775919,-0.010875366200037576,101,29,-0.0641006614241028,0.0010160427807486632,11,,0.24963361016121152,0.0032867072753438083,-1.3392771164810486e-05
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B2_PRICE,2047,165,39,0.003943266702932731,0.00563294274502919,-0.04329942818829163,-0.048932370933320826,-0.033279123404785935,-0.04321799496076156,155,35,-0.10987447795127803,0.0,6,,0.022960429897410845,0.0032867072753438083,-0.0006565594275889227
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B2_EXTENDED,2047,165,39,0.003943266702932731,0.0056329427450291705,-0.04329942818829166,-0.048932370933320826,-0.03327912340478594,-0.04321799496076156,155,35,-0.10987447795127803,0.0010160427807486632,11,,0.24963361016121152,0.0032867072753438083,-0.0006565594275889227
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B1_NO_STRUCTURE,2047,165,39,0.0032944210321849024,0.006914876725415904,-0.04201749420790492,-0.048932370933320826,-0.0011122325820667506,-0.010159116013090502,103,28,-0.06883242904132851,0.0010160427807486632,9,,0.24963361016121152,0.0032867072753438083,-7.71375684109404e-06
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B1_NO_VOLUME,2047,165,39,0.003306770848490201,0.006653700572947138,-0.04227867036037369,-0.048932370933320826,-0.0012941174062685152,-0.010382986109291389,102,29,-0.0641006614241028,0.0010160427807486632,10,,0.24963361016121152,0.0032867072753438083,-2.006357314639261e-05
ATRDR_SLOW_BEAR,2018,DISCOVERY_FORWARD,B1_PRICE_AUGMENT_ONLY,2047,165,39,0.003301002079399347,0.006982003275058634,-0.04195036765826219,-0.048932370933320826,-0.0007921865426311045,-0.009231294672919405,102,28,-0.0681989598058253,0.0010160427807486632,8,,0.24963361016121152,0.0032867072753438083,-1.4294804055538495e-05
ATRDR_SLOW_BEAR,2019,DISCOVERY_FORWARD,B0,203,12,8,0.0062279691805457345,-0.024277879065642813,-0.03233061488243893,-0.008052735816796115,0.011693437026188028,-0.013536313693527617,6,2,-0.05290368932038852,0.0,6,,0.0,0.0062279691805457345,0.0
ATRDR_SLOW_BEAR,2019,DISCOVERY_FORWARD,B1,203,12,8,0.006235902403304725,-0.025335842176135076,-0.03338857799293119,-0.008052735816796115,0.00911248295896196,-0.012463267516822226,6,2,-0.05290368932038852,0.0,11,,0.16748768472906403,0.0062279691805457345,-7.933222758990839e-06
