date,nav,utilization
2022-04-18,0.9894256790668361,
2022-04-19,0.9894763879430354,
2022-04-20,0.9892492483661689,
2022-04-21,0.9886084268851494,
2022-04-22,0.9886632728623963,
2022-04-25,0.9876322049494831,
2022-04-26,0.9872138205658163,
2022-04-27,0.9877233916931506,
2022-04-28,0.9876280863486705,
2022-04-29,0.9881767804579149,
2022-05-05,0.9885301791183223,
2022-05-06,0.9898045908018674,
2022-05-09,0.9903376100248812,
2022-05-10,0.9923985994633209,
2022-05-11,0.9936077128600702,
2022-05-12,0.9964997913649372,
2022-05-13,0.9976829386434991,
2022-05-16,0.9974106206042348,
2022-05-17,0.9971978483925392,
2022-05-18,1.0003015872883474,
2022-05-19,1.0019294708983566,
2022-05-20,1.0040718034120701,
2022-05-23,1.0078147609178647,
2022-05-24,0.9970295078214401,
2022-05-25,1.0023356668908472,
2022-05-26,1.0042381288927618,
2022-05-27,1.0042700794454185,
2022-05-30,1.0065354433655247,
2022-05-31,1.0088850361000805,
2022-06-01,1.0102858335974891,
2022-06-02,1.0114720526254601,
2022-06-06,1.0150401559692388,
2022-06-07,1.013426527393925,
2022-06-08,1.0135012540013761,
2022-06-09,1.0089991231451538,
2022-06-10,1.0107625805704252,
2022-06-13,1.0117627244231449,
2022-06-14,1.0113608453298863,
2022-06-15,1.0122346279613428,
2022-06-16,1.01260727912456,
2022-06-17,1.0129322150234583,
2022-06-20,1.0147856520331637,
2022-06-21,1.0149649791493704,
2022-06-22,1.0130066624815721,
2022-06-23,1.0137281610576787,
2022-06-24,1.014766145771325,
2022-06-27,1.0157349945345047,
2022-06-28,1.0162003178692873,
2022-06-29,1.0144859323185176,
2022-06-30,1.01646284441437,
2022-07-01,1.0159165193373971,
2022-07-04,1.017679569028576,
2022-07-05,1.0166857482103833,
2022-07-06,1.0152974725501236,
2022-07-07,1.0153120212934552,
2022-07-08,1.0165459966882682,
2022-07-11,1.0170864238774646,
2022-07-12,1.0164506653384802,
2022-07-13,1.016415670376701,
2022-07-14,1.0161735309970985,
2022-07-15,1.0156841132025511,
2022-07-18,1.0161366773124902,
2022-07-19,1.0163169101655114,
2022-07-20,1.016915608808584,
2022-07-21,1.0157721096720362,
2022-07-22,1.0156505867733625,
2022-07-25,1.0149455535770309,
2022-07-26,1.0157215504404609,
2022-07-27,1.0164976442719773,
2022-07-28,1.0189740486993788,
2022-07-29,1.0182175512764033,
2022-08-01,1.0179798687796877,
2022-08-02,1.020256712757253,
2022-08-03,1.0227435850985556,
2022-08-04,1.0224679336591727,
2022-08-05,1.0228687772979796,
2022-08-08,1.0232178119877977,
2022-08-09,1.0227087292583696,
2022-08-10,1.0226962266045112,
2022-08-11,1.0232409717876894,
2022-08-12,1.0229469750097602,
2022-08-15,1.022933477137863,
2022-08-16,1.022933477137863,
2022-08-17,1.0229151210110767,
2022-08-18,1.0228416965039306,
2022-08-19,1.0228814681119682,
2022-08-22,1.0229273584289342,
2022-08-23,1.0229151210110767,
2022-08-24,1.022783568769107,
2022-08-25,1.022866171339646,
2022-08-26,1.0229365364923275,
2022-08-29,1.0226673132994593,
2022-08-30,1.0229273584289342,
2022-08-31,1.0225724733110624,
2022-09-01,1.023058910670904,
2022-09-02,1.0235942977021764,
2022-09-05,1.0237074210047235,
2022-09-06,1.0237074210047235,
2022-09-07,1.0237074210047235,
2022-09-08,1.0237074210047235,
2022-09-09,1.0237074210047235,
2022-09-13,1.0237074210047235,
2022-09-14,1.0237126692746705,
2022-09-15,1.0236181649883047,
2022-09-16,1.02357559127514,
2022-09-19,1.0236317324353572,
2022-09-20,1.0236382822373828,
2022-09-21,1.0236443641964064,
2022-09-22,1.0236247147903301,
2022-09-23,1.0236443641964064,
2022-09-26,1.0236434285104026,
2022-09-27,1.0236658849744895,
2022-09-28,1.0236022583262434,
2022-09-29,1.0235999191112342,
2022-09-30,1.0235461171660258,
2022-10-10,1.0235339532479788,
2022-10-11,1.023583076763169,
2022-10-12,1.0237009731996254,
2022-10-13,1.0236934877115964,
2022-10-14,1.0237173477046888,
2022-10-17,1.023840701276689,
2022-10-18,1.0234914369233636,
2022-10-19,1.0236647994967805,
2022-10-20,1.0233141602244473,
2022-10-21,1.0233065739640945,
2022-10-24,1.0230263892613234,
2022-10-25,1.0231570551538451,
2022-10-26,1.0234788620090778,
2022-10-27,1.0227745556516052,
2022-10-28,1.0217765117664244,
2022-10-31,1.0224008614847722,
2022-11-01,1.0233309798767327,
2022-11-02,1.0239683758864646,
2022-11-03,1.0249389900763832,
2022-11-04,1.026164372906593,
2022-11-07,1.0262818862476353,
2022-11-08,1.0253472711011775,
2022-11-09,1.0258235012830208,
2022-11-10,1.0227861939704728,
2022-11-11,1.0236749523291704,
2022-11-14,1.0210065626622358,
2022-11-15,1.0276797533056172,
2022-11-16,1.028524611391173,
2022-11-17,1.0309800717357973,
2022-11-18,1.0286033780311854,
2022-11-21,1.0280367110062525,
2022-11-22,1.0257614148302225,
2022-11-23,1.0243633542932769,
2022-11-24,1.0259727825488847,
2022-11-25,1.0247408250624714,
2022-11-28,1.0241881712583063,
2022-11-29,1.027417560439247,
2022-11-30,1.0270969928214133,
2022-12-01,1.0272200446962585,
2022-12-02,1.0275435638085018,
2022-12-05,1.0298014971112486,
2022-12-06,1.0300838911476509,
2022-12-07,1.0302784978025936,
2022-12-08,1.0307947111566444,
2022-12-09,1.0299721954558598,
2022-12-12,1.0293691978571866,
2022-12-13,1.029599831233826,
2022-12-14,1.0292956143294647,
2022-12-15,1.028569578333558,
2022-12-16,1.0294344317076543,
2022-12-19,1.0280467907930562,
2022-12-20,1.0275802980941429,
2022-12-21,1.0276476588110062,
2022-12-22,1.0277752036076568,
2022-12-23,1.0277752036076568,
2022-12-26,1.0277752036076568,
2022-12-27,1.0277752036076568,
2022-12-28,1.0277752036076568,
2022-12-29,1.0277752036076568,
2022-12-30,1.0277752036076568,
2023-01-03,1.0277752036076568,
2023-01-04,1.0277752036076568,
2023-01-05,1.0277752036076568,
2023-01-06,1.0277752036076568,
2023-01-09,1.0277752036076568,
2023-01-10,1.0277752036076568,
2023-01-11,1.0277752036076568,
2023-01-12,1.0277752036076568,
2023-01-13,1.0277752036076568,
2023-01-16,1.0277752036076568,
2023-01-17,1.0277752036076568,
2023-01-18,1.0277752036076568,
2023-01-19,1.0297618292077235,
2023-01-20,1.0292630868706354,
2023-01-30,1.0340044047039663,
2023-01-31,1.0356251634755211,
2023-02-01,1.0442158464234659,
2023-02-02,1.0423234784432305,
2023-02-03,1.044474286481178,
2023-02-06,1.0430814721759563,
2023-02-07,1.0499628490541846,
2023-02-08,1.0457758735115226,
2023-02-09,1.05244037472908,
2023-02-10,1.0517921189958304,
2023-02-13,1.0559207914232855,
2023-02-14,1.0537304144023825,
2023-02-15,1.0552129786267388,
2023-02-16,1.0462419796368763,
2023-02-17,1.0437538026352193,
2023-02-20,1.0472166932145925,
2023-02-21,1.0482795338079631,
2023-02-22,1.0481053958195763,
2023-02-23,1.0478446001355333,
2023-02-24,1.0477120627428147,
2023-02-27,1.0477685532225105,
2023-02-28,1.0478533917401216,
2023-03-01,1.047624148058868,
2023-03-02,1.0478870401971836,
2023-03-03,1.047787107040564,
2023-03-06,1.0483253732817768,
2023-03-07,1.0480437314353916,
2023-03-08,1.0478468821661389,
2023-03-09,1.0476204159257478,
2023-03-10,1.047117475171413,
2023-03-13,1.0474209775983954,
2023-03-14,1.047004125085154,
2023-03-15,1.0470689998191711,
2023-03-16,1.0468597297807771,
2023-03-17,1.0468760372112627,
2023-03-20,1.0468539996320603,
2023-03-21,1.0472544077952572,
2023-03-22,1.0472487138397448,
2023-03-23,1.0472249044908406,
2023-03-24,1.0472274043801537,
2023-03-27,1.0472152105093473,
2023-03-28,1.0471831213756466,
2023-03-29,1.0471739224906524,
2023-03-30,1.0471670768087964,
2023-03-31,1.0471893252748288,
2023-04-03,1.0472169219298115,
2023-04-04,1.0472745685610119,
2023-04-06,1.0472745685610119,
2023-04-07,1.0472745685610119,
2023-04-10,1.0472745685610119,
2023-04-11,1.0472745685610119,
2023-04-12,1.0472745685610119,
2023-04-13,1.0472745685610119,
2023-04-14,1.0472745685610119,
2023-04-17,1.0472772842462408,
2023-04-18,1.0472696591491713,
2023-04-19,1.0472558753198535,
2023-04-20,1.0472332933016095,
2023-04-21,1.0471981005459048,
2023-04-24,1.0471860763543723,
2023-04-25,1.0471681867035556,
2023-04-26,1.047195461089227,
2023-04-27,1.0472174565615424,
2023-04-28,1.047225374931576,
2023-05-04,1.0472051390970458,
2023-05-05,1.0472038780232995,
2023-05-08,1.0472038780232995,
2023-05-09,1.0472038780232995,
2023-05-10,1.0472038780232995,
2023-05-11,1.0472038780232995,
2023-05-12,1.0472038780232995,
2023-05-15,1.0472038780232995,
2023-05-16,1.0470534400794502,
2023-05-17,1.0471184115658292,
2023-05-18,1.0477791231178606,
2023-05-19,1.0494535401189276,
2023-05-22,1.0498657544548657,
2023-05-23,1.0490142872674226,
2023-05-24,1.0501094924901486,
2023-05-25,1.0504718215094029,
2023-05-26,1.0516577645982574,
2023-05-29,1.051880733479714,
2023-05-30,1.053183054898385,
2023-05-31,1.0531078349091998,
2023-06-01,1.0532495657195449,
2023-06-02,1.0540679261873844,
2023-06-05,1.0546267325233385,
2023-06-06,1.050597972801316,
2023-06-07,1.0512540999361994,
2023-06-08,1.0501543474804313,
2023-06-09,1.0514199871793042,
2023-06-12,1.0539054848823954,
2023-06-13,1.0547032572339672,
2023-06-14,1.0552041555319396,
2023-06-15,1.0571179634297838,
2023-06-16,1.0572671417463608,
2023-06-19,1.057129685046151,
2023-06-20,1.0568767825995549,
2023-06-21,1.0568434563102889,
2023-06-26,1.0568434563102889,
2023-06-27,1.0568434563102889,
2023-06-28,1.0567990338205637,
2023-06-29,1.056908138745262,
2023-06-30,1.057071796132309,
2023-07-03,1.0571431339676887,
2023-07-04,1.057038225386248,
2023-07-05,1.0570634034457937,
2023-07-06,1.0570634034457937,
2023-07-07,1.057014730259726,
2023-07-10,1.0571332388866737,
2023-07-11,1.0570485898674253,
2023-07-12,1.0570485898674253,
2023-07-13,1.0570782170241622,
2023-07-14,1.0569766382010641,
2023-07-17,1.0569427785933647,
2023-07-18,1.0569470110443273,
2023-07-19,1.0569935680049138,
2023-07-20,1.057158633592448,
2023-07-21,1.0573632548318044,
2023-07-24,1.0573632548318044,
2023-07-25,1.0573632548318044,
2023-07-26,1.0576785067684262,
2023-07-27,1.0575773413634508,
2023-07-28,1.0630726353733868,
2023-07-31,1.0645093530416927,
2023-08-01,1.064646314026058,
2023-08-02,1.0654308159115977,
2023-08-03,1.0666854014005287,
2023-08-04,1.0687556875248918,
2023-08-07,1.068362252901177,
2023-08-08,1.0676302893078509,
2023-08-09,1.0681020141254478,
2023-08-10,1.0680854419641472,
2023-08-11,1.0665842403618013,
2023-08-14,1.0662306470181018,
2023-08-15,1.0664272631247174,
2023-08-16,1.0663952901345135,
2023-08-17,1.0659850668147328,
2023-08-18,1.0659850668147328,
2023-08-21,1.0659850668147328,
2023-08-22,1.0659850668147328,
2023-08-23,1.0659850668147328,
2023-08-24,1.0659850668147328,
2023-08-25,1.0659850668147328,
2023-08-28,1.0659850668147328,
2023-08-29,1.0659850668147328,
2023-08-30,1.0661201257352655,
2023-08-31,1.0660895169933782,
2023-09-01,1.0662268996365016,
2023-09-04,1.0669563721016209,
2023-09-05,1.0666509240572382,
2023-09-06,1.0668190769743868,
2023-09-07,1.0665262882709032,
2023-09-08,1.0665312323395488,
2023-09-11,1.0664404080369136,
2023-09-12,1.0662460744225686,
2023-09-13,1.0659995690228805,
2023-09-14,1.0660597155689318,
2023-09-15,1.0658227703309338,
2023-09-18,1.065861499934388,
2023-09-19,1.0656219647076923,
2023-09-20,1.0654341680445356,
2023-09-21,1.0653683722949954,
2023-09-22,1.0658076162153365,
2023-09-25,1.0656516969074994,
2023-09-26,1.0654647917043354,
2023-09-27,1.0656322965106686,
2023-09-28,1.0658230938674274,
2023-10-09,1.0661226582093026,
2023-10-10,1.065900007647301,
2023-10-11,1.0657307185591156,
2023-10-12,1.0658297416735685,
2023-10-13,1.0656966394941225,
2023-10-16,1.0661536665497198,
2023-10-17,1.0663161601551432,
2023-10-18,1.0654325941033247,
2023-10-19,1.06531070894642,
2023-10-20,1.0648760498774374,
2023-10-23,1.0641536931712687,
2023-10-24,1.0650971312884396,
2023-10-25,1.0653029778371481,
2023-10-26,1.0656347303333615,
2023-10-27,1.0655250279401185,
2023-10-30,1.0656726773645433,
2023-10-31,1.065566099103087,
2023-11-01,1.0655802118643238,
2023-11-02,1.0653948703235963,
2023-11-03,1.065694340322926,
2023-11-06,1.0663263216221555,
2023-11-07,1.0663833961777505,
2023-11-08,1.0666088367275774,
2023-11-09,1.0668050005889822,
2023-11-10,1.0667156320499747,
2023-11-13,1.0668073354729908,
2023-11-14,1.0664735625768131,
2023-11-15,1.065475063759535,
2023-11-16,1.0624550296491027,
2023-11-17,1.0636614641670532,
2023-11-20,1.0702950954120207,
2023-11-21,1.0651431142246626,
2023-11-22,1.0603010587590211,
2023-11-23,1.068191183756153,
2023-11-24,1.0612730159456232,
2023-11-27,1.0633522803277442,
2023-11-28,1.0676858983870563,
2023-11-29,1.0660609015576683,
2023-11-30,1.064517811621794,
2023-12-01,1.067171746562138,
2023-12-04,1.0690684065966896,
2023-12-05,1.0592330468019822,
2023-12-06,1.0626430889206746,
2023-12-07,1.061703549637492,
2023-12-08,1.0599668414693066,
2023-12-11,1.0619039458013704,
2023-12-12,1.061648006915997,
2023-12-13,1.0617197924510546,
