blind_id,triplet_id,symbol,trade_date,label,match_neutral_distance,match_loser_distance
CASE_000522,79,600237.SH,2019-07-22,LOSER,2.9224290082565094,2.626998279481969
CASE_000583,61,000536.SZ,2019-08-01,LOSER,2.810299874496839,2.2898244702466797
CASE_000761,32,300290.SZ,2018-01-26,LOSER,1.4488105061540568,0.8512004369659114
CASE_000147,126,002805.SZ,2020-12-30,WINNER,1.7794240095738492,1.0988464327034462
CASE_000778,26,000530.SZ,2018-08-09,NEUTRAL,1.2337969360970462,0.5953274083125192
CASE_000681,175,300204.SZ,2020-07-08,NEUTRAL,0.8387281763243892,1.2039400780882876
CASE_000552,112,002176.SZ,2019-09-11,LOSER,1.5357120836831326,2.7586240752914724
CASE_000740,36,002531.SZ,2018-05-10,LOSER,2.7682196534205032,1.4674718347616418
CASE_000739,207,600880.SH,2021-02-22,WINNER,1.493500155513154,1.4124329301162901
CASE_000070,55,600834.SH,2018-03-30,NEUTRAL,1.034945809615777,1.9353097034013758
CASE_000177,136,300640.SZ,2020-04-10,WINNER,0.9401259669930893,1.765006814328186
CASE_000467,187,300271.SZ,2021-01-11,LOSER,0.5011599234784009,2.2606268517134485
CASE_000351,95,600100.SH,2019-07-25,LOSER,2.70018691235977,2.452703489186531
CASE_000653,120,300467.SZ,2019-12-13,NEUTRAL,2.670085904922385,2.3409817652088156
CASE_000093,194,300624.SZ,2021-01-13,LOSER,1.2528105509203527,1.6174470176984277
CASE_000176,118,603661.SH,2019-12-09,NEUTRAL,2.0038755214227626,1.5174817678711583
CASE_000570,227,002630.SZ,2021-09-13,LOSER,1.390353939125255,0.7114772476462229
CASE_000543,37,600215.SH,2018-04-27,LOSER,5.975152635504162,4.563925120645294
CASE_000364,186,300478.SZ,2021-07-28,LOSER,0.5779615118023002,0.9380400249919941
CASE_000002,47,300701.SZ,2018-11-13,NEUTRAL,1.4966866700351633,2.0467775684610805
CASE_000249,24,600288.SH,2018-01-18,LOSER,1.9825183636140171,1.0137054223117414
CASE_000737,179,300255.SZ,2020-08-17,WINNER,0.5571995618625383,1.7337408750888619
CASE_000015,190,300636.SZ,2021-02-09,WINNER,1.35365563690005,1.4144911178591904
CASE_000763,54,600438.SH,2018-01-23,LOSER,4.009610575763773,1.2029127216439164
CASE_000254,177,300050.SZ,2020-03-05,NEUTRAL,1.411728668941117,1.1437810987272998
CASE_000299,128,600478.SH,2020-10-12,LOSER,1.5176697050269587,0.8736259302303447
CASE_000101,42,600133.SH,2018-07-24,NEUTRAL,0.8995615063812314,3.270589815214609
CASE_000728,124,300787.SZ,2020-10-12,LOSER,2.3612262676910216,1.098590875234527
CASE_000149,99,300006.SZ,2019-01-31,WINNER,1.1480361700640715,0.5668845898108528
CASE_000337,129,300479.SZ,2020-04-13,NEUTRAL,0.6232954861760909,1.1655560431749914
CASE_000088,40,603658.SH,2018-05-07,WINNER,1.5378301553899436,1.7306868005282257
CASE_000628,15,600107.SH,2018-08-21,WINNER,2.0578953268802787,1.9448614986213573
CASE_000022,71,603768.SH,2019-11-29,LOSER,1.050299800471528,0.5709656750965781
CASE_000398,16,000697.SZ,2018-06-12,NEUTRAL,1.1298468931840329,1.5138992481847156
CASE_000128,201,600327.SH,2021-05-06,WINNER,1.0246825608260417,2.233008598608107
CASE_000454,178,002730.SZ,2020-07-29,WINNER,2.0823880201220817,1.0878080477189833
CASE_000094,138,002449.SZ,2020-04-01,NEUTRAL,1.0351432640130998,0.8619870475649003
CASE_000620,35,002025.SZ,2018-08-03,WINNER,2.5150345952604596,1.5377511914702648
CASE_000383,1,600965.SH,2018-10-11,LOSER,3.4733774360058867,1.9684065661925563
CASE_000342,144,002181.SZ,2020-02-28,NEUTRAL,0.4737403400491999,2.201164991962125
CASE_000079,88,300702.SZ,2019-11-20,WINNER,1.1352418337301582,1.145966870181332
CASE_000136,151,300245.SZ,2020-05-28,NEUTRAL,0.8295373941193748,0.6550171010892052
CASE_000448,125,300718.SZ,2020-09-30,WINNER,0.7545636528531812,0.6762744270115438
CASE_000500,137,300223.SZ,2020-12-16,LOSER,2.6106741633190076,1.9789207029127367
CASE_000161,96,601567.SH,2019-08-23,WINNER,0.9067787599937844,1.1456515293252345
CASE_000492,85,600756.SH,2019-10-31,NEUTRAL,0.976690180032579,0.9995100050481759
CASE_000709,135,600189.SH,2020-04-03,LOSER,5.100343930137407,0.911371540979424
CASE_000599,63,300017.SZ,2019-07-30,LOSER,1.50402257348723,1.3533712348619957
CASE_000614,219,000541.SZ,2021-02-22,LOSER,1.0767895714521252,1.9790850659543622
CASE_000795,198,300738.SZ,2021-01-05,WINNER,0.7340864108443329,0.42099100588354216
CASE_000409,148,002421.SZ,2020-04-15,WINNER,1.2789943288638754,1.2028911911455549
CASE_000214,63,002065.SZ,2019-07-30,NEUTRAL,1.50402257348723,1.3533712348619957
CASE_000415,124,300679.SZ,2020-10-12,NEUTRAL,2.3612262676910216,1.098590875234527
CASE_000380,85,000034.SZ,2019-10-31,WINNER,0.976690180032579,0.9995100050481759
CASE_000677,68,002328.SZ,2019-11-13,NEUTRAL,1.0013521192627457,0.7670924082822006
CASE_000263,12,300025.SZ,2018-01-16,LOSER,3.778055608292344,1.4896372630780934
CASE_000167,192,002634.SZ,2021-02-08,NEUTRAL,1.3616282594861449,0.43912446484265144
CASE_000404,206,603733.SH,2021-08-10,LOSER,0.9241741658835354,2.4435871877165654
CASE_000239,37,300124.SZ,2018-04-27,NEUTRAL,5.975152635504162,4.563925120645294
CASE_000575,231,002544.SZ,2021-08-23,WINNER,1.2307719154993753,1.3034487101014969
CASE_000046,222,002935.SZ,2021-09-14,WINNER,1.870051867701504,1.4835421923531307
CASE_000252,94,300276.SZ,2019-10-10,LOSER,2.163809893896328,2.493490919715636
CASE_000657,161,603031.SH,2020-04-21,NEUTRAL,2.7723158852858063,1.243710756947858
CASE_000752,231,300292.SZ,2021-08-23,NEUTRAL,1.2307719154993753,1.3034487101014969
CASE_000668,233,300213.SZ,2021-03-18,LOSER,0.8179377452465337,0.7663279877011571
CASE_000743,194,300556.SZ,2021-01-13,NEUTRAL,1.2528105509203527,1.6174470176984277
CASE_000311,219,300625.SZ,2021-02-22,NEUTRAL,1.0767895714521252,1.9790850659543622
CASE_000330,221,300514.SZ,2021-06-09,NEUTRAL,0.7092444332557908,0.39670566680780217
CASE_000345,97,600391.SH,2019-08-23,LOSER,1.7356092312365574,1.7418663052833303
CASE_000565,54,300316.SZ,2018-01-23,WINNER,4.009610575763773,1.2029127216439164
CASE_000202,114,000729.SZ,2019-02-18,NEUTRAL,1.4473850146059748,1.4411914436152586
CASE_000355,55,600012.SH,2018-03-30,LOSER,1.034945809615777,1.9353097034013758
CASE_000472,11,300004.SZ,2018-07-11,WINNER,2.3559115053684505,2.0247644465056718
CASE_000449,151,300264.SZ,2020-05-28,LOSER,0.8295373941193748,0.6550171010892052
CASE_000634,80,600655.SH,2019-07-23,WINNER,1.1118528410069937,0.9009251451626524
CASE_000009,79,603328.SH,2019-07-22,NEUTRAL,2.9224290082565094,2.626998279481969
CASE_000757,87,300027.SZ,2019-12-06,LOSER,2.044396425263421,2.089951909311321
CASE_000234,74,300520.SZ,2019-08-15,LOSER,2.429260493816377,1.5747132554719052
CASE_000471,145,002063.SZ,2020-08-06,LOSER,0.5893361947813326,1.2399345622813494
CASE_000652,86,000951.SZ,2019-10-30,WINNER,2.0376947842547923,3.166084464719482
CASE_000016,113,000715.SZ,2019-04-09,WINNER,1.3022639638527151,1.5791644895263606
CASE_000574,199,600812.SH,2021-01-15,LOSER,0.37988516753071555,1.270574663649312
CASE_000283,240,002785.SZ,2021-09-16,WINNER,2.734277448845285,0.6223085159990274
CASE_000443,175,300006.SZ,2020-07-08,WINNER,0.8387281763243892,1.2039400780882876
CASE_000458,155,002324.SZ,2020-10-20,WINNER,1.12486893712608,0.9889298508726923
CASE_000357,29,002262.SZ,2018-04-16,WINNER,1.7764196283444305,1.250775224805145
CASE_000658,206,600567.SH,2021-08-10,NEUTRAL,0.9241741658835354,2.4435871877165654
CASE_000017,170,002384.SZ,2020-01-22,LOSER,2.674142924936991,1.6933578323254355
CASE_000287,182,002798.SZ,2021-02-04,LOSER,1.6091760042122352,2.152512711705936
CASE_000402,107,600376.SH,2019-01-23,NEUTRAL,2.143647783398471,1.8363381202078894
CASE_000339,9,002696.SZ,2018-07-03,LOSER,1.4507905976172843,2.2366577144416526
CASE_000627,132,300448.SZ,2020-04-02,NEUTRAL,1.7538563015200905,2.490146717959648
CASE_000567,133,300602.SZ,2020-09-30,LOSER,1.4736427069087985,1.400421506422654
CASE_000712,218,600463.SH,2021-03-30,NEUTRAL,1.6031420053212897,1.6331715477893596
CASE_000420,236,601669.SH,2021-03-10,NEUTRAL,1.9250357699874343,2.643927223078542
CASE_000302,112,002801.SZ,2019-09-11,WINNER,1.5357120836831326,2.7586240752914724
CASE_000563,191,600152.SH,2021-02-09,WINNER,1.3809731670887992,1.725259893775428
CASE_000436,184,603160.SH,2021-01-29,LOSER,0.9085776312035927,1.904859568048619
CASE_000547,98,002212.SZ,2019-06-28,WINNER,1.6346913501675802,1.5277573745464759
CASE_000226,114,002461.SZ,2019-02-18,WINNER,1.4473850146059748,1.4411914436152586
CASE_000277,71,603758.SH,2019-11-29,WINNER,1.050299800471528,0.5709656750965781
CASE_000154,30,002352.SZ,2018-08-13,NEUTRAL,1.285164468163786,2.279950058554707
CASE_000074,89,002177.SZ,2019-05-30,LOSER,2.654798975940862,2.13203899015178
CASE_000148,38,002484.SZ,2018-01-04,NEUTRAL,1.0312279539816156,1.9863559466085432
CASE_000682,30,600794.SH,2018-08-13,LOSER,1.285164468163786,2.279950058554707
CASE_000405,56,002374.SZ,2018-11-20,NEUTRAL,2.2493999407170957,1.8263637022999868
CASE_000553,210,600530.SH,2021-08-12,WINNER,1.2447158239366791,1.9413781709791076
CASE_000317,4,600218.SH,2018-08-27,NEUTRAL,0.39782046343610455,1.2949836682816385
CASE_000358,119,000544.SZ,2019-09-16,LOSER,1.8879717181633742,2.1475306156815384
CASE_000702,23,000619.SZ,2018-08-30,NEUTRAL,1.3105895086705732,1.4745912824925773
CASE_000418,168,002898.SZ,2020-03-10,NEUTRAL,2.1210289264821274,0.6047527665100454
CASE_000643,45,000639.SZ,2018-11-09,LOSER,1.2974929404235744,0.8699894942860121
CASE_000615,159,603277.SH,2020-10-13,WINNER,0.5507368284065889,0.7082596794583652
CASE_000056,104,002481.SZ,2019-04-01,WINNER,1.3261645544069243,1.1667933213997408
CASE_000122,81,600429.SH,2019-09-30,NEUTRAL,2.169850707413335,2.3765827293022355
CASE_000690,165,600638.SH,2020-01-13,LOSER,1.4144723360434865,2.6284222359099063
CASE_000469,224,000915.SZ,2021-06-02,WINNER,0.8405071006314675,1.9929124837740408
CASE_000247,163,002697.SZ,2020-06-18,LOSER,0.9321904918887204,2.160069478359968
CASE_000010,28,002649.SZ,2018-01-04,LOSER,2.904492575291837,1.886959809359078
CASE_000211,225,603893.SH,2021-03-08,WINNER,2.254767701576256,1.2814414297512475
CASE_000484,97,600760.SH,2019-08-23,NEUTRAL,1.7356092312365574,1.7418663052833303
CASE_000463,237,600686.SH,2021-09-06,NEUTRAL,4.367627706121758,2.829740700055788
CASE_000390,206,600308.SH,2021-08-10,WINNER,0.9241741658835354,2.4435871877165654
CASE_000158,89,300531.SZ,2019-05-30,NEUTRAL,2.654798975940862,2.13203899015178
CASE_000774,83,002860.SZ,2019-07-10,LOSER,2.9967648527069657,2.0180462423693597
CASE_000064,20,002046.SZ,2018-06-12,WINNER,0.5994253483316971,0.86994622067937
CASE_000519,29,002294.SZ,2018-04-16,NEUTRAL,1.7764196283444305,1.250775224805145
CASE_000174,176,300375.SZ,2020-03-09,WINNER,0.9221653155045191,0.6047195022129671
CASE_000794,220,002892.SZ,2021-05-13,WINNER,1.7930474159976635,1.959201103067558
CASE_000663,175,000915.SZ,2020-07-08,LOSER,0.8387281763243892,1.2039400780882876
CASE_000035,50,000069.SZ,2018-07-26,NEUTRAL,1.4134757334838237,2.1082614934049992
CASE_000240,210,002661.SZ,2021-08-12,NEUTRAL,1.2447158239366791,1.9413781709791076
CASE_000635,214,002777.SZ,2021-01-25,WINNER,0.9308206082126119,1.2489818091938345
CASE_000533,129,300368.SZ,2020-04-13,WINNER,0.6232954861760909,1.1655560431749914
CASE_000156,118,603208.SH,2019-12-09,WINNER,2.0038755214227626,1.5174817678711583
CASE_000071,91,600933.SH,2019-11-01,WINNER,1.064257894081127,2.002608648500099
CASE_000456,96,002441.SZ,2019-08-23,LOSER,0.9067787599937844,1.1456515293252345
CASE_000655,33,002292.SZ,2018-05-18,LOSER,1.5860954121430397,3.0116132157258813
CASE_000077,6,000338.SZ,2018-12-26,WINNER,1.2815561387890018,3.340072422737084
CASE_000588,36,600072.SH,2018-05-10,NEUTRAL,2.7682196534205032,1.4674718347616418
CASE_000510,12,300571.SZ,2018-01-16,WINNER,3.778055608292344,1.4896372630780934
CASE_000430,70,300449.SZ,2019-04-30,NEUTRAL,1.3009968445277824,1.5125475893083709
CASE_000132,181,300790.SZ,2021-01-13,WINNER,0.9211902888923212,0.5159917353799709
CASE_000381,17,300463.SZ,2018-10-19,LOSER,0.8051891630731662,1.47770195051682
CASE_000385,138,300232.SZ,2020-04-01,LOSER,1.0351432640130998,0.8619870475649003
CASE_000556,19,002168.SZ,2018-06-20,WINNER,1.9328533539605237,0.6933176510453944
CASE_000708,109,300219.SZ,2019-12-10,WINNER,1.406359196079857,1.286629678658022
CASE_000495,121,002647.SZ,2020-09-25,LOSER,1.0506457343830702,4.1459514250447596
CASE_000058,24,300365.SZ,2018-01-18,NEUTRAL,1.9825183636140171,1.0137054223117414
CASE_000560,13,300035.SZ,2018-06-21,WINNER,1.040061527097702,1.2907447776378882
CASE_000722,50,001979.SZ,2018-07-26,WINNER,1.4134757334838237,2.1082614934049992
CASE_000477,6,600698.SH,2018-12-26,LOSER,1.2815561387890018,3.340072422737084
CASE_000019,6,600741.SH,2018-12-26,NEUTRAL,1.2815561387890018,3.340072422737084
CASE_000603,66,603069.SH,2019-01-03,NEUTRAL,2.0057445762623822,3.4557566463623592
CASE_000499,218,000609.SZ,2021-03-30,LOSER,1.6031420053212897,1.6331715477893596
CASE_000112,50,002016.SZ,2018-07-26,LOSER,1.4134757334838237,2.1082614934049992
CASE_000686,38,300476.SZ,2018-01-04,WINNER,1.0312279539816156,1.9863559466085432
CASE_000387,27,300097.SZ,2018-09-13,NEUTRAL,2.8318264574660437,1.182022036696756
CASE_000549,178,600980.SH,2020-07-29,LOSER,2.0823880201220817,1.0878080477189833
CASE_000059,31,002351.SZ,2018-02-27,NEUTRAL,1.765645404865377,3.0627077508244644
CASE_000455,42,002034.SZ,2018-07-24,LOSER,0.8995615063812314,3.270589815214609
CASE_000699,202,601789.SH,2021-06-30,NEUTRAL,1.3792868383567738,1.8151592933703702
CASE_000771,68,002239.SZ,2019-11-13,WINNER,1.0013521192627457,0.7670924082822006
CASE_000297,115,002661.SZ,2019-09-20,LOSER,1.3393379030749248,0.6961783271500529
CASE_000679,20,002598.SZ,2018-06-12,NEUTRAL,0.5994253483316971,0.86994622067937
CASE_000412,166,002694.SZ,2020-01-13,NEUTRAL,3.332048943528731,2.895104390090299
CASE_000649,156,601798.SH,2020-11-19,LOSER,1.5008685333245584,1.1056036390268895
CASE_000618,28,002474.SZ,2018-01-04,NEUTRAL,2.904492575291837,1.886959809359078
CASE_000400,172,002390.SZ,2020-07-30,WINNER,1.6340461042342354,0.7684384122962107
CASE_000687,171,300657.SZ,2020-07-31,LOSER,0.6713533977363619,2.7305921354409346
CASE_000393,88,300573.SZ,2019-11-20,LOSER,1.1352418337301582,1.145966870181332
CASE_000629,235,002869.SZ,2021-04-22,NEUTRAL,1.9332985019782982,1.0124046854163495
CASE_000141,81,603711.SH,2019-09-30,LOSER,2.169850707413335,2.3765827293022355
CASE_000470,83,300279.SZ,2019-07-10,NEUTRAL,2.9967648527069657,2.0180462423693597
CASE_000116,25,002082.SZ,2018-09-05,LOSER,0.7411254272874284,0.5819097442967567
CASE_000350,49,600707.SH,2018-11-16,NEUTRAL,1.0915473504949926,1.4146728709713428
CASE_000611,103,600495.SH,2019-02-14,NEUTRAL,1.2315232621364955,4.4956486313061985
CASE_000596,212,600552.SH,2021-04-23,LOSER,1.5994343920698233,0.8930186089877282
CASE_000118,159,600114.SH,2020-10-13,LOSER,0.5507368284065889,0.7082596794583652
CASE_000514,187,300096.SZ,2021-01-11,WINNER,0.5011599234784009,2.2606268517134485
CASE_000776,17,300562.SZ,2018-10-19,NEUTRAL,0.8051891630731662,1.47770195051682
CASE_000238,210,300791.SZ,2021-08-12,LOSER,1.2447158239366791,1.9413781709791076
CASE_000731,11,600560.SH,2018-07-11,NEUTRAL,2.3559115053684505,2.0247644465056718
CASE_000335,106,002855.SZ,2019-03-19,WINNER,3.1480730832778105,3.2606941666576605
CASE_000610,119,000035.SZ,2019-09-16,WINNER,1.8879717181633742,2.1475306156815384
CASE_000542,113,000679.SZ,2019-04-09,LOSER,1.3022639638527151,1.5791644895263606
CASE_000759,94,002698.SZ,2019-10-10,NEUTRAL,2.163809893896328,2.493490919715636
CASE_000673,237,600418.SH,2021-09-06,WINNER,4.367627706121758,2.829740700055788
CASE_000527,110,002169.SZ,2019-09-04,WINNER,2.2253237028342947,0.8434166997092689
CASE_000602,52,002547.SZ,2018-05-21,LOSER,1.5234151926774402,1.3563106750848675
CASE_000777,10,000796.SZ,2018-10-23,WINNER,1.634005674685072,1.302961223361872
CASE_000021,197,300633.SZ,2021-02-01,WINNER,1.0433280140193792,1.2121834411796069
CASE_000213,191,002850.SZ,2021-02-09,LOSER,1.3809731670887992,1.725259893775428
CASE_000797,215,603309.SH,2021-09-24,WINNER,0.6923698423703953,0.7381888334858029
CASE_000719,226,002216.SZ,2021-04-07,LOSER,1.5037477988877914,2.1491827691648973
CASE_000091,188,300676.SZ,2021-01-11,LOSER,0.8860050918869317,0.6708684883846704
CASE_000692,13,002759.SZ,2018-06-21,LOSER,1.040061527097702,1.2907447776378882
CASE_000338,157,002920.SZ,2020-09-04,WINNER,1.6510576122585123,1.1777631723312443
CASE_000781,204,300167.SZ,2021-05-11,WINNER,1.0315552433124315,0.7293165639551757
CASE_000053,108,300503.SZ,2019-09-10,WINNER,0.9632922141240201,1.4404720235079602
CASE_000120,176,002355.SZ,2020-03-09,NEUTRAL,0.9221653155045191,0.6047195022129671
CASE_000647,150,300750.SZ,2020-11-23,WINNER,2.986129089736925,3.217389801448287
CASE_000475,69,300597.SZ,2019-10-18,LOSER,1.2144176880251754,0.8918895512817518
CASE_000109,10,002627.SZ,2018-10-23,LOSER,1.634005674685072,1.302961223361872
CASE_000040,154,002546.SZ,2020-02-17,NEUTRAL,1.665332814045754,1.211999615479611
CASE_000072,114,600132.SH,2019-02-18,LOSER,1.4473850146059748,1.4411914436152586
CASE_000038,60,600061.SH,2018-07-24,NEUTRAL,1.1522895691277961,1.6030478524616991
CASE_000115,212,002654.SZ,2021-04-23,NEUTRAL,1.5994343920698233,0.8930186089877282
CASE_000609,8,300423.SZ,2018-06-21,WINNER,1.7455551383070707,2.137221919345606
CASE_000218,99,002693.SZ,2019-01-31,NEUTRAL,1.1480361700640715,0.5668845898108528
CASE_000386,59,002735.SZ,2018-11-08,LOSER,1.8058827373874204,1.1991496800891903
CASE_000672,104,600191.SH,2019-04-01,NEUTRAL,1.3261645544069243,1.1667933213997408
CASE_000258,197,002901.SZ,2021-02-01,LOSER,1.0433280140193792,1.2121834411796069
CASE_000445,59,002565.SZ,2018-11-08,WINNER,1.8058827373874204,1.1991496800891903
CASE_000215,132,300096.SZ,2020-04-02,LOSER,1.7538563015200905,2.490146717959648
CASE_000625,173,600860.SH,2020-01-06,LOSER,0.9292437689583924,0.4134813567271891
CASE_000322,7,002268.SZ,2018-09-10,LOSER,5.2413912420138375,1.4195050478681661
CASE_000188,109,000509.SZ,2019-12-10,LOSER,1.406359196079857,1.286629678658022
CASE_000250,90,000564.SZ,2019-10-08,NEUTRAL,1.933604555117439,1.580806565596636
CASE_000755,223,300260.SZ,2021-04-16,WINNER,1.1200989131195092,1.0825543689876536
CASE_000767,154,601179.SH,2020-02-17,WINNER,1.665332814045754,1.211999615479611
CASE_000292,211,002255.SZ,2021-08-12,WINNER,0.9020659427023492,2.2911305838524956
CASE_000425,9,002567.SZ,2018-07-03,WINNER,1.4507905976172843,2.2366577144416526
CASE_000666,3,002041.SZ,2018-02-01,LOSER,2.461367729210994,1.3052293091447147
CASE_000727,60,600643.SH,2018-07-24,WINNER,1.1522895691277961,1.6030478524616991
CASE_000622,15,603877.SH,2018-08-21,LOSER,2.0578953268802787,1.9448614986213573
CASE_000373,62,600444.SH,2019-04-30,NEUTRAL,0.3224282202025537,0.7727246837869408
CASE_000049,146,300097.SZ,2020-09-01,LOSER,2.064952172151501,1.3943865244617464
CASE_000729,213,603306.SH,2021-07-29,LOSER,1.4031167942697416,1.316151539003635
CASE_000275,235,300324.SZ,2021-04-22,WINNER,1.9332985019782982,1.0124046854163495
CASE_000232,46,300036.SZ,2018-05-23,WINNER,1.4944630859271855,1.9998891330398108
CASE_000640,149,600633.SH,2020-05-08,LOSER,1.5390205851438492,0.9017159964445723
CASE_000095,127,600739.SH,2020-03-17,LOSER,1.0128979898171493,1.5097475045074993
CASE_000105,113,600838.SH,2019-04-09,NEUTRAL,1.3022639638527151,1.5791644895263606
CASE_000037,149,603444.SH,2020-05-08,NEUTRAL,1.5390205851438492,0.9017159964445723
CASE_000140,58,601177.SH,2018-07-17,WINNER,1.0240217377809573,1.901520476547111
CASE_000166,77,603042.SH,2019-12-03,NEUTRAL,1.547603238918219,0.98533381049163
CASE_000434,225,300053.SZ,2021-03-08,LOSER,2.254767701576256,1.2814414297512475
CASE_000389,47,300632.SZ,2018-11-13,WINNER,1.4966866700351633,2.0467775684610805
CASE_000754,180,300088.SZ,2020-01-17,NEUTRAL,1.2694562160201357,4.363095811849211
CASE_000344,69,002115.SZ,2019-10-18,WINNER,1.2144176880251754,0.8918895512817518
CASE_000461,74,300525.SZ,2019-08-15,WINNER,2.429260493816377,1.5747132554719052
CASE_000621,135,600887.SH,2020-04-03,NEUTRAL,5.100343930137407,0.911371540979424
CASE_000460,130,002876.SZ,2020-03-23,WINNER,1.2693204134315053,1.1858653421371859
CASE_000395,108,002849.SZ,2019-09-10,NEUTRAL,0.9632922141240201,1.4404720235079602
CASE_000697,34,000590.SZ,2018-01-04,LOSER,0.8638114539396632,1.1110321931661669
CASE_000665,141,002747.SZ,2020-10-19,WINNER,2.2609152786420834,2.0598845591151065
CASE_000295,133,002660.SZ,2020-09-30,NEUTRAL,1.4736427069087985,1.400421506422654
CASE_000347,162,000570.SZ,2020-03-13,NEUTRAL,1.0440081395521061,0.7669765883491058
CASE_000688,116,600202.SH,2019-04-24,NEUTRAL,0.6586250793970858,0.9202050127375302
CASE_000787,109,603773.SH,2019-12-10,NEUTRAL,1.406359196079857,1.286629678658022
CASE_000284,136,002615.SZ,2020-04-10,LOSER,0.9401259669930893,1.765006814328186
CASE_000397,18,002762.SZ,2018-07-02,NEUTRAL,0.969696400278938,3.449614762019668
CASE_000031,91,603730.SH,2019-11-01,NEUTRAL,1.064257894081127,2.002608648500099
CASE_000597,5,002468.SZ,2018-12-18,WINNER,2.0710160753489957,1.1785864773686279
CASE_000171,90,002697.SZ,2019-10-08,WINNER,1.933604555117439,1.580806565596636
CASE_000488,139,603982.SH,2020-12-25,LOSER,2.1259095928459106,1.1109747225167657
CASE_000742,230,300782.SZ,2021-03-08,WINNER,1.1165253525163703,1.5000768697893194
CASE_000168,134,300222.SZ,2020-02-11,NEUTRAL,1.211369405554223,0.44683639338683057
CASE_000382,169,002061.SZ,2020-07-01,NEUTRAL,0.7152513148184476,1.0273460536325798
CASE_000433,162,600609.SH,2020-03-13,WINNER,1.0440081395521061,0.7669765883491058
CASE_000773,229,000049.SZ,2021-09-15,WINNER,1.6738329176433273,2.385354905413487
CASE_000427,216,002698.SZ,2021-07-02,NEUTRAL,0.9102839126357478,1.259583222652079
CASE_000524,70,002835.SZ,2019-04-30,WINNER,1.3009968445277824,1.5125475893083709
CASE_000717,152,603718.SH,2020-11-11,LOSER,0.8452405895272426,1.67553891760105
CASE_000244,39,000561.SZ,2018-03-28,NEUTRAL,0.813442622013716,2.755874836703003
CASE_000377,121,603093.SH,2020-09-25,NEUTRAL,1.0506457343830702,4.1459514250447596
CASE_000246,105,603556.SH,2019-07-02,WINNER,0.4715583102511848,2.352345776741682
CASE_000051,24,300253.SZ,2018-01-18,WINNER,1.9825183636140171,1.0137054223117414
CASE_000435,66,600377.SH,2019-01-03,LOSER,2.0057445762623822,3.4557566463623592
CASE_000223,179,603538.SH,2020-08-17,LOSER,0.5571995618625383,1.7337408750888619
CASE_000052,147,300609.SZ,2020-08-26,LOSER,0.6817198342812658,1.2739388705194377
CASE_000613,78,002639.SZ,2019-11-29,NEUTRAL,1.329159741598582,1.6090572363073434
CASE_000464,229,600152.SH,2021-09-15,NEUTRAL,1.6738329176433273,2.385354905413487
CASE_000272,8,002358.SZ,2018-06-21,LOSER,1.7455551383070707,2.137221919345606
CASE_000667,152,300482.SZ,2020-11-11,WINNER,0.8452405895272426,1.67553891760105
CASE_000260,195,300323.SZ,2021-01-19,LOSER,0.8500446329590874,1.5105906711705699
CASE_000134,18,002293.SZ,2018-07-02,LOSER,0.969696400278938,3.449614762019668
CASE_000293,78,600114.SH,2019-11-29,WINNER,1.329159741598582,1.6090572363073434
CASE_000732,189,300137.SZ,2021-02-04,NEUTRAL,2.42920042381792,2.061356081377531
CASE_000641,130,600552.SH,2020-03-23,NEUTRAL,1.2693204134315053,1.1858653421371859
CASE_000540,54,300393.SZ,2018-01-23,NEUTRAL,4.009610575763773,1.2029127216439164
CASE_000421,145,002178.SZ,2020-08-06,NEUTRAL,0.5893361947813326,1.2399345622813494
CASE_000028,75,000931.SZ,2019-05-09,WINNER,0.7552329244586419,1.164206416722501
CASE_000723,234,603626.SH,2021-09-03,NEUTRAL,0.8192304508891425,0.9780170499600717
CASE_000067,44,603608.SH,2018-12-04,WINNER,1.6006341740530525,2.2113647166335153
CASE_000684,150,300037.SZ,2020-11-23,NEUTRAL,2.986129089736925,3.217389801448287
CASE_000261,102,000042.SZ,2019-03-12,LOSER,0.26864555511766663,0.9854864251068696
CASE_000285,35,002383.SZ,2018-08-03,LOSER,2.5150345952604596,1.5377511914702648
CASE_000440,147,300250.SZ,2020-08-26,NEUTRAL,0.6817198342812658,1.2739388705194377
CASE_000081,79,300657.SZ,2019-07-22,WINNER,2.9224290082565094,2.626998279481969
CASE_000747,100,002522.SZ,2019-06-12,LOSER,1.6417530468127588,1.3647831859025
CASE_000735,88,300194.SZ,2019-11-20,NEUTRAL,1.1352418337301582,1.145966870181332
CASE_000401,65,000599.SZ,2019-06-10,NEUTRAL,0.4685198961209476,1.2607194003067967
CASE_000594,240,002718.SZ,2021-09-16,NEUTRAL,2.734277448845285,0.6223085159990274
CASE_000450,201,002277.SZ,2021-05-06,NEUTRAL,1.0246825608260417,2.233008598608107
CASE_000568,92,000889.SZ,2019-11-07,LOSER,1.6454291284541664,0.7854745724112957
CASE_000090,119,600874.SH,2019-09-16,NEUTRAL,1.8879717181633742,2.1475306156815384
CASE_000506,40,300326.SZ,2018-05-07,NEUTRAL,1.5378301553899436,1.7306868005282257
CASE_000720,49,600552.SH,2018-11-16,WINNER,1.0915473504949926,1.4146728709713428
CASE_000087,211,002227.SZ,2021-08-12,LOSER,0.9020659427023492,2.2911305838524956
CASE_000230,186,300230.SZ,2021-07-28,NEUTRAL,0.5779615118023002,0.9380400249919941
