trade_date,decision_at,fill_at,symbol,quantity,price,notional,account_source_file,account_row_id,event_id,execution_function,order_request_source,desired_position_source,callback_source,signal_source,input_source,provenance_status
2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-07 09:30:00,560050.SH,59800.0,0.7626096,45613.174890816,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5478,SMV6|2024-05-07|560050.SH|119,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-07 09:30:00,560080.SH,96500.0,1.1839464,114273.67776551998,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5480,SMV6|2024-05-07|560080.SH|120,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-07 09:30:00,159905.SZ,3700.0,1.654539965217391,6123.022230878608,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5481,SMV6|2024-05-07|159905.SZ|121,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-07 09:30:00,510150.SH,28400.0,0.545436,15493.480476480001,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5482,SMV6|2024-05-07|510150.SH|122,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-02 00:00:00,2024-09-02 00:00:00,2024-09-02 09:30:00,512070.SH,595900.0,0.5954759999999999,354915.11722967995,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5702,SMV6|2024-09-02|512070.SH|123,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 09:30:00,512070.SH,417200.0,0.6575255999999999,274374.54425606393,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5740,SMV6|2024-09-25|512070.SH|124,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 09:30:00,512880.SH,310000.0,0.8847071999999999,274314.08384639997,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5741,SMV6|2024-09-25|512880.SH|125,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 09:30:00,159993.SZ,295500.0,0.9277415999999999,274202.47232855996,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5742,SMV6|2024-09-25|159993.SZ|126,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 09:30:00,512200.SH,217700.0,1.2590063999999999,274140.51041865593,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5743,SMV6|2024-09-25|512200.SH|127,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-09-25 00:00:00,2024-09-25 00:00:00,2024-09-25 09:30:00,159851.SZ,629700.0,0.43434719999999993,273563.13352636795,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,5744,SMV6|2024-09-25|159851.SZ|128,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2024-12-13 00:00:00,2024-12-13 00:00:00,2024-12-13 09:30:00,515450.SH,61600.0,1.3522763430122118,83316.88277409815,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6054,SMV6|2024-12-13|515450.SH|129,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-11 00:00:00,2025-02-11 00:00:00,2025-02-11 09:30:00,588460.SH,48300.0,1.1779416,56905.958195856,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6148,SMV6|2025-02-11|588460.SH|130,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-19 09:30:00,588460.SH,256700.0,1.1379096,292159.814598864,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6186,SMV6|2025-02-19|588460.SH|131,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-19 00:00:00,2025-02-19 00:00:00,2025-02-19 09:30:00,512800.SH,833400.0,0.7591067999999999,632766.135041424,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6187,SMV6|2025-02-19|512800.SH|132,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-24 09:30:00,588460.SH,69000.0,1.235988,85300.2286344,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6195,SMV6|2025-02-24|588460.SH|133,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-24 09:30:00,561550.SH,28700.0,0.9567647999999999,27464.641589951996,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6197,SMV6|2025-02-24|561550.SH|134,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-24 00:00:00,2025-02-24 00:00:00,2025-02-24 09:30:00,159967.SZ,962100.0,0.4803839999999999,462269.88188927993,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6198,SMV6|2025-02-24|159967.SZ|135,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 09:30:00,588460.SH,112100.0,1.2700151999999998,142397.177660784,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6206,SMV6|2025-02-27|588460.SH|136,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 09:30:00,561550.SH,1100.0,0.9567647999999999,1052.6517682559997,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6207,SMV6|2025-02-27|561550.SH|137,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 09:30:00,159967.SZ,336400.0,0.4753799999999999,159949.81556639995,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6208,SMV6|2025-02-27|159967.SZ|138,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-11 00:00:00,2025-03-11 00:00:00,2025-03-11 09:30:00,159980.SZ,143300.0,1.6993583999999997,243566.76233174396,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6274,SMV6|2025-03-11|159980.SZ|139,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-18 09:30:00,159980.SZ,162700.0,1.7584055999999997,286149.80963822396,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6289,SMV6|2025-03-18|159980.SZ|140,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-18 09:30:00,512800.SH,185700.0,0.7651115999999999,142109.64036482398,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6290,SMV6|2025-03-18|512800.SH|141,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-19 09:30:00,512800.SH,217700.0,0.7626096,166053.313941984,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6295,SMV6|2025-03-19|512800.SH|142,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-19 09:30:00,512400.SH,325600.0,1.095876,356888.58904512005,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6296,SMV6|2025-03-19|512400.SH|143,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-19 09:30:00,159905.SZ,122300.0,1.7113679999999998,209342.16646127997,/Users/linmei/Documents/CY-worktrees/five-strategy-capital-admission-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__NATIVE__FULL_BOOK_NORMALIZATION__2026-09-04/fills.parquet,6297,SMV6|2025-03-19|159905.SZ|144,registered_smv6_rollforward_builder.py -> smv6._run_callbacks -> IntentPlatform.order_target_percent,post2023 replay IntentPlatform.intents.parquet,smv6 callback context positions/target_weight,src/five_strategy_bundle/strategies/smv6.py:frozen_namespace callbacks,registered ETF daily eligibility + callback state,market_data_qmt_v1 + market_data_hybrid_etf_longest_v1 + qmt_delta,MATCHED_NATIVE_INTENT
