decision_at,total_distinct_legal_requested_notional,number_of_distinct_competing_opportunities,legal_opportunity_count,trade_date,cash_available_before_funding,gross_headroom_before_funding,nav,fundable_notional,constrained_notional,funded_count,unfunded_for_capital_reason_count,conflict_status
2018-11-01 15:00:00,144222.02340546963,1,5,2018-11-01,3469079.2163529573,1596740.849677031,5065820.066029988,144222.02340546963,0.0,,,NO_CONFLICT
2018-11-02 15:00:00,4267792.883981415,3,140,2018-11-02,3426518.9130156194,1684382.2024636832,5110901.115479303,3426518.9130156194,841273.9709657957,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2018-11-05 15:00:00,273014.2049022798,1,9,2018-11-05,3181386.4986241916,1948985.8382765974,5130372.336900789,273014.2049022798,0.0,,,NO_CONFLICT
2018-11-06 15:00:00,120443.9066442982,1,4,2018-11-06,3258468.655473166,1863675.1728672304,5122143.828340396,120443.9066442982,0.0,,,NO_CONFLICT
2018-11-08 15:00:00,62554.55449431915,1,2,2018-11-08,3317587.4285167335,1801376.5070514649,5118963.935568199,62554.55449431915,0.0,,,NO_CONFLICT
2018-11-09 15:00:00,51753.064936578296,1,2,2018-11-09,3268817.5680626286,1848069.0232377462,5116886.591300375,51753.064936578296,0.0,,,NO_CONFLICT
2018-11-12 15:00:00,395731.88074209174,2,16,2018-11-12,3388393.286547883,1792550.017277361,5180943.303825244,395731.88074209174,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2018-11-13 15:00:00,769485.9698882373,2,29,2018-11-13,3529841.8116913717,1703957.9605417964,5233799.772233168,769485.9698882373,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2018-11-14 15:00:00,159709.0963888229,1,5,2018-11-14,2983663.26564546,2254858.6519048074,5238521.917550268,159709.0963888229,0.0,,,NO_CONFLICT
2018-11-15 15:00:00,368158.7754809502,2,14,2018-11-15,2960953.7594332257,2326166.069886467,5287119.829319693,368158.7754809502,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2018-11-16 15:00:00,364759.46809446596,2,13,2018-11-16,3034216.9153686864,2278193.878421318,5312410.793790004,364759.46809446596,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2018-12-07 15:00:00,65827.024260578,1,2,2018-12-07,4596246.360188031,663121.1881219719,5259367.548310002,65827.024260578,0.0,,,NO_CONFLICT
2019-01-11 15:00:00,13221.312031163947,2,2,2019-01-11,5259554.810604793,0.0,5259554.810604793,13221.312031163947,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-01-21 15:00:00,66254.30017352362,1,2,2019-01-21,5252944.154589211,6435.890540555444,5259380.045129766,66254.30017352362,0.0,,,NO_CONFLICT
2019-02-01 15:00:00,13998.966696007028,2,2,2019-02-01,5193691.709754707,68979.58812007416,5262671.297874781,13998.966696007028,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-12 00:00:00,67110.00577675668,1,1,2019-02-12,5157543.242216375,108301.9661362226,5265845.208352597,67110.00577675668,0.0,,,NO_CONFLICT
2019-02-12 15:00:00,14007.869746077053,2,2,2019-02-12,5157543.242216375,108301.9661362226,5265845.208352597,14007.869746077053,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-14 00:00:00,65186.46306156096,1,2,2019-02-14,5093521.966323128,175005.62454720566,5268527.590870334,65186.46306156096,0.0,,,NO_CONFLICT
2019-02-14 15:00:00,359648.2987380703,2,13,2019-02-14,5093521.966323128,175005.62454720566,5268527.590870334,359648.2987380703,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-18 15:00:00,1055906.6555686696,2,40,2019-02-18,4741165.157156732,535155.8059482054,5276320.963104937,1055906.6555686696,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-19 15:00:00,483151.6326885933,2,17,2019-02-19,3685258.501588065,1593813.615444011,5279072.117032076,483151.6326885933,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-20 15:00:00,134077.0154320313,1,4,2019-02-20,3303117.7734959936,1974615.373014265,5277733.146510258,134077.0154320313,0.0,,,NO_CONFLICT
2019-02-21 15:00:00,33412.85616059756,1,1,2019-02-21,3169040.7580639618,2102412.9716453375,5271453.729709299,33412.85616059756,0.0,,,NO_CONFLICT
2019-02-22 15:00:00,1818255.0498407003,2,60,2019-02-22,3202479.452758303,2154393.143516509,5356872.596274812,1818255.0498407003,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-25 15:00:00,1689974.3340948555,2,63,2019-02-25,2941560.813384608,2547800.9544686885,5489361.767853296,1689974.3340948555,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-26 15:00:00,84582.54497250321,2,3,2019-02-26,2173012.905935128,3279246.349133399,5452259.255068528,84582.54497250321,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-02-27 15:00:00,36179.45441471232,1,1,2019-02-27,2222133.4626725027,3247430.18226894,5469563.644941443,36179.45441471232,0.0,,,NO_CONFLICT
2019-02-28 15:00:00,36407.80887262719,1,1,2019-02-28,2240093.5389848268,3246905.403112633,5486998.94209746,36407.80887262719,0.0,,,NO_CONFLICT
2019-04-18 15:00:00,39351.490959252136,1,1,2019-04-18,5641506.258226541,159416.69999999998,5800922.958226541,39351.490959252136,0.0,,,NO_CONFLICT
2019-05-15 15:00:00,14035.907609144197,2,2,2019-05-15,5754006.487887882,38919.13475317634,5792925.622641058,14035.907609144197,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-05-16 15:00:00,28068.757009786255,2,4,2019-05-16,5785397.351394907,6884.0135388498775,5792281.364933756,28068.757009786255,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-05-21 15:00:00,54518.16305864931,2,8,2019-05-21,5771396.817719111,20748.554778941638,5792145.372498053,54518.16305864931,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-05-22 15:00:00,28054.530206926513,2,4,2019-05-22,5744171.567976768,47884.52804047775,5792056.096017246,28054.530206926513,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-05-29 15:00:00,31018.69516113395,1,1,2019-05-29,5737723.540083756,55035.775882280024,5792759.315966036,31018.69516113395,0.0,,,NO_CONFLICT
2019-06-13 15:00:00,31055.89104730072,1,1,2019-06-13,5722120.685193005,73004.78170205043,5795125.466895055,31055.89104730072,0.0,,,NO_CONFLICT
2019-06-19 15:00:00,39319.5043623864,1,1,2019-06-19,5697526.701582893,97280.30927592359,5794807.010858816,39319.5043623864,0.0,,,NO_CONFLICT
2019-06-21 15:00:00,455655.9482982599,1,12,2019-06-21,5719634.150580095,77613.35464674546,5797247.50522684,455655.9482982599,0.0,,,NO_CONFLICT
2019-06-24 15:00:00,250652.7163982481,1,7,2019-06-24,5271721.86153028,526355.8576816625,5798077.7192119425,250652.7163982481,0.0,,,NO_CONFLICT
2019-07-02 15:00:00,619167.9220335584,2,19,2019-07-02,5066603.026595876,741267.9546288805,5807870.981224756,619167.9220335584,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-07-03 15:00:00,39582.81480446836,1,1,2019-07-03,4447435.104562319,1346142.547510178,5793577.652072497,39582.81480446836,0.0,,,NO_CONFLICT
2019-07-04 15:00:00,39482.60321354873,1,1,2019-07-04,4408084.637457231,1378359.7583793197,5786444.395836551,39482.60321354873,0.0,,,NO_CONFLICT
2019-07-05 15:00:00,79079.62311132395,1,2,2019-07-05,4369214.258923074,1425445.5243024381,5794659.783225512,79079.62311132395,0.0,,,NO_CONFLICT
2019-07-08 15:00:00,77149.10280800369,1,2,2019-07-08,4290134.63581175,1456973.334068381,5747107.969880131,77149.10280800369,0.0,,,NO_CONFLICT
2019-07-23 15:00:00,30443.192423009263,1,1,2019-07-23,4926704.769571966,803230.3340050797,5729935.103577046,30443.192423009263,0.0,,,NO_CONFLICT
2019-07-31 00:00:00,185399.443834272,1,1,2019-07-31,5525120.807041011,212170.74115288936,5737291.5481939,185399.443834272,0.0,,,NO_CONFLICT
2019-08-14 15:00:00,115002.69907929582,1,3,2019-08-14,5703371.856139723,25439.51635834962,5728811.372498073,115002.69907929582,0.0,,,NO_CONFLICT
2019-08-15 15:00:00,38439.46150388709,1,1,2019-08-15,5588369.157060425,143862.69169247572,5732231.848752901,38439.46150388709,0.0,,,NO_CONFLICT
2019-08-16 15:00:00,14074.353948166401,2,2,2019-08-16,5549929.695556537,183287.21144859312,5733216.90700513,14074.353948166401,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-08-19 15:00:00,206616.54616290957,3,16,2019-08-19,5585024.100814448,153622.92540162892,5738647.026216077,206616.54616290957,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-08-26 15:00:00,38621.598517614875,1,1,2019-08-26,5497366.925014524,242072.6695123421,5739439.5945268655,38621.598517614875,0.0,,,NO_CONFLICT
2019-08-29 00:00:00,22687.6686264,1,1,2019-08-29,5436298.137742929,306191.7463302174,5742489.884073147,22687.6686264,0.0,,,NO_CONFLICT
2019-09-02 15:00:00,866126.4197801522,2,27,2019-09-02,5436298.137742929,308329.6881360983,5744627.825879027,866126.4197801522,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-03 15:00:00,834510.4496602191,2,26,2019-09-03,4570171.717962772,1175431.815731998,5745603.53369477,834510.4496602191,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-04 00:00:00,460785.5872173704,1,3,2019-09-04,3316875.0034568543,2439691.8530575675,5756566.856514422,460785.5872173704,0.0,,,NO_CONFLICT
2019-09-04 15:00:00,1732169.8644474703,2,53,2019-09-04,3316875.0034568543,2439691.8530575675,5756566.856514422,1732169.8644474703,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-05 15:00:00,417741.00648706406,2,13,2019-09-05,2716041.5201704935,3046056.3856596947,5762097.905830188,417741.00648706406,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-06 00:00:00,455574.6580629599,1,3,2019-09-06,2207604.517468082,3568792.076410221,5776396.593878303,455574.6580629599,0.0,,,NO_CONFLICT
2019-09-06 15:00:00,1351503.3212838825,2,42,2019-09-06,2207604.517468082,3568792.076410221,5776396.593878303,1351503.3212838825,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-09 15:00:00,5083584.159530027,2,153,2019-09-09,1887516.2312320159,3952223.2088050614,5839739.440037077,1887516.2312320159,3196067.928298011,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-09-16 00:00:00,108392.58199368429,1,2,2019-09-16,1558235.7547266276,4281863.022648663,5840098.777375291,108392.58199368429,0.0,,,NO_CONFLICT
2019-11-01 15:00:00,38593.28166169839,1,1,2019-11-01,5685561.864348849,0.0,5685561.864348849,38593.28166169839,0.0,,,NO_CONFLICT
2019-11-05 00:00:00,563521.8516484608,1,2,2019-11-05,5083446.73103869,605834.822990872,5689281.554029562,563521.8516484608,0.0,,,NO_CONFLICT
2019-11-13 00:00:00,147272.71097963472,1,1,2019-11-13,5434412.063156927,234674.71545308142,5669086.778610009,147272.71097963472,0.0,,,NO_CONFLICT
2019-11-15 15:00:00,14141.899210331716,2,2,2019-11-15,5616506.815321247,49413.4916255814,5665920.306946829,14141.899210331716,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-11-19 15:00:00,44047.24983618915,3,3,2019-11-19,5624700.815330475,43175.92569840207,5667876.741028877,44047.24983618915,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-12-06 15:00:00,7092.562614127242,1,1,2019-12-06,5627508.05460571,35782.30077426145,5663290.355379972,7092.562614127242,0.0,,,NO_CONFLICT
2019-12-09 00:00:00,503670.7480068,1,1,2019-12-09,5123837.30659891,535280.5569498787,5659117.863548789,503670.7480068,0.0,,,NO_CONFLICT
2019-12-13 15:00:00,541162.2746672628,2,16,2019-12-13,5123837.30659891,551529.6560318072,5675366.962630717,541162.2746672628,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-12-16 00:00:00,509424.79722652794,1,1,2019-12-16,4087318.1310844133,1602206.270197652,5689524.401282066,509424.79722652794,0.0,,,NO_CONFLICT
2019-12-16 15:00:00,237623.5941094359,2,8,2019-12-16,4087318.1310844133,1602206.270197652,5689524.401282066,237623.5941094359,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-12-17 00:00:00,437973.4543879938,1,2,2019-12-17,3926523.8470378625,1782360.8473891441,5708884.694427007,437973.4543879938,0.0,,,NO_CONFLICT
2019-12-17 15:00:00,38551.94416279539,1,1,2019-12-17,3926523.8470378625,1782360.8473891441,5708884.694427007,38551.94416279539,0.0,,,NO_CONFLICT
2019-12-18 00:00:00,231787.36309922647,1,2,2019-12-18,3811356.7371282405,1901528.153877199,5712884.89100544,231787.36309922647,0.0,,,NO_CONFLICT
2019-12-18 15:00:00,331429.25453554466,2,10,2019-12-18,3811356.7371282405,1901528.153877199,5712884.89100544,331429.25453554466,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-12-19 15:00:00,706328.1908873441,2,22,2019-12-19,3511165.800782708,2214435.936312064,5725601.737094772,706328.1908873441,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2019-12-20 15:00:00,114275.80161286068,1,3,2019-12-20,2804837.60989536,2878316.566284313,5683154.1761796735,114275.80161286068,0.0,,,NO_CONFLICT
2019-12-25 15:00:00,38293.29387293891,1,1,2019-12-25,2690561.8082824983,3006926.3912188397,5697488.1995013375,38293.29387293891,0.0,,,NO_CONFLICT
2019-12-26 15:00:00,29930.74340940483,1,1,2019-12-26,2845156.730407198,2869578.889625517,5714735.620032715,29930.74340940483,0.0,,,NO_CONFLICT
2019-12-30 15:00:00,506614.40764217614,2,16,2019-12-30,2935977.597055717,2796515.5402091765,5732493.137264893,506614.40764217614,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-01-03 15:00:00,39115.59530009647,1,1,2020-01-03,2600441.7352613388,3212463.0157118537,5812904.750973193,39115.59530009647,0.0,,,NO_CONFLICT
2020-01-07 15:00:00,39750.81816625163,1,1,2020-01-07,2680515.0438964437,3202475.7019091374,5882990.745805581,39750.81816625163,0.0,,,NO_CONFLICT
2020-01-13 15:00:00,150047.56762933612,1,4,2020-01-13,3594204.075117505,2298319.270484461,5892523.345601967,150047.56762933612,0.0,,,NO_CONFLICT
2020-02-10 15:00:00,475608.69815546786,1,13,2020-02-10,5674516.430237944,120278.26375675405,5794794.693994698,475608.69815546786,0.0,,,NO_CONFLICT
2020-02-11 15:00:00,30257.880919154504,1,1,2020-02-11,5198907.732082471,586824.7989412092,5785732.53102368,30257.880919154504,0.0,,,NO_CONFLICT
2020-02-17 15:00:00,84966.96023659241,2,12,2020-02-17,5375150.566843526,439491.88890116825,5814642.455744695,84966.96023659241,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-02 15:00:00,238426.7457402822,1,6,2020-03-02,5758861.182086785,83286.40976007232,5842147.591846857,238426.7457402822,0.0,,,NO_CONFLICT
2020-03-03 15:00:00,674282.2937041214,2,20,2020-03-03,5562541.62010604,280451.4375315579,5842993.057637597,674282.2937041214,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-04 15:00:00,750913.5206025115,2,22,2020-03-04,4888259.326401915,973113.1940587589,5861372.520460675,750913.5206025115,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-05 15:00:00,747350.4254791837,2,24,2020-03-05,4216408.443795926,1658531.2120147601,5874939.655810686,747350.4254791837,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-06 15:00:00,234498.66524453557,2,8,2020-03-06,3555708.2430258193,2328312.1142517496,5884020.357277568,234498.66524453557,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-24 15:00:00,28483.808907664526,2,4,2020-03-24,3569518.1191252815,2158786.6063407776,5728304.7254660595,28483.808907664526,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-03-25 15:00:00,219883.43252579725,1,6,2020-03-25,3855118.977738932,1917787.3347591544,5772906.312498086,219883.43252579725,0.0,,,NO_CONFLICT
2020-04-07 15:00:00,37862.65959406516,1,1,2020-04-07,5511175.83743264,234267.88043226767,5745443.717864907,37862.65959406516,0.0,,,NO_CONFLICT
2020-04-09 15:00:00,37947.03549914403,1,1,2020-04-09,5522337.681627871,226048.98662923713,5748386.668257108,37947.03549914403,0.0,,,NO_CONFLICT
2020-04-10 15:00:00,37793.88076582915,1,1,2020-04-10,5484390.646128726,260332.39806908998,5744723.044197816,37793.88076582915,0.0,,,NO_CONFLICT
2020-04-20 15:00:00,76735.29159294459,1,2,2020-04-20,5446596.765362897,312367.5641301895,5758964.329493087,76735.29159294459,0.0,,,NO_CONFLICT
2020-04-21 15:00:00,182530.62835413206,1,5,2020-04-21,5411360.26607304,340658.887109697,5752019.153182737,182530.62835413206,0.0,,,NO_CONFLICT
2020-04-23 15:00:00,38167.22345471645,1,1,2020-04-23,5228829.637718908,522995.89464575733,5751825.532364665,38167.22345471645,0.0,,,NO_CONFLICT
2020-04-30 15:00:00,13259.68094164332,2,2,2020-04-30,5339439.253067561,396643.61706757726,5736082.870135139,13259.68094164332,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-01 15:00:00,698968.8926358804,2,21,2020-06-01,5752193.757196215,7231.341493701033,5759425.098689916,698968.8926358804,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-02 15:00:00,549235.4444975265,2,17,2020-06-02,5053224.864560333,711759.3323242973,5764984.19688463,549235.4444975265,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-09 00:00:00,10777.068022607997,1,1,2020-06-09,4654907.084850855,1108837.6615973911,5763744.746448247,10777.068022607997,0.0,,,NO_CONFLICT
2020-06-10 00:00:00,146833.00976980798,1,2,2020-06-10,4552167.470049269,1217365.537987231,5769533.0080365,146833.00976980798,0.0,,,NO_CONFLICT
2020-06-15 00:00:00,344446.15705632,1,3,2020-06-15,4267977.372329786,1543500.8453686915,5811478.217698478,344446.15705632,0.0,,,NO_CONFLICT
2020-06-17 15:00:00,793368.8661079746,2,24,2020-06-17,4380783.301365729,1455869.1054520211,5836652.406817751,793368.8661079746,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-18 00:00:00,128181.696333024,1,3,2020-06-18,3541929.1693052077,2272521.4101419095,5814450.579447117,128181.696333024,0.0,,,NO_CONFLICT
2020-06-18 15:00:00,212815.19301689958,2,7,2020-06-18,3541929.1693052077,2272521.4101419095,5814450.579447117,212815.19301689958,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-19 15:00:00,675263.0471391226,2,21,2020-06-19,3405347.6356508713,2430389.832746237,5835737.468397109,675263.0471391226,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-22 00:00:00,247389.09888073194,1,4,2020-06-22,2545722.2344278363,3312029.2897629933,5857751.52419083,247389.09888073194,0.0,,,NO_CONFLICT
2020-06-22 15:00:00,246802.214069178,2,9,2020-06-22,2545722.2344278363,3312029.2897629933,5857751.52419083,246802.214069178,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-23 15:00:00,403310.0527702634,2,14,2020-06-23,2480935.817239525,3396115.1775329565,5877050.994772481,403310.0527702634,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-06-24 15:00:00,119187.60838640397,1,3,2020-06-24,2355265.257154287,3522069.2337786937,5877334.490932981,119187.60838640397,0.0,,,NO_CONFLICT
2020-07-02 15:00:00,41089.15683332947,1,1,2020-07-02,2882451.571621058,3111521.3453441686,5993972.916965227,41089.15683332947,0.0,,,NO_CONFLICT
2020-07-03 15:00:00,41520.85182629775,1,1,2020-07-03,3302954.716639488,2732299.19065444,6035253.907293928,41520.85182629775,0.0,,,NO_CONFLICT
2020-07-06 15:00:00,1289948.2041702552,2,40,2020-07-06,3452942.310098458,2691116.937522565,6144059.247621023,1289948.2041702552,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-07-07 15:00:00,84589.97699234867,1,2,2020-07-07,2578069.066739708,3596645.672662594,6174714.739402302,84589.97699234867,0.0,,,NO_CONFLICT
2020-07-08 15:00:00,979411.6418897521,2,32,2020-07-08,2633462.41547793,3599362.294748448,6232824.7102263775,979411.6418897521,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-07-09 15:00:00,1421255.721038263,2,44,2020-07-09,2052446.7417506117,4286998.121366617,6339444.863117229,1421255.721038263,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-07-13 15:00:00,404862.3842932988,1,9,2020-07-13,1655837.2347258076,4799775.598462464,6455612.833188272,404862.3842932988,0.0,,,NO_CONFLICT
2020-07-14 15:00:00,90022.27746903234,1,2,2020-07-14,2039432.4449681728,4405258.665324767,6444691.1102929395,90022.27746903234,0.0,,,NO_CONFLICT
2020-08-13 15:00:00,44408.25984359784,1,1,2020-08-13,6288856.265967769,0.0,6288856.265967769,44408.25984359784,0.0,,,NO_CONFLICT
2020-08-14 15:00:00,44462.70621050283,1,1,2020-08-14,6244448.0061241705,46041.65085074828,6290489.656974919,44462.70621050283,0.0,,,NO_CONFLICT
2020-08-21 15:00:00,32437.895614385805,1,1,2020-08-21,6199985.299913667,84722.45003741058,6284707.749951078,32437.895614385805,0.0,,,NO_CONFLICT
2020-08-24 15:00:00,133147.9284175963,2,4,2020-08-24,6167547.404299282,115398.67599434205,6282946.080293624,133147.9284175963,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-08-25 15:00:00,245718.36990765276,2,8,2020-08-25,6034399.475881685,253526.45577977356,6287925.931661458,245718.36990765276,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-09-02 00:00:00,39715.18184807999,1,1,2020-09-02,5877506.643936495,431373.3508042855,6308879.99474078,39715.18184807999,0.0,,,NO_CONFLICT
2020-10-12 15:00:00,88339.96979463915,1,2,2020-10-12,6310347.350934622,0.0,6310347.350934622,88339.96979463915,0.0,,,NO_CONFLICT
2020-10-13 15:00:00,66275.68901353063,1,2,2020-10-13,6222007.381139982,87645.07480650995,6309652.455946491,66275.68901353063,0.0,,,NO_CONFLICT
2020-10-14 15:00:00,88202.86439329947,1,2,2020-10-14,6155731.69212645,151292.38161402458,6307024.073740475,88202.86439329947,0.0,,,NO_CONFLICT
2020-10-15 15:00:00,33102.80226063709,1,1,2020-10-15,6067528.827733151,240616.74576113297,6308145.5734942835,33102.80226063709,0.0,,,NO_CONFLICT
2020-11-04 15:00:00,33407.731683844824,1,1,2020-11-04,6155356.168850294,152124.10721974095,6307480.276070035,33407.731683844824,0.0,,,NO_CONFLICT
2020-11-06 00:00:00,635722.6679308028,1,2,2020-11-06,5522493.490115614,784085.9586026378,6306579.448718252,635722.6679308028,0.0,,,NO_CONFLICT
2020-11-09 15:00:00,180143.2607747596,3,6,2020-11-09,5522493.490115614,803491.1574759933,6325984.647591607,180143.2607747596,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2020-11-10 00:00:00,543582.937523178,1,3,2020-11-10,5112391.265764284,1202152.945941487,6314544.211705771,543582.937523178,0.0,,,NO_CONFLICT
2020-11-10 15:00:00,43986.242391297106,1,1,2020-11-10,5112391.265764284,1202152.945941487,6314544.211705771,43986.242391297106,0.0,,,NO_CONFLICT
2020-11-16 15:00:00,43867.86882612539,1,1,2020-11-16,5193102.77001853,1103672.0441948848,6296774.814213415,43867.86882612539,0.0,,,NO_CONFLICT
2020-11-17 00:00:00,73604.86434795531,1,3,2020-11-17,5189600.194605056,1101530.751712876,6291130.946317932,73604.86434795531,0.0,,,NO_CONFLICT
2020-11-17 15:00:00,43917.019601076216,1,1,2020-11-17,5189600.194605056,1101530.751712876,6291130.946317932,43917.019601076216,0.0,,,NO_CONFLICT
2020-11-19 00:00:00,100780.38081711561,1,4,2020-11-19,5272228.477395376,1020482.8122404561,6292711.289635832,100780.38081711561,0.0,,,NO_CONFLICT
2020-12-02 00:00:00,120495.86733220675,1,3,2020-12-02,5245843.128749565,1057175.1800252122,6303018.308774778,120495.86733220675,0.0,,,NO_CONFLICT
2020-12-07 15:00:00,33325.268020381205,1,1,2020-12-07,5325562.411924369,972945.5877788713,6298507.99970324,33325.268020381205,0.0,,,NO_CONFLICT
2020-12-11 00:00:00,254827.42658858438,1,4,2020-12-11,5790433.27474664,480751.61038379924,6271184.885130439,254827.42658858438,0.0,,,NO_CONFLICT
2020-12-14 15:00:00,43974.68977527403,1,1,2020-12-14,5963622.667015082,306145.5020452618,6269768.169060344,43974.68977527403,0.0,,,NO_CONFLICT
2020-12-21 15:00:00,77447.59471278443,1,2,2020-12-21,6228450.314378162,45801.70285191245,6274252.017230074,77447.59471278443,0.0,,,NO_CONFLICT
2020-12-22 00:00:00,929882.9992274346,1,4,2020-12-22,5221119.720437941,1036517.8657959861,6257637.586233927,929882.9992274346,0.0,,,NO_CONFLICT
2021-01-04 00:00:00,412755.86943495367,1,2,2021-01-04,5050888.196861443,1339566.121904269,6390454.318765712,412755.86943495367,0.0,,,NO_CONFLICT
2021-01-06 15:00:00,33282.43836197916,1,1,2021-01-06,5050888.196861443,1381563.5842667476,6432451.78112819,33282.43836197916,0.0,,,NO_CONFLICT
2021-01-15 15:00:00,13279.277829253797,2,2,2021-01-15,5017605.758499464,1358189.3426110703,6375795.101110535,13279.277829253797,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-01-19 15:00:00,43836.302663645525,1,1,2021-01-19,5010966.119584837,1362155.8526355147,6373121.972220352,43836.302663645525,0.0,,,NO_CONFLICT
2021-01-21 15:00:00,57290.70928901409,3,3,2021-01-21,5032562.6219565235,1393689.952284612,6426252.574241135,57290.70928901409,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-01-25 15:00:00,77195.1574447683,1,2,2021-01-25,5029936.203502111,1424610.0526208081,6454546.256122919,77195.1574447683,0.0,,,NO_CONFLICT
2021-01-26 15:00:00,77178.00896835655,1,2,2021-01-26,4952741.046057343,1460326.8883837198,6413067.934441063,77178.00896835655,0.0,,,NO_CONFLICT
2021-02-18 15:00:00,122793.80172500174,3,7,2021-02-18,6255346.179024466,109401.79729901414,6364747.976323481,122793.80172500174,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-02-19 15:00:00,571700.8734935973,3,17,2021-02-19,6152970.136240684,223035.35936766444,6376005.495608348,571700.8734935973,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-02-22 15:00:00,26620.277848612703,2,4,2021-02-22,5646336.691034088,744144.1076982901,6390480.798732378,26620.277848612703,0.0,,,TRUE_COMPETING_DECISION_DATE_DIAGNOSTIC
2021-02-25 15:00:00,33125.25475292476,1,1,2021-02-25,5694711.430762336,684331.246181431,6379042.676943767,33125.25475292476,0.0,,,NO_CONFLICT
2021-02-26 15:00:00,44596.627919186154,1,1,2021-02-26,5710142.318045264,673906.9449382897,6384049.262983554,44596.627919186154,0.0,,,NO_CONFLICT
