protocol,timestamp,phase,cash,nav,gross,positions,pending_positions,desired,callback_state
CONTINUOUS_LIVE_PROTOCOL,2021-12-31,AFTER_CLOSE,1260255.9780863535,1260255.9780863535,0.0,{},{},,"{""box_days"": 40, ""box_width_max"": 0.125, ""breakout_days"": 60, ""close_hour"": 15, ""close_minute"": 0, ""daily_exit_buffer"": 0.02, ""direction_efficiency_max"": 0.4, ""entry_ma"": 20, ""exit_confirm"": 2, ""exit_ma"": 40, ""force_exit_all"": false, ""forced_sells"": [], ""history_batch_size"": 20, ""history_days"": 140, ""last_close_execution_date"": null, ""last_intraday_signal_date"": null, ""last_open_execution_date"": null, ""last_target_membership_raw"": [], ""ma_dispersion_max"": 0.05, ""market_entry_anchor"": ""000852.SH"", ""market_entry_ma"": 15, ""market_exit_anchor"": ""510300.SH"", ""market_exit_ma"": 20, ""market_exit_mode"": ""BOTH"", ""max_holdings"": 5, ""min_history"": 121, ""min_turnover20"": 20000000.0, ""minute_callback_seen"": false, ""minvol_filter_mode"": ""HARD"", ""minvol_lookback"": 30, ""minvol_price_location_max"": 0.5, ""open_hour"": 9, ""open_minute"": 30, ""pending_close_date"": null, ""pending_close_reason"": """", ""pending_close_sells"": [], ""pending_desired"": null, ""pending_reason"": """", ""pool_raw"": [""510300"", ""588000"", ""512880"", ""588200"", ""159915"", ""515880"", ""510500"", ""159516"", ""512890"", ""563360"", ""588170"", ""512100"", ""159995"", ""512170"", ""510880"", ""510050"", ""159819"", ""159949"", ""515050"", ""512480"", ""512400"", ""515450"", ""515180"", ""159530"", ""159992"", ""562500"", ""512010"", ""510180"", ""159326"", ""510210"", ""512070"", ""159928"", ""159201"", ""159206"", ""159781"", ""515220"", ""512690"", ""159870"", ""512800"", ""512760"", ""159611"", ""159869"", ""159755"", ""516650"", ""159852"", ""560860"", ""159307"", ""159363"", ""512710"", ""515980"", ""561980"", ""159865"", ""512660"", ""159263"", ""159851"", ""512950"", ""516150"", ""159967"", ""515790"", ""588220"", ""159259"", ""159796"", ""159980"", ""510810"", ""515300"", ""159227"", ""562800"", ""159566"", ""515230"", ""159993"", ""512040"", ""159938"", ""159859"", ""515800"", ""561380"", ""589720"", ""159736"", ""159583"", ""515170"", ""159399"", ""159883"", ""563300"", ""563230"", ""515000"", ""159562"", ""159732"", ""516160"", ""512290"", ""159901"", ""512980"", ""515900"", ""562060"", ""515650"", ""512200"", ""159623"", ""510720"", ""159766"", ""560280"", ""560080"", ""159625"", ""560050"", ""515030"", ""159593"", ""516510"", ""561580"", ""159235"", ""588790"", ""516350"", ""159667"", ""159929"", ""159207"", ""159209"", ""589070"", ""159692"", ""159141"", ""562550"", ""159905"", ""589680"", ""516820"", ""560710"", ""561360"", ""512670"", ""515400"", ""562950"", ""159825"", ""561550"", ""512940"", ""159622"", ""510150"", ""159758"", ""159998"", ""515700"", ""159601"", ""159680"", ""159837"", ""560570"", ""159997"", ""588020"", ""588460"", ""159697"", ""159876"", ""515630"", ""516970"", ""159638"", ""561420"", ""159387"", ""159325"", ""159790"", ""516570"", ""515210"", ""516130"", ""159880""], ""pool_raw_set"": [""159141"", ""159201"", ""159206"", ""159207"", ""159209"", ""159227"", ""159235"", ""159259"", ""159263"", ""159307"", ""159325"", ""159326"", ""159363"", ""159387"", ""159399"", ""159516"", ""159530"", ""159562"", ""159566"", ""159583"", ""159593"", ""159601"", ""159611"", ""159622"", ""159623"", ""159625"", ""159638"", ""159667"", ""159680"", ""159692"", ""159697"", ""159732"", ""159736"", ""159755"", ""159758"", ""159766"", ""159781"", ""159790"", ""159796"", ""159819"", ""159825"", ""159837"", ""159851"", ""159852"", ""159859"", ""159865"", ""159869"", ""159870"", ""159876"", ""159880"", ""159883"", ""159901"", ""159905"", ""159915"", ""159928"", ""159929"", ""159938"", ""159949"", ""159967"", ""159980"", ""159992"", ""159993"", ""159995"", ""159997"", ""159998"", ""510050"", ""510150"", ""510180"", ""510210"", ""510300"", ""510500"", ""510720"", ""510810"", ""510880"", ""512010"", ""512040"", ""512070"", ""512100"", ""512170"", ""512200"", ""512290"", ""512400"", ""512480"", ""512660"", ""512670"", ""512690"", ""512710"", ""512760"", ""512800"", ""512880"", ""512890"", ""512940"", ""512950"", ""512980"", ""515000"", ""515030"", ""515050"", ""515170"", ""515180"", ""515210"", ""515220"", ""515230"", ""515300"", ""515400"", ""515450"", ""515630"", ""515650"", ""515700"", ""515790"", ""515800"", ""515880"", ""515900"", ""515980"", ""516130"", ""516150"", ""516160"", ""516350"", ""516510"", ""516570"", ""516650"", ""516820"", ""516970"", ""560050"", ""560080"", ""560280"", ""560570"", ""560710"", ""560860"", ""561360"", ""561380"", ""561420"", ""561550"", ""561580"", ""561980"", ""562060"", ""562500"", ""562550"", ""562800"", ""562950"", ""563230"", ""563300"", ""563360"", ""588000"", ""588020"", ""588170"", ""588200"", ""588220"", ""588460"", ""588790"", ""589070"", ""589680"", ""589720""], ""position_cap"": 0.5, ""prev_trade_date"": ""2021-12-31T00:00:00"", ""security"": [""510300.SH"", ""588000.SH"", ""512880.SH"", ""588200.SH"", ""159915.SZ"", ""515880.SH"", ""510500.SH"", ""159516.SZ"", ""512890.SH"", ""563360.SH"", ""588170.SH"", ""512100.SH"", ""159995.SZ"", ""512170.SH"", ""510880.SH"", ""510050.SH"", ""159819.SZ"", ""159949.SZ"", ""515050.SH"", ""512480.SH"", ""512400.SH"", ""515450.SH"", ""515180.SH"", ""159530.SZ"", ""159992.SZ"", ""562500.SH"", ""512010.SH"", ""510180.SH"", ""159326.SZ"", ""510210.SH"", ""512070.SH"", ""159928.SZ"", ""159201.SZ"", ""159206.SZ"", ""159781.SZ"", ""515220.SH"", ""512690.SH"", ""159870.SZ"", ""512800.SH"", ""512760.SH"", ""159611.SZ"", ""159869.SZ"", ""159755.SZ"", ""516650.SH"", ""159852.SZ"", ""560860.SH"", ""159307.SZ"", ""159363.SZ"", ""512710.SH"", ""515980.SH"", ""561980.SH"", ""159865.SZ"", ""512660.SH"", ""159263.SZ"", ""159851.SZ"", ""512950.SH"", ""516150.SH"", ""159967.SZ"", ""515790.SH"", ""588220.SH"", ""159259.SZ"", ""159796.SZ"", ""159980.SZ"", ""510810.SH"", ""515300.SH"", ""159227.SZ"", ""562800.SH"", ""159566.SZ"", ""515230.SH"", ""159993.SZ"", ""512040.SH"", ""159938.SZ"", ""159859.SZ"", ""515800.SH"", ""561380.SH"", ""589720.SH"", ""159736.SZ"", ""159583.SZ"", ""515170.SH"", ""159399.SZ"", ""159883.SZ"", ""563300.SH"", ""563230.SH"", ""515000.SH"", ""159562.SZ"", ""159732.SZ"", ""516160.SH"", ""512290.SH"", ""159901.SZ"", ""512980.SH"", ""515900.SH"", ""562060.SH"", ""515650.SH"", ""512200.SH"", ""159623.SZ"", ""510720.SH"", ""159766.SZ"", ""560280.SH"", ""560080.SH"", ""159625.SZ"", ""560050.SH"", ""515030.SH"", ""159593.SZ"", ""516510.SH"", ""561580.SH"", ""159235.SZ"", ""588790.SH"", ""516350.SH"", ""159667.SZ"", ""159929.SZ"", ""159207.SZ"", ""159209.SZ"", ""589070.SH"", ""159692.SZ"", ""159141.SZ"", ""562550.SH"", ""159905.SZ"", ""589680.SH"", ""516820.SH"", ""560710.SH"", ""561360.SH"", ""512670.SH"", ""515400.SH"", ""562950.SH"", ""159825.SZ"", ""561550.SH"", ""512940.SH"", ""159622.SZ"", ""510150.SH"", ""159758.SZ"", ""159998.SZ"", ""515700.SH"", ""159601.SZ"", ""159680.SZ"", ""159837.SZ"", ""560570.SH"", ""159997.SZ"", ""588020.SH"", ""588460.SH"", ""159697.SZ"", ""159876.SZ"", ""515630.SH"", ""516970.SH"", ""159638.SZ"", ""561420.SH"", ""159387.SZ"", ""159325.SZ"", ""159790.SZ"", ""516570.SH"", ""515210.SH"", ""516130.SH"", ""159880.SZ"", ""000852.SH""], ""signal_hour"": 14, ""signal_minute"": 57, ""static_symbols"": [""510300.SH"", ""588000.SH"", ""512880.SH"", ""588200.SH"", ""159915.SZ"", ""515880.SH"", ""510500.SH"", ""159516.SZ"", ""512890.SH"", ""563360.SH"", ""588170.SH"", ""512100.SH"", ""159995.SZ"", ""512170.SH"", ""510880.SH"", ""510050.SH"", ""159819.SZ"", ""159949.SZ"", ""515050.SH"", ""512480.SH"", ""512400.SH"", ""515450.SH"", ""515180.SH"", ""159530.SZ"", ""159992.SZ"", ""562500.SH"", ""512010.SH"", ""510180.SH"", ""159326.SZ"", ""510210.SH"", ""512070.SH"", ""159928.SZ"", ""159201.SZ"", ""159206.SZ"", ""159781.SZ"", ""515220.SH"", ""512690.SH"", ""159870.SZ"", ""512800.SH"", ""512760.SH"", ""159611.SZ"", ""159869.SZ"", ""159755.SZ"", ""516650.SH"", ""159852.SZ"", ""560860.SH"", ""159307.SZ"", ""159363.SZ"", ""512710.SH"", ""515980.SH"", ""561980.SH"", ""159865.SZ"", ""512660.SH"", ""159263.SZ"", ""159851.SZ"", ""512950.SH"", ""516150.SH"", ""159967.SZ"", ""515790.SH"", ""588220.SH"", ""159259.SZ"", ""159796.SZ"", ""159980.SZ"", ""510810.SH"", ""515300.SH"", ""159227.SZ"", ""562800.SH"", ""159566.SZ"", ""515230.SH"", ""159993.SZ"", ""512040.SH"", ""159938.SZ"", ""159859.SZ"", ""515800.SH"", ""561380.SH"", ""589720.SH"", ""159736.SZ"", ""159583.SZ"", ""515170.SH"", ""159399.SZ"", ""159883.SZ"", ""563300.SH"", ""563230.SH"", ""515000.SH"", ""159562.SZ"", ""159732.SZ"", ""516160.SH"", ""512290.SH"", ""159901.SZ"", ""512980.SH"", ""515900.SH"", ""562060.SH"", ""515650.SH"", ""512200.SH"", ""159623.SZ"", ""510720.SH"", ""159766.SZ"", ""560280.SH"", ""560080.SH"", ""159625.SZ"", ""560050.SH"", ""515030.SH"", ""159593.SZ"", ""516510.SH"", ""561580.SH"", ""159235.SZ"", ""588790.SH"", ""516350.SH"", ""159667.SZ"", ""159929.SZ"", ""159207.SZ"", ""159209.SZ"", ""589070.SH"", ""159692.SZ"", ""159141.SZ"", ""562550.SH"", ""159905.SZ"", ""589680.SH"", ""516820.SH"", ""560710.SH"", ""561360.SH"", ""512670.SH"", ""515400.SH"", ""562950.SH"", ""159825.SZ"", ""561550.SH"", ""512940.SH"", ""159622.SZ"", ""510150.SH"", ""159758.SZ"", ""159998.SZ"", ""515700.SH"", ""159601.SZ"", ""159680.SZ"", ""159837.SZ"", ""560570.SH"", ""159997.SZ"", ""588020.SH"", ""588460.SH"", ""159697.SZ"", ""159876.SZ"", ""515630.SH"", ""516970.SH"", ""159638.SZ"", ""561420.SH"", ""159387.SZ"", ""159325.SZ"", ""159790.SZ"", ""516570.SH"", ""515210.SH"", ""516130.SH"", ""159880.SZ""], ""tail_weekly_exit_buffer"": 0.0, ""vol_ratio_max"": 0.9, ""weekly_exit_buffer"": 0.0}"
CONTINUOUS_LIVE_PROTOCOL,2022-01-04,BEFORE_PREPARE,1260255.9780863535,1260255.9780863535,0.0,{},{},,"{""box_days"": 40, ""box_width_max"": 0.125, ""breakout_days"": 60, ""close_hour"": 15, ""close_minute"": 0, ""daily_exit_buffer"": 0.02, ""direction_efficiency_max"": 0.4, ""entry_ma"": 20, ""exit_confirm"": 2, ""exit_ma"": 40, ""force_exit_all"": false, ""forced_sells"": [], ""history_batch_size"": 20, ""history_days"": 140, ""last_close_execution_date"": null, ""last_intraday_signal_date"": null, ""last_open_execution_date"": null, ""last_target_membership_raw"": [], ""ma_dispersion_max"": 0.05, ""market_entry_anchor"": ""000852.SH"", ""market_entry_ma"": 15, ""market_exit_anchor"": ""510300.SH"", ""market_exit_ma"": 20, ""market_exit_mode"": ""BOTH"", ""max_holdings"": 5, ""min_history"": 121, ""min_turnover20"": 20000000.0, ""minute_callback_seen"": false, ""minvol_filter_mode"": ""HARD"", ""minvol_lookback"": 30, ""minvol_price_location_max"": 0.5, ""open_hour"": 9, ""open_minute"": 30, ""pending_close_date"": null, ""pending_close_reason"": """", ""pending_close_sells"": [], ""pending_desired"": null, ""pending_reason"": """", ""pool_raw"": [""510300"", ""588000"", ""512880"", ""588200"", ""159915"", ""515880"", ""510500"", ""159516"", ""512890"", ""563360"", ""588170"", ""512100"", ""159995"", ""512170"", ""510880"", ""510050"", ""159819"", ""159949"", ""515050"", ""512480"", ""512400"", ""515450"", ""515180"", ""159530"", ""159992"", ""562500"", ""512010"", ""510180"", ""159326"", ""510210"", ""512070"", ""159928"", ""159201"", ""159206"", ""159781"", ""515220"", ""512690"", ""159870"", ""512800"", ""512760"", ""159611"", ""159869"", ""159755"", ""516650"", ""159852"", ""560860"", ""159307"", ""159363"", ""512710"", ""515980"", ""561980"", ""159865"", ""512660"", ""159263"", ""159851"", ""512950"", ""516150"", ""159967"", ""515790"", ""588220"", ""159259"", ""159796"", ""159980"", ""510810"", ""515300"", ""159227"", ""562800"", ""159566"", ""515230"", ""159993"", ""512040"", ""159938"", ""159859"", ""515800"", ""561380"", ""589720"", ""159736"", ""159583"", ""515170"", ""159399"", ""159883"", ""563300"", ""563230"", ""515000"", ""159562"", ""159732"", ""516160"", ""512290"", ""159901"", ""512980"", ""515900"", ""562060"", ""515650"", ""512200"", ""159623"", ""510720"", ""159766"", ""560280"", ""560080"", ""159625"", ""560050"", ""515030"", ""159593"", ""516510"", ""561580"", ""159235"", ""588790"", ""516350"", ""159667"", ""159929"", ""159207"", ""159209"", ""589070"", ""159692"", ""159141"", ""562550"", ""159905"", ""589680"", ""516820"", ""560710"", ""561360"", ""512670"", ""515400"", ""562950"", ""159825"", ""561550"", ""512940"", ""159622"", ""510150"", ""159758"", ""159998"", ""515700"", ""159601"", ""159680"", ""159837"", ""560570"", ""159997"", ""588020"", ""588460"", ""159697"", ""159876"", ""515630"", ""516970"", ""159638"", ""561420"", ""159387"", ""159325"", ""159790"", ""516570"", ""515210"", ""516130"", ""159880""], ""pool_raw_set"": [""159141"", ""159201"", ""159206"", ""159207"", ""159209"", ""159227"", ""159235"", ""159259"", ""159263"", ""159307"", ""159325"", ""159326"", ""159363"", ""159387"", ""159399"", ""159516"", ""159530"", ""159562"", ""159566"", ""159583"", ""159593"", ""159601"", ""159611"", ""159622"", ""159623"", ""159625"", ""159638"", ""159667"", ""159680"", ""159692"", ""159697"", ""159732"", ""159736"", ""159755"", ""159758"", ""159766"", ""159781"", ""159790"", ""159796"", ""159819"", ""159825"", ""159837"", ""159851"", ""159852"", ""159859"", ""159865"", ""159869"", ""159870"", ""159876"", ""159880"", ""159883"", ""159901"", ""159905"", ""159915"", ""159928"", ""159929"", ""159938"", ""159949"", ""159967"", ""159980"", ""159992"", ""159993"", ""159995"", ""159997"", ""159998"", ""510050"", ""510150"", ""510180"", ""510210"", ""510300"", ""510500"", ""510720"", ""510810"", ""510880"", ""512010"", ""512040"", ""512070"", ""512100"", ""512170"", ""512200"", ""512290"", ""512400"", ""512480"", ""512660"", ""512670"", ""512690"", ""512710"", ""512760"", ""512800"", ""512880"", ""512890"", ""512940"", ""512950"", ""512980"", ""515000"", ""515030"", ""515050"", ""515170"", ""515180"", ""515210"", ""515220"", ""515230"", ""515300"", ""515400"", ""515450"", ""515630"", ""515650"", ""515700"", ""515790"", ""515800"", ""515880"", ""515900"", ""515980"", ""516130"", ""516150"", ""516160"", ""516350"", ""516510"", ""516570"", ""516650"", ""516820"", ""516970"", ""560050"", ""560080"", ""560280"", ""560570"", ""560710"", ""560860"", ""561360"", ""561380"", ""561420"", ""561550"", ""561580"", ""561980"", ""562060"", ""562500"", ""562550"", ""562800"", ""562950"", ""563230"", ""563300"", ""563360"", ""588000"", ""588020"", ""588170"", ""588200"", ""588220"", ""588460"", ""588790"", ""589070"", ""589680"", ""589720""], ""position_cap"": 0.5, ""prev_trade_date"": ""2021-12-31T00:00:00"", ""security"": [""510300.SH"", ""588000.SH"", ""512880.SH"", ""588200.SH"", ""159915.SZ"", ""515880.SH"", ""510500.SH"", ""159516.SZ"", ""512890.SH"", ""563360.SH"", ""588170.SH"", ""512100.SH"", ""159995.SZ"", ""512170.SH"", ""510880.SH"", ""510050.SH"", ""159819.SZ"", ""159949.SZ"", ""515050.SH"", ""512480.SH"", ""512400.SH"", ""515450.SH"", ""515180.SH"", ""159530.SZ"", ""159992.SZ"", ""562500.SH"", ""512010.SH"", ""510180.SH"", ""159326.SZ"", ""510210.SH"", ""512070.SH"", ""159928.SZ"", ""159201.SZ"", ""159206.SZ"", ""159781.SZ"", ""515220.SH"", ""512690.SH"", ""159870.SZ"", ""512800.SH"", ""512760.SH"", ""159611.SZ"", ""159869.SZ"", ""159755.SZ"", ""516650.SH"", ""159852.SZ"", ""560860.SH"", ""159307.SZ"", ""159363.SZ"", ""512710.SH"", ""515980.SH"", ""561980.SH"", ""159865.SZ"", ""512660.SH"", ""159263.SZ"", ""159851.SZ"", ""512950.SH"", ""516150.SH"", ""159967.SZ"", ""515790.SH"", ""588220.SH"", ""159259.SZ"", ""159796.SZ"", ""159980.SZ"", ""510810.SH"", ""515300.SH"", ""159227.SZ"", ""562800.SH"", ""159566.SZ"", ""515230.SH"", ""159993.SZ"", ""512040.SH"", ""159938.SZ"", ""159859.SZ"", ""515800.SH"", ""561380.SH"", ""589720.SH"", ""159736.SZ"", ""159583.SZ"", ""515170.SH"", ""159399.SZ"", ""159883.SZ"", ""563300.SH"", ""563230.SH"", ""515000.SH"", ""159562.SZ"", ""159732.SZ"", ""516160.SH"", ""512290.SH"", ""159901.SZ"", ""512980.SH"", ""515900.SH"", ""562060.SH"", ""515650.SH"", ""512200.SH"", ""159623.SZ"", ""510720.SH"", ""159766.SZ"", ""560280.SH"", ""560080.SH"", ""159625.SZ"", ""560050.SH"", ""515030.SH"", ""159593.SZ"", ""516510.SH"", ""561580.SH"", ""159235.SZ"", ""588790.SH"", ""516350.SH"", ""159667.SZ"", ""159929.SZ"", ""159207.SZ"", ""159209.SZ"", ""589070.SH"", ""159692.SZ"", ""159141.SZ"", ""562550.SH"", ""159905.SZ"", ""589680.SH"", ""516820.SH"", ""560710.SH"", ""561360.SH"", ""512670.SH"", ""515400.SH"", ""562950.SH"", ""159825.SZ"", ""561550.SH"", ""512940.SH"", ""159622.SZ"", ""510150.SH"", ""159758.SZ"", ""159998.SZ"", ""515700.SH"", ""159601.SZ"", ""159680.SZ"", ""159837.SZ"", ""560570.SH"", ""159997.SZ"", ""588020.SH"", ""588460.SH"", ""159697.SZ"", ""159876.SZ"", ""515630.SH"", ""516970.SH"", ""159638.SZ"", ""561420.SH"", ""159387.SZ"", ""159325.SZ"", ""159790.SZ"", ""516570.SH"", ""515210.SH"", ""516130.SH"", ""159880.SZ"", ""000852.SH""], ""signal_hour"": 14, ""signal_minute"": 57, ""static_symbols"": [""510300.SH"", ""588000.SH"", ""512880.SH"", ""588200.SH"", ""159915.SZ"", ""515880.SH"", ""510500.SH"", ""159516.SZ"", ""512890.SH"", ""563360.SH"", ""588170.SH"", ""512100.SH"", ""159995.SZ"", ""512170.SH"", ""510880.SH"", ""510050.SH"", ""159819.SZ"", ""159949.SZ"", ""515050.SH"", ""512480.SH"", ""512400.SH"", ""515450.SH"", ""515180.SH"", ""159530.SZ"", ""159992.SZ"", ""562500.SH"", ""512010.SH"", ""510180.SH"", ""159326.SZ"", ""510210.SH"", ""512070.SH"", ""159928.SZ"", ""159201.SZ"", ""159206.SZ"", ""159781.SZ"", ""515220.SH"", ""512690.SH"", ""159870.SZ"", ""512800.SH"", ""512760.SH"", ""159611.SZ"", ""159869.SZ"", ""159755.SZ"", ""516650.SH"", ""159852.SZ"", ""560860.SH"", ""159307.SZ"", ""159363.SZ"", ""512710.SH"", ""515980.SH"", ""561980.SH"", ""159865.SZ"", ""512660.SH"", ""159263.SZ"", ""159851.SZ"", ""512950.SH"", ""516150.SH"", ""159967.SZ"", ""515790.SH"", ""588220.SH"", ""159259.SZ"", ""159796.SZ"", ""159980.SZ"", ""510810.SH"", ""515300.SH"", ""159227.SZ"", ""562800.SH"", ""159566.SZ"", ""515230.SH"", ""159993.SZ"", ""512040.SH"", ""159938.SZ"", ""159859.SZ"", ""515800.SH"", ""561380.SH"", ""589720.SH"", ""159736.SZ"", ""159583.SZ"", ""515170.SH"", ""159399.SZ"", ""159883.SZ"", ""563300.SH"", ""563230.SH"", ""515000.SH"", ""159562.SZ"", ""159732.SZ"", ""516160.SH"", ""512290.SH"", ""159901.SZ"", ""512980.SH"", ""515900.SH"", ""562060.SH"", ""515650.SH"", ""512200.SH"", ""159623.SZ"", ""510720.SH"", ""159766.SZ"", ""560280.SH"", ""560080.SH"", ""159625.SZ"", ""560050.SH"", ""515030.SH"", ""159593.SZ"", ""516510.SH"", ""561580.SH"", ""159235.SZ"", ""588790.SH"", ""516350.SH"", ""159667.SZ"", ""159929.SZ"", ""159207.SZ"", ""159209.SZ"", ""589070.SH"", ""159692.SZ"", ""159141.SZ"", ""562550.SH"", ""159905.SZ"", ""589680.SH"", ""516820.SH"", ""560710.SH"", ""561360.SH"", ""512670.SH"", ""515400.SH"", ""562950.SH"", ""159825.SZ"", ""561550.SH"", ""512940.SH"", ""159622.SZ"", ""510150.SH"", ""159758.SZ"", ""159998.SZ"", ""515700.SH"", ""159601.SZ"", ""159680.SZ"", ""159837.SZ"", ""560570.SH"", ""159997.SZ"", ""588020.SH"", ""588460.SH"", ""159697.SZ"", ""159876.SZ"", ""515630.SH"", ""516970.SH"", ""159638.SZ"", ""561420.SH"", ""159387.SZ"", ""159325.SZ"", ""159790.SZ"", ""516570.SH"", ""515210.SH"", ""516130.SH"", ""159880.SZ""], ""tail_weekly_exit_buffer"": 0.0, ""vol_ratio_max"": 0.9, ""weekly_exit_buffer"": 0.0}"
