gap,mcb_mode,target,mechanic,year,period_label,days,opening_nav,closing_nav,net_pnl,annual_return,MaxDD,CVaR5,Sharpe,average_gross,p95_gross,turnover,traded_notional,fees,capital_days,capital_days_basis,max_single_name,max_family_exposure,max_Demand_family,max_gross,source,MaxDD_basis,concentration_basis,rank
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,2022,242,27145427.428817973,35280132.638996154,8134705.210178181,0.2996712883416328,0.1737856241159663,-0.0479601029320281,0.999483723441282,0.8780487988289425,0.9999999999999998,59.67556791131773,1772158866.0940895,3465375.061975153,9428533941.2247,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.999999999999999,1.0,1.0,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,3
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,2023,242,35280132.638996154,47442814.852572486,12162682.213576332,0.3447459321661554,0.1398996610423678,-0.0253968717114736,1.6387138251728244,0.7281269913274615,0.9999999999999992,57.17561161897748,2394689483.652302,4647759.878835747,10923241765.73128,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999988,1.0000000000000002,1.0000000000000002,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,3
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,2024,242,47442814.852572486,42885804.03431318,-4557010.818259306,-0.0960527075052379,0.3533069238890224,-0.053022353253257,-0.1181525982970387,0.7883707340195569,1.0,58.48107864566542,2333171982.976278,4332194.541842956,11316730449.91951,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.999999999999999,1.0000000000000002,1.0000000000000002,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,3
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,2025,243,42885804.03431318,63940858.94318586,21055054.90887268,0.4909562822239828,0.1190844767008981,-0.0296392647020951,1.9162193441909847,0.8636839165363029,0.9999999999999998,57.78670866687595,2992538910.1926317,5516129.044522438,16185696057.291445,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.999999999999999,1.0000000000000002,1.0,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,3
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,2026 YTD,164,63940858.94318586,57657118.91766168,-6283740.025524177,-0.0982742510717215,0.3897043521311497,-0.043833583448426,-0.3885435709040339,0.7956358299652299,0.9999999999999994,47.5094771922234,3306332535.9897585,6154924.0650622435,13827599113.102203,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.999999999999998,1.0000000000000002,1.0000000000000002,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,3
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,2022,242,26707098.76038328,34714957.291525625,8007858.531142343,0.2998400763403408,0.1737169105618889,-0.0479607754534002,0.9998840232279512,0.8782875549963887,1.0,59.680867405338816,1743864422.701434,3409587.485100746,9279379598.627289,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999988,1.0000000000000002,1.0000000000000002,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,4
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,2023,242,34714957.291525625,46703778.91779717,11988821.626271546,0.3453503204855785,0.139912941461991,-0.0254045884274261,1.6405160181202871,0.7283862294352563,0.9999999999999992,57.181361444127816,2357441163.4611125,4575024.91244035,10755993338.71246,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999988,1.0000000000000002,1.0000000000000002,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,4
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,2024,242,46703778.91779717,42202826.62576319,-4500952.292033978,-0.0963723363789481,0.3533484973314083,-0.0530406559613256,-0.1191279778575272,0.7885905546405223,0.9999999999999996,58.49724672924638,2297194316.060253,4264288.961726377,11142085571.389915,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999992,1.0,0.9999999999999998,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,4
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,2025,243,42202826.62576319,62986438.31811913,20783611.69235594,0.4924696603063156,0.1191183475485381,-0.0307428360938684,1.8967764592321437,0.8741329104328696,0.9999999999999994,58.836391212932654,2982563666.0302486,5505318.595075551,16006839208.016838,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999988,1.0000000000000002,0.9999999999999998,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,4
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,2026 YTD,164,62986438.31811913,55953132.484730005,-7033305.833389126,-0.1116638124204885,0.4032226813353918,-0.0442924220932164,-0.4509670694737257,0.805032571003072,0.9999999999999996,48.31588107592016,3308082660.045372,6131147.868273869,13752346653.56176,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.9999999999999972,1.0,1.0,1.0,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/IFCGR__independent__G100__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,4
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,2022,242,19127927.352234624,23548814.265456468,4420886.913221844,0.2311221091450543,0.1300455102514361,-0.0358125254721676,1.010103518613975,0.6637537581225293,0.7533099742875677,45.23072024912446,930362268.1351336,1806651.038981972,4944557448.414096,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.7813754694987695,0.7813754694987692,0.7813754694987692,0.7734532277546636,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G75__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,5
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,2023,242,23548814.265456468,29999307.39921866,6450493.133762192,0.2739200819645666,0.105984843693821,-0.0193348073109955,1.7319724288144331,0.5556030180483028,0.7547780394940422,43.24555020081796,1173548099.2282689,2249177.2605768563,5405689840.342234,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.7617765814266481,0.7617765814266481,0.7617765814266481,0.7602892102335921,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G75__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,5
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,2024,242,29999307.39921866,28237135.25782127,-1762172.1413973905,-0.0587404275021125,0.2674954235202331,-0.0389271446192567,-0.1097955646845761,0.5937976323211682,0.753573100436492,44.577118386330696,1193298055.8301654,2179187.108057024,5745889626.4977455,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.7499999999999998,0.759721912652629,0.7590295563040497,0.7608124162112928,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G75__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,5
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,2025,243,28237135.25782127,39115671.866212666,10878536.608391397,0.3852563834491036,0.0835076559962134,-0.0219168925479693,2.0433883068952587,0.6306875159621713,0.7530937418302383,44.32959593624773,1451971745.9717782,2586791.421612175,7457828707.5998,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.7611717974180723,0.7611717974180723,0.7578779957316204,0.7613710468295465,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G75__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,5
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,2026 YTD,164,39115671.866212666,34856660.77412956,-4259011.092083104,-0.1088824731593567,0.3112158681592725,-0.0330402667286834,-0.7119485269408254,0.6078649099329079,0.7518956730726543,33.35971648673066,1331302955.1832342,2331288.6865696833,5958203359.291157,Calendar Jan 1 to next Jan 1; final YTD through end date plus one midnight,0.7501984652024338,0.7575765360708042,0.7575765360708042,0.7575765360708042,/Users/linmei/Documents/CY-worktrees/five-strategy-scaling-regime-v1/research/scaling_regime_v1/cache/accounts/OGR__independent__G75__FULL_BOOK_NORMALIZATION__2026-09-04,Prior year-end NAV included in annual peak; daily closes,All recorded completed timestamps,5
