gap,mcb_mode,target,mechanic,year,strategy,route,symbol,root,pnl
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002550.SZ,V29|BULL|V29B|20180309|002550.SZ,248.8804071632112
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002658.SZ,V29|BULL|V29B|20181112|002658.SZ,933.7887772856739
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002674.SZ,V29|BULL|V29B|20181114|002674.SZ,675.046832016742
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002701.SZ,V29|BULL|V29B|20180522|002701.SZ,-2374.7408371302226
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002732.SZ,V29|BULL|V29B|20180522|002732.SZ,-594.8852019529586
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002768.SZ,V29|BULL|V29B|20181116|002768.SZ,712.5872901049879
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002793.SZ,V29|BULL|V29B|20180309|002793.SZ,-286.83527049499753
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002880.SZ,V29|BULL|V29B|20180309|002880.SZ,318.31044073594603
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,002897.SZ,V29|BULL|V29B|20180309|002897.SZ,-1817.1213822245081
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300005.SZ,V29|BULL|V29B|20181113|300005.SZ,-408.0277834805747
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300007.SZ,V29|BULL|V29B|20180309|300007.SZ,352.10974231965156
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300008.SZ,V29|BULL|V29B|20180312|300008.SZ,-1149.5110607932875
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300012.SZ,V29|BULL|V29B|20181113|300012.SZ,-148.87158481371443
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300045.SZ,V29|BULL|V29B|20181116|300045.SZ,-2907.1898835946704
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300066.SZ,V29|BULL|V29B|20181113|300066.SZ,-108.16642271945238
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300070.SZ,V29|BULL|V29B|20180312|300070.SZ,648.7100202397269
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300071.SZ,V29|BULL|V29B|20181112|300071.SZ,-2034.2567938104403
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300098.SZ,V29|BULL|V29B|20180309|300098.SZ,516.3925235602401
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300130.SZ,V29|BULL|V29B|20180309|300130.SZ,3701.9453654910976
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300131.SZ,V29|BULL|V29B|20180309|300131.SZ,-138.01245610661135
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300193.SZ,V29|BULL|V29B|20180309|300193.SZ,-300.511855473138
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300221.SZ,V29|BULL|V29B|20180309|300221.SZ,3701.9453654911013
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300228.SZ,V29|BULL|V29B|20180313|300228.SZ,-2588.7723263681364
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300251.SZ,V29|BULL|V29B|20180103|300251.SZ,3437.2480222021914
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300269.SZ,V29|BULL|V29B|20181113|300269.SZ,-2310.4123214844403
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300286.SZ,V29|BULL|V29B|20180312|300286.SZ,-701.3227517916057
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300291.SZ,V29|BULL|V29B|20180313|300291.SZ,-1848.0070285590155
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300294.SZ,V29|BULL|V29B|20181113|300294.SZ,138.6447256837564
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300295.SZ,V29|BULL|V29B|20181113|300295.SZ,-319.17128955683074
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300300.SZ,V29|BULL|V29B|20181114|300300.SZ,-3723.2548737051766
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300313.SZ,V29|BULL|V29B|20181115|300313.SZ,-1373.2393869439002
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300318.SZ,V29|BULL|V29B|20180312|300318.SZ,-329.6998319581362
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300457.SZ,V29|BULL|V29B|20181113|300457.SZ,3939.9619475558356
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300470.SZ,V29|BULL|V29B|20180103|300470.SZ,925.2607503601466
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300470.SZ,V29|BULL|V29B|20180309|300470.SZ,505.1201275233507
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300473.SZ,V29|BULL|V29B|20181112|300473.SZ,3838.1296033433173
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300498.SZ,V29|BULL|V29B|20180723|300498.SZ,-1022.663627222486
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300499.SZ,V29|BULL|V29B|20181115|300499.SZ,254.29418967662787
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300508.SZ,V29|BULL|V29B|20180309|300508.SZ,-821.4164394213585
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300518.SZ,V29|BULL|V29B|20180522|300518.SZ,-1601.4333205046132
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300563.SZ,V29|BULL|V29B|20181109|300563.SZ,100.65358281281806
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300600.SZ,V29|BULL|V29B|20181116|300600.SZ,-549.2452385808247
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300645.SZ,V29|BULL|V29B|20181109|300645.SZ,3762.6854098101066
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300651.SZ,V29|BULL|V29B|20181113|300651.SZ,3939.961947555843
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300661.SZ,V29|BULL|V29B|20180312|300661.SZ,3720.7287260205376
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300667.SZ,V29|BULL|V29B|20180309|300667.SZ,3701.945365491116
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300679.SZ,V29|BULL|V29B|20180522|300679.SZ,-326.66737180989
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,300710.SZ,V29|BULL|V29B|20180309|300710.SZ,-641.6936875450483
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600066.SH,V29|BULL|V29B|20180103|600066.SH,-3220.1765093215618
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600208.SH,V29|BULL|V29B|20181114|600208.SH,-3448.3260606898184
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600261.SH,V29|BULL|V29B|20180726|600261.SH,-1350.2119522602152
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600302.SH,V29|BULL|V29B|20181113|600302.SH,-1494.8708361321878
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600323.SH,V29|BULL|V29B|20180723|600323.SH,-3063.8007256443307
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600373.SH,V29|BULL|V29B|20180522|600373.SH,-1198.291294282763
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600380.SH,V29|BULL|V29B|20180312|600380.SH,-2163.7956113337423
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600429.SH,V29|BULL|V29B|20180522|600429.SH,2496.437953577948
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600491.SH,V29|BULL|V29B|20180319|600491.SH,-125.1492556697267
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600498.SH,V29|BULL|V29B|20180723|600498.SH,2873.145560865443
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600518.SH,V29|BULL|V29B|20180309|600518.SH,-884.3155699971467
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600543.SH,V29|BULL|V29B|20180522|600543.SH,1015.041857698634
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600580.SH,V29|BULL|V29B|20180312|600580.SH,974.7424862170883
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600590.SH,V29|BULL|V29B|20181116|600590.SH,-4706.653986817033
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600597.SH,V29|BULL|V29B|20180104|600597.SH,-1200.1609731626922
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600605.SH,V29|BULL|V29B|20181113|600605.SH,-777.551336920762
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600609.SH,V29|BULL|V29B|20180313|600609.SH,-4001.359601530403
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600639.SH,V29|BULL|V29B|20180104|600639.SH,-900.9553037799087
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600655.SH,V29|BULL|V29B|20180105|600655.SH,-1801.7153875637305
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600736.SH,V29|BULL|V29B|20180316|600736.SH,880.0085675341797
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600820.SH,V29|BULL|V29B|20181116|600820.SH,-2312.0603464516535
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600875.SH,V29|BULL|V29B|20181114|600875.SH,-215.38143353820487
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,600959.SH,V29|BULL|V29B|20181113|600959.SH,586.9219113608851
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601058.SH,V29|BULL|V29B|20181113|601058.SH,-2635.7634084521123
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601100.SH,V29|BULL|V29B|20180724|601100.SH,-3625.849164465235
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601117.SH,V29|BULL|V29B|20180104|601117.SH,2213.587068746845
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601177.SH,V29|BULL|V29B|20181108|601177.SH,4548.003288334487
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601766.SH,V29|BULL|V29B|20181207|601766.SH,-282.7516891441119
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,601828.SH,V29|BULL|V29B|20180522|601828.SH,-1674.8670024192324
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603000.SH,V29|BULL|V29B|20181115|603000.SH,-2079.975143853746
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603037.SH,V29|BULL|V29B|20180309|603037.SH,-2771.7551053961542
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603488.SH,V29|BULL|V29B|20181115|603488.SH,-1024.0309418895667
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603558.SH,V29|BULL|V29B|20181108|603558.SH,4505.905426365614
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603566.SH,V29|BULL|V29B|20180103|603566.SH,-2254.747544072674
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603617.SH,V29|BULL|V29B|20180309|603617.SH,1243.3263570214367
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603638.SH,V29|BULL|V29B|20180723|603638.SH,-174.0968004267088
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603858.SH,V29|BULL|V29B|20180309|603858.SH,-727.4751823698607
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603885.SH,V29|BULL|V29B|20180103|603885.SH,-118.09215325027617
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603887.SH,V29|BULL|V29B|20181114|603887.SH,-1283.626665173153
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,BULL,603922.SH,V29|BULL|V29B|20181115|603922.SH,1567.3631295120358
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000004.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000004.SZ,-2040.964880391999
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000070.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|000070.SZ,2899.9606879918792
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000428.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|000428.SZ,2923.219307430856
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000430.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180702|000430.SZ,-711.8122614516942
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000504.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180827|000504.SZ,2931.32744811834
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000505.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|000505.SZ,2932.4081907950786
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000524.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181101|000524.SZ,2944.742645816881
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000561.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000561.SZ,2954.2615426610573
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000590.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180222|000590.SZ,2814.9353945688563
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000632.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180504|000632.SZ,2945.642800147918
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000786.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180921|000786.SZ,-5214.594356841175
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000793.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|000793.SZ,2983.525698130128
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000852.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|000852.SZ,2806.882535214405
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000868.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180223|000868.SZ,2810.504986622116
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000919.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000919.SZ,289.49606120937267
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,000935.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|000935.SZ,2808.2647283135884
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002005.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002005.SZ,2898.2368395732774
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002017.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002017.SZ,2899.9606879918865
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002042.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002042.SZ,2983.5256981301427
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002048.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180411|002048.SZ,-4936.612758075869
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002068.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002068.SZ,2806.882535214405
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002100.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180508|002100.SZ,-1168.7802181012594
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002101.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181030|002101.SZ,2898.2368395732665
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002140.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002140.SZ,565.0621668374115
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002191.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181031|002191.SZ,589.0666817693818
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002196.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002196.SZ,2899.96068799189
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002245.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002245.SZ,-839.0751092182036
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002277.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181106|002277.SZ,143.34798632911406
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002283.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002283.SZ,187.201777365026
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002287.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002287.SZ,2934.51862667179
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002287.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181029|002287.SZ,2883.543074624231
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002290.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002290.SZ,2899.960687991883
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002293.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|002293.SZ,2983.5256981301245
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002331.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180227|002331.SZ,2806.8825352144086
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002331.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|002331.SZ,-909.0247680712819
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002415.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180821|002415.SZ,-4940.232143626334
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002421.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180222|002421.SZ,-4197.964121956487
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002448.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002448.SZ,55.43674440776107
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002458.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,-5671.153762889593
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002484.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180228|002484.SZ,-2511.1826619233725
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002492.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180306|002492.SZ,1342.5109059970237
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002631.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180223|002631.SZ,2810.5049866221234
OGR,independent,NATIVE,FULL_BOOK_NORMALIZATION,2018,ATRDR,SLOW_BEAR,002638.SZ,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20171214|002638.SZ,247.65041610869957
