rank,gap,mcb_mode,target,mechanic,year,authoritative_return,legacy_return,authoritative_MaxDD,legacy_MaxDD,annual_pnl_difference,opening_nav_difference,ending_nav_difference,fee_difference,SMV6_boundary_protocol,MCB_snapshot_qualification,other_runtime,account_state_compounding,scaling_path,causal_attribution_status
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,0.37888778153745406,0.37888778153745406,0.16846157629983793,0.16846157629983793,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,0.6547836702097853,0.6547836702097853,0.1282393205589366,0.1282393205589366,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,1.270094897482703,1.270094897482703,0.048184063077043815,0.048184063077043815,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,0.2716439304353906,0.2716439304353906,0.17909486134924657,0.17909486134924657,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,0.32157790403962605,0.32157790403962605,0.14392461430309667,0.14392461430309667,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,-0.07602931317365058,-0.07602931317365058,0.3533467420738977,0.3533467420738977,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,0.5294902987767554,0.5294902987767554,0.12170713697834157,0.12170713697834157,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
2,IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2026,-0.0998343205420208,-0.1210239610042948,0.402311177702947,0.402311177702947,1431742.473127313,0.0,1431742.473127313,-34552.57736736536,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,0.136452869415429,0.136452869415429,0.29063316896801616,0.29063316896801616,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,0.40135981306719026,0.40135981306719026,0.16877461830772378,0.16877461830772378,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,0.5560011830692435,0.5560011830692435,0.17793747464602494,0.17793747464602494,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,1.2333971223776032,1.2333971223776032,0.11691079834401275,0.11691079834401275,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,0.2996712883416328,0.2996712883416328,0.17378562411596632,0.17378562411596632,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,0.34474593216615546,0.34474593216615546,0.13989966104236784,0.13989966104236784,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,-0.09605270750523798,-0.09605270750523798,0.3533069238890224,0.3533069238890224,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,0.4909562822239828,0.4909562822239828,0.11908447670089817,0.11908447670089817,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
3,OGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,-0.0982742510717215,-0.11954497020147092,0.38970435213114973,0.38970435213114973,1360068.0514954329,0.0,1360068.0514954329,-32588.493479270488,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,0.12501289222019274,0.12501289222019274,0.2978181270944903,0.2978181270944903,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,0.39591910248511364,0.39591910248511364,0.16877836512673028,0.16877836512673028,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,0.556052304016992,0.556052304016992,0.17832991230092332,0.17832991230092332,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,1.2282558273234354,1.2282558273234354,0.11707621626352338,0.11707621626352338,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,0.2998400763403408,0.2998400763403408,0.17371691056188898,0.17371691056188898,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,0.34535032048557857,0.34535032048557857,0.13991294146199107,0.13991294146199107,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,-0.09637233637894815,-0.09637233637894815,0.3533484973314083,0.3533484973314083,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,0.49246966030631567,0.49246966030631567,0.11911834754853812,0.11911834754853812,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
4,IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,-0.1116638124204885,-0.1326406381054822,0.40322268133539185,0.40322268133539185,1321255.5371177942,0.0,1321255.5371177942,-31528.20211487636,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,0.10866447555173231,0.10866447555173231,0.22297780451061355,0.22297780451061355,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,0.32633780770392606,0.32633780770392606,0.12898508070991976,0.12898508070991976,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,0.39496280518973315,0.39496280518973315,0.14502565295060366,0.14502565295060366,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,0.9012152258311692,0.9012152258311692,0.03626040207746384,0.03626040207746384,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,0.23112210914505438,0.23112210914505438,0.13004551025143618,0.13004551025143618,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2023,0.27392008196456663,0.27392008196456663,0.105984843693821,0.105984843693821,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2024,-0.0587404275021125,-0.0587404275021125,0.26749542352023314,0.26749542352023314,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,0.3852563834491036,0.3852563834491036,0.08350765599621346,0.08350765599621346,0.0,0.0,0.0,0.0,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
5,OGR,independent,G75,FULL_BOOK_NORMALIZATION,2026,-0.10888247315935673,-0.1253938131975575,0.3112158681592725,0.3112158681592725,645852.1590057239,0.0,645852.1590057239,-13739.633859537542,SAME_CONTINUOUS_CARRY; zero protocol change relative to legacy,"Restored original guard; candidate equivalence separately proven, no qualification-only signal change",Original industry taxonomy restored after 2026-08-13; same source changes ATRDR candidates,Exact opening/ending NAV bridge reported; not isolated as an independent cause,Actual corrected Native reference and actual scaled feedback; coupled response to changed industry inputs,JOINT_CONTROLLED_INPUT_REPAIR; no arbitrary split of interacting path effects
