gap,mcb_mode,trade_date,symbol,notional,daily_turnover_cny,all_sides_daily_participation
IFCGR,confirmation_tag,2018-01-03,002638.SZ,105524.64593231393,76192742.2,0.0013849697869558228
IFCGR,confirmation_tag,2018-01-03,300210.SZ,21509.265346448516,23368527.56,0.0009204373399745566
IFCGR,confirmation_tag,2018-01-03,300650.SZ,94681.19815984476,35929558.31,0.002635189593563494
IFCGR,confirmation_tag,2018-01-03,600199.SH,111199.75430321264,46591167.0,0.0023867132219120555
IFCGR,confirmation_tag,2018-01-03,601999.SH,103116.38557014494,23080352.0,0.004467712865477309
IFCGR,confirmation_tag,2018-01-03,603577.SH,103443.07246717639,27677556.0,0.003737435215276103
IFCGR,confirmation_tag,2018-01-03,603615.SH,115825.58077228419,20772687.0,0.005575859337421499
IFCGR,confirmation_tag,2018-01-03,603879.SH,121509.58037033127,79104056.0,0.0015360726935459703
IFCGR,confirmation_tag,2018-01-03,603991.SH,111812.99949395143,10377679.0,0.010774374452510184
IFCGR,confirmation_tag,2018-01-04,002638.SZ,46804.05944024969,106945649.4,0.00043764341703319155
IFCGR,confirmation_tag,2018-01-04,300251.SZ,73421.98540285342,251747411.06,0.0002916494159511116
IFCGR,confirmation_tag,2018-01-04,300470.SZ,73421.98540285343,43313528.22,0.0016951282525386807
IFCGR,confirmation_tag,2018-01-04,300650.SZ,41819.464184996235,30865217.0,0.0013549058859685398
IFCGR,confirmation_tag,2018-01-04,600066.SH,91883.1456986633,437332821.0,0.00021009890245274617
IFCGR,confirmation_tag,2018-01-04,600199.SH,48814.181050895495,89055877.0,0.0005481298112520468
IFCGR,confirmation_tag,2018-01-04,601999.SH,45938.45307831283,18002931.0,0.0025517207769286472
IFCGR,confirmation_tag,2018-01-04,603566.SH,91883.14569866327,28582210.0,0.003214697033527613
IFCGR,confirmation_tag,2018-01-04,603577.SH,45890.29243808907,17112737.0,0.0026816453988680517
IFCGR,confirmation_tag,2018-01-04,603615.SH,50533.6693400803,13421388.0,0.003765159709270032
IFCGR,confirmation_tag,2018-01-04,603879.SH,153812.3878616884,114532912.0,0.0013429536119861196
IFCGR,confirmation_tag,2018-01-04,603885.SH,91883.14569866327,94828570.0,0.0009689394841519098
IFCGR,confirmation_tag,2018-01-04,603991.SH,48766.599951969896,12108384.0,0.0040275068871263
IFCGR,confirmation_tag,2018-01-05,002088.SZ,67183.99488049043,31667620.8,0.0021215359153375496
IFCGR,confirmation_tag,2018-01-05,002262.SZ,67183.99488049043,127001367.22,0.0005290021387258765
IFCGR,confirmation_tag,2018-01-05,002304.SZ,67183.99488049044,652025020.27,0.00010303898284864885
IFCGR,confirmation_tag,2018-01-05,002638.SZ,40448.69772444046,77644006.27,0.0005209506781989556
IFCGR,confirmation_tag,2018-01-05,300251.SZ,32742.639122824374,239307428.52,0.00013682249366566538
IFCGR,confirmation_tag,2018-01-05,300470.SZ,32723.568351442074,27127544.29,0.0012062856851921143
IFCGR,confirmation_tag,2018-01-05,300650.SZ,35320.279232379515,27916003.92,0.0012652340690880485
IFCGR,confirmation_tag,2018-01-05,600066.SH,40397.568674566275,557635374.0,7.244441539780487e-05
IFCGR,confirmation_tag,2018-01-05,600199.SH,41799.106888398666,45813367.0,0.0009123779723153434
IFCGR,confirmation_tag,2018-01-05,600597.SH,67183.99488049043,217960218.0,0.00030823971226019985
IFCGR,confirmation_tag,2018-01-05,600639.SH,67183.99488049043,56364105.0,0.001191964192112878
IFCGR,confirmation_tag,2018-01-05,601117.SH,67183.99488049043,322197227.0,0.000208518228123951
IFCGR,confirmation_tag,2018-01-05,601999.SH,38686.44295060824,40330633.0,0.0009592322280339175
IFCGR,confirmation_tag,2018-01-05,603566.SH,41147.289512934585,10848794.0,0.003792798491052055
IFCGR,confirmation_tag,2018-01-05,603577.SH,38243.57768469223,15637874.0,0.002445573975381323
IFCGR,confirmation_tag,2018-01-05,603615.SH,41967.4821972913,11641298.0,0.0036050517903837955
IFCGR,confirmation_tag,2018-01-05,603885.SH,41012.103346157004,69454994.0,0.0005904845855455261
IFCGR,confirmation_tag,2018-01-05,603991.SH,41250.13451397135,12308704.0,0.003351297952568471
IFCGR,confirmation_tag,2018-01-08,000869.SZ,57613.515632477385,186759695.89,0.00030849009127971216
IFCGR,confirmation_tag,2018-01-08,002088.SZ,9568.92796942967,37025869.08,0.0002584389835321502
IFCGR,confirmation_tag,2018-01-08,002262.SZ,9613.496270962962,127034294.84,7.567638552306826e-05
IFCGR,confirmation_tag,2018-01-08,002304.SZ,9624.995325813921,578674016.97,1.663284516593892e-05
IFCGR,confirmation_tag,2018-01-08,002385.SZ,57613.51563247736,347326278.88,0.0001658772144113594
IFCGR,confirmation_tag,2018-01-08,002638.SZ,9504.249179277807,75971464.61,0.00012510288208958365
IFCGR,confirmation_tag,2018-01-08,300251.SZ,7704.975479130967,317737682.82,2.424948596196528e-05
IFCGR,confirmation_tag,2018-01-08,300470.SZ,7715.59122671009,25168073.22,0.0003065626501983806
IFCGR,confirmation_tag,2018-01-08,300650.SZ,8382.106019585859,36169969.0,0.00023174213999425488
IFCGR,confirmation_tag,2018-01-08,600066.SH,9202.590697096337,432877969.0,2.125908767857931e-05
IFCGR,confirmation_tag,2018-01-08,600199.SH,9629.253007439895,46667122.0,0.00020633912259341588
IFCGR,confirmation_tag,2018-01-08,600597.SH,9352.64233340272,159358800.0,5.8689211599251e-05
IFCGR,confirmation_tag,2018-01-08,600639.SH,9443.134382387205,40424794.0,0.0002335975882125016
IFCGR,confirmation_tag,2018-01-08,600655.SH,57613.515632477385,115148913.0,0.0005003392053946474
IFCGR,confirmation_tag,2018-01-08,601117.SH,9683.534542579559,306253139.0,3.161938053663365e-05
IFCGR,confirmation_tag,2018-01-08,601999.SH,9134.292961571522,22032353.0,0.00041458544902451053
IFCGR,confirmation_tag,2018-01-08,603566.SH,9478.072140383209,15511251.0,0.0006110449853711482
IFCGR,confirmation_tag,2018-01-08,603577.SH,8885.55797182065,17550999.0,0.000506270781043327
IFCGR,confirmation_tag,2018-01-08,603615.SH,9814.988892423156,14366086.0,0.0006832054946923718
IFCGR,confirmation_tag,2018-01-08,603885.SH,9962.991495974331,247978134.0,4.017689517727531e-05
IFCGR,confirmation_tag,2018-01-08,603991.SH,9588.407764307047,11343379.0,0.0008452867319611772
IFCGR,confirmation_tag,2018-01-10,000869.SZ,2557.762803067736,205114351.21,1.2469935857628262e-05
IFCGR,confirmation_tag,2018-01-10,002088.SZ,2531.326916259582,33744139.12,7.501530583600742e-05
IFCGR,confirmation_tag,2018-01-10,002262.SZ,2570.2087918933444,117376398.23,2.189715164761658e-05
IFCGR,confirmation_tag,2018-01-10,002304.SZ,2698.1787296772977,1016915736.58,2.653296268923491e-06
IFCGR,confirmation_tag,2018-01-10,002385.SZ,2542.669814742221,203155261.9,1.251589444921102e-05
IFCGR,confirmation_tag,2018-01-10,002638.SZ,2429.1675271449903,96490685.82,2.517515039406516e-05
IFCGR,confirmation_tag,2018-01-10,002863.SZ,55103.24711673805,77578439.85,0.0007102907357157693
IFCGR,confirmation_tag,2018-01-10,300251.SZ,1978.9855290499493,192083648.71,1.0302727704000148e-05
IFCGR,confirmation_tag,2018-01-10,300470.SZ,2041.062529736901,54346715.24,3.7556318182679204e-05
IFCGR,confirmation_tag,2018-01-10,300650.SZ,2152.7814007936986,23777210.0,9.053969749998837e-05
IFCGR,confirmation_tag,2018-01-10,600066.SH,2387.824389934816,353863858.0,6.747861743865393e-06
IFCGR,confirmation_tag,2018-01-10,600199.SH,2639.9547685652788,80519528.0,3.2786515695487914e-05
IFCGR,confirmation_tag,2018-01-10,600597.SH,2499.9865442902756,232055425.0,1.077323033620212e-05
IFCGR,confirmation_tag,2018-01-10,600639.SH,2514.803179761446,31598606.0,7.958588995227972e-05
IFCGR,confirmation_tag,2018-01-10,600655.SH,2567.2576074199224,114997972.0,2.232437288041847e-05
IFCGR,confirmation_tag,2018-01-10,601117.SH,2531.225801321504,277427677.0,9.123912324441603e-06
IFCGR,confirmation_tag,2018-01-10,601999.SH,2420.910691348351,19487145.0,0.00012423116322828978
IFCGR,confirmation_tag,2018-01-10,603566.SH,2464.878523303024,10742831.0,0.00022944403791728865
IFCGR,confirmation_tag,2018-01-10,603577.SH,2338.4837897673506,18804338.0,0.00012435874050803334
IFCGR,confirmation_tag,2018-01-10,603615.SH,2579.506188936797,23052161.0,0.00011189867140598215
IFCGR,confirmation_tag,2018-01-10,603885.SH,2489.9768522067716,155683542.0,1.599383480244027e-05
IFCGR,confirmation_tag,2018-01-10,603991.SH,2522.0125604622713,11661342.0,0.00021627121136334661
IFCGR,confirmation_tag,2018-01-15,000869.SZ,33099.32165768283,171601911.01,0.0001928843418052261
IFCGR,confirmation_tag,2018-01-15,002088.SZ,32690.29534599887,36820253.58,0.0008878346064339862
IFCGR,confirmation_tag,2018-01-15,002262.SZ,33936.93498871382,116917812.3,0.00029026317137747045
IFCGR,confirmation_tag,2018-01-15,002304.SZ,37353.16910570787,740666011.46,5.043186608776248e-05
IFCGR,confirmation_tag,2018-01-15,002385.SZ,32660.031856639587,200887758.37,0.00016257850713076075
IFCGR,confirmation_tag,2018-01-15,002638.SZ,33020.4733969967,79044995.6,0.00041774274445018376
IFCGR,confirmation_tag,2018-01-15,002863.SZ,31582.53596910457,64555280.9,0.0004892324148976721
IFCGR,confirmation_tag,2018-01-15,300251.SZ,24396.11979092156,241188323.95,0.00010114967172282786
IFCGR,confirmation_tag,2018-01-15,300470.SZ,28627.62663785262,50945774.0,0.0005619234804019784
IFCGR,confirmation_tag,2018-01-15,300650.SZ,28105.950173713056,20965384.0,0.0013405883800512814
IFCGR,confirmation_tag,2018-01-15,600066.SH,31160.67703144253,319644615.0,9.748538085474248e-05
IFCGR,confirmation_tag,2018-01-15,600199.SH,34397.16031592999,70165147.0,0.0004902314295148557
IFCGR,confirmation_tag,2018-01-15,600597.SH,31723.652548884664,199068866.0,0.0001593601912058145
IFCGR,confirmation_tag,2018-01-15,600639.SH,32113.691612589766,24668836.0,0.001301791929403956
IFCGR,confirmation_tag,2018-01-15,600655.SH,33945.86722860101,112928826.0,0.0003005952371151101
IFCGR,confirmation_tag,2018-01-15,601117.SH,33924.89631195557,317160226.0,0.00010696453568536545
IFCGR,confirmation_tag,2018-01-15,601999.SH,31693.656097880048,20154533.0,0.0015725323974452817
IFCGR,confirmation_tag,2018-01-15,603566.SH,32423.339734641384,12510112.0,0.0025917705400752113
IFCGR,confirmation_tag,2018-01-15,603577.SH,32119.421705063927,47101287.0,0.0006819223794259365
IFCGR,confirmation_tag,2018-01-15,603615.SH,54545.56644029757,14696440.0,0.003711481586036997
IFCGR,confirmation_tag,2018-01-15,603885.SH,32041.031621187976,73300657.0,0.0004371179322606614
IFCGR,confirmation_tag,2018-01-15,603991.SH,55148.3010919816,11819911.0,0.00466571204233108
IFCGR,confirmation_tag,2018-01-16,000869.SZ,1932.4489052670936,267243550.95,7.231040368972816e-06
IFCGR,confirmation_tag,2018-01-16,002088.SZ,1892.052531656735,36998401.68,5.1138763993675714e-05
IFCGR,confirmation_tag,2018-01-16,002262.SZ,1935.494272310684,90807907.84,2.1314159948723292e-05
IFCGR,confirmation_tag,2018-01-16,002304.SZ,2129.682175200034,889512876.37,2.3942117441751072e-06
IFCGR,confirmation_tag,2018-01-16,002385.SZ,1942.7372476808587,328883878.06,5.907061358983473e-06
IFCGR,confirmation_tag,2018-01-16,002638.SZ,31453.046876380926,61562826.8,0.0005109097244439875
IFCGR,confirmation_tag,2018-01-16,002863.SZ,1743.0837688900099,41224018.68,4.2283208301952233e-05
IFCGR,confirmation_tag,2018-01-16,300251.SZ,1395.5167759157648,162466767.88,8.589552153499546e-06
IFCGR,confirmation_tag,2018-01-16,300470.SZ,1577.4292471974093,22735582.6,6.938151860675913e-05
IFCGR,confirmation_tag,2018-01-16,300650.SZ,27255.287356597648,19010828.04,0.0014336717632315004
IFCGR,confirmation_tag,2018-01-16,600066.SH,1785.2657124848977,493453980.0,3.617897078233917e-06
IFCGR,confirmation_tag,2018-01-16,600199.SH,1952.786898341405,97815654.0,1.996395074290875e-05
IFCGR,confirmation_tag,2018-01-16,600597.SH,1792.209903687822,291286205.0,6.152745557201454e-06
IFCGR,confirmation_tag,2018-01-16,600639.SH,1857.6983257857974,29200791.0,6.361808232474926e-05
IFCGR,confirmation_tag,2018-01-16,600655.SH,1925.4096702960082,78378646.0,2.4565487777066323e-05
IFCGR,confirmation_tag,2018-01-16,601117.SH,1925.9960583514517,385682822.0,4.993730465785307e-06
IFCGR,confirmation_tag,2018-01-16,601999.SH,1775.2207557929798,10913236.0,0.00016266676133394164
IFCGR,confirmation_tag,2018-01-16,603566.SH,1824.8221145686525,28104211.0,6.49305584337042e-05
IFCGR,confirmation_tag,2018-01-16,603577.SH,1747.1443094629333,29062461.0,6.011687411685243e-05
IFCGR,confirmation_tag,2018-01-16,603885.SH,1844.9486240813926,113122806.0,1.63092544228561e-05
IFCGR,confirmation_tag,2018-01-17,000869.SZ,1557.542622331442,256453760.21,6.073385787192323e-06
IFCGR,confirmation_tag,2018-01-17,002088.SZ,1556.473243610153,45239988.07,3.440481109769119e-05
IFCGR,confirmation_tag,2018-01-17,002262.SZ,1550.9979029508193,208702862.79,7.4316081831204064e-06
IFCGR,confirmation_tag,2018-01-17,002304.SZ,1705.8399347659004,829531958.11,2.056388446627752e-06
IFCGR,confirmation_tag,2018-01-17,002385.SZ,1597.7683199467097,229356813.36,6.966299786520149e-06
IFCGR,confirmation_tag,2018-01-17,300251.SZ,1140.52229963633,330623106.42,3.449614614011556e-06
IFCGR,confirmation_tag,2018-01-17,300470.SZ,1277.303884733242,13997397.78,9.125295321379673e-05
IFCGR,confirmation_tag,2018-01-17,600066.SH,1413.3082197964854,353920466.0,3.993293283572037e-06
IFCGR,confirmation_tag,2018-01-17,600199.SH,1626.0956888092826,68121904.0,2.3870379324824545e-05
IFCGR,confirmation_tag,2018-01-17,600597.SH,1504.08677888638,381983455.0,3.93757048688504e-06
IFCGR,confirmation_tag,2018-01-17,600639.SH,1517.114084174269,30822062.0,4.9221693349856636e-05
IFCGR,confirmation_tag,2018-01-17,600655.SH,1576.0580212700022,77050249.0,2.045493741713933e-05
IFCGR,confirmation_tag,2018-01-17,601117.SH,1616.7048583522826,387832777.0,4.16856169521815e-06
IFCGR,confirmation_tag,2018-01-17,601999.SH,32247.62349814577,18065778.0,0.0017850116113541177
IFCGR,confirmation_tag,2018-01-17,603566.SH,1425.615777962985,6328972.0,0.00022525234397671298
IFCGR,confirmation_tag,2018-01-17,603577.SH,31900.09888849937,33961230.0,0.0009393092914626287
IFCGR,confirmation_tag,2018-01-17,603885.SH,1438.743483145832,63615571.0,2.2616215818385595e-05
IFCGR,confirmation_tag,2018-01-18,002863.SZ,38445.946236043725,147338991.54,0.0002609353154531828
IFCGR,confirmation_tag,2018-01-19,000869.SZ,2029.5433950631098,97457856.75,2.08248309858621e-05
IFCGR,confirmation_tag,2018-01-19,002088.SZ,2120.358859962764,39646734.92,5.348129837781769e-05
IFCGR,confirmation_tag,2018-01-19,002262.SZ,2201.6351106358707,130059659.46,1.6927886169907944e-05
IFCGR,confirmation_tag,2018-01-19,002304.SZ,2261.2008357788627,676620287.1,3.341905170284485e-06
IFCGR,confirmation_tag,2018-01-19,002385.SZ,2135.1328631886836,180010523.84,1.1861155768239797e-05
IFCGR,confirmation_tag,2018-01-19,300251.SZ,1581.6010639787123,165932626.81,9.531585766973446e-06
IFCGR,confirmation_tag,2018-01-19,300470.SZ,1720.9266546082686,29461065.54,5.84135917376011e-05
IFCGR,confirmation_tag,2018-01-19,600066.SH,1872.1604402851804,343914035.0,5.443687229237912e-06
IFCGR,confirmation_tag,2018-01-19,600199.SH,38213.98597771497,63664068.0,0.0006002441750614329
IFCGR,confirmation_tag,2018-01-19,600597.SH,2132.3631327836565,231082644.0,9.227707870538544e-06
IFCGR,confirmation_tag,2018-01-19,600639.SH,2033.9902913877925,16060333.0,0.0001266468317554681
IFCGR,confirmation_tag,2018-01-19,600655.SH,2104.428855478126,58404024.0,3.603225790534786e-05
IFCGR,confirmation_tag,2018-01-19,601117.SH,2246.4345669949985,205818210.0,1.0914654087191791e-05
IFCGR,confirmation_tag,2018-01-19,603566.SH,1933.6864735618344,10950148.0,0.00017658998522776444
IFCGR,confirmation_tag,2018-01-19,603885.SH,1938.3336322554403,50655117.0,3.826530757505585e-05
IFCGR,confirmation_tag,2018-01-25,300251.SZ,35456.53007560016,2204750097.03,1.6081881626114155e-05
IFCGR,confirmation_tag,2018-01-26,000869.SZ,5611.929631636811,94456505.93,5.941284378860795e-05
IFCGR,confirmation_tag,2018-01-26,002088.SZ,5944.915234473075,44365641.21,0.0001339981813028117
IFCGR,confirmation_tag,2018-01-26,002262.SZ,5939.053555085891,50905083.03,0.00011666916546596763
IFCGR,confirmation_tag,2018-01-26,002304.SZ,6422.298129206985,483496452.24,1.3283030515431907e-05
IFCGR,confirmation_tag,2018-01-26,002385.SZ,6215.514932499383,251881524.34,2.467634316882022e-05
IFCGR,confirmation_tag,2018-01-26,300470.SZ,32166.999212714978,21879515.26,0.0014701879283186175
IFCGR,confirmation_tag,2018-01-26,600066.SH,34521.79497381916,203723145.0,0.00016945445729212141
IFCGR,confirmation_tag,2018-01-26,600597.SH,5713.307562079259,166723081.0,3.4268246050942754e-05
IFCGR,confirmation_tag,2018-01-26,600639.SH,5778.670059012944,20742671.0,0.0002785885221345382
IFCGR,confirmation_tag,2018-01-26,601117.SH,6153.213488763778,473028527.0,1.3008123479968847e-05
IFCGR,confirmation_tag,2018-01-26,603566.SH,35786.056306951104,9980396.0,0.003585634909371442
IFCGR,confirmation_tag,2018-01-26,603885.SH,38584.07759083533,132624838.0,0.00029092648234439565
IFCGR,confirmation_tag,2018-01-29,000869.SZ,11729.631127358878,124658054.13,9.409445068929602e-05
IFCGR,confirmation_tag,2018-01-29,002088.SZ,45106.03746049851,51288526.25,0.0008794566886292333
IFCGR,confirmation_tag,2018-01-29,002262.SZ,44524.02407391143,113689303.98,0.0003916289616984902
IFCGR,confirmation_tag,2018-01-29,002304.SZ,48881.07025181975,777528232.69,6.28672608873723e-05
IFCGR,confirmation_tag,2018-01-29,002385.SZ,12681.997355024012,174343057.24,7.274162536662428e-05
IFCGR,confirmation_tag,2018-01-29,600597.SH,42889.85190893208,205520488.0,0.00020868893571784474
IFCGR,confirmation_tag,2018-01-29,600639.SH,43341.74772844599,19726781.0,0.0021971018854239823
IFCGR,confirmation_tag,2018-01-29,601117.SH,48045.6982944468,482089163.0,9.96614360618739e-05
IFCGR,confirmation_tag,2018-01-30,000869.SZ,53804.29106403677,53746197.42,0.0010010808884502618
IFCGR,confirmation_tag,2018-01-30,002385.SZ,59010.427931897844,127626997.93,0.00046236634010825425
IFCGR,confirmation_tag,2018-02-01,600655.SH,25094.083148521255,160026061.0,0.00015681247786584747
IFCGR,confirmation_tag,2018-02-02,600655.SH,59910.62325396065,125404440.0,0.0004777392511298695
IFCGR,confirmation_tag,2018-02-13,300264.SZ,575054.4884681454,9799773.52,0.05868038555121072
IFCGR,confirmation_tag,2018-02-22,002829.SZ,452636.5529852417,14591513.76,0.031020534293437263
IFCGR,confirmation_tag,2018-02-22,300264.SZ,207680.05506169025,8370534.77,0.02481084671029809
IFCGR,confirmation_tag,2018-02-23,000590.SZ,131520.3432174676,4916827.04,0.026749027807467393
IFCGR,confirmation_tag,2018-02-23,002200.SZ,26703.82435989001,23032308.96,0.0011594071791180944
IFCGR,confirmation_tag,2018-02-23,002421.SZ,131520.3432174676,183436871.4,0.0007169787742981948
IFCGR,confirmation_tag,2018-02-23,002446.SZ,16683.30210265817,26420191.02,0.0006314603134409196
IFCGR,confirmation_tag,2018-02-23,002631.SZ,27919.156959416312,26958517.92,0.0010356339707645289
IFCGR,confirmation_tag,2018-02-23,002829.SZ,332790.9222215443,9422143.0,0.03532008824548134
IFCGR,confirmation_tag,2018-02-23,300011.SZ,106064.57971150112,38420595.21,0.0027606178179117574
IFCGR,confirmation_tag,2018-02-23,300076.SZ,26137.485364304925,15827417.14,0.0016514056041556332
IFCGR,confirmation_tag,2018-02-23,300264.SZ,270668.13926649967,9384678.6,0.028841492692834432
IFCGR,confirmation_tag,2018-02-23,300268.SZ,27298.534356029348,46972522.12,0.0005811596466182972
IFCGR,confirmation_tag,2018-02-23,300691.SZ,106064.57971150111,80367432.04,0.0013197457853165106
IFCGR,confirmation_tag,2018-02-23,300699.SZ,106064.57971150108,175091233.68,0.000605767504644731
IFCGR,confirmation_tag,2018-02-23,600105.SH,131520.3432174676,27540765.0,0.00477547893885546
IFCGR,confirmation_tag,2018-02-23,600698.SH,25590.15279285875,67994532.0,0.0003763560398188894
IFCGR,confirmation_tag,2018-02-23,600730.SH,131520.3432174676,23063972.0,0.005702415144168038
IFCGR,confirmation_tag,2018-02-26,000590.SZ,42274.84485355533,6624671.2,0.006381425368485508
IFCGR,confirmation_tag,2018-02-26,000868.SZ,96713.06994183599,287188828.39,0.00033675777182565214
IFCGR,confirmation_tag,2018-02-26,002106.SZ,19603.875287494415,73461834.96,0.0002668579582604863
IFCGR,confirmation_tag,2018-02-26,002200.SZ,7963.628128831136,29482069.08,0.0002701176809274044
IFCGR,confirmation_tag,2018-02-26,002338.SZ,20590.552159029412,40395121.76,0.000509728681630527
IFCGR,confirmation_tag,2018-02-26,002421.SZ,40842.17529438612,104750005.76,0.0003899014133513506
IFCGR,confirmation_tag,2018-02-26,002446.SZ,13552.307612982968,46679620.66,0.00029032600139777934
IFCGR,confirmation_tag,2018-02-26,002631.SZ,105922.83276815258,55366643.72,0.0019131163756977065
IFCGR,confirmation_tag,2018-02-26,002724.SZ,19295.79816572295,9205127.53,0.0020962010686801373
IFCGR,confirmation_tag,2018-02-26,002829.SZ,26481.063134858672,12911662.0,0.0020509414771590732
IFCGR,confirmation_tag,2018-02-26,300011.SZ,34810.30586859354,33360084.86,0.00104347174219369
IFCGR,confirmation_tag,2018-02-26,300076.SZ,7321.487794074747,25582277.77,0.0002861937416167281
IFCGR,confirmation_tag,2018-02-26,300106.SZ,20230.435560819333,21280585.88,0.0009506521895072625
IFCGR,confirmation_tag,2018-02-26,300264.SZ,21190.287309396408,13258465.89,0.0015982457914213788
IFCGR,confirmation_tag,2018-02-26,300268.SZ,8516.103358934948,53574180.69,0.00015895909651352893
IFCGR,confirmation_tag,2018-02-26,300691.SZ,116559.78143652031,106402884.87,0.0010954569660299126
IFCGR,confirmation_tag,2018-02-26,300699.SZ,35835.55800126097,268499155.19,0.00013346618530662562
IFCGR,confirmation_tag,2018-02-26,600105.SH,42661.848579876896,34801529.0,0.0012258613286754412
IFCGR,confirmation_tag,2018-02-26,600698.SH,29251.955633339094,185026180.0,0.0001580963063353472
IFCGR,confirmation_tag,2018-02-26,600730.SH,42055.98823227581,22700687.0,0.0018526306376664202
IFCGR,confirmation_tag,2018-02-26,603336.SH,19077.037909935763,29639201.0,0.0006436421113354494
IFCGR,confirmation_tag,2018-02-26,603958.SH,19922.774833224037,27865986.0,0.0007149495744820958
IFCGR,confirmation_tag,2018-02-27,000590.SZ,63959.63025035275,7535303.56,0.00848799650088055
IFCGR,confirmation_tag,2018-02-27,000868.SZ,59324.40515529765,234166128.12,0.00025334323811724153
IFCGR,confirmation_tag,2018-02-27,002106.SZ,13371.620252174565,68982388.0,0.0001938410750896963
IFCGR,confirmation_tag,2018-02-27,002200.SZ,14129.589137796938,25147836.14,0.0005618610308710615
IFCGR,confirmation_tag,2018-02-27,002338.SZ,13228.547786114446,41588815.82,0.0003180794529800692
IFCGR,confirmation_tag,2018-02-27,002421.SZ,61541.63873654965,75547101.44,0.0008146128383949505
IFCGR,confirmation_tag,2018-02-27,002446.SZ,14093.704218565137,42592630.17,0.0003308953723288025
IFCGR,confirmation_tag,2018-02-27,002631.SZ,75916.0004922296,28358718.0,0.0026769898587175062
IFCGR,confirmation_tag,2018-02-27,002724.SZ,13544.99537109098,8679184.51,0.0015606299595871801
IFCGR,confirmation_tag,2018-02-27,002799.SZ,48119.325449381504,37201530.6,0.0012934770336944551
IFCGR,confirmation_tag,2018-02-27,002829.SZ,63687.52924544524,20107726.27,0.003167316303706836
IFCGR,confirmation_tag,2018-02-27,002836.SZ,8295.143311098707,69961045.0,0.00011856803041033345
IFCGR,confirmation_tag,2018-02-27,002901.SZ,39653.60980184584,74744269.13,0.0005305237480197681
IFCGR,confirmation_tag,2018-02-27,002902.SZ,39653.60980184586,114634269.59,0.0003459140965757503
IFCGR,confirmation_tag,2018-02-27,300011.SZ,52857.23213161699,21039397.44,0.002512297810921385
IFCGR,confirmation_tag,2018-02-27,300076.SZ,14056.933236397017,29331179.36,0.00047924882473587035
IFCGR,confirmation_tag,2018-02-27,300106.SZ,12529.705767586343,18083785.78,0.0006928696192278353
IFCGR,confirmation_tag,2018-02-27,300192.SZ,32142.14405845924,28522589.2,0.0011269013424089578
IFCGR,confirmation_tag,2018-02-27,300223.SZ,32142.14405845922,180366237.52,0.0001782048819136404
IFCGR,confirmation_tag,2018-02-27,300264.SZ,51624.3054106874,13980787.24,0.00369251777632283
IFCGR,confirmation_tag,2018-02-27,300268.SZ,14112.082520199461,120394055.39,0.00011721577510189609
IFCGR,confirmation_tag,2018-02-27,300380.SZ,6134.013664709502,62751359.83,9.775108748762078e-05
IFCGR,confirmation_tag,2018-02-27,300452.SZ,32142.14405845923,10056674.0,0.0031961008240357826
IFCGR,confirmation_tag,2018-02-27,300517.SZ,40505.61068096253,12558590.0,0.003225331082626515
IFCGR,confirmation_tag,2018-02-27,300691.SZ,330.0195302076518,105114385.21,3.1396228931780462e-06
IFCGR,confirmation_tag,2018-02-27,300692.SZ,32142.14405845923,168086680.84,0.00019122362282264951
IFCGR,confirmation_tag,2018-02-27,300696.SZ,32142.144058459235,81281835.12,0.00039544067885532297
IFCGR,confirmation_tag,2018-02-27,300699.SZ,84283.77720688887,392165741.57,0.00021491876590103566
IFCGR,confirmation_tag,2018-02-27,300701.SZ,32142.144058459224,35915586.0,0.0008949358102763303
IFCGR,confirmation_tag,2018-02-27,300710.SZ,32142.144058459227,44296735.0,0.000725609778202823
IFCGR,confirmation_tag,2018-02-27,300719.SZ,32142.144058459235,106523547.2,0.0003017374552699765
IFCGR,confirmation_tag,2018-02-27,300726.SZ,32142.14405845922,109830871.76,0.00029265126956922935
IFCGR,confirmation_tag,2018-02-27,600105.SH,64989.34086617311,33061326.0,0.0019657209413250125
IFCGR,confirmation_tag,2018-02-27,600113.SH,2263.4245563565614,34957107.0,6.474862340171803e-05
IFCGR,confirmation_tag,2018-02-27,600730.SH,64707.87178564843,12800117.0,0.005055256275051895
IFCGR,confirmation_tag,2018-02-27,600760.SH,39653.60980184585,661039769.0,5.9986723433950994e-05
IFCGR,confirmation_tag,2018-02-27,601878.SH,39653.60980184586,161233628.0,0.00024593882984414307
IFCGR,confirmation_tag,2018-02-27,603029.SH,39653.609801845836,13292464.0,0.002983164731673965
IFCGR,confirmation_tag,2018-02-27,603320.SH,39653.60980184585,46656510.0,0.0008499051858324991
IFCGR,confirmation_tag,2018-02-27,603336.SH,13774.621783838533,21128436.0,0.0006519470624251853
IFCGR,confirmation_tag,2018-02-27,603580.SH,39653.60980184584,16788072.0,0.002362010944547167
IFCGR,confirmation_tag,2018-02-27,603648.SH,39653.60980184584,146403466.0,0.00027085157807565734
IFCGR,confirmation_tag,2018-02-27,603758.SH,39653.60980184584,17665958.0,0.002244633990517007
IFCGR,confirmation_tag,2018-02-27,603958.SH,13001.299906010472,20014000.0,0.0006496102681128447
IFCGR,confirmation_tag,2018-02-28,000590.SZ,11617.493962691364,8561812.16,0.0013568966178640579
