gap,mcb_mode,target,mechanic,year,state_family,state,family,pnl_scaled,pnl_native,incremental_pnl
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,IFCGR,-242.62597217548682,-289.63369760484875,47.007725429361926
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,IFCGR,30390.13367351727,569.9347940300379,29820.198879487234
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-99633.16178330689,-2783.540047893306,-96849.62173541359
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-3974019.1889654277,31924.247820886532,-4005943.4367863145
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,IFCGR,-3967347.8408228066,33171.66261612264,-4000519.5034389296
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,IFCGR,-4632.507110976903,-936.1405638393571,-3696.3665471375457
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,IFCGR,-101672.0028149508,-3094.8142792900526,-98577.18853566075
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,353621.4323048255,-299.7343664000646,353921.16667122557
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,3245656.5616026986,7043.715452151743,3238612.846150547
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,IFCGR,941836.7920767884,-832.7492590912598,942669.5413358797
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,IFCGR,346437.331506998,-309.53254247673976,346746.8640494747
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,IFCGR,2311003.8703237376,7886.262887319678,2303117.607436418
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,76665.64663438228,3965.7836989649877,72699.86293541729
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-1691257.3673336362,8177.840282613553,-1699435.2076162496
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,IFCGR,-1691257.3673336362,8177.840282613553,-1699435.2076162496
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,IFCGR,76665.64663438228,3965.7836989649877,72699.86293541729
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,32464.409448150465,26968.908927619155,5495.500520531313
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,114653.61350239218,60491.8629117812,54161.75059061097
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,IFCGR,119497.96333296139,60672.24638708957,58825.716945871805
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,IFCGR,2978.798558199309,31.139446682386733,2947.659111516922
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,IFCGR,24641.261059381955,26757.386005628396,-2116.1249462464393
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-191276.6950864338,2011.429013228054,-193288.1240996619
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,222871.9906727341,5719.454560632314,217152.53611210184
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,IFCGR,630626.7679500725,7990.459218186065,622636.3087318864
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,IFCGR,-150493.96604004118,1148.2655133563067,-151642.2315533975
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,IFCGR,-448537.50632373104,-1407.8411576820045,-447129.66516604903
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,410156.54316022596,1852.6389490154443,408303.9042112105
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,593083.2844064354,2350.3019950362386,590732.9824113993
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,IFCGR,535066.8190315824,338.70598669144323,534728.113044891
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,IFCGR,61746.19181661324,1252.1177956503816,60494.07402096286
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,IFCGR,406426.8167184657,2612.117161709858,403814.69955675583
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,6475.748553618719,-120.69190868176884,6596.44046230049
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,2576319.7029988705,5903.303694511253,2570416.399304359
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,IFCGR,1879488.5189891043,4222.7368891067845,1875265.7820999976
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,IFCGR,-48317.78698704905,-1366.5178444203793,-46951.26914262867
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,IFCGR,751624.7195504339,2926.3927411430786,748698.3268092908
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,97712.30650495949,6360.290145444134,91352.01635951536
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-523763.6173433203,10547.58312241361,-534311.2004657335
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,IFCGR,-636580.2089692864,10523.581056509267,-647103.7900257957
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,IFCGR,15577.349405561166,489.0114173531756,15088.33798820799
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,IFCGR,194951.54872536447,5895.280793995302,189056.26793136913
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,60926.858891386575,-217.15582256690107,61144.01471395348
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,187907.624388526,1305.5046462237697,186602.11974230217
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,IFCGR,187154.88862274756,808.0477272316803,186346.8408955158
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,IFCGR,-281.03361505761677,-289.63369760484966,8.600082547232887
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,IFCGR,61960.628272222595,569.934794030038,61390.69347819257
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-209599.66751861345,-2783.5400478933125,-206816.12747072015
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-9384133.580589566,31924.247820886612,-9416057.828410452
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,IFCGR,-9370497.445799027,33171.66261612272,-9403669.10841515
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,IFCGR,-9083.454486555951,-936.1405638393617,-8147.313922716588
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,IFCGR,-214152.34782259708,-3094.8142792900608,-211057.533543307
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,768118.9386463484,-299.7343664000682,768418.6730127485
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,7099660.181928713,7043.715452151753,7092616.4664765615
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,IFCGR,2072633.1868003386,-832.7492590912634,2073465.9360594298
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,IFCGR,750486.1561468971,-309.5325424767416,750795.6886893739
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,IFCGR,5044659.777627826,7886.26288731969,5036773.514740506
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,185223.6617343656,3965.783698965007,181257.87803540056
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-4756999.922003156,8177.840282613586,-4765177.762285769
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,IFCGR,-4756999.922003156,8177.840282613586,-4765177.762285769
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,IFCGR,185223.6617343656,3965.783698965007,181257.87803540056
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,8102.23166035233,26968.908927619155,-18866.677267266827
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,29193.837730278632,60491.8629117812,-31298.02518150257
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,IFCGR,30363.774762225275,60672.24638708957,-30308.471624864298
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,IFCGR,767.8498946512893,31.139446682386733,736.7104479689026
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,IFCGR,6164.444733754397,26757.386005628396,-20592.941271874
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-43268.89979656456,2011.429013228054,-45280.32880979261
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,46903.34198276301,5719.454560632314,41183.88742213069
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,IFCGR,124719.23274986257,7990.459218186065,116728.7735316765
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,IFCGR,-35124.33751700604,1148.2655133563067,-36272.60303036234
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,IFCGR,-85960.45304665809,-1407.8411576820045,-84552.61188897608
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,63926.90114455859,1852.6389490154443,62074.262195543146
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,91286.1203552338,2350.3019950362386,88935.81836019756
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,IFCGR,81137.43005401762,338.70598669144323,80798.72406732617
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,IFCGR,10757.755292853357,1252.1177956503816,9505.637497202977
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,IFCGR,63317.83615292143,2612.117161709858,60705.718991211565
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,1790.907611395454,-120.69190868176884,1911.599520077223
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,301396.30267325096,5903.303694511253,295492.99897873966
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,IFCGR,226052.62347106216,4222.7368891067845,221829.8865819554
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,IFCGR,-5295.299050619802,-1366.5178444203793,-3928.781206199423
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,IFCGR,82429.88586420403,2926.3927411430786,79503.49312306094
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,6820.111134057032,6360.290145444134,459.8209886128982
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-34325.91654423126,10547.58312241361,-44873.49966664486
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,IFCGR,-41661.94386453195,10523.581056509267,-52185.52492104123
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,IFCGR,988.0322969598598,489.0114173531756,499.02087960668416
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,IFCGR,13168.106157397868,5895.280793995302,7272.825363402565
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,3063.4531177718095,-217.15582256690107,3280.6089403387105
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,10739.956225527949,1305.5046462237697,9434.451579304181
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,IFCGR,10633.033015044502,808.0477272316803,9824.985287812817
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,IFCGR,-41.4212763377883,-289.63369760484966,248.2124212670614
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,IFCGR,3211.797604593048,569.934794030038,2641.8628105630105
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-12424.932287214131,-2783.5400478933125,-9641.392239320818
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-403511.38607195986,31924.247820886612,-435435.6338928464
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,IFCGR,-402711.71510874847,33171.66261612272,-435883.3777248712
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,IFCGR,-525.0628114184877,-936.1405638393617,411.07775242087394
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,IFCGR,-12699.540439006985,-3094.8142792900608,-9604.726159716925
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-19787.141022349995,-299.7343664000682,-19487.406655949926
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,389764.1394144779,7043.715452151753,382720.4239623262
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,IFCGR,114437.43545808543,-832.7492590912634,115270.18471717669
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,IFCGR,-20384.177337442055,-309.5325424767416,-20074.644794965316
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,IFCGR,275923.74027148454,7886.26288731969,268037.4773841649
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,8126.295351878939,3965.783698965007,4160.511652913932
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-166491.1645078678,8177.840282613586,-174669.00479048138
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,IFCGR,-166491.1645078678,8177.840282613586,-174669.00479048138
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,IFCGR,8126.295351878939,3965.783698965007,4160.511652913932
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,16338.188125064751,26968.908927619155,-10630.720802554404
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,59474.87459330869,60491.8629117812,-1016.9883184725086
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,IFCGR,61846.394950140355,60672.24638708957,1174.148563050786
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,IFCGR,1509.4016062496648,31.139446682386733,1478.262159567278
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,IFCGR,12457.266161983422,26757.386005628396,-14300.119843644978
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-90308.39739711952,2011.429013228054,-92319.82641034758
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,100486.23861245114,5719.454560632314,94766.78405181885
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,IFCGR,277609.9993354861,7990.459218186065,269619.54011730006
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,IFCGR,-72214.95205460161,1148.2655133563067,-73363.21756795792
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,IFCGR,-195217.2060655529,-1407.8411576820045,-193809.36490787088
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,154887.76820714958,1852.6389490154443,153035.1292581341
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,222127.45280093167,2350.3019950362386,219777.15080589536
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,IFCGR,198504.98510450585,338.70598669144323,198166.27911781438
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,IFCGR,25079.75161490321,1252.1177956503816,23827.633819252827
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,IFCGR,153430.48428867216,2612.117161709858,150818.36712696232
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,3661.948362087159,-120.69190868176884,3782.640270768926
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,780985.4075465727,5903.303694511253,775082.1038520614
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,IFCGR,580814.6083560119,4222.7368891067845,576591.871466905
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,IFCGR,-13972.159525000721,-1366.5178444203793,-12605.641680580342
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,IFCGR,217804.90707764876,2926.3927411430786,214878.51433650567
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,21075.485143377224,6360.290145444134,14715.19499793309
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-108248.96040554054,10547.58312241361,-118796.54352795414
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,IFCGR,-131517.13101450528,10523.581056509267,-142040.71207101457
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,IFCGR,3161.847037270756,489.0114173531756,2672.8356199175805
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,IFCGR,41181.808715071216,5895.280793995302,35286.52792107592
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,10696.93606981781,-217.15582256690107,10914.09189238471
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,27600.11181660804,1305.5046462237697,26294.607170384257
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,IFCGR,27317.0090654362,808.0477272316803,26508.961338204525
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,IFCGR,-88.6049338792227,-289.63369760484966,201.02876372562696
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,IFCGR,11068.643754868868,569.934794030038,10498.708960838829
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-41157.82660378617,-2783.5400478933125,-38374.28655589286
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-1482041.2093101244,31924.247820886612,-1513965.457131011
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,IFCGR,-1479441.0837509069,33171.66261612272,-1512612.7463670294
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,IFCGR,-1720.9531226642353,-936.1405638393617,-784.8125588248735
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,IFCGR,-42036.999040339535,-3094.8142792900608,-38942.18476104947
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,145948.70186304115,-299.7343664000682,146248.4362294412
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,1322115.9048828217,7043.715452151753,1315072.18943067
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,IFCGR,390388.0639944619,-832.7492590912634,391220.8132535531
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,BULL,IFCGR,143679.8953952066,-309.5325424767416,143989.42793768336
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,market_regime,TRANSITION,IFCGR,933996.6473561944,7886.26288731969,926110.3844688748
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,29627.990918900192,3965.783698965007,25662.207219935186
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-657657.2738651464,8177.840282613586,-665835.1141477601
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,BEAR,IFCGR,-657657.2738651464,8177.840282613586,-665835.1141477601
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2026,market_regime,TRANSITION,IFCGR,29627.990918900192,3965.783698965007,25662.207219935186
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,24495.777808686027,26968.908927619155,-2473.131118933127
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,87716.68172094984,60491.8629117812,27224.81880916864
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BEAR,IFCGR,91317.36841067868,60672.24638708957,30645.122023589112
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,BULL,IFCGR,2251.860492658653,31.139446682386733,2220.7210459762664
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2018,market_regime,TRANSITION,IFCGR,18643.23062629853,26757.386005628396,-8114.155379329866
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,-139933.42632738376,2011.429013228054,-141944.8553406118
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,157471.80700114815,5719.454560632314,151752.35244051585
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BEAR,IFCGR,447094.20277362963,7990.459218186065,439103.7435554436
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,BULL,IFCGR,-110901.03791662176,1148.2655133563067,-112049.30342997807
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2019,market_regime,TRANSITION,IFCGR,-318654.78418324346,-1407.8411576820045,-317246.94302556146
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,269440.8388404928,1852.6389490154443,267588.19989147736
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,388074.7397905049,2350.3019950362386,385724.43779546866
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BEAR,IFCGR,348531.72677924467,338.70598669144323,348193.02079255326
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,BULL,IFCGR,42038.72122225881,1252.1177956503816,40786.60342660844
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2020,market_regime,TRANSITION,IFCGR,266945.13062949426,2612.117161709858,264333.0134677844
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,5535.888197873171,-120.69190868176884,5656.580106554937
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,1579567.5056810093,5903.303694511253,1573664.201986498
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BEAR,IFCGR,1166709.6389463579,4222.7368891067845,1162486.902057251
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,BULL,IFCGR,-28673.731866422117,-1366.5178444203793,-27307.214022001735
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2021,market_regime,TRANSITION,IFCGR,447067.4867989467,2926.3927411430786,444141.0940578036
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MAJORITY_POSITIVE_20D,IFCGR,50292.80493255143,6360.290145444134,43932.5147871073
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,breadth_bucket,MINORITY_POSITIVE_20D,IFCGR,-263436.42370401096,10547.58312241361,-273984.0068264247
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BEAR,IFCGR,-320301.08613303077,10523.581056509267,-330824.6671895403
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2022,market_regime,BULL,IFCGR,7791.16945087917,489.0114173531756,7302.158033525995
