gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,394765.5691055443,6466.976243412008,388298.59286213224,breadth_bucket
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,377279.9988180819,-6469.316894642121,383749.31571272423,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,382934.0499060469,-299.7343664000682,383233.78427244694,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,389764.1394144779,7043.715452151753,382720.4239623262,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,377477.4672360754,-832.7492590912598,378310.2164951666,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,384564.3033005018,6466.976243412004,378097.3270570897,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,377613.0376646535,-309.5325424767416,377922.5702071302,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,383646.60330283345,7043.715452151743,376602.8878506817,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,567525.1621741701,191213.34321809124,376311.81895607896,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,560475.539852782,191213.34321809124,369262.19663469086,breadth_bucket
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,507895.37843632797,138918.52710218498,368976.85133414296,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,369404.1971494792,11859.421603984025,357544.77554549515,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,367500.2356548293,11859.42160398401,355640.81405084534,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,347730.511039342,-6469.316894642077,354199.8279339837,breadth_bucket
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,353621.4323048255,-299.7343664000646,353921.16667122557,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,542790.2432381362,191213.34321809124,351576.900020045,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,487740.1953704269,138918.52710218498,348821.668268242,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,358220.7981990891,10708.978838543706,347511.81936054537,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,346437.331506998,-309.53254247673976,346746.8640494747,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,358108.06231173174,11859.421603984032,346248.6407077477,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,356375.22737555293,10708.978838543691,345666.24853700923,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,362608.80141877965,17338.443302804873,345270.3581159747,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,535874.1492953801,191213.34321809124,344660.8060772889,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,357934.35963637324,17338.443302804997,340595.9163335683,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,352434.02000148356,11859.421603984134,340574.5983974994,breadth_bucket
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,347266.62437076913,10708.978838543706,336557.6455322255,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,341765.07121338043,10708.9788385438,331056.0923748367,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,340050.20701599354,17338.44330280488,322711.7637131885,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,335827.39114935114,17338.44330280488,318488.9478465461,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,275923.74027148454,7886.26288731969,268037.4773841649,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,271717.07042462926,7886.262887319678,263830.8075373096,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,OGR,FIXED_BELOW_L_REPAIR,269317.2587828529,9019.884791665221,260297.37399118763,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,252814.19856990327,-6469.316894642223,259283.51546454558,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,OGR,FIXED_BELOW_L_REPAIR,262206.93213334447,9019.884791665212,253187.04734167922,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,238665.2642310951,-6469.316894642274,245134.58112573734,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,BULL,238102.43733313197,33013.31948023566,205089.11785289634,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,BULL,231193.9630158539,33013.319480235245,198180.64353561864,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,194619.86805794842,1076.9401329381762,193542.92792501024,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,OGR,FIXED_BELOW_L_REPAIR,192037.80892301997,581.8548460730299,191455.95407694692,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,OGR,FIXED_BELOW_L_REPAIR,189580.1331398429,1076.9401329381744,188503.19300690474,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,OGR,FIXED_BELOW_L_REPAIR,186323.69538232498,581.8548460730271,185741.84053625196,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,BULL,197642.8924473899,33013.319480235376,164629.57296715453,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,BULL,196385.00500424308,33013.31948023532,163371.68552400777,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,173410.33618546027,11859.421603984032,161550.91458147625,breadth_bucket
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,171166.53747564278,11859.421603984134,159307.11587165867,breadth_bucket
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,168193.5020019646,10708.978838543706,157484.5231634209,market_regime
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,173927.28997391975,17338.44330280488,156588.84667111444,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,166017.5028270886,10708.9788385438,155308.5239885448,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,170813.982661066,17338.44330280488,153475.5393582607,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,146865.87003452412,-6469.316894642223,153335.1869291664,breadth_bucket
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,162804.30159342062,11859.421603984025,150944.8799894366,breadth_bucket
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,142586.67100164993,-6469.316894642274,149055.98789629218,breadth_bucket
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,160701.82631266085,11859.42160398401,148842.40470867683,breadth_bucket
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,157906.50644119622,10708.978838543706,147197.5276026525,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,149483.93837594596,2598.6161480484807,146885.32222789744,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,145948.70186304115,-299.7343664000682,146248.4362294412,breadth_bucket
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,155867.5609708048,10708.978838543691,145158.58213226113,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,143679.8953952066,-309.5325424767416,143989.42793768336,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,145813.7469476492,2598.6161480484698,143215.13079960074,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,IFCGR,FIXED_BELOW_L_REPAIR,141858.16653564418,-299.7343664000646,142157.90090204423,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,139011.47978241977,-309.53254247673976,139321.01232489652,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,OGR,FIXED_BELOW_L_REPAIR,126127.77150853675,-2057.8232613880664,128185.5947699248,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,OGR,FIXED_BELOW_L_REPAIR,123012.60098543005,-2057.8232613880627,125070.4242468181,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,114437.43545808543,-832.7492590912634,115270.18471717669,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,149086.2999337032,35106.803078128076,113979.49685557514,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,112496.8160673467,-832.7492590912598,113329.56532643797,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,147352.3870188394,35106.803078128076,112245.58394071131,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,144727.36934792766,35106.803078128076,109620.56626979957,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,248294.56809042284,138918.52710218498,109376.04098823783,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,143179.3319842314,35106.803078128076,108072.52890610334,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,125426.80201239642,18539.275654406483,106887.52635798993,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,245444.97599323583,138918.52710218498,106526.44889105085,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,124131.07345341831,18539.27565440662,105591.79779901169,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,120582.81921981643,17338.443302804873,103244.37591701155,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,121577.94483072528,18539.27565440649,103038.66917631878,breadth_bucket
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,119357.4996522573,17338.443302804997,102019.05634945231,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,120284.66108105963,18539.27565440649,101745.38542665314,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,116869.64647642942,17338.44330280488,99531.20317362453,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,178569.33556929493,79101.2726546715,99468.0629146235,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,115645.58211084934,17338.44330280488,98307.13880804446,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,166240.4772331542,79101.27265467137,87139.20457848282,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,84399.3915591271,2598.6161480484807,81800.77541107862,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,82729.3229703636,2598.6161480484698,80130.70682231514,market_regime
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,99479.13570086009,23467.513634033254,76011.62206682687,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,98061.75353487629,23467.513634033254,74594.23990084304,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,212782.05784071225,138918.52710218498,73863.53073852726,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,210020.39800392633,138918.52710218498,71101.87090174135,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,147861.50954398466,79221.25637002173,68640.25317396292,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,FAST_BEAR,147861.50954398466,79221.25637002173,68640.25317396292,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,FAST_BEAR,146356.52874140398,79221.25637002093,67135.27237138303,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,146356.52874140398,79221.25637002093,67135.27237138303,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,145692.7838717183,79221.25637002086,66471.52750169745,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,FAST_BEAR,145692.7838717183,79221.25637002086,66471.52750169745,market_regime
OGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,145211.04557410174,79101.2726546715,66109.77291943022,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,FAST_BEAR,142420.65082257352,79221.25637002086,63199.394452552646,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,FAST_BEAR,142420.65082257352,79221.25637002086,63199.394452552646,market_regime
IFCGR,independent,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,137511.30241228652,79101.27265467137,58410.02975761513,breadth_bucket
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,74458.31647397211,17534.254863301216,56924.061610670906,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,248965.2784516347,192965.3424236401,55999.9360279946,breadth_bucket
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,73420.77043845013,17534.254863301216,55886.51557514889,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,SMV6,NATIVE_CALLBACK,264987.8293424658,210153.35546141828,54834.47388104754,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,247510.53695996662,192965.3424236401,54545.194536326526,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,SMV6,NATIVE_CALLBACK,263232.5199351232,210153.35546141828,53079.16447370495,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,64765.3998009404,11859.421603984032,52905.97819695638,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,SMV6,NATIVE_CALLBACK,262500.6164456333,210153.35546141828,52347.26098421499,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,64110.500742026234,11859.421603984134,52251.0791380421,breadth_bucket
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,62830.57167314215,10708.978838543706,52121.59283459844,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,62195.376932844585,10708.9788385438,51486.398094300785,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,244161.6368183591,192965.3424236401,51196.29439471901,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,62677.2183207469,11859.421603984025,50817.796716762874,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,62024.1619524312,11859.42160398401,50164.74034844719,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,60804.762562100594,10708.978838543706,50095.78372355689,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,60171.35081951942,10708.978838543691,49462.37198097573,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,63878.20277115051,17338.443302804873,46539.759468345204,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,39009.244258701365,-6469.316894642223,45478.561153343595,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,BULL,38565.91579744922,-6469.316894642274,45035.23269209149,breadth_bucket
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,62074.23237790889,17338.443302804997,44735.78907510359,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,SMV6,NATIVE_CALLBACK,237359.93008514258,192965.3424236401,44394.587661502504,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,SMV6,NATIVE_CALLBACK,254144.87194513995,210153.35546141828,43991.51648372169,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,64860.83370507877,35106.803078128076,29754.03062695069,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,64609.85713434257,35106.803078128076,29503.0540562145,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,64515.10993029458,35106.803078128076,29408.306852166505,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,64392.89211488646,35106.803078128076,29286.08903675838,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,42570.06950609288,18384.59409215708,24185.475413935797,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,42006.826583191665,18384.59409215722,23622.232491034447,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,44222.04754557492,23467.513634033254,20754.533911541665,breadth_bucket
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,MCB,MCB,43742.881022624715,23467.513634033254,20275.36738859146,breadth_bucket
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,25020.819226887998,5933.25877073204,19087.56045615596,market_regime
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,24640.98309642617,5933.25877073204,18707.724325694133,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,36923.3264707475,18539.27565440662,18384.05081634088,breadth_bucket
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,35635.72961733826,17338.443302804997,18297.28631453326,market_regime
OGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,33445.91188391493,15303.221660115836,18142.69022379909,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,36600.02872687197,18539.27565440649,18060.753072465483,breadth_bucket
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,35320.21741823882,17338.44330280488,17981.77411543394,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,36429.475215608036,18539.27565440649,17890.19956120154,breadth_bucket
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,35158.901401155075,17338.44330280488,17820.458098350195,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,32996.17649964584,15303.221660115945,17692.95483952989,breadth_bucket
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,35542.18575735709,18384.594092157065,17157.591665200027,market_regime
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MINORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,35569.31319134807,18539.275654406483,17030.03753694159,breadth_bucket
OGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,34325.44034120237,17338.443302804873,16986.997038397494,market_regime
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,35282.72809046347,18384.594092157065,16898.133998306403,market_regime
OGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,33396.49593533505,17534.254863301216,15862.241072033838,market_regime
IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,33141.92297434867,17534.254863301216,15607.66811104746,market_regime
OGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,26459.603103478752,15303.221660115829,11156.381443362921,breadth_bucket
IFCGR,confirmation_tag,G50,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,SLOW_BEAR,26315.21124831,15303.221660115829,11011.989588194172,breadth_bucket
OGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,11183.398950390085,1150.442765440319,10032.956184949766,market_regime
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,11125.008279276386,1150.442765440319,9974.565513836067,market_regime
OGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,10841.437940962598,1150.4427654403262,9690.995175522272,market_regime
IFCGR,independent,G100,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,10668.94878810311,1150.4427654403335,9518.506022662776,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,18227.58941335834,10708.9788385438,7518.610574814538,market_regime
OGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,18042.134280391485,10708.978838543706,7333.155441847778,market_regime
IFCGR,confirmation_tag,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,17960.244657106447,10708.978838543691,7251.265818562757,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,MAJORITY_POSITIVE_20D,ATRDR,FAST_BEAR,18784.05974367665,11859.421603984134,6924.638139692517,breadth_bucket
