gap,mcb_mode,target,mechanic,year,state_family,state,family,pnl_scaled,pnl_native,incremental_pnl,average_Demand_gross,max_Demand_gross,mean_overlap_names,max_overlap_names,max_Demand_single_name
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,market_regime,TRANSITION,DEMAND,7522632.373376674,84516.02853870206,7438116.344837972,0.8080145788743867,0.9999999999999996,0.0,0,0.9999999999999972
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,4980628.832472895,202970.00228582337,4777658.830187073,0.8364898582714629,1.0,0.0,0,0.9999999999999982
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,5869260.724156265,64501.353096520805,5804759.371059745,0.6180351094613775,1.0,0.0,0,0.9999999999999982
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BEAR,DEMAND,7859774.771745707,80161.3826981629,7779613.389047544,0.8258576293564143,1.0,0.0,0,0.9999999999999982
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,BULL,DEMAND,1436219.624604248,137313.11935790203,1298906.5052463464,0.7489042647595432,1.0,0.0,0,0.5357312334049237
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,market_regime,TRANSITION,DEMAND,1553895.1602792053,49996.85332627921,1503898.3069529266,0.600209016442049,0.9999999999999998,0.0,0,0.9999999999999982
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,-2292049.559493216,327456.79024697613,-2619506.3497401928,0.6940638349110642,0.9999999999999998,0.0,0,0.47255378834416567
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,3601338.297559033,177969.3217512995,3423368.975807734,0.6758020675752927,0.9999999999999997,0.0,0,0.5923441647997983
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BEAR,DEMAND,3834937.3774764393,296972.4094907091,3537964.9679857306,0.6526880895537975,0.9999999999999974,0.0,0,0.5923441647997983
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,BULL,DEMAND,1857081.3380780087,287856.30186454253,1569225.0362134662,0.6543548438273641,0.9999999999999998,0.0,0,0.3389740582353955
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,market_regime,TRANSITION,DEMAND,-4382729.97748863,-79402.59935697605,-4303327.378131655,0.7826460017078899,0.9999999999999997,0.0,0,0.47255378834416567
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MAJORITY_POSITIVE_20D,DEMAND,4680068.401619084,283830.51010524953,4396237.891513834,0.6399570440407915,0.9999999999999996,0.0,0,0.9497714550702757
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,breadth_bucket,MINORITY_POSITIVE_20D,DEMAND,4227088.097834977,91291.21512978528,4135796.882705192,0.5154117672148306,0.9999999999999989,0.0,0,0.9640974099898927
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2025,market_regime,BEAR,DEMAND,8057775.377070283,129573.01915306105,7928202.357917221,0.7459154096214121,0.9999999999999989,0.0,0,0.9640974099898927
