gap,mcb_mode,target,mechanic,year,state,strategy,route,pnl_scaled,pnl_native,incremental_pnl,state_family
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,3211.797604593048,569.934794030038,2641.8628105630105,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,TRANSITION,MCB,MCB,13231.829976684989,17678.247000529045,-4446.4170238440565,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2023,TRANSITION,SMV6,NATIVE_CALLBACK,261165.3934004927,152781.53396244167,108383.85943805106,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,BULL,-200105.52619785676,-85093.9465840925,-115011.57961376426,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,FAST_BEAR,11478.973206731906,17962.11085225371,-6483.137645521805,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,SLOW_BEAR,420520.4357862927,383302.9092810567,37217.52650523602,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,-402711.71510874847,33171.66261612272,-435883.3777248712,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,MCB,MCB,-66723.75158114197,-40980.134399090864,-25743.61718205111,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BEAR,SMV6,NATIVE_CALLBACK,10757.799901805502,11888.50344234289,-1130.7035405373872,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,BULL,130907.64293679416,288524.95354440896,-157617.31060761478,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,FAST_BEAR,-4.022874885497004,0.0,-4.022874885497004,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,SLOW_BEAR,-39401.867358037096,-93405.66957083384,54003.80221279675,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-525.0628114184877,-936.1405638393617,411.07775242087394,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,MCB,MCB,53527.32931378226,192465.85391603602,-138938.52460225378,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,BULL,SMV6,NATIVE_CALLBACK,121361.40924971763,358760.0138870134,-237398.60463729582,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,ATRDR,BULL,5573.795772614452,74337.50378743997,-68763.70801482553,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,ATRDR,FAST_BEAR,265.7720339477769,344.33970995510754,-78.56767600733065,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,ATRDR,SLOW_BEAR,-264614.6268422975,-168017.76754003824,-96596.85930225924,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,-12699.540439006985,-3094.8142792900608,-9604.726159716925,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,MCB,MCB,20135.21189897313,31537.051484576044,-11401.83958560291,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2024,TRANSITION,SMV6,NATIVE_CALLBACK,60081.15114567477,96184.898761141,-36103.74761546622,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,BULL,238102.43733313197,33013.31948023566,205089.11785289634,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,FAST_BEAR,147861.50954398466,79221.25637002173,68640.25317396292,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,ATRDR,SLOW_BEAR,35635.72961733826,17338.443302804997,18297.28631453326,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,114437.43545808543,-832.7492590912634,115270.18471717669,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,MCB,MCB,-6421.435763484929,2598.6161480484698,-9020.0519115334,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BEAR,SMV6,NATIVE_CALLBACK,64860.83370507877,35106.803078128076,29754.03062695069,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,BULL,-73460.98283804477,-13281.789179297886,-60179.19365874689,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,FAST_BEAR,556.4703303183117,1150.4427654403335,-593.9724351220218,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,ATRDR,SLOW_BEAR,-1207.8971421695412,-1880.5400804396486,672.6429382701074,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-20384.177337442055,-309.5325424767416,-20074.644794965316,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,MCB,MCB,-4361.797613355981,26429.716737831983,-30791.514351187965,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,BULL,SMV6,NATIVE_CALLBACK,90199.2563349328,138918.52710218498,-48719.27076725219,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,BULL,-96726.6519112026,206999.50601153844,-303726.157922741,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,FAST_BEAR,18227.58941335834,10708.9788385438,7518.610574814538,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,ATRDR,SLOW_BEAR,13831.164994214505,18384.59409215722,-4553.429097942713,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,275923.74027148454,7886.26288731969,268037.4773841649,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,MCB,MCB,-33285.48541961839,51126.469774724595,-84411.95519434298,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2025,TRANSITION,SMV6,NATIVE_CALLBACK,262500.6164456333,210153.35546141828,52347.26098421499,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,ATRDR,BULL,-278599.34643670014,-44251.48525108173,-234347.86118561844,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,ATRDR,FAST_BEAR,140125.62036712447,40915.36785471157,99210.25251241289,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,ATRDR,SLOW_BEAR,-758240.3620180397,-26748.367608124317,-731491.9944099153,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,-166491.1645078678,8177.840282613586,-174669.00479048138,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,MCB,MCB,4606.802942715083,-738.6728614799249,5345.475804195008,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BEAR,SMV6,NATIVE_CALLBACK,360814.5725510159,348804.2197061281,12010.352844887751,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BULL,ATRDR,BULL,1114.5760167380686,84664.0575058086,-83549.48148907053,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BULL,ATRDR,SLOW_BEAR,13603.962133849423,13967.268561957244,-363.30642810782047,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BULL,MCB,MCB,11898.217897528026,53331.768611175416,-41433.55071364739,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,BULL,SMV6,NATIVE_CALLBACK,127587.5944515442,131547.56848212788,-3959.974030583682,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,ATRDR,BULL,63990.99598795117,193128.045088964,-129137.04910101283,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,ATRDR,FAST_BEAR,-3270.3729525017693,-3990.0491533742024,719.6762008724336,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,ATRDR,SLOW_BEAR,-13881.610774233766,8870.13471447683,-22751.745488710592,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,8126.295351878939,3965.783698965007,4160.511652913932,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,MCB,MCB,36809.875191884494,76439.07865631023,-39629.203464425744,market_regime
IFCGR,independent,G25,FULL_BOOK_NORMALIZATION,2026,TRANSITION,SMV6,NATIVE_CALLBACK,132296.11204816875,141693.03722599248,-9396.925177823729,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BEAR,ATRDR,BULL,92533.13792954638,31263.470109288482,61269.66782025791,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BEAR,ATRDR,SLOW_BEAR,7147.221132520528,97118.10822611548,-89970.8870935949,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,61846.394950140355,60672.24638708957,1174.148563050786,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BEAR,MCB,MCB,29939.57877085688,13205.270757388273,16734.308013468606,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BEAR,SMV6,NATIVE_CALLBACK,70921.89096541758,25226.107825385116,45695.783140032465,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,BULL,-60512.96833063171,-35891.20543017973,-24621.762900451977,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BULL,ATRDR,SLOW_BEAR,38806.546976065154,-7038.470764180565,45845.01774024572,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BULL,IFCGR,FIXED_BELOW_L_REPAIR,1509.4016062496648,31.139446682386733,1478.262159567278,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,BULL,MCB,MCB,-50219.334836534734,-24296.558121915055,-25922.77671461968,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,BULL,-42704.468225749246,-18750.150624424055,-23954.317601325183,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,TRANSITION,ATRDR,SLOW_BEAR,166576.28875842743,154458.83172597375,12117.457032453678,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,12457.266161983422,26757.386005628396,-14300.119843644978,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,TRANSITION,MCB,MCB,36747.036499967915,35919.99178560574,827.0447143621761,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2018,TRANSITION,SMV6,NATIVE_CALLBACK,-21176.13865636428,-3188.358562542824,-17987.780093821457,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,BULL,117423.84823560341,7607.311751114395,109816.53648448901,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,FAST_BEAR,393903.5923073051,3632.524803907563,390271.06750339747,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,ATRDR,SLOW_BEAR,-254983.5558160562,-48.03379556215168,-254935.52202049407,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,277609.9993354861,7990.459218186065,269619.54011730006,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,MCB,MCB,-11160.307182927845,358.5276792581931,-11518.834862186039,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BEAR,SMV6,NATIVE_CALLBACK,-13004.233651005914,-6569.658516532826,-6434.575134473089,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,BULL,395928.52242073964,341135.89396783797,54792.628452901634,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BULL,ATRDR,SLOW_BEAR,441.358033259643,4416.932323833258,-3975.5742905736156,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-72214.95205460161,1148.2655133563067,-73363.21756795792,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BULL,MCB,MCB,199767.5410242943,245145.07592448746,-45377.53490019317,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,BULL,SMV6,NATIVE_CALLBACK,151190.77423094478,11777.906061636857,139412.8681693079,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,BULL,175977.38045395474,-103295.72873260907,279273.1091865638,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,FAST_BEAR,-19684.79027289292,668.0579095413777,-20352.848182434296,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,ATRDR,SLOW_BEAR,182471.83295585483,-915.6150244964533,183387.44798035128,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,-195217.2060655529,-1407.8411576820045,-193809.36490787088,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,MCB,MCB,-52191.419388584436,-53159.353233859256,967.9338452748209,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2019,TRANSITION,SMV6,NATIVE_CALLBACK,-15113.473984147135,22696.85883439589,-37810.332818543015,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,BULL,43649.387634178776,3006.0776931168984,40643.309941061874,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,FAST_BEAR,11232.332405979567,2027.5795751439618,9204.752830835601,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,ATRDR,SLOW_BEAR,-276621.9136350055,-12731.593338711697,-263890.3202962937,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,198504.98510450585,338.70598669144323,198166.27911781438,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,MCB,MCB,-10017.899287746068,7209.1407296328325,-17227.040017378902,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BEAR,SMV6,NATIVE_CALLBACK,-86288.98964111996,41387.377134837814,-127676.36677595778,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,ATRDR,BULL,180899.88007094953,176869.92261865133,4029.9574522982075,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,ATRDR,FAST_BEAR,-16087.992878914356,1688.3937854548421,-17776.386664369198,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,ATRDR,SLOW_BEAR,126000.85696461823,11199.442232497302,114801.41473212093,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,IFCGR,FIXED_BELOW_L_REPAIR,25079.75161490321,1252.1177956503816,23827.633819252827,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,MCB,MCB,211026.01688090406,156122.64207161084,54903.374809293186,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,BULL,SMV6,NATIVE_CALLBACK,200782.08200166494,150765.3939929221,50016.688008742865,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,ATRDR,BULL,25156.285348285128,12967.829477368534,12188.455870916594,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,ATRDR,FAST_BEAR,465930.084398272,48652.03607197803,417278.04832629394,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,ATRDR,SLOW_BEAR,348674.27789817593,7673.440316777149,341000.8375813988,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,153430.48428867216,2612.117161709858,150818.36712696232,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,MCB,MCB,-43410.014234010865,9587.964235968317,-52997.97846997918,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2020,TRANSITION,SMV6,NATIVE_CALLBACK,-91700.72875843159,-23014.76604246972,-68685.96271596187,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,ATRDR,BULL,-58266.65590121721,-3188.464626078967,-55078.19127513825,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,ATRDR,FAST_BEAR,782762.7327144129,11800.287364034259,770962.4453503786,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,ATRDR,SLOW_BEAR,438614.9521548759,33418.250303404304,405196.7018514716,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,580814.6083560119,4222.7368891067845,576591.871466905,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,MCB,MCB,-2821.2854900792872,-1194.0198583458114,-1627.2656317334759,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BEAR,SMV6,NATIVE_CALLBACK,48875.34424258185,30037.21828825074,18838.125954331106,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,ATRDR,BULL,377950.28701404773,95897.70568154484,282052.5813325029,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,ATRDR,FAST_BEAR,67320.12576474025,3206.7680574110345,64113.35770732922,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,ATRDR,SLOW_BEAR,271545.4762133157,29402.814274747838,242142.66193856782,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-13972.159525000721,-1366.5178444203793,-12605.641680580342,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,MCB,MCB,189966.79520025378,32708.157105777147,157258.63809447663,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,BULL,SMV6,NATIVE_CALLBACK,97240.5781925,875.589543187034,96364.98864931297,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,ATRDR,BULL,598891.2699473344,167383.4671044558,431507.80284287856,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,ATRDR,FAST_BEAR,491248.0272642224,10530.368967916533,480717.6582963058,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,ATRDR,SLOW_BEAR,23306.450335353056,30179.008839529826,-6872.558504176766,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,217804.90707764876,2926.3927411430786,214878.51433650567,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,MCB,MCB,218792.24053194508,82838.20502414886,135954.03550779622,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2021,TRANSITION,SMV6,NATIVE_CALLBACK,-14054.022012260884,10262.309527282077,-24316.331539542964,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,ATRDR,BULL,-101744.98607356395,-23446.103850479965,-78298.88222308399,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,ATRDR,FAST_BEAR,57250.459599478956,49489.48373200218,7760.975867476824,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,ATRDR,SLOW_BEAR,108639.35147759289,60942.697148637046,47696.65432895587,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,-131517.13101450528,10523.581056509267,-142040.71207101457,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,MCB,MCB,28005.77866898057,697.2510517444898,27308.52761723608,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BEAR,SMV6,NATIVE_CALLBACK,-5806.731531647967,-497.2480328799961,-5309.4834987679715,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BULL,ATRDR,BULL,335659.7850247605,42895.54168602075,292764.24333873973,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BULL,IFCGR,FIXED_BELOW_L_REPAIR,3161.847037270756,489.0114173531756,2672.8356199175805,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BULL,MCB,MCB,38257.165044382586,7684.910665995686,30572.2543783869,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,BULL,SMV6,NATIVE_CALLBACK,-101744.6561442148,-29797.408679175496,-71947.2474650393,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,ATRDR,BULL,1079839.2541628135,-127.39207929124223,1079966.646242105,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,ATRDR,FAST_BEAR,303646.6047843426,17784.520869921424,285862.08391442115,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,ATRDR,SLOW_BEAR,111756.98205869408,61056.14410758527,50700.837951108806,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,41181.808715071216,5895.280793995302,35286.52792107592,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,MCB,MCB,-28560.209875019766,27952.199387699657,-56512.409262719426,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2022,TRANSITION,SMV6,NATIVE_CALLBACK,178926.8729627044,64710.1556137601,114216.71734894428,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,ATRDR,BULL,85286.90290929569,24830.954226447786,60455.948682847906,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,ATRDR,FAST_BEAR,312996.35039711196,4417.758974006087,308578.5914231059,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,ATRDR,SLOW_BEAR,1106208.7273788177,56527.27454918334,1049681.4528296343,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,27317.0090654362,808.0477272316803,26508.961338204525,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,MCB,MCB,14129.45393103361,11410.109640115763,2719.344290917844,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BEAR,SMV6,NATIVE_CALLBACK,-96647.93233193827,-6093.868231655657,-90554.06410028262,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,ATRDR,BULL,264170.6470190661,75404.8071962168,188765.83982284932,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,ATRDR,FAST_BEAR,-198195.75850868842,-2605.818824931259,-195589.93968375717,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,ATRDR,SLOW_BEAR,1121.3438752732545,952.7321642825264,168.61171099072817,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-88.6049338792227,-289.63369760484966,201.02876372562696,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,MCB,MCB,252955.35131668675,67920.4599755262,185034.89134116055,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,BULL,SMV6,NATIVE_CALLBACK,-361212.78218015854,-76300.35207522905,-284912.4301049295,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,ATRDR,BULL,64946.71229787239,30403.2558871132,34543.4564107592,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,ATRDR,FAST_BEAR,-415113.59907873464,-8520.762649444172,-406592.8364292905,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,ATRDR,SLOW_BEAR,646310.7504574929,25547.096038699518,620763.6544187935,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,IFCGR,FIXED_BELOW_L_REPAIR,11068.643754868868,569.934794030038,10498.708960838829,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,MCB,MCB,40845.93266826869,17678.247000529045,23167.685667739646,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2023,TRANSITION,SMV6,NATIVE_CALLBACK,744285.4523565411,152781.53396244167,591503.9183940993,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,BULL,-642887.7559923899,-85093.9465840925,-557793.8094082974,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,FAST_BEAR,40656.68767266563,17962.11085225371,22694.576820411916,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,ATRDR,SLOW_BEAR,1377577.5581992916,383302.9092810567,994274.6489182349,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,IFCGR,FIXED_BELOW_L_REPAIR,-1479441.0837509069,33171.66261612272,-1512612.7463670294,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,MCB,MCB,-196251.16260329616,-40980.134399090864,-155271.0282042053,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BEAR,SMV6,NATIVE_CALLBACK,32676.540848182056,11888.50344234289,20788.037405839168,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,BULL,413626.5106881922,288524.95354440896,125101.55714378327,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,FAST_BEAR,-12.185067456030083,0.0,-12.185067456030083,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BULL,ATRDR,SLOW_BEAR,-151972.38771297457,-93405.66957083384,-58566.71814214073,market_regime
IFCGR,independent,G50,FULL_BOOK_NORMALIZATION,2024,BULL,IFCGR,FIXED_BELOW_L_REPAIR,-1720.9531226642353,-936.1405638393617,-784.8125588248735,market_regime
