gap,mcb_mode,target,mechanic,year,strategy,route,state,state_family,dimension,incremental_pnl_path_drawdown_cny,worst_5pct_daily_incremental_pnl,daily_observations,tail_basis,family
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,IFCGR,FIXED_BELOW_L_REPAIR,TRANSITION,market_regime,route,524294.948788407,-367561.8570172386,28,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,MCB,MCB,TRANSITION,market_regime,route,69520.40871409126,-31913.68009513502,13,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2019,SMV6,NATIVE_CALLBACK,TRANSITION,market_regime,route,277250.23781572713,-279051.2099091406,57,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,BEAR,market_regime,route,420985.85601880215,-268968.14370472624,22,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,BEAR,market_regime,route,661790.1813228689,-287678.26748481183,39,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,BEAR,market_regime,route,1519321.6739317628,-2064644.125111266,61,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,BEAR,market_regime,route,475646.1206478631,-819748.8306253807,41,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,BEAR,market_regime,route,31254.586927541295,-25916.18041769155,10,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,BEAR,market_regime,route,475898.90951806726,-350039.6107994086,49,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,BULL,market_regime,route,1015630.9701610185,-1335221.947230443,83,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,BULL,market_regime,route,164621.6769390129,-151571.71575115054,8,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,BULL,market_regime,route,102210.28166236791,-102210.28166236791,6,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,BULL,market_regime,route,4583.200367455589,-3297.4714172328295,14,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,BULL,market_regime,route,25417.714973171234,-49684.567847547325,58,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,BULL,market_regime,route,264759.6038237775,-630819.1871264,72,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,BULL,TRANSITION,market_regime,route,800620.7591289775,-950997.9660209038,29,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,FAST_BEAR,TRANSITION,market_regime,route,411846.67859906936,-411846.67859906936,18,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,ATRDR,SLOW_BEAR,TRANSITION,market_regime,route,352469.4074419468,-279898.4604162826,21,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,IFCGR,FIXED_BELOW_L_REPAIR,TRANSITION,market_regime,route,89777.93892728783,-98712.88769089755,33,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,MCB,MCB,TRANSITION,market_regime,route,7135.3127823894765,-3249.746032124962,10,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2020,SMV6,NATIVE_CALLBACK,TRANSITION,market_regime,route,231041.8113600864,-185034.09087121097,34,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,BEAR,market_regime,route,248333.19162860466,-183397.1192959529,3,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,BEAR,market_regime,route,1406912.9308458418,-792925.0609463031,18,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,BEAR,market_regime,route,277011.0440822509,-616622.5623814889,46,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,BEAR,market_regime,route,420179.64713343,-614570.4502009097,47,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,BEAR,market_regime,route,0.0,2017.5293386402627,1,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,BEAR,market_regime,route,346895.7711660889,-274336.322596278,30,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,BULL,market_regime,route,1107077.8005518082,-1115685.7846529577,55,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,BULL,market_regime,route,7833.942985347647,-5149.696672039849,11,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,BULL,market_regime,route,121141.35300142103,-210307.07669436006,26,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,BULL,market_regime,route,59227.00581624632,-48202.482305245474,31,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,BULL,market_regime,route,166211.70877790137,-34440.73601840837,19,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,BULL,market_regime,route,249118.41784969787,-267383.87536001473,34,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,BULL,TRANSITION,market_regime,route,630896.2466063189,-982480.2427361284,56,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,FAST_BEAR,TRANSITION,market_regime,route,182501.14454920404,-182501.14454920407,14,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,ATRDR,SLOW_BEAR,TRANSITION,market_regime,route,668248.5589901577,-537677.6150578903,51,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,IFCGR,FIXED_BELOW_L_REPAIR,TRANSITION,market_regime,route,496819.198561662,-740475.0843283418,56,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,MCB,MCB,TRANSITION,market_regime,route,36354.6378862111,-20958.94433835109,18,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2021,SMV6,NATIVE_CALLBACK,TRANSITION,market_regime,route,97197.71383284684,-86694.88279564993,22,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,BEAR,market_regime,route,1578800.5636947849,-1685634.6963184287,21,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,BEAR,market_regime,route,3714661.202693731,-3129269.463104313,50,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,BEAR,market_regime,route,3901398.4908029255,-4186150.2430288782,61,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,BEAR,market_regime,route,4198909.870537536,-4740646.755173013,55,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,BEAR,market_regime,route,0.0,10271.382284816014,1,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,BULL,market_regime,route,4203614.817526657,-2882867.7121787174,38,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,BULL,market_regime,route,0.0,89.97772705067291,2,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,BULL,market_regime,route,1614.4584651115729,-1484.2339155534683,10,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,BULL,market_regime,route,444556.57296083035,-215081.78491271866,19,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,BULL,TRANSITION,market_regime,route,2283085.773955234,-4801647.7153074965,88,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,FAST_BEAR,TRANSITION,market_regime,route,443796.4255207667,-274595.72981347213,25,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,ATRDR,SLOW_BEAR,TRANSITION,market_regime,route,660683.1498154652,-756540.0287013997,32,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,IFCGR,FIXED_BELOW_L_REPAIR,TRANSITION,market_regime,route,13389.356945666455,-21743.65872667524,46,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,MCB,MCB,TRANSITION,market_regime,route,26121.059807527534,-39296.94790091356,42,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2022,SMV6,NATIVE_CALLBACK,TRANSITION,market_regime,route,588795.2960775369,-473200.3768749768,32,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,BEAR,market_regime,route,1391586.2441098355,-1017308.7166915459,30,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,BEAR,market_regime,route,4258020.047186045,-2265178.0210219226,21,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,BEAR,market_regime,route,2243726.9903083537,-2005231.2699868006,37,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,BEAR,market_regime,route,657147.9464494317,-1039588.8515814804,44,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,BEAR,market_regime,route,169349.39227159627,-61557.92109124083,9,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,BEAR,market_regime,route,667011.6171385,-391352.9509434065,15,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,BULL,market_regime,route,1379907.5115947374,-1996139.7919094115,51,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,BULL,market_regime,route,1150429.7519332285,-1150429.7519332285,1,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,BULL,market_regime,route,47260.470802353346,-30691.247240382698,13,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,BULL,market_regime,route,14861.495752696996,-12201.555753372824,18,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,BULL,market_regime,route,316388.1703506768,-325244.924326797,40,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,BULL,market_regime,route,1776216.9127549813,-1438778.9500000034,36,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,BULL,TRANSITION,market_regime,route,1265273.5431588877,-1406247.2942461541,36,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,FAST_BEAR,TRANSITION,market_regime,route,2564273.62396374,-1499999.2958372051,3,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,ATRDR,SLOW_BEAR,TRANSITION,market_regime,route,1489486.7847058454,-1536523.2094860259,36,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,IFCGR,FIXED_BELOW_L_REPAIR,TRANSITION,market_regime,route,46759.59604912516,-46759.59604912516,36,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,MCB,MCB,TRANSITION,market_regime,route,10408.987477508796,-10408.987477508796,7,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2023,SMV6,NATIVE_CALLBACK,TRANSITION,market_regime,route,1417218.8490379131,-2293861.5008002487,37,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,BULL,BEAR,market_regime,route,3024892.3018741594,-2296928.2612329815,33,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,FAST_BEAR,BEAR,market_regime,route,0.0,2385.8461133591773,5,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,ATRDR,SLOW_BEAR,BEAR,market_regime,route,2993237.9379008394,-5040605.363193313,63,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
IFCGR,confirmation_tag,G100,FULL_BOOK_NORMALIZATION,2024,IFCGR,FIXED_BELOW_L_REPAIR,BEAR,market_regime,route,16889477.148633942,-12229387.82823628,73,Disjoint daily actual scaling-minus-native P&L in this state; currency path drawdown is not additive portfolio MaxDD percent,
