component,base_dependency,research_formula_contract,split,temporal_state,wave_n,wave_available,wave_missing,wave_true,wave_prevalence_missing_as_fail,wave_prevalence_when_available,wave_recall,control_n,control_available,control_missing,control_true,control_prevalence_missing_as_fail,control_prevalence_when_available,lift_missing_as_fail,wave_minus_control,classification
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,SPLIT,40,6,34,0,0.0,0.0,0.0,32,3,29,0,0.0,0.0,,0.0,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,MERGE,13,0,13,0,0.0,,0.0,13,2,11,0,0.0,0.0,,0.0,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,LOST/TRANSITION,85,13,72,1,0.011764705882352941,0.07692307692307693,0.011764705882352941,69,6,63,0,0.0,0.0,,0.011764705882352941,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ALL,541,532,9,101,0.1866913123844732,0.18984962406015038,0.1866913123844732,541,515,26,103,0.19038817005545286,0.2,0.9805825242718447,-0.0036968576709796586,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,VALID_CANONICAL_BASE,157,154,3,27,0.17197452229299362,0.17532467532467533,0.17197452229299362,211,206,5,30,0.14218009478672985,0.14563106796116504,1.2095541401273884,0.029794427506263765,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ENSEMBLE_AMBIGUOUS,282,276,6,50,0.1773049645390071,0.18115942028985507,0.1773049645390071,225,209,16,53,0.23555555555555555,0.2535885167464115,0.7527097551184264,-0.05825059101654845,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,SPLIT,40,40,0,11,0.275,0.275,0.275,34,32,2,7,0.20588235294117646,0.21875,1.3357142857142859,0.06911764705882356,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,MERGE,8,8,0,1,0.125,0.125,0.125,17,17,0,5,0.29411764705882354,0.29411764705882354,0.425,-0.16911764705882354,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,LOST/TRANSITION,54,54,0,12,0.2222222222222222,0.2222222222222222,0.2222222222222222,54,51,3,8,0.14814814814814814,0.1568627450980392,1.5,0.07407407407407407,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,ALL,415,406,9,55,0.13253012048192772,0.1354679802955665,0.13253012048192772,415,396,19,53,0.12771084337349398,0.13383838383838384,1.0377358490566038,0.004819277108433745,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,VALID_CANONICAL_BASE,118,116,2,19,0.16101694915254236,0.16379310344827586,0.16101694915254236,130,122,8,20,0.15384615384615385,0.16393442622950818,1.0466101694915253,0.0071707953063885055,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,ENSEMBLE_AMBIGUOUS,224,217,7,23,0.10267857142857142,0.10599078341013825,0.10267857142857142,217,206,11,22,0.10138248847926268,0.10679611650485436,1.0127840909090908,0.0012960829493087467,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,SPLIT,24,24,0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,16,16,0,4,0.25,0.25,0.6666666666666666,-0.08333333333333334,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,MERGE,5,5,0,1,0.2,0.2,0.2,10,10,0,1,0.1,0.1,2.0,0.1,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_turnover_absorption,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,LOST/TRANSITION,44,44,0,8,0.18181818181818182,0.18181818181818182,0.18181818181818182,42,42,0,6,0.14285714285714285,0.14285714285714285,1.272727272727273,0.038961038961038974,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,ALL,1599,1047,552,119,0.07442151344590368,0.11365807067812798,0.07442151344590368,1599,1018,581,156,0.0975609756097561,0.15324165029469547,0.7628205128205128,-0.023139462163852417,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,VALID_CANONICAL_BASE,464,307,157,24,0.05172413793103448,0.0781758957654723,0.05172413793103448,547,369,178,45,0.08226691042047532,0.12195121951219512,0.628735632183908,-0.030542772489440838,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,ENSEMBLE_AMBIGUOUS,822,546,276,60,0.072992700729927,0.10989010989010989,0.072992700729927,765,470,295,68,0.08888888888888889,0.14468085106382977,0.8211678832116788,-0.01589618815896189,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,SPLIT,104,70,34,18,0.17307692307692307,0.2571428571428571,0.17307692307692307,82,51,31,14,0.17073170731707318,0.27450980392156865,1.0137362637362637,0.002345215759849889,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,MERGE,26,13,13,1,0.038461538461538464,0.07692307692307693,0.038461538461538464,40,29,11,10,0.25,0.3448275862068966,0.15384615384615385,-0.21153846153846154,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,LOST/TRANSITION,183,111,72,16,0.08743169398907104,0.14414414414414414,0.08743169398907104,165,99,66,19,0.11515151515151516,0.1919191919191919,0.7592752372735116,-0.02771982116244412,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,ALL,643,109,534,4,0.006220839813374806,0.03669724770642202,0.006220839813374806,643,107,536,10,0.015552099533437015,0.09345794392523364,0.39999999999999997,-0.00933125972006221,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,VALID_CANONICAL_BASE,189,37,152,2,0.010582010582010581,0.05405405405405406,0.010582010582010581,206,41,165,2,0.009708737864077669,0.04878048780487805,1.08994708994709,0.0008732727179329124,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,ENSEMBLE_AMBIGUOUS,316,53,263,1,0.0031645569620253164,0.018867924528301886,0.0031645569620253164,323,55,268,7,0.021671826625386997,0.12727272727272726,0.14602169981916815,-0.01850726966336168,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,SPLIT,40,6,34,0,0.0,0.0,0.0,32,3,29,0,0.0,0.0,,0.0,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,MERGE,13,0,13,0,0.0,,0.0,13,2,11,0,0.0,0.0,,0.0,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,LOST/TRANSITION,85,13,72,1,0.011764705882352941,0.07692307692307693,0.011764705882352941,69,6,63,1,0.014492753623188406,0.16666666666666666,0.8117647058823529,-0.002728047740835465,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ALL,541,532,9,58,0.10720887245841035,0.10902255639097744,0.10720887245841035,541,515,26,90,0.16635859519408502,0.17475728155339806,0.6444444444444445,-0.059149722735674676,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,VALID_CANONICAL_BASE,157,154,3,11,0.07006369426751592,0.07142857142857142,0.07006369426751592,211,206,5,28,0.13270142180094788,0.13592233009708737,0.5279799818016379,-0.06263772753343196,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ENSEMBLE_AMBIGUOUS,282,276,6,25,0.08865248226950355,0.09057971014492754,0.08865248226950355,225,209,16,32,0.14222222222222222,0.15311004784688995,0.6233377659574468,-0.05356973995271867,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,SPLIT,40,40,0,11,0.275,0.275,0.275,34,32,2,10,0.29411764705882354,0.3125,0.935,-0.019117647058823517,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,MERGE,8,8,0,1,0.125,0.125,0.125,17,17,0,7,0.4117647058823529,0.4117647058823529,0.3035714285714286,-0.2867647058823529,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,LOST/TRANSITION,54,54,0,10,0.18518518518518517,0.18518518518518517,0.18518518518518517,54,51,3,13,0.24074074074074073,0.2549019607843137,0.7692307692307693,-0.05555555555555555,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,ALL,415,406,9,57,0.13734939759036144,0.14039408866995073,0.13734939759036144,415,396,19,56,0.13493975903614458,0.1414141414141414,1.0178571428571428,0.0024096385542168586,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,VALID_CANONICAL_BASE,118,116,2,11,0.09322033898305085,0.09482758620689655,0.09322033898305085,130,122,8,15,0.11538461538461539,0.12295081967213115,0.807909604519774,-0.022164276401564542,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,ENSEMBLE_AMBIGUOUS,224,217,7,34,0.15178571428571427,0.15668202764976957,0.15178571428571427,217,206,11,29,0.1336405529953917,0.1407766990291262,1.1357758620689653,0.018145161290322565,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,SPLIT,24,24,0,7,0.2916666666666667,0.2916666666666667,0.2916666666666667,16,16,0,4,0.25,0.25,1.1666666666666667,0.041666666666666685,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,MERGE,5,5,0,0,0.0,0.0,0.0,10,10,0,3,0.3,0.3,0.0,-0.3,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_near_price_chip_growth,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,holdout,LOST/TRANSITION,44,44,0,5,0.11363636363636363,0.11363636363636363,0.11363636363636363,42,42,0,5,0.11904761904761904,0.11904761904761904,0.9545454545454546,-0.005411255411255408,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,ALL,1599,1047,552,410,0.2564102564102564,0.39159503342884433,0.2564102564102564,1599,1018,581,430,0.2689180737961226,0.4223968565815324,0.9534883720930231,-0.012507817385866205,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,VALID_CANONICAL_BASE,464,307,157,131,0.2823275862068966,0.42671009771986973,0.2823275862068966,547,369,178,167,0.3053016453382084,0.45257452574525747,0.9247496386537271,-0.02297405913131184,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,ENSEMBLE_AMBIGUOUS,822,546,276,212,0.25790754257907544,0.3882783882783883,0.25790754257907544,765,470,295,193,0.2522875816993464,0.4106382978723404,1.022276010740895,0.005619960879729047,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,SPLIT,104,70,34,21,0.20192307692307693,0.3,0.20192307692307693,82,51,31,17,0.2073170731707317,0.3333333333333333,0.9739819004524888,-0.00539399624765477,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,MERGE,26,13,13,4,0.15384615384615385,0.3076923076923077,0.15384615384615385,40,29,11,12,0.3,0.41379310344827586,0.5128205128205129,-0.14615384615384613,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,total,LOST/TRANSITION,183,111,72,42,0.22950819672131148,0.3783783783783784,0.22950819672131148,165,99,66,41,0.24848484848484848,0.41414141414141414,0.9236305477808877,-0.018976651763536995,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,ALL,643,109,534,34,0.05287713841368585,0.3119266055045872,0.05287713841368585,643,107,536,47,0.07309486780715396,0.4392523364485981,0.723404255319149,-0.020217729393468116,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,VALID_CANONICAL_BASE,189,37,152,12,0.06349206349206349,0.32432432432432434,0.06349206349206349,206,41,165,23,0.11165048543689321,0.5609756097560976,0.5686680469289165,-0.04815842194482972,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,ENSEMBLE_AMBIGUOUS,316,53,263,14,0.04430379746835443,0.2641509433962264,0.04430379746835443,323,55,268,19,0.058823529411764705,0.34545454545454546,0.7531645569620253,-0.014519731943410275,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,SPLIT,40,6,34,2,0.05,0.3333333333333333,0.05,32,3,29,1,0.03125,0.3333333333333333,1.6,0.018750000000000003,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,MERGE,13,0,13,0,0.0,,0.0,13,2,11,1,0.07692307692307693,0.5,0.0,-0.07692307692307693,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,discovery,LOST/TRANSITION,85,13,72,6,0.07058823529411765,0.46153846153846156,0.07058823529411765,69,6,63,3,0.043478260869565216,0.5,1.6235294117647059,0.02710997442455243,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ALL,541,532,9,200,0.36968576709796674,0.37593984962406013,0.36968576709796674,541,515,26,195,0.36044362292051757,0.3786407766990291,1.0256410256410255,0.009242144177449174,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,VALID_CANONICAL_BASE,157,154,3,62,0.39490445859872614,0.4025974025974026,0.39490445859872614,211,206,5,88,0.41706161137440756,0.42718446601941745,0.9468731905037638,-0.02215715277568142,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,ENSEMBLE_AMBIGUOUS,282,276,6,104,0.36879432624113473,0.37681159420289856,0.36879432624113473,225,209,16,73,0.3244444444444444,0.3492822966507177,1.1366948411541824,0.044349881796690305,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,NO_CANONICAL_BASE,0,0,0,0,,,,0,0,0,0,,,,,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
ev_concentration_improves,BASE_FREE_OBSERVABLE,Exact production Boolean predicate on RESEARCH_BASE_FREE_CHAIN_V1; not a production panel/score.,validation,SPLIT,40,40,0,10,0.25,0.25,0.25,34,32,2,9,0.2647058823529412,0.28125,0.9444444444444444,-0.01470588235294118,NEUTRAL_OR_DIRECTIONALLY_UNSTABLE
