id,period,net_return,maxdd,mean_exposure,pnl,days
A_D02_C_10_E10,2020,0.04956088539800074,-0.2438046695743804,0.7431577616543492,49560.88539800001,243
A_D02_C_10_E10,2021,0.017169718583374127,-0.2834903473537147,0.7577061326442378,18020.6650383994,243
A_D02_C_10_E10,2022,-0.32918322141427536,-0.33617738024453725,0.5816632395325274,-351429.9338951004,242
A_D02_C_10_E10,2023,-0.1699237193538925,-0.2622779263253635,0.7403642639539444,-121691.14630400005,242
A_D03_C_MAX_E10,2020,-0.3947324182199994,-0.4274915060472012,0.828068702076114,-394732.4182200001,243
A_D03_C_MAX_E10,2021,-0.2567938497642758,-0.35028743017216146,0.8446218648767357,-155428.9924628,243
A_D03_C_MAX_E10,2022,-0.47375414496048407,-0.4974626077364057,0.8578423834786674,-213112.8962522001,242
A_D03_C_MAX_E10,2023,-0.26968532918338695,-0.38408830881157463,0.8571882246301409,-63841.44646039998,242
A_D03_C_10_E10,2020,-0.29982375546000006,-0.33168915853465086,0.7764450061867603,-299823.75545999967,243
A_D03_C_10_E10,2021,-0.1643362246452601,-0.3027650460455996,0.8094362303648772,-115064.32061399985,243
A_D03_C_10_E10,2022,-0.43818314346269427,-0.4544888392447658,0.8159004523127156,-256386.1821034,242
A_D03_C_10_E10,2023,-0.18702731096939462,-0.3235584514430213,0.8161766818021472,-61480.69153950008,242
A_D04_C_MAX_E10,2020,-0.32116226956840077,-0.3583053095608578,0.7900251406350798,-321162.26956839976,243
A_D04_C_MAX_E10,2021,-0.023927288870747687,-0.190714977026318,0.8404453644136758,-16242.746472399915,243
A_D04_C_MAX_E10,2022,-0.5514860316179224,-0.5514860316179224,0.83100726173766,-365411.8782736,242
A_D04_C_MAX_E10,2023,-0.040951558407814725,-0.2650490782657815,0.8561358200832186,-12170.111310299952,242
A_D04_C_10_E10,2020,-0.23548630941199922,-0.2909984445263759,0.7118791756359627,-235486.30941199977,243
A_D04_C_10_E10,2021,-0.16222417417981383,-0.21723749532573833,0.7840276084349536,-124022.60210480005,243
A_D04_C_10_E10,2022,-0.4566559678390766,-0.4644224186756998,0.7690342300701333,-292484.07790359994,242
A_D04_C_10_E10,2023,-0.09861589739454357,-0.245996678626084,0.809269918456708,-34319.02364790003,242
A_D05_C_MAX_E10,2020,0.08506412455999746,-0.3200459151560211,0.804956101142301,85064.12455999968,243
A_D05_C_MAX_E10,2021,0.7385140357426758,-0.18643584690183534,0.817241334543658,801335.0856684002,243
A_D05_C_MAX_E10,2022,-0.2374478992286413,-0.2751156119851498,0.8341055984722806,-447921.5295753004,242
A_D05_C_MAX_E10,2023,-0.25752404349910574,-0.35838520959565645,0.8235519755379448,-370442.5888050003,242
A_D05_C_10_E10,2020,0.101837533240001,-0.17646034156685408,0.7544552301147702,101837.53323999979,243
A_D05_C_10_E10,2021,0.23971146206767302,-0.15058547503882425,0.7603107836734924,264123.08605400054,243
A_D05_C_10_E10,2022,-0.15730360944692268,-0.2784222206431811,0.7613540930413464,-214870.5357772999,242
A_D05_C_10_E10,2023,-0.14539683562469996,-0.26855511443762137,0.7918209791275044,-167364.8556622999,242
A_D06_C_MAX_E10,2020,-0.016691382153602108,-0.17513630329586816,0.8206358834765942,-16691.382153600105,243
A_D06_C_MAX_E10,2021,-0.1421754162950285,-0.2314432992188259,0.8517073731020289,-139802.31208880024,243
A_D06_C_MAX_E10,2022,-0.3210539194559662,-0.3427285148039073,0.8613378974574031,-270811.0055493,242
A_D06_C_MAX_E10,2023,-0.07040058898429169,-0.23822160135669412,0.8499465674848513,-40318.086443199776,242
A_D06_C_10_E10,2020,0.03240061337679978,-0.13945590021685694,0.7675859163442117,32400.613376799854,243
A_D06_C_10_E10,2021,-0.1459207904982297,-0.208260206612508,0.808809294418928,-150648.71361479978,243
A_D06_C_10_E10,2022,-0.34930189159755065,-0.3697147355660846,0.8164134845911681,-307997.6065065999,242
A_D06_C_10_E10,2023,-0.09239565718718346,-0.24375316275212133,0.8206615585303919,-53012.40498929989,242
A_D07_C_MAX_E10,2020,-0.1401581753600003,-0.28775324942916347,0.7804015795808874,-140158.17535999988,243
A_D07_C_MAX_E10,2021,0.31007287925546634,-0.1444886464221088,0.8420171856425772,266613.63027039974,243
A_D07_C_MAX_E10,2022,-0.42781750765886584,-0.44614446982642453,0.8273922539562627,-481917.36520850053,242
A_D07_C_MAX_E10,2023,-0.20426785382985302,-0.37539550331368554,0.8280500261342423,-131658.41229500022,242
A_D07_C_10_E10,2020,-0.22616336711999852,-0.25383296764528096,0.714124414209036,-226163.3671199995,243
A_D07_C_10_E10,2021,0.22872511171676013,-0.11431969114185725,0.7994178109179793,176995.870306,243
A_D07_C_10_E10,2022,-0.31762710028479313,-0.3594769184309504,0.7665398598614543,-302010.1708435002,242
A_D07_C_10_E10,2023,-0.15428025885529817,-0.277053850584254,0.7611472021232415,-100100.47738489998,242
A_D08_C_MAX_E10,2020,-0.16578509603599956,-0.2585451973163798,0.4934868423199546,-165785.09603600006,243
A_D08_C_MAX_E10,2021,-0.05117515912307635,-0.3355861037394854,0.6718243447955818,-42691.080453199684,243
A_D08_C_MAX_E10,2022,0.0535211679186085,-0.13634816682869233,0.5224584485670463,42363.279469699715,242
A_D08_C_MAX_E10,2023,-0.31579800393226465,-0.378126066745355,0.6391402762648736,-263339.88262610056,242
A_D08_C_10_E10,2020,0.14925144063999873,-0.11028880960434084,0.2798861918034369,149251.4406400004,243
A_D08_C_10_E10,2021,0.13285256176922933,-0.11299007534493488,0.39407625539691893,152680.99800599949,243
A_D08_C_10_E10,2022,-0.07618967240501373,-0.1385030076344791,0.37693996023650395,-99193.80599389947,242
A_D08_C_10_E10,2023,-0.04256994114656387,-0.11295785953681425,0.4271262901230651,-51200.512806699844,242
A_D09_C_MAX_E10,2020,-0.05713050556639987,-0.3570600430631673,0.8567845396812773,-57130.50556640013,243
A_D09_C_MAX_E10,2021,-0.15570976804313197,-0.27928388734351883,0.8752353946904506,-146813.99027319998,243
A_D09_C_MAX_E10,2022,-0.3744263725252026,-0.3831885059361848,0.787705061098695,-298064.1747515002,242
A_D09_C_MAX_E10,2023,-0.33833450235888496,-0.3771293863113385,0.8705448758519961,-168487.6486145999,242
A_D09_C_10_E10,2020,0.1930852263759979,-0.1910554459324595,0.77649915903567,193085.22637599963,243
A_D09_C_10_E10,2021,-0.0268814668506282,-0.17793884442350083,0.7886326041298068,-32071.8809628,243
A_D09_C_10_E10,2022,-0.2293950863097215,-0.2817065240747877,0.6149004998438843,-266330.75657780014,242
A_D09_C_10_E10,2023,-0.3692292047226541,-0.3899546160194619,0.7828489652854095,-330342.94075489964,242
A_H01_C_MAX_E10,2020,0.28629378968000085,-0.28365796908912755,0.663113051497874,286293.7896799997,243
A_H01_C_MAX_E10,2021,0.7346299214364409,-0.25903241904198926,0.7187715548058794,944949.9056568004,243
A_H01_C_MAX_E10,2022,-0.6969401988954285,-0.6991047627497478,0.5291345183022691,-1555043.4248122,242
A_H01_C_MAX_E10,2023,-0.34252403220234195,-0.41187227166540663,0.6379641033044554,-231614.84323640034,242
A_H01_C_10_E10,2020,0.15451837091679832,-0.11589981830719065,0.44110752888643473,154518.37091679964,243
A_H01_C_10_E10,2021,0.37883672276040437,-0.12115020122852671,0.5063590005840797,437373.9560048003,243
A_H01_C_10_E10,2022,-0.2323457228667295,-0.2344832555825982,0.1692352939668843,-369869.37342459965,242
A_H01_C_10_E10,2023,-0.0352143173088173,-0.20543774967910244,0.317916791499764,-43032.70404309989,242
A_H02_C_MAX_E10,2020,0.3089769767279986,-0.31326699631213273,0.8042559078718726,308976.976728,243
A_H02_C_MAX_E10,2021,0.5064870802702923,-0.14620349494178897,0.8273720461471747,662979.9270839996,243
A_H02_C_MAX_E10,2022,-0.19176594314895357,-0.3125338333501372,0.8298249230810827,-378154.1755085995,242
A_H02_C_MAX_E10,2023,-0.09213532866982554,-0.2639969320403822,0.8266372678160377,-146845.5382071,242
A_H02_C_10_E10,2020,0.2056160869039989,-0.15858534642974542,0.7542999196911699,205616.08690400003,243
A_H02_C_10_E10,2021,0.32889200674706265,-0.12925065110593426,0.7636495943566408,396517.4941883995,243
A_H02_C_10_E10,2022,-0.11212919515463371,-0.2757096118172916,0.7521829927839389,-179645.94897809927,242
A_H02_C_10_E10,2023,-0.05751584981417057,-0.22164976516756152,0.7776411302109015,-81815.58501120005,242
C_H02_C_MAX_G_DOWN,2020,0.03842119843999936,-0.32076199381889736,0.7617753078849365,38421.1984399996,243
C_H02_C_MAX_G_DOWN,2021,0.44035619117998914,-0.15340902237483944,0.7143670353903158,457275.20378560026,243
C_H02_C_MAX_G_DOWN,2022,-0.2400779786358257,-0.3337605630050303,0.5980234192690674,-359083.7688992005,242
C_H02_C_MAX_G_DOWN,2023,0.03239300327495842,-0.2379620641280079,0.6610033855601498,36818.29675370036,242
C_H02_C_MAX_G_RAMP,2020,-0.17455130559200116,-0.32772405946383754,0.4783959844559535,-174551.3055919999,243
C_H02_C_MAX_G_RAMP,2021,0.29913903701584976,-0.17637656436795146,0.5166899315537054,246923.9275512005,243
C_H02_C_MAX_G_RAMP,2022,-0.033300518457435535,-0.13696442213447602,0.2807049916060225,-35710.564290800365,242
C_H02_C_MAX_G_RAMP,2023,-0.18242686160265842,-0.23131770154079423,0.39790659186050636,-189115.00572300004,242
C_H02_C_10_G_DOWN,2020,0.08098335462399953,-0.1615003917833131,0.7077458089512181,80983.35462400015,243
C_H02_C_10_G_DOWN,2021,0.20743967004376196,-0.13276658348451142,0.6520683467428461,224238.83040599967,243
C_H02_C_10_G_DOWN,2022,-0.1276647846697987,-0.22635885747832052,0.5577337249731674,-166630.90919809998,242
C_H02_C_10_G_DOWN,2023,-0.06635336166343053,-0.2101399900379054,0.6301533188442339,-75549.35871209996,242
C_H02_C_10_G_RAMP,2020,-0.01688446827200074,-0.17737256459835915,0.4542391117303382,-16884.468271999853,243
C_H02_C_10_G_RAMP,2021,0.08419210320695125,-0.17492614820947494,0.4815534152826658,82770.56431160029,243
C_H02_C_10_G_RAMP,2022,-0.008877781917561833,-0.14670742648722912,0.27135294209808625,-9462.704309599707,242
C_H02_C_10_G_RAMP,2023,-0.15880343200520308,-0.23898268908885556,0.3643055330529865,-167763.66025730036,242
B_H02_C_MAX_COST2,2020,0.22006785480000124,-0.330157009839946,0.7997405932998383,220067.85480000032,243
B_H02_C_MAX_COST2,2021,0.4844101846106619,-0.17403726995886615,0.8265190638580399,591013.2947811997,243
B_H02_C_MAX_COST2,2022,-0.21368636264708196,-0.3133439460612115,0.8328458493143995,-387003.3433127003,242
B_H02_C_MAX_COST2,2023,-0.20946742459594003,-0.327566134101795,0.8304789448191371,-298297.9105032997,242
B_H02_C_MAX_DELAY1,2020,0.4443263474239987,-0.15638323044267388,0.7904048015421465,444326.34742399957,243
B_H02_C_MAX_DELAY1,2021,0.1425364487007914,-0.15619332451568713,0.8179472687661551,205869.1483268002,243
B_H02_C_MAX_DELAY1,2022,0.08022123261563507,-0.3478739793474295,0.8229882181698421,132380.7167258996,242
B_H02_C_MAX_DELAY1,2023,-0.3226467657332869,-0.334987273547781,0.8301465643707157,-575142.4496287003,242
B_H02_C_10_COST2,2020,0.20601932515000065,-0.16719933351327054,0.751112749387717,206019.32514999993,243
B_H02_C_10_COST2,2021,0.260977773083074,-0.13370188262890315,0.7574835255107255,314744.2377728,243
B_H02_C_10_COST2,2022,-0.12941546540847104,-0.2758352265180306,0.7521436269561318,-196810.3242719001,242
B_H02_C_10_COST2,2023,-0.12187563464811146,-0.23120419732907105,0.7805744423793021,-161357.64120500023,242
B_H02_C_10_DELAY1,2020,0.16316033346399816,-0.12394296443733066,0.7020013721103163,163160.3334639999,243
B_H02_C_10_DELAY1,2021,0.20786067486841686,-0.14556925445432978,0.7555834532681663,241775.29189400002,243
B_H02_C_10_DELAY1,2022,-0.11916557798869831,-0.27023372188594874,0.7466135397371254,-167419.96583270072,242
B_H02_C_10_DELAY1,2023,-0.16596320552588695,-0.2174692789444499,0.7792357877470423,-205382.06574330013,242
B_D08_C_MAX_COST2,2020,-0.15915406709599933,-0.2547451881209224,0.466847162001302,-159154.06709599972,243
B_D08_C_MAX_COST2,2021,-0.07099536523989558,-0.2648124322179555,0.6705779119592495,-59696.16411699972,243
B_D08_C_MAX_COST2,2022,0.025863148837990124,-0.14158286212474736,0.5232417988836678,20202.992734899628,242
B_D08_C_MAX_COST2,2023,-0.33189346054912383,-0.38612165377531216,0.6401522246951528,-265963.7411421003,242
B_D08_C_MAX_DELAY1,2020,-0.16344599029600027,-0.3073991137362213,0.4886234196881126,-163445.9902960005,243
B_D08_C_MAX_DELAY1,2021,-0.2790095600337713,-0.3890381708029452,0.6096548378922868,-233406.56619200017,243
B_D08_C_MAX_DELAY1,2022,0.29730729634126973,-0.24210921665506546,0.5336242792224337,179320.13572569995,242
B_D08_C_MAX_DELAY1,2023,-0.1452100750120453,-0.2502894035642633,0.637428794435261,-113622.17587560008,242
B_D08_C_10_COST2,2020,0.10887266137199836,-0.11116938948635036,0.2800770625403008,108872.66137199965,243
B_D08_C_10_COST2,2021,0.12208783094778153,-0.10624982484390255,0.39352453921386843,135379.85802419996,243
B_D08_C_10_COST2,2022,-0.08640287020473136,-0.13915533627115662,0.3798160858310901,-107506.98893529992,242
B_D08_C_10_COST2,2023,-0.06658756415326372,-0.12378481515532203,0.42720024890672637,-75693.11593550025,242
B_D08_C_10_DELAY1,2020,0.12023021511999943,-0.11691570609651192,0.28361699764938825,120230.21512000053,243
B_D08_C_10_DELAY1,2021,0.10925345102398487,-0.07803345851171162,0.37871619345203517,122389.01694319933,243
B_D08_C_10_DELAY1,2022,0.2463783524732448,-0.08262249560788149,0.3802733413112536,306154.4791472999,242
B_D08_C_10_DELAY1,2023,-0.08548140419579131,-0.14414349264434212,0.40643988748510956,-132391.35161580122,242
B_H01_C_MAX_COST2,2020,0.2414063840699998,-0.2967182125503325,0.663910517948096,241406.38407000038,243
B_H01_C_MAX_COST2,2021,0.6723284141560664,-0.2588788959370326,0.7213580945390127,834632.7855249995,243
B_H01_C_MAX_COST2,2022,-0.7018567460479328,-0.7041441700981643,0.5308971558715838,-1457082.0962400003,242
B_H01_C_MAX_COST2,2023,-0.29719922775903806,-0.38548542926068896,0.6732756415981098,-183953.5642170998,242
B_H01_C_MAX_DELAY1,2020,0.05395548619279955,-0.25378988091390997,0.6351765001587064,53955.48619279987,243
B_H01_C_MAX_DELAY1,2021,0.427246064856885,-0.2381797848500341,0.7086302225762001,450298.33401020034,243
B_H01_C_MAX_DELAY1,2022,-0.4653303184210881,-0.4653303184210881,0.5058788869685461,-699974.9091411995,242
B_H01_C_MAX_DELAY1,2023,0.05037486682712089,-0.40716878595085737,0.6579485159513672,40515.44303659978,242
B_H01_C_10_COST2,2020,0.13850470924719982,-0.11688496716776864,0.4407938155826383,138504.70924720005,243
B_H01_C_10_COST2,2021,0.34967163527626854,-0.12551363070713573,0.5057442980288355,398102.8034522,243
B_H01_C_10_COST2,2022,-0.23802647520150977,-0.24013209911342914,0.16981412161914267,-365753.2700159999,242
B_H01_C_10_COST2,2023,-0.0034430140574641666,-0.20978246458523098,0.3180754233037772,-4031.2676168002654,242
B_H01_C_10_DELAY1,2020,0.24767767804000052,-0.13493942099586043,0.4362762555618881,247677.6780399999,243
B_H01_C_10_DELAY1,2021,0.1609223359390446,-0.1688777484116737,0.5184173590684766,200779.20644919877,243
B_H01_C_10_DELAY1,2022,-0.18706218909591632,-0.19405991932137145,0.16952317203206016,-270951.5156236002,242
B_H01_C_10_DELAY1,2023,0.13269579238116913,-0.20520077647707569,0.3765565820080399,156250.00795470038,242
B_D06_C_MAX_COST2,2020,-0.07045014714960007,-0.1921081449391665,0.8204525215509011,-70450.14714959986,243
B_D06_C_MAX_COST2,2021,-0.20802205642059313,-0.31023102216360166,0.8461188076202816,-193366.8719353996,243
B_D06_C_MAX_COST2,2022,-0.29949234586374773,-0.31907592290600884,0.8631998965732411,-220481.1679392,242
B_D06_C_MAX_COST2,2023,-0.09520760291840313,-0.25384581236484516,0.849816697827436,-49098.73343409982,242
B_D06_C_MAX_DELAY1,2020,-0.11346470296000122,-0.27695154260727795,0.8209934000612713,-113464.70296000014,243
B_D06_C_MAX_DELAY1,2021,0.02657756766986008,-0.1356201206119122,0.8404869943248547,23561.95184880041,243
B_D06_C_MAX_DELAY1,2022,-0.35879355231310894,-0.3920246098736344,0.8556108474866864,-326537.02487920027,242
B_D06_C_MAX_DELAY1,2023,-0.20762335527756448,-0.3283738206584287,0.838612586070862,-121160.73171540006,242
B_D06_C_10_COST2,2020,0.011733884731997657,-0.15928566653490295,0.763109055495175,11733.884731999366,243
B_D06_C_10_COST2,2021,-0.2317633010122161,-0.30203790457362245,0.7990988938015489,-234482.78487139987,243
B_D06_C_10_COST2,2022,-0.35912280469742897,-0.3763361252643317,0.8216097066544468,-279128.59493610007,242
B_D06_C_10_COST2,2023,-0.11603885694576466,-0.25577738567016073,0.8200699970110872,-57801.56609040004,242
B_D06_C_10_DELAY1,2020,-0.04675432352000053,-0.16307538873720007,0.7639678193781432,-46754.32352000009,243
B_D06_C_10_DELAY1,2021,0.04593072635050044,-0.12538421194467975,0.7914733989019895,43783.26631119999,243
B_D06_C_10_DELAY1,2022,-0.33392423408116045,-0.36748121615591134,0.8098335369429994,-332932.12607830006,242
B_D06_C_10_DELAY1,2023,-0.14680002746519116,-0.2672788278342896,0.8055861500524437,-97489.43093300017,242
A_H02_C_MAX_EST,2020,-0.05501965919280083,-0.22389858927860673,0.7857213840796988,-55019.659192800405,243
A_H02_C_MAX_EST,2021,0.065932949853305,-0.18364094090944638,0.798027347959893,62305.34142279986,243
A_H02_C_MAX_EST,2022,-0.363229541665379,-0.3732866813660225,0.7898063493432584,-365875.91668250016,242
A_H02_C_MAX_EST,2023,-0.31703013078390874,-0.4752831967006671,0.803495926708795,-203346.22185760044,242
A_H02_C_10_EST,2020,-0.1012461740999987,-0.1958804844359303,0.7066060539747248,-101246.1740999996,243
A_H02_C_10_EST,2021,0.10369873657479967,-0.16221929648116162,0.7475367317938756,93199.63623759919,243
A_H02_C_10_EST,2022,-0.35474094030460446,-0.35791623714082155,0.7178099356205939,-351886.5038971,242
A_H02_C_10_EST,2023,-0.3774446094572881,-0.44170229488305435,0.756031670681393,-241589.82307959994,242
A_D08_C_MAX_EST,2020,-0.23560126423199967,-0.2988350840631363,0.44013102502913626,-235601.264232,243
A_D08_C_MAX_EST,2021,0.020169756299385888,-0.311857411156477,0.6630944047933743,15417.736215999816,243
A_D08_C_MAX_EST,2022,-0.04786127593117295,-0.17562323555023684,0.4534237249232913,-37323.011341300444,242
A_D08_C_MAX_EST,2023,-0.3270971648175527,-0.3612145804188709,0.6060954536534255,-242867.50587179972,242
A_D08_C_10_EST,2020,0.05467502135599944,-0.13205067188853015,0.25291669010294265,54675.02135599987,243
A_D08_C_10_EST,2021,0.12265482882421863,-0.10452474940540113,0.3886607075592339,129360.98420959944,243
A_D08_C_10_EST,2022,-0.13667548129686946,-0.19446947462146014,0.3358393546283594,-161828.69093350065,242
A_D08_C_10_EST,2023,-0.08422224812682555,-0.16033458207642937,0.3997641497519055,-86092.59809000045,242
A_H01_C_MAX_EST,2020,0.20171767068039914,-0.36734393045697467,0.6572771775644562,201717.6706803993,243
A_H01_C_MAX_EST,2021,0.00734529491190794,-0.28124462824626484,0.6994516203664763,8826.970691999653,243
A_H01_C_MAX_EST,2022,-0.5510374790649255,-0.5521201082110515,0.49405591292309153,-667055.4674774006,242
A_H01_C_MAX_EST,2023,-0.6064525525416975,-0.6066771874813874,0.498490430949701,-329600.3967874001,242
A_H01_C_10_EST,2020,0.1251453526491999,-0.156811219195219,0.4240093688309836,125145.35264920024,243
A_H01_C_10_EST,2021,0.20985627179105948,-0.11830504153016175,0.4905887625825698,236118.80892999843,243
A_H01_C_10_EST,2022,-0.1692477752774465,-0.1692477752774465,0.11211594208213482,-230390.93091219896,242
A_H01_C_10_EST,2023,-0.11305538544863436,-0.2598451737484422,0.22706877859209162,-127851.30898660084,242
A_D06_C_MAX_EST,2020,-0.03202315568800129,-0.17926227694184815,0.8097061499457853,-32023.155687999562,243
A_D06_C_MAX_EST,2021,-0.18201977477759768,-0.3049186230821055,0.8335298633929107,-176190.92719160032,243
A_D06_C_MAX_EST,2022,-0.3977806485532722,-0.4199918176666714,0.823988777302495,-314957.1156275003,242
A_D06_C_MAX_EST,2023,-0.21537686538158796,-0.35726918019890197,0.8366344160959946,-102697.8925892,242
A_D06_C_10_EST,2020,0.04802313447200102,-0.18487318158081656,0.7548463456648735,48023.134471999714,243
A_D06_C_10_EST,2021,-0.12943161584380347,-0.263839206641321,0.7938989580381398,-135647.3277363996,243
A_D06_C_10_EST,2022,-0.449066531516254,-0.4679870366755857,0.7746912208293869,-409717.43897010013,242
A_D06_C_10_EST,2023,-0.2569489900390035,-0.3136948408642082,0.8061343768976883,-129157.55993200024,242
E_P2_PHASE_C_MAX_E10,2020,-0.15458687085600176,-0.26219926630690715,0.8443262401367437,-154586.8708560008,243
E_P2_PHASE_C_MAX_E10,2021,-0.043032158717046465,-0.22369250086521408,0.8384993251985635,-36379.95195479994,243
E_P2_PHASE_C_MAX_E10,2022,-0.3385232178063706,-0.356176803798506,0.8625273130960965,-273876.51445420005,242
E_P2_PHASE_C_MAX_E10,2023,-0.1779814692698054,-0.34274233387149466,0.8574291964167781,-95247.96912310016,242
E_P2_PHASE_C_10_E10,2020,-0.06846748101000011,-0.256361058459588,0.80858476573709,-68467.48101000045,243
E_P2_PHASE_C_10_E10,2021,-0.04413164026326477,-0.2124135858479823,0.8053132527710567,-41110.05802160001,243
E_P2_PHASE_C_10_E10,2022,-0.36858135579157136,-0.38652767824419776,0.8323365075399843,-328193.11789099977,242
E_P2_PHASE_C_10_E10,2023,-0.16711363595579032,-0.32890038437515534,0.8304644633813247,-93956.18976270006,242
FIXED_25_D08_C_10,2020,-0.017706506020000012,-0.06146705253258267,0.1053055866869586,-17706.50601999997,243
FIXED_25_D08_C_10,2021,0.03263654477655953,-0.11255617078524693,0.15973904354733645,32058.665600000415,243
FIXED_25_D08_C_10,2022,0.0015540310821158254,-0.05036938738755836,0.12329061576888589,1576.3347841994837,242
FIXED_25_D08_C_10,2023,-0.0624272143130431,-0.09294255750512526,0.1627077765854748,-63421.58584439999,242
FIXED_25_D08_C_MAX,2020,-0.03815620808000053,-0.06781128442049122,0.13065330567645758,-38156.20808000013,243
FIXED_25_D08_C_MAX,2021,-0.015733232966435362,-0.10958749868932416,0.17820869125214725,-15132.912455599639,243
FIXED_25_D08_C_MAX,2022,0.04748620700866257,-0.03771505755314941,0.13234669495416393,44955.70879959932,242
FIXED_25_D08_C_MAX,2023,-0.09135986977730193,-0.11968227520484953,0.16990313055264256,-90598.53036630002,242
FIXED_50_D08_C_10,2020,-0.020934838619999785,-0.11505668997035201,0.17588410428521015,-20934.83862000017,243
FIXED_50_D08_C_10,2021,0.05823680959583344,-0.09906070846674686,0.27575438851888856,57017.63138519984,243
FIXED_50_D08_C_10,2022,0.01887313921874223,-0.06876768094903196,0.2259295697036223,19554.13479000004,242
FIXED_50_D08_C_10,2023,-0.05731733022728691,-0.09726570055743355,0.2900216293485848,-60506.290376800345,242
FIXED_50_D08_C_MAX,2020,-0.043966019340000884,-0.11564720923452687,0.2435430846233769,-43966.01934000035,243
FIXED_50_D08_C_MAX,2021,-0.0203855079755082,-0.1829023433281468,0.3465850102753392,-19489.238337599905,243
FIXED_50_D08_C_MAX,2022,0.08228505827313759,-0.06725941157333648,0.2645291125327156,77063.63869739987,242
FIXED_50_D08_C_MAX,2023,-0.16656293547734857,-0.20518651774369945,0.3273309480392722,-168829.58736710018,242
FIXED_75_D08_C_10,2020,0.06691274879999787,-0.1126030661535059,0.23599498821080214,66912.74879999971,243
FIXED_75_D08_C_10,2021,0.06429239069750592,-0.11088680888926383,0.3545843436523746,68594.37128600036,243
FIXED_75_D08_C_10,2022,-0.05959156249225073,-0.11170346771061967,0.3180592659028937,-67666.64350700029,242
FIXED_75_D08_C_10,2023,-0.05716582243113977,-0.10972878587912926,0.3813725066043106,-61043.97906889976,242
FIXED_75_D08_C_MAX,2020,-0.08946955785999955,-0.17567965842857158,0.3530434852270393,-89469.5578599996,243
FIXED_75_D08_C_MAX,2021,-0.025736001457926205,-0.2513598163576398,0.509435026793784,-23433.41278640018,243
FIXED_75_D08_C_MAX,2022,0.0816491374191366,-0.08670499003254539,0.3942284389514212,72430.70725379966,242
FIXED_75_D08_C_MAX,2023,-0.2412996794082618,-0.28982015257977733,0.4825697975040091,-231533.73522669997,242
FIX_A_D09_C_10_E10,2020,0.03858094412720314,-0.23716734362353176,0.7220536405316611,38580.944127200404,243
FIX_A_D09_C_10_E10,2021,-0.052147032236870006,-0.1808853254660001,0.7424400712859851,-54158.91397400084,243
FIX_A_D09_C_10_E10,2022,-0.23022665209262905,-0.2629504052903513,0.5039180239873893,-226640.18824840034,242
FIX_A_D09_C_10_E10,2023,-0.3274864554867183,-0.3573152299837633,0.7240772621179951,-248163.28943760006,242
FIX_A_D09_C_10_EST,2020,-0.06824387559199896,-0.2809089831349503,0.6673209516573787,-68243.87559200032,243
FIX_A_D09_C_10_EST,2021,-0.17325061793327445,-0.25632913037348937,0.6898303388067188,-161427.3243168,243
FIX_A_D09_C_10_EST,2022,-0.2857185610490519,-0.2973011344139831,0.4171945808226775,-220097.2362967002,242
