id,period,net_return,maxdd,mean_exposure,pnl,days
A_D00_C_MAX_E10,2022-10,0.021208311139382374,-0.04601141208558823,0.8588444629777472,13590.526706799981,16
A_D00_C_MAX_E10,2022-11,-0.010209857702169978,-0.04792620013657756,0.8324768862412469,-6681.3501444000285,22
A_D00_C_MAX_E10,2022-12,-0.06818103643954843,-0.0821600267431829,0.7976052841297879,-44162.25751330005,22
A_D00_C_MAX_E10,2023-01,0.0309230283249462,-0.03905352921422345,0.8921080655879573,18663.849762100028,16
A_D00_C_MAX_E10,2023-02,-0.004005604484580316,-0.05580620997024588,0.8453597544749328,-2492.3757500000065,20
A_D00_C_MAX_E10,2023-03,-0.026526296207596278,-0.06647261375979852,0.8599478535654844,-16439.13500120002,23
A_D00_C_MAX_E10,2023-04,-0.1054377936515365,-0.14829017601398686,0.8383918415545214,-63609.63171019999,19
A_D00_C_MAX_E10,2023-05,-0.043587908369425166,-0.1200417742253953,0.8277029434720238,-23523.565386400034,20
A_D00_C_MAX_E10,2023-06,-0.002746269094921372,-0.11913730139369816,0.8661606341128157,-1417.5071736000245,20
A_D00_C_MAX_E10,2023-07,-0.13240762906306236,-0.150889796703762,0.8445388886995443,-68155.49158320006,21
A_D00_C_MAX_E10,2023-08,-0.04824253541667678,-0.12646105347208447,0.8564874279986138,-21544.36481,23
A_D00_C_MAX_E10,2023-09,0.041208686633615876,-0.04760967125345339,0.8488143682008136,17515.342536399956,20
A_D00_C_MAX_E10,2023-10,-0.0838288065102063,-0.10230963125951631,0.7885161622318029,-37098.890999999945,17
A_D00_C_MAX_E10,2023-11,-0.008522753040719588,-0.09580884175016768,0.872048174101328,-3455.605695300037,22
A_D00_C_MAX_E10,2023-12,-0.09467036994781974,-0.12594241460062905,0.8048932433898679,-38057.574239000096,21
A_D00_C_10_E10,2020-01,0.1317148307199998,-0.03679793043194135,0.7494600651387009,131714.83071999997,16
A_D00_C_10_E10,2020-02,0.1847259174177276,-0.10311724825689561,0.8635177860101738,209057.06036000024,20
A_D00_C_10_E10,2020-03,-0.2130669821321266,-0.24673934876691517,0.7417382231351606,-285674.22056000005,22
A_D00_C_10_E10,2020-04,0.010007826322652624,-0.03342203278060307,0.7694259897594593,10559.234239999903,21
A_D00_C_10_E10,2020-05,0.052583987313084,-0.029683500127879348,0.8117621677580479,56036.489160000114,18
A_D00_C_10_E10,2020-06,0.04032118652490224,-0.02707408367054931,0.7444787109442357,45228.008559999755,20
A_D00_C_10_E10,2020-07,0.030914498876216,-0.11853515457290498,0.7620459710497294,36074.790385599714,23
A_D00_C_10_E10,2020-08,0.07204293971500797,-0.06359891539887852,0.744219866410207,86667.38220000034,21
A_D00_C_10_E10,2020-09,-0.03941964538884779,-0.11295623104299413,0.802227816613052,-50838.08079999988,22
A_D00_C_10_E10,2020-10,0.009452677588736469,-0.07513205026571745,0.813444079904622,11710.217986000003,16
A_D00_C_10_E10,2020-11,-0.027972073793092744,-0.08561882563148304,0.8585922553932479,-34980.07722399989,21
A_D00_C_10_E10,2020-12,-0.043295897167886954,-0.11092686457764067,0.784959182586663,-52628.571776000084,23
A_D00_C_10_E10,2021-01,0.07169468436487936,-0.06539375031313355,0.8422737628613269,83375.68873919989,20
A_D00_C_10_E10,2021-02,-0.048334533239034694,-0.08296792115270823,0.7416857362861272,-60239.461792000104,15
A_D00_C_10_E10,2021-03,-0.10921273861590386,-0.15009668155678502,0.8521326266781509,-129533.22009439999,23
A_D00_C_10_E10,2021-04,0.09149252851577527,-0.04207567249662281,0.7940262223055227,96664.6075668002,21
A_D00_C_10_E10,2021-05,0.050526221396083315,-0.02139455041720084,0.8218262776137449,58266.56959679979,18
A_D00_C_10_E10,2021-06,0.00443284349120554,-0.06032537303195529,0.7854662544937603,5370.218104799977,21
A_D00_C_10_E10,2021-07,0.08118766381023312,-0.07020036893444659,0.7489239110022216,98791.70392440003,22
A_D00_C_10_E10,2021-08,0.02997159854053333,-0.07417955424981859,0.7730758643189609,39431.32946079993,22
A_D00_C_10_E10,2021-09,-0.11257938012900892,-0.1740986784755969,0.7674781366253586,-152551.1955112,20
A_D00_C_10_E10,2021-10,0.0012844624009180627,-0.11386388347566834,0.8214731757222125,1544.5702800001018,16
A_D00_C_10_E10,2021-11,-0.049831368285593425,-0.10517751816725096,0.8105916262771931,-59999.3530191998,22
A_D00_C_10_E10,2021-12,-0.017865897709767875,-0.10416810611530869,0.8315557887348773,-20439.453842400108,23
A_D00_C_10_E10,2022-01,-0.13763714675157634,-0.13763714675157634,0.7790375661136868,-154650.3459999999,19
A_D00_C_10_E10,2022-02,-0.015069391129454823,-0.05364915971515527,0.8476965166194987,-14601.617950000102,16
A_D00_C_10_E10,2022-03,-0.03066566571017959,-0.11372352588021273,0.8305174275643822,-29265.99588000006,23
A_D00_C_10_E10,2022-04,-0.22214632172073134,-0.2776287673410477,0.7122714768276946,-205505.58663999988,19
A_D00_C_10_E10,2022-05,0.053880232831092334,-0.043360095227282236,0.8308905362858707,38771.43536999996,19
A_D00_C_10_E10,2022-06,-0.03267219669599197,-0.048275980987371625,0.8209786884968684,-24777.18761799985,21
A_D00_C_10_E10,2022-07,-0.04594978017990514,-0.0739761465115224,0.8111651372630769,-33707.829081600066,21
A_D00_C_10_E10,2022-08,-0.029926753637885106,-0.06336330620474317,0.8324215210547878,-20944.895092500024,23
A_D00_C_10_E10,2022-09,-0.08264798466262424,-0.11500548321392534,0.7217626561471893,-56111.95190079999,21
A_D00_C_10_E10,2022-10,0.005116039687993457,-0.04590687955674366,0.8456274747041173,3186.346728299861,16
A_D00_C_10_E10,2022-11,-0.018614149649957668,-0.04529228014658049,0.7569399544259472,-11652.484459200059,22
A_D00_C_10_E10,2022-12,-0.0805823175414826,-0.0833473759273543,0.7414322003317676,-49505.66250390012,22
A_D00_C_10_E10,2023-01,0.02761637567736419,-0.036749377116261916,0.8505050698152627,15598.924540700042,16
A_D00_C_10_E10,2023-02,0.02013716528573717,-0.05497857241324622,0.824303857835087,11688.460846000002,20
A_D00_C_10_E10,2023-03,-0.012771978061340783,-0.056985881500126956,0.8331314565262934,-7562.680016399943,23
A_D00_C_10_E10,2023-04,-0.0963980699539525,-0.1408963671211506,0.7975827413101866,-56351.22666839999,19
A_D00_C_10_E10,2023-05,-0.04443225574174714,-0.11718794618672079,0.788804929740911,-23469.862626799964,20
A_D00_C_10_E10,2023-06,-0.04173898896215866,-0.10635947203210672,0.8406050066062954,-21067.625609699928,20
A_D00_C_10_E10,2023-07,-0.13115726677952655,-0.1484879850678007,0.8111144020001613,-63438.052638500056,21
A_D00_C_10_E10,2023-08,-0.050672242790504196,-0.1051817110290093,0.7808100749316375,-21294.56561000005,23
A_D00_C_10_E10,2023-09,-0.010177299603842949,-0.04743568675296195,0.8081708407110764,-4060.1997239999473,20
A_D00_C_10_E10,2023-10,-0.03129190254016767,-0.08078870703913954,0.7645313353649458,-12356.748750000028,17
A_D00_C_10_E10,2023-11,-0.01379805144510493,-0.0958693722041537,0.8218151647833959,-5278.164692100021,22
A_D00_C_10_E10,2023-12,-0.10467370014716426,-0.12524195507565938,0.7376722724059434,-39488.31569679995,21
A_D01_C_MAX_E10,2020-01,0.04255416779999943,-0.03407060547821239,0.7709298493990063,42554.167800000054,16
A_D01_C_MAX_E10,2020-02,0.18257535886280674,-0.09202303627297437,0.7702683264120637,190344.70131999988,20
A_D01_C_MAX_E10,2020-03,-0.1964508036680067,-0.24269260628959466,0.820918536285358,-242203.97368000005,22
A_D01_C_MAX_E10,2020-04,0.055254507525939855,-0.02471704882927761,0.7943176912573953,54740.35855599982,21
A_D01_C_MAX_E10,2020-05,0.011198472172476048,-0.06276907511322327,0.8450841631394156,11707.277599999914,18
A_D01_C_MAX_E10,2020-06,0.0007743445141350502,-0.0348659513585271,0.8290663537820292,818.5925199999474,20
A_D01_C_MAX_E10,2020-07,0.05353257648982401,-0.11676789469328974,0.838416349966772,56635.38479999988,23
A_D01_C_MAX_E10,2020-08,-0.008460158258678852,-0.08865664971153786,0.8129449280050749,-9429.66286000004,21
A_D01_C_MAX_E10,2020-09,-0.037045827654085706,-0.13279988261409326,0.8044139581925751,-40941.820507999975,22
A_D01_C_MAX_E10,2020-10,0.013454466085898842,-0.06008169775092409,0.8480214383810457,14318.5795140001,16
A_D01_C_MAX_E10,2020-11,0.06367195842772766,-0.05510732206768132,0.8723631829270394,68672.9835839998,21
A_D01_C_MAX_E10,2020-12,0.029673994637907875,-0.09383681167682878,0.8952631944954178,34042.498900000006,23
A_D01_C_MAX_E10,2021-01,-0.08187450908311766,-0.10702098082927292,0.8637221880801057,-96715.00789280003,20
A_D01_C_MAX_E10,2021-02,-0.06882040662087874,-0.12861651787415296,0.8513993400753586,-74638.76456000004,15
A_D01_C_MAX_E10,2021-03,-0.1799764704341874,-0.22589732469428736,0.8441821504053193,-181759.19408319995,23
A_D01_C_MAX_E10,2021-04,0.016477580066857733,-0.060674766794993285,0.8745986356117059,13645.844016000046,21
A_D01_C_MAX_E10,2021-05,0.11040239135227359,-0.03715583508509146,0.8384036282290999,92935.84596000006,18
A_D01_C_MAX_E10,2021-06,0.11429571474213884,-0.03759104739050756,0.8090274407781295,106835.38324599981,21
A_D01_C_MAX_E10,2021-07,0.024330867150779145,-0.10089877436468964,0.842139666071319,25342.13570799993,22
A_D01_C_MAX_E10,2021-08,0.01449482420419601,-0.0736106234741345,0.7904434257135851,15464.605200000107,22
A_D01_C_MAX_E10,2021-09,-0.03542428014229693,-0.1314514456017254,0.8208348295518165,-38342.17579999985,20
A_D01_C_MAX_E10,2021-10,0.019644935329464763,-0.12095281175265771,0.8124537593119342,20509.85781439999,16
A_D01_C_MAX_E10,2021-11,0.02084286276262426,-0.05461463804614419,0.8687866832894847,22188.01145999995,22
A_D01_C_MAX_E10,2021-12,-0.0015650013722124934,-0.07517554905252721,0.8617627357499521,-1700.7271000000183,23
A_D01_C_MAX_E10,2022-01,-0.056996938921571094,-0.056996938921571094,0.6328129528938798,-61843.09803999984,19
A_D01_C_MAX_E10,2022-02,0.0717375746428981,-0.02021088720824693,0.6753380693563487,73400.581,16
A_D01_C_MAX_E10,2022-03,-0.17327652762165602,-0.18760495315005843,0.7814961322809747,-190011.98783280002,23
A_D01_C_MAX_E10,2022-04,-0.1681638757505889,-0.19398331868266794,0.7097761217816757,-152452.39153999998,19
A_D01_C_MAX_E10,2022-05,0.06850494141900176,-0.03811862463926541,0.8060762756371027,51660.80976249988,19
A_D01_C_MAX_E10,2022-06,-0.08655542815401907,-0.08666493970777567,0.8603005042962157,-69744.530318,21
A_D01_C_MAX_E10,2022-07,0.0659626756108791,-0.07054898329084525,0.7983701230566983,48550.79074999993,21
A_D01_C_MAX_E10,2022-08,-0.06021262361136748,-0.07187597436802029,0.8144307763931317,-47241.92582990008,23
A_D01_C_MAX_E10,2022-09,-0.09863049913089839,-0.12781365427285585,0.7379222088025694,-72724.52286259993,21
A_D01_C_MAX_E10,2022-10,-0.06148216913332405,-0.08125920383688767,0.6588093173794267,-40862.194810000015,16
A_D01_C_MAX_E10,2022-11,0.06431252729170134,-0.03524467427971434,0.8263862608995339,40115.352543100016,22
A_D01_C_MAX_E10,2022-12,-0.06715030011305745,-0.06715030011305745,0.5197193523551088,-44579.18955480005,22
A_D01_C_MAX_E10,2023-01,0.0820739515509632,-0.0444384021368619,0.9236263474992275,50827.790419999976,16
A_D01_C_MAX_E10,2023-02,0.0011549898900131694,-0.05376905122922937,0.8833485735724699,773.9822699999204,20
A_D01_C_MAX_E10,2023-03,-0.11945650611198022,-0.13807724220841322,0.8474151115902768,-80142.69710840005,23
A_D01_C_MAX_E10,2023-04,-0.11086720455500343,-0.13930609123761373,0.8200952127996313,-65494.98627939995,19
A_D01_C_MAX_E10,2023-05,-0.09554534688275285,-0.1410741678717813,0.7960102142084654,-50185.83208329987,20
A_D01_C_MAX_E10,2023-06,-0.04584576837659404,-0.06599581401209242,0.8542120144664459,-21779.988243300002,20
A_D01_C_MAX_E10,2023-07,-0.07189318413713719,-0.07729762820577091,0.8405548778255222,-32588.52353579999,21
A_D01_C_MAX_E10,2023-08,0.0292881793182016,-0.07676189472567552,0.843073412438902,12321.605579999916,23
A_D01_C_MAX_E10,2023-09,0.006794028109815553,-0.06226449293610814,0.8242102989620376,2941.976859999995,20
A_D01_C_MAX_E10,2023-10,0.006992227813103158,-0.055310703142414264,0.8303718696788521,3048.3730499999947,17
A_D01_C_MAX_E10,2023-11,0.017114093540666397,-0.06117636069866994,0.761431702055713,7513.331722499919,22
A_D01_C_MAX_E10,2023-12,0.02880216047392281,-0.07607969276457249,0.7874047466336231,12860.960381399957,21
A_D01_C_10_E10,2020-01,0.04007169423999968,-0.03402216039632999,0.7442817038984757,40071.694239999866,16
A_D01_C_10_E10,2020-02,0.036069724546646365,-0.08966593410480816,0.6397839318813662,37515.09951999993,20
A_D01_C_10_E10,2020-03,-0.1256439013766848,-0.1782149504909134,0.6485250316479553,-135392.20883999986,22
A_D01_C_10_E10,2020-04,0.02800999497809764,-0.024898132455531408,0.7592739496719085,26390.86559199996,21
A_D01_C_10_E10,2020-05,0.051780625907076994,-0.04298573849840304,0.8293927776222443,50153.96087200008,18
A_D01_C_10_E10,2020-06,-0.009591375194491714,-0.0379308196757977,0.8177294686858545,-9771.111920000054,20
A_D01_C_10_E10,2020-07,0.028753455004891793,-0.10974089735728099,0.7906852771046099,29011.324599999818,23
A_D01_C_10_E10,2020-08,0.005055881867365386,-0.07503798478482193,0.7877107537756458,5247.902359999949,21
A_D01_C_10_E10,2020-09,-0.0815768455072492,-0.12024913929679693,0.737940927525446,-85103.2107520001,22
A_D01_C_10_E10,2020-10,0.02202731502330879,-0.06822923928826952,0.8306302563865051,21104.906132800155,16
A_D01_C_10_E10,2020-11,0.0009499359423581488,-0.07986798151977303,0.8329357812817259,930.2050335998647,21
A_D01_C_10_E10,2020-12,0.07867012175593135,-0.03366557666906911,0.8159822662944743,77109.26144959987,23
A_D01_C_10_E10,2021-01,-0.08858953957793336,-0.10068241942543499,0.798363616339038,-93662.9463056,20
A_D01_C_10_E10,2021-02,-0.05913062809565628,-0.09706903481211071,0.7748601331566565,-56978.61276000005,15
A_D01_C_10_E10,2021-03,-0.1318110655189596,-0.17999562715422157,0.7511154621569086,-119503.48793120019,23
A_D01_C_10_E10,2021-04,0.01347391436979617,-0.03203818273643533,0.8515392747743084,10605.636541200103,21
A_D01_C_10_E10,2021-05,0.05388188503848612,-0.027231152282904292,0.7779961357227962,42983.15724000009,18
A_D01_C_10_E10,2021-06,0.08542817669184899,-0.02575697165480295,0.7448002256714117,71820.53045039973,21
A_D01_C_10_E10,2021-07,-0.0001521734876945846,-0.09305330330341222,0.7895431441780624,-138.86332400003448,22
A_D01_C_10_E10,2021-08,0.045404621336508244,-0.050841633893008886,0.6948117027223358,41426.90871999995,22
A_D01_C_10_E10,2021-09,-0.04527087055715562,-0.10585108186296333,0.742488235256159,-43180.30752000003,20
A_D01_C_10_E10,2021-10,0.03546821445368176,-0.05887851478621997,0.6268261014228504,32298.79975840007,16
A_D01_C_10_E10,2021-11,0.050282939338151644,-0.056214069625591945,0.8388039896434883,47413.76983680006,22
A_D01_C_10_E10,2021-12,0.0009557014308019252,-0.0678048836860149,0.7869036008763883,946.4820399999153,23
A_D01_C_10_E10,2022-01,-0.0852862892487054,-0.0852862892487054,0.6494213546575414,-84544.27764000022,19
A_D01_C_10_E10,2022-02,0.015335475094084394,-0.025258979454200747,0.37615374706751936,13905.526040000026,16
A_D01_C_10_E10,2022-03,-0.10335150258031012,-0.11410781379748214,0.5947959881312995,-95151.69807199994,23
A_D01_C_10_E10,2022-04,-0.11511862463903677,-0.12931935922053184,0.5669853775048582,-95031.49586000002,19
A_D01_C_10_E10,2022-05,0.0776846809442262,-0.017964987169296842,0.6435038849892547,56746.93556800007,19
A_D01_C_10_E10,2022-06,-0.07906828341182914,-0.083166228645845,0.7523973435285973,-62244.5092519999,21
A_D01_C_10_E10,2022-07,0.04413256119168518,-0.04111563804264884,0.7149038839052209,31995.234619999886,21
A_D01_C_10_E10,2022-08,-0.03670618327318187,-0.049635232466084034,0.6485438043901514,-27785.68035119993,23
A_D01_C_10_E10,2022-09,-0.061245908156481677,-0.0779402805109014,0.3614042175783166,-44659.890912299976,21
A_D01_C_10_E10,2022-10,-0.02000015021478241,-0.05108402595433825,0.5467659630580639,-13690.700809999951,16
A_D01_C_10_E10,2022-11,0.019424055593602052,-0.03777581604739355,0.6404326569933748,13030.41788339999,22
A_D01_C_10_E10,2022-12,-0.046420154047745577,-0.048461825627864163,0.46541741084587634,-31745.332934800186,22
A_D01_C_10_E10,2023-01,0.04985800905529181,-0.011070584127866323,0.7643392857141702,32513.618422599975,16
A_D01_C_10_E10,2023-02,0.05488102926341498,-0.028867715237906544,0.8101643484528115,37573.632719999994,20
A_D01_C_10_E10,2023-03,-0.05765920154928583,-0.08085376816088763,0.8112656071100784,-41642.1404264,23
A_D01_C_10_E10,2023-04,-0.012705960447624287,-0.05589346255852978,0.7851178023063616,-8647.287802400067,19
A_D01_C_10_E10,2023-05,-0.021017008073003107,-0.12345334430909338,0.7243406433376066,-14121.792330999975,20
A_D01_C_10_E10,2023-06,0.025440674526872042,-0.04889910431793665,0.7803765616612299,16734.883689499926,20
A_D01_C_10_E10,2023-07,-0.07578523902946943,-0.08887767128743462,0.8272140886513297,-51119.811182799865,21
A_D01_C_10_E10,2023-08,-0.015086822983747195,-0.08534858153856006,0.7079508016108332,-9405.357580000069,23
A_D01_C_10_E10,2023-09,0.025023231280867586,-0.04606031694743473,0.6256429523564743,15364.514959999942,20
A_D01_C_10_E10,2023-10,-0.05000809324260158,-0.05000809324260158,0.6741134910211912,-31473.820869999938,17
A_D01_C_10_E10,2023-11,0.04236176698652683,-0.03725124701769633,0.742679652626937,25328.13110509992,22
A_D01_C_10_E10,2023-12,-0.040390932450770856,-0.08037064018573481,0.6467811965075703,-25172.794543999946,21
A_D02_C_MAX_E10,2020-01,0.05919991231999999,-0.028368617843691712,0.7432989343511285,59199.91232000012,16
A_D02_C_MAX_E10,2020-02,0.18700628270082365,-0.09312797934847761,0.7490578030578783,198077.03824000014,20
A_D02_C_MAX_E10,2020-03,-0.23646440201387597,-0.26830118195701447,0.8131632499225533,-297301.24228,22
A_D02_C_MAX_E10,2020-04,0.0782223276363343,-0.03584015323606016,0.8148563004814432,75091.53437600005,21
A_D02_C_MAX_E10,2020-05,0.17142396294244366,-0.025650034729527094,0.869013090993644,177435.3286479999,18
A_D02_C_MAX_E10,2020-06,0.06961402827313057,-0.033231459358679105,0.7618495435791358,84407.18827999989,20
A_D02_C_MAX_E10,2020-07,-0.009005986479542316,-0.10803732577922531,0.7872295182557479,-11679.95175999985,23
A_D02_C_MAX_E10,2020-08,-0.04088396201218136,-0.10971021814656001,0.8305960482974025,-52545.28663999983,21
A_D02_C_MAX_E10,2020-09,-0.02515123702390709,-0.12128357278110213,0.7807648749458824,-31003.54056799994,22
A_D02_C_MAX_E10,2020-10,0.03339767088318801,-0.05965734810940948,0.8292856788596056,40133.34589719982,16
A_D02_C_MAX_E10,2020-11,0.023366045586438844,-0.07648447776941814,0.8806297593537096,29016.290163200116,21
A_D02_C_MAX_E10,2020-12,0.0868285112253453,-0.04399857438611943,0.8604695902330391,110344.33046559966,23
A_D02_C_MAX_E10,2021-01,-0.07810791126615246,-0.09681218956238502,0.8310287245169052,-107880.69021439995,20
A_D02_C_MAX_E10,2021-02,-0.06662139945929513,-0.10687917650186474,0.8422219769706469,-84828.64532000013,15
A_D02_C_MAX_E10,2021-03,-0.1848602518735215,-0.22996652426139075,0.852674574256517,-219700.05230479978,23
A_D02_C_MAX_E10,2021-04,-0.009331835890311835,-0.06528753371768847,0.8682399861528095,-9040.361215599929,21
A_D02_C_MAX_E10,2021-05,0.11878409976857007,-0.032038748271537076,0.855036690524067,114000.09367999993,18
A_D02_C_MAX_E10,2021-06,0.13994961835413333,-0.03689106487824867,0.8612445932526346,150267.4447999997,21
A_D02_C_MAX_E10,2021-07,-0.0187362269703637,-0.08804562865185783,0.8547261162732614,-22933.0057223998,22
A_D02_C_MAX_E10,2021-08,0.059917432848224816,-0.07305799916369204,0.7803978546647543,71964.41576960008,22
A_D02_C_MAX_E10,2021-09,-0.05166880092174997,-0.10470166859733854,0.7154741553141654,-65775.63119999995,20
A_D02_C_MAX_E10,2021-10,0.04768754699643396,-0.11577738364169532,0.8473800597493939,57570.72031519981,16
A_D02_C_MAX_E10,2021-11,0.0211627425989922,-0.040801165180261,0.855848707365757,26767.043920000084,22
A_D02_C_MAX_E10,2021-12,-0.1024398998539181,-0.12965462985371157,0.8550337936158677,-132309.96913999994,23
A_D02_C_MAX_E10,2022-01,-0.09460492675106014,-0.09927660816557626,0.6897056473018149,-109673.25044000009,19
A_D02_C_MAX_E10,2022-02,0.0735934777999574,-0.020765356816585534,0.672824256454051,77243.93949999986,16
A_D02_C_MAX_E10,2022-03,-0.18878185278147952,-0.20982588535589075,0.7822612555362712,-212728.26438000007,23
A_D02_C_MAX_E10,2022-04,-0.1295851955112055,-0.16108324852291622,0.7043389318590038,-118456.25502000004,19
A_D02_C_MAX_E10,2022-05,0.0625419923808559,-0.04043091839571111,0.812039630541269,49762.31677250005,19
A_D02_C_MAX_E10,2022-06,-0.11115833832874444,-0.11307743335208764,0.8825718747370682,-93976.01560999989,21
A_D02_C_MAX_E10,2022-07,0.1131147597169826,-0.055998329337243136,0.8141139598613152,84999.94833999989,21
A_D02_C_MAX_E10,2022-08,-0.06622573142554145,-0.08131788080675917,0.8004383130961961,-55394.42892249988,23
A_D02_C_MAX_E10,2022-09,-0.09482494558050514,-0.12466948669523059,0.744303100939557,-74063.43156400009,21
A_D02_C_MAX_E10,2022-10,-0.06429847899218877,-0.08290398312888991,0.6545991605623158,-45458.437549999915,16
A_D02_C_MAX_E10,2022-11,0.017615320300606196,-0.04070897064034096,0.8162667453708425,11653.105672500096,22
A_D02_C_MAX_E10,2022-12,-0.056974265619948894,-0.056974265619948894,0.5276992957331769,-38354.25161410007,22
A_D02_C_MAX_E10,2023-01,0.08045531839875175,-0.04497224241604292,0.9216708734904511,51075.553219999885,16
A_D02_C_MAX_E10,2023-02,0.000614114244242181,-0.05366472733827454,0.8839635439419489,421.2251600000309,20
A_D02_C_MAX_E10,2023-03,-0.11389423818806921,-0.13300772606468203,0.8433504297074557,-78168.81200480007,23
A_D02_C_MAX_E10,2023-04,-0.09780703075620023,-0.11947910861642885,0.8164430628445359,-59482.25067179999,19
A_D02_C_MAX_E10,2023-05,-0.09617622272211723,-0.15124623825150496,0.7873821844361418,-52769.68148889998,20
A_D02_C_MAX_E10,2023-06,-0.01884276542161989,-0.0825347746688736,0.8708739811339955,-9344.265299900086,20
A_D02_C_MAX_E10,2023-07,-0.07504345500620069,-0.08457962639457783,0.8407495398025511,-36513.37269620004,21
A_D02_C_MAX_E10,2023-08,0.015513392788841118,-0.09351400400867738,0.8508315141562097,6981.797490000026,23
A_D02_C_MAX_E10,2023-09,0.010886333598958853,-0.06662649657446174,0.8265593182467725,4975.397150000033,20
A_D02_C_MAX_E10,2023-10,0.0023185822210991525,-0.05495581447963238,0.8381780072468741,1071.2009299999918,17
A_D02_C_MAX_E10,2023-11,-0.011081427174222114,-0.06643203013836951,0.8125090363379155,-5131.565991600044,22
A_D02_C_MAX_E10,2023-12,-0.08206865104955607,-0.10302585028393163,0.7755032025840249,-37583.052450900024,21
A_D02_C_10_E10,2020-01,0.055637929600000025,-0.02725182988513597,0.7156945442477208,55637.92960000015,16
A_D02_C_10_E10,2020-02,0.03665774405686917,-0.0953097969923955,0.6342446749493585,38697.30504000001,20
A_D02_C_10_E10,2020-03,-0.13816145898814847,-0.1789349063005955,0.5804792188651645,-151194.95264000003,22
A_D02_C_10_E10,2020-04,-0.008636129707797369,-0.04770774884594131,0.7569557454649924,-8145.081807999988,21
