id,state,days,pnl,mean_exposure,log_return
FIX_A_D09_C_MAX_E10,HIGH_NONIMPROVING,217,-115284.91521600028,0.8219898631302912,-0.18977303197988118
FIX_A_D09_C_MAX_E10,LOW_IMPROVING,253,-484931.16884490044,0.857134320342501,-0.5042476887113055
FIX_A_D09_C_MAX_E10,LOW_NONIMPROVING,304,111840.98914940062,0.7740730609173938,0.03804875176338228
FIX_A_D09_C_MAX_EST,HIGH_IMPROVING,196,-95770.51815440002,0.8285838781919245,-0.06704087387847923
FIX_A_D09_C_MAX_EST,HIGH_NONIMPROVING,217,19008.2621920002,0.8064965090960416,-0.23986500948490036
FIX_A_D09_C_MAX_EST,LOW_IMPROVING,253,-339398.2682230004,0.8153518458893105,-0.6697920922033833
FIX_A_D09_C_MAX_EST,LOW_NONIMPROVING,304,-331407.24355440115,0.706652161391279,-0.39991447781053857
FIX_A_D09_C_ONE_E10,HIGH_IMPROVING,196,481777.5939640001,0.4543060668980684,0.3297878476537555
FIX_A_D09_C_ONE_E10,HIGH_NONIMPROVING,217,-316356.6666760006,0.5095263794338085,-0.12436026133597178
FIX_A_D09_C_ONE_E10,LOW_IMPROVING,253,-773104.4531310003,0.5024245050925548,-0.338577479657101
FIX_A_D09_C_ONE_E10,LOW_NONIMPROVING,304,1134106.2735379983,0.46010133511863155,0.5560768177801725
FIX_A_D09_C_ONE_EST,HIGH_IMPROVING,196,70749.89358840068,0.7436726964740638,-0.0513281982170484
FIX_A_D09_C_ONE_EST,HIGH_NONIMPROVING,217,358487.2066870987,0.7031069921751067,0.159858257334703
FIX_A_D09_C_ONE_EST,LOW_IMPROVING,253,-824127.7262956,0.7066247609844317,-0.9592303153248873
FIX_A_D09_C_ONE_EST,LOW_NONIMPROVING,304,-421649.1036788003,0.6365682860369868,-0.8450568893428022
FIX_B_D09_C_10_COST2,HIGH_IMPROVING,196,-114301.31150479935,0.7366905881996806,-0.14079783409135666
FIX_B_D09_C_10_COST2,HIGH_NONIMPROVING,217,-111157.76662670053,0.7005322902444283,-0.1737568099896762
FIX_B_D09_C_10_COST2,LOW_IMPROVING,253,-437909.21603720007,0.6814850398731415,-0.4853550270284048
FIX_B_D09_C_10_COST2,LOW_NONIMPROVING,304,141524.41320620128,0.5991401272981186,0.06209168015875455
FIX_B_D09_C_10_DELAY1_CA,HIGH_IMPROVING,196,-210428.57711330045,0.6556964307165583,-0.20863921208744657
FIX_B_D09_C_10_DELAY1_CA,HIGH_NONIMPROVING,217,-111853.66757009993,0.6162703805321077,-0.16678676022597386
FIX_B_D09_C_10_DELAY1_CA,LOW_IMPROVING,253,-232003.88817480113,0.6111899295071818,-0.2219177593900519
FIX_B_D09_C_10_DELAY1_CA,LOW_NONIMPROVING,304,150139.9094098009,0.5518557337417346,0.07958374832919482
FIX_B_D09_C_MAX_COST2,HIGH_IMPROVING,196,-41071.73467490019,0.846220651325278,-0.026299756786761205
FIX_B_D09_C_MAX_COST2,HIGH_NONIMPROVING,217,-72818.41444209951,0.8266387286973201,-0.1369330246727849
FIX_B_D09_C_MAX_COST2,LOW_IMPROVING,253,-471493.88250680047,0.8581330454792833,-0.5603392237066875
FIX_B_D09_C_MAX_COST2,LOW_NONIMPROVING,304,87135.97682310041,0.770804154256652,0.03392259068272643
FIX_B_D09_C_MAX_DELAY1,HIGH_IMPROVING,196,42306.42189159995,0.8137473079791647,0.11822594721132995
FIX_B_D09_C_MAX_DELAY1,HIGH_NONIMPROVING,217,-171198.92409280047,0.7917423710156766,-0.2892595374698136
FIX_B_D09_C_MAX_DELAY1,LOW_IMPROVING,253,-299279.30096860067,0.8174674111612626,-0.4270170471631477
FIX_B_D09_C_MAX_DELAY1,LOW_NONIMPROVING,304,-162355.5621375991,0.7695644865766351,-0.2948345666478466
FIX_B_D09_C_ONE_COST2,HIGH_IMPROVING,196,457150.87865960004,0.4619454105255598,0.31438185365711385
FIX_B_D09_C_ONE_COST2,HIGH_NONIMPROVING,217,-333966.2182795991,0.520707190841374,-0.14611904110028762
FIX_B_D09_C_ONE_COST2,LOW_IMPROVING,253,-789036.4517132,0.5131975075320027,-0.36696053776280163
FIX_B_D09_C_ONE_COST2,LOW_NONIMPROVING,304,1063227.7547759996,0.46960532056057014,0.5332938912802703
FIX_B_D09_C_ONE_DELAY1,HIGH_IMPROVING,196,-90963.51064900041,0.5752424777969459,-0.10337473193903135
FIX_B_D09_C_ONE_DELAY1,HIGH_NONIMPROVING,217,-203226.78394799994,0.592830631168299,-0.2451427832263886
FIX_B_D09_C_ONE_DELAY1,LOW_IMPROVING,253,-256068.2387176,0.7067935650753074,-0.3250298363163472
FIX_B_D09_C_ONE_DELAY1,LOW_NONIMPROVING,304,37654.652275199594,0.6415302898239699,-0.045130749080811605
FIX_E_P0_POOL_C_10_E10,HIGH_IMPROVING,196,26786.710461399984,0.8344147510374436,0.027167270626850634
FIX_E_P0_POOL_C_10_E10,HIGH_NONIMPROVING,217,-192485.00268099998,0.8291474121463316,-0.3588263393139356
FIX_E_P0_POOL_C_10_E10,LOW_IMPROVING,253,-377761.9798716001,0.8240733296292431,-0.4688969957107423
FIX_E_P0_POOL_C_10_E10,LOW_NONIMPROVING,304,-164122.19068040006,0.8240139956350973,-0.4290165116659121
FIX_E_P0_POOL_C_10_EST,HIGH_IMPROVING,196,-87717.84817700007,0.8524058152136987,-0.11142007084119264
FIX_E_P0_POOL_C_10_EST,HIGH_NONIMPROVING,217,-186713.86649079964,0.8224998137618053,-0.32919298945700626
FIX_E_P0_POOL_C_10_EST,LOW_IMPROVING,253,-211939.8328972009,0.8368183377155127,-0.3698518631024067
FIX_E_P0_POOL_C_10_EST,LOW_NONIMPROVING,304,-261027.6048551005,0.7645438497066553,-0.5654797902475759
FIX_E_P0_POOL_C_MAX_E10,HIGH_IMPROVING,196,43172.443448099075,0.8626715237162835,0.04244474219067991
FIX_E_P0_POOL_C_MAX_E10,HIGH_NONIMPROVING,217,-180848.1994513991,0.8575371653569196,-0.33997460463965046
FIX_E_P0_POOL_C_MAX_E10,LOW_IMPROVING,253,-396532.42867910047,0.8582178847410482,-0.45215494486528157
FIX_E_P0_POOL_C_MAX_E10,LOW_NONIMPROVING,304,-163302.3223078,0.8633601635742787,-0.4460239286521246
FIX_E_P0_POOL_C_MAX_EST,HIGH_IMPROVING,196,-80205.66257460008,0.8581540214577936,-0.13641473790658024
FIX_E_P0_POOL_C_MAX_EST,HIGH_NONIMPROVING,217,-219451.63398620024,0.8290220217321937,-0.4128099198514612
FIX_E_P0_POOL_C_MAX_EST,LOW_IMPROVING,253,-180224.14984899972,0.8583270746707459,-0.3489714099730941
FIX_E_P0_POOL_C_MAX_EST,LOW_NONIMPROVING,304,-302845.43818869995,0.793765126518568,-0.6284040527586732
FIX_E_P0_POOL_C_ONE_E10,HIGH_IMPROVING,196,-177667.06809000042,0.48096539191882,-0.0654909573636222
FIX_E_P0_POOL_C_ONE_E10,HIGH_NONIMPROVING,217,-329109.56053999916,0.4268950766382515,-0.22879607727426177
FIX_E_P0_POOL_C_ONE_E10,LOW_IMPROVING,253,-305848.5591000018,0.578464474193914,-0.06930371106298513
FIX_E_P0_POOL_C_ONE_E10,LOW_NONIMPROVING,304,435067.7263800005,0.5311281521284653,-0.1105132165925557
FIX_E_P0_POOL_C_ONE_EST,HIGH_IMPROVING,196,223143.15086000046,0.6263543556839877,0.034090799888295165
FIX_E_P0_POOL_C_ONE_EST,HIGH_NONIMPROVING,217,-270682.2761000007,0.603897991057425,-0.23204658111898652
FIX_E_P0_POOL_C_ONE_EST,LOW_IMPROVING,253,-46040.83564999956,0.592361715894617,-0.129678709245739
FIX_E_P0_POOL_C_ONE_EST,LOW_NONIMPROVING,304,-542436.9010800007,0.5520898089334996,-0.683013246035368
FIX_E_P1_BALANCED_C_10_E10,HIGH_IMPROVING,196,66363.74746720068,0.8382124985109692,0.07927619249549217
FIX_E_P1_BALANCED_C_10_E10,HIGH_NONIMPROVING,217,-264559.6466610005,0.8247415884052803,-0.3496335806789579
FIX_E_P1_BALANCED_C_10_E10,LOW_IMPROVING,253,-225500.05910360022,0.8296953610574475,-0.2681486910879461
FIX_E_P1_BALANCED_C_10_E10,LOW_NONIMPROVING,304,-111035.77098489972,0.8269179593421174,-0.22663503420672584
FIX_E_P1_BALANCED_C_10_EST,HIGH_IMPROVING,196,175410.09229300095,0.8655550096412525,0.20522992277190016
FIX_E_P1_BALANCED_C_10_EST,HIGH_NONIMPROVING,217,-269795.3867909005,0.8211051842827531,-0.4143368674208611
FIX_E_P1_BALANCED_C_10_EST,LOW_IMPROVING,253,-272958.0869949001,0.8408969807295923,-0.33263748645301516
FIX_E_P1_BALANCED_C_10_EST,LOW_NONIMPROVING,304,-202301.9855157002,0.7717446293754066,-0.3014012512065174
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_IMPROVING,196,-217332.9780500999,0.8651202937224609,-0.340625083761679
FIX_E_P1_BALANCED_C_MAX_E10_CA,HIGH_NONIMPROVING,217,-189702.36237389984,0.8584132602601163,-0.33137828404040337
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_IMPROVING,253,-132048.67524479982,0.8614411319952264,-0.23963495072083335
FIX_E_P1_BALANCED_C_MAX_E10_CA,LOW_NONIMPROVING,304,-206713.10358060015,0.8598154808978544,-0.45798426915360196
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_IMPROVING,196,-68102.90945029986,0.85816714786935,-0.06915027614473404
FIX_E_P1_BALANCED_C_MAX_EST,HIGH_NONIMPROVING,217,-256634.92552450014,0.8269098977625586,-0.467592177053326
FIX_E_P1_BALANCED_C_MAX_EST,LOW_IMPROVING,253,-208424.5563052005,0.8503423611642542,-0.3459007784641803
FIX_E_P1_BALANCED_C_MAX_EST,LOW_NONIMPROVING,304,-179495.65015780053,0.7962708972280254,-0.36443904757694134
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_IMPROVING,196,419251.2914784986,0.5049322283358337,0.2443048065942311
FIX_E_P1_BALANCED_C_ONE_E10,HIGH_NONIMPROVING,217,-375351.6955410008,0.4627449341812413,-0.21162292252457282
FIX_E_P1_BALANCED_C_ONE_E10,LOW_IMPROVING,253,97209.13262470055,0.4585675537915817,0.11289991648633631
FIX_E_P1_BALANCED_C_ONE_E10,LOW_NONIMPROVING,304,-239708.7550965983,0.5215348000850308,-0.24938799871845918
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_IMPROVING,196,-23941.878165600705,0.5099845332321401,-0.09961179665876091
FIX_E_P1_BALANCED_C_ONE_EST,HIGH_NONIMPROVING,217,163864.32107499952,0.5191139793301797,0.09648827255191458
FIX_E_P1_BALANCED_C_ONE_EST,LOW_IMPROVING,253,-872487.3817783013,0.5017208843392094,-0.24939850496954577
FIX_E_P1_BALANCED_C_ONE_EST,LOW_NONIMPROVING,304,1130994.1836187989,0.44290836119964255,0.5878716677845018
FIX_E_P2_PHASE_C_10_E10,HIGH_IMPROVING,196,-56489.08851239999,0.8140144071035689,0.0037271277858531016
FIX_E_P2_PHASE_C_10_E10,HIGH_NONIMPROVING,217,-145151.10129219986,0.8098385056431799,-0.23892542097506494
FIX_E_P2_PHASE_C_10_E10,LOW_IMPROVING,253,-26749.924089999986,0.8297847533819848,-0.014862164893294852
FIX_E_P2_PHASE_C_10_E10,LOW_NONIMPROVING,304,-297783.480852501,0.8169710121698706,-0.496853799928146
FIX_E_P2_PHASE_C_10_EST,HIGH_IMPROVING,196,-98674.05416580086,0.8532373783019135,-0.03455537748649859
FIX_E_P2_PHASE_C_10_EST,HIGH_NONIMPROVING,217,-83827.30778109975,0.7971791044255537,-0.24290593620223655
FIX_E_P2_PHASE_C_10_EST,LOW_IMPROVING,253,-278875.2387786999,0.8317610411095874,-0.4417763697377969
FIX_E_P2_PHASE_C_10_EST,LOW_NONIMPROVING,304,-233389.44524580013,0.7712738784887088,-0.46743905060133906
FIX_E_P2_PHASE_C_MAX_E10,HIGH_IMPROVING,196,-1577.0424957997166,0.8444617486699724,0.07063107857344866
FIX_E_P2_PHASE_C_MAX_E10,HIGH_NONIMPROVING,217,-170072.92605270038,0.8392895530012594,-0.2616287009993274
FIX_E_P2_PHASE_C_MAX_E10,LOW_IMPROVING,253,-71095.95593949995,0.8645883054770749,-0.08208317719374462
FIX_E_P2_PHASE_C_MAX_E10,LOW_NONIMPROVING,304,-286597.14104520006,0.8524380845207377,-0.48054502766968654
FIX_E_P2_PHASE_C_MAX_EST,HIGH_IMPROVING,196,-103286.46318710002,0.8637283082612256,-0.038112150588689456
FIX_E_P2_PHASE_C_MAX_EST,HIGH_NONIMPROVING,217,-112771.30931710056,0.8164092783328994,-0.2898350010575511
FIX_E_P2_PHASE_C_MAX_EST,LOW_IMPROVING,253,-266801.05022720003,0.8474999215676137,-0.44698892089556896
FIX_E_P2_PHASE_C_MAX_EST,LOW_NONIMPROVING,304,-237585.30645470048,0.7974492166413585,-0.4996170382441789
FIX_E_P2_PHASE_C_ONE_E10,HIGH_IMPROVING,196,346305.4628360998,0.5850236314273508,0.5385225268180277
FIX_E_P2_PHASE_C_ONE_E10,HIGH_NONIMPROVING,217,-311155.1104144001,0.6059203588860443,-0.40768312901998716
FIX_E_P2_PHASE_C_ONE_E10,LOW_IMPROVING,253,-556560.7525172004,0.5838874871051168,-0.750440026943842
FIX_E_P2_PHASE_C_ONE_E10,LOW_NONIMPROVING,304,-82672.50736959907,0.6623462448796061,-0.306949822786804
FIX_E_P2_PHASE_C_ONE_EST,HIGH_IMPROVING,196,-185326.2064023002,0.6691459838640617,-0.21010910125635365
FIX_E_P2_PHASE_C_ONE_EST,HIGH_NONIMPROVING,217,-125877.96581190024,0.648879838793804,-0.31009328920702506
FIX_E_P2_PHASE_C_ONE_EST,LOW_IMPROVING,253,-326303.1099050003,0.6488949839965267,-0.660257133961192
FIX_E_P2_PHASE_C_ONE_EST,LOW_NONIMPROVING,304,-214877.49354760058,0.6477776094563401,-0.7326867018214855
FIX_E_P3_CORROBORATE_C_10_E10,HIGH_IMPROVING,196,115285.15094290138,0.7050886004863901,0.10593519915275432
FIX_E_P3_CORROBORATE_C_10_E10,HIGH_NONIMPROVING,217,-168152.72119250114,0.72906843884914,-0.20944950677984936
FIX_E_P3_CORROBORATE_C_10_E10,LOW_IMPROVING,253,-309408.8658820001,0.6876539231691194,-0.3138821756328477
FIX_E_P3_CORROBORATE_C_10_E10,LOW_NONIMPROVING,304,-19321.707115101395,0.6022906852915353,-0.06322029594168425
FIX_E_P3_CORROBORATE_C_10_EST,HIGH_IMPROVING,196,-31769.658432700206,0.6929226751138663,-0.039489605616136764
FIX_E_P3_CORROBORATE_C_10_EST,HIGH_NONIMPROVING,217,-98586.52078589954,0.6377257412767365,-0.20755554902084788
FIX_E_P3_CORROBORATE_C_10_EST,LOW_IMPROVING,253,-364860.12822809996,0.6574052487423908,-0.47885176585174005
FIX_E_P3_CORROBORATE_C_10_EST,LOW_NONIMPROVING,304,-96785.7536867999,0.498659618201401,-0.17059623589980305
FIX_E_P3_CORROBORATE_C_MAX_E10,HIGH_IMPROVING,196,78103.10775570152,0.8221488762125867,0.051987420356479734
FIX_E_P3_CORROBORATE_C_MAX_E10,HIGH_NONIMPROVING,217,-306557.00352500135,0.8170585006241886,-0.39796481844299564
FIX_E_P3_CORROBORATE_C_MAX_E10,LOW_IMPROVING,253,-399107.6903664997,0.8325657716025265,-0.3717324175841369
FIX_E_P3_CORROBORATE_C_MAX_E10,LOW_NONIMPROVING,304,227398.73221669928,0.7624366154715688,0.20661273186421816
FIX_E_P3_CORROBORATE_C_MAX_EST,HIGH_IMPROVING,196,91679.26257170003,0.8204467937276672,0.10299618934032453
FIX_E_P3_CORROBORATE_C_MAX_EST,HIGH_NONIMPROVING,217,-47935.258247699356,0.7797307202273357,-0.2561141423798533
FIX_E_P3_CORROBORATE_C_MAX_EST,LOW_IMPROVING,253,-68245.3196831994,0.790178026432131,-0.06359194147594988
FIX_E_P3_CORROBORATE_C_MAX_EST,LOW_NONIMPROVING,304,-198879.01774340076,0.6733044790009872,-0.03609464313048717
FIX_E_P3_CORROBORATE_C_ONE_E10,HIGH_IMPROVING,196,174601.28578259982,0.5836126463308092,0.1176843861826539
FIX_E_P3_CORROBORATE_C_ONE_E10,HIGH_NONIMPROVING,217,244750.5798696999,0.6354383073855924,0.10626132924850851
FIX_E_P3_CORROBORATE_C_ONE_E10,LOW_IMPROVING,253,-514836.5610960006,0.5254915575450496,-0.4368392269931701
FIX_E_P3_CORROBORATE_C_ONE_E10,LOW_NONIMPROVING,304,-296550.4702351993,0.5511731694864264,-0.2847447254143247
FIX_E_P3_CORROBORATE_C_ONE_EST,HIGH_IMPROVING,196,462160.9622300017,0.48500793504602174,0.4507089844726335
FIX_E_P3_CORROBORATE_C_ONE_EST,HIGH_NONIMPROVING,217,1294972.9466600013,0.3837665273407104,0.6223407847797904
FIX_E_P3_CORROBORATE_C_ONE_EST,LOW_IMPROVING,253,18961.329808397917,0.43014851372307783,-0.20445384476064715
FIX_E_P3_CORROBORATE_C_ONE_EST,LOW_NONIMPROVING,304,367784.9186099998,0.38264007763243163,0.27686183144422233
FIX_Q3_BASE_C_10_E10_CA,HIGH_IMPROVING,196,-102214.05843400012,0.739148046884863,-0.11512729917629105
FIX_Q3_BASE_C_10_E10_CA,HIGH_NONIMPROVING,217,-131698.8955450997,0.6982196476329124,-0.21626196092687444
FIX_Q3_BASE_C_10_E10_CA,LOW_IMPROVING,253,-351805.1759721995,0.6683951417970715,-0.41014290015662613
FIX_Q3_BASE_C_10_E10_CA,LOW_NONIMPROVING,304,71749.43440749997,0.566804441467392,0.020049915565073573
FIX_Q3_BASE_C_10_EST,HIGH_IMPROVING,196,-135240.20132660033,0.7228132367803162,-0.13122616915464783
FIX_Q3_BASE_C_10_EST,HIGH_NONIMPROVING,217,31138.974468100932,0.6475173297242095,-0.06774308613313115
FIX_Q3_BASE_C_10_EST,LOW_IMPROVING,253,-447469.63843940105,0.6244534170773455,-0.5012745819013786
FIX_Q3_BASE_C_10_EST,LOW_NONIMPROVING,304,9632.817667700583,0.45758715663419697,-0.0805069996436073
FIX_Q3_BASE_C_MAX_E10,HIGH_IMPROVING,196,-113235.2195429997,0.8556335907982245,-0.05500364775338732
FIX_Q3_BASE_C_MAX_E10,HIGH_NONIMPROVING,217,287875.66920509987,0.802812951256019,0.04448395911045422
FIX_Q3_BASE_C_MAX_E10,LOW_IMPROVING,253,-743148.9281393006,0.8194671254164055,-0.7354534068011798
FIX_Q3_BASE_C_MAX_E10,LOW_NONIMPROVING,304,-5728.6770852995105,0.7710821349193339,-0.1078996954837706
FIX_Q3_BASE_C_MAX_EST,HIGH_IMPROVING,196,79686.76192660036,0.837839805905115,0.09824189001897671
FIX_Q3_BASE_C_MAX_EST,HIGH_NONIMPROVING,217,3612.710067100241,0.7966235467898757,-0.11622696991417236
FIX_Q3_BASE_C_MAX_EST,LOW_IMPROVING,253,-799459.5700154996,0.7884794705978824,-0.6472098396253609
FIX_Q3_BASE_C_MAX_EST,LOW_NONIMPROVING,304,310437.6076182985,0.6968537471072077,0.1447860386756835
FIX_Q3_BASE_C_ONE_E10,HIGH_IMPROVING,196,374337.4535107997,0.5248654082794783,0.13767609180731602
FIX_Q3_BASE_C_ONE_E10,HIGH_NONIMPROVING,217,845447.7832799987,0.527682313465027,0.23655245892057786
FIX_Q3_BASE_C_ONE_E10,LOW_IMPROVING,253,-995935.5851983989,0.4667903612981662,-0.2634683859483049
FIX_Q3_BASE_C_ONE_E10,LOW_NONIMPROVING,304,-165712.14765519951,0.46715476333865674,-0.05424987387414043
FIX_Q3_BASE_C_ONE_EST,HIGH_IMPROVING,196,-185676.02895640093,0.3613898262655724,-0.03386980128041314
FIX_Q3_BASE_C_ONE_EST,HIGH_NONIMPROVING,217,1469748.0519282017,0.4128408574293733,0.6461354764608683
FIX_Q3_BASE_C_ONE_EST,LOW_IMPROVING,253,-581642.6948476001,0.3687186056127278,-0.058644192193739286
FIX_Q3_BASE_C_ONE_EST,LOW_NONIMPROVING,304,480486.6023573999,0.33861908441961747,0.22704008283705102
FIX_Q3_ENHANCED_C_10_E10,HIGH_IMPROVING,196,-41100.20308160118,0.35706666295771144,-0.04373019664434352
FIX_Q3_ENHANCED_C_10_E10,HIGH_NONIMPROVING,217,-67112.65981339931,0.4030005685919408,-0.12899796182963486
FIX_Q3_ENHANCED_C_10_E10,LOW_IMPROVING,253,-475553.5287466997,0.370439576021735,-0.4242232015259506
FIX_Q3_ENHANCED_C_10_E10,LOW_NONIMPROVING,304,258306.24350339966,0.3257929720953192,0.20322683848095008
FIX_Q3_ENHANCED_C_10_EST,HIGH_IMPROVING,196,-173895.74934280105,0.3686334811716544,-0.15212573194537687
FIX_Q3_ENHANCED_C_10_EST,HIGH_NONIMPROVING,217,74653.26588240103,0.38078255906000774,0.01848824547583805
FIX_Q3_ENHANCED_C_10_EST,LOW_IMPROVING,253,-397371.7963148003,0.3665705819829013,-0.36185126392835143
FIX_Q3_ENHANCED_C_10_EST,LOW_NONIMPROVING,304,197830.86856950028,0.28368280413231667,0.14055028190446925
FIX_Q3_ENHANCED_C_MAX_E10,HIGH_IMPROVING,196,-62554.6670307999,0.3329700789818723,-0.1249014465036712
FIX_Q3_ENHANCED_C_MAX_E10,HIGH_NONIMPROVING,217,25484.713308799895,0.3368915380981113,-0.014659680952153364
FIX_Q3_ENHANCED_C_MAX_E10,LOW_IMPROVING,253,-695229.7863125002,0.30587720668178725,-0.7018619936804846
FIX_Q3_ENHANCED_C_MAX_E10,LOW_NONIMPROVING,304,313186.59991570027,0.2879365210312078,0.2982238466200058
FIX_Q3_ENHANCED_C_MAX_EST,HIGH_IMPROVING,196,-313205.2571791997,0.3523954901426385,-0.3071856789352607
FIX_Q3_ENHANCED_C_MAX_EST,HIGH_NONIMPROVING,217,316877.7814896004,0.31791815446978455,0.309760642696716
FIX_Q3_ENHANCED_C_MAX_EST,LOW_IMPROVING,253,-389920.5652611004,0.2857486078561128,-0.365616931068045
FIX_Q3_ENHANCED_C_MAX_EST,LOW_NONIMPROVING,304,232879.49273269926,0.23956348206035472,0.19655216642047119
FIX_Q3_ENHANCED_C_ONE_E10,HIGH_IMPROVING,196,-124490.83200000005,0.07568802263410324,-0.17807529757535812
FIX_Q3_ENHANCED_C_ONE_E10,HIGH_NONIMPROVING,217,30143.2297599999,0.10925684621127432,0.02053844017381312
FIX_Q3_ENHANCED_C_ONE_E10,LOW_IMPROVING,253,-350733.22864999983,0.11704323383731145,-0.3427337457034544
FIX_Q3_ENHANCED_C_ONE_E10,LOW_NONIMPROVING,304,26823.91394,0.09936020063566821,-0.04145576366658177
FIX_Q3_ENHANCED_C_ONE_EST,HIGH_IMPROVING,196,213067.7587400003,0.11664120984783115,0.1479943731054177
FIX_Q3_ENHANCED_C_ONE_EST,HIGH_NONIMPROVING,217,147585.63071999967,0.03674935796587739,0.1381036771898171
FIX_Q3_ENHANCED_C_ONE_EST,LOW_IMPROVING,253,-127805.10118,0.07007676451754839,-0.11772071951181562
FIX_Q3_ENHANCED_C_ONE_EST,LOW_NONIMPROVING,304,-352941.18638000044,0.06998500993310698,-0.2963162738885159
PARITY_H02_C_10,HIGH_IMPROVING,196,102308.54919669905,0.8081366227976654,0.08272897798685838
PARITY_H02_C_10,HIGH_NONIMPROVING,217,240281.80585190014,0.7566921391926962,0.14760636176268666
PARITY_H02_C_10,LOW_IMPROVING,253,116047.48637879873,0.7475256862858684,0.11930935749097471
PARITY_H02_C_10,LOW_NONIMPROVING,304,-117965.79432429769,0.7478888117594973,-0.056473681311798474
PAST_ONLY_D08_C_10,HIGH_IMPROVING,196,-206171.16481779946,0.42418029550520997,-0.18101538462916716
PAST_ONLY_D08_C_10,HIGH_NONIMPROVING,217,275264.59643729904,0.5560431622526557,0.24148920095241783
PAST_ONLY_D08_C_10,LOW_IMPROVING,253,4031.7085900001694,0.036458187407853546,0.004423049165188311
PAST_ONLY_D08_C_10,LOW_NONIMPROVING,304,20288.344254799886,0.12731425400512372,0.024407574513780977
PAST_ONLY_D08_C_MAX,HIGH_IMPROVING,196,-399163.2035802,0.5843064492012868,-0.43274252149967857
PAST_ONLY_D08_C_MAX,HIGH_NONIMPROVING,217,184997.47542630008,0.7158055442817711,0.1582502399242066
PAST_ONLY_D08_C_MAX,LOW_IMPROVING,253,1579.1848800001899,0.12321440692380549,0.009396741421453983
PAST_ONLY_D08_C_MAX,LOW_NONIMPROVING,304,-139781.7999300002,0.26016039339007296,-0.16933763496413506
R0_POOL_C_10,HIGH_IMPROVING,196,-291738.2541401007,0.8119945999751601,-0.1749179502450283
R0_POOL_C_10,HIGH_NONIMPROVING,217,390970.7004322,0.7742730473353981,0.2436300539589177
R0_POOL_C_10,LOW_IMPROVING,253,180125.45044140017,0.7624498267751962,0.15796839667480592
R0_POOL_C_10,LOW_NONIMPROVING,304,-128217.392328499,0.7773876727918857,-0.08592730650481531
R0_POOL_C_MAX,HIGH_IMPROVING,196,-334530.35414580035,0.8503409453593532,-0.18163555101355344
R0_POOL_C_MAX,HIGH_NONIMPROVING,217,706003.547513801,0.8344987707999404,0.36141501448544
R0_POOL_C_MAX,LOW_IMPROVING,253,58035.4926287008,0.8165974456565429,0.10401811117865876
R0_POOL_C_MAX,LOW_NONIMPROVING,304,-188788.8549036011,0.8224339388481073,-0.06810585451768747
R1_CURRENT_H02_C_10,HIGH_IMPROVING,196,-89520.2147646991,0.8170800719434802,-0.06179647564395824
R1_CURRENT_H02_C_10,HIGH_NONIMPROVING,217,102005.16103609919,0.7668779957845713,0.0486084938228842
R1_CURRENT_H02_C_10,LOW_IMPROVING,253,27950.80408489972,0.48125851667436176,0.029660898496998794
R1_CURRENT_H02_C_10,LOW_NONIMPROVING,304,-154296.1079237999,0.5865118095450766,-0.13735364750316392
R1_CURRENT_H02_C_MAX,HIGH_IMPROVING,196,20862.530534999794,0.8635400089194895,0.03994351684812572
R1_CURRENT_H02_C_MAX,HIGH_NONIMPROVING,217,286487.0700636003,0.8199253497212707,0.19293759875749456
R1_CURRENT_H02_C_MAX,LOW_IMPROVING,253,228169.59748339967,0.5343055452728744,0.1912125282686122
R1_CURRENT_H02_C_MAX,LOW_NONIMPROVING,304,-287376.8957870011,0.6281389049264234,-0.2024373561524308
R1_LEVEL_D08_C3_C_10,HIGH_IMPROVING,196,-131561.9637180994,0.5304724233293291,-0.11334632174653482
R1_LEVEL_D08_C3_C_10,HIGH_NONIMPROVING,217,261883.20208149974,0.5873228935253811,0.23313381621956866
R1_LEVEL_D08_C3_C_10,LOW_IMPROVING,253,47960.07140000025,0.031914441410851556,0.0417497131427241
R1_LEVEL_D08_C3_C_10,LOW_NONIMPROVING,304,11426.103957200656,0.10088900622409352,0.01217019845346927
R1_LEVEL_D08_C3_C_MAX,HIGH_IMPROVING,196,-452853.8379589,0.7390778432566157,-0.48024044443958513
R1_LEVEL_D08_C3_C_MAX,HIGH_NONIMPROVING,217,96271.22351629939,0.7362962922206154,0.0674019882330598
R1_LEVEL_D08_C3_C_MAX,LOW_IMPROVING,253,67514.11306000012,0.046384207997907476,0.07692552194847267
R1_LEVEL_D08_C3_C_MAX,LOW_NONIMPROVING,304,-20853.38617000042,0.14898228865550658,-0.03503754709463937
R1_LEVEL_D08_COST2_C_10,HIGH_IMPROVING,196,-131687.5014885997,0.5343333860229499,-0.12270910236388499
R1_LEVEL_D08_COST2_C_10,HIGH_NONIMPROVING,217,121200.7711386003,0.57941112438366,0.11485158422188745
R1_LEVEL_D08_COST2_C_10,LOW_IMPROVING,253,64857.93442999991,0.03069485052504474,0.06021007307479055
R1_LEVEL_D08_COST2_C_10,LOW_NONIMPROVING,304,16899.051652000053,0.09387126977349958,0.016492544319580818
