id,route,entry_state,trades,pnl,mean_net_return,capital_days
FIXED_25_D08_C_10,D08,LOW_NONIMPROVING,37,-67089.90864000001,-0.0207662215966267,25292879.5212
FIXED_25_D08_C_MAX,D08,HIGH_IMPROVING,112,-1629.8592378001267,-0.0038317869964662765,36798929.67502999
FIXED_25_D08_C_MAX,D08,HIGH_NONIMPROVING,110,-809.9531354000137,0.020527145117949865,42743880.213071994
FIXED_25_D08_C_MAX,D08,LOW_IMPROVING,54,-42821.18665910006,-0.0033650078213902424,37769685.30000799
FIXED_25_D08_C_MAX,D08,LOW_NONIMPROVING,36,-53670.94306999988,-0.018269174565087625,27474216.731799997
FIXED_50_D08_C_10,D08,HIGH_IMPROVING,100,-22807.004557499997,-0.0055523274650912105,71224209.437781
FIXED_50_D08_C_10,D08,HIGH_NONIMPROVING,105,124561.80935950004,0.015924383902521336,81148196.986534
FIXED_50_D08_C_10,D08,LOW_IMPROVING,58,-39930.06956360007,-0.011928879388343817,49711343.751774006
FIXED_50_D08_C_10,D08,LOW_NONIMPROVING,43,-66694.09806000002,-0.011455994729661002,38458996.8213
FIXED_50_D08_C_MAX,D08,HIGH_IMPROVING,117,10360.873286099835,0.0014405386608546517,76095055.664657
FIXED_50_D08_C_MAX,D08,HIGH_NONIMPROVING,120,-14444.065197899894,0.024916142964790014,79566974.002266
FIXED_50_D08_C_MAX,D08,LOW_IMPROVING,58,-40722.8335055,-0.0043918906140883954,67856074.432464
FIXED_50_D08_C_MAX,D08,LOW_NONIMPROVING,39,-110415.18093000003,-0.012704197494680627,58521376.6563
FIXED_75_D08_C_10,D08,HIGH_IMPROVING,125,-72696.71889699988,-0.0004109295564456886,111489882.91196701
FIXED_75_D08_C_10,D08,HIGH_NONIMPROVING,131,218683.27079100002,0.020110228823573432,119315133.12504
FIXED_75_D08_C_10,D08,LOW_IMPROVING,68,-77278.43976389998,-0.00957644493358706,65388377.073873
FIXED_75_D08_C_10,D08,LOW_NONIMPROVING,44,-61911.61462,-0.010885228871169661,42816729.664799996
FIXED_75_D08_C_MAX,D08,HIGH_IMPROVING,124,35585.43071819977,-0.0006769256246758842,109662481.907799
FIXED_75_D08_C_MAX,D08,HIGH_NONIMPROVING,125,-48424.56559699987,0.02535185758999691,112416794.61315198
FIXED_75_D08_C_MAX,D08,LOW_IMPROVING,60,-58091.9578605003,-0.0052401568592805444,92721008.56980602
FIXED_75_D08_C_MAX,D08,LOW_NONIMPROVING,39,-201074.90587999998,-0.012605235160814264,84352471.08
FIX_A_D09_C_10_E10,D09,HIGH_IMPROVING,147,-19036.107701500034,-0.0018648054507429837,130802045.575744
FIX_A_D09_C_10_E10,D09,HIGH_NONIMPROVING,162,-123575.29655670015,-0.012022429186731876,144803288.014718
FIX_A_D09_C_10_E10,D09,LOW_IMPROVING,203,-353465.8150805003,-0.018714665676848333,176122816.315535
FIX_A_D09_C_10_E10,D09,LOW_NONIMPROVING,160,7649.549297400008,-0.0014604254562475155,134813793.34483498
FIX_A_D09_C_10_EST,D09,HIGH_IMPROVING,141,-15105.127071600058,-0.0034707090838606053,88594946.4977936
FIX_A_D09_C_10_EST,D09,HIGH_NONIMPROVING,177,-163715.8292929002,-0.014909093495886983,106585969.34078221
FIX_A_D09_C_10_EST,D09,LOW_IMPROVING,212,-289088.09806490014,-0.019467078687298675,127830715.059011
FIX_A_D09_C_10_EST,D09,LOW_NONIMPROVING,190,-138555.55207900004,-0.009181042666848199,107579739.4633594
FIX_A_D09_C_MAX_E10,D09,HIGH_IMPROVING,113,-170934.88006729973,0.0018219276664436107,142247447.39029
FIX_A_D09_C_MAX_E10,D09,HIGH_NONIMPROVING,139,-28786.637290000224,-0.0032046152215363106,173384457.17777598
FIX_A_D09_C_MAX_E10,D09,LOW_IMPROVING,164,-387610.77400530025,-0.022252659171226437,200823392.253492
FIX_A_D09_C_MAX_E10,D09,LOW_NONIMPROVING,140,114272.20788779996,0.0018753862559142548,187516522.789832
FIX_A_D09_C_MAX_EST,D09,HIGH_IMPROVING,110,62134.199196800095,-0.004212876667497181,72295991.08541
FIX_A_D09_C_MAX_EST,D09,HIGH_NONIMPROVING,157,-165644.15843780027,-0.011318544603550394,101788114.4966332
FIX_A_D09_C_MAX_EST,D09,LOW_IMPROVING,150,-284477.6685054001,-0.026033941868354896,94933767.39164561
FIX_A_D09_C_MAX_EST,D09,LOW_NONIMPROVING,142,-360979.93083520053,-0.008976826752480755,116401083.2278744
FIX_A_D09_C_ONE_E10,D09,HIGH_IMPROVING,16,223333.47112200025,-0.0025828405569962506,108508629.81606
FIX_A_D09_C_ONE_E10,D09,HIGH_NONIMPROVING,21,192470.5778539995,0.010298134939911791,241133295.42705998
FIX_A_D09_C_ONE_E10,D09,LOW_IMPROVING,22,187888.41290899852,0.0032271445900239285,219772221.458167
FIX_A_D09_C_ONE_E10,D09,LOW_NONIMPROVING,21,-80061.78733999966,-0.011628508271875507,202847072.2146
FIX_A_D09_C_ONE_EST,D09,HIGH_IMPROVING,19,96376.0832400003,0.002677741190838089,85446028.95201
FIX_A_D09_C_ONE_EST,D09,HIGH_NONIMPROVING,22,165276.93202959932,0.015873837481589766,123686362.0093074
FIX_A_D09_C_ONE_EST,D09,LOW_IMPROVING,23,-382742.09012850054,-0.02808769060921374,83141146.924338
FIX_A_D09_C_ONE_EST,D09,LOW_NONIMPROVING,35,-691347.1644099997,-0.02762922027304246,162973113.54400983
FIX_B_D09_C_10_COST2,D09,HIGH_IMPROVING,147,-35777.510633499915,-0.0032967799754133375,127362831.094444
FIX_B_D09_C_10_COST2,D09,HIGH_NONIMPROVING,162,-136611.35886570002,-0.013402874788984644,141265916.113928
FIX_B_D09_C_10_COST2,D09,LOW_IMPROVING,202,-342727.3962887001,-0.019201023050732863,170852501.156369
FIX_B_D09_C_10_COST2,D09,LOW_NONIMPROVING,159,-4428.495129099974,-0.0024417333664168797,129937168.91505
FIX_B_D09_C_10_DELAY1_CA,D09,HIGH_IMPROVING,139,-188302.59124940043,-0.01352981566883687,131507964.439529
FIX_B_D09_C_10_DELAY1_CA,D09,HIGH_NONIMPROVING,149,-20607.557845600153,-0.005412328957047151,139522197.07796
FIX_B_D09_C_10_DELAY1_CA,D09,LOW_IMPROVING,187,-191431.57363319997,-0.010896126671479975,169633514.438442
FIX_B_D09_C_10_DELAY1_CA,D09,LOW_NONIMPROVING,136,-7410.458680200056,-0.0014609090641960754,119888613.74864799
FIX_B_D09_C_MAX_COST2,D09,HIGH_IMPROVING,113,-224225.45261600014,-0.0014517919001958356,127535185.329074
FIX_B_D09_C_MAX_COST2,D09,HIGH_NONIMPROVING,138,8640.010527700222,-0.0007326094846444349,163012258.958541
FIX_B_D09_C_MAX_COST2,D09,LOW_IMPROVING,168,-355009.94432050036,-0.016007346840475205,181781714.213683
FIX_B_D09_C_MAX_COST2,D09,LOW_NONIMPROVING,132,69059.27694810055,6.502978412762406e-07,170296796.51663798
FIX_B_D09_C_MAX_DELAY1,D09,HIGH_IMPROVING,124,-237864.5463143999,-0.018555846801682582,121913154.987012
FIX_B_D09_C_MAX_DELAY1,D09,HIGH_NONIMPROVING,126,505.7338179999315,0.0016122888351385468,122480729.8216
FIX_B_D09_C_MAX_DELAY1,D09,LOW_IMPROVING,156,-90822.85594610014,-0.0074702545066870725,134972331.03478098
FIX_B_D09_C_MAX_DELAY1,D09,LOW_NONIMPROVING,128,-276191.8639448999,-0.004650897387229677,132515206.39086801
FIX_B_D09_C_ONE_COST2,D09,HIGH_IMPROVING,16,194702.7879520001,-0.004040328151170846,107113068.57854
FIX_B_D09_C_ONE_COST2,D09,HIGH_NONIMPROVING,21,164934.75468400022,0.008874107014102104,235180019.424396
FIX_B_D09_C_ONE_COST2,D09,LOW_IMPROVING,22,144812.37584679888,0.00173528671743607,215294835.21823
FIX_B_D09_C_ONE_COST2,D09,LOW_NONIMPROVING,21,-109645.85533999972,-0.013165415780195875,197931075.04249996
FIX_B_D09_C_ONE_DELAY1,D09,HIGH_IMPROVING,18,-326146.39398000005,-0.020183293091158957,88844493.48657998
FIX_B_D09_C_ONE_DELAY1,D09,HIGH_NONIMPROVING,18,-66063.8827299998,-0.0006520624695876573,107683478.0651
FIX_B_D09_C_ONE_DELAY1,D09,LOW_IMPROVING,21,148047.66471409978,0.005978345187089468,122867306.03035699
FIX_B_D09_C_ONE_DELAY1,D09,LOW_NONIMPROVING,22,-280191.1182435001,-0.011137162359374005,147198030.995928
FIX_E_P0_POOL_C_10_E10,D02,HIGH_IMPROVING,29,-6113.406729999959,-0.007518897686829662,19814721.5551
FIX_E_P0_POOL_C_10_E10,D02,HIGH_NONIMPROVING,33,-127040.10888999997,-0.06217270436864826,22165165.174799997
FIX_E_P0_POOL_C_10_E10,D02,LOW_IMPROVING,49,-70230.2426899999,-0.009046793200989897,31768864.401516
FIX_E_P0_POOL_C_10_E10,D02,LOW_NONIMPROVING,37,-25836.153870000006,-0.008226410024416046,25299524.81756
FIX_E_P0_POOL_C_10_E10,D03,HIGH_IMPROVING,43,-27243.86910020003,-0.013434934393245659,26050729.532821998
FIX_E_P0_POOL_C_10_E10,D03,HIGH_NONIMPROVING,70,-108862.979956,-0.024110990308203878,46297352.770600006
FIX_E_P0_POOL_C_10_E10,D03,LOW_IMPROVING,60,-103048.29510640002,-0.011538399231068397,39422650.902958
FIX_E_P0_POOL_C_10_E10,D03,LOW_NONIMPROVING,104,-166305.18492760006,-0.02568354514740318,64315767.211292
FIX_E_P0_POOL_C_10_E10,D06,HIGH_IMPROVING,47,29475.410629999977,0.00398897413607173,34771931.1308
FIX_E_P0_POOL_C_10_E10,D06,HIGH_NONIMPROVING,63,7060.417279999936,-4.220448617948426e-05,42094989.6827
FIX_E_P0_POOL_C_10_E10,D06,LOW_IMPROVING,75,-58638.15525979998,-0.014827359794293527,47429400.632428005
FIX_E_P0_POOL_C_10_E10,D06,LOW_NONIMPROVING,94,-79225.27827899999,-0.009883464533820161,60670633.67258501
FIX_E_P0_POOL_C_10_E10,D09,HIGH_IMPROVING,37,79104.15657000005,0.01948775539719007,27318850.2951
FIX_E_P0_POOL_C_10_E10,D09,HIGH_NONIMPROVING,29,53787.31020479994,0.017511587169858876,23760543.645692
FIX_E_P0_POOL_C_10_E10,D09,LOW_IMPROVING,32,-87808.74185000006,-0.04957493324884134,21604763.9847
FIX_E_P0_POOL_C_10_E10,D09,LOW_NONIMPROVING,26,-4103.175787400021,-0.015554054191678044,17680392.002378
FIX_E_P0_POOL_C_10_EST,D02,HIGH_IMPROVING,29,-39015.405510000004,-0.02972777799793622,16243795.119290002
FIX_E_P0_POOL_C_10_EST,D02,HIGH_NONIMPROVING,38,-80566.8552468,-0.029078066120032643,17974071.747150004
FIX_E_P0_POOL_C_10_EST,D02,LOW_IMPROVING,43,-29425.96638000006,-0.011829980500321864,26135557.84702
FIX_E_P0_POOL_C_10_EST,D02,LOW_NONIMPROVING,40,172307.60311459997,0.05005184283906979,30296407.5242564
FIX_E_P0_POOL_C_10_EST,D03,HIGH_IMPROVING,56,-11328.249323000018,-0.010712534005664845,25720756.617768
FIX_E_P0_POOL_C_10_EST,D03,HIGH_NONIMPROVING,98,-243514.338452,-0.0297890220160166,44384138.17610001
FIX_E_P0_POOL_C_10_EST,D03,LOW_IMPROVING,73,-54035.858796000044,-0.016564628149649516,37947133.6650156
FIX_E_P0_POOL_C_10_EST,D03,LOW_NONIMPROVING,156,-187591.94492890013,-0.020242697690821616,62984106.56542181
FIX_E_P0_POOL_C_10_EST,D06,HIGH_IMPROVING,51,20632.954523999928,0.006227137476535271,32218298.202550407
FIX_E_P0_POOL_C_10_EST,D06,HIGH_NONIMPROVING,71,-57118.44332800008,-0.014373996490217764,37367569.0434352
FIX_E_P0_POOL_C_10_EST,D06,LOW_IMPROVING,97,-103781.30662560007,-0.01859753355151354,51604159.339689195
FIX_E_P0_POOL_C_10_EST,D06,LOW_NONIMPROVING,140,-177931.1498492002,-0.020411480123502346,69197468.18722779
FIX_E_P0_POOL_C_10_EST,D09,HIGH_IMPROVING,34,74528.44486000008,0.020731940593870547,25011662.94456
FIX_E_P0_POOL_C_10_EST,D09,HIGH_NONIMPROVING,38,78623.53477239987,0.022772917612607906,25386351.4828804
FIX_E_P0_POOL_C_10_EST,D09,LOW_IMPROVING,35,-80505.41287999999,-0.03593448616993821,18696520.475309998
FIX_E_P0_POOL_C_10_EST,D09,LOW_NONIMPROVING,27,-37066.91663,-0.01855711422989061,14189530.10994
FIX_E_P0_POOL_C_MAX_E10,D02,HIGH_IMPROVING,31,30048.505300000033,-0.0040217483612441955,25609764.5
FIX_E_P0_POOL_C_MAX_E10,D02,HIGH_NONIMPROVING,34,-124937.13259,-0.05973714903800807,25141744.681
FIX_E_P0_POOL_C_MAX_E10,D02,LOW_IMPROVING,50,-81786.5978495,-0.011364079667694588,34839751.492501006
FIX_E_P0_POOL_C_MAX_E10,D02,LOW_NONIMPROVING,36,-60907.02836319998,-0.007921320512823925,27364634.560744
FIX_E_P0_POOL_C_MAX_E10,D03,HIGH_IMPROVING,44,-68489.69324790005,-0.025871548261456434,26869070.427619006
FIX_E_P0_POOL_C_MAX_E10,D03,HIGH_NONIMPROVING,72,-99472.43501199994,-0.026673338265762157,49518229.88892
FIX_E_P0_POOL_C_MAX_E10,D03,LOW_IMPROVING,57,-109918.57404420007,-0.012132393200007505,38570301.643980995
FIX_E_P0_POOL_C_MAX_E10,D03,LOW_NONIMPROVING,102,-179005.1455596,-0.021969676945892105,67205154.416862
FIX_E_P0_POOL_C_MAX_E10,D06,HIGH_IMPROVING,45,47963.71065000001,-0.002956356078212269,33623297.017299995
FIX_E_P0_POOL_C_MAX_E10,D06,HIGH_NONIMPROVING,61,11050.410229999896,0.0013119584771966258,40736723.2287
FIX_E_P0_POOL_C_MAX_E10,D06,LOW_IMPROVING,77,-85258.80674500004,-0.013787065805022711,53890696.733636
FIX_E_P0_POOL_C_MAX_E10,D06,LOW_NONIMPROVING,95,-131800.57821820007,-0.01356068165871473,65010663.370557
FIX_E_P0_POOL_C_MAX_E10,D09,HIGH_IMPROVING,38,83138.20769000007,0.02062550908293012,29358211.6198
FIX_E_P0_POOL_C_MAX_E10,D09,HIGH_NONIMPROVING,29,80508.15684799998,0.021575504516319902,24638834.06032
FIX_E_P0_POOL_C_MAX_E10,D09,LOW_IMPROVING,33,-2367.091372000141,-0.03120850060977024,25542081.7374
FIX_E_P0_POOL_C_MAX_E10,D09,LOW_NONIMPROVING,23,7447.088766199977,-0.018227754180642836,17161103.799386
FIX_E_P0_POOL_C_MAX_EST,D02,HIGH_IMPROVING,29,-30261.575029999978,-0.02972777799793622,15320592.40413
FIX_E_P0_POOL_C_MAX_EST,D02,HIGH_NONIMPROVING,37,-81156.53375000006,-0.030234306847217927,15764727.28893
FIX_E_P0_POOL_C_MAX_EST,D02,LOW_IMPROVING,43,-24992.009140000082,-0.011834779451212047,24180957.053770002
FIX_E_P0_POOL_C_MAX_EST,D02,LOW_NONIMPROVING,40,147428.077813,0.04927996467275551,28076182.046042
FIX_E_P0_POOL_C_MAX_EST,D03,HIGH_IMPROVING,58,7845.345953399974,-0.01049804245944884,27714374.1622596
FIX_E_P0_POOL_C_MAX_EST,D03,HIGH_NONIMPROVING,100,-246342.40554000007,-0.029918802652655195,40673918.623619996
FIX_E_P0_POOL_C_MAX_EST,D03,LOW_IMPROVING,73,-42194.4339604001,-0.016564837906308232,35036098.66610599
FIX_E_P0_POOL_C_MAX_EST,D03,LOW_NONIMPROVING,155,-185187.8670504,-0.0219954755485054,58253639.87259681
FIX_E_P0_POOL_C_MAX_EST,D06,HIGH_IMPROVING,51,9007.037325600024,0.002381670634102822,29745491.4960412
FIX_E_P0_POOL_C_MAX_EST,D06,HIGH_NONIMPROVING,71,-61409.72787519999,-0.01609872959344879,34613308.4200628
FIX_E_P0_POOL_C_MAX_EST,D06,LOW_IMPROVING,97,-108826.18629680002,-0.01860704476282544,46642574.19571441
FIX_E_P0_POOL_C_MAX_EST,D06,LOW_NONIMPROVING,140,-151799.82300890007,-0.02041752551783939,69745669.7032531
FIX_E_P0_POOL_C_MAX_EST,D09,HIGH_IMPROVING,34,54757.869309999995,0.020731940593870533,22809831.8366
FIX_E_P0_POOL_C_MAX_EST,D09,HIGH_NONIMPROVING,38,69546.37290959997,0.022772917612607933,23791141.0311236
FIX_E_P0_POOL_C_MAX_EST,D09,LOW_IMPROVING,35,-78671.27836000004,-0.03593507293443396,16392245.734709999
FIX_E_P0_POOL_C_MAX_EST,D09,LOW_NONIMPROVING,28,-66269.31942000001,-0.019525387842843866,11607048.93727
FIX_E_P0_POOL_C_ONE_E10,D02,HIGH_IMPROVING,4,-112474.41549000028,-0.014726794768503346,36362033.3866
FIX_E_P0_POOL_C_ONE_E10,D02,HIGH_NONIMPROVING,3,-95044.78154000011,-0.02027687906421245,15274070.166000001
FIX_E_P0_POOL_C_ONE_E10,D02,LOW_IMPROVING,10,531169.984159999,0.013404119316902774,117345946.961
FIX_E_P0_POOL_C_ONE_E10,D02,LOW_NONIMPROVING,4,419206.9354200002,0.11048784452775726,52931152.278459996
FIX_E_P0_POOL_C_ONE_E10,D03,HIGH_IMPROVING,7,-65994.4724899999,0.0020599646099084155,52501741.585899994
FIX_E_P0_POOL_C_ONE_E10,D03,HIGH_NONIMPROVING,7,-473488.84814999986,-0.056336100576760854,63163219.795
FIX_E_P0_POOL_C_ONE_E10,D03,LOW_IMPROVING,8,-268186.91754,-0.006833181096258112,67925979.4111
FIX_E_P0_POOL_C_ONE_E10,D03,LOW_NONIMPROVING,7,264050.31661000004,-0.01700425352591295,58152562.0126
FIX_E_P0_POOL_C_ONE_E10,D06,HIGH_IMPROVING,2,27813.655820000015,0.04461194365298493,4994137.7029
FIX_E_P0_POOL_C_ONE_E10,D06,HIGH_NONIMPROVING,6,56435.44555000003,0.00938990028129469,31281015.918599997
FIX_E_P0_POOL_C_ONE_E10,D06,LOW_IMPROVING,7,-588083.6241499997,-0.07468409714164992,57052558.4854
FIX_E_P0_POOL_C_ONE_E10,D06,LOW_NONIMPROVING,5,-121143.40982999981,-0.05647259099013655,24663098.9004
FIX_E_P0_POOL_C_ONE_E10,D09,HIGH_IMPROVING,2,89723.68320000009,0.04903517411586272,29785568.332799997
FIX_E_P0_POOL_C_ONE_E10,D09,HIGH_NONIMPROVING,2,-71456.19667999994,0.012808305012443948,28335304.3968
FIX_E_P0_POOL_C_ONE_E10,D09,LOW_IMPROVING,3,-183747.2947600001,-0.0009093408816601145,36153805.5168
FIX_E_P0_POOL_C_ONE_E10,D09,LOW_NONIMPROVING,6,295611.19047999993,0.01898073728811742,51370013.3697
FIX_E_P0_POOL_C_ONE_EST,D02,HIGH_IMPROVING,4,-20354.504309999873,-0.011600188630299147,28627492.326729998
FIX_E_P0_POOL_C_ONE_EST,D02,HIGH_NONIMPROVING,3,-6356.800540000026,0.008842195898817858,9520239.645469999
FIX_E_P0_POOL_C_ONE_EST,D02,LOW_IMPROVING,7,-69337.83595000012,-0.012449698714328425,44086072.713089995
FIX_E_P0_POOL_C_ONE_EST,D02,LOW_NONIMPROVING,4,296760.54675999994,0.07961448093605714,43999062.275520004
FIX_E_P0_POOL_C_ONE_EST,D03,HIGH_IMPROVING,6,23802.602909999987,0.0025076151679986913,24062775.28152
FIX_E_P0_POOL_C_ONE_EST,D03,HIGH_NONIMPROVING,13,-377360.79041000025,-0.04048365561299166,50134274.92971999
FIX_E_P0_POOL_C_ONE_EST,D03,LOW_IMPROVING,7,-178860.83358000006,-0.02712323631247704,28456453.778020002
FIX_E_P0_POOL_C_ONE_EST,D03,LOW_NONIMPROVING,15,-398918.81973999983,-0.03654381804431604,51768973.897180006
FIX_E_P0_POOL_C_ONE_EST,D06,HIGH_IMPROVING,4,-83135.5425199999,-0.009817161871113273,15412721.68764
FIX_E_P0_POOL_C_ONE_EST,D06,HIGH_NONIMPROVING,4,-68135.08812000003,-0.046872668627545924,7169663.703600001
FIX_E_P0_POOL_C_ONE_EST,D06,LOW_IMPROVING,9,-98629.13094999999,-0.003886791301349244,31910757.47491
FIX_E_P0_POOL_C_ONE_EST,D06,LOW_NONIMPROVING,11,4691.372440000188,0.008501413210268037,38436793.45266
FIX_E_P0_POOL_C_ONE_EST,D09,HIGH_IMPROVING,7,441087.2732399999,0.05892732588015067,59812904.248859994
FIX_E_P0_POOL_C_ONE_EST,D09,HIGH_NONIMPROVING,1,68491.75479999988,0.06907772846022593,14872757.76
FIX_E_P0_POOL_C_ONE_EST,D09,LOW_IMPROVING,2,-129506.11671999982,-0.09358962613752633,6204558.09438
FIX_E_P0_POOL_C_ONE_EST,D09,LOW_NONIMPROVING,3,-11019.407510000048,-0.00821705487523805,11588547.5495
FIX_E_P1_BALANCED_C_10_E10,D02,HIGH_IMPROVING,42,44911.486943699856,0.014230852051743055,32883013.407866
FIX_E_P1_BALANCED_C_10_E10,D02,HIGH_NONIMPROVING,42,-30197.321380000016,-0.011836262025206976,33531667.7922
FIX_E_P1_BALANCED_C_10_E10,D02,LOW_IMPROVING,57,-108584.41214100005,-0.02690647099927186,43208246.31531999
FIX_E_P1_BALANCED_C_10_E10,D02,LOW_NONIMPROVING,52,87194.08402960005,0.025697599144868806,41192209.606224
FIX_E_P1_BALANCED_C_10_E10,D03,HIGH_IMPROVING,43,-110147.60456999997,-0.032238549717197786,33865166.8485
FIX_E_P1_BALANCED_C_10_E10,D03,HIGH_NONIMPROVING,58,-42155.03254039998,-0.010349226896526374,46129971.309348
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_IMPROVING,55,95021.62118709991,0.03193369509826889,41148139.927862
FIX_E_P1_BALANCED_C_10_E10,D03,LOW_NONIMPROVING,69,-242173.34725220004,-0.04185913395816418,53208481.30798599
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_IMPROVING,38,-30347.73848239996,-0.00704281396595933,29212985.403602
FIX_E_P1_BALANCED_C_10_E10,D06,HIGH_NONIMPROVING,50,15417.374495499971,0.001947943322955103,39747637.883623995
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_IMPROVING,55,-55585.38791879999,-0.013776104460024934,42340205.566834
FIX_E_P1_BALANCED_C_10_E10,D06,LOW_NONIMPROVING,77,85936.3494455001,0.011166761660894562,59551582.25259999
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_IMPROVING,40,-23597.27880159997,-0.006417674654061965,31807489.631544
FIX_E_P1_BALANCED_C_10_E10,D09,HIGH_NONIMPROVING,45,-23521.354382499936,-0.011380872611765545,36734038.71428299
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_IMPROVING,55,-139116.26409440007,-0.029418334344137858,42584204.203108005
FIX_E_P1_BALANCED_C_10_E10,D09,LOW_NONIMPROVING,50,-42455.530097600116,-0.01242716465520932,38343797.707624
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_IMPROVING,40,45274.03761999993,0.014133164128642049,30683838.155985102
FIX_E_P1_BALANCED_C_10_EST,D02,HIGH_NONIMPROVING,44,-133630.23449409998,-0.04141122755312587,21109394.725448
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_IMPROVING,56,-8525.260855500153,9.721221139910882e-05,36440647.324221
FIX_E_P1_BALANCED_C_10_EST,D02,LOW_NONIMPROVING,63,128452.45353940001,0.02674067801757057,46416830.37516201
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_IMPROVING,48,-32034.641130000062,-0.006408167000525658,25059353.92863
FIX_E_P1_BALANCED_C_10_EST,D03,HIGH_NONIMPROVING,68,-124248.14423279997,-0.02143628395902626,40276486.1026162
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_IMPROVING,64,9819.664180199958,-0.003248912478466509,38561430.56929
FIX_E_P1_BALANCED_C_10_EST,D03,LOW_NONIMPROVING,110,-155676.01907209994,-0.019345668592221525,52154380.8049568
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_IMPROVING,40,57822.998071800015,0.028677806782764177,27488391.165136598
FIX_E_P1_BALANCED_C_10_EST,D06,HIGH_NONIMPROVING,64,-63130.21213260008,-0.01465387166301292,36332019.138208
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_IMPROVING,56,-20667.21891200007,-0.009833733185818979,38476455.557149604
FIX_E_P1_BALANCED_C_10_EST,D06,LOW_NONIMPROVING,115,-140624.8437652001,-0.019452127495492175,61170129.754182704
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_IMPROVING,35,14185.96521000001,-0.0021788895626121125,20735777.205459997
FIX_E_P1_BALANCED_C_10_EST,D09,HIGH_NONIMPROVING,61,-82290.85713380002,-0.01910131464332017,36380403.38630019
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_IMPROVING,56,-131145.1072423,-0.029035708386596592,34053147.2848372
FIX_E_P1_BALANCED_C_10_EST,D09,LOW_NONIMPROVING,66,49005.88263449998,0.012467358764303169,43598712.148313
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_IMPROVING,35,-91827.50426400002,-0.03695340025989322,21989503.772097994
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,HIGH_NONIMPROVING,50,-57706.44724359998,-0.023604271237508218,30709195.585488003
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_IMPROVING,51,-24610.477478000037,-0.009833844139957946,29720351.892669998
FIX_E_P1_BALANCED_C_MAX_E10_CA,D02,LOW_NONIMPROVING,61,-47232.8261648001,-0.010532418002230487,40810085.79876
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_IMPROVING,47,-56400.154297499925,-0.022628639378244678,32006954.711815
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,HIGH_NONIMPROVING,48,-105526.62484599999,-0.03217267262771716,33045737.1509
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_IMPROVING,61,975.9526423999778,0.004771377132185407,39467725.508636
FIX_E_P1_BALANCED_C_MAX_E10_CA,D03,LOW_NONIMPROVING,67,-178489.43550200004,-0.031202132803254335,42050615.56130001
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_IMPROVING,47,-9488.917657999998,-0.0028231658032803284,31896907.265929997
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,HIGH_NONIMPROVING,47,28508.08900999998,0.005493892965292245,29661435.6352
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_IMPROVING,59,-52702.22848539996,-0.01732274431255192,38997426.39120401
FIX_E_P1_BALANCED_C_MAX_E10_CA,D06,LOW_NONIMPROVING,73,-34289.04399739998,-0.00266465551081291,47128951.359715
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_IMPROVING,36,-26595.44648039994,-0.014145801794949238,26972723.406988002
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,HIGH_NONIMPROVING,48,-116.04432999998244,-0.014618511158612008,33227786.0125
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_IMPROVING,54,-60509.02599699997,-0.02142778848943779,33559670.25950199
FIX_E_P1_BALANCED_C_MAX_E10_CA,D09,LOW_NONIMPROVING,48,-31080.214083699993,-0.005837389842952914,28462908.373676002
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_IMPROVING,42,9831.21382999996,0.0038984648597793557,27869970.966725104
FIX_E_P1_BALANCED_C_MAX_EST,D02,HIGH_NONIMPROVING,44,-103806.20191380003,-0.03676014594858929,21311724.993433997
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_IMPROVING,58,-25420.77363750006,-0.00791324628512337,34360509.61807001
FIX_E_P1_BALANCED_C_MAX_EST,D02,LOW_NONIMPROVING,57,54099.18481579999,0.01024870902752095,33330193.0825428
