trade_id,baseline_block,symbol,entry_year,entry_industry,outcome_class,return_5d,residual_return_after_5d,return_10d,residual_return_after_10d,return_20d,residual_return_after_20d,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,extreme_winner,severe_loss
DEVELOPMENT_2024_2025:300479.SZ-002,DEVELOPMENT_2024_2025,300479.SZ,2025,计算机设备,ordinary_loser,0.026034402603440102,-0.057359552287746252,-0.0055788005578800001,-0.027392488031349527,0.0079033007903299007,-0.040402459363033327,-0.0328184713617184,-4806.0779999999795,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300487.SZ-001,DEVELOPMENT_2024_2025,300487.SZ,2024,塑料,ordinary_winner,0.42202462380300948,-0.22073597398272715,0.2063383492932056,-0.081408102387123371,0.1119471044231648,-0.0034304428399161147,0.10813263344043091,9969.6239999999962,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300490.SZ-001,DEVELOPMENT_2024_2025,300490.SZ,2025,电网设备,strong_winner,0.2088316467341306,0.049470823443426015,,,,,0.26863354370254061,47352.059999999954,7,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300497.SZ-001,DEVELOPMENT_2024_2025,300497.SZ,2025,化学制药,extreme_winner,0.55279503105590055,0.14684686741829589,,,,,0.78081811710915505,129486.71399999998,7,MARKET_MA20_X2,True,False
DEVELOPMENT_2024_2025:300522.SZ-001,DEVELOPMENT_2024_2025,300522.SZ,2025,化学制品,ordinary_loser,-0.042462845010615702,-0.01942308790046321,,,,,-0.061061173339934001,-10056.318999999959,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300551.SZ-001,DEVELOPMENT_2024_2025,300551.SZ,2025,计算机设备,severe_loser,-0.024590163934426201,-0.088214052162557288,-0.1102831594634873,-0.00039547259697436665,,,-0.11063501809298611,-20808.332999999984,10,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:300595.SZ-001,DEVELOPMENT_2024_2025,300595.SZ,2025,医疗器械,ordinary_winner,0.0289608177172062,-0.0054777312006232259,0.064168086314593906,-0.038380815867411378,0.095968199886428199,-0.066282719655714528,0.023324446941777901,3414.7749999999746,27,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300627.SZ-001,DEVELOPMENT_2024_2025,300627.SZ,2025,通信设备,ordinary_loser,-0.051496478873239201,-0.048720097246355287,-0.020246478873239201,-0.079061909059252256,,,-0.0977076626610454,-15913.813999999978,16,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300627.SZ-002,DEVELOPMENT_2024_2025,300627.SZ,2025,通信设备,ordinary_winner,0.0372245384157237,0.0036600945237277305,0.018761167361524701,0.021849783462772443,0.055390113162596601,-0.013615093333480655,0.041020878268655102,6825.3909999999723,51,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300632.SZ-001,DEVELOPMENT_2024_2025,300632.SZ,2024,光学光电子,severe_loser,-0.084556254367575107,-0.056088186622537672,,,,,-0.13590183401504141,-22387.049999999988,7,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:300635.SZ-001,DEVELOPMENT_2024_2025,300635.SZ,2024,工程咨询服务Ⅱ,ordinary_loser,-0.018608414239482101,-0.064754681140897552,,,,,-0.0821581134497643,-13821.629000000021,8,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300679.SZ-001,DEVELOPMENT_2024_2025,300679.SZ,2024,消费电子,ordinary_loser,0.0095348837209300007,-0.07180028613306455,-0.025581395348837101,-0.038349652053373484,,,-0.062950009791542902,-6495.8799999999901,17,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300702.SZ-001,DEVELOPMENT_2024_2025,300702.SZ,2025,化学制药,ordinary_winner,0.0014044943820226,0.017289251254049676,0.0032771535580524,0.015390437905932197,0.0140449438202248,0.004608360310439652,0.018718028292328,2841.5400000000045,20,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300710.SZ-001,DEVELOPMENT_2024_2025,300710.SZ,2025,通信设备,ordinary_loser,0.019298936589208102,-0.023373367266723566,-0.0192989365892084,0.015064146792658217,,,-0.0045255118102723001,-781.6670000000114,10,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300733.SZ-002,DEVELOPMENT_2024_2025,300733.SZ,2025,汽车零部件,ordinary_winner,-0.0033783783783783001,0.15362415970165366,0.094594594594594503,0.050367676271567463,0.1493243243243243,0.00035016787768338276,0.14972678078374291,23151.574000000015,32,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300748.SZ-001,DEVELOPMENT_2024_2025,300748.SZ,2025,金属新材料,ordinary_loser,-0.038221852928957301,-0.050247289490648606,,,,,-0.086548597910615602,-13381.837999999989,7,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300758.SZ-001,DEVELOPMENT_2024_2025,300758.SZ,2025,化学制品,severe_loser,-0.073640743289745098,-0.048134962669264869,,,,,-0.1182310115298212,-18374.429999999993,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
DEVELOPMENT_2024_2025:300760.SZ-001,DEVELOPMENT_2024_2025,300760.SZ,2024,医疗器械,ordinary_loser,-0.038294939948808802,-0.012350225268640935,,,,,-0.0501722140824329,-4591.431000000026,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300763.SZ-001,DEVELOPMENT_2024_2025,300763.SZ,2025,光伏设备,ordinary_winner,0.31700118063754412,-0.096851434088099153,0.22461629279811091,-0.02871802817572866,0.23863636363636351,-0.039711926343643178,0.18944772759707831,30839.556000000011,26,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300770.SZ-001,DEVELOPMENT_2024_2025,300770.SZ,2024,电视广播Ⅱ,severe_loser,-0.097380952380952401,-0.0088426477242092849,,,,,-0.1053624946482089,-10631.160000000003,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
DEVELOPMENT_2024_2025:300770.SZ-002,DEVELOPMENT_2024_2025,300770.SZ,2025,电视广播Ⅱ,ordinary_loser,-0.0041282175813501,-0.050275417877873818,,,,,-0.054196087595230702,-8270.9439999999886,9,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300775.SZ-001,DEVELOPMENT_2024_2025,300775.SZ,2024,航空装备Ⅱ,ordinary_loser,-0.063636363636363602,0.012095482943131008,-0.0099999999999998007,-0.042737972973898364,,,-0.052310593244159202,-5523.6580000000076,11,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300779.SZ-001,DEVELOPMENT_2024_2025,300779.SZ,2025,环境治理,strong_winner,0.2093877551020408,0.20162180040681554,0.24081632653061211,0.17118598506756433,0.36479591836734693,0.064794136704417138,0.4532266916756712,66690.947999999989,28,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300788.SZ-001,DEVELOPMENT_2024_2025,300788.SZ,2025,出版,ordinary_loser,-0.084488272921108803,-0.011620155456198988,-0.099413646055437205,0.0047602148588210547,,,-0.095126661511738805,-15600.375999999987,11,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300790.SZ-001,DEVELOPMENT_2024_2025,300790.SZ,2024,计算机设备,ordinary_loser,-0.036382536382536301,-0.002144306315560951,,,,,-0.0384488273955561,-6365.7570000000123,7,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300796.SZ-001,DEVELOPMENT_2024_2025,300796.SZ,2024,农化制品,severe_loser,-0.12046783625731,0.0048804205680199608,,,,,-0.116175349395145,-13349.453000000009,6,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
DEVELOPMENT_2024_2025:300801.SZ-001,DEVELOPMENT_2024_2025,300801.SZ,2025,化学制品,ordinary_winner,0.21949078138718181,-0.1598779284768217,0.077260755048287597,-0.048957165977428496,0.0162423178226513,0.0081464858278141872,0.0245211214624186,4022.8590000000186,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300803.SZ-001,DEVELOPMENT_2024_2025,300803.SZ,2024,软件开发,extreme_winner,0.9559574468085108,0.00019563464983662904,0.639787234042553,0.19304508490151151,1.0548936170212766,-0.047960398702014073,0.95634009985871238,94276.467999999993,34,MARKET_MA20_X2,True,False
DEVELOPMENT_2024_2025:300827.SZ-001,DEVELOPMENT_2024_2025,300827.SZ,2025,光伏设备,ordinary_winner,0.074193548387096506,-0.043185079405394622,0.054838709677419301,-0.025628842330264301,0.1822580645161288,-0.13064292344337358,0.027804414703237301,5020.8210000000126,23,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300863.SZ-001,DEVELOPMENT_2024_2025,300863.SZ,2025,汽车零部件,ordinary_winner,0.1081081081081081,-0.0908186261066386,0.031914893617021101,-0.0236876525536317,,,0.0074712521521032001,1066.4510000000007,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:300910.SZ-001,DEVELOPMENT_2024_2025,300910.SZ,2025,化学制品,ordinary_winner,-0.0136054421768706,0.14951544157776908,0.084724799010513302,0.045311932335542648,0.0243248814677385,0.10694936364452112,0.13387577570596271,20133.073999999982,36,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300919.SZ-001,DEVELOPMENT_2024_2025,300919.SZ,2024,电池,ordinary_loser,0.052641509433962203,-0.06568122682121591,-0.0128301886792451,-0.0037147485541980663,,,-0.0164972763085969,-1575.4139999999898,12,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300938.SZ-001,DEVELOPMENT_2024_2025,300938.SZ,2025,专业服务,ordinary_winner,0.0406828913912093,0.10851092835554943,0.083181983290955205,0.065018044848641265,,,0.15360835805980691,26245.015000000018,13,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:300945.SZ-001,DEVELOPMENT_2024_2025,300945.SZ,2024,饰品,severe_loser,-0.1149179157744467,-0.048278328843387452,-0.0620985010706636,-0.10187604852800647,,,-0.15764819969007871,-29089.929999999986,12,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:300947.SZ-001,DEVELOPMENT_2024_2025,300947.SZ,2025,一般零售,severe_loser,-0.093735054997608702,-0.0072645033067195719,,,,,-0.1003186196873426,-15538.223999999987,5,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:300971.SZ-001,DEVELOPMENT_2024_2025,300971.SZ,2024,专用设备,severe_loser,-0.025716694772343798,-0.07683385500349238,,,,,-0.10057463697852891,-16710.575000000012,9,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:300987.SZ-001,DEVELOPMENT_2024_2025,300987.SZ,2025,数字媒体,severe_loser,-0.068150840527033102,-0.097315558020497184,,,,,-0.1588342614720761,-26436.418000000005,6,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:301048.SZ-001,DEVELOPMENT_2024_2025,301048.SZ,2025,轨交设备Ⅱ,ordinary_loser,0.0119156736938588,-0.076548183947994453,,,,,-0.065544633435917404,-10500.909000000012,8,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301048.SZ-002,DEVELOPMENT_2024_2025,301048.SZ,2025,轨交设备Ⅱ,severe_loser,-0.0936408106219426,-0.045862762536605484,-0.073375262054507298,-0.066730017352924054,,,-0.13520894689725871,-24949.071000000025,18,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
DEVELOPMENT_2024_2025:301052.SZ-001,DEVELOPMENT_2024_2025,301052.SZ,2025,出版,ordinary_loser,0.0088648116227527992,-0.049985894018112376,,,,,-0.041564197929625103,-6251.5570000000007,8,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301083.SZ-001,DEVELOPMENT_2024_2025,301083.SZ,2025,专用设备,ordinary_winner,0.1187635574837308,-0.022007694063219452,,,,,0.094142151381549605,15813.226999999992,8,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301093.SZ-001,DEVELOPMENT_2024_2025,301093.SZ,2025,医疗器械,strong_winner,-0.0457831325301205,0.47000018686699296,-0.0090361445783132006,0.41548954163970642,0.077349397590361302,0.30199077163795396,0.4026989734923595,70089.303299999985,75,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301096.SZ-001,DEVELOPMENT_2024_2025,301096.SZ,2025,医疗服务,ordinary_winner,0.11738317757009351,-0.080277695587402831,0.11308411214953271,-0.07672545159051114,0.024299065420560501,0.0033029079887787471,0.027682230986636702,4150.9450000000197,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:301141.SZ-001,DEVELOPMENT_2024_2025,301141.SZ,2025,金属新材料,strong_winner,0.61024390243902416,-0.16615518460983059,0.40243902439024382,-0.042601135442452476,,,0.342693529562414,52587.453000000001,12,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301165.SZ-001,DEVELOPMENT_2024_2025,301165.SZ,2025,通信设备,strong_winner,0.0082159624413145008,0.45739214913905779,0.022635814889335901,0.43684194011692967,0.036384976525821601,0.41778013149541415,0.46936602829865082,74354.740000000034,70,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:301182.SZ-001,DEVELOPMENT_2024_2025,301182.SZ,2025,计算机设备,ordinary_loser,-0.0057832537088256999,-0.073455409906510338,-0.0517978375660045,-0.02849182995766153,,,-0.078813852343560906,-14077.13400000002,13,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:301188.SZ-001,DEVELOPMENT_2024_2025,301188.SZ,2025,医疗器械,ordinary_loser,-0.023391812865496901,-0.01045910177646725,,,,,-0.033606257290467803,-5039.1169999999984,7,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301213.SZ-002,DEVELOPMENT_2024_2025,301213.SZ,2025,军工电子Ⅱ,ordinary_loser,0.064285714285714099,-0.13060136669442401,-0.075714285714285706,0.0010849796177032633,,,-0.0747114545533515,-11352.539999999981,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:301217.SZ-001,DEVELOPMENT_2024_2025,301217.SZ,2025,电池,severe_loser,-0.0758676351896692,-0.028981406950375765,,,,,-0.1026502913302505,-16295.178000000014,6,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:301230.SZ-001,DEVELOPMENT_2024_2025,301230.SZ,2024,医疗服务,ordinary_loser,-0.085423728813559197,0.0032284026013604805,,,,,-0.0824711084005183,-13865.369000000006,8,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301238.SZ-001,DEVELOPMENT_2024_2025,301238.SZ,2025,电池,ordinary_loser,0.0052301255230124003,-0.055480939455965106,-0.023012552301255301,-0.028176855264649303,,,-0.050540986210442,-7254.8249999999825,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
DEVELOPMENT_2024_2025:301285.SZ-001,DEVELOPMENT_2024_2025,301285.SZ,2025,消费电子,ordinary_winner,-0.029961832061068599,0.038933005534402376,0.070038167938931098,-0.058160073634498044,,,0.0078046692998794001,1350.55799999999,13,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301301.SZ-001,DEVELOPMENT_2024_2025,301301.SZ,2024,化学制药,strong_winner,0.48809523809523803,-0.19101845343127399,0.31802721088435382,-0.086633737744986727,,,0.20384158715584241,21746.957750000016,16,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301301.SZ-002,DEVELOPMENT_2024_2025,301301.SZ,2025,化学制药,severe_loser,-0.11310344827586211,-0.026007493053353925,,,,,-0.1361694041838713,-22046.744999999995,9,MARKET_MA20_X2,False,True
DEVELOPMENT_2024_2025:301361.SZ-001,DEVELOPMENT_2024_2025,301361.SZ,2025,电网设备,ordinary_winner,0.015948963317384199,0.087192728256218599,0.0558213716108453,0.046135601056210174,0.27559808612440168,-0.13410631670516215,0.1045323251981039,17681.01299999997,28,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301498.SZ-001,DEVELOPMENT_2024_2025,301498.SZ,2024,饲料,ordinary_loser,-0.043497363796133399,0.041078158463960346,0.0174282366725249,-0.021263645756711358,,,-0.0042059969349552001,-717.42699999999604,12,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301577.SZ-001,DEVELOPMENT_2024_2025,301577.SZ,2025,通信设备,ordinary_loser,-0.0439097744360901,-0.01194641238257399,,,,,-0.055331622545624702,-9208.6350000000075,9,MARKET_MA20_X2,False,False
DEVELOPMENT_2024_2025:301611.SZ-001,DEVELOPMENT_2024_2025,301611.SZ,2025,半导体,ordinary_loser,0.057788944723617799,-0.060059853750680348,,,,,-0.0057417045955692001,-995.90600000000074,8,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300001.SZ-001,EXTENDED_2018_2021,300001.SZ,2020,电网设备,ordinary_winner,0.012838147638697801,-0.00073172801741305804,-0.039889958734525201,0.054146902010283604,0.088033012379642298,-0.069791987859445959,0.012097025588965801,1479.0930000000226,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300002.SZ-001,EXTENDED_2018_2021,300002.SZ,2021,游戏Ⅱ,ordinary_loser,-0.061389337641357102,0.0060670294495512866,,,,,-0.055694759111164401,-10133.760000000007,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020,通用设备,ordinary_loser,0.0058102001291155001,-0.016820085810235197,0.047772756617172202,-0.056195744727261965,0.0619754680438993,-0.068818050876806369,-0.011107613745866,-1499.4929999999856,27,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300010.SZ-001,EXTENDED_2018_2021,300010.SZ,2019,教育,ordinary_loser,0.0156862745098038,-0.072716612946144177,-0.0431372549019607,-0.01571148669283351,,,-0.058170991188436702,-7299.6659999999893,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300012.SZ-001,EXTENDED_2018_2021,300012.SZ,2019,专业服务,ordinary_winner,-0.0013245033112582001,0.11959156695424,0.072847682119205101,0.042187705535181808,0.1258278145695364,-0.0068564217841211583,0.11810866421655231,12288.608999999997,32,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300012.SZ-002,EXTENDED_2018_2021,300012.SZ,2021,专业服务,ordinary_winner,-0.071281699794379705,0.097065664962343812,-0.037354352296093102,0.058400837325721433,,,0.018864959577776601,2369.4290000000037,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018,电池,ordinary_loser,-0.0030472320975115002,-0.059956345233981523,-0.086846114779075501,0.02631017480850617,,,-0.062820876431846501,-6190.9000000000087,11,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019,医疗服务,ordinary_winner,-0.0014705882352940001,0.038441675144256005,-0.0011764705882350999,0.038135891376545716,0.039705882352941202,-0.0026847278317539969,0.0369145550337499,4403.9870000000228,20,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020,医疗服务,ordinary_winner,0.048070412999322902,0.01747206282089997,-0.0333107650643195,0.10312841661770067,0.068517264725795501,-0.0019980019980020414,0.0663823650959737,7851.584000000018,21,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019,IT服务Ⅱ,ordinary_winner,-0.037457434733257501,0.102565753184787,-0.026106696935300801,0.089715336481001717,0.093076049943246197,-0.029100977465524758,0.061266468445742801,7686.3890000000156,27,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020,IT服务Ⅱ,ordinary_loser,0.0448717948717949,-0.069629111126018217,-0.0393772893772893,0.011966810491147006,0.084249084249084102,-0.1034179187455968,-0.027881699445775301,-3757.438999999998,28,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300027.SZ-001,EXTENDED_2018_2021,300027.SZ,2019,影视院线,ordinary_loser,0.035315985130111603,-0.050044265020454226,0.091078066914498101,-0.098593961867790347,0.037174721189591101,-0.051746694653034053,-0.0164956424096523,-1863.0149999999992,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019,软件开发,extreme_winner,0.2301210025929124,0.54777961367632977,0.63115816767502153,0.1672419314689817,0.77873811581676722,0.070397150225867788,0.90395621016839722,83753.857000000018,32,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300034.SZ-001,EXTENDED_2018_2021,300034.SZ,2019,航空装备Ⅱ,ordinary_loser,0.059657412876550402,-0.085118566016401553,0.043118724158298802,-0.0706130846168882,,,-0.030539106576151501,-3941.161000000016,18,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300036.SZ-001,EXTENDED_2018_2021,300036.SZ,2019,软件开发,ordinary_winner,0.046115288220551401,0.080243154045958942,0.0010025062656642001,0.12892712192985289,0.28421052631578941,-0.12003611924515367,0.13005887844306591,15590.645999999992,32,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300037.SZ-001,EXTENDED_2018_2021,300037.SZ,2019,电池,ordinary_winner,-0.066055045871559498,0.073950434932149145,0.0066055045871559002,-0.0035713244978781145,0.048440366972477,-0.043330816625019253,0.0030105896889248002,337.47200000000885,25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300037.SZ-003,EXTENDED_2018_2021,300037.SZ,2020,电池,ordinary_winner,0.1729538936686521,0.0056282914974414844,0.20427972645047421,-0.020530202254644081,0.31855283476726232,-0.10541649223826388,0.1795556200952784,23127.243999999999,27,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300042.SZ-001,EXTENDED_2018_2021,300042.SZ,2021,计算机设备,severe_loser,-0.026086956521739001,-0.10281663768895022,-0.13177257525083591,0.0063936637325796575,,,-0.12622142105358611,-17412.474000000009,11,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,True
EXTENDED_2018_2021:300044.SZ-002,EXTENDED_2018_2021,300044.SZ,2020,IT服务Ⅱ,ordinary_loser,0.052963430012610203,-0.07644966706138201,-0.026481715006305102,-0.001082217611727998,,,-0.027535273639664602,-3652.6509999999994,10,SET_REMOVAL,False,False
EXTENDED_2018_2021:300046.SZ-001,EXTENDED_2018_2021,300046.SZ,2021,半导体,severe_loser,-0.055416517697532801,-0.074407522703403339,-0.1097604576331784,-0.017905491960799491,,,-0.1257006346022134,-22475.100000000009,11,MARKET_MA20_X2,False,True
EXTENDED_2018_2021:300048.SZ-001,EXTENDED_2018_2021,300048.SZ,2021,自动化设备,ordinary_winner,0.16153846153846141,0.017125374700017071,0.040000000000000001,0.13599061819306635,0.32615384615384602,-0.10913032726390615,0.1814302429207891,35453.685999999965,23,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300059.SZ-001,EXTENDED_2018_2021,300059.SZ,2020,证券Ⅱ,strong_winner,0.18920557913887201,0.25825353891391645,0.32807762280169778,0.12668273507314654,0.53305033353547615,-0.023957598967488059,0.49632212844765922,58986.261000000013,27,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300059.SZ-002,EXTENDED_2018_2021,300059.SZ,2021,证券Ⅱ,ordinary_loser,0.0031250000000000002,-0.039023847859871674,,,,,-0.0360207973844337,-6599.8400000000256,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300065.SZ-001,EXTENDED_2018_2021,300065.SZ,2021,航海装备Ⅱ,ordinary_winner,0.064871481028151601,-0.059354438664783515,,,,,0.0016666320215891,271.23699999999371,6,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020,通用设备,ordinary_loser,-0.0054945054945055001,-0.079584078533367686,0.0018315018315018001,-0.086314725125445468,,,-0.084641308871096402,-10686.823000000022,15,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018,电池,ordinary_loser,0.0147239263803679,-0.058716374314922826,,,,,-0.044856983507290102,-4464.5899999999965,8,MARKET_EMERGENCY_X0.96,False,False
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019,电池,ordinary_loser,-0.025657071339173901,-0.024779861856055518,,,,,-0.0498011545118138,-6040.5400000000081,8,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300075.SZ-002,EXTENDED_2018_2021,300075.SZ,2021,软件开发,ordinary_loser,-0.059999999999999901,0.051402025516032124,-0.0235714285714285,0.012176346436794772,,,-0.0116820960149296,-2246.3280000000213,16,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300079.SZ-001,EXTENDED_2018_2021,300079.SZ,2019,IT服务Ⅱ,extreme_winner,-0.0101522842639594,0.75493223279255517,0.068527918781725802,0.62570919427338856,0.60152284263959366,0.084664929935176936,0.73711566190126032,76400.228000000003,29,MARKET_MA20_X2,True,False
EXTENDED_2018_2021:300088.SZ-001,EXTENDED_2018_2021,300088.SZ,2020,光学光电子,ordinary_loser,0.00092850510677790004,-0.0041630465341898626,0.080779944289693706,-0.077738629006749882,0.025998142989786501,-0.028495714175435949,-0.0032384068373786002,-419.91300000001297,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300088.SZ-002,EXTENDED_2018_2021,300088.SZ,2021,光学光电子,ordinary_loser,-0.0149253731343284,-0.011303381932752599,,,,,-0.0260600478740548,-4316.9900000000198,7,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300101.SZ-001,EXTENDED_2018_2021,300101.SZ,2021,军工电子Ⅱ,ordinary_winner,-0.0029069767441860001,0.048257718957427365,0.088953488372093006,-0.040169787500273335,0.0459302325581393,-0.00068816675264671279,0.045210458146504602,5604.4620000000141,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300102.SZ-001,EXTENDED_2018_2021,300102.SZ,2021,光学光电子,ordinary_winner,-0.0040983606557376002,0.083697756373901644,0.051912568306010702,0.025994369346200585,0.069672131147541005,0.008959980072253293,0.079256372126467703,12075.200000000026,46,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300107.SZ-001,EXTENDED_2018_2021,300107.SZ,2019,化学制品,ordinary_winner,0.064035087719298306,-0.0015860684568390626,0.084210526315789097,-0.020164968477463741,0.064035087719298306,-0.0015860684568390626,0.062347455229696702,6926.8640000000014,22,MARKET_MA20_X2,False,False
EXTENDED_2018_2021:300110.SZ-001,EXTENDED_2018_2021,300110.SZ,2020,化学制药,ordinary_winner,0.30833333333333318,-0.16200949570903889,0.068750000000000006,0.025844126110571963,,,0.096370909780674002,13479.758999999996,10,SET_REMOVAL,False,False
EXTENDED_2018_2021:300115.SZ-001,EXTENDED_2018_2021,300115.SZ,2020,消费电子,ordinary_winner,0.22046511627906951,-0.17576407015240825,0.15255813953488381,-0.12720133982240522,,,0.0059511999628278,717.24099999999999,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,False,False
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018,生物制品,ordinary_winner,0.040640394088669901,0.0062694701747958437,,,,,0.047164658002096502,4600.320000000007,5,MARKET_MA20_X2,False,False
