trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,industry,peer20_count,peer60_count,stock_ret20,stock_ret60,peer20_mean,peer20_median,peer60_mean,peer60_median,industry_market_relative20,stock_industry_residual20,industry_market_relative20_median,stock_industry_residual20_median,industry_market_relative60,stock_industry_residual60,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl
DEVELOPMENT_2024_2025:300072.SZ-001,DEVELOPMENT_2024_2025,300072.SZ,2025-06-23,2025-06-24,2025,化学制品,24,24,0.25337837837837807,0.14860681114551055,0.018542190820114202,-0.011982302371818021,0.19580166669139851,0.084925246510436536,-0.007586515911358796,0.23483618755826385,-0.038111009103291016,0.26536068075019609,0.2264091098997609,-0.047194855545887954,ordinary_loser,False,False,True,False,0.060439560439560301,-0.050475269518958303,-7591.1899999999905
DEVELOPMENT_2024_2025:300092.SZ-001,DEVELOPMENT_2024_2025,300092.SZ,2025-03-17,2025-03-18,2025,专用设备,27,27,0.11241610738255026,0.052380952380952417,0.09324642495013985,0.089460154241645329,0.022887397363912581,0.0013774104683195176,0.066369256565840251,0.019169682432410406,0.06258298585734573,0.022955953140904928,0.02163650293522416,0.029493555017039836,ordinary_winner,False,False,False,False,0.0372340425531913,0.0048272396296709999,763.07999999998719
DEVELOPMENT_2024_2025:300092.SZ-002,DEVELOPMENT_2024_2025,300092.SZ,2025-09-02,2025-09-03,2025,专用设备,38,38,0.20768662232076851,0.29067930489731397,0.070498957654969011,0.021018195448106014,0.25403153310788051,0.19495956699485406,-0.060786754920921296,0.13718766466579951,-0.11026751712778429,0.1866684268726625,-0.026447676624708039,0.036647771789433459,ordinary_winner,False,False,False,False,0.28168168168168167,0.025152630137252201,4821.7720000000209
DEVELOPMENT_2024_2025:300128.SZ-001,DEVELOPMENT_2024_2025,300128.SZ,2024-09-25,2024-09-26,2024,电池,24,24,0.043731778425655898,0.18543046357615856,0.070314810526368537,0.051426745918261019,0.005911877517627992,-0.013717091755257926,0.018961359031295935,-0.026583032100712639,7.3294423188416391e-05,-0.0076949674926051204,0.033666281641485094,0.17951858605853055,extreme_winner,True,True,False,False,0.949438202247191,0.53625026658734531,51213.728000000003
DEVELOPMENT_2024_2025:300142.SZ-001,DEVELOPMENT_2024_2025,300142.SZ,2025-07-24,2025-07-25,2025,生物制品,9,9,0.21500457456541633,0.3109486792744709,0.18605724491102846,0.18097447795823651,0.32373954520472342,0.24785894206549042,0.10535981777981436,0.028947329654387871,0.10027705082702242,0.034030096607179816,0.12325054216611636,-0.012790865930252526,ordinary_loser,False,False,True,False,0.057121661721068001,-0.0531461253701518,-9171.9799999999814
DEVELOPMENT_2024_2025:300171.SZ-001,DEVELOPMENT_2024_2025,300171.SZ,2025-10-28,2025-10-29,2025,医疗器械,19,19,0.14913564046249395,0.152402550598848,-0.0055235245991293617,-0.029274004683840449,0.14150926063463481,0.15820895522388079,-0.016109111869291863,0.1546591650616233,-0.039859591954002946,0.17840964514633439,-0.066816144754434703,0.010893289964213182,ordinary_winner,False,False,False,False,0.16058394160583911,0.074797677696125497,12678.305999999991
DEVELOPMENT_2024_2025:300195.SZ-001,DEVELOPMENT_2024_2025,300195.SZ,2025-11-06,2025-11-07,2025,专用设备,34,34,0.12294043092522178,0.099255583126550029,0.0065764307356895738,0.0083439759369858812,0.12525450526490967,0.10393278137011297,0.018813312584218173,0.1163640001895322,0.020580857785514481,0.1145964549882359,-0.067106322233045912,-0.025998922138359637,ordinary_winner,False,False,False,False,0.049943246311010103,0.0070644452029241002,1196.1600000000035
DEVELOPMENT_2024_2025:300241.SZ-001,DEVELOPMENT_2024_2025,300241.SZ,2024-12-20,2024-12-23,2024,光学光电子,24,24,0.13736263736263754,0.58015267175572593,0.12134156895756099,0.1146699321439808,0.64449790222143866,0.52747983390413145,0.077869988512548977,0.016021068405076555,0.071198351698968793,0.022692705218656739,0.14589419389396008,-0.064345230465712722,ordinary_loser,False,False,True,False,0.0063999999999997999,-0.077047752247752302,-11616.92300000001
DEVELOPMENT_2024_2025:300254.SZ-001,DEVELOPMENT_2024_2025,300254.SZ,2025-06-03,2025-06-04,2025,化学制药,27,27,0.18264840182648423,0.1187904967602591,0.29260584727716848,0.16445916114790271,0.40977886561250343,0.18018967334035807,0.24752974319744048,-0.10995744545068425,0.1193830570681747,0.01818924067858152,0.4653243786043576,-0.29098836885224433,ordinary_loser,False,False,False,False,0.13809523809523791,-0.0532844642362474,-8927.1389999999628
DEVELOPMENT_2024_2025:300259.SZ-001,DEVELOPMENT_2024_2025,300259.SZ,2025-11-04,2025-11-05,2025,通用设备,56,56,0.18863049095607232,0.23655913978494558,0.040474777099436823,0.024583768721699761,0.17759830450976546,0.10502515738173668,0.059801020132653523,0.14815571385663551,0.043910011754916461,0.16404672223437256,-0.010217390069258009,0.058960835275180118,ordinary_winner,False,False,False,False,0.20535714285714271,0.0272028649202706,4607.6269999999349
DEVELOPMENT_2024_2025:300267.SZ-001,DEVELOPMENT_2024_2025,300267.SZ,2025-07-16,2025-07-17,2025,化学制药,28,28,0.10476190476190483,0.46835443037974711,0.11321072883650327,0.083533827892096735,0.54123822574835534,0.30237664871841208,0.045849264414850863,-0.0084488240745984322,0.016172363470444331,0.021228076869808099,0.3590228582249827,-0.072883795368608228,ordinary_winner,False,False,False,False,0.39193083573487031,0.12989393547302841,21329.239000000009
DEVELOPMENT_2024_2025:300279.SZ-001,DEVELOPMENT_2024_2025,300279.SZ,2024-12-10,2024-12-11,2024,家电零部件Ⅱ,5,5,0.04507042253521143,0.69020501138952173,0.06325904592892731,0.032667876588021727,0.58561314827471589,0.54892601431980936,0.089519561660636404,-0.01818862339371588,0.058928392319730828,0.012402545947189703,0.064760265337366563,0.10459186311480584,ordinary_loser,False,False,True,False,0.0714285714285713,-0.0625237296396325,-10077.263000000006
DEVELOPMENT_2024_2025:300285.SZ-001,DEVELOPMENT_2024_2025,300285.SZ,2024-05-09,2024-05-10,2024,电子化学品Ⅱ,8,8,0.19863013698630105,0.18510158013544009,0.041890054238160848,0.057120004124129764,0.21672701636463504,0.21744730832543813,-0.0052404265409410553,0.15674008274814022,0.0099895233450278606,0.14151013286217129,0.028816747288326006,-0.031625436229194948,ordinary_loser,False,False,True,False,0.022596153846153801,-0.070455855376329798,-7329.7290000000066
DEVELOPMENT_2024_2025:300286.SZ-001,DEVELOPMENT_2024_2025,300286.SZ,2025-02-17,2025-02-18,2025,电网设备,14,14,0.12942989214175671,0.070593962999025539,0.1410144944258212,0.14592549741965954,0.11043980593887634,0.06937004959511528,-0.017147558205166002,-0.011584602284064494,-0.01223655521132766,-0.016495605277902836,0.11643883555165976,-0.039845842939850801,ordinary_winner,False,False,False,False,0.22374429223744291,0.054413092014418102,8479.8280000000632
DEVELOPMENT_2024_2025:300324.SZ-001,DEVELOPMENT_2024_2025,300324.SZ,2024-09-24,2024-09-25,2024,计算机设备,14,14,0.090909090909090384,0.2698412698412691,0.093920646887910089,0.064988166746383191,0.080898006674161513,0.045472133267486781,0.056013815655381986,-0.0030115559788197049,0.027081335513855088,0.025920924162707193,0.12160035573505971,0.18894326316710758,extreme_winner,True,True,False,False,0.98744769874476956,0.51772510961841478,49544.014999999992
DEVELOPMENT_2024_2025:300327.SZ-001,DEVELOPMENT_2024_2025,300327.SZ,2025-12-10,2025-12-11,2025,半导体,20,20,0.14248608534322793,0.25010150223304906,0.074040103036631874,0.0010322248591772554,0.25301504771277838,0.026333874827356996,0.063625842267283475,0.068445982306596057,-0.0093820359101711454,0.14145386048405068,0.1911351673360191,-0.0029135454797293292,ordinary_loser,False,False,True,False,0.0022875816993463,-0.0725233674727261,-15059.219000000012
DEVELOPMENT_2024_2025:300346.SZ-001,DEVELOPMENT_2024_2025,300346.SZ,2025-05-06,2025-05-07,2025,电子化学品Ⅱ,11,11,0.094471282877080176,0.095941951088416744,-0.013413314386177676,-0.049918610960390186,0.069988501063357217,0.048502994011976552,0.023975601117640626,0.10788459726325786,-0.012529695456571885,0.14438989383747036,0.061178021467512861,0.025953450025059527,ordinary_loser,False,False,True,False,0.0043902439024388999,-0.085588144798671106,-14064.200000000012
DEVELOPMENT_2024_2025:300348.SZ-001,DEVELOPMENT_2024_2025,300348.SZ,2024-09-24,2024-09-25,2024,软件开发,33,33,0.15000000000000036,0.21407624633431199,0.19681721783707393,0.1378173425651168,0.13594824438295047,0.081745543945912491,0.15891038660454582,-0.046817217837073571,0.099910511332588686,0.012182657434883559,0.17665059344384867,0.07812800195136152,extreme_winner,True,True,False,False,1.6347305389221556,0.88564609043650955,84388.956000000006
DEVELOPMENT_2024_2025:300357.SZ-001,DEVELOPMENT_2024_2025,300357.SZ,2024-05-08,2024-05-09,2024,生物制品,8,8,0.1139830508474573,0.19445706497046689,0.044421915823811053,0.079360103965629203,0.070989675364620322,0.12766670705775274,0.037586653665335354,0.069561135023646248,0.072524841807153503,0.034622946881828098,-0.0637593830302111,0.12346738960584656,ordinary_loser,False,False,True,False,0.066538461538461602,-0.058729735779193402,-6254.739999999998
DEVELOPMENT_2024_2025:300357.SZ-002,DEVELOPMENT_2024_2025,300357.SZ,2025-07-16,2025-07-17,2025,生物制品,9,9,0.24590932321358472,0.26280513020844554,0.095689363118393878,0.052973977695167651,0.23371626524667388,0.18141051880956272,0.028327898696741474,0.15021996009519084,-0.014387486726484752,0.19293534551841707,0.051500897723301242,0.029088864961771654,ordinary_winner,False,False,False,False,0.4242671009771985,0.1905215888855307,28256.096999999991
DEVELOPMENT_2024_2025:300371.SZ-001,DEVELOPMENT_2024_2025,300371.SZ,2025-09-22,2025-09-23,2025,通用设备,62,62,0.085182534001431831,0.30689655172413843,0.018692390585187822,-0.021805479317329846,0.2473733490021994,0.16425933712225538,-0.029939081830463978,0.066490143416244013,-0.070436951732981645,0.10698801331876168,-0.031981254262070352,0.059523202721939034,ordinary_loser,False,False,True,False,0,-0.098345180819087802,-19043.21100000001
DEVELOPMENT_2024_2025:300377.SZ-001,DEVELOPMENT_2024_2025,300377.SZ,2024-09-24,2024-09-25,2024,软件开发,33,33,0.22419928825622804,0.36531919311303152,0.19456875455658218,0.1378173425651168,0.13136512478359533,0.081745543945912491,0.15666192332405407,0.029630533699645856,0.099910511332588686,0.086381945691111239,0.17206747384449353,0.23395406832943619,extreme_winner,True,True,False,False,3.8409405255878282,2.2669621966113853,216566.15400000001
DEVELOPMENT_2024_2025:300404.SZ-001,DEVELOPMENT_2024_2025,300404.SZ,2024-12-09,2024-12-10,2024,医疗服务,14,14,0.067148760330578705,0.39594594594594623,-0.022027411846471057,-0.052923731136057695,0.46149753687712952,0.42533356771881115,0.021638843525946444,0.089176172177049762,-0.0092574757636401939,0.1200724914666364,-0.013795095225998144,-0.06555159093118329,severe_loser,False,False,True,True,0.0274361400189213,-0.1082956293221551,-18096.084000000003
DEVELOPMENT_2024_2025:300433.SZ-001,DEVELOPMENT_2024_2025,300433.SZ,2024-05-06,2024-05-07,2024,消费电子,17,17,0.04231311706629004,0.25042301184433047,-0.023115207519494696,-0.024347826086956292,0.13264123682155682,0.1513554216867472,-0.019542764066218694,0.065428324585784736,-0.020775382633680291,0.066660943153246333,0.06109146306590052,0.11778177502277365,ordinary_loser,False,False,True,False,0.043507817811012803,-0.0011090623771402,-115.91300000000912
DEVELOPMENT_2024_2025:300437.SZ-001,DEVELOPMENT_2024_2025,300437.SZ,2025-11-06,2025-11-07,2025,环境治理,15,15,0.38548752834467082,0.30416221985058756,-0.014021884998854772,0.0068181818181816123,0.033740098638283027,0.024011899702507611,-0.0017850031503261719,0.39950941334352558,0.019055063666710212,0.3786693465264892,-0.15862072885967254,0.27042212121230452,extreme_winner,True,True,False,False,0.70874587458745875,0.64933828547689931,109502.11500000001
DEVELOPMENT_2024_2025:300440.SZ-001,DEVELOPMENT_2024_2025,300440.SZ,2025-06-16,2025-06-17,2025,IT服务Ⅱ,33,33,0.21285546497384922,0.21148500682133609,0.042461869203420648,0.029382986258391419,-0.10574025521843421,-0.13918757467144605,0.012000315445440047,0.17039359577042856,-0.0010785674995891815,0.1834724787154578,-0.051842940368601806,0.31722526203977031,ordinary_loser,False,False,True,False,0.020754716981132001,-0.0283022805573853,-4384.4410000000171
DEVELOPMENT_2024_2025:300442.SZ-001,DEVELOPMENT_2024_2025,300442.SZ,2024-09-24,2024-09-25,2024,通信服务,7,7,0.060341058154788518,0.018175211448605344,0.057421771787788227,0.052095130237825416,0.2133992975223116,0.14653070473279084,0.019514940555260124,0.0029192863670002914,0.014188299005297313,0.0082459279169631028,0.25410164658320977,-0.19522408607370625,strong_winner,False,True,False,False,0.54148296593186385,0.2061023764059581,24940.632000000001
DEVELOPMENT_2024_2025:300452.SZ-001,DEVELOPMENT_2024_2025,300452.SZ,2025-06-03,2025-06-04,2025,化学制药,27,27,0.096395641240569985,0.12855910267472015,0.2958003939655357,0.16938435940099783,0.40941706539344941,0.18018967334035807,0.25072428988580769,-0.19940475272496572,0.12430825532126982,-0.072988718160427846,0.46496257838530358,-0.28085796271872926,ordinary_loser,False,False,True,False,0.0061162079510703,-0.039317134902879601,-6274.9139999999898
DEVELOPMENT_2024_2025:300457.SZ-001,DEVELOPMENT_2024_2025,300457.SZ,2025-08-28,2025-08-29,2025,电池,36,36,0.15929159797898484,0.36989070202445129,0.096808104486351118,0.079606418407508484,0.32976815933656206,0.23365691809925215,-0.057888652317980169,0.062483493492633727,-0.075090338396822803,0.079685179571476361,0.043005256388434943,0.040122542687889229,strong_winner,False,True,False,False,0.64404662781015842,0.2369789535163622,42546.338000000018
DEVELOPMENT_2024_2025:300459.SZ-001,DEVELOPMENT_2024_2025,300459.SZ,2024-09-25,2024-09-26,2024,游戏Ⅱ,7,7,0.06744868035190632,0.067448680351906543,0.053807739625830776,0.037164487267722146,0.06753899164750321,0.050144648023144223,0.002454288130758174,0.013640940726075544,-0.014188964227350456,0.030284193084184174,0.095293395771360312,-9.031129559666784e-05,strong_winner,False,True,False,False,0.69589041095890425,0.25154392397363412,30001.429999999975
DEVELOPMENT_2024_2025:300479.SZ-001,DEVELOPMENT_2024_2025,300479.SZ,2024-12-10,2024-12-11,2024,计算机设备,35,35,0.18797709923664119,0.64791528788881481,-0.0059851124691718983,0.0023696682464457997,0.56214005741877748,0.49338374291115294,0.020275403262537205,0.1939622117058131,0.028630183978154901,0.18560743099019539,0.041287174481428157,0.085775230470037322,severe_loser,False,False,True,True,0.0506625097427904,-0.17157277640520041,-27323.151999999998
DEVELOPMENT_2024_2025:300479.SZ-002,DEVELOPMENT_2024_2025,300479.SZ,2025-06-23,2025-06-24,2025,计算机设备,29,29,0.11621900826446252,0.0060521415270013978,0.18294878793476049,0.11720893767150131,0.079344676813465728,0.060016906170751838,0.1568200812032875,-0.066729779670297973,0.091080230940028317,-0.00098992940703879206,0.10995212002182812,-0.07329253528646433,ordinary_loser,False,False,True,False,0.069270106927010397,-0.0328184713617184,-4806.0779999999795
DEVELOPMENT_2024_2025:300490.SZ-001,DEVELOPMENT_2024_2025,300490.SZ,2025-09-25,2025-09-26,2025,电网设备,20,20,0.20754716981132071,0.2607184241019691,0.019674317123263153,-0.0030605812700517099,0.15395568400446966,0.12162072838139848,-0.046877205694679742,0.18787285268805756,-0.069612104087994606,0.21060775108137242,-0.14784218267838437,0.10676274009749945,strong_winner,False,True,False,False,0.34774609015639368,0.26863354370254061,47352.059999999954
DEVELOPMENT_2024_2025:300494.SZ-001,DEVELOPMENT_2024_2025,300494.SZ,2025-08-28,2025-08-29,2025,游戏Ⅱ,9,9,0.083679114799446896,0.2026093630084429,0.11608478224939095,0.088768115942028381,0.22543306425117537,0.11111111111111116,-0.038611974554940337,-0.032405667449944053,-0.065928640862302906,-0.0050890011425814841,-0.061329838696951744,-0.022823701242732475,severe_loser,False,False,True,True,0.0031826861871416001,-0.1013617203480851,-17353.027999999991
DEVELOPMENT_2024_2025:300497.SZ-001,DEVELOPMENT_2024_2025,300497.SZ,2025-11-06,2025-11-07,2025,化学制药,21,21,0.13366834170854269,0.10805500982318228,0.032140227751582026,0.030267062314540016,-0.036376659622009214,-0.069189189189188482,0.044377109600110626,0.10152811395696067,0.042503944163068616,0.10340127939400268,-0.22873748711996478,0.14443166944519148,extreme_winner,True,True,False,False,1.0079858030168587,0.78081811710915505,129486.71399999998
DEVELOPMENT_2024_2025:300522.SZ-001,DEVELOPMENT_2024_2025,300522.SZ,2025-05-29,2025-05-30,2025,化学制品,27,27,0.14043084719073118,0.032641207232588787,0.098678482331951256,0.11291090995712239,0.23222388041194325,0.12447658926532124,0.030272769073366859,0.041752364858779922,0.044505196698537988,0.027519937233608793,0.26910802417544472,-0.19958267317935446,ordinary_loser,False,False,True,False,0.021231422505307702,-0.061061173339934001,-10056.318999999959
DEVELOPMENT_2024_2025:300551.SZ-001,DEVELOPMENT_2024_2025,300551.SZ,2025-09-22,2025-09-23,2025,计算机设备,33,33,0.066719618745036069,0.24814126394052072,-0.019510923697680673,-0.076052796983029469,0.10302377423182819,0.0068530701754392354,-0.068142396113332476,0.086230542442716746,-0.12468426939868127,0.14277241572806554,-0.17633082903244157,0.14511748970869254,severe_loser,False,False,True,True,0.050670640834575002,-0.11063501809298611,-20808.332999999984
DEVELOPMENT_2024_2025:300576.SZ-001,DEVELOPMENT_2024_2025,300576.SZ,2025-12-01,2025-12-02,2025,电子化学品Ⅱ,12,12,0.12209143169997283,0.025006251562890824,0.006271073252450539,-0.0021316224888666691,0.094533670372766929,0.09002261738694739,0.030025403615236937,0.1158203584475223,0.02162270787391973,0.1242230541888395,0.070939313160614512,-0.069527418809876104,ordinary_winner,False,False,False,False,0.1019719771665801,0.055489399028579002,10703.5
DEVELOPMENT_2024_2025:300595.SZ-001,DEVELOPMENT_2024_2025,300595.SZ,2025-07-23,2025-07-24,2025,医疗器械,22,22,0.19035202086049541,0.26242453099981344,0.10067904115539057,0.078330417100160754,0.22267961113118451,0.1867105541937748,0.038028379778975566,0.089672979705104836,0.015679755723745747,0.11202160376033465,0.034805260904251178,0.039744919868628936,ordinary_winner,False,False,False,False,0.1345826235093695,0.023324446941777901,3414.7749999999746
DEVELOPMENT_2024_2025:300627.SZ-001,DEVELOPMENT_2024_2025,300627.SZ,2025-02-07,2025-02-10,2025,通信设备,24,24,0.17726798748696537,0.17420696827873106,0.066777453119939184,0.035523114812697765,0.10503995460450533,-0.005883315401985556,0.00085417218403338602,0.11049053436702619,-0.030400166123208033,0.14174487267426761,0.12997016840803244,0.06916701367422573,ordinary_loser,False,False,True,False,0.0266285211267605,-0.0977076626610454,-15913.813999999978
DEVELOPMENT_2024_2025:300627.SZ-002,DEVELOPMENT_2024_2025,300627.SZ,2025-06-24,2025-06-25,2025,通信设备,21,21,0.10728352817453524,0.19214025387338274,0.15294217749052033,0.099315068493151415,0.10368706910951911,0.060126582278481111,0.10702763523134143,-0.045658649315985095,0.053400526233972512,0.0079684596813838215,0.10319036206158508,0.088453184763863629,ordinary_winner,False,False,False,False,0.155151876116736,0.041020878268655102,6825.3909999999723
DEVELOPMENT_2024_2025:300632.SZ-001,DEVELOPMENT_2024_2025,300632.SZ,2024-12-09,2024-12-10,2024,光学光电子,22,22,0.11200364231483895,0.47705534307476061,-0.047685079560197026,-0.062312239781013634,0.51379324142214422,0.42985780330624801,-0.0040188241877795253,0.15968872187503597,-0.018645984408596133,0.17431588209585258,0.038500609319016554,-0.036737898347383613,severe_loser,False,False,True,True,0.065688329839273099,-0.13590183401504141,-22387.049999999988
DEVELOPMENT_2024_2025:300635.SZ-001,DEVELOPMENT_2024_2025,300635.SZ,2024-12-06,2024-12-09,2024,工程咨询服务Ⅱ,14,14,0.16681534344335414,0.75806451612903181,0.029561024022677802,0.043158213605677731,0.53758970440173171,0.49254281649453169,0.039956058411199299,0.13725431942067634,0.053553247994199235,0.1236571298376764,0.043498764761816355,0.2204748117273001,ordinary_loser,False,False,True,False,0.059870550161812301,-0.0821581134497643,-13821.629000000021
DEVELOPMENT_2024_2025:300670.SZ-001,DEVELOPMENT_2024_2025,300670.SZ,2025-09-30,2025-10-09,2025,电网设备,18,18,0.19637883008356583,0.055282555282555323,0.079320794812601556,0.059597209703334819,0.17102058561108724,0.14465092258560575,0.010447436816598557,0.11705803527096427,-0.0092761482926681793,0.13678162038023101,-0.11868123361340122,-0.11573803032853192,ordinary_winner,False,False,False,False,0.1088201603665519,0.026194999663768401,4669.7849999999753
DEVELOPMENT_2024_2025:300679.SZ-001,DEVELOPMENT_2024_2025,300679.SZ,2024-04-26,2024-04-29,2024,消费电子,15,15,0.10179028132992318,0.25670945157526215,0.063057240286310726,0.046596858638743077,0.15257940958515981,0.14253393665158365,0.053910802291587727,0.038733041043612457,0.037450420644020078,0.055193422691180105,0.10950365292536746,0.10413004199010234,ordinary_loser,False,False,True,False,0.061627906976744203,-0.062950009791542999,-6495.8799999999901
DEVELOPMENT_2024_2025:300702.SZ-001,DEVELOPMENT_2024_2025,300702.SZ,2025-04-25,2025-04-28,2025,化学制药,24,24,0.048458149779735393,0.26970954356846444,0.040980088661635751,-0.010934887399261795,0.19509827663382753,0.10181562041627112,0.12748433492764996,0.0074780611180996423,0.075569358866752409,0.059393037178997188,0.22028839312686613,0.074611266934636905,ordinary_winner,False,False,False,False,0.052434456928839003,0.018718028292328,2841.5400000000045
DEVELOPMENT_2024_2025:300710.SZ-001,DEVELOPMENT_2024_2025,300710.SZ,2025-11-03,2025-11-04,2025,通信设备,23,23,0.30878485007890566,0.24586880320480753,-0.0402822629026061,-0.048566878980891404,0.16037744425632902,0.072520852641334344,-0.057113083718363301,0.34906711298151177,-0.065397699796648612,0.35735172905979706,-0.061913417182838854,0.085491358948478507,ordinary_loser,False,False,True,False,0.087042142575817202,-0.0045255118102723001,-781.6670000000114
DEVELOPMENT_2024_2025:300733.SZ-001,DEVELOPMENT_2024_2025,300733.SZ,2024-12-20,2024-12-23,2024,汽车零部件,28,28,0.1549295774647883,0.44334433443344334,0.10962710608330463,0.082384692772016543,0.6395900476686277,0.55509873067288562,0.066155525638292634,0.045302471381483675,0.038913112327004541,0.072544884692771761,0.14098633934114913,-0.19624571323518436,ordinary_loser,False,False,True,False,0.0077220077220079,-0.035906950192664502,-5399.3360000000102
DEVELOPMENT_2024_2025:300733.SZ-002,DEVELOPMENT_2024_2025,300733.SZ,2025-02-06,2025-02-07,2025,汽车零部件,17,17,0.2784918594687229,0.21696574225122278,0.1869104137817045,0.16765106769650173,0.32383477056484894,0.22694221201683917,0.1720652650610168,0.091581445687018398,0.15280591897581403,0.11084079177222117,0.36821547071112953,-0.10686902831362616,ordinary_winner,False,False,False,False,0.27027027027027012,0.14972678078374291,23151.574000000015
