trade_id,baseline_block,symbol,sessions_before_entry,anchor_date,feature_available_at,snapshot_id,relative_strength20,realized_vol20,range_width20,downside_amount_share20,higher_low10,lower_high10,distance_to_prior_high20,amount_ratio5_to_prior15,average_amount20,entry_year,outcome_class,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl
DEVELOPMENT_2024_2025:300003.SZ-001,DEVELOPMENT_2024_2025,300003.SZ,10,2024-04-23,2024-04-23T15:00:00,PITB-80B916173F29877FD683,0.073795355162124571,0.29949538246234636,0.1085714285714285,0.52274859827564679,-0.052067587883455356,0.00416667269484547,-0.053540766928030385,1.9184318452337301,178240150.1015,2024,ordinary_loser,False,False,True,False,0.076375404530744304,-0.0015255864263253999,-158.07899999999609
DEVELOPMENT_2024_2025:300003.SZ-001,DEVELOPMENT_2024_2025,300003.SZ,5,2024-04-30,2024-04-30T15:00:00,PITB-80B916173F29877FD683,0.065317806259811428,0.30830664717575706,0.13220338983050831,0.35487147635701266,-0.017658808197913291,0.036317797449532375,-0.0033840979842404569,1.5683959195653416,215073143.25599998,2024,ordinary_loser,False,False,True,False,0.076375404530744304,-0.0015255864263253999,-158.07899999999609
DEVELOPMENT_2024_2025:300003.SZ-001,DEVELOPMENT_2024_2025,300003.SZ,3,2024-05-07,2024-05-07T15:00:00,PITB-80B916173F29877FD683,0.04255838304627,0.28051735272547268,0.14534494306764878,0.31054270871315304,-0.017658808197913291,0.058016950478048737,-0.0099967510287108131,1.328444403390431,225066774.70749998,2024,ordinary_loser,False,False,True,False,0.076375404530744304,-0.0015255864263253999,-158.07899999999609
DEVELOPMENT_2024_2025:300003.SZ-001,DEVELOPMENT_2024_2025,300003.SZ,1,2024-05-09,2024-05-09T15:00:00,PITB-80B916173F29877FD683,0.071244168950269374,0.28726692338952819,0.16699029126213577,0.2801413125203156,0.05720144587730696,0.09614978330247953,0.02423964076394448,1.2722050661226909,248350377.317,2024,ordinary_loser,False,False,True,False,0.076375404530744304,-0.0015255864263253999,-158.07899999999609
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,60,2025-03-06,2025-03-06T15:00:00,PITB-80B916173F29877FD683,0.030617166776591376,0.43762261381478074,0.20885547201336657,0.34311747420140426,0.078524763112311366,-0.056308853101153578,-0.094018239053891187,0.53152180230584822,433818192.64800006,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,40,2025-04-03,2025-04-03T15:00:00,PITB-80B916173F29877FD683,0.06977417327863511,0.24859813813630877,0.091216216216216617,0.52257254283454391,-0.036399165550253285,-0.03026815933584133,-0.047018969760656525,0.86723497746763334,254945394.29749998,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,20,2025-05-07,2025-05-07T15:00:00,PITB-80B916173F29877FD683,-0.02450975298436061,0.49847552939901485,0.12917398945518446,0.34433116780072287,0.068795027980519008,-0.0025940351770467581,-0.056377011182490083,0.66019474717424487,182762448.71599999,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,10,2025-05-21,2025-05-21T15:00:00,PITB-80B916173F29877FD683,-0.038716310828627469,0.15347529663383283,0.066725197541703155,0.35769263483175628,0.030015895940265568,0.0034572203838577208,-0.01740687989256922,0.82479729184045358,140955409.71849996,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,5,2025-05-28,2025-05-28T15:00:00,PITB-80B916173F29877FD683,-0.047309544004892345,0.16008551010170405,0.053057553956834556,0.47906613998700581,0.010850016024065844,-0.010407726210380676,-0.041397368529223912,0.92938469278876479,126796238.95699999,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,3,2025-05-30,2025-05-30T15:00:00,PITB-80B916173F29877FD683,-0.012730727508950705,0.17808073161346705,0.050434782608695848,0.39022046055395115,0.0054102927282474794,0.0043047849516318357,-0.0077956219824555908,1.1816441188892419,140439377.36299998,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300003.SZ-002,DEVELOPMENT_2024_2025,300003.SZ,1,2025-06-04,2025-06-04T15:00:00,PITB-80B916173F29877FD683,0.18547053308607067,0.666469377943959,0.21190644932671893,0.18635020198769017,-0.0035906681307284844,0.19674110851306265,0.17455589828358262,5.9923168949367005,294082420.78600001,2025,ordinary_loser,False,False,True,False,0.054093567251461902,-0.046051858781275101,-7585.3190000000013
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,60,2025-03-03,2025-03-03T15:00:00,PITB-80B916173F29877FD683,0.0018718565844565091,0.34625269412883686,0.15614236509758905,0.25771519328171955,0.04573600932268429,-0.039811604995063504,-0.084712525402518835,0.6953433197147969,196968985.66049999,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,40,2025-03-31,2025-03-31T15:00:00,PITB-80B916173F29877FD683,0.010732143131314317,0.23324677027581531,0.088028169014084764,0.60244480773854547,-0.0011841327612170272,-0.012041743754393814,-0.075699595526371538,0.91727260473968442,149775615.65549999,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,20,2025-04-29,2025-04-29T15:00:00,PITB-80B916173F29877FD683,0.027996909855506028,0.54452577327384266,0.19656019656019669,0.28296776902591447,0.068089120860594834,-0.094530973442196672,-0.098209702299659307,0.58239831708373591,119809322.15249999,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,10,2025-05-16,2025-05-16T15:00:00,PITB-80B916173F29877FD683,0.028355914232872724,0.15813665377910113,0.10532276330690817,0.19407690168124908,0.029927420541473061,0.077686105743957137,0.005678606968843293,2.1361430725675175,98354042.774499983,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,5,2025-05-23,2025-05-23T15:00:00,PITB-80B916173F29877FD683,0.027404290223702998,0.1816590684460298,0.16759962357216995,0.38619263830556683,0.034571344065088508,0.11460338273900338,-0.078221315941912464,2.4335699437131639,143507213.04699999,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,3,2025-05-27,2025-05-27T15:00:00,PITB-80B916173F29877FD683,0.046607731808990915,0.21337694617240277,0.16528257808499711,0.38861448132455428,0.039413968540876421,0.1134136146034147,-0.064299977423304469,2.1574970746931696,152529646.87900001,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300009.SZ-001,DEVELOPMENT_2024_2025,300009.SZ,1,2025-05-29,2025-05-29T15:00:00,PITB-80B916173F29877FD683,0.066768120166346964,0.22193441537454567,0.15411800148312918,0.33798740298797414,0.059084360275204549,0.070358680941246129,-0.029208657612034328,1.3917431152533293,165541014.78299999,2025,ordinary_loser,False,False,True,False,0.061590145576707798,-0.056748144633203802,-9030.2169999999824
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,60,2024-11-29,2024-11-29T15:00:00,PITB-80B916173F29877FD683,-0.022021730728910408,0.54524965602824138,0.23562037797863589,0.45733254343014773,-0.020215742209753675,-0.10806949564266898,-0.16651667968397835,0.4923136869006331,2304366906.2400002,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,40,2024-12-27,2024-12-27T15:00:00,PITB-80B916173F29877FD683,-0.021335289055496566,0.30706381268057847,0.1694662981075909,0.54641381743363149,-0.048128273058378288,-0.079314064027226322,-0.11174029164429605,1.0620900328905316,1153127970.5559998,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,20,2025-01-27,2025-01-27T15:00:00,PITB-80B916173F29877FD683,-0.041461219117784096,0.39333213515438364,0.17125382262996919,0.55593304712322189,0.00094696976773593784,-0.063596204314796692,-0.15223332720394589,0.91964952754291762,932591310.16649985,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,10,2025-02-18,2025-02-18T15:00:00,PITB-80B916173F29877FD683,-0.085068389608780312,0.38583607037681583,0.10018009905448053,0.48361794334169789,-0.0061713939045425414,-0.0086487025585320568,-0.044686646793566299,1.4751950375878049,1202326794.7414999,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,5,2025-02-25,2025-02-25T15:00:00,PITB-80B916173F29877FD683,-0.11525267687421346,0.35463724851024558,0.10192776423665005,0.54775557223792271,0.018167303955448934,0.0092703046127025138,-0.03205332729269042,1.1540305583533319,1320630546.3274999,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,3,2025-02-27,2025-02-27T15:00:00,PITB-80B916173F29877FD683,-0.017088428213720128,0.32492755991314304,0.11643690349947004,0.44416545911769412,0.029327615094520136,0.030791399859714762,0.011733467947866272,1.3114549943831539,1410789824.7079999,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300014.SZ-001,DEVELOPMENT_2024_2025,300014.SZ,1,2025-03-03,2025-03-03T15:00:00,PITB-80B916173F29877FD683,0.11789057512133835,0.43318945612663018,0.21333333333333365,0.40392035715804686,0.042192483542439409,0.13829743284211529,0.047790663836348689,1.746992073097356,1713089211.7099998,2025,ordinary_loser,False,False,True,False,0.053793657165796802,-0.019569871082470599,-3024.0219999999972
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,60,2024-07-01,2024-07-01T15:00:00,PITB-80B916173F29877FD683,-0.06519666158626819,0.28975276380648063,0.16467359341305643,0.64844807439440122,-0.099111655070615104,-0.0069584920612402309,-0.14974408808040565,1.1383359903426629,520750815.8635,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,40,2024-07-29,2024-07-29T15:00:00,PITB-80B916173F29877FD683,-0.012762531016328411,0.35088804874949087,0.10271437384330676,0.52919730794072195,0.012926839907320164,-0.011130753464895974,-0.072946932966825667,1.0047610939219931,544679282.34300005,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,20,2024-08-26,2024-08-26T15:00:00,PITB-80B916173F29877FD683,0.039498348745540347,0.43241908387134914,0.15211558307533526,0.4571026905094433,-0.01002724089859307,-0.046520015634893046,-0.1268008468956956,0.68362965715052748,583124235.80449998,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,10,2024-09-09,2024-09-09T15:00:00,PITB-80B916173F29877FD683,0.020704514952965956,0.35710845780766665,0.1119776044791041,0.38171970043564457,-0.015445139360535595,-0.004773278752657548,-0.048590184166765797,0.90415346305625,482523894.39499998,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,5,2024-09-18,2024-09-18T15:00:00,PITB-80B916173F29877FD683,0.024223702970936779,0.35267801584420444,0.1074405060749072,0.40526494869661578,0.039712637406867833,-0.0096154586994419804,-0.048125313461317522,0.71366284316428896,461699621.68149996,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,3,2024-09-20,2024-09-20T15:00:00,PITB-80B916173F29877FD683,0.049431960946113171,0.37270725054109283,0.1114992721979621,0.38554807386061202,0.039712637406867833,0.0075313764638020742,-0.021504140532199838,1.0040123575524671,498794498.6415,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300033.SZ-001,DEVELOPMENT_2024_2025,300033.SZ,1,2024-09-24,2024-09-24T15:00:00,PITB-80B916173F29877FD683,0.14381124274087403,0.51233210278472652,0.1989036805011748,0.31249230845048498,0.039712637406867833,0.11007664992062594,0.087604799511999454,1.957628965695821,590356382.01550007,2024,extreme_winner,True,True,False,False,1.8731752594717743,1.247462435463448,118387.68799999999
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,60,2024-11-27,2024-11-27T15:00:00,PITB-80B916173F29877FD683,0.10454006930800437,0.86353072123107733,0.34857142857142842,0.4085910194427736,0.11500350133370742,-0.076661620726251781,-0.17168315858889843,0.43819416197246408,862442411.62000012,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,40,2024-12-25,2024-12-25T15:00:00,PITB-80B916173F29877FD683,-0.088418912582284043,0.21187530747527325,0.17461430575035058,0.62773783419641793,-0.083381608939051138,-0.06400663887557928,-0.13309300762780391,0.58337095622413104,261882412.97650003,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,20,2025-01-23,2025-01-23T15:00:00,PITB-80B916173F29877FD683,0.072633443824111923,0.55910029696125241,0.20776566757493198,0.45695443449095358,-0.015267472130788195,0.050473823719713977,-0.089222826389655577,1.6676148211985586,377849611.7755,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,10,2025-02-14,2025-02-14T15:00:00,PITB-80B916173F29877FD683,-0.049400897397202485,0.5352968114872324,0.20663956639566405,0.50495953088132373,0.11332868530700307,-0.023322834653763176,-0.083788030403698643,1.0239901359123766,414938712.44949996,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,5,2025-02-21,2025-02-21T15:00:00,PITB-80B916173F29877FD683,-0.069394442372086099,0.41025517024273023,0.10609037328094333,0.42175298029113317,0.0020768439448392907,-0.03809984623227064,-0.04981873034548407,1.2822135428011485,480054548.64299995,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,3,2025-02-25,2025-02-25T15:00:00,PITB-80B916173F29877FD683,-0.1398320852497274,0.34629551350044602,0.088489687292082272,0.54376798352384037,-0.0068918260379213694,-0.015316189642307335,-0.065660645811142088,1.279791828150723,476094495.80650008,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-001,DEVELOPMENT_2024_2025,300035.SZ,1,2025-02-27,2025-02-27T15:00:00,PITB-80B916173F29877FD683,-0.028488840371663673,0.37551362823724493,0.13672593500919669,0.39329221279576765,-0.0068918260379213694,0.062423722751481718,0.039392401710660253,1.6787509435873886,524278802.50600004,2025,ordinary_winner,False,False,False,False,0.1927710843373493,0.0283020685866344,4567.6489999999912
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,60,2025-06-09,2025-06-09T15:00:00,PITB-80B916173F29877FD683,-0.083623833993363941,0.36953506785488094,0.14456916432378272,0.43918555957017275,-0.021508245620116408,-0.077930527894378099,-0.082671478189908609,0.6649767492745744,290937586.89049995,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,40,2025-07-07,2025-07-07T15:00:00,PITB-80B916173F29877FD683,0.078849977421046102,0.42249285660953129,0.18541033434650414,0.4391599713244686,0.062583486301767716,0.10123024767348854,-0.059014171437055153,1.2178284216213,592230150.5545001,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,20,2025-08-04,2025-08-04T15:00:00,PITB-80B916173F29877FD683,-0.078124510850471354,0.27356573740204171,0.088915956151035161,0.57331973439882944,-0.020478531343540562,0.0034522473872295356,-0.058544649755815116,0.82872907014696495,535863145.59299994,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,10,2025-08-18,2025-08-18T15:00:00,PITB-80B916173F29877FD683,-0.021216504264313277,0.35798156402691561,0.14883215643671949,0.39049324300868793,0.027822505599299194,0.070943867687374207,0.0054466365585673065,1.6149714849747059,654551154.77200007,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,5,2025-08-25,2025-08-25T15:00:00,PITB-80B916173F29877FD683,-0.07005039603849933,0.36154815624798464,0.15351115949918359,0.41056427709419235,0.081247672272879989,0.057001730512300862,-0.017804624633506367,1.1174688901503267,675999837.77649999,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,3,2025-08-27,2025-08-27T15:00:00,PITB-80B916173F29877FD683,-0.013718500185271487,0.33044766831931416,0.168866886688669,0.43099437692698001,0.089307589249980252,0.051237952513107247,-0.031937761849084673,1.1208042521312087,700271556.03849995,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300035.SZ-002,DEVELOPMENT_2024_2025,300035.SZ,1,2025-08-29,2025-08-29T15:00:00,PITB-80B916173F29877FD683,0.12057491750379251,0.55827959574109387,0.29292452830188725,0.30389385394956703,0.10467062256388879,0.19084150319266402,0.10851012456072268,1.834151826976248,863512961.56700015,2025,ordinary_winner,False,False,False,False,0.17702448210922789,0.062491234787958698,11055.120000000015
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,60,2024-06-07,2024-06-07T15:00:00,PITB-80B916173F29877FD683,-0.030802431585924731,0.79322768225057305,0.51982378854625511,0.48941480003388765,-0.1095185258064897,-0.25431293127716259,-0.38619097549529763,0.32849133623602456,187695444.00299999,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,40,2024-07-08,2024-07-08T15:00:00,PITB-80B916173F29877FD683,0.061281210834772074,0.83756315881393528,0.23660714285714279,0.45271082831073095,0.03203935374461666,0.0074906717291574384,-0.17934092865581699,0.78639773983842709,120809498.60550001,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,20,2024-08-05,2024-08-05T15:00:00,PITB-80B916173F29877FD683,0.0707952531205365,0.31581632802870663,0.13389121338912141,0.4095741676772261,0.018433701688837966,0.0081301260832500888,-0.024794658613216506,1.5462645607847445,71841995.543500006,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,10,2024-08-19,2024-08-19T15:00:00,PITB-80B916173F29877FD683,0.14889335813345436,0.47012980604013255,0.19379844961240311,0.34971873800044917,0.0270286723879192,0.085323042973861868,-0.041751794680221589,2.1202851594255274,112129422.30149999,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,5,2024-08-26,2024-08-26T15:00:00,PITB-80B916173F29877FD683,0.056054777302308817,0.48716676709956275,0.18723404255319165,0.43283684718987769,-0.0088496152769826121,0.065282292090415778,-0.13512586545767999,0.86332290384197685,123788363.301,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,3,2024-08-28,2024-08-28T15:00:00,PITB-80B916173F29877FD683,0.03016578839559067,0.49267101751921871,0.21052631578947381,0.47445185160430253,-0.017937700686667207,0.065282292090415778,-0.16536575064739853,0.50909706979800817,120317239.351,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
DEVELOPMENT_2024_2025:300043.SZ-001,DEVELOPMENT_2024_2025,300043.SZ,1,2024-08-30,2024-08-30T15:00:00,PITB-80B916173F29877FD683,0.18579881639033102,0.81795280118376457,0.19343065693430667,0.35490698703871798,-0.017937700686667207,0.018416726786231068,0.018416726786231068,1.0623034235921274,141602186.926,2024,ordinary_loser,False,False,True,False,0.011152416356877399,-0.050228581827094797,-4841.9499999999971
