trade_id,baseline_block,symbol,entry_signal_date,entry_execution_date,entry_year,entry_industry,outcome_class,return_5d,return_10d,return_20d,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason
DEVELOPMENT_2024_2025:301217.SZ-001,DEVELOPMENT_2024_2025,301217.SZ,2025-03-14,2025-03-17,2025,电池,severe_loser,-0.0758676351896692,,,False,False,True,True,0.016142050040354902,-0.1026502913302505,-16295.178000000014,6,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301230.SZ-001,DEVELOPMENT_2024_2025,301230.SZ,2024-12-06,2024-12-09,2024,医疗服务,ordinary_loser,-0.085423728813559294,,,False,False,True,False,0.0237288135593221,-0.082471108400518398,-13865.369000000006,8,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301238.SZ-001,DEVELOPMENT_2024_2025,301238.SZ,2025-06-23,2025-06-24,2025,电池,ordinary_loser,0.0052301255230124003,-0.023012552301255301,,False,False,True,False,0.061715481171548001,-0.050540986210442,-7254.8249999999825,17,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
DEVELOPMENT_2024_2025:301285.SZ-001,DEVELOPMENT_2024_2025,301285.SZ,2025-10-29,2025-10-30,2025,消费电子,ordinary_winner,-0.029961832061068699,0.070038167938931195,,False,False,False,False,0.1103053435114504,0.0078046692998794001,1350.55799999999,13,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301301.SZ-001,DEVELOPMENT_2024_2025,301301.SZ,2024-04-29,2024-04-30,2024,化学制药,strong_winner,0.48809523809523808,0.31802721088435382,,False,True,False,False,0.55867346938775497,0.20384158715584241,21746.957750000016,16,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301301.SZ-002,DEVELOPMENT_2024_2025,301301.SZ,2025-05-15,2025-05-16,2025,化学制药,severe_loser,-0.11310344827586211,,,False,False,True,True,0.016551724137931101,-0.1361694041838713,-22046.744999999995,9,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301361.SZ-001,DEVELOPMENT_2024_2025,301361.SZ,2025-02-12,2025-02-13,2025,电网设备,ordinary_winner,0.015948963317384299,0.0558213716108453,0.27559808612440179,False,False,False,False,0.3681020733652311,0.1045323251981039,17681.01299999997,28,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301498.SZ-001,DEVELOPMENT_2024_2025,301498.SZ,2024-12-02,2024-12-03,2024,饲料,ordinary_loser,-0.043497363796133497,0.0174282366725249,,False,False,True,False,0.0587287639132981,-0.0042059969349552999,-717.42699999999604,12,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301577.SZ-001,DEVELOPMENT_2024_2025,301577.SZ,2025-11-04,2025-11-05,2025,通信设备,ordinary_loser,-0.043909774436090197,,,False,False,True,False,0.0345864661654132,-0.055331622545624702,-9208.6350000000075,9,MARKET_MA20_X2
DEVELOPMENT_2024_2025:301611.SZ-001,DEVELOPMENT_2024_2025,301611.SZ,2025-09-24,2025-09-25,2025,半导体,ordinary_loser,0.057788944723617897,,,False,False,False,False,0.1088777219430485,-0.0057417045955692999,-995.90600000000074,8,MARKET_MA20_X2
EXTENDED_2018_2021:300001.SZ-001,EXTENDED_2018_2021,300001.SZ,2020-06-12,2020-06-15,2020,电网设备,ordinary_winner,0.012838147638697801,-0.039889958734525201,0.088033012379642395,False,False,False,False,0.17285648784961011,0.012097025588965801,1479.0930000000226,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300002.SZ-001,EXTENDED_2018_2021,300002.SZ,2021-11-17,2021-11-18,2021,游戏Ⅱ,ordinary_loser,-0.061389337641357102,,,False,False,True,False,0.0080775444264942001,-0.055694759111164401,-10133.760000000007,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300007.SZ-001,EXTENDED_2018_2021,300007.SZ,2020-06-16,2020-06-17,2020,通用设备,ordinary_loser,0.0058102001291155001,0.047772756617172299,0.0619754680438993,False,False,False,False,0.24209167204648141,-0.011107613745866,-1499.4929999999856,27,MARKET_MA20_X2
EXTENDED_2018_2021:300010.SZ-001,EXTENDED_2018_2021,300010.SZ,2019-10-28,2019-10-29,2019,教育,ordinary_loser,0.0156862745098038,-0.0431372549019607,,False,False,True,False,0.047058823529411702,-0.058170991188436702,-7299.6659999999893,11,MARKET_MA20_X2
EXTENDED_2018_2021:300012.SZ-001,EXTENDED_2018_2021,300012.SZ,2019-02-11,2019-02-12,2019,专业服务,ordinary_winner,-0.0013245033112582001,0.072847682119205198,0.1258278145695364,False,False,False,False,0.21192052980132431,0.11810866421655231,12288.608999999997,32,MARKET_MA20_X2
EXTENDED_2018_2021:300012.SZ-002,EXTENDED_2018_2021,300012.SZ,2021-01-07,2021-01-08,2021,专业服务,ordinary_winner,-0.071281699794379705,-0.037354352296093102,,False,False,False,False,0.096298834818368498,0.018864959577776601,2369.4290000000037,16,MARKET_MA20_X2
EXTENDED_2018_2021:300014.SZ-001,EXTENDED_2018_2021,300014.SZ,2018-05-11,2018-05-14,2018,电池,ordinary_loser,-0.0030472320975115002,-0.086846114779075598,,False,False,True,False,0.0299644489588624,-0.062820876431846501,-6190.9000000000087,11,MARKET_MA20_X2
EXTENDED_2018_2021:300015.SZ-001,EXTENDED_2018_2021,300015.SZ,2019-08-28,2019-08-29,2019,医疗服务,ordinary_winner,-0.0014705882352940001,-0.0011764705882351999,0.039705882352941202,False,False,False,False,0.066176470588235101,0.0369145550337499,4403.9870000000228,20,MARKET_MA20_X2
EXTENDED_2018_2021:300015.SZ-003,EXTENDED_2018_2021,300015.SZ,2020-12-30,2020-12-31,2020,医疗服务,ordinary_winner,0.048070412999322999,-0.0333107650643195,0.068517264725795599,False,False,False,False,0.1328368314150305,0.066382365095973797,7851.584000000018,21,MARKET_MA20_X2
EXTENDED_2018_2021:300020.SZ-001,EXTENDED_2018_2021,300020.SZ,2019-08-19,2019-08-20,2019,IT服务Ⅱ,ordinary_winner,-0.037457434733257598,-0.026106696935300801,0.093076049943246295,False,False,False,False,0.1872871736662883,0.061266468445742801,7686.3890000000156,27,MARKET_MA20_X2
EXTENDED_2018_2021:300020.SZ-002,EXTENDED_2018_2021,300020.SZ,2020-06-15,2020-06-16,2020,IT服务Ⅱ,ordinary_loser,0.0448717948717949,-0.0393772893772893,0.084249084249084102,False,False,False,False,0.1932234432234432,-0.027881699445775399,-3757.438999999998,28,MARKET_MA20_X2
EXTENDED_2018_2021:300027.SZ-001,EXTENDED_2018_2021,300027.SZ,2019-02-25,2019-02-26,2019,影视院线,ordinary_loser,0.035315985130111603,0.091078066914498101,0.037174721189591198,False,False,False,False,0.1765799256505575,-0.0164956424096523,-1863.0149999999992,22,MARKET_MA20_X2
EXTENDED_2018_2021:300033.SZ-001,EXTENDED_2018_2021,300033.SZ,2019-02-11,2019-02-12,2019,软件开发,extreme_winner,0.23012100259291249,0.63115816767502153,0.77873811581676722,True,True,False,False,1.1622731201382883,0.90395621016839722,83753.857000000018,32,MARKET_MA20_X2
EXTENDED_2018_2021:300034.SZ-001,EXTENDED_2018_2021,300034.SZ,2019-08-30,2019-09-02,2019,航空装备Ⅱ,ordinary_loser,0.059657412876550499,0.043118724158298802,,False,False,False,False,0.1151801535735381,-0.030539106576151599,-3941.161000000016,18,MARKET_MA20_X2
EXTENDED_2018_2021:300036.SZ-001,EXTENDED_2018_2021,300036.SZ,2019-12-10,2019-12-11,2019,软件开发,ordinary_winner,0.046115288220551498,0.0010025062656642001,0.28421052631578941,False,False,False,False,0.39197994987468671,0.13005887844306591,15590.645999999992,32,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300037.SZ-001,EXTENDED_2018_2021,300037.SZ,2019-02-14,2019-02-15,2019,电池,ordinary_winner,-0.066055045871559595,0.0066055045871559999,0.048440366972477097,False,False,False,False,0.12733944954128421,0.0030105896889248002,337.47200000000885,25,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300037.SZ-003,EXTENDED_2018_2021,300037.SZ,2020-06-16,2020-06-17,2020,电池,ordinary_winner,0.1729538936686521,0.20427972645047429,0.31855283476726232,False,False,False,False,0.45334215751158158,0.1795556200952784,23127.243999999999,27,MARKET_MA20_X2
EXTENDED_2018_2021:300042.SZ-001,EXTENDED_2018_2021,300042.SZ,2021-04-16,2021-04-19,2021,计算机设备,severe_loser,-0.026086956521739001,-0.13177257525083599,,False,False,True,True,0.078929765886287501,-0.12622142105358611,-17412.474000000009,11,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300044.SZ-002,EXTENDED_2018_2021,300044.SZ,2020-08-27,2020-08-28,2020,IT服务Ⅱ,ordinary_loser,0.052963430012610203,-0.026481715006305102,,False,False,False,False,0.20680958385876411,-0.027535273639664602,-3652.6509999999994,10,SET_REMOVAL
EXTENDED_2018_2021:300046.SZ-001,EXTENDED_2018_2021,300046.SZ,2021-11-22,2021-11-23,2021,半导体,severe_loser,-0.055416517697532898,-0.1097604576331784,,False,False,True,True,0.048623525205577202,-0.1257006346022134,-22475.100000000009,11,MARKET_MA20_X2
EXTENDED_2018_2021:300048.SZ-001,EXTENDED_2018_2021,300048.SZ,2021-11-04,2021-11-05,2021,自动化设备,ordinary_winner,0.16153846153846141,0.040000000000000001,0.32615384615384602,False,False,False,False,0.36307692307692302,0.1814302429207891,35453.685999999965,23,MARKET_MA20_X2
EXTENDED_2018_2021:300059.SZ-001,EXTENDED_2018_2021,300059.SZ,2020-06-16,2020-06-17,2020,证券Ⅱ,strong_winner,0.18920557913887201,0.32807762280169789,0.53305033353547615,False,True,False,False,0.79684657368101885,0.49632212844765922,58986.261000000013,27,MARKET_MA20_X2
EXTENDED_2018_2021:300059.SZ-002,EXTENDED_2018_2021,300059.SZ,2021-09-08,2021-09-09,2021,证券Ⅱ,ordinary_loser,0.0031250000000000002,,,False,False,True,False,0.045454545454545102,-0.0360207973844337,-6599.8400000000256,7,MARKET_MA20_X2
EXTENDED_2018_2021:300065.SZ-001,EXTENDED_2018_2021,300065.SZ,2021-07-19,2021-07-20,2021,航海装备Ⅱ,ordinary_winner,0.064871481028151601,,,False,False,False,False,0.1493268053855569,0.0016666320215891,271.23699999999371,6,MARKET_MA20_X2
EXTENDED_2018_2021:300066.SZ-001,EXTENDED_2018_2021,300066.SZ,2020-02-20,2020-02-21,2020,通用设备,ordinary_loser,-0.0054945054945055001,0.0018315018315018001,,False,False,True,False,0.069597069597069502,-0.084641308871096402,-10686.823000000022,15,MARKET_MA20_X2
EXTENDED_2018_2021:300068.SZ-001,EXTENDED_2018_2021,300068.SZ,2018-03-13,2018-03-14,2018,电池,ordinary_loser,0.014723926380367999,,,False,False,True,False,0.027607361963190202,-0.044856983507290102,-4464.5899999999965,8,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300068.SZ-002,EXTENDED_2018_2021,300068.SZ,2019-03-15,2019-03-18,2019,电池,ordinary_loser,-0.025657071339173901,,,False,False,True,False,0.0331664580725907,-0.0498011545118138,-6040.5400000000081,8,MARKET_MA20_X2
EXTENDED_2018_2021:300075.SZ-002,EXTENDED_2018_2021,300075.SZ,2021-11-15,2021-11-16,2021,软件开发,ordinary_loser,-0.059999999999999901,-0.0235714285714285,,False,False,True,False,0.0749999999999999,-0.0116820960149296,-2246.3280000000213,16,MARKET_MA20_X2
EXTENDED_2018_2021:300079.SZ-001,EXTENDED_2018_2021,300079.SZ,2019-02-14,2019-02-15,2019,IT服务Ⅱ,extreme_winner,-0.0101522842639594,0.068527918781725802,0.60152284263959377,True,True,False,False,1.0558375634517767,0.73711566190126032,76400.228000000003,29,MARKET_MA20_X2
EXTENDED_2018_2021:300088.SZ-001,EXTENDED_2018_2021,300088.SZ,2020-06-16,2020-06-17,2020,光学光电子,ordinary_loser,0.00092850510677790004,0.080779944289693706,0.025998142989786598,False,False,False,False,0.27019498607242332,-0.0032384068373786002,-419.91300000001297,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300088.SZ-002,EXTENDED_2018_2021,300088.SZ,2021-07-16,2021-07-19,2021,光学光电子,ordinary_loser,-0.0149253731343284,,,False,False,True,False,0.022962112514351301,-0.0260600478740548,-4316.9900000000198,7,MARKET_MA20_X2
EXTENDED_2018_2021:300101.SZ-001,EXTENDED_2018_2021,300101.SZ,2021-05-27,2021-05-28,2021,军工电子Ⅱ,ordinary_winner,-0.0029069767441860001,0.088953488372093006,0.045930232558139397,False,False,False,False,0.14244186046511631,0.045210458146504602,5604.4620000000141,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300102.SZ-001,EXTENDED_2018_2021,300102.SZ,2021-05-12,2021-05-13,2021,光学光电子,ordinary_winner,-0.0040983606557376999,0.051912568306010799,0.069672131147541005,False,False,False,False,0.36475409836065548,0.079256372126467703,12075.200000000026,46,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300107.SZ-001,EXTENDED_2018_2021,300107.SZ,2019-02-25,2019-02-26,2019,化学制品,ordinary_winner,0.064035087719298306,0.084210526315789194,0.064035087719298306,False,False,False,False,0.17807017543859641,0.062347455229696702,6926.8640000000014,22,MARKET_MA20_X2
EXTENDED_2018_2021:300110.SZ-001,EXTENDED_2018_2021,300110.SZ,2020-08-27,2020-08-28,2020,化学制药,ordinary_winner,0.30833333333333329,0.068750000000000006,,False,False,False,False,0.46875,0.096370909780674002,13479.758999999996,10,SET_REMOVAL
EXTENDED_2018_2021:300115.SZ-001,EXTENDED_2018_2021,300115.SZ,2020-02-18,2020-02-19,2020,消费电子,ordinary_winner,0.22046511627906959,0.15255813953488381,,False,False,False,False,0.28186046511627888,0.0059511999628278,717.24099999999999,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300122.SZ-001,EXTENDED_2018_2021,300122.SZ,2018-01-09,2018-01-10,2018,生物制品,ordinary_winner,0.040640394088669901,,,False,False,False,False,0.076662561576354704,0.047164658002096502,4600.320000000007,5,MARKET_MA20_X2
EXTENDED_2018_2021:300124.SZ-001,EXTENDED_2018_2021,300124.SZ,2020-10-09,2020-10-12,2020,自动化设备,strong_winner,0.0035369774919613,-0.00032154340836020002,,False,True,False,False,0.26559485530546612,0.26274564619882262,31090.221999999991,16,MARKET_MA20_X2
EXTENDED_2018_2021:300131.SZ-001,EXTENDED_2018_2021,300131.SZ,2019-08-27,2019-08-28,2019,其他电子Ⅱ,ordinary_loser,-0.043269230769230803,-0.014423076923076801,-0.0176282051282051,False,False,True,False,0.0496794871794871,-0.0488838940849083,-6079.6530000000175,21,MARKET_MA20_X2
EXTENDED_2018_2021:300136.SZ-001,EXTENDED_2018_2021,300136.SZ,2019-12-30,2019-12-31,2019,消费电子,severe_loser,-0.0074381973309998002,0.0140013126230584,,False,False,True,True,0.062349595274556802,-0.14849971730304251,-17666.245999999999,18,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300137.SZ-001,EXTENDED_2018_2021,300137.SZ,2018-05-18,2018-05-21,2018,环保设备Ⅱ,ordinary_loser,-0.093779904306219894,,,False,False,True,False,0.0047846889952154002,-0.094157995114932905,-9061.4020000000019,6,MARKET_MA20_X2
EXTENDED_2018_2021:300141.SZ-001,EXTENDED_2018_2021,300141.SZ,2021-07-14,2021-07-15,2021,电网设备,ordinary_loser,0.103542234332425,,,False,False,False,False,0.1607629427792916,-0.056014211203708301,-9506.9309999999914,9,MARKET_MA20_X2
EXTENDED_2018_2021:300142.SZ-001,EXTENDED_2018_2021,300142.SZ,2019-02-25,2019-02-26,2019,生物制品,ordinary_winner,0.080080080080079996,0.093093093093093104,0.1086086086086084,False,False,False,False,0.23073073073073061,0.18069476431726611,21423.432000000001,22,MARKET_MA20_X2
EXTENDED_2018_2021:300144.SZ-001,EXTENDED_2018_2021,300144.SZ,2018-03-07,2018-03-08,2018,旅游及景区,ordinary_loser,0.027918781725888301,0.0055837563451777003,,False,False,True,False,0.0659898477157361,-0.025157464038170901,-2530.6520000000028,12,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300144.SZ-002,EXTENDED_2018_2021,300144.SZ,2019-08-30,2019-09-02,2019,旅游及景区,ordinary_winner,0.0147727272727273,-0.010984848484848399,,False,False,False,False,0.073863636363636298,0.047439252507137902,5652.0559999999969,18,MARKET_MA20_X2
EXTENDED_2018_2021:300151.SZ-001,EXTENDED_2018_2021,300151.SZ,2021-04-28,2021-04-29,2021,专用设备,ordinary_loser,-0.0653346019663813,,,False,False,True,False,0.033935934031081402,-0.066569016140852505,-7983.8760000000029,5,MARKET_MA20_X2
EXTENDED_2018_2021:300158.SZ-001,EXTENDED_2018_2021,300158.SZ,2018-03-09,2018-03-12,2018,中药Ⅱ,severe_loser,-0.049382716049382699,-0.099415204678362595,,False,False,True,True,0.022742040285899798,-0.1098123748468913,-11480.603000000005,10,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300162.SZ-001,EXTENDED_2018_2021,300162.SZ,2021-07-14,2021-07-15,2021,光学光电子,ordinary_winner,0.058041112454655298,,,False,False,False,False,0.2055622732769046,0.0239650968119694,4120.9610000000212,9,MARKET_MA20_X2
EXTENDED_2018_2021:300166.SZ-001,EXTENDED_2018_2021,300166.SZ,2021-11-19,2021-11-22,2021,IT服务Ⅱ,ordinary_loser,-0.0273327049952873,-0.032045240339302498,,False,False,True,False,0.0141376060320452,-0.061179976319073001,-11088.385000000017,12,MARKET_MA20_X2
EXTENDED_2018_2021:300177.SZ-001,EXTENDED_2018_2021,300177.SZ,2020-10-16,2020-10-19,2020,军工电子Ⅱ,ordinary_loser,-0.066974595842956106,-0.050038491147036103,,False,False,True,False,0.066204772902232201,-0.0205698732744941,-2611.2800000000134,11,MARKET_MA20_X2
EXTENDED_2018_2021:300184.SZ-001,EXTENDED_2018_2021,300184.SZ,2021-10-15,2021-10-18,2021,其他电子Ⅱ,severe_loser,-0.057142857142857099,,,False,False,True,True,0.062857142857142903,-0.1417182817182816,-25719.217999999993,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300194.SZ-001,EXTENDED_2018_2021,300194.SZ,2020-09-02,2020-09-03,2020,化学制药,severe_loser,-0.0015151515151514,,,False,False,True,True,0.083333333333333301,-0.11507030197354071,-15574.099000000006,6,SET_REMOVAL
EXTENDED_2018_2021:300212.SZ-001,EXTENDED_2018_2021,300212.SZ,2019-02-25,2019-02-26,2019,IT服务Ⅱ,ordinary_winner,0.14636246233318981,0.26259147653895809,0.20576840292724929,False,False,False,False,0.30434782608695637,0.1728511454291482,18588.313999999998,22,MARKET_MA20_X2
EXTENDED_2018_2021:300226.SZ-001,EXTENDED_2018_2021,300226.SZ,2020-06-17,2020-06-18,2020,软件开发,ordinary_winner,0.077095284734853803,0.043794599132502998,0.13404225549181481,False,False,False,False,0.26850426752483542,0.069636953224472303,7971.0879999999888,26,MARKET_MA20_X2
EXTENDED_2018_2021:300232.SZ-001,EXTENDED_2018_2021,300232.SZ,2019-12-16,2019-12-17,2019,光学光电子,ordinary_winner,0.017329255861366001,0.026503567787971399,0.1722731906218144,False,False,False,False,0.25076452599388371,0.0082837150817298005,992.40300000000127,28,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300241.SZ-001,EXTENDED_2018_2021,300241.SZ,2021-06-30,2021-07-01,2021,光学光电子,extreme_winner,0.0067842605156038004,0.13839891451831751,,True,True,False,False,0.93758480325644478,0.59822075436982025,95109.819000000003,19,MARKET_MA20_X2
EXTENDED_2018_2021:300251.SZ-002,EXTENDED_2018_2021,300251.SZ,2021-11-24,2021-11-25,2021,影视院线,ordinary_winner,-0.0160832544938505,,,False,False,False,False,0.034058656575212599,0.012191599869324801,2163,9,MARKET_MA20_X2
EXTENDED_2018_2021:300271.SZ-001,EXTENDED_2018_2021,300271.SZ,2019-02-11,2019-02-12,2019,IT服务Ⅱ,strong_winner,0.039240506329113897,0.1924050632911391,0.31772151898734169,False,True,False,False,0.44936708860759478,0.30579003897119678,29501.516000000003,32,MARKET_MA20_X2
EXTENDED_2018_2021:300271.SZ-002,EXTENDED_2018_2021,300271.SZ,2019-10-28,2019-10-29,2019,IT服务Ⅱ,ordinary_loser,-0.029694323144104799,-0.033624454148471497,,False,False,True,False,0.014410480349345001,-0.042784687963987302,-5293.132999999978,11,MARKET_MA20_X2
EXTENDED_2018_2021:300271.SZ-004,EXTENDED_2018_2021,300271.SZ,2019-12-05,2019-12-06,2019,IT服务Ⅱ,ordinary_winner,0.033128834355828203,0.076891615541922101,0.071165644171779105,False,False,False,False,0.2204498977505113,0.099640798187645596,11483.017000000013,35,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300274.SZ-001,EXTENDED_2018_2021,300274.SZ,2019-04-17,2019-04-18,2019,光伏设备,ordinary_loser,-0.013867488443759599,,,False,False,True,False,0.093990755007703999,-0.055232381317176803,-6673.9890000000069,7,SET_REMOVAL
EXTENDED_2018_2021:300285.SZ-001,EXTENDED_2018_2021,300285.SZ,2020-12-21,2020-12-22,2020,电子化学品Ⅱ,ordinary_loser,0.033333333333333402,,,False,False,True,False,0.068222222222222101,-0.0241758241758241,-3049.1999999999971,6,MARKET_MA20_X2
EXTENDED_2018_2021:300287.SZ-001,EXTENDED_2018_2021,300287.SZ,2021-04-26,2021-04-27,2021,IT服务Ⅱ,ordinary_winner,0.0289473684210526,,,False,False,False,False,0.1131578947368423,0.090877080480037897,11540.468000000001,7,MARKET_MA20_X2
EXTENDED_2018_2021:300303.SZ-001,EXTENDED_2018_2021,300303.SZ,2019-12-10,2019-12-11,2019,光学光电子,strong_winner,0.3520179372197309,0.32511210762331832,0.40807174887892378,False,True,False,False,0.67264573991031384,0.33521297352823032,39013.180999999975,33,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300308.SZ-001,EXTENDED_2018_2021,300308.SZ,2019-12-12,2019-12-13,2019,通信设备,ordinary_winner,0.038124999999999902,0.072916666666666699,0.084374999999999797,False,False,False,False,0.1929166666666666,0.0074448988511488,858.51000000001022,30,MARKET_EMERGENCY_X0.96
EXTENDED_2018_2021:300310.SZ-001,EXTENDED_2018_2021,300310.SZ,2020-09-01,2020-09-02,2020,通信服务,ordinary_loser,0.27596899224806209,,,False,False,False,False,0.28527131782945708,-0.036587760139410501,-5202.1589999999733,7,SET_REMOVAL
EXTENDED_2018_2021:300323.SZ-001,EXTENDED_2018_2021,300323.SZ,2021-11-22,2021-11-23,2021,光学光电子,ordinary_loser,-0.0537471612414838,-0.065102195306585994,,False,False,True,False,0.020439061317183801,-0.077845835587598403,-13683.866000000007,11,MARKET_MA20_X2
EXTENDED_2018_2021:300348.SZ-001,EXTENDED_2018_2021,300348.SZ,2021-04-16,2021-04-19,2021,软件开发,ordinary_loser,0.043342036553524803,-0.069973890339425499,,False,False,True,False,0.073629242819843205,-0.069250090157833802,-8888.8189999999813,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300349.SZ-001,EXTENDED_2018_2021,300349.SZ,2019-04-12,2019-04-15,2019,通用设备,ordinary_loser,-0.035729659922514,,,False,False,True,False,0.0094705122686179009,-0.076316350700599098,-9400.9580000000133,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300349.SZ-002,EXTENDED_2018_2021,300349.SZ,2020-02-24,2020-02-25,2020,通用设备,severe_loser,-0.042105263157894798,-0.067251461988304201,,False,False,True,True,0.021052631578947299,-0.110658318214141,-14009.174000000028,13,MARKET_MA20_X2
EXTENDED_2018_2021:300353.SZ-001,EXTENDED_2018_2021,300353.SZ,2021-11-17,2021-11-18,2021,通信设备,ordinary_loser,-0.035037878787878798,-0.026515151515151599,,False,False,True,False,0.026515151515151301,-0.083867782021420006,-15632.133000000022,14,MARKET_MA20_X2
EXTENDED_2018_2021:300357.SZ-001,EXTENDED_2018_2021,300357.SZ,2019-08-26,2019-08-27,2019,生物制品,ordinary_winner,-0.019498607242339702,0.012534818941504201,0.059610027855153201,False,False,False,False,0.1086350974930361,0.057184072896186301,6776.2200000000012,22,MARKET_MA20_X2
EXTENDED_2018_2021:300357.SZ-002,EXTENDED_2018_2021,300357.SZ,2020-07-31,2020-08-03,2020,生物制品,ordinary_loser,-0.053118472097881099,,,False,False,True,False,0.0056699492688752004,-0.073132957296949602,-9786.8489999999892,8,MARKET_MA20_X2
EXTENDED_2018_2021:300377.SZ-001,EXTENDED_2018_2021,300377.SZ,2019-10-28,2019-10-29,2019,软件开发,severe_loser,-0.1018587360594794,-0.15092936802973969,,False,False,True,True,0.050557620817843901,-0.1390040130655664,-19015.562999999998,10,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300383.SZ-001,EXTENDED_2018_2021,300383.SZ,2019-07-24,2019-07-25,2019,通信服务,ordinary_loser,0.021001615508885199,,,False,False,True,False,0.059773828756058002,-0.015433677792320801,-1778.718000000008,8,MARKET_MA20_X2
EXTENDED_2018_2021:300390.SZ-002,EXTENDED_2018_2021,300390.SZ,2021-05-28,2021-05-31,2021,电池,extreme_winner,0.26149914821124359,0.32027257240204432,0.39778534923338998,True,True,False,False,1.2137989778534926,0.68576276485743504,84618.509999999995,41,MARKET_MA20_X2
EXTENDED_2018_2021:300393.SZ-001,EXTENDED_2018_2021,300393.SZ,2020-06-16,2020-06-17,2020,光伏设备,severe_loser,-0.20481927710843381,,,False,False,True,True,0.013253012048192601,-0.21086806268698491,-25402.505000000023,5,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300394.SZ-001,EXTENDED_2018_2021,300394.SZ,2020-06-18,2020-06-19,2020,通信设备,strong_winner,0.038687202053538698,0.090942427576091001,0.24385771910524401,False,True,False,False,0.37660432709937652,0.2284489309206274,27450.203999999983,25,MARKET_MA20_X2
EXTENDED_2018_2021:300394.SZ-002,EXTENDED_2018_2021,300394.SZ,2021-05-27,2021-05-28,2021,通信设备,ordinary_loser,0.0059816278572955,0.025849177526169501,0.021448408459730801,False,False,True,False,0.094851527451399201,-0.0047568325714021,-579.51400000001013,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300396.SZ-001,EXTENDED_2018_2021,300396.SZ,2020-05-14,2020-05-15,2020,医疗器械,ordinary_winner,0.0146017699115044,,,False,False,False,False,0.026548672566371501,0.0011152564249911001,128.67300000002433,7,MARKET_MA20_X2
EXTENDED_2018_2021:300408.SZ-001,EXTENDED_2018_2021,300408.SZ,2020-02-18,2020-02-19,2020,元件,ordinary_loser,0.069033530571992005,-0.044181459566074999,,False,False,False,False,0.1076923076923075,-0.052493229856786901,-6652.8139999999757,15,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL
EXTENDED_2018_2021:300408.SZ-002,EXTENDED_2018_2021,300408.SZ,2020-10-12,2020-10-13,2020,元件,ordinary_loser,-0.13215462990710211,-0.065028468684447005,,False,False,True,False,0.048246928378783402,-0.0028386957961213,-374.42899999997059,15,MARKET_MA20_X2
EXTENDED_2018_2021:300408.SZ-004,EXTENDED_2018_2021,300408.SZ,2020-12-21,2020-12-22,2020,元件,ordinary_loser,-0.010687859687585601,,,False,False,True,False,0.0441216771718278,-0.0030920025439070001,-383.99599999998463,6,MARKET_MA20_X2
EXTENDED_2018_2021:300413.SZ-001,EXTENDED_2018_2021,300413.SZ,2019-08-23,2019-08-26,2019,数字媒体,ordinary_winner,0.053786782440906802,0.1767969126869271,0.1464061746261455,False,False,False,False,0.2228654124457306,0.1299669939322616,14563.314000000004,23,MARKET_MA20_X2
