feature,quintile,realized_bin_count,n,feature_min,feature_median,feature_max,round_trip_return_n,round_trip_return_mean,round_trip_return_median,mfe_n,mfe_mean,mfe_median,mae_n,mae_mean,mae_median,return_5d_n,return_5d_mean,return_5d_median,return_10d_n,return_10d_mean,return_10d_median,return_20d_n,return_20d_mean,return_20d_median,winner_ge20_n,winner_ge20_rate,winner_ge50_n,winner_ge50_rate,severe_loss_le_neg10_n,severe_loss_le_neg10_rate,extreme_loss_le_neg20_n,extreme_loss_le_neg20_rate
cross_sectional_return1_skewness,3,5,76,1.228667932131934,1.4333928588696963,1.6471874015514172,76,0.034153088988429225,-0.01186815628694455,76,0.17341639552492327,0.06968183999040414,76,-0.06169096735818942,-0.04914549995585815,52,0.029722763851525096,0.0098112040771508,34,0.06450968283671595,0.03667822299814985,14,0.1593298944881629,0.08317180755365755,76,0.09210526315789473,76,0.039473684210526314,76,0.13157894736842105,76,0.013157894736842105
cross_sectional_return1_skewness,4,5,77,1.650382868168697,1.8051263863027198,2.0048716579602828,77,0.045334332089288866,-0.0057417045955694,77,0.16674358450314358,0.0602866779089374,77,-0.05433844732991302,-0.0431726907630523,60,0.033828274898518446,-0.0011403210609801,32,0.06650959186311756,0.01652363355017355,13,0.2025394493510719,0.1815561959654177,77,0.11688311688311688,77,0.05194805194805195,77,0.06493506493506493,77,0.0
cross_sectional_return1_skewness,5,5,78,2.005138068280791,2.2192792496566764,2.8945050635348033,78,0.08585778687754088,-0.030560375959551897,78,0.27107441156840406,0.06790428423273605,78,-0.05865729046150546,-0.052767052767052694,65,0.08463074545534482,-0.0041282175813501,43,0.1051417509438978,0.0319148936170212,23,0.31568693766202377,0.1822580645161289,78,0.16666666666666666,78,0.08974358974358974,78,0.11538461538461539,78,0.0
cross_sectional_return1_std,1,5,82,0.019493394395030002,0.025927578357317176,0.028061582345157057,82,0.019537994961475263,-0.00459304315041025,82,0.12300514796634816,0.0617509958471056,82,-0.05056170973797089,-0.03874816238700235,57,0.016677184049269902,0.0032017075773747,42,0.05658581542732884,0.061100738977312455,29,0.122892028534407,0.0783106027276727,82,0.04878048780487805,82,0.012195121951219513,82,0.04878048780487805,82,0.0
cross_sectional_return1_std,2,5,74,0.028089445745683766,0.02930023910286498,0.030881339580800523,74,0.11498207667490994,-0.00015425364109574998,74,0.29039361132622205,0.05805813040353355,74,-0.05071634873381624,-0.03986377578166565,52,0.15558968733417064,0.0306878642881006,28,0.2002759226938869,0.11059233540437535,20,0.38299145186718137,0.306105346581665,74,0.20270270270270271,74,0.12162162162162163,74,0.08108108108108109,74,0.013513513513513514
cross_sectional_return1_std,3,5,79,0.030916720447205184,0.03227858881676303,0.0330871851164897,79,-0.006378338792834484,-0.0283022805573853,79,0.12862174660520664,0.0617154811715481,79,-0.0654491760743882,-0.05446293494705,60,0.004905763079901028,-0.0083062546288026,39,0.05009979759381917,0.0196828868234006,15,0.16849441288017844,0.0880330123796424,79,0.06329113924050633,79,0.0,79,0.13924050632911392,79,0.012658227848101266
cross_sectional_return1_std,4,5,74,0.03311878760812779,0.03417596166945615,0.03556434508601003,74,0.013096428034028013,-0.029020070158344298,74,0.14355457768746024,0.06338596157504281,74,-0.06672027393439388,-0.06217543608807545,56,0.017115913694141314,-0.0011403210609801,40,0.025950728810313628,0.0034424697422588,10,0.14238214865276616,0.09422320028476745,74,0.08108108108108109,74,0.02702702702702703,74,0.14864864864864866,74,0.0
cross_sectional_return1_std,5,5,78,0.03560803716733192,0.03812001008989127,0.05248928437264392,78,0.014647303366867082,-0.02331496057427445,78,0.1451326785595195,0.0667651077020663,78,-0.06223731697181272,-0.054646809695333254,61,0.020119262825945085,0.0119156736938588,36,0.03315444785573785,0.00128532893856465,14,0.1732129556938733,0.08859890109890105,78,0.08974358974358974,78,0.02564102564102564,78,0.14102564102564102,78,0.0
cross_sectional_return20_excess_kurtosis,1,5,78,0.21542734293052032,1.702214811721889,2.7439411184918407,78,0.038990977062734064,-0.0018872680894945,78,0.15186110630701832,0.07374643959173979,78,-0.0509051516628095,-0.041926732164643904,59,0.03354475587144435,0.0353159851301116,45,0.07294344975609765,0.0685279187817258,25,0.1752030474707037,0.0930760499432463,78,0.10256410256410256,78,0.02564102564102564,78,0.07692307692307693,78,0.0
cross_sectional_return20_excess_kurtosis,2,5,77,2.770062735107756,4.099255031521784,5.604082845598091,77,0.027165156627884487,-0.0153870896904952,77,0.13492724306456988,0.0551158018176489,77,-0.05263002347904741,-0.0468750000000001,59,0.028986450448687136,0.0058102001291155,34,0.03384670188869648,0.029823197112985353,13,0.16463544628719426,0.092948717948718,77,0.07792207792207792,77,0.03896103896103896,77,0.05194805194805195,77,0.012987012987012988
cross_sectional_return20_excess_kurtosis,3,5,77,5.685199635288561,6.602963604915306,8.557174788751087,77,0.07142467939333667,-0.0260600478740548,77,0.2504232950755236,0.048659384309831,77,-0.06437857670196649,-0.0566396953831509,46,0.15214211220901816,0.02920558395842015,26,0.16853831724126817,0.09661881209786846,16,0.40314706380334214,0.3383643477431052,77,0.14285714285714285,77,0.09090909090909091,77,0.14285714285714285,77,0.012987012987012988
cross_sectional_return20_excess_kurtosis,4,5,77,8.731454075237039,12.002063243279808,17.044761919751494,77,-0.005518968660649049,-0.0495219066647636,77,0.12470703988709261,0.052434456928839,77,-0.07162473641065682,-0.0706860706860706,57,-0.02190167144751026,-0.0257166947723439,34,0.03510117985851075,0.0081302326931168,15,0.1469477105621356,0.0959681998864283,77,0.05194805194805195,77,0.025974025974025976,77,0.19480519480519481,77,0.0
cross_sectional_return20_excess_kurtosis,5,5,78,17.37682854308456,25.610708175993246,201.69633177340887,78,0.019368882508035618,-0.0131648571828165,78,0.1610314773034119,0.08768846096432309,78,-0.05597432259463379,-0.0425609706961748,65,0.03202911006522114,0.0052301255230124,46,0.046981130392441006,0.0017957515147091,19,0.1276321713947036,0.0773493975903614,78,0.10256410256410256,78,0.0,78,0.08974358974358974,78,0.0
cross_sectional_return20_left_tail_le_neg20,1,5,79,0.0,0.0023228803716608595,0.004656577415599534,79,0.013383269667709927,-0.0083026347815683,79,0.1484069334350273,0.0738636363636364,79,-0.05749284842169874,-0.0484949832775919,61,0.02440928807032129,0.0143916266899259,45,0.05877490989848118,0.0306026365348399,25,0.1776219478379402,0.1441471571906356,79,0.0759493670886076,79,0.0,79,0.13924050632911392,79,0.0
cross_sectional_return20_left_tail_le_neg20,2,5,76,0.004672897196261682,0.006373138207156431,0.00808080808080808,76,-0.0035316402213507563,-0.036996370067569145,76,0.13061040891099493,0.061077520805554245,76,-0.06766798374884245,-0.058890600924499145,59,0.017695093291116577,-0.0114285714285713,37,0.045793021199865405,0.0319148936170212,21,0.1128019905153897,0.0696798493408663,76,0.07894736842105263,76,0.0,76,0.11842105263157894,76,0.013157894736842105
cross_sectional_return20_left_tail_le_neg20,3,5,77,0.008103727714748784,0.01056338028169014,0.013761467889908258,77,0.01872682456281653,-0.0283022805573853,77,0.1552125596324895,0.06068515497553,77,-0.06872604147959865,-0.0616504854368933,63,0.0013651660215733084,-0.0101522842639594,35,0.030715581732624026,0.002588996763754,18,0.175245220593011,0.0862040061898211,77,0.09090909090909091,77,0.06493506493506493,77,0.06493506493506493,77,0.012987012987012988
cross_sectional_return20_left_tail_le_neg20,4,5,77,0.013824884792626729,0.01847290640394089,0.024390243902439025,77,0.1397714637043017,0.0078046692998795,77,0.31553310352995295,0.0734597156398102,77,-0.044678878603749646,-0.0327326222876057,52,0.1612365494452087,0.05095230331596705,39,0.15504957818002718,0.0963180362860194,15,0.472988157144305,0.347945205479452,77,0.2077922077922078,77,0.11688311688311688,77,0.09090909090909091,77,0.0
cross_sectional_return20_left_tail_le_neg20,5,5,78,0.02494802494802495,0.036099531958461314,0.15644171779141106,78,-0.016342512951415922,-0.0243492085504288,78,0.0741294890717441,0.04625668449197845,78,-0.056980580423015056,-0.044097934856970555,51,0.010158668808988941,0.003125,29,0.024435166388452563,0.0,9,0.060143344408392405,0.0361600000000001,78,0.02564102564102564,78,0.0,78,0.14102564102564102,78,0.0
cross_sectional_return20_p10,1,5,81,-0.2245055585505893,-0.1431258350056404,-0.12839442677309973,81,-0.0073537481134972,-0.0210609615103997,81,0.08672704214460107,0.0454545454545451,81,-0.05678985297184078,-0.0438202247191011,48,0.010526040887351415,-0.00036997694590035007,29,0.017351905700275106,-0.0003215434083602,9,0.06848448071227232,0.0685172647257956,81,0.024691358024691357,81,0.0,81,0.1111111111111111,81,0.0
cross_sectional_return20_p10,2,5,74,-0.1278317673378074,-0.11824740672803913,-0.10784431048713086,74,0.04294693914464153,-0.01228265089911535,74,0.15350219771586315,0.0657113866229274,74,-0.048925110133650224,-0.0379025113078799,56,0.02980605153389604,0.0114266404222792,30,0.06175566646033484,0.04977128644509305,11,0.18359003793322348,0.1822580645161289,74,0.10810810810810811,74,0.05405405405405406,74,0.06756756756756757,74,0.0
cross_sectional_return20_p10,3,5,80,-0.10736540416343365,-0.09151259953786159,-0.08344489853995585,80,0.0829590066802554,-0.0280919900015804,80,0.2880783636781763,0.07861041141897565,80,-0.06709512987222371,-0.057175254763104505,62,0.1303486448829996,0.02619987550134345,39,0.1472016878907278,0.0729166666666667,22,0.3572032869830974,0.2853340447128022,80,0.1875,80,0.0875,80,0.1625,80,0.0125
cross_sectional_return20_p10,4,5,74,-0.08301338600443146,-0.07362133309334912,-0.05870347577748026,74,0.02570672255365367,-0.02036927539962,74,0.16283015321116645,0.07607016948246781,74,-0.06358421247918618,-0.05555131516510045,57,0.0066033640043061045,-0.0033783783783783,39,0.040523278103783325,0.0226358148893359,21,0.15018050009815745,0.0619754680438993,74,0.08108108108108109,74,0.04054054054054054,74,0.0945945945945946,74,0.013513513513513514
cross_sectional_return20_p10,5,5,78,-0.058196452125225145,-0.039732710100931434,0.11755313112603641,78,0.00765497346644981,-0.02006987217848235,78,0.13077309683512692,0.06311738409402255,78,-0.0585652250742606,-0.051738123238418546,63,0.014110772011927212,-0.0013837638376383,48,0.05193046941355715,0.02206007404942605,25,0.15807213459682534,0.1232876712328767,78,0.07692307692307693,78,0.0,78,0.11538461538461539,78,0.0
cross_sectional_return20_p50,1,5,78,-0.09749745388141101,-0.025125800305604407,-0.0025381490695145503,78,0.0171305522073846,-0.01023957258114855,78,0.11006542848332042,0.05795344244455705,78,-0.05280017210879487,-0.0409794748679179,53,0.030516316383743945,0.0014044943820226,29,0.030026252570977466,-0.0003215434083602,9,0.04609963590389373,0.0361600000000001,78,0.0641025641025641,78,0.02564102564102564,78,0.08974358974358974,78,0.0
cross_sectional_return20_p50,2,5,77,-0.0016822098925746154,0.0160760992922393,0.031817801572695315,77,-0.02165847124080603,-0.0320078522875725,77,0.09042059476422001,0.0505576208178439,77,-0.06490941498787982,-0.0537984496124031,49,0.019917998733002165,0.0080500894454382,25,0.037869021851621054,0.0003310162197946,10,0.1471864113863111,0.0788525717635917,77,0.025974025974025976,77,0.0,77,0.12987012987012986,77,0.012987012987012988
cross_sectional_return20_p50,3,5,78,0.031850138951900586,0.04277799689903794,0.04812418063699375,78,0.11538637625967897,-0.006275661042773301,78,0.3135108679806035,0.09008753971808164,78,-0.050387923639348534,-0.0430298600258776,60,0.10935931867331192,0.024035438383786897,41,0.13315272085269061,0.0641680863145939,28,0.29954956472064614,0.10395765215479655,78,0.19230769230769232,78,0.08974358974358974,78,0.07692307692307693,78,0.01282051282051282
cross_sectional_return20_p50,4,5,77,0.048941798941799064,0.0617524482923244,0.07901137646825973,77,0.027485413960670457,-0.0259509538350248,77,0.16442568153668294,0.0795832409665262,77,-0.06171985501189796,-0.0504587155963303,59,0.020585801327437668,0.0037977688108234,44,0.06125854736706917,0.0434566616454009,27,0.16381377376505477,0.1464061746261455,77,0.1038961038961039,77,0.03896103896103896,77,0.12987012987012986,77,0.0
cross_sectional_return20_p50,5,5,77,0.07909604519774027,0.10213270142180053,0.24139728884254463,77,0.012123776927578838,-0.0271048260322548,77,0.1430901380565103,0.0628019323671498,77,-0.06574338508183311,-0.0603557814485387,65,0.01772164786555091,0.0067842605156038,46,0.04777580336509713,0.00636797188755015,14,0.20734259881809042,0.16617928474527216,77,0.09090909090909091,77,0.025974025974025976,77,0.12987012987012986,77,0.0
cross_sectional_return20_p90,1,5,78,0.06706016213909866,0.15660961058160267,0.18465107043258366,78,0.007555195106089087,-0.01570498694709525,78,0.09871500565791272,0.049361867057944056,78,-0.05940431723611441,-0.042489265895673145,52,0.024517501826582726,-0.0028832353553499,30,0.02019364079875292,-0.0029233417471627504,7,0.019546521542001843,0.0243248814677385,78,0.05128205128205128,78,0.02564102564102564,78,0.11538461538461539,78,0.01282051282051282
cross_sectional_return20_p90,2,5,78,0.18495901140869403,0.20150082917780723,0.21969696969696972,78,0.016891206728257977,-0.01245845529984165,78,0.1262192885680657,0.062474185148603756,78,-0.048572523991197526,-0.041926732164643904,51,0.033743520747165905,0.0119156736938588,33,0.06932400595646535,0.0493589743589744,16,0.16892520420148227,0.10946618463376784,78,0.08974358974358974,78,0.0,78,0.05128205128205128,78,0.0
cross_sectional_return20_p90,3,5,76,0.2200265092179765,0.23269665884306273,0.25124600520252716,76,0.07954020097536145,-0.02614523398970845,76,0.2595921798360305,0.0662380131993213,76,-0.05535454719317243,-0.051091426763682404,62,0.0990080171617653,0.0137199587751011,39,0.1163233221845011,0.0319148936170212,24,0.2767154235695368,0.0862040061898211,76,0.14473684210526316,76,0.07894736842105263,76,0.09210526315789473,76,0.0
cross_sectional_return20_p90,4,5,79,0.2520403264522322,0.269574802097599,0.29328612099239687,79,0.012394025586475624,-0.0210609615103997,79,0.1535312177363033,0.0833333333333334,79,-0.06635455201301298,-0.0518018018018017,57,0.017112657500820597,0.0009285051067779,36,0.0726693538800471,0.05104808341861125,21,0.1661205847577912,0.0842490842490841,79,0.06329113924050633,79,0.02531645569620253,79,0.13924050632911392,79,0.012658227848101266
cross_sectional_return20_p90,5,5,76,0.293809954751131,0.3597182831379141,0.47727323162274676,76,0.036677936772973346,-0.03008003232845815,76,0.1878580027812407,0.0679009212496509,76,-0.0656607512921021,-0.06021543765793645,64,0.022056672212029626,0.0151702950036551,47,0.04518305828407481,0.0048192771084336,20,0.2315292780342883,0.22695679251351586,76,0.13157894736842105,76,0.05263157894736842,76,0.15789473684210525,76,0.0
cross_sectional_return20_p90_p10_spread,1,5,78,0.22517171125904034,0.2754513623624344,0.2882915495266203,78,0.009792371132513232,-0.00501495895564885,78,0.09683899020981956,0.0471119699365181,78,-0.05193371305303872,-0.040581925521401704,46,0.0032981101915305656,-0.00036997694590035007,35,0.04114994418137211,0.0140013126230584,15,0.061717141484795526,0.0363849765258217,78,0.05128205128205128,78,0.0,78,0.05128205128205128,78,0.01282051282051282
cross_sectional_return20_p90_p10_spread,2,5,79,0.289289567016443,0.3018357642739717,0.31234436088268824,79,0.09109479431686497,-0.0209649931233275,79,0.2634819321341361,0.0628571428571429,79,-0.05517183233402612,-0.0522522522522522,63,0.12126182325867152,-0.0027192386131883,41,0.13205910136691118,0.0337972166998012,13,0.46907659288253645,0.3404761904761904,79,0.16455696202531644,79,0.08860759493670886,79,0.10126582278481013,79,0.0
cross_sectional_return20_p90_p10_spread,3,5,76,0.3126004343378445,0.32394164786199403,0.3384306761378584,76,0.015609640301130481,-0.017980156635816952,76,0.1481752935028032,0.0726382588869578,76,-0.05756626429774975,-0.047204858904589655,62,0.02144502782704241,0.0107575720339535,40,0.033894804606814766,0.016791368270573002,25,0.14480934827960376,0.0843749999999998,76,0.09210526315789473,76,0.02631578947368421,76,0.09210526315789473,76,0.0
cross_sectional_return20_p90_p10_spread,4,5,76,0.3396045629615599,0.3606379333332034,0.37497333807323174,76,0.008686952808272535,-0.0317470926189063,76,0.148463332189458,0.05778073500837915,76,-0.06093167494153531,-0.0502345645592695,56,0.03530788294946151,0.0058959139932055,27,0.09049732752717075,0.06875,21,0.1932362898071855,0.1595361855257895,76,0.07894736842105263,76,0.013157894736842105,76,0.14473684210526316,76,0.013157894736842105
cross_sectional_return20_p90_p10_spread,5,5,78,0.37656549440204445,0.40988839829054347,0.5687996096776222,78,0.024508859712834546,-0.02328993691913385,78,0.1636795590016969,0.06584048168921135,78,-0.06982202762728809,-0.0616894402493108,59,0.007175154435266043,0.0067842605156038,42,0.0360933389251694,0.0042389068468997,14,0.20699773582857842,0.17204906070680126,78,0.08974358974358974,78,0.05128205128205128,78,0.16666666666666666,78,0.0
cross_sectional_return20_right_tail_ge20,1,5,78,0.030303030303030304,0.06692160611854685,0.08731808731808732,78,0.005420147971786336,-0.01751045803908335,78,0.09892786686885302,0.049361867057944056,78,-0.05737517247283771,-0.0409794748679179,52,0.025934612157528514,-0.0019488944981085501,31,0.024299630294679287,-0.0003215434083602,7,0.02094556982798429,0.0243248814677385,78,0.05128205128205128,78,0.02564102564102564,78,0.1282051282051282,78,0.01282051282051282
cross_sectional_return20_right_tail_ge20,2,5,83,0.08739076154806492,0.1031390134529148,0.11780104712041885,83,0.08720638775035476,-0.0057417045955694,83,0.24587217971583716,0.0714285714285714,83,-0.04872545926750724,-0.0468750000000001,58,0.12207571642671772,0.02799392237211665,39,0.140121149179077,0.0641680863145939,22,0.34624989951938506,0.1819071302407733,83,0.1566265060240964,83,0.060240963855421686,83,0.03614457831325301,83,0.0
cross_sectional_return20_right_tail_ge20,3,5,71,0.11923076923076924,0.13704994192799072,0.14754098360655737,71,0.0063819596958878105,-0.0251304251304251,71,0.1374013506280291,0.0692701069270105,71,-0.058688449951202495,-0.0526315789473683,53,0.018901601770718358,0.0132538104705102,33,0.05530013848466761,0.0319148936170212,18,0.12078133834302404,0.061231283065368694,71,0.08450704225352113,71,0.014084507042253521,71,0.11267605633802817,71,0.0
cross_sectional_return20_right_tail_ge20,4,5,77,0.14785992217898833,0.1710843373493976,0.1930835734870317,77,0.021373649446250927,-0.0278816994457755,77,0.17150078931983323,0.0602866779089374,77,-0.06437555241741455,-0.0522522522522522,55,0.016582677480516454,-0.0015151515151514,33,0.059465806562246815,0.04,23,0.19362718507908278,0.1600853788687299,77,0.06493506493506493,77,0.025974025974025976,77,0.12987012987012986,77,0.012987012987012988
cross_sectional_return20_right_tail_ge20,5,5,78,0.19547325102880658,0.27146543725353744,0.671559633027523,78,0.025111973877384026,-0.0243908078305308,78,0.16147735673467478,0.0679009212496509,78,-0.0668986135240831,-0.058981928318457055,68,0.017331642294357262,0.00650333057895805,49,0.04417391675688696,0.0114411882778,18,0.1782394888372386,0.14678922050880217,78,0.11538461538461539,78,0.05128205128205128,78,0.15384615384615385,78,0.0
cross_sectional_return20_skewness,1,5,78,-0.1722865009274523,0.8647510525269229,1.10324521930915,78,0.04455626886078012,0.00021636139495455,78,0.158003196910611,0.07376151765147049,78,-0.048499996078669914,-0.03874816238700235,63,0.03339861724834074,0.0270270270270271,47,0.06919526475893752,0.0536735591728991,26,0.14567878189802647,0.08317180755365755,78,0.08974358974358974,78,0.038461538461538464,78,0.07692307692307693,78,0.0
cross_sectional_return20_skewness,2,5,77,1.1050416175584585,1.414325143125203,1.567513596028705,77,0.11547862780929635,-0.0097291944261228,77,0.28490006006283736,0.0709914320685434,77,-0.05046109377401983,-0.04437564499484,57,0.12781213717022355,0.0278884462151394,36,0.14612131781279292,0.07540905611431245,21,0.3918313057658456,0.33625250501002,77,0.19480519480519481,77,0.1038961038961039,77,0.05194805194805195,77,0.012987012987012988
cross_sectional_return20_skewness,3,5,77,1.5692186935828727,1.7949917126214925,2.0015835984106354,77,-0.018255945322806014,-0.0365877601394105,77,0.09890452815981221,0.0459770114942528,77,-0.06697004213642191,-0.0600750938673342,41,0.03184548850404351,0.0067842605156038,22,0.03484547986486563,0.0136916538784391,9,0.12131109230906462,0.0544041450777201,77,0.03896103896103896,77,0.012987012987012988,77,0.14285714285714285,77,0.012987012987012988
cross_sectional_return20_skewness,4,5,77,2.009040663950744,2.4531708369050307,2.843470372840178,77,-0.018253168020298152,-0.0511826974306892,77,0.10661488115790914,0.0506706408345751,77,-0.07459405547502677,-0.0792857142857142,60,-0.02196049356455732,-0.0260008707506579,33,0.008287807050770138,0.0018315018315018,9,0.19334436310975373,0.1493243243243243,77,0.03896103896103896,77,0.025974025974025976,77,0.2077922077922078,77,0.0
cross_sectional_return20_skewness,5,5,78,2.943034729043399,3.4403071746869056,11.86388139943473,78,0.027724157028800534,-0.00562645645973835,78,0.17427572472277192,0.09238594752496396,78,-0.055031108702844785,-0.0425609706961748,65,0.03298361686297429,0.0082159624413145,47,0.05568443383237513,0.0210479175996418,23,0.1196483510906602,0.0711656441717791,78,0.11538461538461539,78,0.0,78,0.07692307692307693,78,0.0
cross_sectional_return20_std,1,5,78,0.10502529857132055,0.12812179947909688,0.1357540186353017,78,0.03431415405604421,-0.00206345767016655,78,0.1301706394991273,0.0517154699650057,78,-0.04738309299842255,-0.0374266546658207,53,0.03384562999863914,0.0014044943820226,35,0.051826767655079695,0.0356683804627246,16,0.12834737744052954,0.04407312466270915,78,0.07692307692307693,78,0.038461538461538464,78,0.038461538461538464,78,0.0
cross_sectional_return20_std,2,5,80,0.13595204900900312,0.14201730818837804,0.1501781838634952,80,0.06169097217294848,-0.0239148126606751,80,0.21086790787581,0.0547718047718048,80,-0.05904341489562881,-0.0485009435278727,53,0.10557072107454692,0.0152744630071599,34,0.13542584347795794,0.07661007561494321,18,0.3373215903041842,0.1532457767474377,80,0.1,80,0.0625,80,0.125,80,0.0125
cross_sectional_return20_std,3,5,74,0.1505414998506797,0.160067007349625,0.16543405370373473,74,0.04453986467471463,-0.0084246591707177,74,0.19661342364475348,0.0966868474695419,74,-0.05803892547422536,-0.05295671611461075,59,0.040605583959424166,0.0058102001291155,42,0.07051256638743782,0.048565865488073345,27,0.1820567727272877,0.0930760499432463,74,0.16216216216216217,74,0.02702702702702703,74,0.0945945945945946,74,0.013513513513513514
cross_sectional_return20_std,4,5,77,0.1654645431290548,0.1721901181356133,0.18406271146411832,77,0.00265251680663195,-0.0275352736396646,77,0.1352351429871384,0.060377358490566,77,-0.060594529738088605,-0.0542168674698796,60,0.01643076926651002,0.0041775627615062,35,0.03878640468905484,0.0196652719665273,18,0.13992038572863197,0.0808621987951806,77,0.06493506493506493,77,0.025974025974025976,77,0.12987012987012986,77,0.0
cross_sectional_return20_std,5,5,78,0.18592776269088904,0.20518534340280548,0.27497102632359716,78,0.0077762854235540885,-0.0246613756036242,78,0.14993350203831715,0.07152839261843985,78,-0.07027374601521102,-0.0591203469946322,61,0.01230709835669497,0.0067842605156038,39,0.036726768363770056,0.0010025062656642,9,0.22671893922334016,0.2755980861244018,78,0.07692307692307693,78,0.02564102564102564,78,0.16666666666666666,78,0.0
cross_sectional_return5_excess_kurtosis,1,5,78,0.04997906678137836,2.4776523818072502,3.5562651649167254,78,0.00018708644704078575,-0.021819430569430552,78,0.10129410437968864,0.0630888030888031,78,-0.05595072363576424,-0.0403458159015861,54,0.015070042651772494,0.011963255205428,38,0.04703677181740178,0.05801769541248275,17,0.14033643698411188,0.0930760499432463,78,0.05128205128205128,78,0.0,78,0.14102564102564102,78,0.0
cross_sectional_return5_excess_kurtosis,2,5,77,3.5570321607940647,4.61669170242083,6.05254990090956,77,0.003165842723465146,-0.0314863329502401,77,0.1308016716795023,0.06068515497553,77,-0.06796256224422247,-0.0610476565576999,58,0.020848743264354132,0.0063822283585393495,37,0.05896248650811317,0.0176165803108807,15,0.15400181951229494,0.0842490842490841,77,0.07792207792207792,77,0.012987012987012988,77,0.1038961038961039,77,0.012987012987012988
cross_sectional_return5_excess_kurtosis,3,5,79,6.0527825240330095,7.150257488252167,9.5921559219653,79,0.03663659889086172,-0.0047568325714021,79,0.17485079739359194,0.0937892884083479,79,-0.06020235000744177,-0.0438202247191011,63,0.010961061232804407,-0.002906976744186,37,0.05148306802331779,0.0399022801302932,22,0.17600734810083307,0.14678922050880217,79,0.08860759493670886,79,0.05063291139240506,79,0.0759493670886076,79,0.012658227848101266
cross_sectional_return5_excess_kurtosis,4,5,77,9.635767664999374,12.040653241924192,15.081596812235402,77,0.025567208512620312,-0.0296706870946583,77,0.15605581128205048,0.059773828756058,77,-0.059751546713446145,-0.0532818532818532,61,0.037719977048489735,0.0052301255230124,36,0.044442906897995745,0.011790222234979199,16,0.11826642423898724,0.0591213257190904,77,0.11688311688311688,77,0.03896103896103896,77,0.14285714285714285,77,0.0
cross_sectional_return5_excess_kurtosis,5,5,76,15.268948648346818,22.949820767004724,63.10411685823106,76,0.086805221484977,-0.007835744509653499,76,0.26155099613102417,0.0609837520336369,76,-0.051411018759489856,-0.045054553429464295,50,0.13013800692162153,0.0156117131622721,37,0.12691848566763891,0.0304761904761905,18,0.3966525420460858,0.3383643477431052,76,0.14473684210526316,76,0.07894736842105263,76,0.09210526315789473,76,0.0
cross_sectional_return5_left_tail_le_neg10,1,5,78,0.0,0.005365548214362827,0.007717750826901874,78,0.01957581602816611,-0.01987998982089525,78,0.16795338871743237,0.08477620730270899,78,-0.06138859076010313,-0.0514740660778097,64,0.02949733039281722,0.00770343384875965,45,0.06808662106783024,0.0558213716108453,30,0.18625674951769655,0.12866496336234576,78,0.08974358974358974,78,0.02564102564102564,78,0.11538461538461539,78,0.01282051282051282
cross_sectional_return5_left_tail_le_neg10,2,5,78,0.007865168539325843,0.010869565217391304,0.013888888888888888,78,0.02625281487471681,-0.0265270929837663,78,0.15103274476240364,0.0607303478692601,78,-0.06630640878116618,-0.060158523335150996,61,0.03217282320360503,0.0059816278572955,42,0.04927897810307897,0.01000861671813945,12,0.16120541701409732,0.11539058731307264,78,0.1282051282051282,78,0.038461538461538464,78,0.11538461538461539,78,0.0
cross_sectional_return5_left_tail_le_neg10,3,5,76,0.013972055888223553,0.017896136414367374,0.02280130293159609,76,0.08301286874971357,-0.02615680672470095,76,0.2726712363479288,0.0661133956888674,76,-0.06039389956566777,-0.04475860374118715,61,0.10991485683777204,0.0143916266899259,41,0.118560332842498,0.033734939759036,20,0.35272371252976226,0.301056017153578,76,0.15789473684210525,76,0.09210526315789473,76,0.15789473684210525,76,0.013157894736842105
cross_sectional_return5_left_tail_le_neg10,4,5,77,0.022988505747126436,0.02729044834307992,0.042105263157894736,77,0.013294693957277972,-0.0116820960149297,77,0.12006511795363674,0.0716472749540724,77,-0.05523644612158689,-0.0484003281378179,57,0.010717108918050243,-0.001470588235294,37,0.04320615677442212,0.0210479175996418,15,0.14571272793531592,0.0628525382755842,77,0.06493506493506493,77,0.0,77,0.09090909090909091,77,0.0
cross_sectional_return5_left_tail_le_neg10,5,5,78,0.042222222222222223,0.05890270300271965,0.15365239294710328,78,0.010400296963725467,-0.01570498694709525,78,0.1132193406847059,0.0455538264122096,78,-0.05202581060342659,-0.0411463574169766,43,0.008263311168388732,0.0052301255230124,20,0.028829749458849176,0.021678040947410597,11,0.07614402408735871,0.0685172647257956,78,0.038461538461538464,78,0.02564102564102564,78,0.07692307692307693,78,0.0
cross_sectional_return5_p10,1,5,78,-0.11975778147119968,-0.08099173553718975,-0.07175446425547811,78,-0.005255822989324301,-0.0193072455293838,78,0.09479768234838586,0.05374914086534495,78,-0.054636018119558344,-0.04522385321212765,47,0.009732099440868114,0.0062224006423123,21,0.02350475623472608,0.0319148936170212,10,0.05059060127265863,0.05376311312199115,78,0.02564102564102564,78,0.01282051282051282,78,0.08974358974358974,78,0.0
cross_sectional_return5_p10,2,5,77,-0.07150004014600798,-0.06107725566048489,-0.05346811524507737,77,0.0010417898350954403,-0.0278816994457755,77,0.11033346284100308,0.0534105534105535,77,-0.06129401955404197,-0.0504587155963303,46,0.012516277458601592,-0.01030144167758835,26,0.027380939627295604,-0.00147214808138915,13,0.1276946577910871,0.0783106027276727,77,0.06493506493506493,77,0.012987012987012988,77,0.12987012987012986,77,0.012987012987012988
