trade_id,baseline_block,symbol,entry_execution_date,entry_year,entry_industry,holding_trading_days,canonical_exit_reason,return_2d,return_3d,return_5d_rebuilt,market_day2_log_return,market_day3_log_return,market_day5_log_return,adverse_stock_specific_2d,adverse_stock_specific_3d,adverse_stock_specific_5d,adverse_beta_adjusted_3d,early_action_count,severe_loss,extreme_loss20,false_breakout,round_trip_return,realized_pnl,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
DEVELOPMENT_2024_2025:300057.SZ-001,DEVELOPMENT_2024_2025,300057.SZ,2025-06-24,2025,工业金属,67,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.0056497175141243527,-0.011299435028248483,0.026365348399246757,0.040827972665330142,0.037027049951146758,0.056637128691073291,0.035194154947074077,0.048390808601461742,0.030613355269767998,0.055579841734520942,0,False,False,False,0.1389320590939653,22573.446999999996,0.62357512953367855,0.14529914529914531,0.13465783664459141,0.1521739130434788,3.5732176382008141,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.1941562490812625,18.435802289487523
DEVELOPMENT_2024_2025:300072.SZ-001,DEVELOPMENT_2024_2025,300072.SZ,2025-06-24,2025,化学制品,27,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.024725274725274859,-0.01098901098901095,-0.030219780219780334,0.040827972665330142,0.037027049951146758,0.056637128691073291,0.065864050826655141,0.048076886137731693,0.087322939394517296,0.052732047065128941,0,False,False,True,-0.050475269518958303,-7591.1899999999905,0.66178756476683931,0.25337837837837818,0.14840989399293281,0.1379310344827587,6.6804884816198236,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.1257232464789724,18.4799587997014
DEVELOPMENT_2024_2025:300092.SZ-001,DEVELOPMENT_2024_2025,300092.SZ,2025-03-18,2025,专用设备,5,MARKET_MA20_X2,-0.0068389057750759541,-0.0022796352583586144,0.022036474164133679,-0.003453464487567507,-0.010100846858012517,-0.042178662310427953,0.003408933773473022,-0.007818609275546241,-0.063975842461104868,-0.0072492917489281397,0,False,False,False,0.0048272396296709999,763.07999999998719,0.56298020954598371,0.1124161073825502,0.1687956204379561,0.0522388059701481,2.7529084738384753,0.026877168384299599,0.27354690084870509,0.4771689497716895,0.94363665397357355,18.610611694671658
DEVELOPMENT_2024_2025:300092.SZ-002,DEVELOPMENT_2024_2025,300092.SZ,2025-09-03,2025,专用设备,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.11771771771771777,0.2006006006006007,0.22042042042042054,-0.039072184264139394,0.0070958194293779999,-0.0093175511914299729,-0.15036103849184601,-0.17572611265647795,-0.20851295747525836,-0.18323972715195735,0,False,False,False,0.025152630137252201,4821.7720000000209,0.78430066603235005,0.2076866223207687,0.13820492454328831,0.32278481012658211,7.2018837569744818,0.13128571257589031,0.24854492527399119,0.1780821917808218,-0.0588790442400021,19.126058532124024
DEVELOPMENT_2024_2025:300119.SZ-001,DEVELOPMENT_2024_2025,300119.SZ,2024-05-06,2024,动物保健Ⅱ,15,MARKET_MA20_X2,0.02530120481927689,0.083734939759035898,0.037349397590361377,0.0077685758701980046,-0.0072009553888825245,-0.006780245141165194,-0.017217851912532309,-0.087614307988826481,-0.043449048778252321,-0.085886268530354512,0,False,False,False,-0.0107499507361743,-1124.7730000000138,0.7373716632443531,0.13582813582813591,0.19517543859649131,0.19433198380566741,1.9108084574259991,0.0027106782029806,0.34504613594449729,0.30701754385964902,0.76002636245464361,18.434910204943144
DEVELOPMENT_2024_2025:300128.SZ-001,DEVELOPMENT_2024_2025,300128.SZ,2024-09-26,2024,电池,33,MARKET_MA20_X2,0.16573033707865181,0.28651685393258419,0.17415730337078639,0.11857758546526592,0.260412138932263,0.29365492849106095,-0.03477020391340202,0.0084736856701085883,0.1331042268183352,-0.038317821568095239,0,False,False,False,0.53625026658734531,51213.728000000003,0.67709359605911335,0.043731778425655801,0.1185897435897436,0.35135135135135093,2.3797404681999916,0.051353451495072602,0.25126161689693549,0.82017543859649111,0.82031748815528538,18.474531849052276
DEVELOPMENT_2024_2025:300138.SZ-001,DEVELOPMENT_2024_2025,300138.SZ,2025-06-19,2025,农产品加工,2,MARKET_MA20_X2,0.028547439126784147,,,-0.02429473941191684,,,-0.052442293035444024,,,,0,False,False,False,0.0088953867291398005,1304.4150000000079,0.82697368421052631,0.061170212765957403,0.15014436958614061,0.33913043478260801,1.1747899304353937,0.0169154734929533,0.1581130558700353,0.31050228310502281,0.3472872892575502,18.77097055582707
DEVELOPMENT_2024_2025:300138.SZ-002,DEVELOPMENT_2024_2025,300138.SZ,2025-06-25,2025,农产品加工,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.029008863819500408,-0.016116035455277955,0.03706688154713933,0.014500032043877812,0.018251005419753934,0.033431144021644758,0.043937971323729653,0.034498316513656417,-0.0029652783698746257,0.022290875103214133,0,False,False,False,0.0615929934900772,9590.0010000000057,0.85685019206145974,0.14391143911439111,0.1491557223264541,0.26896551724137863,0.86382475775590095,0.045914542259178903,0.1850305762993629,0.68036529680365276,0.33113594951708319,18.840099488059721
DEVELOPMENT_2024_2025:300142.SZ-001,DEVELOPMENT_2024_2025,300142.SZ,2025-07-25,2025,生物制品,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.062314540059347223,-0.037091988130563802,-0.068249258160237414,0.0089508979879109832,0.020369844740462755,-0.0030511490400802455,0.073291614753360643,0.058167238948679797,0.067638795404028132,0.054815548050362164,0,False,False,True,-0.0531461253701518,-9171.9799999999814,0.67993311036789295,0.2150045745654163,0.14995034756703071,0,4.9608489972966803,0.080697427131214097,0.12853817382240171,0.68036529680365276,0.83545820103086876,20.120794518224915
DEVELOPMENT_2024_2025:300171.SZ-001,DEVELOPMENT_2024_2025,300171.SZ,2025-10-29,2025,医疗器械,14,MARKET_MA20_X2,0.024330900243308973,0.031630170316301776,0.038321167883211604,-0.003473844730590397,-0.010239420150784778,-0.022623125003893265,-0.027513463916737178,-0.041379660886508005,-0.060228272182208581,-0.035258012436855113,0,False,False,False,0.074797677696125497,12678.305999999991,0.66884236453201962,0.14914772727272721,0.1026011560693641,0.35454545454545511,5.1803331605012124,0.0105855872701625,0.29390589304921222,0.37442922374429222,0.40214891473286141,18.933976522953351
DEVELOPMENT_2024_2025:300182.SZ-001,DEVELOPMENT_2024_2025,300182.SZ,2024-09-25,2024,影视院线,34,MARKET_MA20_X2,0.040476190476190554,0.12142857142857144,0.49761904761904763,0.036665895542369036,0.11605666092298078,0.4049169479825207,-0.0030125882758072001,0.0014532781839770165,0.001040402559494169,0.015025889920028054,0,False,False,False,0.22023205536686061,27105.710999999981,0.59424083769633496,0.13079019073569481,0.14845938375350121,0.094339622641509802,1.2835885548653021,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1169481495341167,19.524134232570049
DEVELOPMENT_2024_2025:300195.SZ-001,DEVELOPMENT_2024_2025,300195.SZ,2025-11-07,2025,专用设备,7,MARKET_MA20_X2,0.014755959137343844,0.0034052213393869213,0.0090805902383654935,-0.0011746384692563436,-0.0084334150150782317,0.0075934284620197334,-0.015822787706590895,-0.01183285171654202,-0.0014461811157053363,-0.0071024276732398941,0,False,False,False,0.0070644452029241002,1196.1600000000035,0.66726403823178015,0.1229404309252216,0.1833105335157319,0.47014925373134347,3.12396878487906,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.43908558575090528,18.506542123298946
DEVELOPMENT_2024_2025:300241.SZ-001,DEVELOPMENT_2024_2025,300241.SZ,2024-12-23,2024,光学光电子,2,MARKET_MA20_X2,-0.072000000000000064,,,-0.016705082522881304,,,0.058018463673055243,,,,0,False,False,True,-0.077047752247752302,-11616.92300000001,0.66132404181184656,0.13736263736263721,0.16541353383458621,0.19540229885057461,2.5568923928311356,0.043471580445012002,0.2269921163194582,0.44298245614035081,1.0797163731058237,19.085773026365811
DEVELOPMENT_2024_2025:300254.SZ-001,DEVELOPMENT_2024_2025,300254.SZ,2025-06-04,2025,化学制药,13,MARKET_MA20_X2,-0.041904761904761889,-0.051428571428571379,-0.011428571428571344,0.01943064083675404,0.01647554297482709,0.020684716834465662,0.062238733328638565,0.069273728541797863,0.032179096260200685,0.070312910282020177,0,False,False,False,-0.0532844642362474,-8927.1389999999628,0.71886792452830184,0.18264840182648401,0.1959378733572282,0.067164179104477501,2.7711694969471199,0.045076104079728001,0.1988368327603092,0.34931506849315058,1.0630742028842439,18.852692206008587
DEVELOPMENT_2024_2025:300259.SZ-001,DEVELOPMENT_2024_2025,300259.SZ,2025-11-05,2025,通用设备,9,MARKET_MA20_X2,0.1339285714285714,0.10937499999999978,0.089285714285714191,0.036695110092928765,0.032228357297975428,0.022590171347378781,-0.088993105070567943,-0.071568436383667944,-0.062932002090783146,-0.093640929583425792,0,False,False,False,0.0272028649202706,4607.6269999999349,0.74111922141119224,0.18863049095607221,0.093085106382978802,0.32352941176470512,7.2448478294446099,-0.0193262430332167,0.28493065282475061,0.35844748858447478,0.31512199037384869,18.507234253433747
DEVELOPMENT_2024_2025:300267.SZ-001,DEVELOPMENT_2024_2025,300267.SZ,2025-07-17,2025,化学制药,31,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0,0.0086455331412103043,-0.01729106628242072,0.017082089724838215,0.026535172546658884,0.024826218151148292,0.017082089724838215,0.017926798010058781,0.042268520814490659,0.0028637568780956208,0,False,False,False,0.12989393547302841,21329.239000000009,0.79234338747099775,0.10476190476190481,0.1353135313531352,0.2682926829268299,1.7745118273595677,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.43233679353406768,19.005920915056247
DEVELOPMENT_2024_2025:300279.SZ-001,DEVELOPMENT_2024_2025,300279.SZ,2024-12-11,2024,家电零部件Ⅱ,6,MARKET_MA20_X2,0.061994609164420567,0.032345013477089068,-0.040431266846361114,0.019355617334560205,-0.0025742964938541852,-0.03657539080337624,-0.04079322935593855,-0.034407223067065153,0.0046959409520283685,-0.034495304124688438,0,False,False,True,-0.0625237296396325,-10077.263000000006,0.74193181818181808,0.045070422535211201,0.19281045751633971,0.1724137931034484,2.0797878986914267,-0.026260515731709101,0.34655972305438221,0.42543859649122812,1.0342155838822626,19.029678462140012
DEVELOPMENT_2024_2025:300285.SZ-001,DEVELOPMENT_2024_2025,300285.SZ,2024-05-10,2024,电子化学品Ⅱ,11,MARKET_MA20_X2,-0.011538461538461608,0.019711538461538503,-0.047596153846153899,-0.029180887641746079,-0.02499802128344546,-0.029611647494659183,-0.017575341521438075,-0.044517803152764289,0.019154478502153603,-0.041141403273241541,0,False,False,True,-0.070455855376329798,-7329.7290000000066,0.49803149606299202,0.1986301369863015,0.17933491686460801,0.11258278145695361,1.5795095060751567,0.047130480779101903,0.32940895062249043,0.7807017543859649,0.86493331447162514,19.627227949319952
DEVELOPMENT_2024_2025:300286.SZ-001,DEVELOPMENT_2024_2025,300286.SZ,2025-02-18,2025,电网设备,25,MARKET_MA20_X2,-0.00091324200913245335,-0.021461187214611877,0.016894977168949721,0.0033840696348145711,0.010300781961623736,0.028724558037063183,0.004297728903489284,0.031995609298593228,0.011970713590242113,0.035028302833654996,0,False,False,False,0.054413092014418102,8479.8280000000632,0.41888726207906291,0.1294298921417564,0.1799027552674228,0.26426426426426403,2.1757922004968471,0.1581620526309872,0.26488145382117517,0.94748858447488582,1.2944139140465527,18.55861555064433
DEVELOPMENT_2024_2025:300324.SZ-001,DEVELOPMENT_2024_2025,300324.SZ,2024-09-25,2024,计算机设备,34,MARKET_MA20_X2,0.033472803347280422,0.11297071129707104,0.56066945606694563,0.036665895542369036,0.11605666092298078,0.4049169479825207,0.0037411108459024234,0.0090239040727924519,-0.040197919729784204,0.025812145469416334,0,False,False,False,0.51772510961841478,49544.014999999992,0.69162303664921465,0.090909090909090801,0.1310679611650484,0.18518518518518451,1.7386403046625347,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1446555610260505,18.831613628936623
DEVELOPMENT_2024_2025:300327.SZ-001,DEVELOPMENT_2024_2025,300327.SZ,2025-12-11,2025,半导体,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.039215686274509887,-0.048366013071895475,-0.066339869281045738,-0.0075023360792525091,-0.021399241148260091,-0.018625768486635365,0.032502998534446742,0.028175544481589827,0.050017024229017999,0.024182639913642365,0,False,False,True,-0.0725233674727261,-15059.219000000012,0.79076154806491883,0.1424860853432281,0.16062378167641331,0.077333333333333101,2.1217251890616926,0.010414260769348401,0.236164102622413,0.28767123287671231,1.1865909421873173,20.16517004044811
DEVELOPMENT_2024_2025:300346.SZ-001,DEVELOPMENT_2024_2025,300346.SZ,2025-05-07,2025,电子化学品Ⅱ,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.026341463414634059,-0.054829268292682865,-0.070926829268292746,0.0046975086487870158,-0.00800063377936658,0.01246276801147058,0.031392123909831503,0.048389065554259411,0.086030548383978861,0.051930254313990815,1,False,False,True,-0.085588144798671106,-14064.200000000012,0.59943019943019926,0.094471282877080107,0.12721049629207071,0.15022421524663551,1.2533948266743109,-0.037388915503818301,0.63646506984346674,0.59817351598173496,0.55738646994891428,20.798070661134737
DEVELOPMENT_2024_2025:300348.SZ-001,DEVELOPMENT_2024_2025,300348.SZ,2024-09-25,2024,软件开发,34,MARKET_MA20_X2,0.064670658682634885,0.15329341317365275,0.66107784431137717,0.036665895542369036,0.11605666092298078,0.4049169479825207,-0.025999615120680213,-0.02656502602428934,-0.10254974748145534,0.017593122833030828,0,False,False,False,0.88564609043650955,84388.956000000006,0.82879581151832471,0.14999999999999991,0.13467048710601701,0.12765957446808421,2.529093876678008,0.037906831232528103,0.246541389241409,0.65350877192982448,1.3804878453863587,18.58639287353607
DEVELOPMENT_2024_2025:300357.SZ-001,DEVELOPMENT_2024_2025,300357.SZ,2024-05-09,2024,生物制品,12,MARKET_MA20_X2,-0.01807692307692299,-0.032692307692307798,-0.043076923076923124,-0.00083625765062186961,-0.015460016770183932,-0.020474636787617132,0.017406049117467629,0.017778624705550014,0.023557633362886268,0.019177316542324151,0,False,False,True,-0.058729735779193402,-6254.739999999998,0.6411881188118812,0.1139830508474575,0.17873303167420801,0.069565217391303905,4.3363845874763332,0.0068352621584757004,0.33887547934190287,0.56140350877192968,0.90952843987390464,18.759066221200225
DEVELOPMENT_2024_2025:300357.SZ-002,DEVELOPMENT_2024_2025,300357.SZ,2025-07-17,2025,生物制品,47,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.011807817589576608,0.0036644951140065718,0.0085504885993485935,0.017082089724838215,0.026535172546658884,0.024826218151148292,0.0053434404611421363,0.022877375336901429,0.016312077928821757,0.011743224474974072,0,False,False,False,0.1905215888855307,28256.096999999991,0.72784222737819015,0.24626121635094711,0.1349948078920041,0,9.4152698932428969,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.58040028410030875,19.039297724548355
DEVELOPMENT_2024_2025:300371.SZ-001,DEVELOPMENT_2024_2025,300371.SZ,2025-09-23,2025,通用设备,3,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.075726842461122379,-0.10277214334009466,,0.0068443219446956416,0.013146287801403717,,0.085591947931545884,0.12159171617999601,,0.11198030229142859,0,False,False,True,-0.098345180819087802,-19043.21100000001,0.77147368421052631,0.085182534001431498,0.17553613979348681,0.42953020134228093,2.5006439186162721,0.0486314724156518,0.31199394655677581,0.0616438356164382,0.26888761042176967,18.542277006803506
DEVELOPMENT_2024_2025:300377.SZ-001,DEVELOPMENT_2024_2025,300377.SZ,2024-09-25,2024,软件开发,34,MARKET_MA20_X2,0.073305670816044222,0.28769017980636247,0.85338865836791133,0.036665895542369036,0.11605666092298078,0.4049169479825207,-0.034077402482084997,-0.13679339419532166,-0.21209872280367154,-0.056851596843185276,0,False,False,False,2.2669621966113853,216566.15400000001,0.90680628272251318,0.22419928825622781,0.19128787878787851,0.069306930693068702,2.7343819594674752,0.037906831232528103,0.246541389241409,0.65350877192982448,1.6888169685080681,19.121232639421411
DEVELOPMENT_2024_2025:300404.SZ-001,DEVELOPMENT_2024_2025,300404.SZ,2024-12-10,2024,医疗服务,7,MARKET_MA20_X2,-0.052034058656575288,-0.050141911069063516,-0.068117313150425796,-0.024868762607113213,-0.013809956704116867,-0.048974726824082812,0.028567941618314396,0.037632728914446398,0.021573617874066003,0.039790433757999413,0,True,False,True,-0.1082956293221551,-18096.084000000003,0.51235827664399092,0.0671487603305784,0.15573770491803271,0.2314049586776856,5.6120256159076725,-0.043666255372417501,0.34468415658147422,0.175438596491228,0.843757305704674,18.670636987710317
DEVELOPMENT_2024_2025:300433.SZ-001,DEVELOPMENT_2024_2025,300433.SZ,2024-05-07,2024,消费电子,14,MARKET_MA20_X2,-0.021074099252209377,-0.014276002719238678,-0.0027192386131883461,-0.011523862612115217,0.0033409880970143983,-0.025726911483959877,0.0097754654192759912,0.017719873283831896,-0.023003969025504035,0.017281348277230477,0,False,False,True,-0.0011090623771402,-115.91300000000912,0.80494845360824741,0.042313117066290401,0.17637407711238701,0.14960629921259791,1.2267067490678896,-0.0035724434532759999,0.33927039251256591,0.43859649122807021,0.86874391830569553,20.041076983016399
DEVELOPMENT_2024_2025:300437.SZ-001,DEVELOPMENT_2024_2025,300437.SZ,2025-11-07,2025,环境治理,7,MARKET_MA20_X2,0.45132013201320142,0.56765676567656786,0.51567656765676584,-0.0011746384692563436,-0.0084334150150782317,0.0075934284620197334,-0.37364821657755481,-0.45801541354035041,-0.40826849012384631,-0.45098485153566353,0,False,False,False,0.64933828547689931,109502.11500000001,0.85722819593787325,0.3854875283446712,0.1976470588235292,0.1190476190476186,5.4591009435179831,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.16634459562148429,18.525455977084285
DEVELOPMENT_2024_2025:300440.SZ-001,DEVELOPMENT_2024_2025,300440.SZ,2025-06-17,2025,IT服务Ⅱ,4,MARKET_MA20_X2,-0.019811320754716921,-0.016981132075471694,,-0.0026730569524700456,-0.019850514095098724,,0.017337139054415328,-0.0027235493022981262,,-0.0029931144815044282,0,False,False,True,-0.0283022805573853,-4384.4410000000171,0.83570504527813705,0.21270781143247561,0.13866348448687341,0.077452667814113502,4.5985984359928729,0.030461553757980601,0.16107912454021969,0.38812785388127852,1.0135797580815733,18.446278650513637
DEVELOPMENT_2024_2025:300442.SZ-001,DEVELOPMENT_2024_2025,300442.SZ,2024-09-25,2024,通信服务,34,MARKET_MA20_X2,0.048897795591182458,0.10100200400801596,0.54148296593186385,0.036665895542369036,0.11605666092298078,0.4049169479825207,-0.011073998802157869,0.019835983013326022,-0.027827969980585399,0.042062407615980138,0,False,False,False,0.2061023764059581,24940.632000000001,0.49214659685863871,0.0603410581547877,0.155297532656023,0.030927835051546199,1.7044262590416892,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1915135626502673,19.335876675048791
DEVELOPMENT_2024_2025:300452.SZ-001,DEVELOPMENT_2024_2025,300452.SZ,2025-06-04,2025,化学制药,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,-0.017584097859327241,-0.024464831804281384,-0.0091743119266054496,0.01943064083675404,0.01647554297482709,0.020684716834465662,0.037171175524577903,0.041244611087235948,0.029901371939389614,0.035231085218816821,0,False,False,True,-0.039317134902879601,-6274.9139999999898,0.65067385444743941,0.096395641240569901,0.19908256880733941,0,1.2243912483945572,0.045076104079728001,0.1988368327603092,0.34931506849315058,0.63500287197774485,18.446708063001267
DEVELOPMENT_2024_2025:300457.SZ-001,DEVELOPMENT_2024_2025,300457.SZ,2025-08-29,2025,电池,27,MARKET_MA20_X2,0.11323896752706064,0.11282264779350548,0.1548709408825979,0.024775748581276992,-0.0033795449242818932,-0.039604397222457205,-0.082498006440682531,-0.11027925842327212,-0.18359299545730531,-0.11018036273486662,0,False,False,False,0.2369789535163622,42546.338000000018,0.67557251908396942,0.15934253523874531,0.1569142347520191,0.1064183571666112,1.5595041228580708,0.15469675680433129,0.21327976343089691,0.6095890410958904,0.97073698068194403,20.20031157028026
DEVELOPMENT_2024_2025:300459.SZ-001,DEVELOPMENT_2024_2025,300459.SZ,2024-09-26,2024,游戏Ⅱ,33,MARKET_MA20_X2,0.1095890410958904,0.31780821917808222,0.27397260273972623,0.11857758546526592,0.260412138932263,0.29365492849106095,0.014587871941218286,-0.015557777591006683,0.051514876486195987,-0.052717338189585988,0,False,False,False,0.25154392397363412,30001.429999999975,0.52857142857142847,0.067448680351906001,0.074626865671641701,0.1199999999999992,2.7950718147670344,0.051353451495072602,0.25126161689693549,0.82017543859649111,0.857304806331455,19.376763282430659
DEVELOPMENT_2024_2025:300479.SZ-001,DEVELOPMENT_2024_2025,300479.SZ,2024-12-11,2024,计算机设备,6,MARKET_MA20_X2,-0.058067030397505826,-0.074045206547155074,-0.17225253312548716,0.019355617334560205,-0.0025742964938541852,-0.03657539080337624,0.079176781806658908,0.074355568199191979,0.15247177201037607,0.074427970554673276,0,True,False,True,-0.17157277640520041,-27323.151999999998,0.76227272727272721,0.1879770992366411,0.191902384914032,0.36705202312138741,3.0063671778242851,-0.026260515731709101,0.34655972305438221,0.42543859649122812,0.97187489644096803,19.395661274488173
