trade_id,baseline_block,symbol,entry_execution_date,day5_session_date,entry_year,entry_industry,return_5d,stock_day5_log_return,market_entry_open,market_day5_close,market_day5_log_return,stock_specific_day5_excess,beta_adjusted_day5_excess,market_day5_simple_return,simple_day5_excess,extreme_winner,winner20,false_breakout,severe_loss,mfe,round_trip_return,realized_pnl,holding_trading_days,canonical_exit_reason,entry_rs_score,entry_mom20,entry_box_width,entry_minvol_location,entry_breakout_volume_ratio,index_return_20d,index_realized_vol20,breadth_composite,entry_beta60,entry_log_amount20
DEVELOPMENT_2024_2025:300072.SZ-001,DEVELOPMENT_2024_2025,300072.SZ,2025-06-24,2025-06-30,2025,化学制品,-0.0302197802197803,-0.030685810703443974,2863.7559999999999,3030.6320000000001,0.056637128691073291,-0.087322939394517268,-0.094443543084806347,0.05827172426701166,-0.088491504486791966,False,False,True,False,0.060439560439560301,-0.050475269518958303,-7591.1899999999905,27,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.66178756476683931,0.25337837837837818,0.14840989399293281,0.1379310344827587,6.6804884816198236,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.1257232464789724,18.4799587997014
DEVELOPMENT_2024_2025:300092.SZ-001,DEVELOPMENT_2024_2025,300092.SZ,2025-03-18,2025-03-24,2025,专用设备,0.022036474164133499,0.021797180150676734,3076.7150000000001,2949.6420000000003,-0.042178662310427953,0.063975842461104687,0.061598511922370244,-0.041301518015155692,0.06333799217928919,False,False,False,False,0.0372340425531913,0.0048272396296709002,763.07999999998719,5,MARKET_MA20_X2,0.56298020954598371,0.1124161073825502,0.1687956204379561,0.0522388059701481,2.7529084738384753,0.026877168384299599,0.27354690084870509,0.4771689497716895,0.94363665397357355,18.610611694671658
DEVELOPMENT_2024_2025:300092.SZ-002,DEVELOPMENT_2024_2025,300092.SZ,2025-09-03,2025-09-09,2025,专用设备,0.22042042042042051,0.19919540628382837,3696.7840000000001,3662.4989999999998,-0.0093175511914299729,0.20851295747525833,0.19864679777501967,-0.0092742773177985072,0.22969469773821902,False,False,False,False,0.28168168168168162,0.025152630137252201,4821.7720000000209,23,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.78430066603235005,0.2076866223207687,0.13820492454328831,0.32278481012658211,7.2018837569744818,0.13128571257589031,0.24854492527399119,0.1780821917808218,-0.0588790442400021,19.126058532124024
DEVELOPMENT_2024_2025:300119.SZ-001,DEVELOPMENT_2024_2025,300119.SZ,2024-05-06,2024-05-10,2024,动物保健Ⅱ,0.037349397590361301,0.036668803637087057,2388.8200000000002,2372.6779999999999,-0.006780245141165194,0.043449048778252251,0.04182196868827761,-0.0067573111410655917,0.044106708731426893,False,False,False,False,0.12409638554216861,-0.0107499507361743,-1124.7730000000138,15,MARKET_MA20_X2,0.7373716632443531,0.13582813582813591,0.19517543859649131,0.19433198380566741,1.9108084574259991,0.0027106782029806,0.34504613594449729,0.30701754385964902,0.76002636245464361,18.434910204943144
DEVELOPMENT_2024_2025:300128.SZ-001,DEVELOPMENT_2024_2025,300128.SZ,2024-09-26,2024-10-09,2024,电池,0.1741573033707863,0.16055070167272567,2083.511,2794.6570000000002,0.29365492849106095,-0.13310422681833528,-0.080339571651481395,0.34132097214749546,-0.16716366877670916,True,True,False,False,0.949438202247191,0.53625026658734531,51213.728000000003,33,MARKET_MA20_X2,0.67709359605911335,0.043731778425655801,0.1185897435897436,0.35135135135135093,2.3797404681999916,0.051353451495072602,0.25126161689693549,0.82017543859649111,0.82031748815528538,18.474531849052276
DEVELOPMENT_2024_2025:300138.SZ-002,DEVELOPMENT_2024_2025,300138.SZ,2025-06-25,2025-07-01,2025,农产品加工,0.037066881547139302,0.036396422391519356,2929,3028.5750000000003,0.033431144021644758,0.002965278369874598,0.025326168772469661,0.033996244452031421,0.003070637095107881,False,False,False,False,0.15713134568896031,0.0615929934900772,9590.0010000000057,33,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.85685019206145974,0.14391143911439111,0.1491557223264541,0.26896551724137863,0.86382475775590095,0.045914542259178903,0.1850305762993629,0.68036529680365276,0.33113594951708319,18.840099488059721
DEVELOPMENT_2024_2025:300142.SZ-001,DEVELOPMENT_2024_2025,300142.SZ,2025-07-25,2025-07-31,2025,生物制品,-0.0682492581602374,-0.070689944444108366,3213.8530000000001,3204.0620000000004,-0.0030511490400802455,-0.067638795404028118,-0.068140836956005868,-0.0030464990153562521,-0.065202759144881148,False,False,True,False,0.057121661721068001,-0.0531461253701518,-9171.9799999999814,26,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.67993311036789295,0.2150045745654163,0.14995034756703071,0,4.9608489972966803,0.080697427131214097,0.12853817382240171,0.68036529680365276,0.83545820103086876,20.120794518224915
DEVELOPMENT_2024_2025:300171.SZ-001,DEVELOPMENT_2024_2025,300171.SZ,2025-10-29,2025-11-04,2025,医疗器械,0.0383211678832115,0.037605147178315215,3934.7510000000002,3846.7339999999999,-0.022623125003893265,0.060228272182208484,0.04670301234649675,-0.022369141020613603,0.060690308903825103,False,False,False,False,0.16058394160583911,0.0747976776961254,12678.305999999991,14,MARKET_MA20_X2,0.66884236453201962,0.14914772727272721,0.1026011560693641,0.35454545454545511,5.1803331605012124,0.0105855872701625,0.29390589304921222,0.37442922374429222,0.40214891473286141,18.933976522953351
DEVELOPMENT_2024_2025:300182.SZ-001,DEVELOPMENT_2024_2025,300182.SZ,2024-09-25,2024-10-08,2024,影视院线,0.49761904761904763,0.40387654542302653,2088.77,3131.4380000000001,0.4049169479825207,-0.001040402559494169,-0.048394690341052149,0.49917798513000489,-0.001558937510957259,False,True,False,False,0.56666666666666665,0.22023205536686061,27105.710999999981,34,MARKET_MA20_X2,0.59424083769633496,0.13079019073569481,0.14845938375350121,0.094339622641509802,1.2835885548653021,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1169481495341167,19.524134232570049
DEVELOPMENT_2024_2025:300195.SZ-001,DEVELOPMENT_2024_2025,300195.SZ,2025-11-07,2025-11-13,2025,专用设备,0.0090805902383652992,0.0090396095777248772,3898.8069999999998,3928.5250000000001,0.0075934284620197334,0.0014461811157051438,0.005705444593621347,0.0076223316517078921,0.0014582585866574072,False,False,False,False,0.049943246311010103,0.0070644452029241002,1196.1600000000035,7,MARKET_MA20_X2,0.66726403823178015,0.1229404309252216,0.1833105335157319,0.47014925373134347,3.12396878487906,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.43908558575090528,18.506542123298946
DEVELOPMENT_2024_2025:300254.SZ-001,DEVELOPMENT_2024_2025,300254.SZ,2025-06-04,2025-06-10,2025,化学制药,-0.0114285714285713,-0.011494379425734978,2819.8870000000002,2878.8230000000003,0.020684716834465662,-0.032179096260200643,-0.033483768286420863,0.020900128267551166,-0.032328699696122468,False,False,False,False,0.13809523809523791,-0.0532844642362474,-8927.1389999999628,13,MARKET_MA20_X2,0.71886792452830184,0.18264840182648401,0.1959378733572282,0.067164179104477501,2.7711694969471199,0.045076104079728001,0.1988368327603092,0.34931506849315058,1.0630742028842439,18.852692206008587
DEVELOPMENT_2024_2025:300259.SZ-001,DEVELOPMENT_2024_2025,300259.SZ,2025-11-05,2025-11-11,2025,通用设备,0.089285714285713996,0.08552217343816175,3779.7089999999998,3866.0650000000001,0.022590171347378781,0.062932002090782965,0.078403513680289458,0.022847261521985018,0.066438452763728978,False,False,False,False,0.20535714285714271,0.0272028649202706,4607.6269999999349,9,MARKET_MA20_X2,0.74111922141119224,0.18863049095607221,0.093085106382978802,0.32352941176470512,7.2448478294446099,-0.0193262430332167,0.28493065282475061,0.35844748858447478,0.31512199037384869,18.507234253433747
DEVELOPMENT_2024_2025:300267.SZ-001,DEVELOPMENT_2024_2025,300267.SZ,2025-07-17,2025-07-23,2025,化学制药,-0.017291066282420602,-0.017442302663342252,3092.2600000000002,3169.9899999999998,0.024826218151148292,-0.042268520814490548,-0.028175590214386974,0.025136954848557158,-0.04242802113097776,False,False,False,False,0.39193083573487031,0.12989393547302841,21329.239000000009,31,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.79234338747099775,0.10476190476190481,0.1353135313531352,0.2682926829268299,1.7745118273595677,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.43233679353406768,19.005920915056247
DEVELOPMENT_2024_2025:300279.SZ-001,DEVELOPMENT_2024_2025,300279.SZ,2024-12-11,2024-12-17,2024,家电零部件Ⅱ,-0.0404312668463611,-0.041271331755404594,3004.6840000000002,2896.7720000000004,-0.03657539080337624,-0.0046959409520283546,-0.0034444925999688944,-0.035914592016997426,-0.0045166748293636733,False,False,True,False,0.0714285714285713,-0.0625237296396325,-10077.263000000006,6,MARKET_MA20_X2,0.74193181818181808,0.045070422535211201,0.19281045751633971,0.1724137931034484,2.0797878986914267,-0.026260515731709101,0.34655972305438221,0.42543859649122812,1.0342155838822626,19.029678462140012
DEVELOPMENT_2024_2025:300285.SZ-001,DEVELOPMENT_2024_2025,300285.SZ,2024-05-10,2024-05-16,2024,电子化学品Ⅱ,-0.047596153846153802,-0.048766125996812681,2407.4700000000003,2337.2260000000001,-0.029611647494659183,-0.019154478502153498,-0.02315402558229172,-0.029177518307600958,-0.018418635538552844,False,False,True,False,0.022596153846153801,-0.070455855376329701,-7329.7290000000066,11,MARKET_MA20_X2,0.49803149606299202,0.1986301369863015,0.17933491686460801,0.11258278145695361,1.5795095060751567,0.047130480779101903,0.32940895062249043,0.7807017543859649,0.86493331447162514,19.627227949319952
DEVELOPMENT_2024_2025:300286.SZ-001,DEVELOPMENT_2024_2025,300286.SZ,2025-02-18,2025-02-24,2025,电网设备,0.0168949771689497,0.016753844446821049,2979.23,3066.0479999999998,0.028724558037063183,-0.011970713590242134,-0.020427623151191267,0.02914108679088212,-0.01224610962193242,False,False,False,False,0.22374429223744291,0.054413092014418102,8479.8280000000632,25,MARKET_MA20_X2,0.41888726207906291,0.1294298921417564,0.1799027552674228,0.26426426426426403,2.1757922004968471,0.1581620526309872,0.26488145382117517,0.94748858447488582,1.2944139140465527,18.55861555064433
DEVELOPMENT_2024_2025:300324.SZ-001,DEVELOPMENT_2024_2025,300324.SZ,2024-09-25,2024-10-08,2024,计算机设备,0.56066945606694563,0.44511486771230491,2088.77,3131.4380000000001,0.4049169479825207,0.040197919729784204,-0.018375568549583443,0.49917798513000489,0.06149147093694074,True,True,False,False,0.98744769874476956,0.51772510961841467,49544.014999999992,34,MARKET_MA20_X2,0.69162303664921465,0.090909090909090801,0.1310679611650484,0.18518518518518451,1.7386403046625347,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1446555610260505,18.831613628936623
DEVELOPMENT_2024_2025:300327.SZ-001,DEVELOPMENT_2024_2025,300327.SZ,2025-12-11,2025-12-17,2025,半导体,-0.066339869281045599,-0.068642792715653225,3894.029,3822.1709999999998,-0.018625768486635365,-0.05001702422901786,-0.046541624538133722,-0.018453380804303254,-0.047886488476742345,False,False,True,False,0.0022875816993463,-0.0725233674727261,-15059.219000000012,7,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.79076154806491883,0.1424860853432281,0.16062378167641331,0.077333333333333101,2.1217251890616926,0.010414260769348401,0.236164102622413,0.28767123287671231,1.1865909421873173,20.16517004044811
DEVELOPMENT_2024_2025:300346.SZ-001,DEVELOPMENT_2024_2025,300346.SZ,2025-05-07,2025-05-13,2025,电子化学品Ⅱ,-0.070926829268292704,-0.073567780372508246,2812.7500000000005,2848.0240000000003,0.01246276801147058,-0.086030548383978833,-0.080514358640214084,0.012540751933161509,-0.083467581201454213,False,False,True,False,0.0043902439024388002,-0.085588144798671106,-14064.200000000012,8,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.59943019943019926,0.094471282877080107,0.12721049629207071,0.15022421524663551,1.2533948266743109,-0.037388915503818301,0.63646506984346674,0.59817351598173496,0.55738646994891428,20.798070661134737
DEVELOPMENT_2024_2025:300348.SZ-001,DEVELOPMENT_2024_2025,300348.SZ,2024-09-25,2024-10-08,2024,软件开发,0.66107784431137706,0.50746669546397605,2088.77,3131.4380000000001,0.4049169479825207,0.10254974748145534,-0.051516229616834219,0.49917798513000489,0.16189985918137217,True,True,False,False,1.6347305389221556,0.88564609043650955,84388.956000000006,34,MARKET_MA20_X2,0.82879581151832471,0.14999999999999991,0.13467048710601701,0.12765957446808421,2.529093876678008,0.037906831232528103,0.246541389241409,0.65350877192982448,1.3804878453863587,18.58639287353607
DEVELOPMENT_2024_2025:300357.SZ-001,DEVELOPMENT_2024_2025,300357.SZ,2024-05-09,2024-05-15,2024,生物制品,-0.043076923076923103,-0.044032270150503379,2374.663,2326.5369999999998,-0.020474636787617132,-0.023557633362886247,-0.025410005696077115,-0.020266454650617827,-0.022810468426305276,False,False,True,False,0.066538461538461602,-0.058729735779193402,-6254.739999999998,12,MARKET_MA20_X2,0.6411881188118812,0.1139830508474575,0.17873303167420801,0.069565217391303905,4.3363845874763332,0.0068352621584757004,0.33887547934190287,0.56140350877192968,0.90952843987390464,18.759066221200225
DEVELOPMENT_2024_2025:300357.SZ-002,DEVELOPMENT_2024_2025,300357.SZ,2025-07-17,2025-07-23,2025,生物制品,0.0085504885993483992,0.0085141402223263413,3092.2600000000002,3169.9899999999998,0.024826218151148292,-0.016312077928821951,-0.0058950038457363692,0.025136954848557158,-0.016586466249208759,False,False,False,False,0.4242671009771985,0.1905215888855307,28256.096999999991,47,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.72784222737819015,0.24626121635094711,0.1349948078920041,0,9.4152698932428969,0.067361464421652403,0.17555133873748391,0.73744292237442932,0.58040028410030875,19.039297724548355
DEVELOPMENT_2024_2025:300377.SZ-001,DEVELOPMENT_2024_2025,300377.SZ,2024-09-25,2024-10-08,2024,软件开发,0.85338865836791133,0.61701567078619224,2088.77,3131.4380000000001,0.4049169479825207,0.21209872280367154,-0.066814941803187478,0.49917798513000489,0.35421067323790645,True,True,False,False,3.8409405255878282,2.2669621966113853,216566.15400000001,34,MARKET_MA20_X2,0.90680628272251318,0.22419928825622781,0.19128787878787851,0.069306930693068702,2.7343819594674752,0.037906831232528103,0.246541389241409,0.65350877192982448,1.6888169685080681,19.121232639421411
DEVELOPMENT_2024_2025:300404.SZ-001,DEVELOPMENT_2024_2025,300404.SZ,2024-12-10,2024-12-16,2024,医疗服务,-0.068117313150425698,-0.070548344698148718,3106.0070000000001,2957.556,-0.048974726824082812,-0.021573617874065906,-0.029225561145438179,-0.047794805356201731,-0.020322507794223968,False,False,True,True,0.0274361400189213,-0.1082956293221551,-18096.084000000003,7,MARKET_MA20_X2,0.51235827664399092,0.0671487603305784,0.15573770491803271,0.2314049586776856,5.6120256159076725,-0.043666255372417501,0.34468415658147422,0.175438596491228,0.843757305704674,18.670636987710317
DEVELOPMENT_2024_2025:300433.SZ-001,DEVELOPMENT_2024_2025,300433.SZ,2024-05-07,2024-05-13,2024,消费电子,-0.0027192386131883002,-0.0027229424584557941,2399.1689999999999,2338.2329999999997,-0.025726911483959877,0.023003969025504084,0.019627155430023305,-0.025398794332537666,0.022679555719349365,False,False,True,False,0.043507817811012803,-0.0011090623771402,-115.91300000000912,14,MARKET_MA20_X2,0.80494845360824741,0.042313117066290401,0.17637407711238701,0.14960629921259791,1.2267067490678896,-0.0035724434532759999,0.33927039251256591,0.43859649122807021,0.86874391830569553,20.041076983016399
DEVELOPMENT_2024_2025:300437.SZ-001,DEVELOPMENT_2024_2025,300437.SZ,2025-11-07,2025-11-13,2025,环境治理,0.51567656765676584,0.41586191858586602,3898.8069999999998,3928.5250000000001,0.0075934284620197334,0.40826849012384631,0.41459879279897066,0.0076223316517078921,0.50805423600505795,True,True,False,False,0.70874587458745875,0.64933828547689931,109502.11500000001,7,MARKET_MA20_X2,0.85722819593787325,0.3854875283446712,0.1976470588235292,0.1190476190476186,5.4591009435179831,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.16634459562148429,18.525455977084285
DEVELOPMENT_2024_2025:300442.SZ-001,DEVELOPMENT_2024_2025,300442.SZ,2024-09-25,2024-10-08,2024,通信服务,0.54148296593186385,0.4327449179631061,2088.77,3131.4380000000001,0.4049169479825207,0.027827969980585399,-0.0497191173050201,0.49917798513000489,0.04230498080185896,False,True,False,False,0.54148296593186385,0.2061023764059581,24940.632000000001,34,MARKET_MA20_X2,0.49214659685863871,0.0603410581547877,0.155297532656023,0.030927835051546199,1.7044262590416892,0.037906831232528103,0.246541389241409,0.65350877192982448,1.1915135626502673,19.335876675048791
DEVELOPMENT_2024_2025:300452.SZ-001,DEVELOPMENT_2024_2025,300452.SZ,2025-06-04,2025-06-10,2025,化学制药,-0.0091743119266053004,-0.0092166551049238012,2819.8870000000002,2878.8230000000003,0.020684716834465662,-0.029901371939389465,-0.022351509700855903,0.020900128267551166,-0.030074440194156466,False,False,True,False,0.0061162079510703,-0.039317134902879601,-6274.9139999999898,9,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.65067385444743941,0.096395641240569901,0.19908256880733941,0,1.2243912483945572,0.045076104079728001,0.1988368327603092,0.34931506849315058,0.63500287197774485,18.446708063001267
DEVELOPMENT_2024_2025:300457.SZ-001,DEVELOPMENT_2024_2025,300457.SZ,2025-08-29,2025-09-04,2025,电池,0.1548709408825979,0.14398859823484811,3698.752,3555.1280000000002,-0.039604397222457205,0.18359299545730531,0.18243405121630457,-0.038830394684477354,0.19370133556707525,False,True,False,False,0.64404662781015842,0.2369789535163622,42546.338000000018,27,MARKET_MA20_X2,0.67557251908396942,0.15934253523874531,0.1569142347520191,0.1064183571666112,1.5595041228580708,0.15469675680433129,0.21327976343089691,0.6095890410958904,0.97073698068194403,20.20031157028026
DEVELOPMENT_2024_2025:300459.SZ-001,DEVELOPMENT_2024_2025,300459.SZ,2024-09-26,2024-10-09,2024,游戏Ⅱ,0.27397260273972612,0.24214005200486488,2083.511,2794.6570000000002,0.29365492849106095,-0.051514876486196071,-0.0096117295934414204,0.34132097214749546,-0.067348369407769337,False,True,False,False,0.69589041095890425,0.25154392397363412,30001.429999999975,33,MARKET_MA20_X2,0.52857142857142847,0.067448680351906001,0.074626865671641701,0.1199999999999992,2.7950718147670344,0.051353451495072602,0.25126161689693549,0.82017543859649111,0.857304806331455,19.376763282430659
DEVELOPMENT_2024_2025:300479.SZ-001,DEVELOPMENT_2024_2025,300479.SZ,2024-12-11,2024-12-17,2024,计算机设备,-0.17225253312548711,-0.18904716281375225,3004.6840000000002,2896.7720000000004,-0.03657539080337624,-0.15247177201037601,-0.15350045866443304,-0.035914592016997426,-0.13633794110848968,False,False,True,True,0.0506625097427904,-0.17157277640520041,-27323.151999999998,6,MARKET_MA20_X2,0.76227272727272721,0.1879770992366411,0.191902384914032,0.36705202312138741,3.0063671778242851,-0.026260515731709101,0.34655972305438221,0.42543859649122812,0.97187489644096803,19.395661274488173
DEVELOPMENT_2024_2025:300479.SZ-002,DEVELOPMENT_2024_2025,300479.SZ,2025-06-24,2025-06-30,2025,计算机设备,0.026034402603440102,0.025701276989006195,2863.7559999999999,3030.6320000000001,0.056637128691073291,-0.030935851702067096,-0.046667873209524896,0.05827172426701166,-0.032237321663571558,False,False,True,False,0.0692701069270103,-0.0328184713617184,-4806.0779999999795,22,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.52759067357512945,0.1162190082644627,0.1460554371002131,0.199134199134198,1.4187888136783724,0.026128706731472998,0.16991570038144879,0.37899543378995432,1.2777686982203489,19.168440121008189
DEVELOPMENT_2024_2025:300487.SZ-001,DEVELOPMENT_2024_2025,300487.SZ,2024-09-25,2024-10-08,2024,塑料,0.42202462380300948,0.35208164754828902,2088.77,3131.4380000000001,0.4049169479825207,-0.05283530043423168,0.050452390479406584,0.49917798513000489,-0.077153361326995407,False,False,False,False,0.55084359325125365,0.10813263344043091,9969.6239999999962,21,INDIVIDUAL_MA30_X2_AND_SET_REMOVAL,0.67565445026177995,0.14083769633507831,0.15666576160738541,0.1565040650406509,1.5778528275879775,0.037906831232528103,0.246541389241409,0.65350877192982448,0.74491635524700994,18.597954264926042
DEVELOPMENT_2024_2025:300490.SZ-001,DEVELOPMENT_2024_2025,300490.SZ,2025-09-26,2025-10-10,2025,电网设备,0.2088316467341306,0.18965431192334634,3928.8180000000002,3845.2890000000002,-0.021489854602212286,0.21114416652555862,0.20531917702413868,-0.021260592880606888,0.23009223961473749,False,True,False,False,0.34774609015639357,0.26863354370254061,47352.059999999954,7,MARKET_MA20_X2,0.729490022172949,0.2075471698113209,0.1345939933259174,0,4.0146825779512323,0.066551522817942896,0.29976495408254178,0.21004566210045661,0.72894234934375635,19.216705248643468
DEVELOPMENT_2024_2025:300497.SZ-001,DEVELOPMENT_2024_2025,300497.SZ,2025-11-07,2025-11-13,2025,化学制药,0.55279503105590055,0.44005655287778339,3898.8069999999998,3928.5250000000001,0.0075934284620197334,0.43246312441576368,0.43519478374358411,0.0076223316517078921,0.54517269940419266,True,True,False,False,1.0079858030168587,0.78081811710915505,129486.71399999998,7,MARKET_MA20_X2,0.66618876941457583,0.13366834170854261,0.1394871794871794,0.32352941176470562,2.3553023914236606,-0.0122368818485286,0.28800559744415982,0.42009132420091322,0.64026008258542588,18.889693355655517
