carrier,split,completed_trades,winning_trades,top_decile_winner_contribution,top_5pct_winner_contribution,largest_10_trades_contribution,net_sum_excluding_largest_winner,expectancy_excluding_largest_winner,pf_excluding_largest_winner,net_sum_excluding_top_5_winners,expectancy_excluding_top_5_winners,pf_excluding_top_5_winners,top_1pct_trade_count,net_sum_excluding_top_1pct_trades,expectancy_excluding_top_1pct_trades,pf_excluding_top_1pct_trades
A_PULLBACK_RECLAIM,discovery,432,147,0.373702184399,0.235930805948,0.279366797816,-0.700303547144,-0.00162483421611,0.909753532169,-1.64573131826,-0.00385417170552,0.787918483238,5,-1.64573131826,-0.00385417170552,0.787918483238
A_PULLBACK_RECLAIM,validation,1110,389,0.385864321808,0.247502396373,0.151883041534,9.62499438371,0.00867898501687,1.4162890904,7.36551548847,0.00666562487644,1.31856473062,12,4.69564061763,0.00427653972462,1.20309040023
A_PULLBACK_RECLAIM,holdout,769,202,0.43508748388,0.285177687731,0.266788781671,-4.85599015318,-0.00632290384529,0.72984833201,-6.54203447691,-0.00856287235198,0.636049194863,8,-7.4085014322,-0.00973521870197,0.587845329977
B_LOCAL_BREAKOUT,discovery,349,82,0.359637087125,0.231662539848,0.388176907719,-4.850818444,-0.0139391334598,0.46922548127,-5.6097706727,-0.0163074728858,0.386181246864,4,-5.4494425181,-0.0157954855597,0.403724286266
B_LOCAL_BREAKOUT,validation,554,207,0.360055599886,0.232922994236,0.2178174223,4.30278652263,0.00778080745504,1.28561378075,2.28968113689,0.00417063959361,1.1519862728,6,1.92096003549,0.00350540152461,1.12751101072
B_LOCAL_BREAKOUT,holdout,336,97,0.386323776767,0.246379771359,0.386323776767,-2.73594238864,-0.00816699220491,0.712012637444,-3.98203223015,-0.0120303088524,0.580848279432,4,-3.7406340219,-0.0112669699455,0.606258037185
C_TREND_RESUMPTION,discovery,88,22,0.300791229384,0.215030150317,0.712605995332,-1.54805298296,-0.0177937124478,0.473356699217,-2.05941625873,-0.0248122440811,0.299392341136,1,-1.54805298296,-0.0177937124478,0.473356699217
C_TREND_RESUMPTION,validation,503,155,0.351377882681,0.214481742038,0.250869790663,1.10198882804,0.00219519686861,1.07233147433,-0.867362411388,-0.00174169158913,0.94306874952,6,-1.21262863865,-0.00243989665725,0.920406436964
C_TREND_RESUMPTION,holdout,205,43,0.382677857956,0.271377328953,0.603997697658,-3.20730429213,-0.0157220798634,0.565916189202,-4.50792496806,-0.0225396248403,0.389887247765,3,-3.9885380806,-0.0197452380228,0.460182242829
