scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,CAGR,MaxDD,net_pnl,top_5_symbols_pnl,top_5_events_pnl,top_5_symbols_pnl_fraction,top_5_events_pnl_fraction,fragility_grade,best_1_day_return_contribution,best_1_day_pnl,CAGR_excluding_best_1_days,MaxDD_excluding_best_1_days,best_5_day_return_contribution,best_5_day_pnl,CAGR_excluding_best_5_days,MaxDD_excluding_best_5_days
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0732085912726527,0.0420525814294259,1601850.4484896865,"{""159928.SZ"": 31447.8678968802, ""159949.SZ"": 65886.66960553598, ""510180.SH"": 30822.88494648428, ""512710.SH"": 31263.259196624043, ""512980.SH"": 30034.37510769612}","{""SMV6|2019-12-09|159949.SZ|17"": 37173.45311487998, ""SMV6|2019-12-16|159915.SZ|18"": 22662.285192448, ""SMV6|2020-12-22|159901.SZ|59"": 23707.96966666032, ""SMV6|2020-12-22|159949.SZ|56"": 28713.216490656, ""SMV6|2020-12-22|512710.SH|58"": 31263.259196624043}",0.118272624596041,0.0895964937279801,DESCRIPTIVE_NON_EXECUTABLE,0.0240444920532012,145450.13661344722,0.066852634822156,0.049641808885112,0.0961131142404332,561487.4460888524,0.047972770714201,0.0642897966357145
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1387750373512963,0.0783477536818928,3343651.3261456974,"{""000586.SZ"": 191284.20268052627, ""300691.SZ"": 143528.39054775177, ""601633.SH"": 143204.43580457722, ""603333.SH"": 172106.91622807924, ""603348.SH"": 176531.9538447831}","{""300691.SZ|2020-04-10"": 132229.13448273664, ""601633.SH|2021-02-23"": 143204.43580457722, ""V29|BULL|V29B|20190418|000586.SZ"": 185327.43445311883, ""V29|V27|OAI-20211011-603348.SH"": 184030.14422758576, ""V29|V27|OAI-20211026-603333.SH"": 177278.4503177391}",0.2472314899109479,0.24585984574934,DESCRIPTIVE_NON_EXECUTABLE,0.0274519590716246,149636.77052855957,0.13109102782097,0.0783477536818937,0.1219968356656615,718419.4779574042,0.1049761564083782,0.0783477536818937
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2558362021940243,0.1530629315275562,7294989.870660825,"{""000586.SZ"": 439088.8613627936, ""300691.SZ"": 346728.02782091126, ""601633.SH"": 356220.58932498895, ""603333.SH"": 489218.53458995314, ""603348.SH"": 291394.0236115371}","{""300691.SZ|2020-04-10"": 323943.26925906754, ""601633.SH|2021-02-23"": 356220.58932498895, ""V29|BULL|V29B|20190418|000586.SZ"": 425576.4753245054, ""V29|V27|OAI-20211011-603348.SH"": 506953.7295805672, ""V29|V27|OAI-20211026-603333.SH"": 501468.18963676336}",0.2635576019704628,0.2898101698027963,DESCRIPTIVE_NON_EXECUTABLE,0.0497446878603196,523974.21654858626,0.240686558035009,0.1530629315275568,0.2355576059915995,1639632.684239719,0.1856183612430091,0.1530629315275568
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.3960747080544269,0.2244492359235763,13726998.315769712,"{""300558.SZ"": 554353.5445812347, ""300691.SZ"": 603403.9667228729, ""601633.SH"": 690567.018418174, ""603333.SH"": 1078401.5447862924, ""603348.SH"": 696683.4041900116}","{""300691.SZ|2020-04-10"": 568934.1410310772, ""601633.SH|2021-02-23"": 690567.018418174, ""V29|V27|OAI-20211011-603348.SH"": 1082802.642185552, ""V29|V27|OAI-20211026-603333.SH"": 1099239.3997482108, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 534672.0863604612}",0.263962258561362,0.2896638577696596,DESCRIPTIVE_NON_EXECUTABLE,0.0747956740691817,1119156.7060475592,0.3711254178326533,0.2244492359235775,0.3331153247596465,2796995.440780116,0.2879686903258414,0.2244492359235775
COMBINED,COMBINED,OGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.5581093963803936,0.2923730473653171,24002782.63696008,"{""300558.SZ"": 971203.54507332, ""600753.SH"": 1067424.5037480646, ""601633.SH"": 1223163.0669292535, ""603333.SH"": 2150501.4392966693, ""603348.SH"": 1370362.661794466}","{""300206.SZ|2021-07-15"": 925807.7307942542, ""300691.SZ|2020-04-10"": 868698.3798985186, ""601633.SH|2021-02-23"": 1223163.0669292535, ""V29|V27|OAI-20211011-603348.SH"": 2094836.0512469076, ""V29|V27|OAI-20211026-603333.SH"": 2181380.4606008697}",0.2825778710505703,0.3038766712922066,DESCRIPTIVE_NON_EXECUTABLE,0.0999668983780202,2165168.169603903,0.5214337382798131,0.292373047365317,0.4276805921553408,4552106.401171171,0.4062959765490539,0.292373047365317
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0457760400688374,0.0256859374340211,619853.198344552,"{""159865.SZ"": 17753.273803520045, ""300123.SZ"": 11456.976128748887, ""301366.SZ"": 10290.114050761571, ""512760.SH"": 31161.548632400052, ""512980.SH"": 19012.635857743975}","{""SMV6|2022-01-04|159865.SZ|0"": 17753.273803520045, ""SMV6|2023-01-06|512980.SH|15"": 14951.576177839976, ""SMV6|2023-03-23|512760.SH|23"": 31161.548632400052, ""SMV6|2023-03-24|159995.SZ|27"": 9519.823594944028, ""V29|BULL|V29B|20231113|600455.SH"": 8757.586704266883}",0.1446706231615311,0.1325213923754096,DESCRIPTIVE_NON_EXECUTABLE,0.0120147564191619,83849.61881732568,0.0395454659674388,0.0256859374340211,0.0442182961669737,308987.41825350095,0.0229962816867848,0.0256859374340211
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0805364106391188,0.0442000539765635,1109047.1574637378,"{""002800.SZ"": 246567.8082630742, ""300179.SZ"": 50560.77778701704, ""600916.SH"": 108547.39237484348, ""601127.SH"": 75448.00920358428, ""603707.SH"": 177169.31181273592}","{""V29|BULL|V29B|20220812|002800.SZ"": 246567.8082630742, ""V29|V27|OAI-20221014-300179.SZ"": 50560.77778701704, ""V29|V27|OAI-20230829-601127.SH"": 75448.00920358428, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 108547.39237484348, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 177169.31181273592}",0.5935665539657442,0.5935665539657442,DESCRIPTIVE_NON_EXECUTABLE,0.025697503671072,177132.0645542657,0.0669055708562926,0.0442000539765639,0.0931646089734492,637030.2677547149,0.0318057923881678,0.0671720789612332
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1634671143651784,0.0873523919304569,2340666.0844023833,"{""002800.SZ"": 508599.7192428622, ""600916.SH"": 215483.4730725039, ""601127.SH"": 174846.82177015627, ""603707.SH"": 394234.2005215354, ""603895.SH"": 109993.78686818638}","{""V29|BULL|V29B|20220812|002800.SZ"": 508599.7192428622, ""V29|V27|OAI-20230829-601127.SH"": 174846.82177015627, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 215483.4730725039, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 394234.2005215354, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 109993.78686818638}",0.5994695316967851,0.5994695316967851,DESCRIPTIVE_NON_EXECUTABLE,0.0509609784507862,365482.0495344792,0.1348890979655406,0.0873523919304569,0.1875935525575496,1323219.128855287,0.0612086849475175,0.1293908956514055
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2412072113512888,0.130045510251436,3577745.933276214,"{""002800.SZ"": 772743.1810202154, ""600916.SH"": 319644.66344614234, ""601127.SH"": 297445.08778654714, ""603707.SH"": 644419.0540381372, ""603895.SH"": 187038.2541055481}","{""V29|BULL|V29B|20220812|002800.SZ"": 772743.1810202154, ""V29|V27|OAI-20230829-601127.SH"": 297445.08778654714, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 319644.66344614234, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 644419.0540381372, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 187038.2541055481}",0.6208630466843993,0.6208630466843993,DESCRIPTIVE_NON_EXECUTABLE,0.0758013283280392,555592.5167662613,0.1966506606325895,0.1300455102514364,0.2829945932978861,2134411.3940455113,0.0818550864930154,0.1882317149101372
COMBINED,COMBINED,OGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.3326525577659829,0.1720838530484686,5135154.0549298925,"{""002800.SZ"": 1059570.6424495163, ""600916.SH"": 429939.73151430907, ""601127.SH"": 457145.64182772906, ""603707.SH"": 952301.3200791847, ""603895.SH"": 287099.69753894315}","{""V29|BULL|V29B|20220812|002800.SZ"": 1059570.6424495163, ""V29|V27|OAI-20230829-601127.SH"": 457145.64182772906, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 429939.73151430907, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 952301.3200791847, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 287099.69753894315}",0.6204403995145925,0.6204403995145925,DESCRIPTIVE_NON_EXECUTABLE,0.1002290950744557,762143.2980905073,0.2704605028431996,0.1720838530484683,0.3802529203442772,3009832.725859004,0.1100042557603149,0.2442163682370151
COMBINED,COMBINED,OGR,independent,2018_2021,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0884419000580793,0.0418675055543223,1979215.7507966375,"{""159928.SZ"": 31447.8678968802, ""159949.SZ"": 65886.66960553598, ""510180.SH"": 30822.88494648428, ""512710.SH"": 31263.259196624043, ""512980.SH"": 30034.37510769612}","{""SMV6|2019-12-09|159949.SZ|17"": 37173.45311487998, ""SMV6|2019-12-16|159915.SZ|18"": 22662.285192448, ""SMV6|2020-12-22|159901.SZ|59"": 23707.96966666032, ""SMV6|2020-12-22|159949.SZ|56"": 28713.216490656, ""SMV6|2020-12-22|512710.SH|58"": 31263.259196624043}",0.0957222863030291,0.0725136628502987,DESCRIPTIVE_NON_EXECUTABLE,0.025787617798328,162376.19269105513,0.0815357727434904,0.0488475512371618,0.1066998116148465,640953.3928549513,0.06009670342909,0.0627663305735809
COMBINED,COMBINED,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1292145595592322,0.0777254135265851,3070124.318916305,"{""000586.SZ"": 190087.0428687074, ""300558.SZ"": 126485.441173575, ""300691.SZ"": 144280.18491513745, ""601633.SH"": 138024.20078135404, ""603333.SH"": 165794.13124372967}","{""300691.SZ|2020-04-10"": 132440.39949102895, ""601633.SH|2021-02-23"": 138024.20078135404, ""V29|BULL|V29B|20190418|000586.SZ"": 184121.56617912083, ""V29|V27|OAI-20211011-603348.SH"": 177626.58926854795, ""V29|V27|OAI-20211026-603333.SH"": 171109.82884310247}",0.2490684159827175,0.2616579985421279,DESCRIPTIVE_NON_EXECUTABLE,0.0274519590716246,150226.26279502083,0.121595060401946,0.0777254135265865,0.1219968356656615,713204.0759055959,0.0956994339148173,0.0777254135265865
COMBINED,COMBINED,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2614423946366562,0.1519598312448968,7514297.495031754,"{""000586.SZ"": 439929.1774906223, ""300691.SZ"": 349627.936686383, ""601633.SH"": 360791.10704538296, ""603333.SH"": 496106.94270445494, ""603348.SH"": 296459.5317505541}","{""300691.SZ|2020-04-10"": 325686.93234465655, ""601633.SH|2021-02-23"": 360791.10704538296, ""V29|BULL|V29B|20190418|000586.SZ"": 426348.58354211424, ""V29|V27|OAI-20211011-603348.SH"": 514307.0657891454, ""V29|V27|OAI-20211026-603333.SH"": 508741.95838752727}",0.2585623868315034,0.2842415606410324,DESCRIPTIVE_NON_EXECUTABLE,0.0497446878603193,531574.4339926802,0.2462251207816304,0.1519598312448963,0.2371126429887466,1663474.0205299975,0.1904695686243058,0.1519598312448963
COMBINED,COMBINED,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.4052773557913631,0.2229778045106137,14223145.223042669,"{""300558.SZ"": 565269.3692194859, ""300691.SZ"": 609399.3980521564, ""601633.SH"": 703431.2130016829, ""603333.SH"": 1101665.1833255806, ""603348.SH"": 716041.7502986059}","{""300691.SZ|2020-04-10"": 573086.274163911, ""601633.SH|2021-02-23"": 703431.2130016829, ""V29|V27|OAI-20211011-603348.SH"": 1106399.7353806384, ""V29|V27|OAI-20211026-603333.SH"": 1123194.6927526796, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 538733.1839761882}",0.2598445601124848,0.2843847149027289,DESCRIPTIVE_NON_EXECUTABLE,0.0747956740691815,1143546.0490946006,0.3801636047940513,0.2229778045106136,0.3381602380850168,2868788.9338014163,0.2949225393718053,0.2229778045106136
COMBINED,COMBINED,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.533801792264817,0.2906331689680154,22240645.29962608,"{""300558.SZ"": 1003530.2677090816, ""300691.SZ"": 931210.7447966218, ""601633.SH"": 1132688.6762930052, ""603333.SH"": 2001393.840853529, ""603348.SH"": 1227295.2895500793}","{""300206.SZ|2021-07-15"": 857912.2656664297, ""300691.SZ|2020-04-10"": 882391.4854750038, ""601633.SH|2021-02-23"": 1132688.6762930052, ""V29|V27|OAI-20211011-603348.SH"": 1952885.5164943263, ""V29|V27|OAI-20211026-603333.SH"": 2033565.4930778393}",0.2830906538178624,0.3084192632271298,DESCRIPTIVE_NON_EXECUTABLE,0.0999668983780202,2018451.781311076,0.497698300264934,0.290633168968015,0.4344383973573651,4377719.7430178905,0.3821821652140034,0.290633168968015
COMBINED,COMBINED,OGR,independent,2022_2023,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0494573270397227,0.0304597890593527,670904.9280250575,"{""159865.SZ"": 17753.273803520045, ""300123.SZ"": 19150.271793214164, ""301366.SZ"": 14364.039762235447, ""512760.SH"": 31161.548632400052, ""512980.SH"": 19012.635857743975}","{""SMV6|2022-01-04|159865.SZ|0"": 17753.273803520045, ""SMV6|2023-01-06|512980.SH|15"": 14951.576177839976, ""SMV6|2023-03-23|512760.SH|23"": 31161.548632400052, ""SMV6|2023-03-24|159995.SZ|27"": 9519.823594944028, ""V29|BULL|V29B|20231113|600455.SH"": 8757.58670426689}",0.1512014081454547,0.1224373312546349,DESCRIPTIVE_NON_EXECUTABLE,0.0119781011153534,84207.17832019273,0.0432237263519057,0.0304597890593523,0.050569164059069,357882.2552314885,0.0233684164276637,0.0304597890593523
COMBINED,COMBINED,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0843268273470188,0.0440040201718907,1163356.72853343,"{""002800.SZ"": 246882.55730535364, ""300179.SZ"": 49507.360451838365, ""600916.SH"": 108823.8319777194, ""601127.SH"": 75687.74837254151, ""603707.SH"": 177693.26167716974}","{""V29|BULL|V29B|20220812|002800.SZ"": 246882.55730535364, ""V29|V27|OAI-20221014-300179.SZ"": 49507.360451838365, ""V29|V27|OAI-20230829-601127.SH"": 75687.74837254151, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 108823.8319777194, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 177693.26167716974}",0.5661159158075884,0.5661159158075884,DESCRIPTIVE_NON_EXECUTABLE,0.0256975036710718,177357.47920760792,0.0706481719030578,0.0440040201718908,0.0929710324084851,647702.5565851126,0.0355243873645738,0.0664283180214163
COMBINED,COMBINED,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1662190170496755,0.0873523919304568,2383093.425184016,"{""002800.SZ"": 505019.7777076367, ""600916.SH"": 215483.7074765091, ""601127.SH"": 174389.13998101768, ""603707.SH"": 392958.0720814347, ""603895.SH"": 109961.41037030584}","{""V29|BULL|V29B|20220812|002800.SZ"": 505019.7777076367, ""V29|V27|OAI-20230829-601127.SH"": 174389.13998101768, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 215483.7074765091, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 392958.0720814347, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 109961.41037030584}",0.586553633544169,0.586553633544169,DESCRIPTIVE_NON_EXECUTABLE,0.050960978450786,362908.5941747371,0.1375734061997291,0.0873523919304565,0.1872692629017704,1359479.9717583572,0.0638873522024676,0.12958606868623
COMBINED,COMBINED,OGR,independent,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2532147062839776,0.1300455102514359,3775942.912237563,"{""002800.SZ"": 780906.0481291002, ""600916.SH"": 322671.3702892624, ""601127.SH"": 302393.9355035871, ""603707.SH"": 654501.3681070089, ""603895.SH"": 190823.82646958798}","{""V29|BULL|V29B|20220812|002800.SZ"": 780906.0481291002, ""V29|V27|OAI-20230829-601127.SH"": 302393.9355035871, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 322671.3702892624, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 654501.3681070089, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 190823.82646958798}",0.5962210236818608,0.5962210236818608,DESCRIPTIVE_NON_EXECUTABLE,0.0758013283280389,561462.3040419277,0.2082271134700652,0.130045510251436,0.2829945932978859,2159140.2537517017,0.0923210017327635,0.1884491797530532
COMBINED,COMBINED,OGR,independent,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.3402928315986775,0.1720838530484687,5270278.094693775,"{""002800.SZ"": 1059617.8055567415, ""600916.SH"": 424160.2128108832, ""601127.SH"": 460996.55717614386, ""603707.SH"": 959104.4815605929, ""603895.SH"": 290902.83948503}","{""V29|BULL|V29B|20220812|002800.SZ"": 1059617.8055567415, ""V29|V27|OAI-20230829-601127.SH"": 460996.55717614386, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 424160.2128108832, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 959104.4815605929, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20231103|603895.SH"": 290902.83948503}",0.6061884855385458,0.6061884855385458,DESCRIPTIVE_NON_EXECUTABLE,0.1002290950744557,762177.2232439006,0.2777442213779211,0.1720838530484689,0.3802529203442772,3014597.244643302,0.1163680573528933,0.2418008284709403
SINGLE,ATRDR,OGR,independent,2018_2021,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1408106317384199,0.0616105201820014,1104345.260845399,"{""000166.SZ"": 10640.67210473313, ""000776.SZ"": 10640.672104733101, ""002743.SZ"": 12836.458500466708, ""300295.SZ"": 10970.900457564527, ""600999.SH"": 10640.672104733108}","{""V29|BULL|V29B|20211119|603268.SH"": 7139.953366218346, ""V29|BULL|V29B|20211124|002763.SZ"": 7156.574810245096, ""V29|BULL|V29B|20211208|000929.SZ"": 7200.826283163908, ""V29|BULL|V29B|20211209|000729.SZ"": 7312.490774313337, ""V29|BULL|V29B|20211216|000607.SZ"": 7448.772049968589}",0.050463724749965,0.0328326824675759,DESCRIPTIVE_NON_EXECUTABLE,0.038181592761245,71308.21507911617,0.1301737834980822,0.0616105201820011,0.1636927931875955,326077.42551921797,0.0957946375308222,0.084894072052517
SINGLE,ATRDR,OGR,independent,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0854225731765589,0.0967644618400879,617650.471564061,"{""000550.SZ"": 27925.371733729167, ""002623.SZ"": 31474.666884527287, ""300385.SZ"": 34074.50197492144, ""600753.SH"": 52268.091773365675, ""603333.SH"": 50265.610002153786}","{""V29|V27|OAI-20190529-300385.SZ"": 34074.50197492144, ""V29|V27|OAI-20211011-603348.SH"": 49090.48055752326, ""V29|V27|OAI-20211026-603333.SH"": 50265.610002153786, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 46027.134817584265, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 31474.666884527287}",0.317344924666455,0.341507703705902,DESCRIPTIVE_NON_EXECUTABLE,0.0248130802727795,50738.64652579487,0.0787919181338037,0.0967644618400884,0.107627247653947,186432.34225386544,0.0569119298853255,0.1331924178980299
SINGLE,ATRDR,OGR,independent,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1728056388262688,0.1878202380448723,1419772.4221515842,"{""002623.SZ"": 72787.79945067709, ""300385.SZ"": 74239.83710534594, ""300558.SZ"": 66719.1803660794, ""600753.SH"": 111138.31134147657, ""603333.SH"": 130292.76490088808}","{""V29|V27|OAI-20190529-300385.SZ"": 74239.83710534594, ""V29|V27|OAI-20211011-603348.SH"": 124342.6996527682, ""V29|V27|OAI-20211026-603333.SH"": 130292.76490088808, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 96941.78514155003, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 72787.79945067709}",0.3205991932669539,0.351186484870316,DESCRIPTIVE_NON_EXECUTABLE,0.0497446878603193,128517.38695758209,0.158657624885546,0.1878202380448718,0.2195476710644386,414014.7050827218,0.111483902799879,0.2537979188945761
SINGLE,ATRDR,OGR,independent,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.260488735815122,0.273161776750829,2426526.143510329,"{""002623.SZ"": 124216.12940202843, ""300385.SZ"": 120450.43700160418, ""300558.SZ"": 119296.98800993775, ""600753.SH"": 174897.1029683447, ""603333.SH"": 248195.3669728497}","{""V29|V27|OAI-20190529-300385.SZ"": 120450.43700160418, ""V29|V27|OAI-20211011-603348.SH"": 231581.18043816835, ""V29|V27|OAI-20211026-603333.SH"": 248195.3669728497, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 151062.2481107301, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 124216.12940202843}",0.3243550564908284,0.3608060701373003,DESCRIPTIVE_NON_EXECUTABLE,0.0747956740691817,239356.29724606127,0.2379625063019801,0.2731617767508288,0.3362461706737232,687470.4251307659,0.16203753609715,0.3623526376285584
SINGLE,ATRDR,OGR,independent,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.348174954057959,0.3528163598232933,3666852.2281645727,"{""002623.SZ"": 185751.10339373312, ""300385.SZ"": 172860.08821095724, ""300558.SZ"": 187254.68766082585, ""600753.SH"": 241863.9321793319, ""603333.SH"": 412574.31429366115}","{""V29|V27|OAI-20190529-300385.SZ"": 172860.08821095724, ""V29|V27|OAI-20211011-603348.SH"": 376570.8352361517, ""V29|V27|OAI-20211026-603333.SH"": 412574.31429366115, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 206792.57919858999, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 185751.10339373312}",0.3273391047828825,0.3694037381514844,DESCRIPTIVE_NON_EXECUTABLE,0.100300902708124,183278.73516284348,0.3163409361418317,0.4052378167018327,0.458299369721417,1012347.572066847,0.2082695503765332,0.4594414953785504
SINGLE,ATRDR,OGR,independent,2022_2023,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0743562277179623,0.0607738356646528,415552.1891759634,"{""002189.SZ"": 8797.596209364965, ""300123.SZ"": 11456.976128748902, ""301366.SZ"": 10290.1140507616, ""600455.SH"": 8757.586704266883, ""600571.SH"": 8750.08278364021}","{""V29|BULL|V29B|20230725|000686.SZ"": 8540.508391957643, ""V29|BULL|V29B|20230725|601198.SH"": 8540.508391957665, ""V29|BULL|V29B|20231113|600455.SH"": 8757.586704266883, ""V29|BULL|V29B|20231114|600571.SH"": 8750.08278364021, ""V29|BULL|V29B|20231117|600218.SH"": 8713.852092247835}",0.1156349482169014,0.1042048134794785,DESCRIPTIVE_NON_EXECUTABLE,0.0196673343643456,52749.04666616442,0.0639375957463246,0.0607738356646527,0.0815198445766336,230275.1012175321,0.0317613803794241,0.0751796886116822
SINGLE,ATRDR,OGR,independent,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0700832972343004,0.0431043401117178,390866.5208603828,"{""002800.SZ"": 101216.22757044586, ""300179.SZ"": 25263.532674125203, ""600916.SH"": 47570.70821996995, ""601127.SH"": 30203.769908384653, ""603707.SH"": 70738.68234123374}","{""V29|BULL|V29B|20220812|002800.SZ"": 101216.22757044586, ""V29|V27|OAI-20221014-300179.SZ"": 25263.532674125203, ""V29|V27|OAI-20230829-601127.SH"": 30203.769908384653, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 47570.70821996995, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 70738.68234123374}",0.7035468786347825,0.7035468786347825,DESCRIPTIVE_NON_EXECUTABLE,0.0254953379953379,71260.62331111263,0.0566885357213269,0.0431043401117181,0.0851461247813853,240354.3651873921,0.0258685958682618,0.0531462919252609
SINGLE,ATRDR,OGR,independent,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.139713710476987,0.0872472163795073,805380.007992628,"{""002800.SZ"": 207684.12373912567, ""300179.SZ"": 53405.34205743099, ""600916.SH"": 93356.18310144023, ""601127.SH"": 68751.32665654179, ""603707.SH"": 154686.24979273637}","{""V29|BULL|V29B|20220812|002800.SZ"": 207684.12373912567, ""V29|V27|OAI-20221014-300179.SZ"": 53405.34205743099, ""V29|V27|OAI-20230829-601127.SH"": 68751.32665654179, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 93356.18310144023, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 154686.24979273637}",0.7175286443819507,0.7175286443819507,DESCRIPTIVE_NON_EXECUTABLE,0.0506952491309387,146218.64956557378,0.1118598130955363,0.0872472163795069,0.171705991144035,499101.9051331072,0.0475846031892466,0.0927690086114736
