scope,strategy,gap,mcb_mode,period,start,end,mechanic,priority,target,grade,initial_nav,final_nav,total_return,CAGR,annual_return,Sharpe,gross_pnl,fees,net_pnl,MaxDD,drawdown_start,drawdown_trough,drawdown_recovery,longest_drawdown_days,worst_portfolio_day,CVaR5,worst_21_day,worst_63_day,worst_month,worst_quarter,average_gross_exposure,median_exposure,p90_exposure,p95_exposure,max_exposure,average_cash,average_cash_ratio,capital_days,pre_capital_intent_count,funded_trade_count,funded_opportunity_rate,shared_funded_trade_count,shared_funded_opportunity_rate,shared_funded_pnl,all_shared_funding_count,base_entitlement_shortfall_count,base_entitlement_shortfall_amount,max_strategy_exposure,max_family_exposure,max_security_exposure,max_simultaneously_active_strategies,max_simultaneously_losing_strategies,demand_share,gap_share,smv6_share,CAGR_per_average_exposure,net_pnl_per_capital_day,trade_count,scaled_trade_count,max_single_security_weight,max_family_weight,recovery_time_days,target_gross,share_days_90pct_target,share_checkpoints_90pct_target,scaling_checkpoint_count,pending_adjustments_at_end,security_days_gt25,security_fraction_gt25,security_days_gt50,security_fraction_gt50,security_days_gt75,security_fraction_gt75,security_days_gt90,security_fraction_gt90,demand_days_gt50,demand_fraction_gt50,demand_days_gt75,demand_fraction_gt75,demand_days_gt90,demand_fraction_gt90,observed_checkpoint_max_security_weight,observed_checkpoint_max_gross,observed_completed_timestamp_MaxDD,daily_close_max_security_weight,daily_close_max_family_weight,daily_close_max_strategy_weight,concentration_observation_basis,zero_actual_exposure_days,normalization_weight_error_max,normalization_weight_error_p95,normalization_weight_error_median,normalization_max_gross_overshoot,turnover,traded_notional,max_position_notional,max_physical_fill_notional,max_single_order_notional,max_order_notional_over_completed_timestamp_NAV,order_aggregation_basis,max_daily_traded_notional,max_same_symbol_daily_traded_notional,max_same_symbol_checkpoint_traded_notional,max_position_notional_over_NAV,max_order_over_initial_NAV,capacity_limited_order_count,capacity_limited_requested_notional,capacity_status,top_5_symbols_pnl,top_5_events_pnl,top_5_event_dates_pnl,worst_5_events_pnl,best_1_day_return_contribution,best_1_day_pnl,CAGR_excluding_best_1_days,MaxDD_excluding_best_1_days,best_5_day_return_contribution,best_5_day_pnl,CAGR_excluding_best_5_days,MaxDD_excluding_best_5_days,top_5_symbols_pnl_fraction,top_5_events_pnl_fraction,fragility_grade,source,validation,target_order,incremental_CAGR,incremental_MaxDD,incremental_CVaR5,incremental_capital_days,incremental_net_pnl,incremental_average_gross_exposure,incremental_pnl_per_capital_day,capital_day_denominator_status
SINGLE,ATRDR,OGR,independent,2018_2021,2018-01-01,2021-12-31,FULL_BOOK_NORMALIZATION,,NATIVE,EXECUTION_AWARE_SCALING,1591804.895172686,2696150.156018085,0.6937692327712026,0.1408106317384199,"{""2018"": 0.1389369915328711, ""2019"": 0.13966142555835726, ""2020"": 0.1216519042907378, ""2021"": 0.16337732322805243}",1.6096925573534877,1235214.8782712114,130869.6174258124,1104345.260845399,0.0616105201820014,2020-03-06,2020-03-23,2020-06-30,262,-0.0486501907755784,-0.0126409125652278,-0.0486496980146031,-0.0381699762160925,-0.0328245871106841,-0.0225986283300164,0.2178668564096378,0.1035443500499825,0.6684842828093421,0.775483350388463,0.9573193639556336,1644138.8864491023,0.782133143590362,635123502.8872344,2128,915,0.4299812030075188,0,0.0,0,0,0,0,0.9837083254510224,0.9573193639556336,0.0220838961421977,1,1,0.2178668564096378,0.0,0.0,0.646315066269946,0.0017387882133555,915,0,0.0233817667720212,0.9837083254510224,99.0,,,,0,0,0,0.0,0,0.0,0,0.0,0,0.0,162,0.1664953751284686,55,0.0565262076053443,11,0.0113052415210688,0.0233817667720212,0.9837083254510224,0.0677818569440006,0.0220838961421977,0.9573193639556336,0.9573193639556336,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,139,,,,,31.272073297220068,65434808.7129061,58688.92919270302,58792.64143763816,58792.64143763816,0.0228844063400363,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,962319.4438256004,58792.64143763816,58792.64143763816,0.0233817667720212,0.0369345776080554,0,0.0,CAPACITY_NOT_MODELED,"{""000166.SZ"": 10640.67210473313, ""000776.SZ"": 10640.672104733101, ""002743.SZ"": 12836.458500466708, ""300295.SZ"": 10970.900457564527, ""600999.SH"": 10640.672104733108}","{""V29|BULL|V29B|20211119|603268.SH"": 7139.953366218346, ""V29|BULL|V29B|20211124|002763.SZ"": 7156.574810245096, ""V29|BULL|V29B|20211208|000929.SZ"": 7200.826283163908, ""V29|BULL|V29B|20211209|000729.SZ"": 7312.490774313337, ""V29|BULL|V29B|20211216|000607.SZ"": 7448.772049968589}","{""2019-02-19"": 86155.24842949389, ""2019-02-25"": 55171.4079796792, ""2019-02-26"": 63668.91063527554, ""2020-02-11"": 45472.368546201666, ""2020-06-22"": 49206.19536839839}","{""V29|BULL|V29B|20200113|600702.SH"": -7354.669261866253, ""V29|BULL|V29B|20200113|603589.SH"": -9308.858448863142, ""V29|BULL|V29B|20200709|300180.SZ"": -6776.782428408693, ""V29|BULL|V29B|20200714|002329.SZ"": -9437.08922929834, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201014|002084.SZ"": -7067.09925121619}",0.038181592761245,71308.21507911617,0.1301737834980822,0.0616105201820011,0.1636927931875955,326077.42551921797,0.0957946375308222,0.084894072052517,0.050463724749965,0.0328326824675759,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2018_2021__NATIVE__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,0,0.0,0.0,0.0,0.0,0.0,0.0,,ZERO_DENOMINATOR
SINGLE,ATRDR,OGR,independent,2018_2021,2018-01-01,2021-12-31,FULL_BOOK_NORMALIZATION,,G25,EXECUTION_AWARE_SCALING,1591804.895172686,2209455.366736747,0.3880189547331776,0.0854225731765589,"{""2018"": 0.01509132741935204, ""2019"": 0.03969744828889388, ""2020"": 0.09947414417089018, ""2021"": 0.19618480338210942}",1.184258406983411,822473.5965613731,204823.1249973121,617650.471564061,0.0967644618400879,2019-07-01,2020-02-04,2020-06-22,356,-0.0242643756838697,-0.0108523280886026,-0.0559593258243932,-0.0605404173156156,-0.0365134590179117,-0.02932209915143,0.1993643079929951,0.2443837728968143,0.2529506007877699,0.2555084874420115,0.2755276668568164,1411314.194481401,0.8006356920070049,508090110.2389613,1147,7292,6.35745422842197,0,0.0,0,0,0,0,0.2755276668568164,0.2755276668568164,0.2755276668568164,1,1,0.1993643079929951,0.0,0.0,0.4284747557700267,0.0012156317533391,914,914,0.2755276668568164,0.2755276668568164,139.0,0.25,0.7297019527235354,0.9669260700389104,514,0,38,0.0390544707091469,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2755276668568164,0.2755276668568164,0.1057405723819389,0.2755276668568164,0.2755276668568164,0.2755276668568164,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,139,0.5250993166059711,0.0462555563105607,1.3877787807814457e-17,5.551115123125783e-17,58.15235265971865,102411562.49865562,565601.499617311,577162.5365591745,577162.5365591745,0.2738823084235208,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,945352.2925783556,577162.5365591745,577162.5365591745,0.2755276668568164,0.3625837175834048,0,0.0,CAPACITY_NOT_MODELED,"{""000550.SZ"": 27925.371733729167, ""002623.SZ"": 31474.666884527287, ""300385.SZ"": 34074.50197492144, ""600753.SH"": 52268.091773365675, ""603333.SH"": 50265.610002153786}","{""V29|V27|OAI-20190529-300385.SZ"": 34074.50197492144, ""V29|V27|OAI-20211011-603348.SH"": 49090.48055752326, ""V29|V27|OAI-20211026-603333.SH"": 50265.610002153786, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 46027.134817584265, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 31474.666884527287}","{""2020-02-11"": 51480.91044782043, ""2020-04-21"": 51093.006982000275, ""2021-08-10"": 42933.616947088725, ""2021-10-12"": 49090.48055752326, ""2021-10-27"": 50265.610002153786}","{""V29|V27|OAI-20211102-002481.SZ"": -25632.008838067297, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20190723|300022.SZ"": -58171.73569580383, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20191101|603118.SH"": -47988.26311770128, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|300471.SZ"": -35037.88915712708, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|603348.SH"": -36836.13844263301}",0.0248130802727795,50738.64652579487,0.0787919181338037,0.0967644618400884,0.107627247653947,186432.34225386544,0.0569119298853255,0.1331924178980299,0.317344924666455,0.341507703705902,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2018_2021__G25__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,1,-0.055388058561861006,0.035153941658086496,0.0017885844766251987,-127033392.64827317,-486694.789281338,-0.0185025484166427,,NEGATIVE_DENOMINATOR
SINGLE,ATRDR,OGR,independent,2018_2021,2018-01-01,2021-12-31,FULL_BOOK_NORMALIZATION,,G50,EXECUTION_AWARE_SCALING,1591804.895172686,3011577.31732427,0.8919261565642824,0.1728056388262688,"{""2018"": 0.0273305516996607, ""2019"": 0.07673818130818821, ""2020"": 0.20050134546494647, ""2021"": 0.42469274639405996}",1.1828603471486898,1875990.8783942135,456218.45624262944,1419772.4221515842,0.1878202380448723,2019-07-01,2020-02-04,2020-06-30,364,-0.0490173924227264,-0.0218445347401578,-0.1118627482263841,-0.1199423362584834,-0.0724431373195763,-0.0593256086262342,0.3986419335448935,0.4897725350407608,0.5038793148816993,0.5072910991796017,0.532916513424052,1176525.181420429,0.6013580664551065,1116180525.8435538,1147,7578,6.606800348735833,0,0.0,0,0,0,0,0.532916513424052,0.532916513424052,0.532916513424052,1,1,0.3986419335448935,0.0,0.0,0.4334858535568691,0.0012719917515839,925,925,0.532916513424052,0.532916513424052,147.0,0.5,0.736896197327852,0.9669260700389104,514,0,145,0.1490236382322713,38,0.0390544707091469,0,0.0,0,0.0,241,0.2476875642343268,0,0.0,0,0.0,0.532916513424052,0.532916513424052,0.2046608840578951,0.532916513424052,0.532916513424052,0.532916513424052,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,139,0.5301347693376104,0.0424350118529554,1.3877787807814457e-17,1.1102230246251563e-16,117.16695466584282,228109228.12131524,1466087.5141885355,1496054.7118055976,1496054.7118055976,0.5312364046393651,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,2199877.320912371,1496054.7118055976,1496054.7118055976,0.532916513424052,0.9398480406377312,0,0.0,CAPACITY_NOT_MODELED,"{""002623.SZ"": 72787.79945067709, ""300385.SZ"": 74239.83710534594, ""300558.SZ"": 66719.1803660794, ""600753.SH"": 111138.31134147657, ""603333.SH"": 130292.76490088808}","{""V29|V27|OAI-20190529-300385.SZ"": 74239.83710534594, ""V29|V27|OAI-20211011-603348.SH"": 124342.6996527682, ""V29|V27|OAI-20211026-603333.SH"": 130292.76490088808, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 96941.78514155003, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 72787.79945067709}","{""2020-02-11"": 105198.9927301881, ""2020-04-21"": 107495.37910728581, ""2021-08-10"": 104225.97942823726, ""2021-10-12"": 124342.6996527682, ""2021-10-27"": 130292.76490088808}","{""V29|V27|OAI-20211102-002481.SZ"": -68101.19074811102, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20190723|300022.SZ"": -127424.41093717396, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20191101|603118.SH"": -101585.43100018526, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|300471.SZ"": -81578.99726013344, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|603348.SH"": -86349.75982349747}",0.0497446878603193,128517.38695758209,0.158657624885546,0.1878202380448718,0.2195476710644386,414014.7050827218,0.111483902799879,0.2537979188945761,0.3205991932669539,0.351186484870316,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2018_2021__G50__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,2,0.03199500708784889,0.12620971786287088,-0.00920362217493,481057022.95631933,315427.1613061852,0.18077507713525573,0.0006556959908156801,DEFINED
SINGLE,ATRDR,OGR,independent,2018_2021,2018-01-01,2021-12-31,FULL_BOOK_NORMALIZATION,,G75,EXECUTION_AWARE_SCALING,1591804.895172686,4018331.038683015,1.524386657478578,0.260488735815122,"{""2018"": 0.03329350992043989, ""2019"": 0.11081433939677776, ""2020"": 0.3016634074738038, ""2021"": 0.689631513479299}",1.178077803826301,3182979.1501350617,756453.0066247325,2426526.143510329,0.273161776750829,2019-07-01,2020-02-04,2020-07-02,366,-0.0742739608867826,-0.0329833818449695,-0.1677103509355129,-0.1780980633429238,-0.1077898221869416,-0.0899692710323234,0.598607929604818,0.7387170301503647,0.7528982428276755,0.7554287427575056,0.7739006587146144,874097.760124487,0.4013920703951821,1832516484.9387963,1147,7659,6.67741935483871,0,0.0,0,0,0,0,0.7739006587146146,0.7739006587146146,0.7739006587146144,1,1,0.598607929604818,0.0,0.0,0.4351575095022353,0.0013241496943976,929,929,0.7739006587146144,0.7739006587146146,149.0,0.75,0.736896197327852,0.9649805447470816,514,0,225,0.2312435765673176,89,0.0914696813977389,38,0.0390544707091469,0,0.0,783,0.8047276464542652,240,0.2466598150051387,0,0.0,0.7739006587146144,0.7739006587146144,0.2967903903969574,0.7739006587146144,0.7739006587146146,0.7739006587146146,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,139,0.5319889194722732,0.0441943810965153,1.3877787807814457e-17,1.1102230246251563e-16,176.584765402085,378226503.31236386,2817552.3687686347,2849842.4182686163,2849842.4182686163,0.7735146292659995,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,4229656.209112373,2849842.4182686163,2849842.4182686163,0.7739006587146144,1.7903214312954183,0,0.0,CAPACITY_NOT_MODELED,"{""002623.SZ"": 124216.12940202843, ""300385.SZ"": 120450.43700160418, ""300558.SZ"": 119296.98800993775, ""600753.SH"": 174897.1029683447, ""603333.SH"": 248195.3669728497}","{""V29|V27|OAI-20190529-300385.SZ"": 120450.43700160418, ""V29|V27|OAI-20211011-603348.SH"": 231581.18043816835, ""V29|V27|OAI-20211026-603333.SH"": 248195.3669728497, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 151062.2481107301, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 124216.12940202843}","{""2020-02-11"": 159277.06967075294, ""2020-04-21"": 167330.5554266491, ""2021-08-10"": 186161.90498346416, ""2021-10-12"": 231581.18043816835, ""2021-10-27"": 248195.3669728497}","{""V29|V27|OAI-20211102-002481.SZ"": -132896.6922199364, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20190723|300022.SZ"": -207790.13432787656, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20191101|603118.SH"": -159828.39690818405, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|300471.SZ"": -140125.99192974542, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|603348.SH"": -149318.53254783122}",0.0747956740691817,239356.29724606127,0.2379625063019801,0.2731617767508288,0.3362461706737232,687470.4251307659,0.16203753609715,0.3623526376285584,0.3243550564908284,0.3608060701373003,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2018_2021__G75__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,3,0.1196781040767021,0.21155125656882756,-0.020342469279741704,1197392982.0515618,1322180.88266493,0.38074107319518025,0.0011042163287106979,DEFINED
SINGLE,ATRDR,OGR,independent,2018_2021,2018-01-01,2021-12-31,FULL_BOOK_NORMALIZATION,,G100,EXECUTION_AWARE_SCALING,1591804.895172686,5258657.123337259,2.303581449764782,0.348174954057959,"{""2018"": 0.03520828356058714, ""2019"": 0.1413803833587861, ""2020"": 0.4011919117999867, ""2021"": 0.9953967219031348}",1.174847515961889,4776932.352208406,1110080.1240438323,3666852.2281645727,0.3528163598232933,2019-07-01,2020-02-04,2020-07-03,367,-0.1000496046371451,-0.0442556706814746,-0.2235022175141932,-0.2349052113364613,-0.1425542993120565,-0.121210859574063,0.7994043199854474,0.9999999999999968,0.9999999999999992,0.9999999999999996,1.0,499005.482291722,0.2005956800145525,2664789537.394623,1147,7690,6.704446381865736,0,0.0,0,0,0,0,1.0000000000000002,1.0000000000000002,1.0,1,1,0.7994043199854474,0.0,0.0,0.4355429978966055,0.0013760382111638,929,929,1.0,1.0000000000000002,150.0,1.0,0.7327852004110997,0.9649805447470816,514,0,262,0.2692702980472765,162,0.1664953751284686,89,0.0914696813977389,89,0.0914696813977389,795,0.817060637204522,765,0.7862281603288798,713,0.7327852004110997,1.0,1.0,0.3821967721061002,1.0,1.0000000000000002,1.0000000000000002,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,139,0.5332263891846436,0.0460604934845243,1.3877787807814457e-17,0.0,236.48492508795923,555040062.0219187,4787905.951323841,4737283.35827793,4737283.35827793,1.0020040080160322,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,7114524.390340995,4737283.35827793,4737283.35827793,1.0,2.9760452255450622,0,0.0,CAPACITY_NOT_MODELED,"{""002623.SZ"": 185751.10339373312, ""300385.SZ"": 172860.08821095724, ""300558.SZ"": 187254.68766082585, ""600753.SH"": 241863.9321793319, ""603333.SH"": 412574.31429366115}","{""V29|V27|OAI-20190529-300385.SZ"": 172860.08821095724, ""V29|V27|OAI-20211011-603348.SH"": 376570.8352361517, ""V29|V27|OAI-20211026-603333.SH"": 412574.31429366115, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH"": 206792.57919858999, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201214|002623.SZ"": 185751.10339373312}","{""2020-02-11"": 212176.54033173187, ""2020-04-21"": 228825.1566962679, ""2021-08-10"": 290492.8778050965, ""2021-10-12"": 376570.8352361517, ""2021-10-27"": 412574.31429366115}","{""V29|V27|OAI-20211102-002481.SZ"": -226194.8707127956, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20190723|300022.SZ"": -299626.72117757663, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20191101|603118.SH"": -221979.9054217164, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|300471.SZ"": -210850.26608178843, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201221|603348.SH"": -226176.3161054426}",0.100300902708124,183278.73516284348,0.3163409361418317,0.4052378167018327,0.458299369721417,1012347.572066847,0.2082695503765332,0.4594414953785504,0.3273391047828825,0.3694037381514844,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2018_2021__G100__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,4,0.2073643223195391,0.2912058396412919,-0.031614758116246804,2029666034.5073884,2562506.9673191737,0.5815374635758096,0.0012625264076713532,DEFINED
SINGLE,ATRDR,OGR,independent,2022_2023,2022-01-01,2023-12-31,FULL_BOOK_NORMALIZATION,,NATIVE,EXECUTION_AWARE_SCALING,2696150.1560180755,3111702.345194039,0.1541279843959764,0.0743562277179623,"{""2022"": 0.07736768337949784, ""2023"": 0.07124800771422435}",1.0891357044619254,505394.647076995,89842.4579010316,415552.1891759634,0.0607738356646528,2022-01-19,2022-03-15,2022-05-18,118,-0.0374887611014982,-0.0114650248843512,-0.0420899408892849,-0.0390201148683943,-0.0262461135727763,-0.0286784833970327,0.2218154177090027,0.0921012143905633,0.7247773842342122,0.8739687420307364,0.9860243661158196,2282076.2293392564,0.7781845822909973,457970016.243818,708,441,0.6228813559322034,0,0.0,0,0,0,0,0.9890198859437332,0.9860243661158196,0.0223288008014548,1,1,0.2218154177090027,0.0,0.0,0.3352166791918382,0.0009073785934377,441,0,0.0232204996529614,0.9890198859437332,64.0,,,,0,0,0,0.0,0,0.0,0,0.0,0,0.0,75,0.1549586776859504,39,0.0805785123966942,22,0.0454545454545454,0.0232204996529614,0.9890198859437332,0.0609643232359573,0.0223288008014548,0.9860243661158196,0.9860243661158196,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,109,,,,,15.353609578616176,44921228.95051572,72377.69908680598,69123.02477630001,69123.02477630001,0.0230087691577157,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1116727.5323926208,69123.02477630001,69123.02477630001,0.0232204996529614,0.0256376762332804,0,0.0,CAPACITY_NOT_MODELED,"{""002189.SZ"": 8797.596209364965, ""300123.SZ"": 11456.976128748902, ""301366.SZ"": 10290.1140507616, ""600455.SH"": 8757.586704266883, ""600571.SH"": 8750.08278364021}","{""V29|BULL|V29B|20230725|000686.SZ"": 8540.508391957643, ""V29|BULL|V29B|20230725|601198.SH"": 8540.508391957665, ""V29|BULL|V29B|20231113|600455.SH"": 8757.586704266883, ""V29|BULL|V29B|20231114|600571.SH"": 8750.08278364021, ""V29|BULL|V29B|20231117|600218.SH"": 8713.852092247835}","{""2022-05-06"": 64550.37691733593, ""2022-05-11"": 43030.66842530099, ""2022-05-16"": 40909.26684260111, ""2023-01-19"": 54431.49174953467, ""2023-07-26"": 47940.61987913163}","{""V29|BULL|V29B|20220303|601919.SH"": -9037.286793792511, ""V29|BULL|V29B|20221104|600673.SH"": -8977.074765136058, ""V29|BULL|V29B|20231113|603267.SH"": -9225.846148093238, ""V29|V27|OAI-20220214-002177.SZ"": -12765.076624715926, ""V29|V27|OAI-20230901-000980.SZ"": -9388.944280407988}",0.0196673343643456,52749.04666616442,0.0639375957463246,0.0607738356646527,0.0815198445766336,230275.1012175321,0.0317613803794241,0.0751796886116822,0.1156349482169014,0.1042048134794785,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2022_2023__NATIVE__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,0,0.0,0.0,0.0,0.0,0.0,0.0,,ZERO_DENOMINATOR
SINGLE,ATRDR,OGR,independent,2022_2023,2022-01-01,2023-12-31,FULL_BOOK_NORMALIZATION,,G25,EXECUTION_AWARE_SCALING,2696150.1560180755,3087016.6768784584,0.1449720891797994,0.0700832972343004,"{""2022"": 0.07713241241785851, ""2023"": 0.0629817429870656}",1.165262448801642,544085.1907576619,153218.66989727915,390866.5208603828,0.0431043401117178,2023-09-04,2023-10-23,,115,-0.0170063040609881,-0.0087158349658297,-0.0299567991104552,-0.0367412321746097,-0.0158221992311822,-0.0108806320245347,0.1895706755247475,0.2455762881015364,0.2526770846832314,0.2547227096999875,0.2729080835345929,2338203.533986344,0.8104293244752525,388891143.9900219,499,3935,7.885771543086173,0,0.0,0,0,0,0,0.2820872492635712,0.2729080835345929,0.2729080835345929,1,1,0.1895706755247475,0.0,0.0,0.3696948224734862,0.0010050795110685,451,451,0.2820872492635712,0.2820872492635712,,0.25,0.7293388429752066,1.0,250,0,23,0.0475206611570247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2820872492635712,0.2820872492635712,0.0453030870094847,0.2729080835345929,0.2729080835345929,0.2729080835345929,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,109,0.084280022304025,8.326672684688674e-17,1.0408340855860844e-17,5.551115123125783e-17,26.580781045615577,76609334.94863972,818886.362735129,809292.9897000158,809292.9897000158,0.2772620970658435,NATIVE_EVENT_SYMBOL_SIDE_TIMESTAMP_AND_REASON; NOT_EXCHANGE_ORDER_ID,1379582.4045386936,809292.9897000158,809292.9897000158,0.2820872492635712,0.3001661416718921,0,0.0,CAPACITY_NOT_MODELED,"{""002800.SZ"": 101216.22757044586, ""300179.SZ"": 25263.532674125203, ""600916.SH"": 47570.70821996995, ""601127.SH"": 30203.769908384653, ""603707.SH"": 70738.68234123374}","{""V29|BULL|V29B|20220812|002800.SZ"": 101216.22757044586, ""V29|V27|OAI-20221014-300179.SZ"": 25263.532674125203, ""V29|V27|OAI-20230829-601127.SH"": 30203.769908384653, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220324|600916.SH"": 47570.70821996995, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20230627|603707.SH"": 70738.68234123374}","{""2022-03-25"": 47570.70821996995, ""2022-07-21"": 56183.03934641277, ""2022-08-15"": 101216.22757044586, ""2023-06-28"": 70738.68234123374, ""2023-07-26"": 39332.80517618101}","{""V29|V27|OAI-20220214-002177.SZ"": -16935.746416877348, ""V29|V27|OAI-20221017-600418.SH"": -28309.89350322743, ""V29|V27|OAI-20230901-000980.SZ"": -65225.04372767127, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220406|601827.SH"": -44914.324148931446, ""V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220419|300520.SZ"": -28796.962688509095}",0.0254953379953379,71260.62331111263,0.0566885357213269,0.0431043401117181,0.0851461247813853,240354.3651873921,0.0258685958682618,0.0531462919252609,0.7035468786347825,0.7035468786347825,DESCRIPTIVE_NON_EXECUTABLE,/Volumes/quant/CY_quant_research/five_strategy_capital_scaling_v1/runs/ec3ca1bc3c61b7a2/SINGLE__ATRDR__OGR__independent__2022_2023__G25__EXECUTION_AWARE_SCALING__FULL_BOOK_NORMALIZATION__NONE,PASS,1,-0.004272930483661896,-0.017669495552935004,0.002749189918521501,-69078872.2537961,-24685.66831558058,-0.032244742184255215,,NEGATIVE_DENOMINATOR
