trade_date,equal_gross_nav,equal_net_nav,risk_aware_gross_nav,risk_aware_net_nav,equal_net_exposure,risk_aware_net_exposure,equal_net_positions,risk_aware_net_positions
2021-06-23,1.0150604613671435,0.9815373988072797,1.0146451135521892,0.9811384877523304,0.6041096569007903,0.6041810934717041,38,38
2021-06-24,1.011835668000012,0.9783764370815367,1.0115526758370201,0.9781055787372863,0.6529807069137176,0.653099851382379,40,40
2021-06-25,1.0217368682654526,0.9878467266602818,1.0213246251260466,0.9874505702015866,0.663469587661913,0.663450092339385,46,46
2021-06-28,1.0225499464795251,0.9885916401322788,1.0226453091970338,0.9886868457477198,0.7137922512467499,0.7139240996155064,48,48
2021-06-29,1.011670816547944,0.9780240253563858,1.0117834454843901,0.9781357160537263,0.7611731478291625,0.761308519279782,50,50
2021-06-30,1.008849835145035,0.9752575268064202,1.008818850452942,0.9752302663329181,0.8106241876444896,0.8107229168137899,52,52
2021-07-01,0.9998263894257036,0.9664852387578928,1.0003231131978543,0.9669683802149915,0.8595039434885123,0.8596780555987276,57,57
2021-07-02,0.9936318946080336,0.9603596584650441,0.9938315252786315,0.9605551753743289,0.853069809229676,0.8531663095204053,64,64
2021-07-05,0.9979203128027186,0.964468898650563,0.9977446735354178,0.9643011341933383,0.9034377059149329,0.903490195163903,67,67
2021-07-06,0.9974808520498918,0.9639146718908128,0.9972162588252758,0.9636615584179167,0.9017294238625103,0.9021547792535468,67,67
2021-07-07,1.0052304340604614,0.9712838010968494,1.004737256576902,0.9708095497878101,0.9021684456838016,0.9024913138468023,72,72
2021-07-08,0.9924648151707173,0.9588131147405874,0.9911781355779569,0.9575719025484597,0.901091217169467,0.901472729355347,70,70
2021-07-09,1.0008539900851765,0.966803191705506,0.998820951206088,0.9648407190759585,0.9031278717436138,0.9035110709519035,75,75
2021-07-12,1.0109402240244405,0.9765154019347003,1.0088243226655438,0.9744729680975451,0.9538320613135322,0.9542047044874787,76,76
2021-07-13,1.0177666990659708,0.982989144046794,1.015763040114587,0.9810552170355384,0.9549902876616947,0.9551522391944071,76,76
2021-07-14,1.0096363933504446,0.975007457182106,1.0079228666872586,0.9733543221910118,0.9618368782326824,0.9620062333956766,75,75
2021-07-15,0.9935332854071189,0.959307689813531,0.9914008511511322,0.9572498756917829,0.9558811518274875,0.9561288642343246,69,69
2021-07-16,0.9880675077125574,0.9539054849555755,0.9855269559404597,0.9514531803536462,0.9576979232142645,0.9577982252849633,76,76
2021-07-19,0.9836927468662484,0.9495477537977113,0.982023463624023,0.9479376423605401,0.9545659097127165,0.9545906900781259,82,82
2021-07-20,0.9852321484992107,0.9509075143191964,0.9842404450950848,0.9499519836940724,0.9540508340023748,0.9539384350366515,86,86
2021-07-21,0.9936883159205717,0.9590450192734781,0.9929094131630083,0.9582961011112967,1.0,1.0,91,91
2021-07-22,0.9884052536022473,0.9538414489634761,0.9871809028073434,0.9526636792363528,1.0,1.0,92,92
2021-07-23,0.9664917793139983,0.9325756693507323,0.9658407806636939,0.9319547451185152,0.9986281202544386,0.9988569429949467,91,91
2021-07-26,0.9426445679182784,0.9094453040188987,0.9423109885963022,0.9091291355529217,0.9976093174842489,0.9978416551375661,108,108
2021-07-27,0.924935736682369,0.8922360730184278,0.9243925602926584,0.8917183989890712,0.9900625130213178,0.9908662912676401,139,139
2021-07-28,0.9137147156077609,0.8813034844220742,0.9120348128817263,0.8796865449870745,0.984823539051169,0.9841243283942455,180,180
2021-07-29,0.9275837078468608,0.8945652550220823,0.9254775599939806,0.8925341706719755,0.9853820090657107,0.98459702908868,209,209
2021-07-30,0.9340715510848294,0.9007063921724168,0.9313419529156216,0.898077112493693,0.9887447013467695,0.9878369360128386,207,207
2021-08-02,0.9523738290958221,0.9182397393233657,0.949987108999023,0.9159422471946189,0.9877129078437962,0.987044802744594,220,220
2021-08-03,0.9687634430101305,0.9339344507680665,0.9663996142848545,0.9316570688549957,0.9891692079990638,0.9886404302532414,218,218
2021-08-04,0.9613947752719181,0.9267138868958793,0.9590057353257883,0.9244138693451792,0.988188127712808,0.9877622002229303,213,213
2021-08-05,0.9493410518939813,0.9149725361617522,0.9473152804549324,0.913024140705286,0.98731581952143,0.9867927514297414,214,214
2021-08-06,0.9369211265537243,0.9028934857513824,0.9349193747703625,0.9009662725851045,0.9924845016566961,0.9908878490431655,219,219
2021-08-09,0.9661264934241391,0.9309112450324142,0.9635753811472263,0.9284548188448806,0.9928600626896793,0.9912990816693743,226,226
2021-08-10,0.9816721304791332,0.945813023592217,0.9791242313054697,0.9433603817038658,0.9436678326903785,0.9420781294288991,224,224
2021-08-11,0.9816324488842689,0.945650479620661,0.9789542966131115,0.9430750465392327,0.9403387254561465,0.9390996041511784,220,220
2021-08-12,0.9703345805004904,0.9346815262519494,0.9681084454202349,0.9325420985686235,0.8904704674924739,0.8888769340350686,216,216
2021-08-13,0.9662140113838789,0.9305881994480869,0.9638958999301426,0.9283587640665039,0.8917147291757509,0.8900617816529773,211,211
2021-08-16,0.9771409056839219,0.9409746515948799,0.974680351860451,0.9386100175273742,0.886487577587491,0.8857579914788823,204,204
2021-08-17,0.9542515463922039,0.9188152977069759,0.9517731648030845,0.9164343450768582,0.8842318346860124,0.8835521422345815,200,200
2021-08-18,0.9546894845748173,0.9191269326967062,0.9521120009765347,0.9166508413650222,0.8899370421800727,0.8893294810716217,220,220
2021-08-19,0.9494993653471354,0.9140163862243964,0.94686224304224,0.911485456783554,0.8970013482885595,0.8976966874946379,222,222
2021-08-20,0.9331925448994723,0.8981845480398647,0.9303065747504777,0.895414055610127,0.8976432789868704,0.8982173327467942,225,225
2021-08-23,0.9508339660027031,0.9150668116709737,0.947816427790312,0.9121702444086001,0.899580819467267,0.900113886669974,233,233
2021-08-24,0.9611791673413173,0.9249183379326562,0.9579967852607446,0.9218629062505443,0.8997718640233104,0.9000644562642913,204,204
2021-08-25,0.970914700237653,0.9342153222639525,0.9679969515006348,0.9314150245352875,0.8510438959220578,0.8513130851146365,161,161
2021-08-26,0.9564180805803129,0.9201295982706441,0.9536446801648883,0.9174682629691495,0.8474192473445108,0.8476464887359362,131,131
2021-08-27,0.9573796884998415,0.9209426357078745,0.954194019313952,0.9178844120110891,0.848671720030704,0.8486907830720499,144,144
2021-08-30,0.9459975442587293,0.9098554544175163,0.9432441874778531,0.9072139093136478,0.8443008222146567,0.8444709373049811,138,138
2021-08-31,0.9394426984879518,0.9034190143515157,0.9367577292637931,0.9008439530426096,0.8371597474606771,0.8372980143277272,163,163
2021-09-01,0.9470327502842923,0.9106084164957604,0.9449983291857937,0.9086601261342375,0.839100119871038,0.8393264902625016,188,188
2021-09-02,0.9427004281255427,0.9063183065901026,0.9404562425603066,0.9041686129838977,0.8357899740601507,0.8362815462985471,191,191
2021-09-03,0.9497015279233987,0.9129373140142739,0.9479496414282299,0.9112618716372279,0.8367812554013743,0.8374800175528587,195,195
2021-09-06,0.9703553985772503,0.9326923226468221,0.9685909205087317,0.9310043352204165,0.8387623291536962,0.8390853336350088,196,196
2021-09-07,0.9743340169178093,0.9364863861144865,0.9726022783648048,0.9348298772807894,0.8892285213745887,0.8895507547396911,197,197
2021-09-08,0.9846846257617078,0.9463719999396679,0.983448460987574,0.945192561347802,0.8453963057922176,0.8458318860667009,196,196
2021-09-09,0.9788243682104928,0.9406920716697466,0.9772186002424011,0.9391569703073385,0.894667877325002,0.8950512895080913,197,197
2021-09-10,0.9729960859580562,0.9349637084687198,0.9711351181431869,0.933182807820237,0.8951333428775684,0.8952092017373311,194,194
2021-09-13,0.9691476323561106,0.9311492498102854,0.9672471310503566,0.9293304994752816,0.8990632415307632,0.8991488998921151,194,194
2021-09-14,0.9736150578532115,0.9353159683388692,0.9709784142141078,0.932791183818986,0.8975664208693029,0.8979897229046025,198,198
2021-09-15,0.9612727504170444,0.923322713828342,0.958275191517935,0.9204512914324319,0.8937290033970887,0.8941950637647351,179,179
2021-09-16,0.9490387997941354,0.9114342349141258,0.9464971654944179,0.9090009823524823,0.8870225313527423,0.8872354098008591,181,181
2021-09-17,0.9478682869068917,0.9102054651728692,0.9454157047321937,0.9078553680861378,0.8937819176136651,0.8925206459536761,193,193
2021-09-22,0.939640837318283,0.9021676312645008,0.9366994869881223,0.8993500890169341,0.8872449748313994,0.8871415836606328,178,178
2021-09-23,0.9538986171341821,0.9157614505207311,0.9502960152957853,0.9123085347279736,0.8942220729984824,0.8938655183584729,189,189
2021-09-24,0.9548043977286147,0.9165986998713849,0.9509976384286329,0.9129498017621287,0.9444927647695014,0.9441241447837347,191,191
2021-09-27,0.9559929005709003,0.9176233156087154,0.9518599309918166,0.9136618436692067,0.9437019182797366,0.9436308765663629,201,201
2021-09-28,0.9534945019150607,0.9150990714434403,0.9490828204028451,0.9108694905800551,0.9416942138566433,0.9412981493894408,225,225
2021-09-29,0.924209486404287,0.8868465874643373,0.9201491168301014,0.8829551015076457,0.9402327965272459,0.9399329402228771,230,230
2021-09-30,0.9480866186503539,0.9096655095751878,0.943422854304335,0.905193983074329,0.9407511732386988,0.9398164324489037,278,278
2021-10-08,0.9524150363701857,0.9137049284493197,0.9480789648266661,0.9095488075931103,0.9421534276135495,0.9411983235605632,254,254
2021-10-11,0.951181672069887,0.912412241962658,0.947576497145994,0.9089585305061967,0.9479360630219267,0.9469735850500108,258,258
2021-10-12,0.9383765005503281,0.899995338304206,0.9352505004491292,0.8970027389240198,0.9446028521438184,0.9438589851239865,251,251
2021-10-13,0.9546214663492807,0.915474587236164,0.951373383004597,0.9123645940364515,0.9444805758379832,0.9434178965358481,269,269
2021-10-14,0.9565679221301823,0.9172232600107852,0.9533576247189315,0.914149945210615,0.9451801560216271,0.9440398441597825,275,275
2021-10-15,0.953672114251617,0.9144070951458817,0.9506668230951892,0.9115307401325992,0.9950737796196355,0.9939315135241785,277,277
2021-10-18,0.9527174292460215,0.9133576018487634,0.9495512315272302,0.9103273615044227,1.0,1.0,290,290
2021-10-19,0.962779506977953,0.9228778776597022,0.959574268542625,0.9198130394683569,0.9995507345745118,1.0,299,299
2021-10-20,0.9609278098916549,0.9209965363255738,0.9575355294351743,0.9177508845290605,1.0,1.0,303,303
2021-10-21,0.9561371179507517,0.9162967364297187,0.9527496392779609,0.9130556762027413,0.9995094454395235,0.9989647979574008,304,304
2021-10-22,0.9545804512336432,0.9146897574813967,0.950919306535564,0.9111842793950731,0.9983580204761279,0.9985543496266622,311,311
2021-10-25,0.9626253073448621,0.9222568344751004,0.9589378944971646,0.9187265285338876,0.9955786720370237,0.9959466369255694,318,318
2021-10-26,0.9633166548150235,0.9228073777735516,0.9597388293523521,0.9193824584606902,0.9964601860691654,0.9969611416954088,309,309
2021-10-27,0.9425067449080775,0.9027377635904695,0.9390692538207039,0.8994485562821264,0.9962715970098119,0.9968796026742387,310,310
2021-10-28,0.9205128458694273,0.8815480927928245,0.9175727205419637,0.878734629898287,0.9981790678320128,0.9986820776483066,340,340
2021-10-29,0.9368166841633532,0.8970467082739401,0.9339728139563727,0.8943236411284399,1.0,1.0,429,429
2021-11-01,0.9544495925239429,0.9138041201105321,0.9518796344693691,0.9113404962801841,0.9990911691801712,0.9989354464942231,431,431
2021-11-02,0.9391049633017193,0.8990083050767068,0.9366288188639265,0.8966369185586326,0.9990104950667875,0.9989904864818134,397,397
2021-11-03,0.9493594419684481,0.908711299562443,0.9472364284495797,0.906677766534018,0.999710094855429,0.9995160719443434,420,420
2021-11-04,0.9607224094204819,0.9194661343315114,0.9585866517489565,0.9174193387439821,0.999282978710063,0.9991115050931594,358,358
2021-11-05,0.9578554179453035,0.9166169988601297,0.9564786604104731,0.9152950857656043,1.0,1.0,363,363
2021-11-08,0.9697264889571942,0.9278425724729258,0.9689088328829687,0.9270575457544923,0.9961456268501845,0.9968015577312586,391,391
2021-11-09,0.9826284134544361,0.9400766145084293,0.9822227971574287,0.9396856104503574,0.9991807770888946,0.9995347668264472,388,388
2021-11-10,0.9876736624603154,0.9447756301860271,0.9876701396435231,0.9447727976135019,0.9959014427297379,0.9963866874383457,367,367
2021-11-11,1.0021011226613672,0.9584544496169146,1.0027501308911488,0.9590759089674525,1.0,1.0,367,367
2021-11-12,1.0056674972850592,0.9617470271081514,1.006180946517391,0.9622399158788909,0.9986781178411313,0.9985630606825256,370,370
2021-11-15,1.0160019579017932,0.9715159275230123,1.0169991842387378,0.9724694121105103,0.9997693253812086,0.9979905422728063,360,360
2021-11-16,1.0018484049663727,0.9578385453686181,1.0025324040959789,0.9584919196024195,0.9992155752723674,0.9976395516593036,360,360
2021-11-17,1.0211871654995144,0.9761999404831558,1.0219254752436386,0.976904451045317,0.9868191883279679,0.9845933277526833,368,368
2021-11-18,1.022225954893949,0.9770984323568661,1.0225834611239142,0.9774378901690733,0.937282322955502,0.9346978683707299,359,359
2021-11-19,1.0387700251520207,0.9927946719456513,1.039465658707661,0.9934571248685782,0.9343368038768588,0.9315886388662803,348,348
2021-11-22,1.0524816121761458,1.0057824441165795,1.0529076678898888,1.0061873329764381,0.9347963101813954,0.9320765834561969,337,337
2021-11-23,1.0634268124213868,1.0161224343427684,1.0640464233513467,1.016712127901235,0.9353028748133794,0.9326624181772623,327,327
2021-11-24,1.0711516570255584,1.0233860105028376,1.072486394042679,1.024659817381234,0.9402225507472677,0.9377051493771865,314,314
2021-11-25,1.0736311792263715,1.0256667073670347,1.0751839718554608,1.027149291249732,0.8915404074370311,0.8892339745547244,269,269
2021-11-26,1.0723763001991877,1.0243414286728185,1.0737529179791652,1.0256569026504403,0.8934559785287629,0.8919017784809008,182,182
2021-11-29,1.073478493955943,1.0252655626981952,1.07416189665329,1.0259180645760106,0.8955673200297176,0.8939048822611116,170,170
2021-11-30,1.0773741638044914,1.0288575109974152,1.079577083682473,1.030964322256145,0.8962754925042525,0.8954817219206662,162,162
2021-12-01,1.0913919443820057,1.04212377583299,1.0934248916434997,1.044067719617777,0.8995416100871163,0.8988321036291128,127,127
2021-12-02,1.0797088283675715,1.0308231565500137,1.0822471241227267,1.0332520015435618,0.898402487880556,0.8986158787198879,117,117
2021-12-03,1.089272269224452,1.0398393252221418,1.092308042135497,1.042742631267371,0.9050828475955319,0.9049541158601082,113,113
2021-12-06,1.092670583033235,1.0429939003845656,1.0964675078339543,1.0466244552359223,0.8558827180981545,0.8559392917586048,76,76
2021-12-07,1.0927400414481951,1.0429292450085283,1.0968480531165805,1.0468555818640508,0.8587427623146648,0.8581153320013427,75,75
2021-12-08,1.1045897508797482,1.0541196034335814,1.1085878172618482,1.0579397758061089,0.8639953441684988,0.8632999602293343,79,79
2021-12-09,1.10927119539827,1.0584484349493253,1.113317584147207,1.0623153356105324,0.862371857684021,0.8620999062230774,73,73
2021-12-10,1.1112009919948052,1.0601495219847663,1.1151832325688336,1.063954335167123,0.8631171543364484,0.8627865454393292,70,70
2021-12-13,1.1150706540397983,1.0637538111188225,1.1195261397266636,1.0680094107626135,0.813668137172925,0.8130981436530024,66,66
2021-12-14,1.1092564988845197,1.0581018429124698,1.1135184711299944,1.0621719513841126,0.7609250143738949,0.7601838727329939,55,55
2021-12-15,1.1189380897955055,1.067209568831835,1.1236950121944398,1.071752509256704,0.7625269806206746,0.7623256280138851,42,42
2021-12-16,1.1368384415287125,1.0842529681539759,1.1417687586831182,1.0889615104325014,0.8156051623911039,0.8154233298643372,47,47
2021-12-17,1.1261257921108756,1.0738885842776709,1.1313924976229268,1.07891805777821,0.8140213111433736,0.8140985435564682,46,46
2021-12-20,1.0987282640841047,1.0476103264209695,1.1033708053475209,1.0520431677379054,0.8153759495433089,0.8153475767890686,49,49
2021-12-21,1.114398446320877,1.0624035700473966,1.1190199054962897,1.0668165146495934,0.8028800409694287,0.8030855327028068,60,60
2021-12-22,1.1183025513043403,1.0660279366411078,1.1231977031593674,1.0707021247633295,0.7502368527597802,0.7506835181666557,59,59
2021-12-23,1.1132934025142365,1.0612051039895614,1.1185094885479088,1.0661855052188312,0.7992453775257258,0.7997532881363557,61,61
2021-12-24,1.0885218318192884,1.0374397828594026,1.0937780256334495,1.0424580563626193,0.7961542702285398,0.7968542019084232,62,62
2021-12-27,1.0875578519063112,1.036379395336331,1.092728800792373,1.0413142896304024,0.7938547473413211,0.7938300667774489,73,73
2021-12-28,1.1044397864987723,1.0523362475146785,1.1101191241436592,1.0577551928186035,0.7939920020551856,0.7942755821414771,76,76
2021-12-29,1.0971874788771887,1.0452874821584657,1.1023924824399165,1.050254336425127,0.7957214410954786,0.7964368026680358,75,75
2021-12-30,1.0966117789268235,1.0446472698807054,1.1016266672994977,1.0494325573684278,0.7473531064203977,0.7481495055280979,73,73
2021-12-31,1.1018705412420502,1.049565950934434,1.1070199449592715,1.0544773891358015,0.6976925062515619,0.6975955816236876,70,70
2022-01-04,1.0960323869021509,1.0439588025117252,1.1010635962489699,1.048757123218275,0.7466601346894164,0.746542348944964,71,71
2022-01-05,1.073047170917596,1.0219055890526951,1.0774505492775726,1.0261054884237226,0.7382858950214785,0.7385605546553679,72,72
2022-01-06,1.0811371382589314,1.0294913837050004,1.0857867876936176,1.0339251142910353,0.7436603078359686,0.7437913164908344,71,71
2022-01-07,1.058227464368056,1.0075204280135348,1.0626642036637906,1.01175038081939,0.7379242656525411,0.7380785115186559,76,76
2022-01-10,1.0630785048803952,1.0120215642406012,1.067788726901679,1.016511706060863,0.7425307805435409,0.7428250717884409,91,91
2022-01-11,1.0576957836983467,1.0068545842864118,1.062916517977978,1.0118308410017276,0.7914810882197556,0.7918978700241249,100,100
2022-01-12,1.0799573376389402,1.0280289182641562,1.085552715725838,1.0333622908007098,0.8450567805814333,0.8454937116098946,120,120
2022-01-13,1.0603773104913967,1.0092750494524916,1.0657214005766893,1.014368351617026,0.7878449846060526,0.7883329604360362,119,119
2022-01-14,1.060774285110579,1.0095243661617062,1.0662976584469948,1.014788475201594,0.7903559303373247,0.7910126107310715,131,131
2022-01-17,1.0700285654962274,1.0182121027856479,1.0756091103187553,1.0235302653801364,0.7950370026990706,0.7957454905290647,132,132
2022-01-18,1.0659335934885399,1.0142097964988053,1.0710325284223992,1.0190674546792802,0.7398568321287365,0.7398441616747894,126,126
2022-01-19,1.050019421397165,0.9989187898247747,1.0551658095344818,1.0038214776441257,0.7348571725676126,0.7351798215257377,122,122
2022-01-20,1.0240673233013307,0.9741622451751011,1.0292066553519632,0.9790576509804326,0.7794535490169076,0.7798264521147209,137,137
2022-01-21,1.0199171427006224,0.970096275197383,1.0248580311846391,0.9748021694931254,0.7866206392448595,0.7869793374557252,188,188
2022-01-24,1.0329924723401636,0.9824252088048862,1.0380130656361288,0.9872063038419299,0.7939863122383781,0.7941862792911277,203,203
2022-01-25,1.0034504089429128,0.9541783407826562,1.0081156268125842,0.9586193881637082,0.7908839141958391,0.7904394870703013,206,206
2022-01-26,1.0107653098815113,0.9610175261367846,1.0155645719418842,0.9655857905362734,0.7925052529482293,0.7921910380134434,293,293
2022-01-27,0.9845055260364476,0.9359031148073147,0.9890522617579391,0.9402308670332146,0.7881993843963496,0.7881448558699227,313,313
2022-01-28,0.9892265030283922,0.9403546594826213,0.9944139641014123,0.9452920694286884,0.8392701950417317,0.8393196056302252,432,432
2022-02-07,1.0027068391141851,0.9531467753214002,1.0079513565371794,0.9581385209748289,0.8915659761283133,0.8916085339928755,453,453
2022-02-08,1.0020644174646514,0.952416627481149,1.0077655498342666,0.9578426738283001,0.895916134992669,0.896033029006712,469,469
2022-02-09,1.0155950760520942,0.9651704783836706,1.0215704605934628,0.9708556227359404,0.9013828772339932,0.9008810631123298,487,487
2022-02-10,0.9996955530830521,0.949927803224704,1.005691172182736,0.955631456365146,0.9035083130786431,0.9030549429919295,481,481
2022-02-11,0.9782638526728459,0.9294202863750884,0.9839572277907352,0.9348361287080215,0.9011137204605459,0.9008007655447867,499,499
2022-02-14,0.9813511839756734,0.9322391390618694,0.9874799401406388,0.938068256861367,0.9034759441605228,0.9030324877053282,558,558
2022-02-15,1.0007270048811963,0.9505425739889206,1.0064938368295984,0.95602765862046,0.9060976641770017,0.9058516691292166,575,575
2022-02-16,1.010541003756844,0.9597477910677654,1.0165924930595829,0.9655022818423139,0.9065142071023404,0.9059651581948348,558,558
2022-02-17,1.021946027731379,0.9705528144985582,1.0275425050294802,0.9758744100171464,0.9569864751520785,0.9564233932558807,560,560
2022-02-18,1.0183079702769617,0.9669682730431729,1.0234935575215052,0.9718989142442833,0.956036347395901,0.9556092271167791,546,546
2022-02-21,1.0276912849008633,0.9757593137402185,1.0324490105995936,0.9802830153834952,0.955233295436774,0.9548075275329327,549,549
2022-02-22,1.0148693867341076,0.9635385970056816,1.019497747278244,0.9679384665287559,1.0,1.0,550,550
2022-02-23,1.0536346076030736,1.0001703147397438,1.0582071529157189,1.0045161079034837,0.9977446887293964,0.9976663665784732,561,561
2022-02-24,1.0287416876609288,0.9763767518977992,1.0338206455051746,0.9812040385251406,0.9950285853007071,0.9955155219477041,547,547
2022-02-25,1.0451626487483991,0.9917903563978454,1.050172130836687,0.9965505657773754,0.9950340392866164,0.9954814482319271,511,511
2022-02-28,1.0455478385767825,0.9920463012802201,1.0506933242765923,0.9969350578997763,0.995313133069131,0.9956652451080092,492,492
2022-03-01,1.0529511296829897,0.9989498917896179,1.0581906185112735,1.0039269376518611,0.9960057276907903,0.9960972850479974,480,480
2022-03-02,1.0502991498046446,0.9962907014262066,1.055775972152187,1.0014925784244697,0.9959594493171782,0.9960065569160748,390,390
2022-03-03,1.0298012801708833,0.9767447225844137,1.0354309413025817,0.9820914115085567,0.9972290650867482,0.9973544861924495,372,372
2022-03-04,1.014042078655376,0.9616828077678059,1.0200358509674416,0.9673747132432338,0.9964150136323582,0.9965887065291563,271,271
2022-03-07,0.9843231938242291,0.933363189756393,0.9902093864262521,0.9389517423284032,0.9969537447804253,0.9967472936659365,271,271
2022-03-08,0.9555784103400865,0.9059060456979223,0.9611117681710682,0.9111583509357464,0.9954597336910056,0.9952249645445304,317,317
2022-03-09,0.9472848891682448,0.897898922234127,0.952348239914191,0.9027045622549509,0.99523067249121,0.9950531013384623,412,412
2022-03-10,0.9617659413578568,0.9115260398361662,0.9669742482183484,0.9164691281997116,0.9952726676801549,0.9953654416131631,489,489
2022-03-11,0.9687917349472173,0.9180725596327088,0.9742090970610895,0.9232130611980038,0.9948709021514469,0.9949375996825741,473,473
2022-03-14,0.9389102399319996,0.8896377517252326,0.9439798173847477,0.8944478446519855,0.9941053517602942,0.9945012376674398,408,408
2022-03-15,0.89291708078886,0.8458767488086365,0.8982444310606595,0.8509307220463056,0.9948770725312815,0.9951315371688982,474,474
2022-03-16,0.9217851726710776,0.873148578508198,0.9267575820087222,0.877865509270514,0.9988054310947344,0.9994466979290756,863,863
2022-03-17,0.9543965465408029,0.9039250221354244,0.9592437095095913,0.9085223566519787,0.997254607606863,0.9978329805238993,864,864
2022-03-18,0.959281417711551,0.9084964388337843,0.9639807837817873,0.9129535500119211,0.944231391435663,0.9449608955794443,861,861
2022-03-21,0.9674955945463101,0.916170562501623,0.9723617731689572,0.920784156165802,0.9463232785334369,0.9464654591383158,857,857
2022-03-22,0.9652514804511364,0.9139432992879788,0.9702183322972977,0.9186510455913518,0.8934594904137415,0.8931339114365211,856,856
2022-03-23,0.9728008342290957,0.9209755168023577,0.977872399613565,0.925782284176965,0.8925624079438751,0.892312053466511,840,840
2022-03-24,0.9604407058035622,0.909183752364009,0.9655317525236654,0.9140086514256897,0.8449019332776347,0.8446973761642605,839,839
2022-03-25,0.9521865810728009,0.9012375894239014,0.9575619896831009,0.9063312113305535,0.840507681685795,0.8402970273672931,828,828
2022-03-28,0.9443573652868599,0.8936991256387183,0.9498291483574254,0.8988832781643292,0.8386264358845825,0.8384894373707098,837,837
2022-03-29,0.9315593864177192,0.8814532453255178,0.9368703165698695,0.8864842391162145,0.8350254949614853,0.8347830669915519,841,841
2022-03-30,0.9522111383087277,0.900915914033942,0.9571182674438828,0.90556436848286,0.8446461856906543,0.8446042313608134,862,862
2022-03-31,0.9480606654047699,0.8968693733905616,0.9530769776095231,0.9016212647415756,0.846492274586266,0.8467256006757743,862,862
2022-04-01,0.9467624151607955,0.8955240734086571,0.9517381135992447,0.900236912192978,0.8470295732631467,0.847298469964783,852,852
2022-04-06,0.9482412208511996,0.8968094448757431,0.9535344103528163,0.9018216096505053,0.8478906257069878,0.8478403954092638,845,845
2022-04-07,0.9304454677370618,0.8798462998733526,0.9354293386462009,0.8845649761258354,0.8467523864389485,0.8466623954485093,786,786
2022-04-08,0.9213969726847546,0.8711654062929872,0.9263140004748484,0.8758201778618525,0.845321207411967,0.845242918899118,703,703
2022-04-11,0.8898865453818886,0.8412236869527443,0.8948104946578881,0.8458843834836597,0.8388459966470596,0.838822512494932,661,661
2022-04-12,0.9025778586076818,0.8531303957725209,0.9075615843029563,0.8578465577130362,0.8436094472257739,0.8433053764018446,808,808
2022-04-13,0.8824060038130039,0.8339351164462495,0.8876072387260618,0.8388567156286959,0.8419484647750842,0.8419262110895052,804,804
2022-04-14,0.8884662693643595,0.8395610549445263,0.8933997257662135,0.8442286872488365,0.8439127974825417,0.8439339483421685,790,790
2022-04-15,0.8821377567108664,0.8334648966399845,0.8868308084113098,0.8379044089364988,0.8415906285006183,0.8415442997016662,409,409
2022-04-18,0.8930362534295617,0.8436619635219745,0.8975413955817642,0.84792331045587,0.8425661239729937,0.8424815926835639,492,492
2022-04-19,0.8912560915611019,0.8419412321465063,0.8956729376326348,0.8461189734956043,0.8923876031221614,0.8922902168586756,510,510
2022-04-20,0.8830879683176918,0.8341076307004262,0.8876189570258878,0.8383927553967597,0.8915349344276571,0.891459629696424,519,519
2022-04-21,0.8498916760706606,0.8026847106952982,0.8543520078137539,0.8069024634765709,0.9390395118711339,0.9389719745189935,550,550
2022-04-22,0.838789632104716,0.7920891109663345,0.843376204386599,0.7964254897097952,0.9434266981923375,0.9429017344524662,709,709
2022-04-25,0.7743608134342328,0.7311452388605849,0.7783900720848387,0.7349542288410824,0.9920465083308593,0.9914970053859135,778,778
2022-04-26,0.7508985720753121,0.7088750671145709,0.7549093780841538,0.7126664358074576,0.9939403730378505,0.9937435481891586,1316,1316
2022-04-27,0.7820654012302773,0.7382406306383872,0.7856214698248752,0.7416019692548449,0.9934252713579346,0.9932701692259923,1614,1614
2022-04-28,0.7671928257440549,0.7240898232451385,0.7709923485933207,0.7276805423832886,0.9934270548845345,0.9931177123039198,1616,1616
2022-04-29,0.8055898225729636,0.7602783042530663,0.8094285592124746,0.7639057921193757,0.9939586080782485,0.9936356663739697,1675,1675
2022-05-05,0.8249015671285012,0.7784273589251737,0.828861245619402,0.7821685689966007,0.995530352571014,0.9951974898342887,1672,1672
2022-05-06,0.8235048833252258,0.7770059907704394,0.8275130858224481,0.7807930237548615,0.9975169174163558,0.997544732316034,1666,1666
2022-05-09,0.8387933229920612,0.7913458545049094,0.8431040498811362,0.7954181769474113,0.9986451814928109,0.998673994508654,1667,1667
2022-05-10,0.8532034461527999,0.804847063384515,0.8574500881728597,0.8088582243637912,0.9927379389770095,0.9926170874077375,1667,1667
2022-05-11,0.8589144035435472,0.8101717039844171,0.8629897306184087,0.8140209428252315,0.9451460931017605,0.9450359812547807,1632,1632
2022-05-12,0.8631990016825649,0.8141459802318682,0.8672923131024531,0.8180117381164196,0.8962034554960292,0.8959474584462838,1594,1594
2022-05-13,0.865044302787824,0.8157828901677223,0.8690853999603197,0.8195986997298346,0.8970085603057333,0.8967571315827564,1441,1441
2022-05-16,0.8651242848262398,0.8157848133658118,0.8694240992761636,0.8198444741464274,0.8481840036610961,0.8480401291125591,1434,1434
2022-05-17,0.8628453414975887,0.8135297379603516,0.8670725470912154,0.8175204608344199,0.8486891563608222,0.8485786148895027,1357,1357
