scale,period,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl,max_gross,days_gross_gt25,days_gross_gt50,days_gross_gt75,days_gross_gt90,days_gross_ge99,trading_days
X3,2026_YTD_POST_HOC,2026-01-01,2026-09-04,0.19490002497290604,0.301228803486967,0.07598087383945562,0.013747722046427971,2.377516650167695,0.37242727246225854,0.8721470268281113,0.6275727275377414,488481.55312968465,15.32560469725429,-0.04026297396774525,0.05814536826393131,0.8306163368234566,0.22934116645333605,0.14316054058056407,0.14485412562804859,4426574.01586362,1.0,101,47,22,8,4,164
X3,FULL,2018-01-01,2026-09-04,4.53308937127918,0.2179581319282271,0.1202893290808783,0.01608285157425682,1.8256676711961317,0.32077580499140845,0.9322095269384054,0.6792241950085915,2650224.476337048,12.621401400743855,-0.05334055898762502,0.06873472185620157,0.9703767053880584,0.04921166986491317,0.04063805807093584,0.040797897951186254,22233815.738279678,1.0,995,513,299,142,35,2106
X5,DISCOVERY,2018-01-01,2021-12-31,1.6488789833957744,0.2757498601511166,0.1033480951698551,0.019549370196572168,1.9674879755028012,0.3777930174943132,0.9789577601601385,0.6222069825056868,859510.8639891073,14.007735291406684,-0.06505656694495987,0.09451072489022574,0.9798538518508658,0.0728092971347366,0.0395048739279355,0.05144966119564039,8087392.170959635,1.0,538,314,180,111,37,973
X5,VALIDATION,2022-01-01,2023-12-31,0.28552918038609265,0.1339093239091238,0.1107411246521608,0.01861691908740878,1.1349737203310748,0.37009027201080275,0.9663167251985597,0.6299097279891972,722967.8685244487,12.682798877862428,-0.0629225699210485,0.08968579738770571,0.8699377067843976,0.10895060800680037,0.09433269424234421,0.09935142374037291,3709644.8793555126,1.0,249,153,87,47,14,484
X5,2024_POST_HOC,2024-01-01,2024-12-31,0.31574359509414474,0.31500396157725996,0.13180713770885177,0.02031203074594575,1.604287409604848,0.3669876606182625,0.9151836481189097,0.6330123393817375,548968.6311527246,15.264614165022527,-0.05636448556351237,0.1029292201913387,0.7834564168392059,0.27678978106998664,0.22130443710834274,0.22130443710834274,5273492.432349879,1.0,126,73,39,15,6,242
X5,2025_POST_HOC,2025-01-01,2025-12-31,0.15192413642745173,0.15203573149014127,0.06414910903134008,0.018443460200648857,1.195525096414474,0.5013138521819807,1.0,0.49868614781801934,737444.0855543325,17.5450452490265,-0.020605566060597935,0.08658122239291426,1.0,0.16224560765552057,0.10583907480960075,0.1159063635808483,3338580.2393555082,1.0,173,112,68,43,25,243
X5,2026_YTD_POST_HOC,2026-01-01,2026-09-04,0.26150316913888205,0.4098994168624015,0.11682340401237401,0.019098791925821288,2.344969219591846,0.44888635420537176,0.9020048637748037,0.5511136457946283,701788.4551278129,18.7137863584382,-0.063956083192652,0.09439727331233357,0.7949197168306825,0.22339199103363847,0.16257012244798305,0.1729212472093695,6619662.942330964,1.0,119,70,27,9,4,164
X5,FULL,2018-01-01,2026-09-04,5.510697917341523,0.24101324200299157,0.13180713770885177,0.01972718451554562,1.6749255167661892,0.3945697719443101,0.9798980370230876,0.6054302280556899,3570679.904348426,15.309231199663632,-0.06505656694495987,0.1029292201913387,1.0,0.04319528932154531,0.051995051926183145,0.0553173404024755,27028772.6643515,1.0,1205,722,401,225,86,2106
X8,DISCOVERY,2018-01-01,2021-12-31,1.856461033498265,0.30004108060826984,0.11639109426735283,0.02169687640361893,1.9105042629338949,0.4218272650791579,0.990734044523104,0.5781727349208422,1011336.3774378031,15.951175377322674,-0.07753036167121874,0.11336056216490008,0.9797241964848068,0.06807867480649385,0.045751074029729256,0.05313382594831918,9105536.900643338,1.0,573,381,240,138,50,973
X8,VALIDATION,2022-01-01,2023-12-31,0.28107561007935034,0.13194212426541063,0.13448535500557368,0.02103052727321514,1.0140494043679076,0.4203212922823882,0.9950004982015906,0.5796787077176118,874807.7860919248,14.331719922717232,-0.07773434617707442,0.10851090527359246,0.8897327346649053,0.10352939596039724,0.10854585721599787,0.11699608562214941,3937958.9687172603,1.0,280,182,114,64,28,484
X8,2024_POST_HOC,2024-01-01,2024-12-31,0.2869965580214291,0.2863313125624063,0.1435030770898078,0.022649425978606523,1.4011828338680887,0.4094168883283948,0.964651861143351,0.5905831116716053,636873.7479977182,16.67266784889046,-0.053105381452534406,0.11581445517970365,0.8768247614467418,0.2723901573912499,0.23510393370988103,0.23510393370988103,5151094.007996298,1.0,147,81,61,36,6,242
X8,2025_POST_HOC,2025-01-01,2025-12-31,0.1542851451947047,0.15439858792843397,0.07333074232378745,0.019787925589190906,1.1164300236730156,0.5408261801941207,1.0,0.4591738198058793,881086.2454982973,19.303832582440336,-0.026069796280582702,0.11333729562716038,1.0,0.16805115205389667,0.1380845481512655,0.1380845481512655,3563889.963936873,1.0,187,124,83,52,29,243
X8,2026_YTD_POST_HOC,2026-01-01,2026-09-04,0.24228538232761654,0.3782543805092504,0.1540637439025726,0.023213708354869887,1.9022577170112798,0.5061924751534875,0.8984689871515227,0.49380752484651247,838739.8541565565,21.17364370457598,-0.08748581053528659,0.11590666726227508,0.8410325986511452,0.2298414400851365,0.15257890034106703,0.1763536338469675,6460118.620620508,1.0,124,95,31,8,6,164
X8,FULL,2018-01-01,2026-09-04,5.753282759282061,0.24625682920568526,0.1540637439025726,0.022055619834247194,1.5520013067769836,0.44035548389103096,0.9984053153286657,0.5596445161089689,4242844.0111823,17.14844570652485,-0.08748581053528659,0.11590666726227508,1.0,0.04175692519171112,0.05036349185999491,0.05571189931113772,28218598.46191428,1.0,1311,863,529,298,119,2106
X10,DISCOVERY,2018-01-01,2021-12-31,1.9092310207823728,0.30600413637579726,0.13080759019666288,0.022487600400341704,1.883373992306735,0.439478859374548,0.9998477143220524,0.560521140625452,1051796.0046539768,16.605145398775985,-0.08016136557932707,0.11329365249506589,0.9795068703301821,0.06442731867009516,0.045915943763024214,0.05368445691483353,9364362.191232113,1.0,585,409,249,157,56,973
X10,VALIDATION,2022-01-01,2023-12-31,0.2631044156287756,0.12396908530424922,0.1378932722438827,0.021650485204731867,0.9403191694015351,0.4342164973673947,0.9977089002587788,0.5657835026326052,910845.9764621551,14.768010481161912,-0.07602610483721617,0.10851565378460817,0.925595128571936,0.1025694410384974,0.11007980045256684,0.11682989581341952,3754274.877947811,1.0,291,195,119,66,32,484
X10,2024_POST_HOC,2024-01-01,2024-12-31,0.2807239956383738,0.280074808125764,0.14842421566530795,0.023525043125990668,1.3520378784986002,0.4251577463128372,0.978788566888379,0.5748422536871627,662373.6885739379,17.208798474249793,-0.05235459205131798,0.1168827736620857,0.8749210691152367,0.26653470033305016,0.23001604824951047,0.23001604824951047,5059606.252432302,1.0,152,81,65,39,10,242
X10,2025_POST_HOC,2025-01-01,2025-12-31,0.16456799220572615,0.16468952057508557,0.08280173750555986,0.020674139945476774,1.1631923274650977,0.5522417146505153,1.0,0.4477582853494847,912454.0811271942,19.908574044505468,-0.029081608624372146,0.11333755485721238,1.0,0.16642224945648718,0.14885093934818922,0.14885093934818924,3798727.1524725035,1.0,188,139,85,56,31,243
X10,2026_YTD_POST_HOC,2026-01-01,2026-09-04,0.21362789588098674,0.3314997281134342,0.16752205450058055,0.024289173735240706,1.664326425934716,0.5254795492493503,0.9234565741233545,0.47452045075064964,865820.2347138985,21.847343172261155,-0.09721000279537106,0.11661987589653607,0.8906023220436055,0.23313840056084906,0.14976315417472802,0.17401479297455955,5742692.246231217,1.0,131,96,37,11,8,164
X10,FULL,2018-01-01,2026-09-04,5.651558415884867,0.24407863154759069,0.16752205450058055,0.022887995551621507,1.5030113318484655,0.45633203810158096,0.9999857121348648,0.5436679618984191,4403289.9855311625,17.72085406429653,-0.09721000279537106,0.1168827736620857,1.0,0.040448387767297395,0.048923733081212825,0.05503012587922676,27719662.720315948,1.0,1347,920,555,329,137,2106
MAX_FILL,DISCOVERY,2018-01-01,2021-12-31,1.8107060208515473,0.29480347410817265,0.17451276369556634,0.02411995193495622,1.7237702276293503,0.4716893899477441,1.0,0.5283106100522559,1082989.9613757525,17.638844716694052,-0.08596369385616787,0.11653522183501593,0.9792667743583737,0.05917359290796076,0.05028576297120978,0.05879510552422212,8881118.53229277,1.0,616,447,302,169,76,973
MAX_FILL,VALIDATION,2022-01-01,2023-12-31,0.28379491005304325,0.13314367971429242,0.13486407497160835,0.021870984181796133,0.9746547540732763,0.45358953600550855,0.9999947136337183,0.5464104639944914,937346.7727121271,15.506841709413747,-0.0755334483450869,0.11040543057795477,1.0,0.10257503549594621,0.11441573727786342,0.11441573727786342,3912368.4382262193,1.0,313,205,132,71,33,484
MAX_FILL,2024_POST_HOC,2024-01-01,2024-12-31,0.2857889215635796,0.2851267725562734,0.15329942147578224,0.024156246693917163,1.3548310387865652,0.4385301085272331,0.9843135476768079,0.5614698914727668,672925.699704563,17.72925241962773,-0.05869445778227678,0.1159261000307892,0.8828608200334204,0.2591820693256797,0.22252059827076398,0.222520598270764,5057969.239548389,1.0,158,81,68,42,12,242
MAX_FILL,2025_POST_HOC,2025-01-01,2025-12-31,0.12883182261296988,0.12892552210411767,0.09380755203259072,0.022128993633984087,0.9044824426474944,0.5802298080840519,1.0,0.4197701919159481,918228.8412606791,20.767507369084736,-0.032189957181596784,0.11334123272471788,1.0,0.16380588662363216,0.1687414111695553,0.1687414111695553,2931727.661061913,1.0,192,139,86,60,38,243
MAX_FILL,2026_YTD_POST_HOC,2026-01-01,2026-09-04,0.11835913605114468,0.17988406726297002,0.21219547216151102,0.02885265202166824,0.9393836218635588,0.5723742151418995,0.9995223380916173,0.4276257848581005,850882.8461940889,22.971735088504822,-0.12976524997706207,0.11912221901282975,0.9225293086880694,0.2314796384883729,0.1565899587025936,0.174831799253401,3040405.4627091885,1.0,136,107,61,19,10,164
MAX_FILL,FULL,2018-01-01,2026-09-04,4.857216631916696,0.22597589724223854,0.21219547216151102,0.02438165716061702,1.3484672080546678,0.4840838617080284,1.0,0.5159161382919716,4462374.121247211,18.54998786839967,-0.12976524997706207,0.11912221901282975,1.0,0.038682154597295855,0.047558971562748534,0.053913911011741956,23823589.333838478,1.0,1415,979,649,361,169,2106
