route,period,case_id,pair_id,observation_age,chart_type,labels_visible,future_path_visible,payload_fields,price_clipped_points,volume_clipped_points,rs_available,minute_available,blinding,selection,episode_id,category,sampling_role,native_time,native_return,age_clipped_points,source_packet,purpose,rs_clipped_points,minute_clipped_points,clipped_count_unit,legal_sell_start_contract
ATRDR_FAST_BEAR,DISCOVERY,POST_BD5AAA62,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20161221-601595.SH,never_worked,TYPICAL_MEDIAN,2017-01-23 09:30:00,-0.1696694416045956,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_4C6C5393,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20161221-002780.SZ,never_worked,HASH_SAMPLED_VARIATION,2017-01-23 09:30:00,-0.2317815221457476,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_9D9D75ED,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20150714-300358.SZ,worked_gave_back,TYPICAL_MEDIAN,2015-08-13 09:30:00,-0.1196899131030866,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_2FC68B41,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20160120-002338.SZ,worked_gave_back,HASH_SAMPLED_VARIATION,2016-02-26 09:30:00,-0.0246050507680292,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_68AE338B,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20160120-002667.SZ,simple_stop_rescued,TYPICAL_MEDIAN,2016-02-26 09:30:00,-0.2086681247434213,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_01A03992,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20161221-002780.SZ,simple_stop_rescued,HASH_SAMPLED_VARIATION,2017-01-23 09:30:00,-0.2317815221457476,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_3509AB12,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20160122-300307.SZ,simple_stop_harmed,TYPICAL_MEDIAN,2016-02-23 16:00:00,0.0956087824351297,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_FAST_BEAR,DISCOVERY,POST_82537D54,,18.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_FAST_BEAR|CONTINUOUS_2014_2023|V29|V27|OAI-20160120-300192.SZ,simple_stop_harmed,HASH_SAMPLED_VARIATION,2016-02-24 16:00:00,0.0956087824351297,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_FAST_BEAR_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_5974B30E,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20190723|300022.SZ,severe_loss,TYPICAL_MEDIAN,2019-08-22 09:30:00,-0.1444269811786401,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_04E570EE,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20160216|300011.SZ,severe_loss,HASH_SAMPLED_VARIATION,2016-03-17 09:30:00,-0.1556895524275156,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_063FB674,,16.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20201110|002982.SZ,recovered_deep_winner,TYPICAL_MEDIAN,2020-12-04 16:00:00,0.0956087824351297,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_0824B3B9,,16.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|603040.SH,recovered_deep_winner,HASH_SAMPLED_VARIATION,2018-10-23 16:00:00,0.0956087824351297,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_09330EA6,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20200420|600753.SH,never_worked,TYPICAL_MEDIAN,2020-05-25 09:30:00,-0.0754573593601424,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_051EEAD8,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20170615|600551.SH,never_worked,HASH_SAMPLED_VARIATION,2017-07-17 09:30:00,-0.0276176735168861,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_0562DEA6,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002245.SZ,worked_gave_back,TYPICAL_MEDIAN,2018-07-31 09:30:00,-0.0271549923408996,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_017F34AA,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,worked_gave_back,HASH_SAMPLED_VARIATION,2018-10-08 09:30:00,-0.1852866015595832,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_BC397B7B,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180411|002048.SZ,simple_stop_rescued,TYPICAL_MEDIAN,2018-05-15 09:30:00,-0.1593932616694322,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_0C34943A,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,simple_stop_rescued,HASH_SAMPLED_VARIATION,2018-10-08 09:30:00,-0.1852866015595832,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_18AB6AAA,,16.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20150909|300100.SZ,simple_stop_harmed,TYPICAL_MEDIAN,2015-10-12 16:00:00,0.0956087824351297,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
ATRDR_SLOW_BEAR,DISCOVERY,POST_14C9AE69,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,ATRDR_SLOW_BEAR|CONTINUOUS_2014_2023|V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20150909|600468.SH,simple_stop_harmed,HASH_SAMPLED_VARIATION,2015-10-16 09:30:00,0.0552112558100579,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/ATRDR_SLOW_BEAR_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_4D232C3F,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200306-600012.SH,severe_loss,TYPICAL_MEDIAN,2020-03-31 09:30:00,-0.1176760618456443,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_06E5E799,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200303-600987.SH,severe_loss,HASH_SAMPLED_VARIATION,2020-03-26 09:30:00,-0.1351278633954662,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_2918F477,,12.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200622-002467.SZ,recovered_deep_winner,TYPICAL_MEDIAN,2020-07-14 16:00:00,0.1454091816367264,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_2E191039,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20160607-002605.SZ,recovered_deep_winner,HASH_SAMPLED_VARIATION,2016-07-04 09:30:00,0.0757853225587654,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_9481C12D,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|EARLY_TRANSITION|V53-20190702-300457.SZ,never_worked,TYPICAL_MEDIAN,2019-07-25 09:30:00,-0.0679759437555322,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_010096A1,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200305-603323.SH,never_worked,HASH_SAMPLED_VARIATION,2020-03-30 09:30:00,-0.1045988830419967,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_717F44FA,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200706-002061.SZ,worked_gave_back,TYPICAL_MEDIAN,2020-07-29 09:30:00,-0.0480631657039903,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_041DC1AA,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20161019-002494.SZ,worked_gave_back,HASH_SAMPLED_VARIATION,2016-11-11 09:30:00,-0.0147566073768278,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_03434BFB,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20160714-600410.SH,simple_stop_rescued,TYPICAL_MEDIAN,2016-08-08 09:30:00,-0.1184094620676006,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_12053FDD,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20200306-600012.SH,simple_stop_rescued,HASH_SAMPLED_VARIATION,2020-03-31 09:30:00,-0.1176760618456443,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_simple_stop_rescued.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_43F5F42A,,14.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|MEDIUM_PARTICIPATION|V53-20160606-300074.SZ,simple_stop_harmed,TYPICAL_MEDIAN,2016-06-30 16:00:00,0.1454091816367264,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
MCB,DISCOVERY,POST_69AB736B,,15.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,MCB|CONTINUOUS_2014_2023|V72|V65|EARLY_TRANSITION|V53-20180312-002439.SZ,simple_stop_harmed,HASH_SAMPLED_VARIATION,2018-04-04 09:30:00,0.0726539109281441,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/MCB_simple_stop_harmed.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_B0A0C692,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|603579.SH|2018-08-06,severe_loss,TYPICAL_MEDIAN,2018-09-20 09:30:00,-0.1079448490017732,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_0EDFF1F1,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|002048.SZ|2018-03-23,severe_loss,HASH_SAMPLED_VARIATION,2018-05-15 09:30:00,-0.1593932672536421,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_severe_loss.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_96E78ADE,,8.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|300316.SZ|2018-10-08,recovered_deep_winner,TYPICAL_MEDIAN,2018-11-05 09:30:00,0.1203814742756299,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_B5690DC4,,14.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|002236.SZ|2018-10-08,recovered_deep_winner,HASH_SAMPLED_VARIATION,2018-11-13 13:15:00,0.0657672664498969,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_recovered_deep_winner.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_54797AEB,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|002055.SZ|2019-04-29,never_worked,TYPICAL_MEDIAN,2019-06-18 09:30:00,-0.0769978498058153,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_10142D7D,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|600066.SH|2018-10-11,never_worked,HASH_SAMPLED_VARIATION,2018-11-27 09:30:00,-0.0764289673977883,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_never_worked.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
OGR,DISCOVERY,POST_DEABF39E,,20.0,FULL_PATH_POSTMORTEM,True,True,,0,0.0,False,False,,,OGR|2018_2021|603817.SH|2018-06-19,worked_gave_back,TYPICAL_MEDIAN,2018-08-03 09:30:00,-0.050950279385601,0.0,/Volumes/quant/CY_quant_research/five_strategy_exit_risk_v1/20260907_visual_v1_01/postmortem/OGR_worked_gave_back.png,FAILURE_ANATOMY_NOT_PREDICTIVE_VALIDATION,0.0,0.0,BAR_ROWS; raw inputs/features remain unclipped,T_PLUS_1_ELIGIBILITY; ACTUAL_OPEN_TRADABILITY_NOT_ASSUMED
