route,policy,segment,change,event_id,symbol,entry_date,exit_date,net_return,entry_outlay,other_account_skip_reason
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211129|002950.SZ,002950.SZ,2021-11-30,2021-12-03,-0.0372384577160008,0.0321142940944831,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20211129|600222.SH,600222.SH,2021-11-30,2021-12-01,-0.0951161506773686,0.0321142940944831,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20221107|600250.SH,600250.SH,2022-11-08,2022-11-29,0.1454091816367266,0.0358811426243258,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20221114|000897.SZ,000897.SZ,2022-11-15,2022-11-29,0.1454091816367264,0.0355710396168802,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230130|002830.SZ,002830.SZ,2023-01-31,2023-02-22,0.0623552253438544,0.0363364202911143,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|301217.SZ,301217.SZ,2023-02-01,2023-02-23,-0.0243483835249207,0.0296706526308641,INSUFFICIENT_CASH
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|301238.SZ,301238.SZ,2023-02-01,2023-02-08,0.1454091816367264,0.0296706526308641,INSUFFICIENT_CASH
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|600313.SH,600313.SH,2023-02-01,2023-02-17,-0.0480393004604507,0.0366122872710748,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230131|600428.SH,600428.SH,2023-02-01,2023-02-23,0.0435785146125655,0.0366122872710748,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230203|605189.SH,605189.SH,2023-02-06,2023-02-28,0.1253071949407469,0.0368404770320121,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230213|603057.SH,603057.SH,2023-02-14,2023-02-28,-0.0266065339318121,0.0376765229113938,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20230215|000078.SZ,000078.SZ,2023-02-16,2023-02-17,-0.0373777584495812,0.0375707109539398,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20231117|600699.SH,600699.SH,2023-11-20,2023-11-23,-0.037091979183627,0.0381957872892789,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20140707|000002.SZ,000002.SZ,2014-07-08,2014-07-29,0.1454091816367269,0.0165967403879923,INSUFFICIENT_CASH
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|000639.SZ,000639.SZ,2020-07-14,2020-07-24,0.1454091816367266,0.0447318400597372,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|000716.SZ,000716.SZ,2020-07-14,2020-08-05,-0.0063578306569761,0.0447318400597372,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|600737.SH,600737.SH,2020-07-14,2020-08-05,-0.002302776701651,0.0447318400597372,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|601996.SH,601996.SH,2020-07-14,2020-08-05,0.0244653550042772,0.0447318400597372,MAX_K_30
ATRDR_BULL,fixed_0.03,CONTINUOUS_2014_2023,CANCELLED,V29|BULL|V29B|20200713|603711.SH,603711.SH,2020-07-14,2020-08-05,-0.1230118379593014,0.0447318400597372,MAX_K_30
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20140703|002144.SZ,002144.SZ,2014-07-04,2014-07-24,-0.0725093437286501,0.0163442519954785,INSUFFICIENT_CASH
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20140703|600066.SH,600066.SH,2014-07-04,2014-07-28,0.1212544969940361,0.0163442519954785,INSUFFICIENT_CASH
ATRDR_BULL,atr_2.5,CONTINUOUS_2014_2023,NEWLY_FUNDED,V29|BULL|V29B|20150313|000089.SZ,000089.SZ,2015-03-16,2015-03-26,0.1454091816367266,0.020023891001758,MAX_K_30
