X,Y,period,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl,max_gross,trading_days,days_gross_gt25,days_gross_gt50,days_gross_gt75,days_gross_gt90,days_gross_ge99
X2,0.3,2025,2025-01-01,2025-12-31,0.17116438835863002,0.17129113642700822,0.02970229095865995,0.011747143664223606,1.9665912495271223,0.33943160406648254,0.8480439445118303,0.6605683959335176,376480.0534976998,12.045401994981525,-0.009578089884644148,0.04434300776029643,0.7790558941084743,0.18150591855231937,0.08543790549851137,0.0933077422746929,2756257.5667329356,0.9271336705412236,243,120,72,22,5,0
X2,0.3,2026 YTD,2026-01-01,2026-09-16,0.12970655734874237,0.18766466584131036,0.05335834160734587,0.010025522715413336,2.1966224089841737,0.2705115617034016,0.6995461004463583,0.7294884382965983,295215.1718860564,11.157014068188202,-0.02675027981403033,0.040034511922987424,0.6686155423763004,0.2227907579551013,0.13610371162190857,0.13655276437038502,2446167.418790702,0.7876489621270415,172,72,32,6,0,0
X2,0.3,full,2018-01-01,2026-09-16,3.3438035282541634,0.18370034264791313,0.09554550266556461,0.012525934919536342,1.923138491723734,0.2485732825480882,0.7785112434375049,0.7514267174519119,1799666.2311706645,9.900318814246706,-0.04326476884578434,0.04643305802198213,0.8450832591526471,0.055540225402098235,0.033290917853982936,0.03341060181294275,16400627.788909705,1.0,2114,760,375,134,33,1
X3,0.1,2018–2021,2018-01-01,2021-12-31,1.3641966222430746,0.23999775286009317,0.08062683395900427,0.016342245581094966,2.0553714054334873,0.3050060857128946,0.9376729346937729,0.6949939142871053,663274.1235417686,11.301253466390923,-0.04010541508404719,0.057169141047554856,0.9206720047815463,0.07864608446614173,0.03127666994516563,0.040831665599208235,6691087.21348173,1.0,973,441,218,132,67,14
X3,0.1,2022–2023,2022-01-01,2023-12-31,0.26805657906028,0.1261717717777473,0.0715350914627747,0.014011956711002398,1.3826763327382976,0.2904747615326635,0.9281520422301759,0.7095252384673365,511504.54768637195,9.99698645962891,-0.03923553802446833,0.0544524763441963,0.915888220651014,0.11037888212058901,0.07216339017190114,0.07601430580444539,3108349.06722706,1.0,484,199,106,62,32,6
X3,0.1,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.1,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.1,2026 YTD,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.1,full,2018-01-01,2026-09-16,4.515248129032892,0.21660127368929105,0.12028932851829444,0.016083107904717793,1.8185450033882975,0.32033721563704676,0.9318353648615664,0.6796627843629532,2662140.3616831573,12.589755650744031,-0.05334055879213906,0.06873472094440931,0.9703755234282095,0.04916746737928297,0.04090808163728435,0.04106758979497082,22146308.3321475,1.0,2114,997,513,299,142,35
X3,0.15,2018–2021,2018-01-01,2021-12-31,1.3641966222430746,0.23999775286009317,0.08062683395900427,0.016342245581094966,2.0553714054334873,0.3050060857128946,0.9376729346937729,0.6949939142871053,663274.1235417686,11.301253466390923,-0.04010541508404719,0.057169141047554856,0.9206720047815463,0.07864608446614173,0.03127666994516563,0.040831665599208235,6691087.21348173,1.0,973,441,218,132,67,14
X3,0.15,2022–2023,2022-01-01,2023-12-31,0.26805657906028,0.1261717717777473,0.0715350914627747,0.014011956711002398,1.3826763327382976,0.2904747615326635,0.9281520422301759,0.7095252384673365,511504.54768637195,9.99698645962891,-0.03923553802446833,0.0544524763441963,0.915888220651014,0.11037888212058901,0.07216339017190114,0.07601430580444539,3108349.06722706,1.0,484,199,106,62,32,6
X3,0.15,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.15,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.15,2026 YTD,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.15,full,2018-01-01,2026-09-16,4.515248129032892,0.21660127368929105,0.12028932851829444,0.016083107904717793,1.8185450033882975,0.32033721563704676,0.9318353648615664,0.6796627843629532,2662140.3616831573,12.589755650744031,-0.05334055879213906,0.06873472094440931,0.9703755234282095,0.04916746737928297,0.04090808163728435,0.04106758979497082,22146308.3321475,1.0,2114,997,513,299,142,35
X3,0.2,2018–2021,2018-01-01,2021-12-31,1.3641966222430746,0.23999775286009317,0.08062683395900427,0.016342245581094966,2.0553714054334873,0.3050060857128946,0.9376729346937729,0.6949939142871053,663274.1235417686,11.301253466390923,-0.04010541508404719,0.057169141047554856,0.9206720047815463,0.07864608446614173,0.03127666994516563,0.040831665599208235,6691087.21348173,1.0,973,441,218,132,67,14
X3,0.2,2022–2023,2022-01-01,2023-12-31,0.26805657906028,0.1261717717777473,0.0715350914627747,0.014011956711002398,1.3826763327382976,0.2904747615326635,0.9281520422301759,0.7095252384673365,511504.54768637195,9.99698645962891,-0.03923553802446833,0.0544524763441963,0.915888220651014,0.11037888212058901,0.07216339017190114,0.07601430580444539,3108349.06722706,1.0,484,199,106,62,32,6
X3,0.2,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.2,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.2,2026 YTD,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.2,full,2018-01-01,2026-09-16,4.515248129032892,0.21660127368929105,0.12028932851829444,0.016083107904717793,1.8185450033882975,0.32033721563704676,0.9318353648615664,0.6796627843629532,2662140.3616831573,12.589755650744031,-0.05334055879213906,0.06873472094440931,0.9703755234282095,0.04916746737928297,0.04090808163728435,0.04106758979497082,22146308.3321475,1.0,2114,997,513,299,142,35
X3,0.3,2018–2021,2018-01-01,2021-12-31,1.3641966222430746,0.23999775286009317,0.08062683395900427,0.016342245581094966,2.0553714054334873,0.3050060857128946,0.9376729346937729,0.6949939142871053,663274.1235417686,11.301253466390923,-0.04010541508404719,0.057169141047554856,0.9206720047815463,0.07864608446614173,0.03127666994516563,0.040831665599208235,6691087.21348173,1.0,973,441,218,132,67,14
X3,0.3,2022–2023,2022-01-01,2023-12-31,0.26805657906028,0.1261717717777473,0.0715350914627747,0.014011956711002398,1.3826763327382976,0.2904747615326635,0.9281520422301759,0.7095252384673365,511504.54768637195,9.99698645962891,-0.03923553802446833,0.0544524763441963,0.915888220651014,0.11037888212058901,0.07216339017190114,0.07601430580444539,3108349.06722706,1.0,484,199,106,62,32,6
X3,0.3,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.3,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.3,2026 YTD,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.3,full,2018-01-01,2026-09-16,4.515248129032892,0.21660127368929105,0.12028932851829444,0.016083107904717793,1.8185450033882975,0.32033721563704676,0.9318353648615664,0.6796627843629532,2662140.3616831573,12.589755650744031,-0.05334055879213906,0.06873472094440931,0.9703755234282095,0.04916746737928297,0.04090808163728435,0.04106758979497082,22146308.3321475,1.0,2114,997,513,299,142,35
X5,0.1,2018–2021,2018-01-01,2021-12-31,1.6488789833957744,0.2757498601511166,0.10334809516985521,0.019549370196572165,1.9674879755027996,0.3777930174943132,0.9789577601601385,0.6222069825056868,859510.8639891073,14.007735291406684,-0.06505656694495987,0.09451072489022576,0.9798538518508658,0.07280929713473669,0.0395048739279355,0.05144966119564039,8087392.170959635,1.0,973,538,314,180,111,37
X5,0.1,2022–2023,2022-01-01,2023-12-31,0.28552919611611927,0.13390933085126133,0.1107411246521609,0.018616919085308107,1.1349737741983843,0.3700901694467999,0.9663167251985597,0.6299098305532002,722967.8277226663,12.68279186928364,-0.0629225699210485,0.08968579738770573,0.8699377067843976,0.10895060801979477,0.09433269433605092,0.09935142366258332,3709645.083722759,1.0,484,249,153,87,47,14
X5,0.1,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.1,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.1,2026 YTD,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.1,full,2018-01-01,2026-09-16,5.471373173245177,0.23914047883652767,0.13180713740172312,0.019727154636596824,1.6661656680816077,0.39428117507203386,0.9797281853337192,0.6057188249279661,3590510.3920678715,15.273284730642128,-0.06505656694495987,0.1029292190599957,1.0,0.043149938691985655,0.051915096138247616,0.0556504924054234,26835893.362272695,1.0,2114,1210,722,401,225,86
X5,0.15,2018–2021,2018-01-01,2021-12-31,1.6488789833957744,0.2757498601511166,0.10334809516985521,0.019549370196572165,1.9674879755027996,0.3777930174943132,0.9789577601601385,0.6222069825056868,859510.8639891073,14.007735291406684,-0.06505656694495987,0.09451072489022576,0.9798538518508658,0.07280929713473669,0.0395048739279355,0.05144966119564039,8087392.170959635,1.0,973,538,314,180,111,37
X5,0.15,2022–2023,2022-01-01,2023-12-31,0.28552919611611927,0.13390933085126133,0.1107411246521609,0.018616919085308107,1.1349737741983843,0.3700901694467999,0.9663167251985597,0.6299098305532002,722967.8277226663,12.68279186928364,-0.0629225699210485,0.08968579738770573,0.8699377067843976,0.10895060801979477,0.09433269433605092,0.09935142366258332,3709645.083722759,1.0,484,249,153,87,47,14
X5,0.15,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.15,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.15,2026 YTD,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.15,full,2018-01-01,2026-09-16,5.471373173245177,0.23914047883652767,0.13180713740172312,0.019727154636596824,1.6661656680816077,0.39428117507203386,0.9797281853337192,0.6057188249279661,3590510.3920678715,15.273284730642128,-0.06505656694495987,0.1029292190599957,1.0,0.043149938691985655,0.051915096138247616,0.0556504924054234,26835893.362272695,1.0,2114,1210,722,401,225,86
X5,0.2,2018–2021,2018-01-01,2021-12-31,1.6488789833957744,0.2757498601511166,0.10334809516985521,0.019549370196572165,1.9674879755027996,0.3777930174943132,0.9789577601601385,0.6222069825056868,859510.8639891073,14.007735291406684,-0.06505656694495987,0.09451072489022576,0.9798538518508658,0.07280929713473669,0.0395048739279355,0.05144966119564039,8087392.170959635,1.0,973,538,314,180,111,37
X5,0.2,2022–2023,2022-01-01,2023-12-31,0.28552919611611927,0.13390933085126133,0.1107411246521609,0.018616919085308107,1.1349737741983843,0.3700901694467999,0.9663167251985597,0.6299098305532002,722967.8277226663,12.68279186928364,-0.0629225699210485,0.08968579738770573,0.8699377067843976,0.10895060801979477,0.09433269433605092,0.09935142366258332,3709645.083722759,1.0,484,249,153,87,47,14
X5,0.2,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.2,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.2,2026 YTD,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.2,full,2018-01-01,2026-09-16,5.471373173245177,0.23914047883652767,0.13180713740172312,0.019727154636596824,1.6661656680816077,0.39428117507203386,0.9797281853337192,0.6057188249279661,3590510.3920678715,15.273284730642128,-0.06505656694495987,0.1029292190599957,1.0,0.043149938691985655,0.051915096138247616,0.0556504924054234,26835893.362272695,1.0,2114,1210,722,401,225,86
X5,0.3,2018–2021,2018-01-01,2021-12-31,1.6488789833957744,0.2757498601511166,0.10334809516985521,0.019549370196572165,1.9674879755027996,0.3777930174943132,0.9789577601601385,0.6222069825056868,859510.8639891073,14.007735291406684,-0.06505656694495987,0.09451072489022576,0.9798538518508658,0.07280929713473669,0.0395048739279355,0.05144966119564039,8087392.170959635,1.0,973,538,314,180,111,37
X5,0.3,2022–2023,2022-01-01,2023-12-31,0.28552919611611927,0.13390933085126133,0.1107411246521609,0.018616919085308107,1.1349737741983843,0.3700901694467999,0.9663167251985597,0.6299098305532002,722967.8277226663,12.68279186928364,-0.0629225699210485,0.08968579738770573,0.8699377067843976,0.10895060801979477,0.09433269433605092,0.09935142366258332,3709645.083722759,1.0,484,249,153,87,47,14
X5,0.3,2024,2024-01-01,2024-12-31,0.31574370440892463,0.3150040706067099,0.13180713740172312,0.020312030666811514,1.604287883268605,0.3669876585702024,0.9151836477337295,0.6330123414297977,548968.267405563,15.26451945110322,-0.05636448541920136,0.1029292190599957,0.7834564119041892,0.27678978131794335,0.22130443522488333,0.22130443522488327,5273494.32263324,1.0,242,126,73,39,15,6
X5,0.3,2025,2025-01-01,2025-12-31,0.1521600832283998,0.15227186278854643,0.06414127710246287,0.018443421114069356,1.1970420267382575,0.5011470138184865,1.0,0.4988529861815135,737407.7843343471,17.536609889478356,-0.02060556541223535,0.08656975937819666,1.0,0.1621748205406837,0.10578860072769923,0.11641112965608964,3343765.562552374,1.0,243,173,112,68,43,25
X5,0.3,2026 YTD,2026-01-01,2026-09-16,0.253626767157048,0.3754347211471216,0.11679815404718052,0.019098671226535722,2.224021622233547,0.44304894381500315,0.8977963258312526,0.5569510561849969,721655.6486161877,18.335907800921397,-0.06394617241669487,0.09439864231843602,0.7943634191208672,0.22130327809699865,0.16151346507362,0.17310116949346474,6421596.222404689,1.0,172,124,70,27,9,4
X5,0.3,full,2018-01-01,2026-09-16,5.471373173245177,0.23914047883652767,0.13180713740172312,0.019727154636596824,1.6661656680816077,0.39428117507203386,0.9797281853337192,0.6057188249279661,3590510.3920678715,15.273284730642128,-0.06505656694495987,0.1029292190599957,1.0,0.043149938691985655,0.051915096138247616,0.0556504924054234,26835893.362272695,1.0,2114,1210,722,401,225,86
X8,0.1,2018–2021,2018-01-01,2021-12-31,1.8603903857597741,0.30048793479980707,0.11642076860011374,0.02168698089070317,1.913346968987423,0.4213905871903653,0.990471578282947,0.5786094128096346,1012104.9476330864,15.939262248838066,-0.07756987853741337,0.11336103439878734,0.9797613836135306,0.06810013719883862,0.0457505686620911,0.05312912653932054,9124809.51739489,1.0,973,573,381,240,138,50
X8,0.1,2022–2023,2022-01-01,2023-12-31,0.2809421828269487,0.13188313504352278,0.13450010053943484,0.021027707581138998,1.0137750142702335,0.4202367345588121,0.9950134822761223,0.5797632654411878,875807.6124903752,14.329047545372605,-0.0777502424259664,0.10851283627913852,0.8897317240591459,0.10355650027929153,0.10851557711981435,0.11695210278509248,3941504.1013628077,1.0,484,280,182,114,63,28
X8,0.1,2024,2024-01-01,2024-12-31,0.2869882377601882,0.2863230136427364,0.1434519652851176,0.02264253963303566,1.4015117155040138,0.40926806286836304,0.9646077170404117,0.5907319371316369,637499.9921493635,16.668232091533216,-0.05307221339900292,0.11581754107295347,0.8762450015908803,0.2724410319477217,0.23507297388014697,0.23507297388014697,5157493.099323656,1.0,242,147,81,61,36,6
X8,0.1,2025,2025-01-01,2025-12-31,0.15691938700997854,0.15703489514744984,0.07438820365482068,0.019667353072525626,1.1363647450558305,0.5397306568509816,1.0,0.4602693431490183,876689.3758562407,19.24259090291137,-0.02606071727220205,0.1133370689951164,1.0,0.16820806990052617,0.1379640798546786,0.1384157513477375,3629323.9843199365,1.0,243,187,124,82,52,29
X8,0.1,2026 YTD,2026-01-01,2026-09-16,0.23109560033492915,0.3407022114677609,0.15375826429944417,0.02320506912053054,1.779313340712366,0.5032904537648911,0.8960062824441882,0.4967095462351088,865593.9000677969,20.748443100335276,-0.0872999357809926,0.11589820240449455,0.8401640832714435,0.22764069701551443,0.15181296972111774,0.177194625678023,6183635.929526724,1.0,172,132,97,31,8,6
X8,0.1,full,2018-01-01,2026-09-16,5.716210403120907,0.2444354729494982,0.15375826429944417,0.022033933703934156,1.545141997329954,0.4400052032824902,0.9981115308539723,0.5599947967175098,4267695.828196863,17.09645472336463,-0.0872999357809926,0.11589820240449455,1.0,0.0417187588409845,0.05033614134860408,0.05723880915813949,28036766.63192801,1.0,2114,1319,865,528,297,119
X8,0.15,2018–2021,2018-01-01,2021-12-31,1.9210500922179987,0.3073285667493293,0.12054308568900796,0.022090134994671395,1.9084748447503372,0.4307801369894186,0.99961217787075,0.5692198630105815,1040398.5106603367,16.31010734653426,-0.07967685306311989,0.14229612498215924,0.9798046965214142,0.06753789386023785,0.04955689343616476,0.05593685191590291,9422332.161593212,1.0,973,574,391,258,147,55
X8,0.15,2022–2023,2022-01-01,2023-12-31,0.2612438066853606,0.12314038500818403,0.14561785005048233,0.021905445250867968,0.9295033862341053,0.42975485073972075,0.9997574606977664,0.5702451492602792,890870.8091743983,14.574116762306062,-0.0813649939251252,0.14104881352651644,0.949459850163683,0.10014197307111437,0.11721965707564586,0.12522377957695713,3742869.8761409223,1.0,484,297,187,116,64,32
X8,0.15,2024,2024-01-01,2024-12-31,0.3078093058548068,0.3070903331842125,0.14574398680600498,0.023121061382398812,1.4461022333711437,0.41734903838909876,0.9809195235778696,0.5826509616109012,641157.3714200666,16.75250656201943,-0.05275511980517977,0.14930835366194087,0.9319792824597498,0.2752092595321496,0.27115609231409715,0.27115609231409715,5562109.283228841,1.0,242,152,85,59,37,7
X8,0.15,2025,2025-01-01,2025-12-31,0.1629905471838733,0.16311083111723446,0.07211597357747468,0.019797219921510092,1.1616143210485883,0.5423630553195145,1.0,0.45763694468048555,901693.388905731,19.32434304570471,-0.027839070815506184,0.13561560858139657,1.0,0.16897750772210376,0.1488999059524353,0.1536473312759582,3851807.8425411656,1.0,243,188,124,80,52,29
X8,0.15,2026 YTD,2026-01-01,2026-09-16,0.23195257775174416,0.3420185342003128,0.1597283996236768,0.02370675618971453,1.7126492649334308,0.5132163477664492,0.9122031593655864,0.48678365223355075,913155.4504701416,21.483451093163737,-0.08745889516790228,0.14480926224573634,0.7894205355045356,0.24125609071077186,0.16707091994842374,0.20646115979613602,6374961.751515329,1.0,172,136,101,31,10,8
X8,0.15,full,2018-01-01,2026-09-16,5.903234874122761,0.24836626665078199,0.1597283996236768,0.02244466061050861,1.527783481246284,0.44854130681048354,0.9998665078591695,0.5514586931895165,4387275.530630674,17.414859228152586,-0.08745889516790228,0.14930835366194087,1.0,0.043094015654621426,0.05777239080948033,0.0659103559323362,28954080.915019467,1.0,2114,1347,888,544,310,131
X8,0.2,2018–2021,2018-01-01,2021-12-31,1.9210500922179987,0.3073285667493293,0.12054308568900796,0.022090134994671395,1.9084748447503372,0.4307801369894186,0.99961217787075,0.5692198630105815,1040398.5106603367,16.31010734653426,-0.07967685306311989,0.14229612498215924,0.9798046965214142,0.06753789386023785,0.04955689343616476,0.05593685191590291,9422332.161593212,1.0,973,574,391,258,147,55
X8,0.2,2022–2023,2022-01-01,2023-12-31,0.2612438066853606,0.12314038500818403,0.14561785005048233,0.021905445250867968,0.9295033862341053,0.42975485073972075,0.9997574606977664,0.5702451492602792,890870.8091743983,14.574116762306062,-0.0813649939251252,0.14104881352651644,0.949459850163683,0.10014197307111437,0.11721965707564586,0.12522377957695713,3742869.8761409223,1.0,484,297,187,116,64,32
X8,0.2,2024,2024-01-01,2024-12-31,0.3078093058548068,0.3070903331842125,0.14574398680600498,0.023121061382398812,1.4461022333711437,0.41734903838909876,0.9809195235778696,0.5826509616109012,641157.3714200666,16.75250656201943,-0.05275511980517977,0.14930835366194087,0.9319792824597498,0.2752092595321496,0.27115609231409715,0.27115609231409715,5562109.283228841,1.0,242,152,85,59,37,7
X8,0.2,2025,2025-01-01,2025-12-31,0.1629905471838733,0.16311083111723446,0.07211597357747468,0.019797219921510092,1.1616143210485883,0.5423630553195145,1.0,0.45763694468048555,901693.388905731,19.32434304570471,-0.027839070815506184,0.13561560858139657,1.0,0.16897750772210376,0.1488999059524353,0.1536473312759582,3851807.8425411656,1.0,243,188,124,80,52,29
X8,0.2,2026 YTD,2026-01-01,2026-09-16,0.23195257775174416,0.3420185342003128,0.1597283996236768,0.02370675618971453,1.7126492649334308,0.5132163477664492,0.9122031593655864,0.48678365223355075,913155.4504701416,21.483451093163737,-0.08745889516790228,0.14480926224573634,0.7894205355045356,0.24125609071077186,0.16707091994842374,0.20646115979613602,6374961.751515329,1.0,172,136,101,31,10,8
X8,0.2,full,2018-01-01,2026-09-16,5.903234874122761,0.24836626665078199,0.1597283996236768,0.02244466061050861,1.527783481246284,0.44854130681048354,0.9998665078591695,0.5514586931895165,4387275.530630674,17.414859228152586,-0.08745889516790228,0.14930835366194087,1.0,0.043094015654621426,0.05777239080948033,0.0659103559323362,28954080.915019467,1.0,2114,1347,888,544,310,131
X8,0.3,2018–2021,2018-01-01,2021-12-31,1.9210500922179987,0.3073285667493293,0.12054308568900796,0.022090134994671395,1.9084748447503372,0.4307801369894186,0.99961217787075,0.5692198630105815,1040398.5106603367,16.31010734653426,-0.07967685306311989,0.14229612498215924,0.9798046965214142,0.06753789386023785,0.04955689343616476,0.05593685191590291,9422332.161593212,1.0,973,574,391,258,147,55
X8,0.3,2022–2023,2022-01-01,2023-12-31,0.2612438066853606,0.12314038500818403,0.14561785005048233,0.021905445250867968,0.9295033862341053,0.42975485073972075,0.9997574606977664,0.5702451492602792,890870.8091743983,14.574116762306062,-0.0813649939251252,0.14104881352651644,0.949459850163683,0.10014197307111437,0.11721965707564586,0.12522377957695713,3742869.8761409223,1.0,484,297,187,116,64,32
X8,0.3,2024,2024-01-01,2024-12-31,0.3078093058548068,0.3070903331842125,0.14574398680600498,0.023121061382398812,1.4461022333711437,0.41734903838909876,0.9809195235778696,0.5826509616109012,641157.3714200666,16.75250656201943,-0.05275511980517977,0.14930835366194087,0.9319792824597498,0.2752092595321496,0.27115609231409715,0.27115609231409715,5562109.283228841,1.0,242,152,85,59,37,7
