X,Y,year,start,end,return_,CAGR,MaxDD,CVaR5,Sharpe,average_gross,P95_gross,cash_ratio,fees,turnover,worst_month,max_security,max_family,top5_day_concentration,top5_event_concentration,top5_symbol_concentration,net_pnl,max_gross,trading_days,days_gross_gt25,days_gross_gt50,days_gross_gt75,days_gross_gt90,days_gross_ge99
X1.5,0.3,2024,2024-01-01,2024-12-31,0.25639745548801707,0.25580994783515076,0.07650678130580446,0.012413940566480887,1.9415957545045812,0.19487817500962948,0.591494900181785,0.8051218249903705,211605.86830546265,9.478472958132324,-0.0346007244828469,0.03567179637385552,0.6236740987344512,0.3220970279606418,0.12132922669011947,0.1213292266901195,2682336.4526568204,0.8072537409685014,242,77,27,2,0,0
X1.5,0.3,2025,2025-01-01,2025-12-31,0.13530717238245127,0.13540585761015977,0.022605617941959255,0.009037010893360339,2.0238420680625526,0.26287554918213035,0.6484399242382594,0.7371244508178696,231481.35028203006,9.36787526863394,-0.007439741110131459,0.03352260029182334,0.5858269800963628,0.1879866380035216,0.08622584598807449,0.09541252112624118,1778473.5364154559,0.7053896419725859,243,104,43,0,0,0
X1.5,0.3,2026,2026-01-01,2026-09-16,0.0960135551244563,0.13801943394536131,0.04021732713246695,0.007557656972783581,2.1684207028566593,0.20579474486237073,0.5281854866207092,0.7942052551376292,172864.34872506978,8.530099166025403,-0.02007987624980645,0.03049496470239917,0.5029488729467125,0.2228147859902069,0.1362690458172051,0.13672590586656388,1432756.9415294416,0.5979596888565227,172,54,13,0,0,0
X2,0.1,2018,2018-01-01,2018-12-31,0.24115543838930376,0.24133911131761066,0.04960486240748496,0.01570747286684719,2.0837857554668267,0.2903665080183974,0.8448661071438797,0.7096334919816027,122309.39399582308,11.283523287479776,-0.01987142462238789,0.034157369113478005,0.7777230410398713,0.22981464653936906,0.08592316129132828,0.08728961488005157,1182814.8845692854,1.0,243,86,64,33,7,1
X2,0.1,2019,2019-01-01,2019-12-31,0.1736823120034936,0.17381105921749862,0.03809810095837851,0.011238226619456025,2.0554346729577793,0.20630584128748192,0.8090132128902776,0.7936941587125181,102582.50430248905,8.046647546904735,-0.01498576922951056,0.03426958924460958,0.8138829358544128,0.2741707598654218,0.07794475715578816,0.0818418186332373,1057307.9238955993,0.9713603214967425,244,75,38,16,7,0
X2,0.1,2020,2020-01-01,2020-12-31,0.17347389377061062,0.17308928704477977,0.05433159996843695,0.014639074336288322,1.7204334462735995,0.25123955931504527,0.7400760516667,0.7487604406849546,129211.21578968622,8.935046531867698,-0.02215161003187538,0.037037725188670934,0.8377871910128165,0.23722436061601235,0.0723516502842559,0.08403710265734247,1239454.4801561777,0.9460054874586556,243,84,40,12,2,0
X2,0.1,2021,2021-01-01,2021-12-31,0.17975566046913327,0.1798892449365923,0.017915462584456643,0.00545143036646907,3.7974343044548995,0.18865876501756107,0.5590132161708888,0.8113412349824389,124720.33367135789,7.618976705422421,0.0004247822085086117,0.04076464398623324,0.4648219720226928,0.15487249691895905,0.08900273229097186,0.08900273229097186,1507136.06475956,0.7516077602230532,243,70,16,1,0,0
X2,0.1,2022,2022-01-01,2022-12-31,0.16129854286257927,0.16141749361518798,0.04870801917743384,0.012441877121668546,1.8044391077994302,0.2662882446178865,0.8679880676998403,0.7337117553821134,198242.04917823407,9.565774822298334,-0.026426450880349672,0.035673904046570414,0.5825116284761624,0.17585994936204008,0.10069612068748832,0.10069612068748832,1595483.8080707267,0.9659671798727005,242,104,44,19,8,0
X2,0.1,2023,2023-01-01,2023-12-31,0.0769561332831088,0.07701082240590029,0.021062720859472583,0.008195742999486368,1.4817088408164094,0.19026832100885568,0.7774642073935752,0.8097316789911443,147728.62416688423,6.591464874139214,-0.00437924791644817,0.03772395553104442,0.8450832591526471,0.23457757566824394,0.08957230444347138,0.10200729390576702,883993.5093110483,0.9448499034622804,242,54,30,18,4,0
X2,0.1,2024,2024-01-01,2024-12-31,0.3016749121489839,0.3009718459996453,0.09554550266556461,0.014680969288511387,1.9079225449239618,0.24047265491077252,0.7000730751790815,0.7595273450892274,303176.8846824338,11.310712300738318,-0.04326476884578434,0.04643305802198213,0.6998480925826611,0.3168898378328454,0.13444016533387831,0.13444016533387831,3732012.1326236706,0.8866247110954134,242,95,39,7,0,0
X2,0.1,2025,2025-01-01,2025-12-31,0.17116438835863002,0.17129113642700822,0.02970229095865995,0.011747143664223606,1.9665912495271223,0.33943160406648254,0.8480439445118303,0.6605683959335176,376480.0534976998,12.045401994981525,-0.009578089884644148,0.04434300776029643,0.7790558941084743,0.18150591855231937,0.08543790549851137,0.0933077422746929,2756257.5667329356,0.9271336705412236,243,120,72,22,5,0
X2,0.1,2026,2026-01-01,2026-09-16,0.12970655734874237,0.18766466584131036,0.05335834160734587,0.010025522715413336,2.1966224089841737,0.2705115617034016,0.6995461004463583,0.7294884382965983,295215.1718860564,11.157014068188202,-0.02675027981403033,0.040034511922987424,0.6686155423763004,0.2227907579551013,0.13610371162190857,0.13655276437038502,2446167.418790702,0.7876489621270415,172,72,32,6,0,0
X2,0.15,2018,2018-01-01,2018-12-31,0.24115543838930376,0.24133911131761066,0.04960486240748496,0.01570747286684719,2.0837857554668267,0.2903665080183974,0.8448661071438797,0.7096334919816027,122309.39399582308,11.283523287479776,-0.01987142462238789,0.034157369113478005,0.7777230410398713,0.22981464653936906,0.08592316129132828,0.08728961488005157,1182814.8845692854,1.0,243,86,64,33,7,1
X2,0.15,2019,2019-01-01,2019-12-31,0.1736823120034936,0.17381105921749862,0.03809810095837851,0.011238226619456025,2.0554346729577793,0.20630584128748192,0.8090132128902776,0.7936941587125181,102582.50430248905,8.046647546904735,-0.01498576922951056,0.03426958924460958,0.8138829358544128,0.2741707598654218,0.07794475715578816,0.0818418186332373,1057307.9238955993,0.9713603214967425,244,75,38,16,7,0
X2,0.15,2020,2020-01-01,2020-12-31,0.17347389377061062,0.17308928704477977,0.05433159996843695,0.014639074336288322,1.7204334462735995,0.25123955931504527,0.7400760516667,0.7487604406849546,129211.21578968622,8.935046531867698,-0.02215161003187538,0.037037725188670934,0.8377871910128165,0.23722436061601235,0.0723516502842559,0.08403710265734247,1239454.4801561777,0.9460054874586556,243,84,40,12,2,0
X2,0.15,2021,2021-01-01,2021-12-31,0.17975566046913327,0.1798892449365923,0.017915462584456643,0.00545143036646907,3.7974343044548995,0.18865876501756107,0.5590132161708888,0.8113412349824389,124720.33367135789,7.618976705422421,0.0004247822085086117,0.04076464398623324,0.4648219720226928,0.15487249691895905,0.08900273229097186,0.08900273229097186,1507136.06475956,0.7516077602230532,243,70,16,1,0,0
X2,0.15,2022,2022-01-01,2022-12-31,0.16129854286257927,0.16141749361518798,0.04870801917743384,0.012441877121668546,1.8044391077994302,0.2662882446178865,0.8679880676998403,0.7337117553821134,198242.04917823407,9.565774822298334,-0.026426450880349672,0.035673904046570414,0.5825116284761624,0.17585994936204008,0.10069612068748832,0.10069612068748832,1595483.8080707267,0.9659671798727005,242,104,44,19,8,0
X2,0.15,2023,2023-01-01,2023-12-31,0.0769561332831088,0.07701082240590029,0.021062720859472583,0.008195742999486368,1.4817088408164094,0.19026832100885568,0.7774642073935752,0.8097316789911443,147728.62416688423,6.591464874139214,-0.00437924791644817,0.03772395553104442,0.8450832591526471,0.23457757566824394,0.08957230444347138,0.10200729390576702,883993.5093110483,0.9448499034622804,242,54,30,18,4,0
X2,0.15,2024,2024-01-01,2024-12-31,0.3016749121489839,0.3009718459996453,0.09554550266556461,0.014680969288511387,1.9079225449239618,0.24047265491077252,0.7000730751790815,0.7595273450892274,303176.8846824338,11.310712300738318,-0.04326476884578434,0.04643305802198213,0.6998480925826611,0.3168898378328454,0.13444016533387831,0.13444016533387831,3732012.1326236706,0.8866247110954134,242,95,39,7,0,0
X2,0.15,2025,2025-01-01,2025-12-31,0.17116438835863002,0.17129113642700822,0.02970229095865995,0.011747143664223606,1.9665912495271223,0.33943160406648254,0.8480439445118303,0.6605683959335176,376480.0534976998,12.045401994981525,-0.009578089884644148,0.04434300776029643,0.7790558941084743,0.18150591855231937,0.08543790549851137,0.0933077422746929,2756257.5667329356,0.9271336705412236,243,120,72,22,5,0
X2,0.15,2026,2026-01-01,2026-09-16,0.12970655734874237,0.18766466584131036,0.05335834160734587,0.010025522715413336,2.1966224089841737,0.2705115617034016,0.6995461004463583,0.7294884382965983,295215.1718860564,11.157014068188202,-0.02675027981403033,0.040034511922987424,0.6686155423763004,0.2227907579551013,0.13610371162190857,0.13655276437038502,2446167.418790702,0.7876489621270415,172,72,32,6,0,0
X2,0.2,2018,2018-01-01,2018-12-31,0.24115543838930376,0.24133911131761066,0.04960486240748496,0.01570747286684719,2.0837857554668267,0.2903665080183974,0.8448661071438797,0.7096334919816027,122309.39399582308,11.283523287479776,-0.01987142462238789,0.034157369113478005,0.7777230410398713,0.22981464653936906,0.08592316129132828,0.08728961488005157,1182814.8845692854,1.0,243,86,64,33,7,1
X2,0.2,2019,2019-01-01,2019-12-31,0.1736823120034936,0.17381105921749862,0.03809810095837851,0.011238226619456025,2.0554346729577793,0.20630584128748192,0.8090132128902776,0.7936941587125181,102582.50430248905,8.046647546904735,-0.01498576922951056,0.03426958924460958,0.8138829358544128,0.2741707598654218,0.07794475715578816,0.0818418186332373,1057307.9238955993,0.9713603214967425,244,75,38,16,7,0
X2,0.2,2020,2020-01-01,2020-12-31,0.17347389377061062,0.17308928704477977,0.05433159996843695,0.014639074336288322,1.7204334462735995,0.25123955931504527,0.7400760516667,0.7487604406849546,129211.21578968622,8.935046531867698,-0.02215161003187538,0.037037725188670934,0.8377871910128165,0.23722436061601235,0.0723516502842559,0.08403710265734247,1239454.4801561777,0.9460054874586556,243,84,40,12,2,0
X2,0.2,2021,2021-01-01,2021-12-31,0.17975566046913327,0.1798892449365923,0.017915462584456643,0.00545143036646907,3.7974343044548995,0.18865876501756107,0.5590132161708888,0.8113412349824389,124720.33367135789,7.618976705422421,0.0004247822085086117,0.04076464398623324,0.4648219720226928,0.15487249691895905,0.08900273229097186,0.08900273229097186,1507136.06475956,0.7516077602230532,243,70,16,1,0,0
X2,0.2,2022,2022-01-01,2022-12-31,0.16129854286257927,0.16141749361518798,0.04870801917743384,0.012441877121668546,1.8044391077994302,0.2662882446178865,0.8679880676998403,0.7337117553821134,198242.04917823407,9.565774822298334,-0.026426450880349672,0.035673904046570414,0.5825116284761624,0.17585994936204008,0.10069612068748832,0.10069612068748832,1595483.8080707267,0.9659671798727005,242,104,44,19,8,0
X2,0.2,2023,2023-01-01,2023-12-31,0.0769561332831088,0.07701082240590029,0.021062720859472583,0.008195742999486368,1.4817088408164094,0.19026832100885568,0.7774642073935752,0.8097316789911443,147728.62416688423,6.591464874139214,-0.00437924791644817,0.03772395553104442,0.8450832591526471,0.23457757566824394,0.08957230444347138,0.10200729390576702,883993.5093110483,0.9448499034622804,242,54,30,18,4,0
X2,0.2,2024,2024-01-01,2024-12-31,0.3016749121489839,0.3009718459996453,0.09554550266556461,0.014680969288511387,1.9079225449239618,0.24047265491077252,0.7000730751790815,0.7595273450892274,303176.8846824338,11.310712300738318,-0.04326476884578434,0.04643305802198213,0.6998480925826611,0.3168898378328454,0.13444016533387831,0.13444016533387831,3732012.1326236706,0.8866247110954134,242,95,39,7,0,0
X2,0.2,2025,2025-01-01,2025-12-31,0.17116438835863002,0.17129113642700822,0.02970229095865995,0.011747143664223606,1.9665912495271223,0.33943160406648254,0.8480439445118303,0.6605683959335176,376480.0534976998,12.045401994981525,-0.009578089884644148,0.04434300776029643,0.7790558941084743,0.18150591855231937,0.08543790549851137,0.0933077422746929,2756257.5667329356,0.9271336705412236,243,120,72,22,5,0
X2,0.2,2026,2026-01-01,2026-09-16,0.12970655734874237,0.18766466584131036,0.05335834160734587,0.010025522715413336,2.1966224089841737,0.2705115617034016,0.6995461004463583,0.7294884382965983,295215.1718860564,11.157014068188202,-0.02675027981403033,0.040034511922987424,0.6686155423763004,0.2227907579551013,0.13610371162190857,0.13655276437038502,2446167.418790702,0.7876489621270415,172,72,32,6,0,0
X2,0.3,2018,2018-01-01,2018-12-31,0.24115543838930376,0.24133911131761066,0.04960486240748496,0.01570747286684719,2.0837857554668267,0.2903665080183974,0.8448661071438797,0.7096334919816027,122309.39399582308,11.283523287479776,-0.01987142462238789,0.034157369113478005,0.7777230410398713,0.22981464653936906,0.08592316129132828,0.08728961488005157,1182814.8845692854,1.0,243,86,64,33,7,1
X2,0.3,2019,2019-01-01,2019-12-31,0.1736823120034936,0.17381105921749862,0.03809810095837851,0.011238226619456025,2.0554346729577793,0.20630584128748192,0.8090132128902776,0.7936941587125181,102582.50430248905,8.046647546904735,-0.01498576922951056,0.03426958924460958,0.8138829358544128,0.2741707598654218,0.07794475715578816,0.0818418186332373,1057307.9238955993,0.9713603214967425,244,75,38,16,7,0
X2,0.3,2020,2020-01-01,2020-12-31,0.17347389377061062,0.17308928704477977,0.05433159996843695,0.014639074336288322,1.7204334462735995,0.25123955931504527,0.7400760516667,0.7487604406849546,129211.21578968622,8.935046531867698,-0.02215161003187538,0.037037725188670934,0.8377871910128165,0.23722436061601235,0.0723516502842559,0.08403710265734247,1239454.4801561777,0.9460054874586556,243,84,40,12,2,0
X2,0.3,2021,2021-01-01,2021-12-31,0.17975566046913327,0.1798892449365923,0.017915462584456643,0.00545143036646907,3.7974343044548995,0.18865876501756107,0.5590132161708888,0.8113412349824389,124720.33367135789,7.618976705422421,0.0004247822085086117,0.04076464398623324,0.4648219720226928,0.15487249691895905,0.08900273229097186,0.08900273229097186,1507136.06475956,0.7516077602230532,243,70,16,1,0,0
X2,0.3,2022,2022-01-01,2022-12-31,0.16129854286257927,0.16141749361518798,0.04870801917743384,0.012441877121668546,1.8044391077994302,0.2662882446178865,0.8679880676998403,0.7337117553821134,198242.04917823407,9.565774822298334,-0.026426450880349672,0.035673904046570414,0.5825116284761624,0.17585994936204008,0.10069612068748832,0.10069612068748832,1595483.8080707267,0.9659671798727005,242,104,44,19,8,0
X2,0.3,2023,2023-01-01,2023-12-31,0.0769561332831088,0.07701082240590029,0.021062720859472583,0.008195742999486368,1.4817088408164094,0.19026832100885568,0.7774642073935752,0.8097316789911443,147728.62416688423,6.591464874139214,-0.00437924791644817,0.03772395553104442,0.8450832591526471,0.23457757566824394,0.08957230444347138,0.10200729390576702,883993.5093110483,0.9448499034622804,242,54,30,18,4,0
X2,0.3,2024,2024-01-01,2024-12-31,0.3016749121489839,0.3009718459996453,0.09554550266556461,0.014680969288511387,1.9079225449239618,0.24047265491077252,0.7000730751790815,0.7595273450892274,303176.8846824338,11.310712300738318,-0.04326476884578434,0.04643305802198213,0.6998480925826611,0.3168898378328454,0.13444016533387831,0.13444016533387831,3732012.1326236706,0.8866247110954134,242,95,39,7,0,0
X2,0.3,2025,2025-01-01,2025-12-31,0.17116438835863002,0.17129113642700822,0.02970229095865995,0.011747143664223606,1.9665912495271223,0.33943160406648254,0.8480439445118303,0.6605683959335176,376480.0534976998,12.045401994981525,-0.009578089884644148,0.04434300776029643,0.7790558941084743,0.18150591855231937,0.08543790549851137,0.0933077422746929,2756257.5667329356,0.9271336705412236,243,120,72,22,5,0
X2,0.3,2026,2026-01-01,2026-09-16,0.12970655734874237,0.18766466584131036,0.05335834160734587,0.010025522715413336,2.1966224089841737,0.2705115617034016,0.6995461004463583,0.7294884382965983,295215.1718860564,11.157014068188202,-0.02675027981403033,0.040034511922987424,0.6686155423763004,0.2227907579551013,0.13610371162190857,0.13655276437038502,2446167.418790702,0.7876489621270415,172,72,32,6,0,0
X3,0.1,2018,2018-01-01,2018-12-31,0.2636324475427627,0.2638349829147886,0.06581219048661213,0.021384411921438414,1.7879877706995098,0.3641945711120769,0.9785416426488545,0.635805428887923,144325.24812836442,13.179813977439451,-0.021083414753631624,0.05109563147925792,0.8063560219836855,0.21908258775075937,0.11094953428161024,0.11234375333093478,1293059.717382853,1.0,243,115,78,50,31,10
X3,0.1,2019,2019-01-01,2019-12-31,0.22351137788028708,0.22368043936382453,0.05299655773258782,0.013733348132361267,2.054564569003264,0.2634402777601539,0.942036282784582,0.7365597222398461,136114.93522772766,10.197096109587232,-0.022419517417020307,0.051299614433289516,0.9206720047815463,0.2789146831411769,0.09354853498729059,0.09816825660652369,1385288.171012017,1.0,244,92,49,35,20,2
X3,0.1,2020,2020-01-01,2020-12-31,0.21760673654675267,0.21711558311128565,0.08062683395900427,0.01877423690423394,1.7265089067974269,0.3328040797002611,0.8785451225806112,0.6671959202997387,186064.8504266758,11.882674386853695,-0.04010541508404719,0.0542898126724544,0.863356931367284,0.20912289147012136,0.06731626869153676,0.07394825116480012,1650140.1759367678,0.9794513304229011,243,126,57,34,10,0
X3,0.1,2021,2021-01-01,2021-12-31,0.25587891393098117,0.2560749114137637,0.02368360906696565,0.007562406691831964,3.757422164052853,0.259756466986711,0.7646289113963646,0.7402435330132889,196769.08975900075,10.582079678341694,0.0005883411653220261,0.057169141047554856,0.6286869935669006,0.15710078276869222,0.09384050475982117,0.09416358111561965,2362599.149150092,1.0,243,108,34,13,6,2
X3,0.1,2022,2022-01-01,2022-12-31,0.16138511086418927,0.16150412978531636,0.0715350914627747,0.016799487716972653,1.4359281508393833,0.34294749167477084,0.9150009376523381,0.6570525083252291,290993.30114805663,12.023504118283466,-0.03923553802446833,0.052042768588878324,0.803185040120829,0.1731178802485179,0.12230413665533207,0.12230413665533207,1871400.6594340317,1.0,242,135,62,36,15,4
X3,0.1,2023,2023-01-01,2023-12-31,0.09184848953050229,0.0919142059214606,0.03083638894259344,0.010212166929002132,1.4138008496246328,0.23800203139055617,0.9329686818588864,0.7619979686094439,220511.24653831532,8.252179208532645,-0.008637674856637467,0.0544524763441963,0.915888220651014,0.21165543139986825,0.10146826049392288,0.11874335522588797,1236948.4077930283,0.9988901591814122,242,64,44,26,17,2
X3,0.1,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.1,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.1,2026,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.15,2018,2018-01-01,2018-12-31,0.2636324475427627,0.2638349829147886,0.06581219048661213,0.021384411921438414,1.7879877706995098,0.3641945711120769,0.9785416426488545,0.635805428887923,144325.24812836442,13.179813977439451,-0.021083414753631624,0.05109563147925792,0.8063560219836855,0.21908258775075937,0.11094953428161024,0.11234375333093478,1293059.717382853,1.0,243,115,78,50,31,10
X3,0.15,2019,2019-01-01,2019-12-31,0.22351137788028708,0.22368043936382453,0.05299655773258782,0.013733348132361267,2.054564569003264,0.2634402777601539,0.942036282784582,0.7365597222398461,136114.93522772766,10.197096109587232,-0.022419517417020307,0.051299614433289516,0.9206720047815463,0.2789146831411769,0.09354853498729059,0.09816825660652369,1385288.171012017,1.0,244,92,49,35,20,2
X3,0.15,2020,2020-01-01,2020-12-31,0.21760673654675267,0.21711558311128565,0.08062683395900427,0.01877423690423394,1.7265089067974269,0.3328040797002611,0.8785451225806112,0.6671959202997387,186064.8504266758,11.882674386853695,-0.04010541508404719,0.0542898126724544,0.863356931367284,0.20912289147012136,0.06731626869153676,0.07394825116480012,1650140.1759367678,0.9794513304229011,243,126,57,34,10,0
X3,0.15,2021,2021-01-01,2021-12-31,0.25587891393098117,0.2560749114137637,0.02368360906696565,0.007562406691831964,3.757422164052853,0.259756466986711,0.7646289113963646,0.7402435330132889,196769.08975900075,10.582079678341694,0.0005883411653220261,0.057169141047554856,0.6286869935669006,0.15710078276869222,0.09384050475982117,0.09416358111561965,2362599.149150092,1.0,243,108,34,13,6,2
X3,0.15,2022,2022-01-01,2022-12-31,0.16138511086418927,0.16150412978531636,0.0715350914627747,0.016799487716972653,1.4359281508393833,0.34294749167477084,0.9150009376523381,0.6570525083252291,290993.30114805663,12.023504118283466,-0.03923553802446833,0.052042768588878324,0.803185040120829,0.1731178802485179,0.12230413665533207,0.12230413665533207,1871400.6594340317,1.0,242,135,62,36,15,4
X3,0.15,2023,2023-01-01,2023-12-31,0.09184848953050229,0.0919142059214606,0.03083638894259344,0.010212166929002132,1.4138008496246328,0.23800203139055617,0.9329686818588864,0.7619979686094439,220511.24653831532,8.252179208532645,-0.008637674856637467,0.0544524763441963,0.915888220651014,0.21165543139986825,0.10146826049392288,0.11874335522588797,1236948.4077930283,0.9988901591814122,242,64,44,26,17,2
X3,0.15,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.15,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.15,2026,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.2,2018,2018-01-01,2018-12-31,0.2636324475427627,0.2638349829147886,0.06581219048661213,0.021384411921438414,1.7879877706995098,0.3641945711120769,0.9785416426488545,0.635805428887923,144325.24812836442,13.179813977439451,-0.021083414753631624,0.05109563147925792,0.8063560219836855,0.21908258775075937,0.11094953428161024,0.11234375333093478,1293059.717382853,1.0,243,115,78,50,31,10
X3,0.2,2019,2019-01-01,2019-12-31,0.22351137788028708,0.22368043936382453,0.05299655773258782,0.013733348132361267,2.054564569003264,0.2634402777601539,0.942036282784582,0.7365597222398461,136114.93522772766,10.197096109587232,-0.022419517417020307,0.051299614433289516,0.9206720047815463,0.2789146831411769,0.09354853498729059,0.09816825660652369,1385288.171012017,1.0,244,92,49,35,20,2
X3,0.2,2020,2020-01-01,2020-12-31,0.21760673654675267,0.21711558311128565,0.08062683395900427,0.01877423690423394,1.7265089067974269,0.3328040797002611,0.8785451225806112,0.6671959202997387,186064.8504266758,11.882674386853695,-0.04010541508404719,0.0542898126724544,0.863356931367284,0.20912289147012136,0.06731626869153676,0.07394825116480012,1650140.1759367678,0.9794513304229011,243,126,57,34,10,0
X3,0.2,2021,2021-01-01,2021-12-31,0.25587891393098117,0.2560749114137637,0.02368360906696565,0.007562406691831964,3.757422164052853,0.259756466986711,0.7646289113963646,0.7402435330132889,196769.08975900075,10.582079678341694,0.0005883411653220261,0.057169141047554856,0.6286869935669006,0.15710078276869222,0.09384050475982117,0.09416358111561965,2362599.149150092,1.0,243,108,34,13,6,2
X3,0.2,2022,2022-01-01,2022-12-31,0.16138511086418927,0.16150412978531636,0.0715350914627747,0.016799487716972653,1.4359281508393833,0.34294749167477084,0.9150009376523381,0.6570525083252291,290993.30114805663,12.023504118283466,-0.03923553802446833,0.052042768588878324,0.803185040120829,0.1731178802485179,0.12230413665533207,0.12230413665533207,1871400.6594340317,1.0,242,135,62,36,15,4
X3,0.2,2023,2023-01-01,2023-12-31,0.09184848953050229,0.0919142059214606,0.03083638894259344,0.010212166929002132,1.4138008496246328,0.23800203139055617,0.9329686818588864,0.7619979686094439,220511.24653831532,8.252179208532645,-0.008637674856637467,0.0544524763441963,0.915888220651014,0.21165543139986825,0.10146826049392288,0.11874335522588797,1236948.4077930283,0.9988901591814122,242,64,44,26,17,2
X3,0.2,2024,2024-01-01,2024-12-31,0.3189864993042202,0.31823839309654733,0.12028932851829444,0.01793993283619261,1.7694336075073807,0.30980962948157464,0.8651257714683908,0.6901903705184252,433270.3606884575,13.577491930007143,-0.05334055879213906,0.06873472094440931,0.7573830728125045,0.28965044956284897,0.17051863805233242,0.17051863805233242,4690447.155578876,1.0,242,117,51,29,9,2
X3,0.2,2025,2025-01-01,2025-12-31,0.17125390657537265,0.17138072565459606,0.0441991401512315,0.014998074093017113,1.6144387355591634,0.4202895464762393,0.975479264691547,0.5797104535237607,553670.7561959794,14.86963712151386,-0.013807176895998086,0.06033446834172509,0.9703755234282095,0.1698417184294095,0.08869045825130013,0.10294758968231815,3321412.2448112294,1.0,243,137,91,54,26,9
X3,0.2,2026,2026-01-01,2026-09-16,0.19083455723526255,0.2792872949787877,0.07597775051197886,0.013750173960447372,2.273092969453503,0.36469696365112814,0.8703015750368899,0.635303036348872,500420.57357057976,15.003285308401045,-0.04026036025372082,0.058143710946588524,0.8302293748938799,0.22741718551248297,0.1423891248752841,0.14407445237532865,4335012.651048608,1.0,172,103,47,22,8,4
X3,0.3,2018,2018-01-01,2018-12-31,0.2636324475427627,0.2638349829147886,0.06581219048661213,0.021384411921438414,1.7879877706995098,0.3641945711120769,0.9785416426488545,0.635805428887923,144325.24812836442,13.179813977439451,-0.021083414753631624,0.05109563147925792,0.8063560219836855,0.21908258775075937,0.11094953428161024,0.11234375333093478,1293059.717382853,1.0,243,115,78,50,31,10
X3,0.3,2019,2019-01-01,2019-12-31,0.22351137788028708,0.22368043936382453,0.05299655773258782,0.013733348132361267,2.054564569003264,0.2634402777601539,0.942036282784582,0.7365597222398461,136114.93522772766,10.197096109587232,-0.022419517417020307,0.051299614433289516,0.9206720047815463,0.2789146831411769,0.09354853498729059,0.09816825660652369,1385288.171012017,1.0,244,92,49,35,20,2
X3,0.3,2020,2020-01-01,2020-12-31,0.21760673654675267,0.21711558311128565,0.08062683395900427,0.01877423690423394,1.7265089067974269,0.3328040797002611,0.8785451225806112,0.6671959202997387,186064.8504266758,11.882674386853695,-0.04010541508404719,0.0542898126724544,0.863356931367284,0.20912289147012136,0.06731626869153676,0.07394825116480012,1650140.1759367678,0.9794513304229011,243,126,57,34,10,0
X3,0.3,2021,2021-01-01,2021-12-31,0.25587891393098117,0.2560749114137637,0.02368360906696565,0.007562406691831964,3.757422164052853,0.259756466986711,0.7646289113963646,0.7402435330132889,196769.08975900075,10.582079678341694,0.0005883411653220261,0.057169141047554856,0.6286869935669006,0.15710078276869222,0.09384050475982117,0.09416358111561965,2362599.149150092,1.0,243,108,34,13,6,2
X3,0.3,2022,2022-01-01,2022-12-31,0.16138511086418927,0.16150412978531636,0.0715350914627747,0.016799487716972653,1.4359281508393833,0.34294749167477084,0.9150009376523381,0.6570525083252291,290993.30114805663,12.023504118283466,-0.03923553802446833,0.052042768588878324,0.803185040120829,0.1731178802485179,0.12230413665533207,0.12230413665533207,1871400.6594340317,1.0,242,135,62,36,15,4
