X,Y,period,reason,average_cash_NAV_share,share_of_unused_cash_NAV_days,cash_currency_days,method
X1,0.1,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.07191152900454904,0.08253322162303733,435276392.17720133,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.07426473621993752,0.09350824077217679,202540985.53150547,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,SINGLE_SECURITY_CAP,0.2502292536129222,0.3150687457608922,682388921.5481894,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,LIQUIDITY_CAP,0.1863351528397116,0.23461838313751934,509681296.1443024,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,SOFT_RISK_BUDGET,0.28337611246505784,0.3568046303294117,776788493.3109003,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,NO_QUALIFYING_OPPORTUNITY,0.09017759247990956,0.1121965730745572,1790270955.9657395,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,SINGLE_SECURITY_CAP,0.2521607596467306,0.31373174109237034,4975227923.031802,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,LIQUIDITY_CAP,0.20492759245770478,0.25496548499336263,4456356920.471071,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,SOFT_RISK_BUDGET,0.2561528057576236,0.3186985391724765,5144574992.79228,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X1.5,0.3,full,FAMILY_RISK_BUDGET,0.00032765660028688515,0.00040766166723333843,6810309.386866236,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1294128983291425,0.16897150270505795,914210102.8054271,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,SINGLE_SECURITY_CAP,0.43161154170091226,0.5635454558831003,3084792138.1846533,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,LIQUIDITY_CAP,0.06461460561715382,0.08436583330400944,481629683.89203227,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,SOFT_RISK_BUDGET,0.14024689522078782,0.18311720810783227,997191155.3399001,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.08915995181360875,0.115533812030907,504493031.1846203,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,SINGLE_SECURITY_CAP,0.48779496696933267,0.6320866137441705,2724714147.8377914,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,LIQUIDITY_CAP,0.0686932439561932,0.08901297245672926,379418145.5379578,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,SOFT_RISK_BUDGET,0.12607355444749418,0.16336660176819318,685621181.497176,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,NO_QUALIFYING_OPPORTUNITY,0.14109640455828448,0.1857686961115387,519466935.3727327,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,SINGLE_SECURITY_CAP,0.4523600401679791,0.5955809795298903,1530588918.9813561,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,LIQUIDITY_CAP,0.07336855084937893,0.09659764236764877,257797179.82482797,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,SOFT_RISK_BUDGET,0.092702349513585,0.12205268199092234,321537801.54515815,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2024,FAMILY_RISK_BUDGET,-1.029522648652412e-18,-1.3554780552785316e-18,-3.725290298461914e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,NO_QUALIFYING_OPPORTUNITY,0.06196292632008036,0.09380243847802336,267206271.1127397,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,SINGLE_SECURITY_CAP,0.3366916344617322,0.509699883516102,1473346923.7923465,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,LIQUIDITY_CAP,0.14128982679020802,0.21389129068237775,618318714.6359825,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,SOFT_RISK_BUDGET,0.120624008361497,0.18260638732349696,520101204.5919369,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.09635620556364943,0.13208736493294845,338734003.5672032,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,SINGLE_SECURITY_CAP,0.4343652819177684,0.5954381990371758,1533305759.814823,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,LIQUIDITY_CAP,0.06070135309078596,0.08321085010274798,212642826.93784297,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,SOFT_RISK_BUDGET,0.1380655977243945,0.1892635859271278,486679541.66802365,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,NO_QUALIFYING_OPPORTUNITY,0.11109165331498314,0.14784096803437458,2544110344.0427227,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,SINGLE_SECURITY_CAP,0.43616311233342137,0.5804466386455496,10346747888.61097,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,LIQUIDITY_CAP,0.07504578585027133,0.09987106408027599,1949806550.8286433,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,SOFT_RISK_BUDGET,0.129126165953236,0.1718413292397998,3011130884.6421947,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.1,full,FAMILY_RISK_BUDGET,-1.1785453215415503e-19,-1.5684101911334715e-19,-3.725290298461914e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1294128983291425,0.16897150270505795,914210102.8054271,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,SINGLE_SECURITY_CAP,0.36746848237679935,0.4797953099391519,2617775956.964972,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,LIQUIDITY_CAP,0.09032151036892712,0.11793075907172763,677509337.4620368,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,SOFT_RISK_BUDGET,0.17868304979312744,0.23330242828406247,1268327682.9895768,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.08915995181360875,0.115533812030907,504493031.1846203,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,SINGLE_SECURITY_CAP,0.41164313574124145,0.5334087749168421,2310518251.2043943,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,LIQUIDITY_CAP,0.10229154723142955,0.13254978440200088,563069971.5725387,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,SOFT_RISK_BUDGET,0.1686270824003491,0.21850762865024992,916165252.0959928,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,NO_QUALIFYING_OPPORTUNITY,0.14109640455828448,0.1857686961115387,519466935.3727327,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,SINGLE_SECURITY_CAP,0.38824222134264696,0.511162927645531,1307425552.8510776,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,LIQUIDITY_CAP,0.11781665753737165,0.15511838816485382,413899252.8977357,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,SOFT_RISK_BUDGET,0.11237206165092437,0.1479499880780766,388599094.6025287,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2024,FAMILY_RISK_BUDGET,-1.029522648652412e-18,-1.3554780552785316e-18,-3.725290298461914e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,NO_QUALIFYING_OPPORTUNITY,0.06196292632008036,0.09380243847802336,267206271.1127397,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,SINGLE_SECURITY_CAP,0.2319488937896281,0.35113531803445897,1010710073.9589497,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,LIQUIDITY_CAP,0.2250832663294411,0.3407418031426596,990526518.5634048,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,SOFT_RISK_BUDGET,0.14157330949436805,0.21432044034485812,610530250.497911,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.09635620556364943,0.13208736493294845,338734003.5672032,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,SINGLE_SECURITY_CAP,0.3676693377950017,0.5040098218054462,1295844486.6073217,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,LIQUIDITY_CAP,0.09247801765467092,0.12677105324741397,325754413.17791986,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,SOFT_RISK_BUDGET,0.17298487728327627,0.2371317600141915,611029228.635448,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,2026 YTD,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,NO_QUALIFYING_OPPORTUNITY,0.11109165331498314,0.14784096803437458,2544110344.0427227,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,SINGLE_SECURITY_CAP,0.3643989763046013,0.4849427999316796,8542274321.586716,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,LIQUIDITY_CAP,0.11187560185793732,0.14888424813707385,2970759493.673636,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,SOFT_RISK_BUDGET,0.16406048597439007,0.2183319838968718,3794651508.8214574,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.15,full,FAMILY_RISK_BUDGET,-1.1785453215415503e-19,-1.5684101911334715e-19,-3.725290298461914e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,NO_QUALIFYING_OPPORTUNITY,0.1294128983291425,0.16897150270505795,914210102.8054271,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,SINGLE_SECURITY_CAP,0.31448942645919764,0.4106217514618162,2231888474.749695,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,LIQUIDITY_CAP,0.12095227369060622,0.1579246559266099,903157820.1468602,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,SOFT_RISK_BUDGET,0.20103134238905002,0.26248208990651595,1428566682.52003,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2018–2021,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,NO_QUALIFYING_OPPORTUNITY,0.08915995181360875,0.115533812030907,504493031.1846203,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,SINGLE_SECURITY_CAP,0.3540929457330515,0.4588350150672508,1989650662.0678008,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,LIQUIDITY_CAP,0.13638300273965082,0.1767256249271377,755070248.2833246,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,SOFT_RISK_BUDGET,0.19208581690031779,0.2489055479747045,1045032564.5218003,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2022–2023,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,NO_QUALIFYING_OPPORTUNITY,0.14109640455828448,0.1857686961115387,519466935.3727327,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,SINGLE_SECURITY_CAP,0.33150599637796174,0.4364635434409767,1109848309.2275767,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,LIQUIDITY_CAP,0.16401608971682238,0.2159449436248463,574885998.2404742,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,SOFT_RISK_BUDGET,0.12290885443615886,0.16182281682263833,425189592.8832915,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2024,FAMILY_RISK_BUDGET,-1.029522648652412e-18,-1.3554780552785316e-18,-3.725290298461914e-09,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,NO_QUALIFYING_OPPORTUNITY,0.06196292632008036,0.09380243847802336,267206271.1127397,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,SINGLE_SECURITY_CAP,0.1629238291110745,0.24664187707743718,704553766.073418,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,LIQUIDITY_CAP,0.27941590943008726,0.4229931543049614,1233716099.693172,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,SOFT_RISK_BUDGET,0.1562657310722754,0.23656253013957793,673496977.2536757,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2025,FAMILY_RISK_BUDGET,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2026 YTD,NO_QUALIFYING_OPPORTUNITY,0.09635620556364943,0.13208736493294845,338734003.5672032,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2026 YTD,SINGLE_SECURITY_CAP,0.30484457150152533,0.41788814667626084,1072073463.123951,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2026 YTD,LIQUIDITY_CAP,0.13132030905222003,0.18001698472269315,463529676.3309392,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2026 YTD,GROSS_CAP,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
X2,0.2,2026 YTD,CASH_EXHAUSTED,0.0,0.0,0.0,EXCLUSIVE_SIGNED_SNAPSHOT_WATERFALL; ORDER_DEPENDENT_NOT_SHAPLEY
