pair_id,wave_event_id,wave_symbol,control_event_id,symbol,feature_date,feature_position,split,board,matching_contract
01b6c76cddf984c42c130c30a23814eb26cf374e6553069965296355511618c5,01b6c76cddf984c42c130c30a23814eb26cf374e6553069965296355511618c5,000673.SZ,2f4d319bb4318aa03274e603d2a020dae2377d984f1444261e097f9392f821d2,000952.SZ,2020-12-24,237,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
01c5fa4a583e1c668b49e68c200c34212176c5e55b7379fea2262ef36105bcd0,01c5fa4a583e1c668b49e68c200c34212176c5e55b7379fea2262ef36105bcd0,000759.SZ,0d03bf918ef6ff08621e1ef3aad3d22f2d672f9f42cdee66f6a1792d7c651692,000410.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
01dc599c49e0ef62916254793979aa27f7604f2e8af52db74a90284e096e3aad,01dc599c49e0ef62916254793979aa27f7604f2e8af52db74a90284e096e3aad,000929.SZ,95c3779efb29c0676a7e15a3a9b35e65be1145da3f2e6231a036014d8814aed9,000025.SZ,2020-10-26,194,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
020826ecaa62078cd5471df2dd6f4fb1e5f9a1154204807e945fca6c1b438528,020826ecaa62078cd5471df2dd6f4fb1e5f9a1154204807e945fca6c1b438528,000608.SZ,7647c61a5aa0bd4b032f612acd7d7419f02f8dcf5aba95c8ed7646b6d8f69b98,000920.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
02594b4a736072615387ee8fc10be77014dcb473fdd435edfd38c5890cc1c302,02594b4a736072615387ee8fc10be77014dcb473fdd435edfd38c5890cc1c302,000017.SZ,13b1ff5ac7d1ad658100ecebf31f6cbca79bf4b3a83b924d25d03ef90512e2ed,000995.SZ,2020-04-01,58,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0260d240b5e9ae8b5c42da8dab2ed975f16139bd535e7a872ffaa197602bb72c,0260d240b5e9ae8b5c42da8dab2ed975f16139bd535e7a872ffaa197602bb72c,000504.SZ,4f42233d3c56996700569cb2b93264c98fbab624aa4ad2253f154d41e0ac35ec,000513.SZ,2020-12-18,233,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
02668d60fcfae1173e2f58b13be6e7050a48a9dd449821fa4a96e788e84880f8,02668d60fcfae1173e2f58b13be6e7050a48a9dd449821fa4a96e788e84880f8,000420.SZ,6c1372a62b4a025f3299b85e56517933599929d7e04090bb3d903f79d7e158af,000963.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
02825994c6dcbc0dc30c356b16c085121e8df67fe154f84cf2f71698bc7b5b02,02825994c6dcbc0dc30c356b16c085121e8df67fe154f84cf2f71698bc7b5b02,000820.SZ,39351f2789bec130eaa2f9b3ae3d479f7113ca362c5f1f5012b44ff96a2faf21,000766.SZ,2020-06-23,113,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
029b662fcc9c099f506faebe08697d87e6d02d71212e7d3bdab03fc97ddb25e8,029b662fcc9c099f506faebe08697d87e6d02d71212e7d3bdab03fc97ddb25e8,000967.SZ,6aee8c57807498178eacf13c4a3628c5ec7c53d53800b0508b64452af5ce8410,000301.SZ,2020-06-11,105,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
02b157f16632d9143d9dacb02fc4b162d2c9dd0b29c29b4e622ac46dfd22d91a,02b157f16632d9143d9dacb02fc4b162d2c9dd0b29c29b4e622ac46dfd22d91a,000637.SZ,0f64c16488b1c87f55d05fb2284dedc3ee2258e00132541fffdf738d9c1b0fa3,001979.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
030222be54048bbbdf0257b2cc1e3a3ce15568907c9a0e797fe49915ba1c1c4c,030222be54048bbbdf0257b2cc1e3a3ce15568907c9a0e797fe49915ba1c1c4c,002006.SZ,7cf94f289f3a562d6b4fd5e731262ca9bbb64a52765754cd8dd8855e43439bbc,000912.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
03097df31b888b3bca196f2de29172a4c1e2fe9f111a22027b5d8afd296b185b,03097df31b888b3bca196f2de29172a4c1e2fe9f111a22027b5d8afd296b185b,000510.SZ,9f38709248717cb9f08efa3e0522bc28b6496248275f6e76fde3eb99534fb8f9,002003.SZ,2020-05-25,92,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
030fcdfe1f241236fd73155e6c1faf4f4e409339a074bfb1093badd60ee2a64c,030fcdfe1f241236fd73155e6c1faf4f4e409339a074bfb1093badd60ee2a64c,000861.SZ,06ec51152928a930625435d87c345fd3d724bbfdd5aa97486b8d32b07f6923bb,002010.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0310e826de0c0bd4932e0de5fcd70a9c907cda1dace134bd35197890fd37c159,0310e826de0c0bd4932e0de5fcd70a9c907cda1dace134bd35197890fd37c159,001896.SZ,8e3555ed9868a6ba484111ecf8109d33c0827b313721d1651b81bf25a87427ad,000663.SZ,2020-11-02,199,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0396c0d171809aea0ce7c51030e9c9a27f971454cbbdbefda21ef9b723701c81,0396c0d171809aea0ce7c51030e9c9a27f971454cbbdbefda21ef9b723701c81,000697.SZ,dbeb0911f58d50fefaee419fa2767316dab10151f37e4e279de1b6a1d81dfae6,000961.SZ,2020-12-10,227,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
03c2074b4e463834b06e5783f9108636cb5090e78fb041ccaf62c2a8af454ece,03c2074b4e463834b06e5783f9108636cb5090e78fb041ccaf62c2a8af454ece,000959.SZ,1c7ce15678a04a53cdc2fb99c7ae4fb801febda71bff11842e5fffc65df62eef,000883.SZ,2020-10-21,191,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
03d84e4fdec9da12948c6f9bdb14f5e37fab497fe80c884e285309924ae138b7,03d84e4fdec9da12948c6f9bdb14f5e37fab497fe80c884e285309924ae138b7,000816.SZ,c347b373af9e8c0db006628ef937ae7a194f7bb66514bec21719634e79f052b2,000973.SZ,2020-05-21,90,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
03e267f08f9cb654735ba8fcbd822b047be66846bed2355d1ed6a1f7fcdd2995,03e267f08f9cb654735ba8fcbd822b047be66846bed2355d1ed6a1f7fcdd2995,000811.SZ,077cbc4be6a224a1207649a1414c1f7c0c50664789873ba8d5d43d2f7635b38a,000514.SZ,2020-05-25,92,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
03f31a1af5a09e478d60d834c24f0619bf821afc8c672c69b75e1ab7b5250193,03f31a1af5a09e478d60d834c24f0619bf821afc8c672c69b75e1ab7b5250193,000058.SZ,a2371e0e97b76ad8035be58e3786b8217377e44bb0d29a7ff2be6fbee29fe486,000530.SZ,2020-09-10,168,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
04094fc155752b4a2e586c50136d6377422173e18bfcc01b3a2e3e3afe302fac,04094fc155752b4a2e586c50136d6377422173e18bfcc01b3a2e3e3afe302fac,000158.SZ,a2906082c7a5ecf06771106f0419d20cccb2a36c73288cd4ee227e07545471af,000990.SZ,2020-03-31,57,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
040ad87b4fb664e7765334b034487c82944385331142beac72ee7b2089d194b8,040ad87b4fb664e7765334b034487c82944385331142beac72ee7b2089d194b8,000721.SZ,35230841a48d3edd04d1b52d6182428a4c17b3a36f4de06120ec9bf573895625,000422.SZ,2020-07-24,134,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
04bd1309099ea4e6fc1882b6e6e3b92dbaed0b8ee162b07ae6d951366ca95fca,04bd1309099ea4e6fc1882b6e6e3b92dbaed0b8ee162b07ae6d951366ca95fca,000676.SZ,d7e508d9b80b7e526aa68ff3ca24abb3f16b8ee9b9557ecd003f777fa00502ca,000936.SZ,2020-06-12,106,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
04cb0f53761d008c0ad81892165d69dbbf8a6c7eee3e8719a624df2f272d1ea3,04cb0f53761d008c0ad81892165d69dbbf8a6c7eee3e8719a624df2f272d1ea3,000895.SZ,16695325e208ce0543d874f476612b9215d932b4c118a9e2dc14c43c4b0796aa,000541.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
04ea9ad1c21a6a4f2e7a116b5cc7d9f244f2e87d6c373c738166a0e9f29f74d8,04ea9ad1c21a6a4f2e7a116b5cc7d9f244f2e87d6c373c738166a0e9f29f74d8,000416.SZ,526ac6816810513bce5add0629e44d683926a6b78b28cbbaa6b23a2614ebb188,000031.SZ,2020-04-29,77,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0515898e663836fc58db7a3f440f777797901b5a0614f35119b2b2ad08c552bf,0515898e663836fc58db7a3f440f777797901b5a0614f35119b2b2ad08c552bf,000938.SZ,4f056a8b333da3a07828db12c59249771af7403c3390552c8f05d40e6409366f,000026.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0655a379f16a0f31a2e0aa701cce361f368be8ca6214456ca97600af152ea9c6,0655a379f16a0f31a2e0aa701cce361f368be8ca6214456ca97600af152ea9c6,000875.SZ,3cdf62195c7166c7944cd98555d424ce16ef0166949d8b89d0d9c0a66b54b184,000632.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0750d8052bfe60d4231460ec0e7b80add4c6c4fbdd68a76df0ac75be36a6c747,0750d8052bfe60d4231460ec0e7b80add4c6c4fbdd68a76df0ac75be36a6c747,000636.SZ,d336e6d9861ffdbadeec74fbebbfa658e83733e5e2eaf4035a9279a89e2220b2,000036.SZ,2020-02-04,17,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
07ded1f7e8f9d63dbec63cd17d61fecfabf92cc659df4f803fe1045f0277edb8,07ded1f7e8f9d63dbec63cd17d61fecfabf92cc659df4f803fe1045f0277edb8,002001.SZ,454f6c70d1b7277c124f2995dc75a659f15524adcb6d4a251e47b74daea33961,000851.SZ,2020-08-05,142,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
07ecd32512ea544b33c72eb9c077d29cb82b33a69c8ac83b7b3ef3b5273693a5,07ecd32512ea544b33c72eb9c077d29cb82b33a69c8ac83b7b3ef3b5273693a5,000040.SZ,3fea269c2d983b3100be002cb7c28ddb1589fe652435a38dcf6c892390fcc629,000739.SZ,2020-06-15,107,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08b1ae35a8f4f66785bfd1d44a71bad19d2f286eb904b5f359105bf559242414,08b1ae35a8f4f66785bfd1d44a71bad19d2f286eb904b5f359105bf559242414,000955.SZ,7518b54d8dadef9298899d628a49a622ac8c279ffb02298b80be3450ac34d920,000608.SZ,2020-12-16,231,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08bc74c226afd9f38f1b64f8c3136c89d36ee9f4943e0999c79d590028ba6b49,08bc74c226afd9f38f1b64f8c3136c89d36ee9f4943e0999c79d590028ba6b49,000778.SZ,f7e074282476cc03d1086f7bd6fb6fa7b3d78aa23a517e68d87d393664ef458c,000010.SZ,2020-06-11,105,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08c955a960fb21d191c8ddf2cf9b66d6092f6d76ebad46f999db385fffdfde01,08c955a960fb21d191c8ddf2cf9b66d6092f6d76ebad46f999db385fffdfde01,000881.SZ,b06a0f6c5105ef2a43348891a6fdecc7691b2ee0b5be2a0e9b939493be547638,000830.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08cab2f6cb4206b7b2d8537c6e2ff11ab194b72fa929c75448d00eaeacd31c5c,08cab2f6cb4206b7b2d8537c6e2ff11ab194b72fa929c75448d00eaeacd31c5c,002038.SZ,1ef3660de75ea781ea83590bf5325711317fa6c2859a58391d2cca7be50d110b,000882.SZ,2020-02-03,16,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08e3e23828da78781fbed534d27b164fd5b9785dc6f544e4388cd4d6401bfb4d,08e3e23828da78781fbed534d27b164fd5b9785dc6f544e4388cd4d6401bfb4d,000791.SZ,4dd179a43009026815831242aa0ff4ea9e173d23da0038685c3d0bbe44e40ec3,000606.SZ,2020-03-17,47,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08e99ce7a69730dab0bcd6094f67b6ab0586377f1c3d7b97820a4beb88e40fdc,08e99ce7a69730dab0bcd6094f67b6ab0586377f1c3d7b97820a4beb88e40fdc,000555.SZ,7af675b5d576afc4b1cc568efb203d8a856950512000a341f5a8924bb589963d,000929.SZ,2020-01-06,2,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08ee23ffd46d1d814eb956226d579c347e314585d649535b3bacd1fc39dbe507,08ee23ffd46d1d814eb956226d579c347e314585d649535b3bacd1fc39dbe507,000554.SZ,f4737ba52ccda7ee5e502fcb380fd13b0a1cd88ff1b5414b0e3ccde3eb96bbcd,000571.SZ,2020-03-18,48,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
08f564b4b7dc63496d99bddc260d92ef414baee8fc98afb38f65ec6ffac48fc8,08f564b4b7dc63496d99bddc260d92ef414baee8fc98afb38f65ec6ffac48fc8,000531.SZ,db6f70fc2a81d70b0ee0a5533edb957dda07f833620f6a8fd8a11c5e811c5e04,000918.SZ,2020-02-07,20,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
09172f7560be1a9fe29d771f7112f3926332dfd64aac327354adbff1ae964826,09172f7560be1a9fe29d771f7112f3926332dfd64aac327354adbff1ae964826,000428.SZ,d0b6f3afb170b62536c58123cfbef91326df465bb2d19627c4e54224ae9ac4ae,002040.SZ,2020-05-22,91,validation,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
0980885a76a10d1594430940ced7fc80f37ca41b40b28b581bb3f8dd24fa8b59,0980885a76a10d1594430940ced7fc80f37ca41b40b28b581bb3f8dd24fa8b59,000997.SZ,96c5ffda0b6009faf3672d2b9c21c0136d0012efb24615b5187d202abccf4eba,002026.SZ,2020-01-02,0,discovery,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
09bd338e4fb1ad85501a233931b240bcaf97996c45b4954c2eb78d09101e94b8,09bd338e4fb1ad85501a233931b240bcaf97996c45b4954c2eb78d09101e94b8,000582.SZ,62c7bc6248b6d088f23547be733626877d1732ef287292b29288cdf832cc0463,000858.SZ,2020-09-30,182,holdout,MAIN,EXACT_FEATURE_DATE_AND_BOARD_WITHOUT_REPLACEMENT_WITHIN_STRATUM;UNION_UPSIDE_NEGATIVE;DISTANCE_GT_10_FROM_SAME_SYMBOL_SELECTED_WAVE
