group,version,mode,a,w,cost,delay,exit,module,id,config_hash,status,reason,verified_reuse,net_return,cagr,maxdd,maxdd_date,volatility,sharpe,mean_exposure,p95_exposure,max_single,trades,mean_hold,deferred_trades,fees,slippage,turnover,end_open,output,started_at,ended_at
OLD_MAIN,B0,MAX_DEPLOYABLE,30,5,1,1,FIXED10,,OLD_MAIN_B0_MAX_DEPLOYABLE,2ac58cb9ff296f14ffa0b678cbbb7fcc3fee5bc9b7d133cbb923c952e2f5f316,NEWLY_EXECUTED,,False,-0.8394342530980001,-0.37822459664957697,-0.8770496441072836,2023-12-29,0.37383605882504295,-1.08262541884982,0.815209226935986,0.9942373247009921,0.2438138034236034,793.0,10.011349306431274,4.0,75769.51709800003,73220.1100000007,156.72201260236594,10.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_B0_MAX_DEPLOYABLE,1788838502.3324869,1788838504.329181
OLD_MAIN,B0,CAP10,30,5,1,1,FIXED10,,OLD_MAIN_B0_CAP10,5ed028ce38bd7acbe3f2c247b64b1ddc2b6dfa3ee56cca2adbac7cc9a5865e3a,NEWLY_EXECUTED,,False,-0.8345864740211008,-0.3734011631385711,-0.8731399501894648,2023-12-29,0.34657728894498824,-1.1737830376610976,0.7710922910902407,0.9570191637644566,0.1915705448873308,792.0,10.011363636363637,4.0,73994.1540210999,71445.72000000077,149.32711619689934,10.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_B0_CAP10,1788838504.387636,1788838506.289296
OLD_MAIN,P,MAX_DEPLOYABLE,30,5,1,1,FIXED10,,OLD_MAIN_P_MAX_DEPLOYABLE,ded2c12b7be8ef0aa4445452d160b63ceeb4055a6adee59c7fba40028121855e,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_P_MAX_DEPLOYABLE,,
OLD_MAIN,P,CAP10,30,5,1,1,FIXED10,,OLD_MAIN_P_CAP10,37edc6dc4f13e01db0d3512ad3b21df6e6db93e0c5e72e858f7794d2659f85ca,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_P_CAP10,,
OLD_MAIN,C,MAX_DEPLOYABLE,30,5,1,1,FIXED10,,OLD_MAIN_C_MAX_DEPLOYABLE,2b148fb75b437e8e1e743d67a85b6efa72b732ca02edd79fa8f8e1d3c92fbd46,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:fe271b71771d9252b3e27b6ca37ac4cc:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_C_MAX_DEPLOYABLE,,
OLD_MAIN,C,CAP10,30,5,1,1,FIXED10,,OLD_MAIN_C_CAP10,e1a8b43a48bf60828480c35483fdf415b82ba43374835c1b8ba82984030fc3d0,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:fe271b71771d9252b3e27b6ca37ac4cc:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_C_CAP10,,
OLD_MAIN,PC,MAX_DEPLOYABLE,30,5,1,1,FIXED10,,OLD_MAIN_PC_MAX_DEPLOYABLE,35d35b40ee1b97def9d7f1abc6c0b53097ec092595510d61826cf0517461973a,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_PC_MAX_DEPLOYABLE,,
OLD_MAIN,PC,CAP10,30,5,1,1,FIXED10,,OLD_MAIN_PC_CAP10,5b44512087bd2b4c1e1ea7b51ab6d05ed4fc7ada6c684f2160ae152c2cefc34b,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_MAIN_PC_CAP10,,
OLD_COST,B0,MAX_DEPLOYABLE,30,5,2,1,FIXED10,,OLD_COST_B0_MAX_DEPLOYABLE,688498ac6f78aec69bd337fafddbdebb1e0a648e1563f369697a32168d839371,NEWLY_EXECUTED,,False,-0.9139625676331997,-0.47126460191570796,-0.9334202746662992,2023-12-29,0.3734046032039103,-1.5172538502778337,0.8076836952358273,0.9930330209022331,0.23146572477091787,789.0,10.005069708491762,3.0,130377.38763319983,99527.24000000017,155.70616437204956,10.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_COST_B0_MAX_DEPLOYABLE,1788838515.961031,1788838517.9118102
OLD_COST,B0,CAP10,30,5,2,1,FIXED10,,OLD_COST_B0_CAP10,a9ce148908b234a15c40b4ec4457227a6266d62b0c2ef7fce47a86a81ddb6361,NEWLY_EXECUTED,,False,-0.8890178639217997,-0.4351116011540076,-0.9140811241857212,2023-12-29,0.343641540179304,-1.4877949544728204,0.7602433283926567,0.9479649089286647,0.19595188885067233,788.0,10.01269035532995,4.0,130364.45792179996,99937.17000000004,148.57012468250113,10.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_COST_B0_CAP10,1788838517.970803,1788838519.502369
OLD_COST,PC,MAX_DEPLOYABLE,30,5,2,1,FIXED10,,OLD_COST_PC_MAX_DEPLOYABLE,e30abde4ac4ed68c8ee1c7fc1b62c8bf29a6adcda595d6a5254c0195979bfdb3,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_COST_PC_MAX_DEPLOYABLE,,
OLD_COST,PC,CAP10,30,5,2,1,FIXED10,,OLD_COST_PC_CAP10,2ed4e76f08e162a4ee3c27e218d29212bffaf395df2ff8e279dc274b345401a0,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:c8c912d47b1909debc9a141e7cc57499:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_COST_PC_CAP10,,
OLD_DELAY,B0,MAX_DEPLOYABLE,30,5,1,2,FIXED10,,OLD_DELAY_B0_MAX_DEPLOYABLE,20a279850de388272a06e85046962aceafc4c9fde6ad957615bbc9522cdfa0b3,NEWLY_EXECUTED,,False,-0.8993004009654006,-0.4492014680901748,-0.9229192299866675,2023-12-28,0.37039840302195914,-1.4225584221506646,0.8113393931577026,0.9917621391012267,0.22502172662442974,798.0,10.007518796992482,3.0,76166.11096540003,74337.71000000053,156.19528115792957,9.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_DELAY_B0_MAX_DEPLOYABLE,1788838522.8245912,1788838524.6755562
OLD_DELAY,B0,CAP10,30,5,1,2,FIXED10,,OLD_DELAY_B0_CAP10,758134996b05d822ed2792b91bb7ebe8e5ec77f877cdf9e4ed423c86ad2e52dd,NEWLY_EXECUTED,,False,-0.8603035278449008,-0.4003132344908201,-0.8899185230843463,2023-12-28,0.33827550045190075,-1.3406267154315976,0.7471607795585006,0.9322564552705065,0.18590321140182398,797.0,10.007528230865747,3.0,73328.69784490002,71823.32000000059,145.43918644398147,9.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_DELAY_B0_CAP10,1788838524.7292821,1788838526.5878289
OLD_DELAY,PC,MAX_DEPLOYABLE,30,5,1,2,FIXED10,,OLD_DELAY_PC_MAX_DEPLOYABLE,f4f0ebf26f09a654e3b75d4278b29dcfcf205392ae21c2c72ad2cc1dd1bb200d,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:abba850bde206bc7f6805c8b900037ee:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_DELAY_PC_MAX_DEPLOYABLE,,
OLD_DELAY,PC,CAP10,30,5,1,2,FIXED10,,OLD_DELAY_PC_CAP10,55c99a17c56479484df389cce861d0f55b6f734620a2cb4a5caac85ec3d8a95c,BLOCKED_EXECUTION_FACT,HELD_ACTION_MISSING:cninfo:distribution:abba850bde206bc7f6805c8b900037ee:share_credit_date,False,,,,,,,,,,,,,,,,,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_DELAY_PC_CAP10,,
OLD_NEIGHBOR,B0,CAP10,20,3,1,1,FIXED10,,OLD_NEIGHBOR_B0_CAP10_20_3,f2dbb9da870c4c8cea211e3bf6c2ba1554f9e78c57bfb851b32d723d5264521c,NEWLY_EXECUTED,,False,-0.8081906547823001,-0.34883057541290907,-0.8517326958429695,2023-12-28,0.35341487476505357,-1.035853515693123,0.7644353759745475,0.9535964872263314,0.16765080377423092,783.0,10.011494252873563,7.0,83633.22903829992,84125.02000000073,147.19608889591535,6.0,/Volumes/quant/CY_quant_research/minervini_ashare_clean_ascent_v2/OLD_NEIGHBOR_B0_CAP10_20_3,1788838530.042335,1788838532.165545
