source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
179,partial_rank,,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.071554420415801914,-0.0715544204158019,1.3877787807814457e-17,True
180,partial_rank,,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.095942020144369158,-0.0959420201443692,4.163336342344337e-17,True
181,partial_rank,,year,2022,SH_A,NON_ST,pit,3,,242,-0.10013504980696344,-0.10013504980696331,1.3877787807814457e-16,True
182,partial_rank,,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.040286054189865042,-0.040286054189865,4.163336342344337e-17,True
183,partial_rank,,year,2022,SZ_A,NON_ST,pit,3,,242,-0.045380127402084393,-0.045380127402084303,9.0205620750793969e-17,True
184,partial_rank,,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.27283147748941222,-0.27283147748941222,0,True
185,partial_rank,,year,2023,ALL_A,NON_ST,pit,3,,237,-0.27052072306349129,-0.27052072306349118,1.1102230246251565e-16,True
186,partial_rank,,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.2207726627938833,-0.2207726627938835,1.9428902930940239e-16,True
187,partial_rank,,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.22052422978274724,-0.22052422978274691,3.3306690738754696e-16,True
188,partial_rank,,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.2865035678029611,-0.2865035678029611,0,True
189,partial_rank,,year,2023,SH_A,NON_ST,pit,3,,237,-0.29283792063961728,-0.29283792063961722,5.5511151231257827e-17,True
190,partial_rank,,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.20089235719947793,-0.2008923571994779,2.7755575615628914e-17,True
191,partial_rank,,year,2023,SZ_A,NON_ST,pit,3,,237,-0.19887308956050403,-0.19887308956050401,2.7755575615628914e-17,True
192,tail_residual_gap,,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.0060554411473229004,-0.0060554411473227997,1.0061396160665481e-16,True
193,tail_residual_gap,,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.0056586546644051498,-0.0056586546644051003,4.9439619065339002e-17,True
194,tail_residual_gap,,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,828,-0.0056135612020187017,-0.0056135612020186002,1.0148132334464322e-16,True
195,tail_residual_gap,,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,829,-0.0050684241884505861,-0.0050684241884505002,8.5868812060851951e-17,True
196,tail_residual_gap,,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.004983829380363145,-0.0049838293803630999,4.5102810375396984e-17,True
197,tail_residual_gap,,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.0046914585445935984,-0.0046914585445935004,9.8011876392689601e-17,True
198,tail_residual_gap,,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.0045588321577245006,-0.0045588321577244,1.0061396160665481e-16,True
199,tail_residual_gap,,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.0049373042993393085,-0.0049373042993392999,8.6736173798840355e-18,True
