source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
155,partial_rank,CROSSER_DOWNSIDE,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.35845499814632142,-0.35845499814632142,0,True
156,partial_rank,CROSSER_DOWNSIDE,phase,4,SH_A,ALL_STATUS,pit,5,,166,-0.39686373265689723,-0.39686373265689712,1.1102230246251565e-16,True
157,partial_rank,CROSSER_DOWNSIDE,phase,4,SH_A,NON_ST,pit,5,,166,-0.39791876909237178,-0.3979187690923715,2.7755575615628914e-16,True
158,partial_rank,CROSSER_DOWNSIDE,phase,4,SZ_A,ALL_STATUS,pit,5,,166,-0.38787571144263761,-0.38787571144263783,2.2204460492503131e-16,True
159,partial_rank,CROSSER_DOWNSIDE,phase,4,SZ_A,NON_ST,pit,5,,166,-0.39646566499589803,-0.3964656649958978,2.2204460492503131e-16,True
160,partial_rank,CROSSER_DOWNSIDE,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.3045621578957215,-0.30456215789572122,2.7755575615628914e-16,True
161,partial_rank,CROSSER_DOWNSIDE,year,2020,ALL_A,NON_ST,pit,3,,107,-0.31426350243949897,-0.3142635024394988,1.6653345369377348e-16,True
162,partial_rank,CROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.15006695947050558,-0.15006695947050541,1.6653345369377348e-16,True
163,partial_rank,CROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.1467600025721251,-0.1467600025721251,0,True
164,partial_rank,CROSSER_DOWNSIDE,year,2020,SH_A,ALL_STATUS,pit,3,,107,-0.20557496014328119,-0.2055749601432813,1.1102230246251565e-16,True
165,partial_rank,CROSSER_DOWNSIDE,year,2020,SH_A,NON_ST,pit,3,,107,-0.21403798209598893,-0.21403798209598901,8.3266726846886741e-17,True
166,partial_rank,CROSSER_DOWNSIDE,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.28015996354770684,-0.28015996354770678,5.5511151231257827e-17,True
167,partial_rank,CROSSER_DOWNSIDE,year,2020,SZ_A,NON_ST,pit,3,,107,-0.26864770824525724,-0.26864770824525702,2.2204460492503131e-16,True
168,partial_rank,CROSSER_DOWNSIDE,year,2021,ALL_A,ALL_STATUS,pit,3,,243,-0.25386590075386911,-0.253865900753869,1.1102230246251565e-16,True
169,partial_rank,CROSSER_DOWNSIDE,year,2021,ALL_A,NON_ST,pit,3,,243,-0.26124207553509232,-0.26124207553509232,0,True
170,partial_rank,CROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.13795985160516883,-0.13795985160516891,8.3266726846886741e-17,True
171,partial_rank,CROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,243,-0.12879877485102717,-0.12879877485102709,8.3266726846886741e-17,True
172,partial_rank,CROSSER_DOWNSIDE,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.34455598732172893,-0.34455598732172871,2.2204460492503131e-16,True
173,partial_rank,CROSSER_DOWNSIDE,year,2021,SH_A,NON_ST,pit,3,,243,-0.35545278252697832,-0.35545278252697798,3.3306690738754696e-16,True
174,partial_rank,CROSSER_DOWNSIDE,year,2021,SZ_A,ALL_STATUS,pit,3,,243,-0.15890413893454411,-0.15890413893454411,0,True
175,partial_rank,CROSSER_DOWNSIDE,year,2021,SZ_A,NON_ST,pit,3,,243,-0.17246612674564243,-0.1724661267456423,1.3877787807814457e-16,True
176,partial_rank,CROSSER_DOWNSIDE,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.39359559125702137,-0.39359559125702148,1.1102230246251565e-16,True
177,partial_rank,CROSSER_DOWNSIDE,year,2022,ALL_A,NON_ST,pit,3,,242,-0.40403839058748481,-0.40403839058748492,1.1102230246251565e-16,True
178,partial_rank,CROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.33384617860526933,-0.33384617860526911,2.2204460492503131e-16,True
179,partial_rank,CROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.33011268739876287,-0.33011268739876293,5.5511151231257827e-17,True
180,partial_rank,CROSSER_DOWNSIDE,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.35875519644631859,-0.35875519644631859,0,True
181,partial_rank,CROSSER_DOWNSIDE,year,2022,SH_A,NON_ST,pit,3,,242,-0.36508691530563608,-0.36508691530563608,0,True
182,partial_rank,CROSSER_DOWNSIDE,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.37031074619100302,-0.37031074619100318,1.6653345369377348e-16,True
183,partial_rank,CROSSER_DOWNSIDE,year,2022,SZ_A,NON_ST,pit,3,,242,-0.37732018879350687,-0.37732018879350698,1.1102230246251565e-16,True
184,partial_rank,CROSSER_DOWNSIDE,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.63217045453307119,-0.63217045453307152,3.3306690738754696e-16,True
185,partial_rank,CROSSER_DOWNSIDE,year,2023,ALL_A,NON_ST,pit,3,,237,-0.62273323954880488,-0.62273323954880544,5.5511151231257827e-16,True
186,partial_rank,CROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.527128641363932,-0.527128641363932,0,True
187,partial_rank,CROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.52079011763147864,-0.52079011763147787,7.7715611723760958e-16,True
188,partial_rank,CROSSER_DOWNSIDE,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.62251298804197075,-0.62251298804197086,1.1102230246251565e-16,True
189,partial_rank,CROSSER_DOWNSIDE,year,2023,SH_A,NON_ST,pit,3,,237,-0.63347129927152823,-0.63347129927152845,2.2204460492503131e-16,True
190,partial_rank,CROSSER_DOWNSIDE,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.55733887944915628,-0.55733887944915628,0,True
191,partial_rank,CROSSER_DOWNSIDE,year,2023,SZ_A,NON_ST,pit,3,,237,-0.53996293185044864,-0.53996293185044786,7.7715611723760958e-16,True
192,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,ALL_A,ALL_STATUS,pit,3,,107,-0.21927725285162827,-0.21927725285162811,1.6653345369377348e-16,True
193,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,ALL_A,NON_ST,pit,3,,107,-0.23185434226711241,-0.2318543422671123,1.1102230246251565e-16,True
194,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.14833642966724409,-0.14833642966724411,2.7755575615628914e-17,True
195,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.13910590330582007,-0.13910590330582009,2.7755575615628914e-17,True
196,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,SH_A,ALL_STATUS,pit,3,,107,-0.1047479068079651,-0.1047479068079651,0,True
197,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,SH_A,NON_ST,pit,3,,107,-0.12230110831339931,-0.1223011083133993,1.3877787807814457e-17,True
198,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,SZ_A,ALL_STATUS,pit,3,,107,-0.25165674805578653,-0.25165674805578653,0,True
199,partial_rank,CROSSER_MINUS_NONCROSSER,block,A,SZ_A,NON_ST,pit,3,,107,-0.22405184957747584,-0.22405184957747559,2.4980018054066022e-16,True
200,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,ALL_A,ALL_STATUS,pit,3,,722,-0.50086195280650403,-0.50086195280650381,2.2204460492503131e-16,True
201,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,ALL_A,NON_ST,pit,3,,722,-0.50813669623403057,-0.50813669623403068,1.1102230246251565e-16,True
202,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,721,-0.39627530123521559,-0.39627530123521543,1.6653345369377348e-16,True
203,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,CHINEXT_BOARD,NON_ST,pit,3,,722,-0.39071319005531163,-0.39071319005531169,5.5511151231257827e-17,True
204,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,SH_A,ALL_STATUS,pit,3,,722,-0.50748559252416525,-0.50748559252416525,0,True
205,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,SH_A,NON_ST,pit,3,,722,-0.51600642537718477,-0.51600642537718477,0,True
206,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,SZ_A,ALL_STATUS,pit,3,,722,-0.46416199461020274,-0.46416199461020252,2.2204460492503131e-16,True
207,partial_rank,CROSSER_MINUS_NONCROSSER,block,B,SZ_A,NON_ST,pit,3,,722,-0.46441357378495424,-0.46441357378495413,1.1102230246251565e-16,True
208,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,-0.41267410761540407,-0.4126741076154043,2.2204460492503131e-16,True
209,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,-0.48240779758561148,-0.4824077975856112,2.7755575615628914e-16,True
210,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,-0.4896554799858725,-0.4896554799858725,0,True
211,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,-0.41245065386095914,-0.41245065386095908,5.5511151231257827e-17,True
212,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.478521429356629,-0.47852142935662911,1.1102230246251565e-16,True
213,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,-0.48270708419992026,-0.48270708419991998,2.7755575615628914e-16,True
214,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,-0.42016203874904989,-0.42016203874904978,1.1102230246251565e-16,True
215,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,-0.49117752100260353,-0.49117752100260342,1.1102230246251565e-16,True
216,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,-0.49518981945673168,-0.49518981945673168,0,True
217,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,-0.42025031441830646,-0.42025031441830651,5.5511151231257827e-17,True
218,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.48593202662047358,-0.48593202662047341,1.6653345369377348e-16,True
219,partial_rank,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,-0.48689234918776286,-0.48689234918776242,4.4408920985006262e-16,True
220,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,828,-0.3359938218329438,-0.3359938218329438,0,True
221,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,828,-0.39343731151458133,-0.3934373115145815,1.6653345369377348e-16,True
222,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,828,-0.37940497030641368,-0.37940497030641351,1.6653345369377348e-16,True
223,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,828,-0.31514085358243271,-0.31514085358243271,0,True
224,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,828,-0.37060705570809838,-0.37060705570809849,1.1102230246251565e-16,True
225,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,828,-0.35572793351219661,-0.35572793351219639,2.2204460492503131e-16,True
226,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,829,-0.33147027411660945,-0.33147027411660918,2.7755575615628914e-16,True
227,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,829,-0.38667333865751785,-0.3866733386575178,5.5511151231257827e-17,True
228,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,829,-0.37165530405900687,-0.3716553040590071,2.2204460492503131e-16,True
229,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,829,-0.31069204779712084,-0.31069204779712067,1.6653345369377348e-16,True
230,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,829,-0.36395076750694677,-0.36395076750694672,5.5511151231257827e-17,True
231,partial_rank,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,829,-0.34767497911206069,-0.34767497911206069,0,True
232,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,-0.38946403700899668,-0.38946403700899662,5.5511151231257827e-17,True
233,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,-0.46615993385614302,-0.46615993385614313,1.1102230246251565e-16,True
234,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,-0.47164314514557176,-0.47164314514557198,2.2204460492503131e-16,True
235,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,-0.39249966803631436,-0.39249966803631442,5.5511151231257827e-17,True
236,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.47738054529009849,-0.4773805452900986,1.1102230246251565e-16,True
237,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,-0.48273093371675546,-0.48273093371675529,1.6653345369377348e-16,True
238,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,-0.39794213577246401,-0.39794213577246412,1.1102230246251565e-16,True
239,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,-0.47530626341789256,-0.47530626341789239,1.6653345369377348e-16,True
240,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,-0.48225526480779762,-0.48225526480779751,1.1102230246251565e-16,True
241,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,-0.40137228843595296,-0.40137228843595302,5.5511151231257827e-17,True
242,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.48629333030358501,-0.48629333030358468,3.3306690738754696e-16,True
243,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,-0.49271013840941136,-0.49271013840941141,5.5511151231257827e-17,True
244,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,-0.38515301625960296,-0.38515301625960302,5.5511151231257827e-17,True
245,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,-0.45529535692379847,-0.45529535692379841,5.5511151231257827e-17,True
246,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,-0.45814565858365308,-0.45814565858365291,1.6653345369377348e-16,True
247,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,-0.38031856071110143,-0.38031856071110159,1.6653345369377348e-16,True
248,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.44615283462031652,-0.44615283462031652,0,True
249,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,-0.44604544407477459,-0.44604544407477442,1.6653345369377348e-16,True
250,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,-0.38684688868209233,-0.38684688868209222,1.1102230246251565e-16,True
251,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,,829,-0.45299886439760678,-0.45299886439760711,3.3306690738754696e-16,True
252,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,,829,-0.45304232852105542,-0.45304232852105558,1.6653345369377348e-16,True
253,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,,829,-0.38242100577006266,-0.38242100577006261,5.5511151231257827e-17,True
254,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.44282973679104481,-0.4428297367910447,1.1102230246251565e-16,True
255,partial_rank,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,,829,-0.43931805719570377,-0.43931805719570372,5.5511151231257827e-17,True
256,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,,722,-0.50086195280650403,-0.50086195280650381,2.2204460492503131e-16,True
257,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,,722,-0.50813669623403057,-0.50813669623403068,1.1102230246251565e-16,True
258,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,721,-0.39627530123521559,-0.39627530123521543,1.6653345369377348e-16,True
259,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,,722,-0.39071319005531163,-0.39071319005531169,5.5511151231257827e-17,True
260,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,,722,-0.50748559252416525,-0.50748559252416525,0,True
261,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SH_A,NON_ST,pit,3,,722,-0.51600642537718477,-0.51600642537718477,0,True
262,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,,722,-0.46416199461020274,-0.46416199461020252,2.2204460492503131e-16,True
263,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,,722,-0.46441357378495424,-0.46441357378495413,1.1102230246251565e-16,True
264,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,,586,-0.53664382379945741,-0.5366438237994573,1.1102230246251565e-16,True
265,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,,586,-0.54195128773141366,-0.54195128773141388,2.2204460492503131e-16,True
266,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,-0.44928514540692449,-0.4492851454069246,1.1102230246251565e-16,True
267,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,,586,-0.44088091336081159,-0.44088091336081142,1.6653345369377348e-16,True
268,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,,586,-0.51106616170197061,-0.5110661617019705,1.1102230246251565e-16,True
269,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SH_A,NON_ST,pit,3,,586,-0.51977259243513618,-0.5197725924351364,2.2204460492503131e-16,True
270,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,,586,-0.51712042925378465,-0.51712042925378454,1.1102230246251565e-16,True
271,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,,586,-0.51116781272821177,-0.51116781272821188,1.1102230246251565e-16,True
272,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,,587,-0.46295156640470825,-0.46295156640470808,1.6653345369377348e-16,True
273,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,,587,-0.4692421523352564,-0.46924215233525612,2.7755575615628914e-16,True
274,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,-0.35961315978289243,-0.35961315978289232,1.1102230246251565e-16,True
275,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,,587,-0.34888924872256022,-0.34888924872256027,5.5511151231257827e-17,True
276,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,,587,-0.46797787781216926,-0.46797787781216932,5.5511151231257827e-17,True
277,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SH_A,NON_ST,pit,3,,587,-0.47572670549435075,-0.47572670549435031,4.4408920985006262e-16,True
278,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,,587,-0.41311339020481369,-0.41311339020481369,0,True
279,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,,587,-0.40623817360920006,-0.40623817360920023,1.6653345369377348e-16,True
280,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,,592,-0.41005298281848984,-0.41005298281848979,5.5511151231257827e-17,True
281,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,,592,-0.42097354118097879,-0.42097354118097891,1.1102230246251565e-16,True
282,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,591,-0.25595197272010639,-0.25595197272010672,3.3306690738754696e-16,True
283,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,,592,-0.25469058401673877,-0.25469058401673861,1.6653345369377348e-16,True
284,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,,592,-0.40574332627852572,-0.40574332627852572,0,True
285,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SH_A,NON_ST,pit,3,,592,-0.41573776993813455,-0.41573776993813433,2.2204460492503131e-16,True
286,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,,592,-0.38877177358542181,-0.38877177358542142,3.8857805861880479e-16,True
287,partial_rank,CROSSER_MINUS_NONCROSSER,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,,592,-0.38663548416733112,-0.38663548416733112,0,True
288,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,ALL_STATUS,pit,3,,276,-0.52677510148231277,-0.52677510148231255,2.2204460492503131e-16,True
289,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,ALL_STATUS,pit,5,,166,-0.47458697444652481,-0.4745869744465247,1.1102230246251565e-16,True
290,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,NON_ST,pit,3,,276,-0.53341504082358293,-0.53341504082358293,0,True
291,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,ALL_A,NON_ST,pit,5,,166,-0.47218177824057722,-0.47218177824057728,5.5511151231257827e-17,True
292,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,,276,-0.37374102429217232,-0.37374102429217237,5.5511151231257827e-17,True
293,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.36081190615996989,-0.36081190615996972,1.6653345369377348e-16,True
294,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,NON_ST,pit,3,,276,-0.3598277860876623,-0.3598277860876623,0,True
295,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.35657163478782189,-0.35657163478782172,1.6653345369377348e-16,True
296,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,ALL_STATUS,pit,3,,276,-0.51583410482618208,-0.51583410482618253,4.4408920985006262e-16,True
297,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,ALL_STATUS,pit,5,,166,-0.45681678140532223,-0.45681678140532173,4.9960036108132044e-16,True
298,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,NON_ST,pit,3,,276,-0.51894697249594246,-0.51894697249594246,0,True
299,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SH_A,NON_ST,pit,5,,166,-0.46655161976637705,-0.46655161976637738,3.3306690738754696e-16,True
300,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,ALL_STATUS,pit,3,,276,-0.45840473983264063,-0.45840473983264141,7.7715611723760958e-16,True
301,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,ALL_STATUS,pit,5,,166,-0.40398477588667486,-0.40398477588667459,2.7755575615628914e-16,True
302,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,NON_ST,pit,3,,276,-0.44972123699089916,-0.44972123699089878,3.8857805861880479e-16,True
303,partial_rank,CROSSER_MINUS_NONCROSSER,phase,0,SZ_A,NON_ST,pit,5,,166,-0.39476561921200398,-0.3947656192120042,2.2204460492503131e-16,True
304,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,ALL_STATUS,pit,3,,277,-0.44713859067248446,-0.44713859067248451,5.5511151231257827e-17,True
305,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,ALL_STATUS,pit,5,,166,-0.43539403625322398,-0.4353940362532237,2.7755575615628914e-16,True
306,partial_rank,CROSSER_MINUS_NONCROSSER,phase,1,ALL_A,NON_ST,pit,3,,277,-0.4598468329263326,-0.45984683292633211,4.9960036108132044e-16,True
