source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
41,partial_rank,,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,0.0072632319068595807,0.0072632319068595998,1.9081958235744878e-17,True
42,partial_rank,,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.0088683190579072584,-0.0088683190579071994,5.8980598183211441e-17,True
43,partial_rank,,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,0.0092055117686911641,0.0092055117686910999,6.4184768611141862e-17,True
44,partial_rank,,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.055768517989360604,-0.0557685179893605,1.0408340855860843e-16,True
45,partial_rank,,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,-0.042662895012246078,-0.042662895012246002,7.6327832942979512e-17,True
46,partial_rank,,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.056997443428349996,-0.056997443428350003,6.9388939039072284e-18,True
47,partial_rank,,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,,829,-0.044577180644605467,-0.044577180644605398,6.9388939039072284e-17,True
48,partial_rank,,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,,722,-0.062894860407322478,-0.062894860407322506,2.7755575615628914e-17,True
49,partial_rank,,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,,722,-0.066002362205203391,-0.066002362205203405,1.3877787807814457e-17,True
50,partial_rank,,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,-0.080332159904697192,-0.080332159904697095,9.7144514654701197e-17,True
51,partial_rank,,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,,720,-0.076249540919613945,-0.076249540919613903,4.163336342344337e-17,True
52,partial_rank,,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,,722,-0.030692703145139315,-0.030692703145139302,1.3877787807814457e-17,True
53,partial_rank,,leave_one_year_out,2020,SH_A,NON_ST,pit,3,,722,-0.033652650147588482,-0.033652650147588503,2.0816681711721685e-17,True
54,partial_rank,,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,,722,-0.062421993113349228,-0.0624219931133492,2.7755575615628914e-17,True
55,partial_rank,,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,,722,-0.065223756976041117,-0.065223756976041103,1.3877787807814457e-17,True
56,partial_rank,,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,,586,-0.1081786331313298,-0.1081786331313298,0,True
57,partial_rank,,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,,586,-0.10797594032377836,-0.1079759403237783,5.5511151231257827e-17,True
58,partial_rank,,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,-0.10700077984629786,-0.1070007798462978,5.5511151231257827e-17,True
59,partial_rank,,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,,586,-0.099584938704261342,-0.099584938704261203,1.3877787807814457e-16,True
60,partial_rank,,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,,586,-0.045663445395880929,-0.045663445395880901,2.7755575615628914e-17,True
61,partial_rank,,leave_one_year_out,2021,SH_A,NON_ST,pit,3,,586,-0.045294495998102841,-0.045294495998102799,4.163336342344337e-17,True
62,partial_rank,,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,,586,-0.10460856337108471,-0.10460856337108471,0,True
63,partial_rank,,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,,586,-0.10325748102174458,-0.1032574810217446,2.7755575615628914e-17,True
64,partial_rank,,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,,587,-0.081306814842509609,-0.081306814842509595,1.3877787807814457e-17,True
65,partial_rank,,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,,587,-0.077228133198308235,-0.077228133198308305,6.9388939039072284e-17,True
66,partial_rank,,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,584,-0.061490941730279032,-0.061490941730278997,3.4694469519536142e-17,True
67,partial_rank,,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,,585,-0.058537394231141085,-0.058537394231141002,8.3266726846886741e-17,True
68,partial_rank,,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,,587,-0.06224981044940734,-0.062249810449407299,4.163336342344337e-17,True
69,partial_rank,,leave_one_year_out,2022,SH_A,NON_ST,pit,3,,587,-0.057141404539990774,-0.057141404539990698,7.6327832942979512e-17,True
70,partial_rank,,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,,587,-0.04917249949286337,-0.0491724994928633,6.9388939039072284e-17,True
71,partial_rank,,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,,587,-0.048282958258715473,-0.048282958258715397,7.6327832942979512e-17,True
72,partial_rank,,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,,592,0.011105982127582865,0.011105982127582801,6.4184768611141862e-17,True
73,partial_rank,,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,,592,0.011025407043263089,0.011025407043263,8.8470897274817162e-17,True
74,partial_rank,,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,589,-0.05727914447458287,-0.057279144474582697,1.7347234759768071e-16,True
75,partial_rank,,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,,590,-0.051743219893094834,-0.051743219893094897,6.2450045135165055e-17,True
76,partial_rank,,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,,592,0.050377570711468554,0.050377570711468499,5.5511151231257827e-17,True
77,partial_rank,,leave_one_year_out,2023,SH_A,NON_ST,pit,3,,592,0.052890284925991293,0.0528902849259913,6.9388939039072284e-18,True
78,partial_rank,,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,,592,-0.019476858826287344,-0.019476858826287299,4.5102810375396984e-17,True
79,partial_rank,,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,,592,-0.020755509590788306,-0.020755509590788201,1.0408340855860843e-16,True
80,partial_rank,,phase,0,ALL_A,ALL_STATUS,pit,3,,276,-0.094560723938332952,-0.094560723938332897,5.5511151231257827e-17,True
81,partial_rank,,phase,0,ALL_A,ALL_STATUS,pit,5,,166,0.025929334982738878,0.025929334982738798,7.9797279894933126e-17,True
82,partial_rank,,phase,0,ALL_A,NON_ST,pit,3,,276,-0.096139037457880189,-0.096139037457880203,1.3877787807814457e-17,True
83,partial_rank,,phase,0,ALL_A,NON_ST,pit,5,,166,0.021218274818466033,0.021218274818465999,3.4694469519536142e-17,True
84,partial_rank,,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,,275,-0.14362781865069918,-0.14362781865069921,2.7755575615628914e-17,True
85,partial_rank,,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.027546012478667205,-0.027546012478667101,1.0408340855860843e-16,True
86,partial_rank,,phase,0,CHINEXT_BOARD,NON_ST,pit,3,,275,-0.13947125649338651,-0.1394712564933866,8.3266726846886741e-17,True
87,partial_rank,,phase,0,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.017309359713173288,-0.017309359713173302,1.3877787807814457e-17,True
88,partial_rank,,phase,0,SH_A,ALL_STATUS,pit,3,,276,-0.034781301247001697,-0.0347813012470016,9.7144514654701197e-17,True
89,partial_rank,,phase,0,SH_A,ALL_STATUS,pit,5,,166,0.050207933021674207,0.0502079330216742,6.9388939039072284e-18,True
90,partial_rank,,phase,0,SH_A,NON_ST,pit,3,,276,-0.030745312704288638,-0.0307453127042886,3.8163916471489756e-17,True
91,partial_rank,,phase,0,SH_A,NON_ST,pit,5,,166,0.048350900875103145,0.048350900875102999,1.457167719820518e-16,True
92,partial_rank,,phase,0,SZ_A,ALL_STATUS,pit,3,,276,-0.064862326826114189,-0.064862326826114106,8.3266726846886741e-17,True
93,partial_rank,,phase,0,SZ_A,ALL_STATUS,pit,5,,166,-0.0014007302450829489,-0.0014007302450828999,4.90059381963448e-17,True
94,partial_rank,,phase,0,SZ_A,NON_ST,pit,3,,276,-0.067705613586129573,-0.067705613586129504,6.9388939039072284e-17,True
95,partial_rank,,phase,0,SZ_A,NON_ST,pit,5,,166,0.0028640437706644413,0.0028640437706644001,4.1199682554449168e-17,True
96,partial_rank,,phase,1,ALL_A,ALL_STATUS,pit,3,,277,-0.053030934928795702,-0.053030934928795702,0,True
97,partial_rank,,phase,1,ALL_A,ALL_STATUS,pit,5,,166,-0.12081446799816124,-0.1208144679981612,4.163336342344337e-17,True
98,partial_rank,,phase,1,ALL_A,NON_ST,pit,3,,277,-0.061596540977349859,-0.061596540977349797,6.2450045135165055e-17,True
99,partial_rank,,phase,1,ALL_A,NON_ST,pit,5,,166,-0.12844902261899832,-0.1284490226189984,8.3266726846886741e-17,True
100,partial_rank,,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,,277,0.011510088441316374,0.011510088441316299,7.4593109467002705e-17,True
101,partial_rank,,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,-0.24447049984987235,-0.2444704998498724,5.5511151231257827e-17,True
102,partial_rank,,phase,1,CHINEXT_BOARD,NON_ST,pit,3,,277,0.018883630064941082,0.018883630064940999,8.3266726846886741e-17,True
103,partial_rank,,phase,1,CHINEXT_BOARD,NON_ST,pit,5,,165,-0.22853872546833984,-0.2285387254683395,3.3306690738754696e-16,True
104,partial_rank,,phase,1,SH_A,ALL_STATUS,pit,3,,277,-0.012361233263975107,-0.0123612332639751,6.9388939039072284e-18,True
105,partial_rank,,phase,1,SH_A,ALL_STATUS,pit,5,,166,-0.1305886335092637,-0.1305886335092637,0,True
106,partial_rank,,phase,1,SH_A,NON_ST,pit,3,,277,-0.022070074406117884,-0.022070074406117801,8.3266726846886741e-17,True
107,partial_rank,,phase,1,SH_A,NON_ST,pit,5,,166,-0.13058314959599873,-0.1305831495959987,2.7755575615628914e-17,True
108,partial_rank,,phase,1,SZ_A,ALL_STATUS,pit,3,,277,-0.063547403712809342,-0.0635474037128093,4.163336342344337e-17,True
109,partial_rank,,phase,1,SZ_A,ALL_STATUS,pit,5,,166,-0.13476275396601251,-0.13476275396601239,1.1102230246251565e-16,True
110,partial_rank,,phase,1,SZ_A,NON_ST,pit,3,,277,-0.065684323899453737,-0.065684323899453695,4.163336342344337e-17,True
111,partial_rank,,phase,1,SZ_A,NON_ST,pit,5,,166,-0.12599743721119161,-0.12599743721119161,0,True
112,partial_rank,,phase,2,ALL_A,ALL_STATUS,pit,3,,276,0.018071396864679769,0.018071396864679699,6.9388939039072284e-17,True
113,partial_rank,,phase,2,ALL_A,ALL_STATUS,pit,5,,165,-0.066600613538342582,-0.066600613538342499,8.3266726846886741e-17,True
114,partial_rank,,phase,2,ALL_A,NON_ST,pit,3,,276,0.023169459615659575,0.023169459615659499,7.6327832942979512e-17,True
115,partial_rank,,phase,2,ALL_A,NON_ST,pit,5,,165,-0.055988041367793166,-0.055988041367793097,6.9388939039072284e-17,True
116,partial_rank,,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,,274,-0.088278629136720327,-0.088278629136720299,2.7755575615628914e-17,True
117,partial_rank,,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,-0.11349617198870302,-0.113496171988703,1.3877787807814457e-17,True
118,partial_rank,,phase,2,CHINEXT_BOARD,NON_ST,pit,3,,275,-0.08565081031610583,-0.085650810316105802,2.7755575615628914e-17,True
119,partial_rank,,phase,2,CHINEXT_BOARD,NON_ST,pit,5,,164,-0.11239833248951689,-0.1123983324895169,1.3877787807814457e-17,True
120,partial_rank,,phase,2,SH_A,ALL_STATUS,pit,3,,276,0.032568693213907658,0.032568693213907603,5.5511151231257827e-17,True
121,partial_rank,,phase,2,SH_A,ALL_STATUS,pit,5,,165,0.0018473633032229726,0.0018473633032229,7.2641545556528797e-17,True
122,partial_rank,,phase,2,SH_A,NON_ST,pit,3,,276,0.036222637389170788,0.036222637389170802,1.3877787807814457e-17,True
123,partial_rank,,phase,2,SH_A,NON_ST,pit,5,,165,0.01294306351705648,0.012943063517056401,7.9797279894933126e-17,True
124,partial_rank,,phase,2,SZ_A,ALL_STATUS,pit,3,,276,-0.018257998286969057,-0.018257998286969002,5.5511151231257827e-17,True
125,partial_rank,,phase,2,SZ_A,ALL_STATUS,pit,5,,165,-0.056963978755311034,-0.056963978755311,3.4694469519536142e-17,True
126,partial_rank,,phase,2,SZ_A,NON_ST,pit,3,,276,-0.018576431691878326,-0.018576431691878299,2.7755575615628914e-17,True
127,partial_rank,,phase,2,SZ_A,NON_ST,pit,5,,165,-0.054543148109976493,-0.054543148109976403,9.0205620750793969e-17,True
128,partial_rank,,phase,3,ALL_A,ALL_STATUS,pit,5,,166,0.079647544152770144,0.079647544152770006,1.3877787807814457e-16,True
129,partial_rank,,phase,3,ALL_A,NON_ST,pit,5,,166,0.072648343187869877,0.072648343187869793,8.3266726846886741e-17,True
130,partial_rank,,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,0.052909048109004007,0.052909048109003903,1.0408340855860843e-16,True
131,partial_rank,,phase,3,CHINEXT_BOARD,NON_ST,pit,5,,166,0.055819633456207246,0.055819633456207197,4.8572257327350599e-17,True
132,partial_rank,,phase,3,SH_A,ALL_STATUS,pit,5,,166,0.11491453748211529,0.1149145374821153,1.3877787807814457e-17,True
133,partial_rank,,phase,3,SH_A,NON_ST,pit,5,,166,0.12037356224723003,0.12037356224723,2.7755575615628914e-17,True
134,partial_rank,,phase,3,SZ_A,ALL_STATUS,pit,5,,166,0.048268109189775185,0.048268109189775102,8.3266726846886741e-17,True
135,partial_rank,,phase,3,SZ_A,NON_ST,pit,5,,166,0.043866478262634394,0.043866478262634401,6.9388939039072284e-18,True
136,partial_rank,,phase,4,ALL_A,ALL_STATUS,pit,5,,166,-0.078307360900097753,-0.078307360900097697,5.5511151231257827e-17,True
137,partial_rank,,phase,4,ALL_A,NON_ST,pit,5,,166,-0.081251428251791227,-0.0812514282517912,2.7755575615628914e-17,True
138,partial_rank,,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.020393166017852803,-0.0203931660178528,3.4694469519536142e-18,True
139,partial_rank,,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.012843255670596491,-0.0128432556705965,8.6736173798840355e-18,True
140,partial_rank,,phase,4,SH_A,ALL_STATUS,pit,5,,166,0.0025136977563486405,0.0025136977563486001,4.0332320816460765e-17,True
141,partial_rank,,phase,4,SH_A,NON_ST,pit,5,,166,0.0064747548601144398,0.0064747548601143999,3.9898639947466563e-17,True
142,partial_rank,,phase,4,SZ_A,ALL_STATUS,pit,5,,166,-0.074441632852126322,-0.074441632852126294,2.7755575615628914e-17,True
143,partial_rank,,phase,4,SZ_A,NON_ST,pit,5,,166,-0.077944516640797434,-0.077944516640797407,2.7755575615628914e-17,True
144,partial_rank,,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.0064270942081106714,-0.0064270942081106003,7.1123662515049091e-17,True
145,partial_rank,,year,2020,ALL_A,NON_ST,pit,3,,107,0.023612168780532111,0.0236121687805321,1.0408340855860843e-17,True
146,partial_rank,,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.022474494985046944,-0.022474494985046899,4.5102810375396984e-17,True
147,partial_rank,,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.019583994695018599,-0.019583994695018599,0,True
148,partial_rank,,year,2020,SH_A,ALL_STATUS,pit,3,,107,0.13010826018098393,0.1301082601809839,2.7755575615628914e-17,True
149,partial_rank,,year,2020,SH_A,NON_ST,pit,3,,107,0.1570205212762105,0.1570205212762105,0,True
150,partial_rank,,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.0095317402714136436,-0.0095317402714136003,4.3368086899420177e-17,True
151,partial_rank,,year,2020,SZ_A,NON_ST,pit,3,,107,0.020816242584201245,0.0208162425842012,4.5102810375396984e-17,True
152,partial_rank,,year,2021,ALL_A,ALL_STATUS,pit,3,,243,0.025992243663389134,0.025992243663389099,3.4694469519536142e-17,True
153,partial_rank,,year,2021,ALL_A,NON_ST,pit,3,,243,0.02689965938282958,0.026899659382829601,2.0816681711721685e-17,True
154,partial_rank,,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,240,0.064994582280488933,0.064994582280488794,1.3877787807814457e-16,True
155,partial_rank,,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,241,0.064009066440694026,0.064009066440693999,2.7755575615628914e-17,True
156,partial_rank,,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.021275619336284038,-0.021275619336284,3.8163916471489756e-17,True
157,partial_rank,,year,2021,SH_A,NON_ST,pit,3,,243,-0.020718553918181757,-0.020718553918181701,5.5511151231257827e-17,True
158,partial_rank,,year,2021,SZ_A,ALL_STATUS,pit,3,,243,0.082229438372977248,0.082229438372977207,4.163336342344337e-17,True
159,partial_rank,,year,2021,SZ_A,NON_ST,pit,3,,243,0.068093380898764058,0.068093380898764003,5.5511151231257827e-17,True
160,partial_rank,,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.11040886020450839,-0.1104088602045083,9.7144514654701197e-17,True
161,partial_rank,,year,2022,ALL_A,NON_ST,pit,3,,242,-0.11583386540441236,-0.1158338654044123,5.5511151231257827e-17,True
162,partial_rank,,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.12323564692261851,-0.1232356469226185,1.3877787807814457e-17,True
163,partial_rank,,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.11693425084435477,-0.1169342508443549,1.2490009027033011e-16,True
164,partial_rank,,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.077430537928414353,-0.077430537928414297,5.5511151231257827e-17,True
165,partial_rank,,year,2022,SH_A,NON_ST,pit,3,,242,-0.087127650365317111,-0.087127650365317097,1.3877787807814457e-17,True
166,partial_rank,,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.11873851589142057,-0.11873851589142061,4.163336342344337e-17,True
167,partial_rank,,year,2022,SZ_A,NON_ST,pit,3,,242,-0.12368458277520436,-0.1236845827752043,5.5511151231257827e-17,True
168,partial_rank,,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.17318470454648335,-0.1731847045464833,5.5511151231257827e-17,True
169,partial_rank,,year,2023,ALL_A,NON_ST,pit,3,,237,-0.16563913370334746,-0.16563913370334751,5.5511151231257827e-17,True
170,partial_rank,,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.11327433323610642,-0.11327433323610631,1.1102230246251565e-16,True
171,partial_rank,,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.10536269659396588,-0.1053626965939658,8.3266726846886741e-17,True
172,partial_rank,,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.18750040597331749,-0.1875004059733176,1.1102230246251565e-16,True
173,partial_rank,,year,2023,SH_A,NON_ST,pit,3,,237,-0.19091790269096007,-0.1909179026909599,1.6653345369377348e-16,True
174,partial_rank,,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.10213017075481541,-0.1021301707548154,1.3877787807814457e-17,True
175,partial_rank,,year,2023,SZ_A,NON_ST,pit,3,,237,-0.090719061490751138,-0.090719061490750999,1.3877787807814457e-16,True
176,tail_residual_gap,,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.037498064448102435,-0.0374980644481024,3.4694469519536142e-17,True
177,tail_residual_gap,,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.03635476838613675,-0.036354768386136702,4.8572257327350599e-17,True
178,tail_residual_gap,,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,826,-0.034389628513394999,-0.034389628513394901,9.7144514654701197e-17,True
179,tail_residual_gap,,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,827,-0.028190131011357589,-0.028190131011357498,9.0205620750793969e-17,True
180,tail_residual_gap,,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.018542622963876248,-0.018542622963876099,1.4918621893400541e-16,True
181,tail_residual_gap,,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.016650003134293372,-0.016650003134293299,7.2858385991025898e-17,True
182,tail_residual_gap,,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.032746763901400647,-0.032746763901400598,4.8572257327350599e-17,True
183,tail_residual_gap,,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.034687834056822013,-0.034687834056821999,1.3877787807814457e-17,True
