source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
13,arm_robustness,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS:rejected,SZ_A,ALL_STATUS,pit,3,rejected,829,-0.28788870549104217,-0.28788870549104212,5.5511151231257827e-17,True
14,arm_robustness,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST:accepted,SZ_A,NON_ST,pit,3,accepted,829,-0.16935231451275481,-0.1693523145127547,1.1102230246251565e-16,True
15,arm_robustness,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST:rejected,SZ_A,NON_ST,pit,3,rejected,829,-0.28770059914551432,-0.28770059914551432,0,True
16,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS:accepted,ALL_A,ALL_STATUS,pit,3,accepted,829,-0.41027339538951585,-0.41027339538951568,1.6653345369377348e-16,True
17,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS:rejected,ALL_A,ALL_STATUS,pit,3,rejected,829,-0.38764449078502328,-0.38764449078502311,1.6653345369377348e-16,True
18,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST:accepted,ALL_A,NON_ST,pit,3,accepted,829,-0.40945739167931638,-0.40945739167931638,0,True
19,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST:rejected,ALL_A,NON_ST,pit,3,rejected,829,-0.39221110812436211,-0.39221110812436211,0,True
20,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS:accepted,CHINEXT_BOARD,ALL_STATUS,pit,3,accepted,826,-0.26913887402599823,-0.26913887402599801,2.2204460492503131e-16,True
21,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS:rejected,CHINEXT_BOARD,ALL_STATUS,pit,3,rejected,826,-0.26774887358679494,-0.267748873586795,5.5511151231257827e-17,True
22,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST:accepted,CHINEXT_BOARD,NON_ST,pit,3,accepted,827,-0.26464225958386872,-0.26464225958386872,0,True
23,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST:rejected,CHINEXT_BOARD,NON_ST,pit,3,rejected,827,-0.25879075829312786,-0.25879075829312781,5.5511151231257827e-17,True
24,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS:accepted,SH_A,ALL_STATUS,pit,3,accepted,829,-0.40734030034456054,-0.40734030034456031,2.2204460492503131e-16,True
25,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS:rejected,SH_A,ALL_STATUS,pit,3,rejected,829,-0.36757391885264712,-0.36757391885264701,1.1102230246251565e-16,True
26,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST:accepted,SH_A,NON_ST,pit,3,accepted,829,-0.40689850088191426,-0.40689850088191393,3.3306690738754696e-16,True
27,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST:rejected,SH_A,NON_ST,pit,3,rejected,829,-0.36957634722852861,-0.36957634722852861,0,True
28,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS:accepted,SZ_A,ALL_STATUS,pit,3,accepted,829,-0.32161543243316976,-0.32161543243316981,5.5511151231257827e-17,True
29,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS:rejected,SZ_A,ALL_STATUS,pit,3,rejected,829,-0.32399537643545273,-0.32399537643545251,2.2204460492503131e-16,True
30,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST:accepted,SZ_A,NON_ST,pit,3,accepted,829,-0.31974858996035843,-0.31974858996035832,1.1102230246251565e-16,True
31,arm_robustness,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST:rejected,SZ_A,NON_ST,pit,3,rejected,829,-0.32659116864531751,-0.32659116864531762,1.1102230246251565e-16,True
32,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,,107,-0.24200265354481693,-0.2420026535448167,2.2204460492503131e-16,True
33,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,,107,-0.24620167416345021,-0.2462016741634499,3.0531133177191805e-16,True
34,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.18186519610905744,-0.18186519610905741,2.7755575615628914e-17,True
35,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.17765299426233475,-0.1776529942623348,5.5511151231257827e-17,True
36,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,,107,-0.17299242630825706,-0.17299242630825701,5.5511151231257827e-17,True
37,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,,107,-0.16692636327385962,-0.16692636327385971,8.3266726846886741e-17,True
38,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,,107,-0.21117278877334428,-0.21117278877334431,2.7755575615628914e-17,True
39,partial_rank,PREOPEN_PATH_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,,107,-0.20362573303542825,-0.20362573303542819,5.5511151231257827e-17,True
40,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,,722,-0.28587614257873506,-0.28587614257873512,5.5511151231257827e-17,True
41,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,,722,-0.2920327511692139,-0.2920327511692139,0,True
42,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,-0.26862877666697832,-0.26862877666697821,1.1102230246251565e-16,True
43,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,,720,-0.2684364036840225,-0.26843640368402261,1.1102230246251565e-16,True
44,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,,722,-0.28091659574924555,-0.28091659574924538,1.6653345369377348e-16,True
45,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,,722,-0.28725992320250299,-0.28725992320250288,1.1102230246251565e-16,True
46,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,SZ_A,ALL_STATUS,pit,3,,722,-0.27175984138973763,-0.27175984138973741,2.2204460492503131e-16,True
47,partial_rank,PREOPEN_PATH_DOWNSIDE,block,B,SZ_A,NON_ST,pit,3,,722,-0.27650382952655106,-0.27650382952655111,5.5511151231257827e-17,True
48,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,-0.073661030453104542,-0.073661030453104404,1.3877787807814457e-16,True
49,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,-0.27449804971830277,-0.27449804971830272,5.5511151231257827e-17,True
50,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,-0.29892491810754429,-0.29892491810754412,1.6653345369377348e-16,True
51,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,-0.073812152468845357,-0.073812152468845302,5.5511151231257827e-17,True
52,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.27477799379601758,-0.27477799379601747,1.1102230246251565e-16,True
53,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,-0.29951860227075372,-0.29951860227075372,0,True
54,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,-0.086641005952932684,-0.086641005952932601,8.3266726846886741e-17,True
55,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,-0.28036659157114635,-0.28036659157114641,5.5511151231257827e-17,True
56,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,-0.30373358578614523,-0.30373358578614512,1.1102230246251565e-16,True
57,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,-0.087901737505182237,-0.087901737505182195,4.163336342344337e-17,True
58,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.28066345379623808,-0.28066345379623808,0,True
59,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,-0.30433693987714211,-0.304336939877142,1.1102230246251565e-16,True
60,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,826,-0.19614605559764148,-0.19614605559764159,1.1102230246251565e-16,True
61,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,826,-0.26919302267715983,-0.26919302267715972,1.1102230246251565e-16,True
62,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,826,-0.31040276036089753,-0.31040276036089748,5.5511151231257827e-17,True
63,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,826,-0.18071329002057807,-0.18071329002057801,5.5511151231257827e-17,True
64,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,826,-0.25494600740414103,-0.25494600740414097,5.5511151231257827e-17,True
65,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,826,-0.29819220616293274,-0.29819220616293263,1.1102230246251565e-16,True
66,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,827,-0.20174202696703497,-0.201742026967035,2.7755575615628914e-17,True
67,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,827,-0.26838617332600034,-0.26838617332600012,2.2204460492503131e-16,True
68,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,827,-0.30590149353048485,-0.30590149353048468,1.6653345369377348e-16,True
69,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,827,-0.18686207411886588,-0.18686207411886571,1.6653345369377348e-16,True
70,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,827,-0.25361427219418914,-0.25361427219418919,5.5511151231257827e-17,True
71,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,827,-0.29378765143634961,-0.29378765143634938,2.2204460492503131e-16,True
72,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,-0.035198414466034479,-0.0351984144660345,2.0816681711721685e-17,True
73,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,-0.25151756971559747,-0.25151756971559741,5.5511151231257827e-17,True
74,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,-0.27864172968016154,-0.27864172968016138,1.6653345369377348e-16,True
75,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,-0.03658473211557392,-0.036584732115573899,2.0816681711721685e-17,True
76,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.26002459540670608,-0.26002459540670608,0,True
77,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,-0.28541470836264921,-0.28541470836264909,1.1102230246251565e-16,True
78,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,-0.045007389368839627,-0.0450073893688396,2.7755575615628914e-17,True
79,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,-0.25691078310723381,-0.2569107831072337,1.1102230246251565e-16,True
80,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,-0.28178022945509545,-0.28178022945509529,1.6653345369377348e-16,True
81,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,-0.047411572697481509,-0.047411572697481398,1.1102230246251565e-16,True
82,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.26547100695336179,-0.26547100695336168,1.1102230246251565e-16,True
83,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,-0.2881303472779343,-0.28813034727793402,2.7755575615628914e-16,True
84,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,-0.078166689138752812,-0.078166689138752701,1.1102230246251565e-16,True
85,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,-0.26696071484465983,-0.26696071484465972,1.1102230246251565e-16,True
86,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,-0.28140454807237419,-0.28140454807237419,0,True
87,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,-0.07583839380788919,-0.075838393807889107,8.3266726846886741e-17,True
88,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.26138638506550005,-0.26138638506549983,2.2204460492503131e-16,True
89,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,-0.27939129175214994,-0.27939129175215,5.5511151231257827e-17,True
90,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,-0.089442296237397301,-0.089442296237397301,0,True
91,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,,829,-0.27148877410970779,-0.27148877410970762,1.6653345369377348e-16,True
92,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,,829,-0.28245579872742993,-0.28245579872742999,5.5511151231257827e-17,True
93,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,,829,-0.088157958914584625,-0.088157958914584597,2.7755575615628914e-17,True
94,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.2653707315492439,-0.26537073154924368,2.2204460492503131e-16,True
95,partial_rank,PREOPEN_PATH_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,,829,-0.28000277882225239,-0.28000277882225222,1.6653345369377348e-16,True
96,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,,722,-0.28587614257873506,-0.28587614257873512,5.5511151231257827e-17,True
97,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,,722,-0.2920327511692139,-0.2920327511692139,0,True
98,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,-0.26862877666697832,-0.26862877666697821,1.1102230246251565e-16,True
99,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,,720,-0.2684364036840225,-0.26843640368402261,1.1102230246251565e-16,True
100,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,,722,-0.28091659574924555,-0.28091659574924538,1.6653345369377348e-16,True
101,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,SH_A,NON_ST,pit,3,,722,-0.28725992320250299,-0.28725992320250288,1.1102230246251565e-16,True
102,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,,722,-0.27175984138973763,-0.27175984138973741,2.2204460492503131e-16,True
103,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,,722,-0.27650382952655106,-0.27650382952655111,5.5511151231257827e-17,True
104,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,,586,-0.35015297617241431,-0.35015297617241448,1.6653345369377348e-16,True
105,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,,586,-0.35126280785444147,-0.35126280785444169,2.2204460492503131e-16,True
106,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,-0.30316887834947781,-0.30316887834947748,3.3306690738754696e-16,True
107,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,,586,-0.30164012437568399,-0.30164012437568388,1.1102230246251565e-16,True
108,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,,586,-0.30947827679245177,-0.30947827679245138,3.8857805861880479e-16,True
109,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,SH_A,NON_ST,pit,3,,586,-0.31420562911292027,-0.31420562911292022,5.5511151231257827e-17,True
110,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,,586,-0.33158163721489781,-0.33158163721489781,0,True
111,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,,586,-0.33033228782502488,-0.33033228782502499,1.1102230246251565e-16,True
112,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,,587,-0.29575127431584614,-0.29575127431584602,1.1102230246251565e-16,True
113,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,,587,-0.30253372276374429,-0.30253372276374441,1.1102230246251565e-16,True
114,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,584,-0.25697937741242671,-0.25697937741242671,0,True
115,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,,585,-0.25308575477617756,-0.25308575477617717,3.8857805861880479e-16,True
116,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,,587,-0.29260810502953249,-0.29260810502953238,1.1102230246251565e-16,True
117,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,SH_A,NON_ST,pit,3,,587,-0.29931945990179853,-0.29931945990179831,2.2204460492503131e-16,True
118,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,,587,-0.25619927601867376,-0.25619927601867393,1.6653345369377348e-16,True
119,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,,587,-0.26100659861744469,-0.26100659861744457,1.1102230246251565e-16,True
120,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,,592,-0.18329490861548464,-0.1832949086154845,1.3877787807814457e-16,True
121,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,,592,-0.19166675300958391,-0.1916667530095838,1.1102230246251565e-16,True
122,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,589,-0.18783515769778553,-0.1878351576977855,2.7755575615628914e-17,True
123,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,,590,-0.18717884037232257,-0.1871788403723226,2.7755575615628914e-17,True
124,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,,592,-0.17024400167613563,-0.1702440016761356,2.7755575615628914e-17,True
125,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,SH_A,NON_ST,pit,3,,592,-0.17443203885326461,-0.17443203885326461,0,True
126,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,,592,-0.19432769080517265,-0.19432769080517259,5.5511151231257827e-17,True
127,partial_rank,PREOPEN_PATH_DOWNSIDE,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,,592,-0.20172165037883852,-0.2017216503788386,8.3266726846886741e-17,True
128,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,3,,276,-0.29240414598251524,-0.29240414598251502,2.2204460492503131e-16,True
129,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,5,,166,-0.25258252709631274,-0.25258252709631279,5.5511151231257827e-17,True
130,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,3,,276,-0.29790224273667038,-0.29790224273667032,5.5511151231257827e-17,True
131,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,5,,166,-0.26231390632851803,-0.26231390632851792,1.1102230246251565e-16,True
132,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,,275,-0.30186386547172767,-0.30186386547172772,5.5511151231257827e-17,True
133,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.29393752306635412,-0.29393752306635412,0,True
134,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,3,,275,-0.30261104239876507,-0.30261104239876502,5.5511151231257827e-17,True
135,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.29363644697234986,-0.2936364469723497,1.6653345369377348e-16,True
136,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,3,,276,-0.27180105743613053,-0.27180105743613059,5.5511151231257827e-17,True
137,partial_rank,PREOPEN_PATH_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,5,,166,-0.22342670420167846,-0.2234267042016784,5.5511151231257827e-17,True
