source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
144,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,ALL_A,ALL_STATUS,pit,5,,166,-0.33821509233266905,-0.33821509233266911,5.5511151231257827e-17,True
145,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,ALL_A,NON_ST,pit,5,,166,-0.32972662954395993,-0.32972662954395993,0,True
146,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.24056106042596068,-0.24056106042596059,8.3266726846886741e-17,True
147,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.23733645687029364,-0.23733645687029351,1.3877787807814457e-16,True
148,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,SH_A,ALL_STATUS,pit,5,,166,-0.25925170674835424,-0.25925170674835413,1.1102230246251565e-16,True
149,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,SH_A,NON_ST,pit,5,,166,-0.26090772740394536,-0.26090772740394541,5.5511151231257827e-17,True
150,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,SZ_A,ALL_STATUS,pit,5,,166,-0.31454061475380718,-0.31454061475380701,1.6653345369377348e-16,True
151,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,3,SZ_A,NON_ST,pit,5,,166,-0.3102134253956374,-0.31021342539563718,2.2204460492503131e-16,True
152,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,ALL_A,ALL_STATUS,pit,5,,166,-0.39510517340875789,-0.395105173408758,1.1102230246251565e-16,True
153,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,ALL_A,NON_ST,pit,5,,166,-0.4066387847234057,-0.4066387847234057,0,True
154,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,-0.30438983944819187,-0.3043898394481917,1.6653345369377348e-16,True
155,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,-0.2936109520131942,-0.29361095201319443,2.2204460492503131e-16,True
156,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,SH_A,ALL_STATUS,pit,5,,166,-0.32145993340104578,-0.32145993340104578,0,True
157,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,SH_A,NON_ST,pit,5,,166,-0.32128630986620499,-0.3212863098662051,1.1102230246251565e-16,True
158,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,SZ_A,ALL_STATUS,pit,5,,166,-0.38828447913318132,-0.38828447913318132,0,True
159,partial_rank,REJECTED_CROSSER_DOWNSIDE,phase,4,SZ_A,NON_ST,pit,5,,166,-0.39299723898918193,-0.39299723898918221,2.7755575615628914e-16,True
160,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.31306600162770731,-0.3130660016277072,1.1102230246251565e-16,True
161,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,ALL_A,NON_ST,pit,3,,107,-0.30406692500661536,-0.3040669250066152,1.6653345369377348e-16,True
162,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.097935514272676091,-0.097935514272675994,9.7144514654701197e-17,True
163,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.093690388535472263,-0.093690388535472194,6.9388939039072284e-17,True
164,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,SH_A,ALL_STATUS,pit,3,,107,-0.1545808363418523,-0.1545808363418523,0,True
165,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,SH_A,NON_ST,pit,3,,107,-0.16484233000387405,-0.16484233000387399,5.5511151231257827e-17,True
166,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.30925273915703588,-0.30925273915703572,1.6653345369377348e-16,True
167,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2020,SZ_A,NON_ST,pit,3,,107,-0.29085046704917983,-0.2908504670491795,3.3306690738754696e-16,True
168,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,ALL_A,ALL_STATUS,pit,3,,243,-0.25321925719227495,-0.25321925719227489,5.5511151231257827e-17,True
169,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,ALL_A,NON_ST,pit,3,,243,-0.25827789959437741,-0.25827789959437741,0,True
170,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,240,-0.14651457441053967,-0.14651457441053969,2.7755575615628914e-17,True
171,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,241,-0.1357653947926894,-0.13576539479268929,1.1102230246251565e-16,True
172,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.32237788920616972,-0.3223778892061695,2.2204460492503131e-16,True
173,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,SH_A,NON_ST,pit,3,,243,-0.32937289769182143,-0.32937289769182132,1.1102230246251565e-16,True
174,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,SZ_A,ALL_STATUS,pit,3,,243,-0.16657767083239325,-0.16657767083239319,5.5511151231257827e-17,True
175,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2021,SZ_A,NON_ST,pit,3,,243,-0.18297238649673814,-0.18297238649673811,2.7755575615628914e-17,True
176,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.37784671210389686,-0.37784671210389692,5.5511151231257827e-17,True
177,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,ALL_A,NON_ST,pit,3,,242,-0.38982738482643559,-0.38982738482643547,1.1102230246251565e-16,True
178,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,-0.29377259108332221,-0.29377259108332188,3.3306690738754696e-16,True
179,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,-0.2937206989457905,-0.29372069894579073,2.2204460492503131e-16,True
180,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.31283338079926226,-0.31283338079926221,5.5511151231257827e-17,True
181,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,SH_A,NON_ST,pit,3,,242,-0.31676168854224024,-0.31676168854224013,1.1102230246251565e-16,True
182,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,SZ_A,ALL_STATUS,pit,3,,242,-0.35750934242094884,-0.35750934242094889,5.5511151231257827e-17,True
183,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2022,SZ_A,NON_ST,pit,3,,242,-0.37232747542162997,-0.37232747542163008,1.1102230246251565e-16,True
184,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,ALL_A,ALL_STATUS,pit,3,,237,-0.57264964455860234,-0.5726496445586019,4.4408920985006262e-16,True
185,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,ALL_A,NON_ST,pit,3,,237,-0.56866767362269788,-0.56866767362269832,4.4408920985006262e-16,True
186,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,-0.43519660713515507,-0.4351966071351549,1.6653345369377348e-16,True
187,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,-0.42671010302798895,-0.42671010302798867,2.7755575615628914e-16,True
188,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,SH_A,ALL_STATUS,pit,3,,237,-0.56856493857432822,-0.5685649385743281,1.1102230246251565e-16,True
189,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,SH_A,NON_ST,pit,3,,237,-0.57248894889869328,-0.57248894889869317,1.1102230246251565e-16,True
190,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,SZ_A,ALL_STATUS,pit,3,,237,-0.50229624340124102,-0.50229624340124124,2.2204460492503131e-16,True
191,partial_rank,REJECTED_CROSSER_DOWNSIDE,year,2023,SZ_A,NON_ST,pit,3,,237,-0.49288173807824393,-0.49288173807824393,0,True
192,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,ALL_A,ALL_STATUS,pit,3,,107,-0.12153371157885658,-0.12153371157885649,8.3266726846886741e-17,True
193,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,ALL_A,NON_ST,pit,3,,107,-0.11772351210665125,-0.1177235121066512,4.163336342344337e-17,True
194,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,0.19184299039779168,0.19184299039779171,2.7755575615628914e-17,True
195,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,0.19291391922885356,0.19291391922885359,2.7755575615628914e-17,True
196,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SH_A,ALL_STATUS,pit,3,,107,-0.025639029670589692,-0.025639029670589598,9.3675067702747583e-17,True
197,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SH_A,NON_ST,pit,3,,107,-0.053830525658317231,-0.053830525658317203,2.7755575615628914e-17,True
198,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SZ_A,ALL_STATUS,pit,3,,107,-0.17051365587780781,-0.1705136558778077,1.1102230246251565e-16,True
199,partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SZ_A,NON_ST,pit,3,,107,-0.19098135918132342,-0.19098135918132331,1.1102230246251565e-16,True
200,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,ALL_A,ALL_STATUS,pit,3,,722,-0.030487102330174532,-0.030487102330174501,3.1225022567582528e-17,True
201,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,ALL_A,NON_ST,pit,3,,722,-0.021125779901863168,-0.021125779901863099,6.9388939039072284e-17,True
202,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,0.045623619614702016,0.045623619614702002,1.3877787807814457e-17,True
203,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,CHINEXT_BOARD,NON_ST,pit,3,,720,0.045656397970701083,0.045656397970701,8.3266726846886741e-17,True
204,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SH_A,ALL_STATUS,pit,3,,722,0.01333438828863916,0.0133343882886391,6.0715321659188248e-17,True
205,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SH_A,NON_ST,pit,3,,722,0.023154208661678981,0.023154208661678902,7.9797279894933126e-17,True
206,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SZ_A,ALL_STATUS,pit,3,,722,-0.026477161055482874,-0.026477161055482801,7.2858385991025898e-17,True
207,partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SZ_A,NON_ST,pit,3,,722,-0.031814313972797492,-0.031814313972797402,9.0205620750793969e-17,True
208,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,-0.11581120545152943,-0.1158112054515294,2.7755575615628914e-17,True
209,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,-0.027191655539628982,-0.027191655539628899,8.3266726846886741e-17,True
210,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,0.015366970058031173,0.0153669700580311,7.2858385991025898e-17,True
211,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,-0.12850935587744675,-0.12850935587744669,5.5511151231257827e-17,True
212,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.036454727217430087,-0.036454727217429997,9.0205620750793969e-17,True
213,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,0.0034791173049012998,0.0034791173049012998,0,True
214,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,-0.10961363585656524,-0.10961363585656519,4.163336342344337e-17,True
215,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,-0.021022477205761985,-0.021022477205761898,8.6736173798840355e-17,True
216,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,0.019973165796140571,0.019973165796140498,7.2858385991025898e-17,True
217,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,-0.11669445619807808,-0.116694456198078,8.3266726846886741e-17,True
218,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.026948120879152368,-0.026948120879152299,6.9388939039072284e-17,True
219,partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,0.011407795009643614,0.0114077950096436,1.3877787807814457e-17,True
220,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,826,0.03443070821053193,0.034430708210531902,2.7755575615628914e-17,True
221,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,826,0.067645995064081796,0.067645995064081796,0,True
222,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,826,0.12842522762731443,0.1284252276273144,2.7755575615628914e-17,True
223,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,826,0.015349087094585512,0.0153490870945855,1.214306433183765e-17,True
224,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,826,0.044709948424901662,0.044709948424901599,6.2450045135165055e-17,True
225,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,826,0.10489984281556307,0.1048998428155631,2.7755575615628914e-17,True
226,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,827,0.033936415698877911,0.0339364156988778,1.1102230246251565e-16,True
227,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,827,0.065381681545784234,0.065381681545784207,2.7755575615628914e-17,True
228,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,827,0.12370267309049084,0.12370267309049079,4.163336342344337e-17,True
229,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,827,0.016988140782872502,0.016988140782872502,0,True
230,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,827,0.044562552755785106,0.044562552755785002,1.0408340855860843e-16,True
231,partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,827,0.10146738785189773,0.10146738785189779,6.9388939039072284e-17,True
232,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,-0.071171822530808074,-0.071171822530808004,6.9388939039072284e-17,True
233,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,0.012464176069300472,0.012464176069300399,7.2858385991025898e-17,True
234,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,0.029119138717882107,0.0291191387178821,6.9388939039072284e-18,True
235,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,-0.080371141004787136,-0.080371141004787094,4.163336342344337e-17,True
236,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,0.012836275633575289,0.012836275633575299,1.0408340855860843e-17,True
237,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,0.029452204303803468,0.029452204303803398,6.9388939039072284e-17,True
238,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,-0.065195649888658697,-0.065195649888658599,9.7144514654701197e-17,True
239,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,0.013329773140870495,0.013329773140870501,5.2041704279304213e-18,True
240,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,0.025120210441437467,0.025120210441437401,6.591949208711867e-17,True
241,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,-0.070534656425475434,-0.070534656425475406,2.7755575615628914e-17,True
242,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,0.017413703781699631,0.0174137037816996,3.1225022567582528e-17,True
243,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,0.028176810261659194,0.028176810261659101,9.3675067702747583e-17,True
244,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,-0.1261444025894006,-0.1261444025894006,0,True
245,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,-0.026406127040619058,-0.026406127040618999,5.8980598183211441e-17,True
246,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,0.034905213991165945,0.034905213991165897,4.8572257327350599e-17,True
247,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,-0.14039923405750115,-0.1403992340575011,5.5511151231257827e-17,True
248,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.038232386765196247,-0.038232386765196302,5.5511151231257827e-17,True
249,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,0.019948374535409177,0.0199483745354091,7.6327832942979512e-17,True
250,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,-0.13465564037330294,-0.13465564037330299,5.5511151231257827e-17,True
251,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,,829,-0.032683945266662635,-0.032683945266662601,3.4694469519536142e-17,True
252,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,,829,0.031425513544520653,0.031425513544520597,5.5511151231257827e-17,True
253,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,,829,-0.14290626597906333,-0.14290626597906331,2.7755575615628914e-17,True
254,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,,829,-0.042542115437042123,-0.042542115437042102,2.0816681711721685e-17,True
255,partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,,829,0.017343827681904893,0.017343827681904799,9.3675067702747583e-17,True
256,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,,722,-0.030487102330174532,-0.030487102330174501,3.1225022567582528e-17,True
257,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,,722,-0.021125779901863168,-0.021125779901863099,6.9388939039072284e-17,True
258,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,0.045623619614702016,0.045623619614702002,1.3877787807814457e-17,True
259,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,,720,0.045656397970701083,0.045656397970701,8.3266726846886741e-17,True
260,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,,722,0.01333438828863916,0.0133343882886391,6.0715321659188248e-17,True
261,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SH_A,NON_ST,pit,3,,722,0.023154208661678981,0.023154208661678902,7.9797279894933126e-17,True
262,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,,722,-0.026477161055482874,-0.026477161055482801,7.2858385991025898e-17,True
263,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,,722,-0.031814313972797492,-0.031814313972797402,9.0205620750793969e-17,True
264,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,,586,0.0298185265379881,0.029818526537987999,1.0061396160665481e-16,True
265,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,,586,0.036427068014231075,0.036427068014230998,7.6327832942979512e-17,True
266,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,586,0.095929784909591004,0.095929784909591004,0,True
267,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,,586,0.095483526662860974,0.095483526662860904,6.9388939039072284e-17,True
268,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,,586,0.066475414981697165,0.066475414981697095,6.9388939039072284e-17,True
269,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SH_A,NON_ST,pit,3,,586,0.067077123710300557,0.067077123710300501,5.5511151231257827e-17,True
270,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,,586,0.0098652983303615296,0.0098652983303615001,2.9490299091605721e-17,True
271,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,,586,0.0088166054631020774,0.0088166054631019994,7.8062556418956319e-17,True
272,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,,587,-0.035152589135582113,-0.035152589135582002,1.1102230246251565e-16,True
273,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,,587,-0.024330766211818795,-0.024330766211818799,3.4694469519536142e-18,True
274,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,584,0.063891787983907003,0.063891787983906906,9.7144514654701197e-17,True
275,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,,585,0.064268516072038401,0.064268516072038304,9.7144514654701197e-17,True
276,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,,587,0.027155728320722692,0.027155728320722598,9.3675067702747583e-17,True
277,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SH_A,NON_ST,pit,3,,587,0.026925482182297671,0.026925482182297601,6.9388939039072284e-17,True
278,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,,587,-0.054514820573014815,-0.054514820573014801,1.3877787807814457e-17,True
279,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,,587,-0.060309224320521861,-0.060309224320521798,6.2450045135165055e-17,True
280,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,,592,-0.097390278131332012,-0.097390278131331998,1.3877787807814457e-17,True
281,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,,592,-0.091232777518824124,-0.091232777518824096,2.7755575615628914e-17,True
282,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,589,-0.020660087001511632,-0.0206600870015116,3.1225022567582528e-17,True
283,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,,590,-0.023310704720535445,-0.0233107047205354,4.5102810375396984e-17,True
284,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,,592,-0.067092495248764872,-0.0670924952487649,2.7755575615628914e-17,True
285,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SH_A,NON_ST,pit,3,,592,-0.06309146412156999,-0.063091464121570004,1.3877787807814457e-17,True
286,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,,592,-0.066520216234356166,-0.066520216234356097,6.9388939039072284e-17,True
287,partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,,592,-0.074794023815208374,-0.074794023815208402,2.7755575615628914e-17,True
288,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,ALL_STATUS,pit,3,,276,0.048336798905542773,0.048336798905542697,7.6327832942979512e-17,True
289,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,ALL_STATUS,pit,5,,166,0.082259721771457295,0.082259721771457198,9.7144514654701197e-17,True
290,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,NON_ST,pit,3,,276,0.052471232559001157,0.052471232559001102,5.5511151231257827e-17,True
291,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,NON_ST,pit,5,,166,0.076960503492836382,0.076960503492836299,8.3266726846886741e-17,True
292,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,,275,0.096723988839842359,0.096723988839842304,5.5511151231257827e-17,True
