strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,price_basis,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002727.SZ|2022-03-15,002727.SZ|2022-03-15,002727.SZ,2022-03-30 15:00:00,2022-03-31 09:30:00,"[-0.054048489345554396, 0.6269683313174116, ""002727.SZ"", ""002727.SZ|2022-03-15""]",262.08088865763233,23.799999237060547,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,500000.0,6249.999999999999
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002585.SZ|2022-03-28,002585.SZ|2022-03-28,002585.SZ,2022-04-19 15:00:00,2022-04-20 09:30:00,"[-0.19620558882235528, 0.7719611350484082, ""002585.SZ"", ""002585.SZ|2022-03-28""]",415.29060792817734,15.0,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,493750.0,6241.817837160505
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300305.SZ|2022-04-11,300305.SZ|2022-04-11,300305.SZ,2022-04-28 15:00:00,2022-04-29 09:30:00,"[-0.15831291425767047, 0.12981758788938536, ""300305.SZ"", ""300305.SZ|2022-04-11""]",604.4113502472389,10.319999694824219,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,500000.0,6249.999999999999
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600893.SH|2022-04-11,600893.SH|2022-04-11,600893.SH,2022-04-28 15:00:00,2022-04-29 09:30:00,"[-0.0841452751259415, 0.4305649222818627, ""600893.SH"", ""600893.SH|2022-04-11""]",172.33053766628356,36.040000915527344,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,487586.8064294369,6223.214320736712
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300965.SZ|2022-04-12,300965.SZ|2022-04-12,300965.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.2218594918582666, 0.25618077711853154, ""300965.SZ"", ""300965.SZ|2022-04-12""]",151.77916212415846,41.099998474121094,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,493750.0,6250.5995783697035
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002997.SZ|2022-04-12,002997.SZ|2022-04-12,002997.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.2024310271615013, 0.5567806343448768, ""002997.SZ"", ""002997.SZ|2022-04-12""]",509.1607489776588,12.220000267028809,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,481363.59210869996,6234.388377444514
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002243.SZ|2022-04-15,002243.SZ|2022-04-15,002243.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.17752047904191626, 0.5485145590132987, ""002243.SZ"", ""002243.SZ|2022-04-15""]",829.39404925705,7.5,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,475129.2037312556,6232.89628016673
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002331.SZ|2022-04-15,002331.SZ|2022-04-15,002331.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.1633827640594021, 0.08776848383313568, ""002331.SZ"", ""002331.SZ|2022-04-15""]",1013.1961848489393,6.139999866485596,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,468896.3074510889,6233.466488575595
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002709.SZ|2022-04-11,002709.SZ|2022-04-11,002709.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.13439470391953923, 0.96336846314478, ""002709.SZ"", ""002709.SZ|2022-04-11""]",84.64747598720943,73.48999786376953,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,462662.84096251335,6233.184315132451
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002202.SZ|2022-04-15,002202.SZ|2022-04-15,002202.SZ,2022-04-29 15:00:00,2022-05-05 09:30:00,"[-0.05334240533095569, 0.6670928970747566, ""002202.SZ"", ""002202.SZ|2022-04-15""]",551.1158280003998,11.289999961853027,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,456429.6566473809,6234.541872455316
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002374.SZ|2022-04-18,002374.SZ|2022-04-18,002374.SZ,2022-05-05 15:00:00,2022-05-06 09:30:00,"[-0.19087431229349927, 0.8077542056004974, ""002374.SZ"", ""002374.SZ|2022-04-18""]",1715.7808985706683,3.630000114440918,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,462131.40621480485,6240.741427883401
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600621.SH|2022-04-18,600621.SH|2022-04-18,600621.SH,2022-05-05 15:00:00,2022-05-06 09:30:00,"[-0.12071022628871697, 0.5836095718738572, ""600621.SH"", ""600621.SH|2022-04-18""]",629.2985959754102,9.899999618530273,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,455890.66478692135,6242.515971818394
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300590.SZ|2022-04-14,300590.SZ|2022-04-14,300590.SZ,2022-05-09 15:00:00,2022-05-10 09:30:00,"[-0.14259797929313867, 0.0, ""300590.SZ"", ""300590.SZ|2022-04-14""]",398.94016093515893,15.65999984741211,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,487499.4004216301,6259.897665089893
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300274.SZ|2022-04-20,300274.SZ|2022-04-20,300274.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,"[-0.09250898108767802, 0.5645319379826964, ""300274.SZ"", ""300274.SZ|2022-04-20""]",92.40049318020839,67.69999694824219,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,481239.5027565402,6268.024132528813
IFCGR,FIXED_BELOW_L_REPAIR,GAP,301053.SZ|2022-04-21,301053.SZ|2022-04-21,301053.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,"[-0.06598855025248596, 0.8761292786847901, ""301053.SZ"", ""301053.SZ|2022-04-21""]",276.7683632884686,22.600000381469727,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,474971.4786240114,6267.475046129939
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002008.SZ|2022-04-21,002008.SZ|2022-04-21,002008.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,"[-0.0623666831392482, 0.0, ""002008.SZ"", ""002008.SZ|2022-04-21""]",221.83634382415525,28.139999389648438,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,455855.60584115935,6254.959528973197
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300841.SZ|2022-04-22,300841.SZ|2022-04-22,300841.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.1037537777459796, 0.0, ""300841.SZ"", ""300841.SZ|2022-04-22""]",51.192476214041,122.26000213623047,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,468704.0035778815,6271.309835790155
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002536.SZ|2022-04-22,002536.SZ|2022-04-22,002536.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.08253737804172334, 0.683600058878016, ""002536.SZ"", ""002536.SZ|2022-04-22""]",1227.1216667576675,5.090000152587891,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,449600.646312186,6258.541569982515
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600201.SH|2022-04-22,600201.SH|2022-04-22,600201.SH,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.07811556966233679, 0.0, ""600201.SH"", ""600201.SH|2022-04-22""]",753.535845854474,8.289999961853027,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,443342.1047422034,6259.305757655256
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300458.SZ|2022-04-22,300458.SZ|2022-04-22,300458.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.07607200778866585, 0.3627725683169864, ""300458.SZ"", ""300458.SZ|2022-04-22""]",329.4012273609535,19.0,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,462432.6937420913,6271.140566497833
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600327.SH|2022-04-25,600327.SH|2022-04-25,600327.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.06300325650593819, 0.6664287185073108, ""600327.SH"", ""600327.SH|2022-04-25""]",1235.0066406542212,5.079999923706055,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,444747.6276923297,6286.381307580515
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002546.SZ|2022-04-25,002546.SZ|2022-04-25,002546.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.0504835087021942, 0.7875845682340264, ""002546.SZ"", ""002546.SZ|2022-04-25""]",1829.105263641004,3.430000066757202,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,438461.2463847492,6286.378838747383
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002860.SZ|2022-04-22,002860.SZ|2022-04-22,002860.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.040340777465384114, 0.08673244774160918, ""002860.SZ"", ""002860.SZ|2022-04-22""]",438.70254382427265,14.300000190734863,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,432174.8675460019,6285.993353283695
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603099.SH|2022-04-25,603099.SH|2022-04-25,603099.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.04032257391537408, 0.03981228978455946, ""603099.SH"", ""603099.SH|2022-04-25""]",816.7562583900423,7.679999828338623,0.002,0,RAW,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,425888.8741927184,6285.233300078481
