strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300025.SZ|2018-01-31,300025.SZ|2018-01-31,300025.SZ,2018-02-22 15:00:00,2018-02-23 09:30:00,"[-0.10816346744204419, 0.19500257110136457, ""300025.SZ"", ""300025.SZ|2018-01-31""]",1310.4413698467736,4.760000228881836,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,481249.68812592886,6250.176622847683
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600601.SH|2018-01-31,600601.SH|2018-01-31,600601.SH,2018-02-22 15:00:00,2018-02-23 09:30:00,"[-0.1076164358809153, 0.0, ""600601.SH"", ""600601.SH|2018-01-31""]",2173.2033046898255,2.869999885559082,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,456253.3112000362,6249.56742222793
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002759.SZ|2018-01-31,002759.SZ|2018-01-31,002759.SZ,2018-02-22 15:00:00,2018-02-23 09:30:00,"[-0.0644786152833201, 0.0, ""002759.SZ"", ""002759.SZ|2018-01-31""]",492.2602671826227,12.670000076293945,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,450003.74377780827,6249.411498005828
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600571.SH|2018-02-01,600571.SH|2018-02-01,600571.SH,2018-02-22 15:00:00,2018-02-23 09:30:00,"[-0.0611885670533705, 0.08886842835090854, ""600571.SH"", ""600571.SH|2018-02-01""]",725.2500222905282,8.600000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,443754.3322798023,6249.62476929619
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002261.SZ|2018-02-01,002261.SZ|2018-02-01,002261.SZ,2018-02-22 15:00:00,2018-02-23 09:30:00,"[-0.042320767123430914, 0.0, ""002261.SZ"", ""002261.SZ|2018-02-01""]",983.7816479294409,6.340000152587891,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,437504.70751050627,6249.650149581793
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002338.SZ|2018-02-02,002338.SZ|2018-02-02,002338.SZ,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.12030752316857596, 0.0, ""002338.SZ"", ""002338.SZ|2018-02-02""]",587.5819013734736,10.630000114440918,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,431255.0573609243,6258.487670201123
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300106.SZ|2018-01-31,300106.SZ|2018-01-31,300106.SZ,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.09626345160821748, 0.00304314873765569, ""300106.SZ"", ""300106.SZ|2018-01-31""]",976.414225065675,6.389999866485596,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,474999.5115030813,6251.765341339909
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603958.SH|2018-02-02,603958.SH|2018-02-02,603958.SH,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.08122514479457332, 0.0, ""603958.SH"", ""603958.SH|2018-02-02""]",586.4294420485543,10.649999618530273,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,424996.569690723,6257.964280780248
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002106.SZ|2018-02-02,002106.SZ|2018-02-02,002106.SZ,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.06753827370048304, 0.5152739278588957, ""002106.SZ"", ""002106.SZ|2018-02-02""]",816.3335486327462,7.650000095367432,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,418738.60540994257,6257.441628341926
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002724.SZ|2018-02-02,002724.SZ|2018-02-02,002724.SZ,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.06602530108307358, 0.0, ""002724.SZ"", ""002724.SZ|2018-02-02""]",808.8982180632395,7.71999979019165,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,412481.16378160054,6257.183461882078
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603336.SH|2018-02-02,603336.SH|2018-02-02,603336.SH,2018-02-23 15:00:00,2018-02-26 09:30:00,"[-0.0379848866182424, 0.838628107315586, ""603336.SH"", ""603336.SH|2018-02-02""]",335.711581219279,18.600000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,406223.98031971836,6256.72400981988
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002799.SZ|2018-02-05,002799.SZ|2018-02-05,002799.SZ,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.20095432106493183, 0.8365568860795293, ""002799.SZ"", ""002799.SZ|2018-02-05""]",470.7792517761572,13.350000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,407174.1341681918,6297.472997181331
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300517.SZ|2018-02-02,300517.SZ|2018-02-02,300517.SZ,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.08951855177594936, 0.2526710925044816, ""300517.SZ"", ""300517.SZ|2018-02-02""]",398.17138373755284,15.699999809265137,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,468747.7461617412,6263.793230031884
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002836.SZ|2018-02-01,002836.SZ|2018-02-01,002836.SZ,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.08741133490594577, 0.7410010660127898, ""002836.SZ"", ""002836.SZ|2018-02-01""]",380.8830418035019,16.5,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,400876.6611710107,6297.139330137296
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600113.SH|2018-02-02,600113.SH|2018-02-02,600113.SH,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.0684776924533812, 0.5100046973807755, ""600113.SH"", ""600113.SH|2018-02-02""]",710.8903545907809,8.84000015258789,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,394579.5218408732,6296.839384741875
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300380.SZ|2018-02-05,300380.SZ|2018-02-05,300380.SZ,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.06692066765758886, 0.019223172504767193, ""300380.SZ"", ""300380.SZ|2018-02-05""]",349.6021595279656,17.8799991607666,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,462483.9529317091,6263.388091600142
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600830.SH|2018-02-02,600830.SH|2018-02-02,600830.SH,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.04532764302804049, 0.0, ""600830.SH"", ""600830.SH|2018-02-02""]",947.8970376579173,6.630000114440918,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,388282.6824561311,6297.126583086499
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002846.SZ|2018-02-02,002846.SZ|2018-02-02,002846.SZ,2018-02-26 15:00:00,2018-02-27 09:30:00,"[-0.04469698146060441, 0.0, ""002846.SZ"", ""002846.SZ|2018-02-02""]",449.51950083019625,13.979999542236328,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,381985.55587304477,6296.850980664111
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002048.SZ|2018-03-23,002048.SZ|2018-03-23,002048.SZ,2018-04-11 15:00:00,2018-04-12 09:30:00,"[-0.05831846674779029, 0.0, ""002048.SZ"", ""002048.SZ|2018-03-23""]",384.8015529167856,16.600000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,505763.01953855995,6400.481337059202
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300418.SZ|2018-04-03,300418.SZ|2018-04-03,300418.SZ,2018-04-24 15:00:00,2018-04-25 09:30:00,"[-0.07868544827709312, 0.7583428550464929, ""300418.SZ"", ""300418.SZ|2018-04-03""]",278.9814221317101,22.600000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,505407.21656742506,6317.590207092814
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300433.SZ|2018-04-03,300433.SZ|2018-04-03,300433.SZ,2018-04-25 15:00:00,2018-04-26 09:30:00,"[-0.08745625923948075, 0.6279806700747406, ""300433.SZ"", ""300433.SZ|2018-04-03""]",291.92217062308254,21.600000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499089.6263603321,6318.130034811689
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300355.SZ|2018-06-13,300355.SZ|2018-06-13,300355.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,"[-0.10722887558216931, 0.7987200005498377, ""300355.SZ"", ""300355.SZ|2018-06-13""]",1051.195132075274,6.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,505582.81072292384,6319.785134036547
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300228.SZ|2018-06-19,300228.SZ|2018-06-19,300228.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.15175514293075842, 0.0, ""300228.SZ"", ""300228.SZ|2018-06-19""]",1074.403965354709,5.869999885559082,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499263.0255888873,6319.364655983719
IFCGR,FIXED_BELOW_L_REPAIR,GAP,000839.SZ|2018-06-19,000839.SZ|2018-06-19,000839.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.14399223072664746, 0.3442499823684116, ""000839.SZ"", ""000839.SZ|2018-06-19""]",1335.2756410843383,4.78000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,511630.6464179349,6395.3830802241855
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603300.SH|2018-06-19,603300.SH|2018-06-19,603300.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.08498469727212243, 0.0, ""603300.SH"", ""603300.SH|2018-06-19""]",1215.7698565129638,5.25,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,505235.2633377109,6395.557330186445
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002730.SZ|2018-06-19,002730.SZ|2018-06-19,002730.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.08263467504646926, 0.992973923052684, ""002730.SZ"", ""002730.SZ|2018-06-19""]",804.8717066289231,7.929999828338623,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,498839.7060075244,6395.397760392779
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002755.SZ|2018-06-19,002755.SZ|2018-06-19,002755.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.0603201968762761, 0.0, ""002755.SZ"", ""002755.SZ|2018-06-19""]",661.3858128455416,9.649999618530273,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,492444.30824713176,6395.137587344134
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603488.SH|2018-06-19,603488.SH|2018-06-19,603488.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.04140915108698229, 0.0, ""603488.SH"", ""603488.SH|2018-06-19""]",689.2951956677342,9.260000228881836,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,486049.1706597875,6395.639416989669
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600522.SH|2018-06-19,600522.SH|2018-06-19,600522.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.040953394198829374, 0.026975607160074907, ""600522.SH"", ""600522.SH|2018-06-19""]",728.6694289002331,8.760000228881836,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,479653.5312427976,6395.910652673129
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300502.SZ|2018-06-19,300502.SZ|2018-06-19,300502.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.03936288797072107, 0.0, ""300502.SZ"", ""300502.SZ|2018-06-19""]",401.7963227354016,15.699999809265137,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,492943.66093290364,6320.818594689857
IFCGR,FIXED_BELOW_L_REPAIR,GAP,000070.SZ|2018-06-19,000070.SZ|2018-06-19,000070.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.03664350523743032, 0.17846859841049278, ""000070.SZ"", ""000070.SZ|2018-06-19""]",863.8434822713192,7.389999866485596,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,473257.6205901243,6396.5708250868
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600822.SH|2018-06-19,600822.SH|2018-06-19,600822.SH,2018-07-04 15:00:00,2018-07-05 09:30:00,"[-0.09391365731031431, 0.0, ""600822.SH"", ""600822.SH|2018-06-19""]",747.8551333773878,8.520000457763672,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,466861.0497650374,6384.469530873688
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603817.SH|2018-06-19,603817.SH|2018-06-19,603817.SH,2018-07-04 15:00:00,2018-07-05 09:30:00,"[-0.07135112996595216, 0.5282806495156608, ""603817.SH"", ""603817.SH|2018-06-19""]",790.7484706518749,8.0600004196167,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,460476.5802341639,6386.1798712759055
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600012.SH|2018-06-19,600012.SH|2018-06-19,600012.SH,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.13852152011456398, 0.0, ""600012.SH"", ""600012.SH|2018-06-19""]",1081.0960299889307,5.900000095367432,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,460942.1147391056,6391.223613396115
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002743.SZ|2018-06-19,002743.SZ|2018-06-19,002743.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.07474841513964825, 0.0, ""002743.SZ"", ""002743.SZ|2018-06-19""]",940.7135108350498,6.78000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,454550.8911257093,6390.793876432849
IFCGR,FIXED_BELOW_L_REPAIR,GAP,600970.SH|2018-06-19,600970.SH|2018-06-19,600970.SH,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.07145397800715303, 0.1500050850536145, ""600970.SH"", ""600970.SH|2018-06-19""]",1015.5857408616181,6.28000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,448160.09724927647,6390.634423020709
IFCGR,FIXED_BELOW_L_REPAIR,GAP,000725.SZ|2018-06-19,000725.SZ|2018-06-19,000725.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06700585277988069, 0.30447884863739644, ""000725.SZ"", ""000725.SZ|2018-06-19""]",1864.7931863220938,3.4200000762939453,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,441769.4628262557,6390.348025172978
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300649.SZ|2018-06-19,300649.SZ|2018-06-19,300649.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06549192370701573, 0.5500857836609595, ""300649.SZ"", ""300649.SZ|2018-06-19""]",224.88542601135384,28.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,486622.8423382137,6309.385512174543
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002241.SZ|2018-06-19,002241.SZ|2018-06-19,002241.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06527817313585094, 0.41538661600939925, ""002241.SZ"", ""002241.SZ|2018-06-19""]",655.4402894324827,9.729999542236328,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,435379.11480108276,6390.188583573586
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300230.SZ|2018-06-19,300230.SZ|2018-06-19,300230.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06287428517298466, 0.7040048377031036, ""300230.SZ"", ""300230.SZ|2018-06-19""]",1261.828235123043,4.989999771118164,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,480313.4568260391,6309.11564966333
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002385.SZ|2018-06-26,002385.SZ|2018-06-26,002385.SZ,2018-07-10 15:00:00,2018-07-11 09:30:00,"[-0.08934020748126525, 0.5454850264821764, ""002385.SZ"", ""002385.SZ|2018-06-26""]",1488.481255656628,4.289999961853027,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,428988.92621750897,6398.355699045852
IFCGR,FIXED_BELOW_L_REPAIR,GAP,000002.SZ|2018-06-26,000002.SZ|2018-06-26,000002.SZ,2018-07-10 15:00:00,2018-07-11 09:30:00,"[-0.06933420806264223, 0.21661031831245964, ""000002.SZ"", ""000002.SZ|2018-06-26""]",272.007033888145,23.479999542236328,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,422590.5705184629,6399.498481241063
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002387.SZ|2018-06-22,002387.SZ|2018-06-22,002387.SZ,2018-07-12 15:00:00,2018-07-13 09:30:00,"[-0.06820215779160832, 0.0, ""002387.SZ"", ""002387.SZ|2018-06-22""]",602.146965837687,10.630000114440918,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,429692.99335664464,6413.623960396394
IFCGR,FIXED_BELOW_L_REPAIR,GAP,603579.SH|2018-08-06,603579.SH|2018-08-06,603579.SH,2018-08-21 15:00:00,2018-08-22 09:30:00,"[-0.09566190286094511, 0.6748816494338822, ""603579.SH"", ""603579.SH|2018-08-06""]",122.33354625498585,52.5,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,514828.49605948245,6435.35620074353
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002543.SZ|2018-08-06,002543.SZ|2018-08-06,002543.SZ,2018-08-21 15:00:00,2018-08-22 09:30:00,"[-0.08767032583233281, 0.0, ""002543.SZ"", ""002543.SZ|2018-08-06""]",561.885456222052,11.430000305175781,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,508393.139858739,6435.195637964071
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002600.SZ|2018-08-27,002600.SZ|2018-08-27,002600.SZ,2018-09-12 15:00:00,2018-09-13 09:30:00,"[-0.0545073021122624, 0.0, ""002600.SZ"", ""002600.SZ|2018-08-27""]",2080.7919658049213,3.0799999237060547,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,501994.64428465115,6421.656774119184
IFCGR,FIXED_BELOW_L_REPAIR,GAP,300608.SZ|2018-09-28,300608.SZ|2018-09-28,300608.SZ,2018-10-19 15:00:00,2018-10-22 09:30:00,"[-0.05773110242429169, 0.014260094754849049, ""300608.SZ"", ""300608.SZ|2018-09-28""]",422.60197400287,14.920000076293945,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,505426.55418668175,6317.831927333522
IFCGR,FIXED_BELOW_L_REPAIR,GAP,000839.SZ|2018-10-08,000839.SZ|2018-10-08,000839.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,"[-0.13538604140504162, 0.6154530273664902, ""000839.SZ"", ""000839.SZ|2018-10-08""]",2030.4838096060503,3.1600000858306885,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,514332.9336526566,6429.161670658208
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002100.SZ|2018-09-26,002100.SZ|2018-09-26,002100.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,"[-0.1337890923096341, 0.277413258670962, ""002100.SZ"", ""002100.SZ|2018-09-26""]",1595.8098849187566,4.019999980926514,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,507903.77198199835,6427.986018349615
IFCGR,FIXED_BELOW_L_REPAIR,GAP,002928.SZ|2018-10-08,002928.SZ|2018-10-08,002928.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,"[-0.12127513855234717, 0.5482310510686097, ""002928.SZ"", ""002928.SZ|2018-10-08""]",368.3003405717033,17.420000076293945,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,501475.78596364893,6428.6235447798745
