gap,period,mcb_mode,policy,strategy,route,family,event_id,symbol,decision_at,requested_notional,funded_notional,entry,exit,return_on_funded_notional,pnl,fees,holding_days,capital_days,funding_reason,status,virtual_lot_id
IFCGR,2018_2021,confirmation_tag,P3_D5,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190904|600030.SH,600030.SH,2019-09-04 15:00:00,39078.432264044866,39078.43226404486,2019-09-05 09:30:00,2019-09-30 09:30:00,-0.0394148940612497,-1540.2722677670536,153.22763634211964,25.0,969401.4133598552,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190904|600030.SH
IFCGR,2018_2021,confirmation_tag,P3_D5,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190222|600637.SH,600637.SH,2019-02-22 15:00:00,35515.72764239401,35515.72764239402,2019-02-25 09:30:00,2019-03-13 15:00:00,0.1454091816367267,5164.312891713387,152.41280325578273,16.229166666666668,602027.0440601017,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190222|600637.SH
IFCGR,2018_2021,confirmation_tag,P3_D5,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190909|300097.SZ,300097.SZ,2019-09-09 15:00:00,31194.58212276898,31194.58212276898,2019-09-10 09:30:00,2019-10-10 09:30:00,-0.0955574779147146,-2980.875592255248,118.80512902471251,30.0,901570.4489180226,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190909|300097.SZ
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20200709|300513.SZ,300513.SZ,2020-07-09 15:00:00,32882.98621954923,32882.98621954923,2020-07-10 09:30:00,2020-08-03 09:30:00,-0.066454684359978,-2185.228470033653,127.15325563727204,24.0,743673.0818016831,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20200709|300513.SZ
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH,600071.SH,2018-11-02 15:00:00,31205.561059774456,31205.561059774456,2018-11-05 09:30:00,2018-11-06 15:00:00,0.0956087824351301,2983.5256981301463,130.80175294516243,1.2291666666666667,39068.420049504224,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181102|600071.SH
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190225|300631.SZ,300631.SZ,2019-02-25 15:00:00,28501.38790558724,28501.38790558724,2019-02-26 09:30:00,2019-03-20 09:30:00,0.0372871781599617,1062.7363286418113,116.13573976790622,22.0,638164.8514944892,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190225|300631.SZ
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20191225|603059.SH,603059.SH,2019-12-25 15:00:00,38356.560010570414,38356.560010570414,2019-12-26 09:30:00,2020-01-03 15:00:00,0.1454091816367262,5577.396001537025,164.60400004536206,8.229166666666666,325281.11130673456,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20191225|603059.SH
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20210827|601199.SH,601199.SH,2021-08-27 15:00:00,45879.215141143904,45879.215141143904,2021-08-30 09:30:00,2021-09-23 09:30:00,0.0595289013809116,2731.139273570785,188.99081963209,24.0,1127155.615325843,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20210827|601199.SH
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190904|600030.SH,600030.SH,2019-09-04 15:00:00,39078.432264044866,39078.43226404486,2019-09-05 09:30:00,2019-09-30 09:30:00,-0.0394148940612497,-1540.2722677670536,153.22763634211964,25.0,969401.4133598552,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190904|600030.SH
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190222|600637.SH,600637.SH,2019-02-22 15:00:00,35515.72764239401,35515.72764239402,2019-02-25 09:30:00,2019-03-13 15:00:00,0.1454091816367267,5164.312891713387,152.41280325578273,16.229166666666668,602027.0440601017,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190222|600637.SH
IFCGR,2018_2021,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20190909|300097.SZ,300097.SZ,2019-09-09 15:00:00,31194.58212276898,31194.58212276898,2019-09-10 09:30:00,2019-10-10 09:30:00,-0.0955574779147146,-2980.875592255248,118.80512902471251,30.0,901570.4489180226,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20190909|300097.SZ
IFCGR,2022_2023,independent,P1,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH,603828.SH,2023-01-30 15:00:00,35344.641501485115,35344.641501485115,2023-01-31 09:30:00,2023-02-22 09:30:00,0.0395651844998049,1398.4172620857207,144.18157092544396,22.0,804448.1514282912,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH
IFCGR,2022_2023,independent,P1,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,independent,P1,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-300810.SZ,300810.SZ,2023-01-30 15:00:00,27041.173073113467,27041.173073113467,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367264,3932.034847058512,116.04495430577634,13.229166666666666,377601.7453708544,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-300810.SZ
IFCGR,2022_2023,independent,P2,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH,603828.SH,2023-01-30 15:00:00,35344.641501485115,35344.641501485115,2023-01-31 09:30:00,2023-02-22 09:30:00,0.0395651844998049,1398.4172620857207,144.18157092544396,22.0,804448.1514282912,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH
IFCGR,2022_2023,independent,P2,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,independent,P3_D4,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH,603828.SH,2023-01-30 15:00:00,35344.641501485115,35344.641501485115,2023-01-31 09:30:00,2023-02-22 09:30:00,0.0395651844998049,1398.4172620857207,144.18157092544396,22.0,804448.1514282912,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH
IFCGR,2022_2023,independent,P3_D4,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,independent,P3_D5,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH,603828.SH,2023-01-30 15:00:00,35344.641501485115,35344.641501485115,2023-01-31 09:30:00,2023-02-22 09:30:00,0.0395651844998049,1398.4172620857207,144.18157092544396,22.0,804448.1514282912,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH
IFCGR,2022_2023,independent,P3_D5,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,independent,P3_D6,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH,603828.SH,2023-01-30 15:00:00,35344.641501485115,35344.641501485115,2023-01-31 09:30:00,2023-02-22 09:30:00,0.0395651844998049,1398.4172620857207,144.18157092544396,22.0,804448.1514282912,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230130-603828.SH
IFCGR,2022_2023,independent,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P1,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P1,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ,000726.SZ,2023-01-31 15:00:00,35289.87763341458,35289.87763341458,2023-02-01 09:30:00,2023-02-23 09:30:00,0.0494099083628256,1743.6696200023434,144.6544030697553,22.0,795929.4906105574,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ
IFCGR,2022_2023,confirmation_tag,P2,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P2,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ,000726.SZ,2023-01-31 15:00:00,35289.87763341458,35289.87763341458,2023-02-01 09:30:00,2023-02-23 09:30:00,0.0494099083628256,1743.6696200023434,144.6544030697553,22.0,795929.4906105574,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ
IFCGR,2022_2023,confirmation_tag,P3_D4,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P3_D4,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ,000726.SZ,2023-01-31 15:00:00,35289.87763341458,35289.87763341458,2023-02-01 09:30:00,2023-02-23 09:30:00,0.0494099083628256,1743.6696200023434,144.6544030697553,22.0,795929.4906105574,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ
IFCGR,2022_2023,confirmation_tag,P3_D5,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P3_D5,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ,000726.SZ,2023-01-31 15:00:00,35289.87763341458,35289.87763341458,2023-02-01 09:30:00,2023-02-23 09:30:00,0.0494099083628256,1743.6696200023434,144.6544030697553,22.0,795929.4906105574,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ
IFCGR,2022_2023,confirmation_tag,P3_D6,ATRDR,BULL,DEMAND,V29|BULL|V29B|20230130|300810.SZ,300810.SZ,2023-01-30 15:00:00,40470.30458036581,40470.30458036581,2023-01-31 09:30:00,2023-02-13 15:00:00,0.1454091816367265,5884.753869620057,173.67495977602096,13.229166666666666,565125.5440700715,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V29|BULL|V29B|20230130|300810.SZ
IFCGR,2022_2023,confirmation_tag,P3_D6,MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ,000726.SZ,2023-01-31 15:00:00,35289.87763341458,35289.87763341458,2023-02-01 09:30:00,2023-02-23 09:30:00,0.0494099083628256,1743.6696200023434,144.6544030697553,22.0,795929.4906105574,VALID_NATIVE_INTENT_UNFUNDED_BY_P0,CLOSED,V72|V65|MEDIUM_PARTICIPATION|V53-20230131-000726.SZ
