path,expected_sha256,actual_sha256,status
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/execution_availability/critical_execution.parquet,09bfdf52762a8d9462277361621de09d104ed82add4e519e89d171342443c23c,09bfdf52762a8d9462277361621de09d104ed82add4e519e89d171342443c23c,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=000852.SH/critical.parquet,3734499892f49822e7088e02e495d8ccc8fefe875cf31d99bf583f613cd51882,3734499892f49822e7088e02e495d8ccc8fefe875cf31d99bf583f613cd51882,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159141.SZ/critical.parquet,ccb5c3cebba6940595e46336b71ab99fc4d56a400406412245daf62bd6c38755,ccb5c3cebba6940595e46336b71ab99fc4d56a400406412245daf62bd6c38755,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159201.SZ/critical.parquet,c8d9cb3aacbd8d83fc256d2955314e71a99d5db891ad252c4adfa096a9096868,c8d9cb3aacbd8d83fc256d2955314e71a99d5db891ad252c4adfa096a9096868,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159206.SZ/critical.parquet,d71db85d3d31e9bccc57177993e9ce8221ada173188ea9eb5f0e262136fa8ce7,d71db85d3d31e9bccc57177993e9ce8221ada173188ea9eb5f0e262136fa8ce7,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159207.SZ/critical.parquet,f0375a5b7f8c56ec6cbd5f2a373360fe9edb7b0a8dd3d03b4522233f67adedc6,f0375a5b7f8c56ec6cbd5f2a373360fe9edb7b0a8dd3d03b4522233f67adedc6,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159209.SZ/critical.parquet,c91341037cae40c790eb002c490db25d4000ebce355640420bf7a1199a85aaa5,c91341037cae40c790eb002c490db25d4000ebce355640420bf7a1199a85aaa5,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159227.SZ/critical.parquet,076cfdf5b82cd9ef6d122a344ab0e6836502f21897fc94021895dcc94480e8a2,076cfdf5b82cd9ef6d122a344ab0e6836502f21897fc94021895dcc94480e8a2,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159235.SZ/critical.parquet,444547c5c3527d0b2adaf70a47fedffc9c45fa778fe646f00dda8b7c96a27373,444547c5c3527d0b2adaf70a47fedffc9c45fa778fe646f00dda8b7c96a27373,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159259.SZ/critical.parquet,309a9d21e64184845b2f65cfed8b1fe2cd9c1ff09acabd580960ebf441eed158,309a9d21e64184845b2f65cfed8b1fe2cd9c1ff09acabd580960ebf441eed158,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159263.SZ/critical.parquet,621dd78e3c3756bbca40690ca5ddeb3fa77049aea0ea05128df54f7c603da4aa,621dd78e3c3756bbca40690ca5ddeb3fa77049aea0ea05128df54f7c603da4aa,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159307.SZ/critical.parquet,671465c8b0920498db9a010b63461112f2e5b61549c7c7edc50a3b8fe2134fc6,671465c8b0920498db9a010b63461112f2e5b61549c7c7edc50a3b8fe2134fc6,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159325.SZ/critical.parquet,2ce044694ae312d5b1d76e0c6dacc28a410ce0c7ac38d84a1f278fe9e524e3ae,2ce044694ae312d5b1d76e0c6dacc28a410ce0c7ac38d84a1f278fe9e524e3ae,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159326.SZ/critical.parquet,61a018c9580ee47449e86bee96cebd62280050d14a10814fa646da6dbb7ba3e0,61a018c9580ee47449e86bee96cebd62280050d14a10814fa646da6dbb7ba3e0,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159363.SZ/critical.parquet,c39a4f166c2d3d50b78154506eb0f23c1ff3b56a48f62d1153bdd89a081f24ff,c39a4f166c2d3d50b78154506eb0f23c1ff3b56a48f62d1153bdd89a081f24ff,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159387.SZ/critical.parquet,70fac8113adeb478378faae0fb8287d63d369a1c912edcd4e1ec092478eb0dd7,70fac8113adeb478378faae0fb8287d63d369a1c912edcd4e1ec092478eb0dd7,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159399.SZ/critical.parquet,1effebe8c30537bb8d935cac3acfc89cef85818a07b12ee07bfdce88c05a544b,1effebe8c30537bb8d935cac3acfc89cef85818a07b12ee07bfdce88c05a544b,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159516.SZ/critical.parquet,0e0da524d2005847e6021b4e8e5e1b2ce9752124df9c6c94d63b4b1123b8659a,0e0da524d2005847e6021b4e8e5e1b2ce9752124df9c6c94d63b4b1123b8659a,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159530.SZ/critical.parquet,d35517cbceb34bbbae971d5313b7d5f1d8d776cab6e62a1b1875c4325da079ba,d35517cbceb34bbbae971d5313b7d5f1d8d776cab6e62a1b1875c4325da079ba,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159562.SZ/critical.parquet,1bc42e2a8a608eb042e595763011ea764456a1b9029da5e8ca613f7c09ab72a1,1bc42e2a8a608eb042e595763011ea764456a1b9029da5e8ca613f7c09ab72a1,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159566.SZ/critical.parquet,ed308c37d433ec963e9bc29e7bd8ad0c6c3c1d8c25a6ff3a40739479a69eca90,ed308c37d433ec963e9bc29e7bd8ad0c6c3c1d8c25a6ff3a40739479a69eca90,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159583.SZ/critical.parquet,38b8df3df659c9ccfa871d21e099797663273522e5f9d0a82fa571260a93326f,38b8df3df659c9ccfa871d21e099797663273522e5f9d0a82fa571260a93326f,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159593.SZ/critical.parquet,29c77d158f4cb27599c9b4138a81cd8f6df2c5b91cc0882959f6eed8fd2f631e,29c77d158f4cb27599c9b4138a81cd8f6df2c5b91cc0882959f6eed8fd2f631e,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159601.SZ/critical.parquet,5eef98feb3ea9e5521cba47f461c51b538241c436c1cdc81ce5bd7c461dfc153,5eef98feb3ea9e5521cba47f461c51b538241c436c1cdc81ce5bd7c461dfc153,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159611.SZ/critical.parquet,a33732e86290e06a826bafba3e5f5e14d2d6bdb30c197098498cc224dcdbf103,a33732e86290e06a826bafba3e5f5e14d2d6bdb30c197098498cc224dcdbf103,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159622.SZ/critical.parquet,71f8d3d0dcf304dc8e37c6422e9f99f85bab4287080f261b5b5c1e174d62c4bb,71f8d3d0dcf304dc8e37c6422e9f99f85bab4287080f261b5b5c1e174d62c4bb,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159623.SZ/critical.parquet,da0332f8000478f464d4f618f44062d5f70185999a55f39a4aca844fe172f40f,da0332f8000478f464d4f618f44062d5f70185999a55f39a4aca844fe172f40f,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159625.SZ/critical.parquet,cca7385fb4618ef1929b8a7ac9a4d50118cf08c53e49aa2e5948a691bb30b427,cca7385fb4618ef1929b8a7ac9a4d50118cf08c53e49aa2e5948a691bb30b427,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159638.SZ/critical.parquet,5c5aa16291d62c53920ed7a0d95cfd1a61284fd87dc3212ec48c21dbf0ff3896,5c5aa16291d62c53920ed7a0d95cfd1a61284fd87dc3212ec48c21dbf0ff3896,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159667.SZ/critical.parquet,7538d3a404620c75258fd30cf6195aa5cd2dbb1785e3149b80acac1febc265b8,7538d3a404620c75258fd30cf6195aa5cd2dbb1785e3149b80acac1febc265b8,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159680.SZ/critical.parquet,d986b4d351c528aadf78035396db7edad764f43a7fec3099462fe5b23cd928cf,d986b4d351c528aadf78035396db7edad764f43a7fec3099462fe5b23cd928cf,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159692.SZ/critical.parquet,8ef36cefd4025d89d15e336b97d9e3b3a3884416016fee004678e1c172f95e06,8ef36cefd4025d89d15e336b97d9e3b3a3884416016fee004678e1c172f95e06,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159697.SZ/critical.parquet,950c82467200d25484d41e18d8b5ecd5268591c2cc11f37abc81e7b6e6e39de4,950c82467200d25484d41e18d8b5ecd5268591c2cc11f37abc81e7b6e6e39de4,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159732.SZ/critical.parquet,b9eaa83105c875da2434802832c066044dc8fc794ac769e02a01fd1f54f3cd71,b9eaa83105c875da2434802832c066044dc8fc794ac769e02a01fd1f54f3cd71,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159736.SZ/critical.parquet,0bf7f5d3e3c593743ff65ae12ee064f8730548074c56a490cca4dadb52945ae9,0bf7f5d3e3c593743ff65ae12ee064f8730548074c56a490cca4dadb52945ae9,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159755.SZ/critical.parquet,c7214d99e4458597cd7ce123e2c4d16e4adf69e62cc58a35eb62fb1ff09b7aa2,c7214d99e4458597cd7ce123e2c4d16e4adf69e62cc58a35eb62fb1ff09b7aa2,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159758.SZ/critical.parquet,0de831d6c5a0e7636a98a890e6f23365c9891e4b525e8e6972936b3a8ab21168,0de831d6c5a0e7636a98a890e6f23365c9891e4b525e8e6972936b3a8ab21168,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159766.SZ/critical.parquet,8dc7baee3356ad7e519f0dd591f96ba45da80e49991e2e0302d81ff92a3b3414,8dc7baee3356ad7e519f0dd591f96ba45da80e49991e2e0302d81ff92a3b3414,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159781.SZ/critical.parquet,4e0adc028f040e7000ab6d18e038d7bb75ec10a613e35be048946c47aa4a0ed4,4e0adc028f040e7000ab6d18e038d7bb75ec10a613e35be048946c47aa4a0ed4,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159790.SZ/critical.parquet,194043f3d289d70d2ecb9a8c636fb9f8dba8ed44525e5aadb9b61a255692f1de,194043f3d289d70d2ecb9a8c636fb9f8dba8ed44525e5aadb9b61a255692f1de,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159796.SZ/critical.parquet,fb55598eb736cca3cc59ac942685fb07455ee19b57d7a1dad588e47cb78b8c27,fb55598eb736cca3cc59ac942685fb07455ee19b57d7a1dad588e47cb78b8c27,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159819.SZ/critical.parquet,7fb60fb5aa3f7dae1f107e0c13d94f6451d918ba4bcc737d3cba1b35a52659c3,7fb60fb5aa3f7dae1f107e0c13d94f6451d918ba4bcc737d3cba1b35a52659c3,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159825.SZ/critical.parquet,13d981406addec7d7322726da3d2d0393f1299e93df59fe7a7ff91234aa31699,13d981406addec7d7322726da3d2d0393f1299e93df59fe7a7ff91234aa31699,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159837.SZ/critical.parquet,e9e956ecba00be1b6dc8b9b8e2e4c42d6455e9742fe14b261089087d516dd4e9,e9e956ecba00be1b6dc8b9b8e2e4c42d6455e9742fe14b261089087d516dd4e9,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159851.SZ/critical.parquet,59ddaad398a13e613a2ba18bf4b201ec8c8fdc3a1dca678d6ca34313bd0a8641,59ddaad398a13e613a2ba18bf4b201ec8c8fdc3a1dca678d6ca34313bd0a8641,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159852.SZ/critical.parquet,2f00aa7282fcd4c571858c3d33fbe0e388a825239a1291ac984cce5271dd8d8c,2f00aa7282fcd4c571858c3d33fbe0e388a825239a1291ac984cce5271dd8d8c,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159859.SZ/critical.parquet,5e76161a7461987c237e889d3c39d0ae7721ba1f316a21fbed7b7ac8fcae31c7,5e76161a7461987c237e889d3c39d0ae7721ba1f316a21fbed7b7ac8fcae31c7,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159865.SZ/critical.parquet,54a8c1e00ac1aa6a383eb1bffd6250d91940a29c0c65b1c95db4007f93c3c0b6,54a8c1e00ac1aa6a383eb1bffd6250d91940a29c0c65b1c95db4007f93c3c0b6,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159869.SZ/critical.parquet,8e737ae345dfc166d4688488cdd3e0eb3d4bcff018803c630e4f6652bee8bb3b,8e737ae345dfc166d4688488cdd3e0eb3d4bcff018803c630e4f6652bee8bb3b,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159870.SZ/critical.parquet,064291690af41f86724d58881f2d0985cc2106387a27871d403db52302d7a1f1,064291690af41f86724d58881f2d0985cc2106387a27871d403db52302d7a1f1,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159876.SZ/critical.parquet,3904f6d56d1dfdb80cf07afe4c5d29f36a8c3d1f85b2657c18f0ee9622b5d58a,3904f6d56d1dfdb80cf07afe4c5d29f36a8c3d1f85b2657c18f0ee9622b5d58a,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159880.SZ/critical.parquet,e2b01889be05bd7a0cd558bf5e9bf32e8bd6d4146710a4c8ae2f59a08f18bcae,e2b01889be05bd7a0cd558bf5e9bf32e8bd6d4146710a4c8ae2f59a08f18bcae,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159883.SZ/critical.parquet,8e3ceedd5374bc04e931884b1a441123523a0bd7b66222818931d2ef4ac9ae82,8e3ceedd5374bc04e931884b1a441123523a0bd7b66222818931d2ef4ac9ae82,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159901.SZ/critical.parquet,659d709299265003f388d956390066ccd34e4a74466d5421f543ee8ecf13652a,659d709299265003f388d956390066ccd34e4a74466d5421f543ee8ecf13652a,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159905.SZ/critical.parquet,ee1378bc9ddc10a97e1032006af3124919157cb08342954ca345a2a6b8e9b83c,ee1378bc9ddc10a97e1032006af3124919157cb08342954ca345a2a6b8e9b83c,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159915.SZ/critical.parquet,9851cb87419cfb11329c7f7d6ae5a2b64f295c3abdc24a0e9aa647820e3ccac4,9851cb87419cfb11329c7f7d6ae5a2b64f295c3abdc24a0e9aa647820e3ccac4,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159928.SZ/critical.parquet,87dbecd9f76225c7274f53aa18548ac2da5b2d8e0231157e1c443c9d5194e6ab,87dbecd9f76225c7274f53aa18548ac2da5b2d8e0231157e1c443c9d5194e6ab,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159929.SZ/critical.parquet,8fcadf8e5159ee5024ba38560ecb367cb855053f819c5be4804dfd3016f40449,8fcadf8e5159ee5024ba38560ecb367cb855053f819c5be4804dfd3016f40449,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159938.SZ/critical.parquet,7818f3c10966ae832557bda6333b18c8bfa04f79f2bf3f612e000265e0fba6de,7818f3c10966ae832557bda6333b18c8bfa04f79f2bf3f612e000265e0fba6de,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159949.SZ/critical.parquet,4f51768dabb071999f59834767f707535155c9899ebe16b1d00ed7d10650b307,4f51768dabb071999f59834767f707535155c9899ebe16b1d00ed7d10650b307,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159967.SZ/critical.parquet,92d84fda6f0afd9e99f1eff06175ad5de5eec9ba927a6fec053e3557082b5fcf,92d84fda6f0afd9e99f1eff06175ad5de5eec9ba927a6fec053e3557082b5fcf,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159980.SZ/critical.parquet,36b301521bdf08eddbae8fc1bae23a0e76397034604b0625cae42cd193c3c994,36b301521bdf08eddbae8fc1bae23a0e76397034604b0625cae42cd193c3c994,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159992.SZ/critical.parquet,941b90309511e86f10ee24368752b3add941b4c622dbadf9c43e7b45af4d8f0c,941b90309511e86f10ee24368752b3add941b4c622dbadf9c43e7b45af4d8f0c,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159993.SZ/critical.parquet,cf5697cd42e12b70283135820d1cef23879cb065210318a13909249654e207e8,cf5697cd42e12b70283135820d1cef23879cb065210318a13909249654e207e8,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159995.SZ/critical.parquet,5ebe5535e914b628b97a7f281b2d79287217a93bec179680a7f5c005b6691e61,5ebe5535e914b628b97a7f281b2d79287217a93bec179680a7f5c005b6691e61,PASS
/Users/linmei/Documents/CY-supermind-v6/research/supermind_v6/data/market_data_hybrid_etf_longest_v1/minute_critical/symbol=159997.SZ/critical.parquet,3579820359770f33bcdbe830b91d4b6ae3666a6e42e1b9692de28d2421870125,3579820359770f33bcdbe830b91d4b6ae3666a6e42e1b9692de28d2421870125,PASS
