strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
OGR,FIXED_BELOW_L_REPAIR,GAP,002536.SZ|2022-04-22,002536.SZ|2022-04-22,002536.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.08253737804172334, 0.683600058878016, ""002536.SZ"", ""002536.SZ|2022-04-22""]",1228.155563232615,5.090000152587891,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,443321.13070549676,6263.814628264188
OGR,FIXED_BELOW_L_REPAIR,GAP,600201.SH|2022-04-22,600201.SH|2022-04-22,600201.SH,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.07811556966233679, 0.0, ""600201.SH"", ""600201.SH|2022-04-22""]",754.1707283407673,8.289999961853027,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,437057.31607723236,6264.579459793982
OGR,FIXED_BELOW_L_REPAIR,GAP,300458.SZ|2022-04-22,300458.SZ|2022-04-22,300458.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,"[-0.07607200778866585, 0.3627725683169864, ""300458.SZ"", ""300458.SZ|2022-04-22""]",329.4012273609535,19.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,462432.6937420913,6271.140566497833
OGR,FIXED_BELOW_L_REPAIR,GAP,600327.SH|2022-04-25,600327.SH|2022-04-25,600327.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.06300325650593819, 0.6664287185073108, ""600327.SH"", ""600327.SH|2022-04-25""]",1235.5852422111163,5.079999923706055,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,438456.3563263798,6289.326482037128
OGR,FIXED_BELOW_L_REPAIR,GAP,002546.SZ|2022-04-25,002546.SZ|2022-04-25,002546.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.0504835087021942, 0.7875845682340264, ""002546.SZ"", ""002546.SZ|2022-04-25""]",1829.9622008577198,3.430000066757202,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,432167.02984434273,6289.324012047346
OGR,FIXED_BELOW_L_REPAIR,GAP,002860.SZ|2022-04-22,002860.SZ|2022-04-22,002860.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.040340777465384114, 0.08673244774160918, ""002860.SZ"", ""002860.SZ|2022-04-22""]",438.90807630200595,14.300000190734863,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,425877.7058322956,6288.938345983425
OGR,FIXED_BELOW_L_REPAIR,GAP,603099.SH|2022-04-25,603099.SH|2022-04-25,603099.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,"[-0.04032257391537408, 0.03981228978455946, ""603099.SH"", ""603099.SH|2022-04-25""]",817.1389093225567,7.679999828338623,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,419588.76748631196,6288.177936692698
OGR,FIXED_BELOW_L_REPAIR,GAP,002798.SZ|2022-04-25,002798.SZ|2022-04-25,002798.SZ,2022-05-16 15:00:00,2022-05-17 09:30:00,"[-0.047744474517136926, 0.0, ""002798.SZ"", ""002798.SZ|2022-04-25""]",701.0972322283012,8.899999618530273,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,420731.0132502825,6252.24462958328
OGR,FIXED_BELOW_L_REPAIR,GAP,300556.SZ|2022-04-25,300556.SZ|2022-04-25,300556.SZ,2022-05-16 15:00:00,2022-05-17 09:30:00,"[-0.04143538016975201, 0.0, ""300556.SZ"", ""300556.SZ|2022-04-25""]",330.7208157787907,18.950000762939453,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,463009.4904779084,6279.694030750698
OGR,FIXED_BELOW_L_REPAIR,GAP,300503.SZ|2022-04-25,300503.SZ|2022-04-25,300503.SZ,2022-05-18 15:00:00,2022-05-19 09:30:00,"[-0.06747937036789087, 0.0, ""300503.SZ"", ""300503.SZ|2022-04-25""]",730.0539142505812,8.59000015258789,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,456729.79644715786,6283.705561279499
OGR,FIXED_BELOW_L_REPAIR,GAP,300460.SZ|2022-04-25,300460.SZ|2022-04-25,300460.SZ,2022-05-18 15:00:00,2022-05-19 09:30:00,"[-0.06369895282571991, 0.0, ""300460.SZ"", ""300460.SZ|2022-04-25""]",563.0332624453147,11.140000343322754,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,450446.09088587854,6284.735118416821
OGR,FIXED_BELOW_L_REPAIR,GAP,002845.SZ|2022-04-25,002845.SZ|2022-04-25,002845.SZ,2022-05-18 15:00:00,2022-05-19 09:30:00,"[-0.0585189723621975, 0.0, ""002845.SZ"", ""002845.SZ|2022-04-25""]",380.7279448735814,16.440000534057617,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,424768.9341978128,6271.6859522864415
OGR,FIXED_BELOW_L_REPAIR,GAP,002415.SZ|2022-05-06,002415.SZ|2022-05-06,002415.SZ,2022-05-20 15:00:00,2022-05-23 09:30:00,"[-0.05473102018076337, 0.5384412357528934, ""002415.SZ"", ""002415.SZ|2022-05-06""]",188.05239830301187,33.40999984741211,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,431607.54681222513,6295.396259806326
OGR,FIXED_BELOW_L_REPAIR,GAP,002074.SZ|2022-08-29,002074.SZ|2022-08-29,002074.SZ,2022-09-13 15:00:00,2022-09-14 09:30:00,"[-0.06252404987133553, 0.4383674539993823, ""002074.SZ"", ""002074.SZ|2022-08-29""]",185.87487797037693,33.90999984741211,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,505249.8494224362,6315.623117780453
OGR,FIXED_BELOW_L_REPAIR,GAP,002615.SZ|2022-10-17,002615.SZ|2022-10-17,002615.SZ,2022-11-01 15:00:00,2022-11-02 09:30:00,"[-0.06750711422039313, 0.6643462278392509, ""002615.SZ"", ""002615.SZ|2022-10-17""]",1071.9235908085311,5.880000114440918,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,505241.3326639468,6315.516658299334
OGR,FIXED_BELOW_L_REPAIR,GAP,603908.SH|2022-10-19,603908.SH|2022-10-19,603908.SH,2022-11-03 15:00:00,2022-11-04 09:30:00,"[-0.10500445775116396, 0.5889640248811367, ""603908.SH"", ""603908.SH|2022-10-19""]",105.06595139778248,60.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,498925.81600564765,6316.5649980346825
OGR,FIXED_BELOW_L_REPAIR,GAP,000906.SZ|2022-10-27,000906.SZ|2022-10-27,000906.SZ,2022-11-10 15:00:00,2022-11-11 09:30:00,"[-0.08674082612476597, 0.6400180104013365, ""000906.SZ"", ""000906.SZ|2022-10-27""]",692.5966072923189,9.119999885559082,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,506329.1152962437,6329.113941203047
OGR,FIXED_BELOW_L_REPAIR,GAP,002120.SZ|2022-10-31,002120.SZ|2022-10-31,002120.SZ,2022-11-15 15:00:00,2022-11-16 09:30:00,"[-0.07555316566866255, 0.19562403440869713, ""002120.SZ"", ""002120.SZ|2022-10-31""]",505.20218854536216,12.5,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,500000.0013550408,6327.657411530661
OGR,FIXED_BELOW_L_REPAIR,GAP,300953.SZ|2023-03-08,300953.SZ|2023-03-08,300953.SZ,2023-03-22 15:00:00,2023-03-23 09:30:00,"[-0.05133875542347699, 0.0, ""300953.SZ"", ""300953.SZ|2023-03-08""]",85.31709055761,73.56999969482422,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,503146.5506351385,6289.331882939231
OGR,FIXED_BELOW_L_REPAIR,GAP,300699.SZ|2023-03-28,300699.SZ|2023-03-28,300699.SZ,2023-04-14 15:00:00,2023-04-17 09:30:00,"[-0.06187062447736169, 0.44153117806609044, ""300699.SZ"", ""300699.SZ|2023-03-28""]",116.96106980670487,53.70000076293945,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,503469.692554398,6293.371156929974
OGR,FIXED_BELOW_L_REPAIR,GAP,300432.SZ|2023-04-25,300432.SZ|2023-04-25,300432.SZ,2023-05-15 15:00:00,2023-05-16 09:30:00,"[-0.07998030367314035, 0.0, ""300432.SZ"", ""300432.SZ|2023-04-25""]",595.6063746759529,10.489999771118164,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,497176.321397468,6260.40655549532
OGR,FIXED_BELOW_L_REPAIR,GAP,301327.SZ|2023-04-26,301327.SZ|2023-04-26,301327.SZ,2023-05-15 15:00:00,2023-05-16 09:30:00,"[-0.05196010792004557, 0.0, ""301327.SZ"", ""301327.SZ|2023-04-26""]",59.05387071095018,105.79000091552734,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,490915.91484197276,6259.803654650007
OGR,FIXED_BELOW_L_REPAIR,GAP,301326.SZ|2023-04-28,301326.SZ|2023-04-28,301326.SZ,2023-05-17 15:00:00,2023-05-18 09:30:00,"[-0.049511044415105676, 0.6316434816743521, ""301326.SZ"", ""301326.SZ|2023-04-28""]",189.13528729732408,33.029998779296875,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,484656.11118732253,6259.632585169684
OGR,FIXED_BELOW_L_REPAIR,GAP,002932.SZ|2023-04-27,002932.SZ|2023-04-27,002932.SZ,2023-05-18 15:00:00,2023-05-19 09:30:00,"[-0.054667580982256325, 0.03511679817733597, ""002932.SZ"", ""002932.SZ|2023-04-27""]",137.61936822088012,45.959999084472656,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,507010.88076097844,6337.63600951223
OGR,FIXED_BELOW_L_REPAIR,GAP,300841.SZ|2023-07-06,300841.SZ|2023-07-06,300841.SZ,2023-07-25 15:00:00,2023-07-26 09:30:00,"[-0.05749317433509038, 0.43012423616146284, ""300841.SZ"", ""300841.SZ|2023-07-06""]",106.49719686561221,58.5,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499403.6950937272,6242.546188671591
OGR,FIXED_BELOW_L_REPAIR,GAP,301327.SZ|2023-08-21,301327.SZ|2023-08-21,301327.SZ,2023-09-04 15:00:00,2023-09-05 09:30:00,"[-0.0657285429141714, 0.44554884541141654, ""301327.SZ"", ""301327.SZ|2023-08-21""]",93.05315874232585,67.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499762.46072058426,6247.0307590073035
OGR,FIXED_BELOW_L_REPAIR,GAP,301073.SZ|2023-10-09,301073.SZ|2023-10-09,301073.SZ,2023-10-25 15:00:00,2023-10-26 09:30:00,"[-0.1344060417983819, 0.0, ""301073.SZ"", ""301073.SZ|2023-10-09""]",255.95106315815315,24.350000381469727,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499589.86420077505,6244.873302509688
OGR,FIXED_BELOW_L_REPAIR,GAP,000977.SZ|2023-10-18,000977.SZ|2023-10-18,000977.SZ,2023-11-03 15:00:00,2023-11-06 09:30:00,"[-0.04644282223351226, 0.0, ""000977.SZ"", ""000977.SZ|2023-10-18""]",208.8882450892356,30.299999237060547,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,507357.78353347396,6341.972294168425
