gap,period,mcb_mode,policy,date,portfolio_return,DD,ATRDR_contribution,MCB_contribution,Gap_contribution,SMV6_contribution,shared_funded_contribution,Demand_exposure,Gap_exposure,SMV6_exposure,total_gross,cash,top_symbols
OGR,2018_2021,independent,P0,2020-07-16,-0.025299659892363935,0.04186750555432239,-0.011451017434974663,-0.005721725413539143,0.0,-0.008126917043850128,0.0,0.48795518373684676,0.0,0.15307775733623605,0.6410329410730828,2221512.430643469,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79313.98677736486], [""002062.SZ"", 74756.87821196324], [""002743.SZ"", 73906.96611641531], [""002061.SZ"", 72965.78553353732], [""002543.SZ"", 72787.71700036687], [""600406.SH"", 72569.38697043972]]"
OGR,2018_2021,independent,P0,2020-07-24,-0.023016407407668193,0.035989118773418594,-0.009229283367345919,-0.0060516933357395285,0.0,-0.00773543070458266,0.0,0.4199841629873568,0.0,0.08425089826513932,0.5042350612524962,3086926.7715723785,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77841.34802872027], [""601226.SH"", 76916.26880000616], [""603861.SH"", 72933.18046630634], [""600939.SH"", 72715.28093108824], [""600477.SH"", 71858.02727239998], [""002543.SZ"", 71639.36709623487], [""600406.SH"", 71475.54788280239], [""002061.SZ"", 71393.81169798535]]"
OGR,2018_2021,independent,P0,2018-03-23,-0.019763343905121245,0.023866170246595764,-0.016458751337573414,-0.0033045925675478215,0.0,0.0,0.0,0.32104255744875365,0.001267254557121047,0.0,0.32230981200587466,3358358.282037331,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35674.53033627409], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
OGR,2018_2021,independent,P0,2019-09-17,-0.018690962442349912,0.018690962442349912,-0.00945613467674876,-0.006879111664733561,-3.8920751835849627e-05,-0.0023167953490318338,0.0,0.5774930192384611,0.0011865570523912688,0.13844621834421336,0.7171257946350656,1622002.6019465297,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70723.65048989591], [""002831.SZ"", 70108.75285080014], [""002065.SZ"", 69398.15906425119], [""002534.SZ"", 69156.76782160439], [""600560.SH"", 68701.96433954721], [""603528.SH"", 68695.9763494756]]"
OGR,2018_2021,independent,P0,2018-11-23,-0.0168567193438236,0.021964718510546155,-0.011489711680177258,-0.00514845624655845,-0.00021855141708776592,0.0,0.0,0.39382092269815877,0.004889691769295542,0.0,0.3987106144674543,3125728.2622862523,"[[""603922.SH"", 55390.80809844138], [""600820.SH"", 55284.92472556275], [""603488.SH"", 54330.40431671866], [""002519.SZ"", 53916.57457436195], [""603000.SH"", 53830.807403131614], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882], [""300071.SZ"", 44234.21871645599]]"
OGR,2018_2021,independent,P0,2020-07-15,-0.015332894980992773,0.01699788640694322,-0.008092213261320015,-0.004941456025218387,0.0,-0.002299225694454397,0.0,0.49300486586220205,0.0,0.1573318591823936,0.6503367250445956,2220102.644584601,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77877.94072180663], [""600496.SH"", 77421.05153208168], [""000713.SZ"", 76652.39662127351], [""002543.SZ"", 75614.4244566918], [""600406.SH"", 75201.43727506707], [""002743.SZ"", 75188.58980629533]]"
OGR,2018_2021,independent,P0,2019-09-25,-0.013094784488255184,0.016943437265886874,-0.006938674910350739,-0.004999151431671197,0.0,-0.0011569581462331482,0.0,0.48144137134849807,0.0,0.13807904930709816,0.6195204206555962,2185557.6194998715,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74276.50820460347], [""002534.SZ"", 71132.67547365022], [""002829.SZ"", 69313.81920998819], [""600560.SH"", 68628.8771434413], [""000425.SZ"", 67443.49766793608], [""000157.SZ"", 67342.97167413072]]"
OGR,2018_2021,independent,P0,2020-03-09,-0.011109530447504845,0.013248904949347606,-0.006597874103635718,-0.0044873839676288,-2.4272376240207887e-05,0.0,0.0,0.42198816272661765,0.0012616161012368478,0.0,0.42324977882785453,3357869.699514781,"[[""600963.SH"", 72617.75918237728], [""600433.SH"", 70451.65598337773], [""002337.SZ"", 69863.64502068995], [""603909.SH"", 69710.29342086462], [""002251.SZ"", 69457.68034575033], [""002615.SZ"", 68715.59798493345], [""600987.SH"", 68671.94627197886], [""601996.SH"", 68663.28310256959], [""000929.SZ"", 68293.39367811377], [""002142.SZ"", 68162.29534458592]]"
OGR,2018_2021,independent,P0,2019-09-26,-0.010873160182393926,0.027632368740848512,-0.004684520149845844,-0.003755697866325244,0.0,-0.002432942166222799,0.0,0.35269104323767686,0.0,0.13713722212399812,0.48982826536167495,2898673.417589338,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73662.652764896], [""002829.SZ"", 68220.34966942745], [""000425.SZ"", 66705.60382036566], [""600560.SH"", 66582.43565247605], [""000157.SZ"", 66410.88902120158], [""603955.SH"", 65199.24162926566]]"
OGR,2018_2021,independent,P0,2019-12-23,-0.010523094053691118,0.0370506039790196,-0.004579613687821201,-0.0019961949143739678,0.0,-0.003947285451495839,0.0,0.34162826402992885,0.0,0.1795898323542079,0.5212180963841367,2693975.198975069,"[[""512980.SH"", 206524.80000000002], [""159901.SZ"", 202870.2], [""510500.SH"", 200745.30919162906], [""159949.SZ"", 200344.0], [""159915.SZ"", 200018.7], [""603608.SH"", 71227.60385265929], [""600754.SH"", 70018.36941032956], [""002729.SZ"", 68702.48933153367], [""000712.SZ"", 68649.9812380101], [""002632.SZ"", 68000.62958395806]]"
OGR,2018_2021,independent,P1,2020-07-16,-0.025433367153866016,0.042395551487523275,-0.011563598264654695,-0.005738381763783005,0.0,-0.00813138712542834,-0.0001374845194254104,0.4928466279303063,0.0,0.15318296862886466,0.646029596559171,2189085.4327572454,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466579], [""002062.SZ"", 74712.05323730847], [""002743.SZ"", 73862.65075758522], [""002061.SZ"", 72922.03451603318], [""002543.SZ"", 72743.68227520035], [""600406.SH"", 72526.16077779121]]"
OGR,2018_2021,independent,P1,2020-07-24,-0.023175485197218904,0.03665706624490683,-0.009364927115632202,-0.006069973218319439,0.0,-0.007740584863267139,-0.00015454398996899243,0.4247527614269768,0.0,0.0843207646535933,0.50907352608057,3054266.8186525963,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478354], [""601226.SH"", 76870.14903307683], [""603861.SH"", 72889.73757887243], [""600939.SH"", 72671.68011865852], [""600477.SH"", 71814.94047786991], [""002543.SZ"", 71596.02709367413], [""600406.SH"", 71432.97323898324], [""002061.SZ"", 71351.00325177393]]"
OGR,2018_2021,independent,P1,2018-03-23,-0.019763343905121245,0.023866170246595764,-0.016458751337573414,-0.0033045925675478215,0.0,0.0,0.0,0.32104255744875365,0.001267254557121047,0.0,0.32230981200587466,3358358.282037331,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35674.53033627409], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
OGR,2018_2021,independent,P1,2019-09-17,-0.019367500781240166,0.019367500781240166,-0.009939160798031064,-0.007075472734034865,-3.8873683579304095e-05,-0.002313993565594771,-0.0006694092861757363,0.5949191460966128,0.001185939722244743,0.13837418891749162,0.734479274736349,1523290.1522794664,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.33873121842], [""002831.SZ"", 70249.20920201979], [""002065.SZ"", 69537.23717438514], [""002534.SZ"", 69295.36216908119], [""600560.SH"", 68839.60232111692], [""603528.SH"", 68833.6472429592]]"
OGR,2018_2021,independent,P1,2018-11-23,-0.016950318229680628,0.022313863241438803,-0.011502429158114575,-0.005229406473441822,-0.00021848259812425803,0.0,-8.257140796410959e-05,0.39851137488151694,0.004888617484253161,0.0,0.40339999236577007,3102032.642250844,"[[""603922.SH"", 55487.50406509916], [""600820.SH"", 55381.428933050855], [""603488.SH"", 54425.24913203487], [""002768.SZ"", 54389.12245822137], [""002519.SZ"", 54010.69021846567], [""603000.SH"", 53924.7800700146], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882]]"
OGR,2018_2021,independent,P1,2020-07-15,-0.015604917676448116,0.017404848228920744,-0.008350801891854715,-0.004954260967683362,0.0,-0.0022998548169101437,-0.0002776186355240846,0.4978358871071044,0.0,0.15741839707143596,0.6552542841785404,2187676.4920202508,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77831.24432673884], [""600496.SH"", 77374.62909235871], [""000713.SZ"", 76606.02386282368], [""002543.SZ"", 75568.67964511106], [""600406.SH"", 75156.64329304789], [""002743.SZ"", 75143.50597303467]]"
OGR,2018_2021,independent,P1,2019-09-25,-0.01347250051769544,0.01739432488446102,-0.007112428395803623,-0.0052044253433651535,0.0,-0.00115564677852665,-0.00037176988176738874,0.4988145781748085,0.0,0.13797534899523206,0.6367899271700406,2087925.8875220187,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74425.31426518134], [""002534.SZ"", 71275.22965962636], [""002829.SZ"", 69452.7856818402], [""600560.SH"", 68766.36870162637], [""000425.SZ"", 67578.71435383071], [""000157.SZ"", 67477.88704057242]]"
OGR,2018_2021,independent,P1,2019-09-26,-0.011130539975932274,0.028331256631912383,-0.00501847064151113,-0.0036809543596703735,0.0,-0.002431114974750555,-0.00025110620704741184,0.36994947447241155,0.0,0.13706989597715205,0.5070193704495636,2802373.479451981,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73810.22902332034], [""002829.SZ"", 68357.12385688568], [""000425.SZ"", 66839.34111144744], [""600560.SH"", 66715.82735589097], [""000157.SZ"", 66543.93704693129], [""603955.SH"", 65329.862232388106]]"
OGR,2018_2021,independent,P1,2020-03-09,-0.011104941526071443,0.014247811535370691,-0.006580133640472167,-0.0045005277378908715,-2.4280147708335534e-05,0.0,0.0,0.4218830620999619,0.0012620141859488912,0.0,0.4231450762859108,3357419.8978589177,"[[""600963.SH"", 72573.29696514015], [""600433.SH"", 70408.52002230819], [""002337.SZ"", 69821.14579989028], [""603909.SH"", 69667.88748640148], [""002251.SZ"", 69415.3688309274], [""002615.SZ"", 68673.52497304785], [""600987.SH"", 68630.1719814091], [""601996.SH"", 68621.24212190736], [""000929.SZ"", 68251.73294072361], [""002142.SZ"", 68120.71458057164]]"
OGR,2018_2021,independent,P1,2018-11-20,-0.010566684555402328,0.01072245866138144,-0.007247784928706784,-0.003245703654247237,-7.319597244829608e-05,0.0,-0.00018397977280172625,0.4261826595282534,0.007466708873643093,0.0,0.4336493684018965,2979663.2929209406,"[[""600820.SH"", 57821.9664792531], [""002519.SZ"", 57101.220176470524], [""002768.SZ"", 56857.551862094486], [""603922.SH"", 56713.19818474613], [""603488.SH"", 56596.65546806201], [""603000.SH"", 55469.5003324369], [""300457.SZ"", 48717.112585639545], [""300045.SZ"", 47838.283483760635], [""300295.SZ"", 46720.752573668564], [""300313.SZ"", 46673.75790017792]]"
OGR,2018_2021,independent,P2,2020-07-16,-0.025433392912444175,0.04239838886316727,-0.011573488956356726,-0.005730774014248178,0.0,-0.008129129941839286,-0.00013790407652481508,0.4929267989895964,0.0,0.15314045077000826,0.6460672497596046,2189460.283504677,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466579], [""002062.SZ"", 74712.05323730847], [""002743.SZ"", 73862.65075758523], [""002061.SZ"", 72922.03451603318], [""002543.SZ"", 72743.68227520035], [""600406.SH"", 72526.16077779121]]"
OGR,2018_2021,independent,P2,2020-07-24,-0.023173687955153177,0.036660367372910785,-0.009373471874766958,-0.006061761887245422,0.0,-0.007738454193140924,-0.0001550159681039913,0.4248202465405985,0.0,0.08429739945817517,0.5091176459987737,3054838.8221113603,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478354], [""601226.SH"", 76870.14903307683], [""603861.SH"", 72889.73757887243], [""600939.SH"", 72671.68011865852], [""600477.SH"", 71814.94047786991], [""002543.SZ"", 71596.02709367413], [""600406.SH"", 71432.97323898324], [""002061.SZ"", 71351.00325177395]]"
OGR,2018_2021,independent,P2,2018-03-23,-0.019763343905121245,0.023866170246595764,-0.016458751337573414,-0.0033045925675478215,0.0,0.0,0.0,0.32104255744875365,0.001267254557121047,0.0,0.32230981200587466,3358358.282037331,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35674.53033627409], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
OGR,2018_2021,independent,P2,2019-09-17,-0.019103060963751695,0.019120499914680567,-0.009677874689248151,-0.007071512186775795,-3.8887014032459706e-05,-0.0023147870736955818,-0.0004049710484225385,0.5894670528836481,0.0011860265744271475,0.1383843227380143,0.7290374021960895,1554396.2928943222,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.33873121842], [""002831.SZ"", 70249.20920201979], [""002065.SZ"", 69537.23717438514], [""002534.SZ"", 69295.36216908119], [""600560.SH"", 68839.60232111692], [""603528.SH"", 68833.6472429592]]"
OGR,2018_2021,independent,P2,2018-11-23,-0.016950318229680628,0.022313863241438803,-0.011502429158114575,-0.005229406473441822,-0.00021848259812425803,0.0,-8.257140796410959e-05,0.39851137488151694,0.004888617484253161,0.0,0.40339999236577007,3102032.642250844,"[[""603922.SH"", 55487.50406509916], [""600820.SH"", 55381.428933050855], [""603488.SH"", 54425.24913203487], [""002768.SZ"", 54389.12245822137], [""002519.SZ"", 54010.69021846567], [""603000.SH"", 53924.7800700146], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882]]"
OGR,2018_2021,independent,P2,2020-07-15,-0.015607605660779234,0.017407733681151005,-0.008361603638812607,-0.0049467918976751025,0.0,-0.002299210124291431,-0.0002784650750346713,0.4979162277588452,0.0,0.15737469945662513,0.6552909272154702,2188051.3427676824,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77831.24432673884], [""600496.SH"", 77374.62909235871], [""000713.SZ"", 76606.02386282368], [""002543.SZ"", 75568.67964511106], [""600406.SH"", 75156.64329304789], [""002743.SZ"", 75143.50597303468]]"
OGR,2018_2021,independent,P2,2019-09-25,-0.013328854894827269,0.017132557992534103,-0.006973517583395041,-0.005199454397335774,0.0,-0.0011558829140964559,-0.00023148272741891948,0.4934118431165198,0.0,0.13798345036847112,0.631395293484991,2118812.720732835,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74425.31426518134], [""002534.SZ"", 71275.22965962636], [""002829.SZ"", 69452.7856818402], [""600560.SH"", 68766.36870162637], [""000425.SZ"", 67578.71435383071], [""000157.SZ"", 67477.88704057242]]"
OGR,2018_2021,independent,P2,2020-03-09,-0.011101368958131852,0.014243045169655355,-0.006577854115369044,-0.004499241485231214,-2.4273357531365705e-05,0.0,0.0,0.42183887800438624,0.001261656693566384,0.0,0.42310053469795256,3358630.5430901884,"[[""600963.SH"", 72573.29696514015], [""600433.SH"", 70408.52002230819], [""002337.SZ"", 69821.1457998903], [""603909.SH"", 69667.88748640151], [""002251.SZ"", 69415.36883092739], [""002615.SZ"", 68673.52497304785], [""600987.SH"", 68630.17198140913], [""601996.SH"", 68621.24212190736], [""000929.SZ"", 68251.73294072361], [""002142.SZ"", 68120.71458057164]]"
OGR,2018_2021,independent,P2,2019-09-26,-0.010836089845639107,0.027782997900480444,-0.004729165405258458,-0.0036756667200604667,0.0,-0.0024312577203202596,3.8478281284943905e-05,0.36469336869994395,0.0,0.13703713940291018,0.5017305081028541,2833115.336496631,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73810.22902332034], [""002829.SZ"", 68357.12385688568], [""000425.SZ"", 66839.34111144744], [""600560.SH"", 66715.82735589097], [""000157.SZ"", 66543.93704693129], [""603955.SH"", 65329.862232388106]]"
OGR,2018_2021,independent,P2,2018-11-20,-0.010566684555402328,0.01072245866138144,-0.007247784928706784,-0.003245703654247237,-7.319597244829608e-05,0.0,-0.00018397977280172625,0.4261826595282534,0.007466708873643093,0.0,0.4336493684018965,2979663.2929209406,"[[""600820.SH"", 57821.9664792531], [""002519.SZ"", 57101.220176470524], [""002768.SZ"", 56857.551862094486], [""603922.SH"", 56713.19818474613], [""603488.SH"", 56596.65546806201], [""603000.SH"", 55469.5003324369], [""300457.SZ"", 48717.112585639545], [""300045.SZ"", 47838.283483760635], [""300295.SZ"", 46720.752573668564], [""300313.SZ"", 46673.75790017792]]"
OGR,2018_2021,independent,P3_D4,2020-07-16,-0.025433392912444175,0.04239838886316727,-0.011573488956356726,-0.005730774014248178,0.0,-0.008129129941839286,-0.00013790407652481508,0.4929267989895964,0.0,0.15314045077000826,0.6460672497596046,2189460.283504677,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466579], [""002062.SZ"", 74712.05323730847], [""002743.SZ"", 73862.65075758523], [""002061.SZ"", 72922.03451603318], [""002543.SZ"", 72743.68227520035], [""600406.SH"", 72526.16077779121]]"
OGR,2018_2021,independent,P3_D4,2020-07-24,-0.023173687955153177,0.036660367372910785,-0.009373471874766958,-0.006061761887245422,0.0,-0.007738454193140924,-0.0001550159681039913,0.4248202465405985,0.0,0.08429739945817517,0.5091176459987737,3054838.8221113603,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478354], [""601226.SH"", 76870.14903307683], [""603861.SH"", 72889.73757887243], [""600939.SH"", 72671.68011865852], [""600477.SH"", 71814.94047786991], [""002543.SZ"", 71596.02709367413], [""600406.SH"", 71432.97323898324], [""002061.SZ"", 71351.00325177395]]"
OGR,2018_2021,independent,P3_D4,2018-03-23,-0.019763343905121245,0.023866170246595764,-0.016458751337573414,-0.0033045925675478215,0.0,0.0,0.0,0.32104255744875365,0.001267254557121047,0.0,0.32230981200587466,3358358.282037331,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35674.53033627409], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
OGR,2018_2021,independent,P3_D4,2019-09-17,-0.019103060963751695,0.019120499914680567,-0.009677874689248151,-0.007071512186775795,-3.8887014032459706e-05,-0.0023147870736955818,-0.0004049710484225385,0.5894670528836481,0.0011860265744271475,0.1383843227380143,0.7290374021960895,1554396.2928943222,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.33873121842], [""002831.SZ"", 70249.20920201979], [""002065.SZ"", 69537.23717438514], [""002534.SZ"", 69295.36216908119], [""600560.SH"", 68839.60232111692], [""603528.SH"", 68833.6472429592]]"
OGR,2018_2021,independent,P3_D4,2018-11-23,-0.016950318229680628,0.022313863241438803,-0.011502429158114575,-0.005229406473441822,-0.00021848259812425803,0.0,-8.257140796410959e-05,0.39851137488151694,0.004888617484253161,0.0,0.40339999236577007,3102032.642250844,"[[""603922.SH"", 55487.50406509916], [""600820.SH"", 55381.428933050855], [""603488.SH"", 54425.24913203487], [""002768.SZ"", 54389.12245822137], [""002519.SZ"", 54010.69021846567], [""603000.SH"", 53924.7800700146], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882]]"
OGR,2018_2021,independent,P3_D4,2020-07-15,-0.015607605660779234,0.017407733681151005,-0.008361603638812607,-0.0049467918976751025,0.0,-0.002299210124291431,-0.0002784650750346713,0.4979162277588452,0.0,0.15737469945662513,0.6552909272154702,2188051.3427676824,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77831.24432673884], [""600496.SH"", 77374.62909235871], [""000713.SZ"", 76606.02386282368], [""002543.SZ"", 75568.67964511106], [""600406.SH"", 75156.64329304789], [""002743.SZ"", 75143.50597303468]]"
OGR,2018_2021,independent,P3_D4,2019-09-25,-0.013328854894827269,0.017132557992534103,-0.006973517583395041,-0.005199454397335774,0.0,-0.0011558829140964559,-0.00023148272741891948,0.4934118431165198,0.0,0.13798345036847112,0.631395293484991,2118812.720732835,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74425.31426518134], [""002534.SZ"", 71275.22965962636], [""002829.SZ"", 69452.7856818402], [""600560.SH"", 68766.36870162637], [""000425.SZ"", 67578.71435383071], [""000157.SZ"", 67477.88704057242]]"
OGR,2018_2021,independent,P3_D4,2020-03-09,-0.011101368958131852,0.014243045169655355,-0.006577854115369044,-0.004499241485231214,-2.4273357531365705e-05,0.0,0.0,0.42183887800438624,0.001261656693566384,0.0,0.42310053469795256,3358630.5430901884,"[[""600963.SH"", 72573.29696514015], [""600433.SH"", 70408.52002230819], [""002337.SZ"", 69821.1457998903], [""603909.SH"", 69667.88748640151], [""002251.SZ"", 69415.36883092739], [""002615.SZ"", 68673.52497304785], [""600987.SH"", 68630.17198140913], [""601996.SH"", 68621.24212190736], [""000929.SZ"", 68251.73294072361], [""002142.SZ"", 68120.71458057164]]"
OGR,2018_2021,independent,P3_D4,2019-09-26,-0.010836089845639107,0.027782997900480444,-0.004729165405258458,-0.0036756667200604667,0.0,-0.0024312577203202596,3.8478281284943905e-05,0.36469336869994395,0.0,0.13703713940291018,0.5017305081028541,2833115.336496631,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73810.22902332034], [""002829.SZ"", 68357.12385688568], [""000425.SZ"", 66839.34111144744], [""600560.SH"", 66715.82735589097], [""000157.SZ"", 66543.93704693129], [""603955.SH"", 65329.862232388106]]"
OGR,2018_2021,independent,P3_D4,2018-11-20,-0.010566684555402328,0.01072245866138144,-0.007247784928706784,-0.003245703654247237,-7.319597244829608e-05,0.0,-0.00018397977280172625,0.4261826595282534,0.007466708873643093,0.0,0.4336493684018965,2979663.2929209406,"[[""600820.SH"", 57821.9664792531], [""002519.SZ"", 57101.220176470524], [""002768.SZ"", 56857.551862094486], [""603922.SH"", 56713.19818474613], [""603488.SH"", 56596.65546806201], [""603000.SH"", 55469.5003324369], [""300457.SZ"", 48717.112585639545], [""300045.SZ"", 47838.283483760635], [""300295.SZ"", 46720.752573668564], [""300313.SZ"", 46673.75790017792]]"
OGR,2018_2021,independent,P3_D5,2020-07-16,-0.025433392912444175,0.04239838886316727,-0.011573488956356726,-0.005730774014248178,0.0,-0.008129129941839286,-0.00013790407652481508,0.4929267989895964,0.0,0.15314045077000826,0.6460672497596046,2189460.283504677,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466579], [""002062.SZ"", 74712.05323730847], [""002743.SZ"", 73862.65075758523], [""002061.SZ"", 72922.03451603318], [""002543.SZ"", 72743.68227520035], [""600406.SH"", 72526.16077779121]]"
OGR,2018_2021,independent,P3_D5,2020-07-24,-0.023173687955153177,0.036660367372910785,-0.009373471874766958,-0.006061761887245422,0.0,-0.007738454193140924,-0.0001550159681039913,0.4248202465405985,0.0,0.08429739945817517,0.5091176459987737,3054838.8221113603,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478354], [""601226.SH"", 76870.14903307683], [""603861.SH"", 72889.73757887243], [""600939.SH"", 72671.68011865852], [""600477.SH"", 71814.94047786991], [""002543.SZ"", 71596.02709367413], [""600406.SH"", 71432.97323898324], [""002061.SZ"", 71351.00325177395]]"
OGR,2018_2021,independent,P3_D5,2018-03-23,-0.019763343905121245,0.023866170246595764,-0.016458751337573414,-0.0033045925675478215,0.0,0.0,0.0,0.32104255744875365,0.001267254557121047,0.0,0.32230981200587466,3358358.282037331,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35674.53033627409], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
OGR,2018_2021,independent,P3_D5,2019-09-17,-0.019103060963751695,0.019120499914680567,-0.009677874689248151,-0.007071512186775795,-3.8887014032459706e-05,-0.0023147870736955818,-0.0004049710484225385,0.5894670528836481,0.0011860265744271475,0.1383843227380143,0.7290374021960895,1554396.2928943222,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.33873121842], [""002831.SZ"", 70249.20920201979], [""002065.SZ"", 69537.23717438514], [""002534.SZ"", 69295.36216908119], [""600560.SH"", 68839.60232111692], [""603528.SH"", 68833.6472429592]]"
