file,first_sha256,second_sha256,status
corporate_action_official_backfill_facts.csv,971d7dd7ffc1f482b3edd8d37aef5dc3db81908be42380d90efca0d1a7b5713f,971d7dd7ffc1f482b3edd8d37aef5dc3db81908be42380d90efca0d1a7b5713f,PASS
official_ca_position_probes.csv,bd0f1edefe68b472fe5761982c7951c63e57010372e95a94e2f9cb3deab21d33,bd0f1edefe68b472fe5761982c7951c63e57010372e95a94e2f9cb3deab21d33,PASS
native_segment_initial_states.csv,822a76b12e18c8da1fc002492a31268ba9846ba74e513849c09d68885046d19c,822a76b12e18c8da1fc002492a31268ba9846ba74e513849c09d68885046d19c,PASS
p0_reconciliation.csv,5dae7638bb04042c1f60b7ca7bde6cd90afa37f7f3ca34ae129a58438d166fa1,5dae7638bb04042c1f60b7ca7bde6cd90afa37f7f3ca34ae129a58438d166fa1,PASS
