strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
OGR,FIXED_BELOW_L_REPAIR,GAP,300228.SZ|2018-06-19,300228.SZ|2018-06-19,300228.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.15175514293075842, 0.0, ""300228.SZ"", ""300228.SZ|2018-06-19""]",1074.403965354709,5.869999885559082,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499263.0255888873,6319.364655983719
OGR,FIXED_BELOW_L_REPAIR,GAP,000839.SZ|2018-06-19,000839.SZ|2018-06-19,000839.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.14399223072664746, 0.3442499823684116, ""000839.SZ"", ""000839.SZ|2018-06-19""]",1338.7371382164522,4.78000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,512956.9703324782,6411.962129155976
OGR,FIXED_BELOW_L_REPAIR,GAP,603300.SH|2018-06-19,603300.SH|2018-06-19,603300.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.08498469727212243, 0.0, ""603300.SH"", ""603300.SH|2018-06-19""]",1218.9215532429453,5.25,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,506545.00820332207,6412.136830834514
OGR,FIXED_BELOW_L_REPAIR,GAP,002730.SZ|2018-06-19,002730.SZ|2018-06-19,002730.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.08263467504646926, 0.992973923052684, ""002730.SZ"", ""002730.SZ|2018-06-19""]",806.9582129789919,7.929999828338623,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,500132.8713724874,6411.976847380647
OGR,FIXED_BELOW_L_REPAIR,GAP,002755.SZ|2018-06-19,002755.SZ|2018-06-19,002755.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.0603201968762761, 0.0, ""002755.SZ"", ""002755.SZ|2018-06-19""]",663.1003540413393,9.649999618530273,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,493720.89452510653,6411.715999873306
OGR,FIXED_BELOW_L_REPAIR,GAP,603488.SH|2018-06-19,603488.SH|2018-06-19,603488.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.04140915108698229, 0.0, ""603488.SH"", ""603488.SH|2018-06-19""]",691.0820876543542,9.260000228881836,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,487309.1785252332,6412.219130435167
OGR,FIXED_BELOW_L_REPAIR,GAP,600522.SH|2018-06-19,600522.SH|2018-06-19,600522.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.040953394198829374, 0.026975607160074907, ""600522.SH"", ""600522.SH|2018-06-19""]",730.5583925424878,8.760000228881836,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,480896.95939479815,6412.491069255507
OGR,FIXED_BELOW_L_REPAIR,GAP,300502.SZ|2018-06-19,300502.SZ|2018-06-19,300502.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.03936288797072107, 0.0, ""300502.SZ"", ""300502.SZ|2018-06-19""]",401.7963227354016,15.699999809265137,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,492943.66093290364,6320.818594689857
OGR,FIXED_BELOW_L_REPAIR,GAP,000070.SZ|2018-06-19,000070.SZ|2018-06-19,000070.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,"[-0.03664350523743032, 0.17846859841049278, ""000070.SZ"", ""000070.SZ|2018-06-19""]",866.0828638974599,7.389999866485596,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,474484.46832554275,6413.152953064827
OGR,FIXED_BELOW_L_REPAIR,GAP,600822.SH|2018-06-19,600822.SH|2018-06-19,600822.SH,2018-07-04 15:00:00,2018-07-05 09:30:00,"[-0.09391365731031431, 0.0, ""600822.SH"", ""600822.SH|2018-06-19""]",749.7938330134571,8.520000457763672,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,468071.31537247775,6401.020288104039
OGR,FIXED_BELOW_L_REPAIR,GAP,603817.SH|2018-06-19,603817.SH|2018-06-19,603817.SH,2018-07-04 15:00:00,2018-07-05 09:30:00,"[-0.07135112996595216, 0.5282806495156608, ""603817.SH"", ""603817.SH|2018-06-19""]",792.7983646806173,8.0600004196167,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,461670.29508437356,6402.735062301203
OGR,FIXED_BELOW_L_REPAIR,GAP,600012.SH|2018-06-19,600012.SH|2018-06-19,600012.SH,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.13852152011456398, 0.0, ""600012.SH"", ""600012.SH|2018-06-19""]",1083.8986054963416,5.900000095367432,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,462137.0364160589,6407.791879548636
OGR,FIXED_BELOW_L_REPAIR,GAP,002743.SZ|2018-06-19,002743.SZ|2018-06-19,002743.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.07474841513964825, 0.0, ""002743.SZ"", ""002743.SZ|2018-06-19""]",943.152166210543,6.78000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,455729.2445365102,6407.361028558258
OGR,FIXED_BELOW_L_REPAIR,GAP,600970.SH|2018-06-19,600970.SH|2018-06-19,600970.SH,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.07145397800715303, 0.1500050850536145, ""600970.SH"", ""600970.SH|2018-06-19""]",1018.2184910004231,6.28000020980835,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,449321.8835079521,6407.201161787625
OGR,FIXED_BELOW_L_REPAIR,GAP,000725.SZ|2018-06-19,000725.SZ|2018-06-19,000725.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06700585277988069, 0.30447884863739644, ""000725.SZ"", ""000725.SZ|2018-06-19""]",1869.6273764082666,3.4200000762939453,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,442914.68234616425,6406.914021497436
OGR,FIXED_BELOW_L_REPAIR,GAP,300649.SZ|2018-06-19,300649.SZ|2018-06-19,300649.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06549192370701573, 0.5500857836609595, ""300649.SZ"", ""300649.SZ|2018-06-19""]",224.88542601135384,28.0,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,486622.8423382137,6309.385512174543
OGR,FIXED_BELOW_L_REPAIR,GAP,002241.SZ|2018-06-19,002241.SZ|2018-06-19,002241.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06527817313585094, 0.41538661600939925, ""002241.SZ"", ""002241.SZ|2018-06-19""]",657.1394177714818,9.729999542236328,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,436507.76832466666,6406.754166570169
OGR,FIXED_BELOW_L_REPAIR,GAP,300230.SZ|2018-06-19,300230.SZ|2018-06-19,300230.SZ,2018-07-09 15:00:00,2018-07-10 09:30:00,"[-0.06287428517298466, 0.7040048377031036, ""300230.SZ"", ""300230.SZ|2018-06-19""]",1261.828235123043,4.989999771118164,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,480313.4568260391,6309.11564966333
OGR,FIXED_BELOW_L_REPAIR,GAP,002385.SZ|2018-06-26,002385.SZ|2018-06-26,002385.SZ,2018-07-10 15:00:00,2018-07-11 09:30:00,"[-0.08934020748126525, 0.5454850264821764, ""002385.SZ"", ""002385.SZ|2018-06-26""]",1492.3399148271615,4.289999961853027,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,430101.01415809663,6414.942454035633
OGR,FIXED_BELOW_L_REPAIR,GAP,000002.SZ|2018-06-26,000002.SZ|2018-06-26,000002.SZ,2018-07-10 15:00:00,2018-07-11 09:30:00,"[-0.06933420806264223, 0.21661031831245964, ""000002.SZ"", ""000002.SZ|2018-06-26""]",272.71217036989333,23.479999542236328,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,423686.07170406077,6416.088198718266
OGR,FIXED_BELOW_L_REPAIR,GAP,002387.SZ|2018-06-22,002387.SZ|2018-06-22,002387.SZ,2018-07-12 15:00:00,2018-07-13 09:30:00,"[-0.06820215779160832, 0.0, ""002387.SZ"", ""002387.SZ|2018-06-22""]",603.707939415896,10.630000114440918,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,430806.9064832153,6430.2502960100255
OGR,FIXED_BELOW_L_REPAIR,GAP,603579.SH|2018-08-06,603579.SH|2018-08-06,603579.SH,2018-08-21 15:00:00,2018-08-22 09:30:00,"[-0.09566190286094511, 0.6748816494338822, ""603579.SH"", ""603579.SH|2018-08-06""]",122.65067719521556,52.5,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,516163.10990834516,6452.038873854315
OGR,FIXED_BELOW_L_REPAIR,GAP,002543.SZ|2018-08-06,002543.SZ|2018-08-06,002543.SZ,2018-08-21 15:00:00,2018-08-22 09:30:00,"[-0.08767032583233281, 0.0, ""002543.SZ"", ""002543.SZ|2018-08-06""]",563.3420580168018,11.430000305175781,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,509711.07103449106,6451.877894840499
OGR,FIXED_BELOW_L_REPAIR,GAP,603111.SH|2018-08-20,603111.SH|2018-08-20,603111.SH,2018-09-04 15:00:00,2018-09-05 09:30:00,"[-0.13035888738481916, 0.003260015018955722, ""603111.SH"", ""603111.SH|2018-08-20""]",1423.3044189425113,4.519999980926514,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,503295.988342809,6446.202618365719
OGR,FIXED_BELOW_L_REPAIR,GAP,002600.SZ|2018-08-27,002600.SZ|2018-08-27,002600.SZ,2018-09-12 15:00:00,2018-09-13 09:30:00,"[-0.0545073021122624, 0.0, ""002600.SZ"", ""002600.SZ|2018-08-27""]",2086.8834181396305,3.0799999237060547,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,496849.7857244434,6440.455970190799
