timestamp,strategy,event_id,symbol,requested_notional,home_budget,gate_multiplier,gap,period,mcb_mode,policy,funded_notional,funding_type,reason,native_requested_before_confirmation,capital_required
2021-03-11 09:30:00,OGR,601633.SH|2021-02-23,601633.SH,7158.640971170341,1106556.1349090314,1.0,OGR,2018_2021,independent,P0,7158.64097117034,BASE,FUNDED,7158.640971170341,True
2021-03-24 09:30:00,OGR,002695.SZ|2021-03-09,002695.SZ,7152.141997056127,1106036.2169798946,1.0,OGR,2018_2021,independent,P0,7152.141997056128,BASE,FUNDED,7152.141997056127,True
2021-03-30 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210329|600966.SH,600966.SH,44957.78276211562,2352469.120600638,1.0,OGR,2018_2021,independent,P0,44957.78276211562,BASE,FUNDED,44957.78276211562,True
2021-03-30 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210329|002030.SZ,002030.SZ,44957.78276211561,2352469.120600638,1.0,OGR,2018_2021,independent,P0,44957.78276211562,BASE,FUNDED,44957.78276211561,True
2021-03-31 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210330|300316.SZ,300316.SZ,33457.85459123891,2359308.0474508083,1.0,OGR,2018_2021,independent,P0,33457.85459123891,BASE,FUNDED,33457.85459123891,True
2021-04-01 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210331|300136.SZ,300136.SZ,33438.966307942916,2358755.7872383003,1.0,OGR,2018_2021,independent,P0,33438.966307942916,BASE,FUNDED,33438.966307942916,True
2021-04-01 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210331|300659.SZ,300659.SZ,33438.966307942916,2358755.7872383003,1.0,OGR,2018_2021,independent,P0,33438.966307942916,BASE,FUNDED,33438.966307942916,True
2021-04-01 09:30:00,OGR,300677.SZ|2021-03-16,300677.SZ,6673.310715192553,1106933.4761829649,1.0,OGR,2018_2021,independent,P0,6673.310715192553,BASE,FUNDED,6673.310715192553,True
2021-04-01 09:30:00,OGR,002456.SZ|2021-03-17,002456.SZ,7163.357737094506,1106920.1562014974,1.0,OGR,2018_2021,independent,P0,7163.357737094506,BASE,FUNDED,7163.357737094506,True
2021-04-02 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210401|002371.SZ,002371.SZ,45124.56806908701,2358347.8207294177,1.0,OGR,2018_2021,independent,P0,45124.568069087,BASE,FUNDED,45124.56806908701,True
2021-04-02 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210401|600703.SH,600703.SH,45124.56806908701,2358347.8207294177,1.0,OGR,2018_2021,independent,P0,45124.56806908701,BASE,FUNDED,45124.56806908701,True
2021-04-06 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210402|300253.SZ,300253.SZ,33601.77639807955,2367685.5127109066,1.0,OGR,2018_2021,independent,P0,33601.77639807954,BASE,FUNDED,33601.77639807955,True
2021-04-08 09:30:00,ATRDR,V29|BULL|V29B|20210407|300671.SZ,300671.SZ,33613.539230763505,2364298.7656319737,1.0,OGR,2018_2021,independent,P0,33613.5392307635,BASE,FUNDED,33613.539230763505,True
2021-04-08 09:30:00,ATRDR,V29|BULL|V29B|20210407|300239.SZ,300239.SZ,33613.5392307635,2364298.7656319737,1.0,OGR,2018_2021,independent,P0,33613.53923076349,BASE,FUNDED,33613.5392307635,True
2021-04-08 09:30:00,ATRDR,V29|BULL|V29B|20210407|603115.SH,603115.SH,45196.41962363554,2364298.7656319737,1.0,OGR,2018_2021,independent,P0,45196.41962363555,BASE,FUNDED,45196.41962363554,True
2021-04-08 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20210407-300239.SZ,300239.SZ,24037.902706811183,1703069.935847354,1.0,OGR,2018_2021,independent,P0,24037.902706811183,BASE,FUNDED,24037.902706811183,True
2021-04-08 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20210407-603115.SH,603115.SH,32731.0951547671,1703069.935847354,1.0,OGR,2018_2021,independent,P0,32731.095154767103,BASE,FUNDED,32731.0951547671,True
2021-04-09 09:30:00,ATRDR,V29|BULL|V29B|20210408|300604.SZ,300604.SZ,33635.82856343407,2359594.8656743234,1.0,OGR,2018_2021,independent,P0,33635.828563434065,BASE,FUNDED,33635.82856343407,True
2021-04-09 09:30:00,ATRDR,V29|BULL|V29B|20210408|300755.SZ,300755.SZ,33635.82856343408,2359594.8656743234,1.0,OGR,2018_2021,independent,P0,33635.82856343407,BASE,FUNDED,33635.82856343408,True
2021-04-09 09:30:00,ATRDR,V29|BULL|V29B|20210408|003025.SZ,003025.SZ,45017.33362570997,2359594.8656743234,1.0,OGR,2018_2021,independent,P0,45017.33362570997,BASE,FUNDED,45017.33362570997,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|300580.SZ,300580.SZ,34162.878254081195,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,34162.878254081195,BASE,FUNDED,34162.878254081195,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|300547.SZ,300547.SZ,34162.878254081195,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,34162.8782540812,BASE,FUNDED,34162.878254081195,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|300035.SZ,300035.SZ,34162.878254081195,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,34162.878254081195,BASE,FUNDED,34162.878254081195,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|000800.SZ,000800.SZ,45254.6454708936,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.6454708936,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|603009.SH,603009.SH,45254.64547089359,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.64547089359,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|002937.SZ,002937.SZ,45254.64547089359,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.64547089359,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|603767.SH,603767.SH,45254.6454708936,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.6454708936,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|603286.SH,603286.SH,45254.64547089359,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.64547089359,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|603178.SH,603178.SH,45254.64547089359,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.6454708936,BASE,FUNDED,45254.64547089359,True
2021-04-20 09:30:00,ATRDR,V29|BULL|V29B|20210419|603037.SH,603037.SH,45254.6454708936,2382525.7117492463,1.0,OGR,2018_2021,independent,P0,45254.64547089361,BASE,FUNDED,45254.6454708936,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-000800.SZ,000800.SZ,32609.510871867104,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867104,BASE,FUNDED,32609.510871867104,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-300580.SZ,300580.SZ,24154.413765506553,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,24154.413765506553,BASE,FUNDED,24154.413765506553,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-603009.SH,603009.SH,32609.5108718671,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867104,BASE,FUNDED,32609.5108718671,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-300547.SZ,300547.SZ,24154.413765506557,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,24154.413765506557,BASE,FUNDED,24154.413765506557,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-002937.SZ,002937.SZ,32609.5108718671,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867104,BASE,FUNDED,32609.5108718671,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-603767.SH,603767.SH,32609.510871867107,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867107,BASE,FUNDED,32609.510871867107,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-603286.SH,603286.SH,32609.510871867107,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867107,BASE,FUNDED,32609.510871867107,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-603178.SH,603178.SH,32609.510871867104,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.510871867104,BASE,FUNDED,32609.510871867104,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-603037.SH,603037.SH,32609.51087186711,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,32609.51087186711,BASE,FUNDED,32609.51087186711,True
2021-04-20 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210419-300035.SZ,300035.SZ,24154.413765506557,1702917.7391212145,1.0,OGR,2018_2021,independent,P0,24154.413765506553,BASE,FUNDED,24154.413765506557,True
2021-04-30 09:30:00,SMV6,SMV6|2021-04-30|159980.SZ|62,159980.SZ,289679.236102368,1249118.0790158838,1.0,OGR,2018_2021,independent,P0,289679.236102368,BASE,FUNDED,289679.236102368,True
2021-05-18 09:30:00,OGR,300246.SZ|2021-04-28,300246.SZ,6683.200136658645,1109076.266539608,1.0,OGR,2018_2021,independent,P0,6683.200136658644,BASE,FUNDED,6683.200136658645,True
2021-05-21 09:30:00,OGR,603338.SH|2021-04-30,603338.SH,7180.253195086456,1108932.0756870187,1.0,OGR,2018_2021,independent,P0,7180.253195086456,BASE,FUNDED,7180.253195086456,True
2021-05-21 09:30:00,OGR,601933.SH|2021-04-30,601933.SH,7179.515037264351,1108917.7438443138,1.0,OGR,2018_2021,independent,P0,7179.515037264351,BASE,FUNDED,7179.515037264351,True
2021-05-25 09:30:00,SMV6,SMV6|2021-05-25|512100.SH|63,512100.SH,39729.53665302344,1264608.216989484,1.0,OGR,2018_2021,independent,P0,39729.536653023446,BASE,FUNDED,39729.53665302344,True
2021-05-26 09:30:00,SMV6,SMV6|2021-05-26|512100.SH|64,512100.SH,6777.173217497911,1264999.5794920227,1.0,OGR,2018_2021,independent,P0,6777.173217497911,BASE,FUNDED,6777.173217497911,True
2021-05-26 09:30:00,SMV6,SMV6|2021-05-26|510500.SH|65,510500.SH,632988.5068989492,1264992.808007026,1.0,OGR,2018_2021,independent,P0,632988.5068989492,BASE,FUNDED,632988.5068989492,True
2021-05-28 09:30:00,SMV6,SMV6|2021-05-28|512100.SH|66,512100.SH,77949.30649650106,1271459.871055433,1.0,OGR,2018_2021,independent,P0,77949.30649650106,BASE,FUNDED,77949.30649650106,True
2021-05-28 09:30:00,SMV6,SMV6|2021-05-28|588000.SH|67,588000.SH,424027.271376576,1271166.7142952415,1.0,OGR,2018_2021,independent,P0,424027.2713765759,BASE,FUNDED,424027.271376576,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300925.SZ,300925.SZ,34212.90779242133,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.90779242133,BASE,FUNDED,34212.90779242133,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300047.SZ,300047.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300320.SZ,300320.SZ,34212.90779242133,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.90779242133,BASE,FUNDED,34212.90779242133,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300025.SZ,300025.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300570.SZ,300570.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300565.SZ,300565.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300781.SZ,300781.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300806.SZ,300806.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300091.SZ,300091.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|300165.SZ,300165.SZ,34212.907792421334,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,34212.907792421334,BASE,FUNDED,34212.907792421334,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|600718.SH,600718.SH,45159.453105649845,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,45159.453105649845,BASE,FUNDED,45159.453105649845,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|002995.SZ,002995.SZ,45159.45310564984,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,45159.453105649845,BASE,FUNDED,45159.45310564984,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|603825.SH,603825.SH,45159.45310564985,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,45159.45310564986,BASE,FUNDED,45159.45310564985,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|002632.SZ,002632.SZ,45159.453105649845,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,45159.45310564985,BASE,FUNDED,45159.453105649845,True
2021-06-02 09:30:00,ATRDR,V29|BULL|V29B|20210601|002347.SZ,002347.SZ,45159.453105649845,2381170.8269421374,1.0,OGR,2018_2021,independent,P0,45159.453105649845,BASE,FUNDED,45159.453105649845,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300925.SZ,300925.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300047.SZ,300047.SZ,24229.52646899162,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.52646899162,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-600718.SH,600718.SH,32411.518010750475,1699231.334392267,1.0,OGR,2018_2021,independent,P0,32411.51801075047,BASE,FUNDED,32411.518010750475,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300320.SZ,300320.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300025.SZ,300025.SZ,24229.52646899162,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.52646899162,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300570.SZ,300570.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.526468991615,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300565.SZ,300565.SZ,24229.52646899162,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.526468991626,BASE,FUNDED,24229.52646899162,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300781.SZ,300781.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-002995.SZ,002995.SZ,32411.51801075047,1699231.334392267,1.0,OGR,2018_2021,independent,P0,32411.518010750475,BASE,FUNDED,32411.51801075047,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-603825.SH,603825.SH,32411.518010750475,1699231.334392267,1.0,OGR,2018_2021,independent,P0,32411.51801075048,BASE,FUNDED,32411.518010750475,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300806.SZ,300806.SZ,24229.52646899162,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.52646899162,BASE,FUNDED,24229.52646899162,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-002632.SZ,002632.SZ,32411.51801075047,1699231.334392267,1.0,OGR,2018_2021,independent,P0,32411.518010750475,BASE,FUNDED,32411.51801075047,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300091.SZ,300091.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.526468991615,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-300165.SZ,300165.SZ,24229.526468991615,1699231.334392267,1.0,OGR,2018_2021,independent,P0,24229.526468991615,BASE,FUNDED,24229.526468991615,True
2021-06-02 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210601-002347.SZ,002347.SZ,32411.518010750475,1699231.334392267,1.0,OGR,2018_2021,independent,P0,32411.518010750475,BASE,FUNDED,32411.518010750475,True
2021-06-03 09:30:00,ATRDR,V29|BULL|V29B|20210602|300334.SZ,300334.SZ,34193.9196594219,2379078.580824546,1.0,OGR,2018_2021,independent,P0,34193.91965942191,BASE,FUNDED,34193.9196594219,True
2021-06-03 09:30:00,ATRDR,V29|BULL|V29B|20210602|002983.SZ,002983.SZ,45108.69970139629,2379078.580824546,1.0,OGR,2018_2021,independent,P0,45108.69970139629,BASE,FUNDED,45108.69970139629,True
2021-06-03 09:30:00,ATRDR,V29|BULL|V29B|20210602|605018.SH,605018.SH,45108.69970139628,2379078.580824546,1.0,OGR,2018_2021,independent,P0,45108.69970139628,BASE,FUNDED,45108.69970139628,True
2021-06-04 09:30:00,ATRDR,V29|BULL|V29B|20210603|000938.SZ,000938.SZ,45058.50464966007,2375550.92581184,1.0,OGR,2018_2021,independent,P0,45058.50464966006,BASE,FUNDED,45058.50464966007,True
2021-06-07 09:30:00,ATRDR,V29|BULL|V29B|20210604|300469.SZ,300469.SZ,33996.38237592052,2370037.0858190926,1.0,OGR,2018_2021,independent,P0,33996.38237592051,BASE,FUNDED,33996.38237592052,True
2021-06-08 09:30:00,ATRDR,V29|BULL|V29B|20210607|300460.SZ,300460.SZ,34303.956772416364,2382166.412161008,1.0,OGR,2018_2021,independent,P0,34303.956772416364,BASE,FUNDED,34303.956772416364,True
2021-06-08 09:30:00,ATRDR,V29|BULL|V29B|20210607|300484.SZ,300484.SZ,34303.95677241636,2382166.412161008,1.0,OGR,2018_2021,independent,P0,34303.95677241636,BASE,FUNDED,34303.95677241636,True
2021-06-08 09:30:00,ATRDR,V29|BULL|V29B|20210607|002518.SZ,002518.SZ,45101.590299617244,2382166.412161008,1.0,OGR,2018_2021,independent,P0,45101.590299617244,BASE,FUNDED,45101.590299617244,True
2021-06-08 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210607-300460.SZ,300460.SZ,24244.665436369465,1699877.7391309952,1.0,OGR,2018_2021,independent,P0,24244.66543636946,BASE,FUNDED,24244.665436369465,True
2021-06-08 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210607-002518.SZ,002518.SZ,32417.925867996863,1699877.7391309952,1.0,OGR,2018_2021,independent,P0,32417.925867996863,BASE,FUNDED,32417.925867996863,True
2021-06-08 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210607-300484.SZ,300484.SZ,24244.665436369465,1699877.7391309952,1.0,OGR,2018_2021,independent,P0,24244.66543636946,BASE,FUNDED,24244.665436369465,True
2021-06-09 09:30:00,ATRDR,V29|BULL|V29B|20210608|002848.SZ,002848.SZ,45131.49122334654,2390135.6881556907,1.0,OGR,2018_2021,independent,P0,45131.49122334654,BASE,FUNDED,45131.49122334654,True
2021-06-11 09:30:00,SMV6,SMV6|2021-06-11|512100.SH|68,512100.SH,195338.25375767183,1301164.7521974868,1.0,OGR,2018_2021,independent,P0,195338.2537576718,BASE,FUNDED,195338.25375767183,True
2021-07-22 09:30:00,SMV6,SMV6|2021-07-22|515000.SH|69,515000.SH,40817.23297423199,1294504.2400020948,1.0,OGR,2018_2021,independent,P0,40817.23297423199,BASE,FUNDED,40817.23297423199,True
2021-07-30 09:30:00,OGR,300206.SZ|2021-07-15,300206.SZ,6680.35192025374,1108197.6219741278,1.0,OGR,2018_2021,independent,P0,6680.35192025374,BASE,FUNDED,6680.35192025374,True
2021-08-02 09:30:00,OGR,002661.SZ|2021-07-16,002661.SZ,7172.118354422856,1108420.520959202,1.0,OGR,2018_2021,independent,P0,7172.118354422856,BASE,FUNDED,7172.118354422856,True
2021-08-03 09:30:00,OGR,002987.SZ|2021-07-15,002987.SZ,7171.9394108778415,1108490.199402966,1.0,OGR,2018_2021,independent,P0,7171.939410877842,BASE,FUNDED,7171.9394108778415,True
2021-08-03 09:30:00,OGR,603363.SH|2021-07-19,603363.SH,7172.431055007507,1108475.884154641,1.0,OGR,2018_2021,independent,P0,7172.431055007507,BASE,FUNDED,7172.431055007507,True
2021-08-10 09:30:00,ATRDR,V29|V27|OAI-20210809-300144.SZ,300144.SZ,35629.835773939754,2425225.744451745,1.0,OGR,2018_2021,independent,P0,35629.835773939754,BASE,FUNDED,35629.835773939754,True
2021-08-10 09:30:00,ATRDR,V29|V27|OAI-20210809-600258.SH,600258.SH,45211.02237445163,2425225.744451745,1.0,OGR,2018_2021,independent,P0,45211.022374451626,BASE,FUNDED,45211.02237445163,True
2021-08-10 09:30:00,ATRDR,V29|V27|OAI-20210809-600754.SH,600754.SH,45211.02237445163,2425225.744451745,1.0,OGR,2018_2021,independent,P0,45211.022374451626,BASE,FUNDED,45211.02237445163,True
2021-08-23 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20210820|002878.SZ,002878.SZ,45499.193761242874,2435056.354905914,1.0,OGR,2018_2021,independent,P0,45499.193761242874,BASE,FUNDED,45499.193761242874,True
2021-08-25 09:30:00,ATRDR,V29|BULL|V29B|20210824|600576.SH,600576.SH,45542.69712134854,2436655.550372023,1.0,OGR,2018_2021,independent,P0,45542.69712134853,BASE,FUNDED,45542.69712134854,True
2021-08-25 09:30:00,ATRDR,V29|BULL|V29B|20210824|603838.SH,603838.SH,45542.69712134853,2436655.550372023,1.0,OGR,2018_2021,independent,P0,45542.69712134853,BASE,FUNDED,45542.69712134853,True
2021-08-25 09:30:00,ATRDR,V29|BULL|V29B|20210824|002392.SZ,002392.SZ,45542.69712134852,2436655.550372023,1.0,OGR,2018_2021,independent,P0,45542.69712134852,BASE,FUNDED,45542.69712134852,True
2021-08-25 09:30:00,ATRDR,V29|BULL|V29B|20210824|002921.SZ,002921.SZ,45542.69712134854,2436655.550372023,1.0,OGR,2018_2021,independent,P0,45542.69712134854,BASE,FUNDED,45542.69712134854,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|300599.SZ,300599.SZ,35713.0200037543,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,35713.0200037543,BASE,FUNDED,35713.0200037543,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|300070.SZ,300070.SZ,35713.020003754296,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,35713.0200037543,BASE,FUNDED,35713.020003754296,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|002059.SZ,002059.SZ,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|000610.SZ,000610.SZ,45731.74100642583,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642583,BASE,FUNDED,45731.74100642583,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|000430.SZ,000430.SZ,45731.74100642583,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642583,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|000557.SZ,000557.SZ,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|000520.SZ,000520.SZ,45731.74100642583,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642583,BASE,FUNDED,45731.74100642583,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|002494.SZ,002494.SZ,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|002208.SZ,002208.SZ,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|603813.SH,603813.SH,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|601598.SH,601598.SH,45731.74100642584,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642584,True
2021-08-26 09:30:00,ATRDR,V29|BULL|V29B|20210825|002830.SZ,002830.SZ,45731.74100642583,2443342.8303054064,1.0,OGR,2018_2021,independent,P0,45731.74100642584,BASE,FUNDED,45731.74100642583,True
2021-08-26 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210825-002059.SZ,002059.SZ,32602.007120010603,1731479.0014592556,1.0,OGR,2018_2021,independent,P0,32602.007120010607,BASE,FUNDED,32602.007120010603,True
2021-08-26 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210825-000610.SZ,000610.SZ,32602.007120010607,1731479.0014592556,1.0,OGR,2018_2021,independent,P0,32602.007120010607,BASE,FUNDED,32602.007120010607,True
2021-08-26 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20210825-000430.SZ,000430.SZ,32602.007120010603,1731479.0014592556,1.0,OGR,2018_2021,independent,P0,32602.007120010607,BASE,FUNDED,32602.007120010603,True
