strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,price_basis,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2022-06-15|515650.SH|11,,515650.SH,2022-06-15,2022-06-15 09:30:00,[11],18500,1.2650112,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159601.SZ"": 235000, ""510150.SH"": 314100, ""515170.SH"": 268200, ""515650.SH"": 51900}",,COMBINED,,23407.38774144
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2022-06-15|159928.SZ|12,,159928.SZ,2022-06-15,2022-06-15 09:30:00,[12],192300,1.0588464,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159601.SZ"": 235000, ""510150.SH"": 314100, ""515170.SH"": 268200, ""515650.SH"": 70400}",,COMBINED,,203656.885952544
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2022-08-18|512100.SH|13,,512100.SH,2022-08-18,2022-08-18 09:30:00,[13],185300,2.84381499458869,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,527064.3102809837
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-04|512980.SH|14,,512980.SH,2023-01-04,2023-01-04 09:30:00,[14],108200,0.6154919999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,66609.55364687998
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-06|512980.SH|15,,512980.SH,2023-01-06,2023-01-06 09:30:00,[15],410300,0.6335063999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512980.SH"": 108200}",,COMBINED,,259979.66145518396
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-06|512010.SH|16,,512010.SH,2023-01-06,2023-01-06 09:30:00,[16],1062000,0.4943951999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512980.SH"": 518500}",,COMBINED,,525152.7119404799
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-09|512980.SH|17,,512980.SH,2023-01-09,2023-01-09 09:30:00,[17],41200,0.6194951999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512010.SH"": 1062000, ""512980.SH"": 518500}",,COMBINED,,25528.306880447995
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-09|159601.SZ|18,,159601.SZ,2023-01-09,2023-01-09 09:30:00,[18],253500,0.8356679999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512010.SH"": 704200, ""512980.SH"": 559700}",,COMBINED,,211884.20636759995
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-10|510180.SH|19,,510180.SH,2023-01-10,2023-01-10 09:30:00,[19],3700,3.094292046422535,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159601.SZ"": 249500, ""512010.SH"": 423000, ""512980.SH"": 333500}",,COMBINED,,11451.17034787773
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-01-10|159901.SZ|20,,159901.SZ,2023-01-10,2023-01-10 09:30:00,[20],31900,2.9547241849180326,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159601.SZ"": 249500, ""510180.SH"": 3700, ""512010.SH"": 423000, ""512980.SH"": 333500}",,COMBINED,,94274.55263918501
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-07|159611.SZ|21,,159611.SZ,2023-03-07,2023-03-07 09:30:00,[21],182600,0.9037223999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,165052.714182048
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-23|159997.SZ|22,,159997.SZ,2023-03-23,2023-03-23 09:30:00,[22],86400,0.9947951999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,85967.49534105598
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-23|512760.SH|23,,512760.SH,2023-03-23,2023-03-23 09:30:00,[23],837800,0.5279219999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 86400}",,COMBINED,,442381.5102103199
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-24|159997.SZ|24,,159997.SZ,2023-03-24,2023-03-24 09:30:00,[24],97900,1.0338264,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 86400, ""512760.SH"": 837800}",,COMBINED,,101231.846880912
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-24|515000.SH|25,,515000.SH,2023-03-24,2023-03-24 09:30:00,[25],174500,0.6680339999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 184300, ""512760.SH"": 396800}",,COMBINED,,116595.2473866
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-24|512480.SH|26,,512480.SH,2023-03-24,2023-03-24 09:30:00,[26],447700,0.49039199999999994,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 184300, ""512760.SH"": 396800, ""515000.SH"": 174500}",,COMBINED,,219592.40809967997
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-03-24|159995.SZ|27,,159995.SZ,2023-03-24,2023-03-24 09:30:00,[27],383400,0.5724575999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 184300, ""512480.SH"": 447700, ""512760.SH"": 396800, ""515000.SH"": 174500}",,COMBINED,,219524.13988876794
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-08-01|515450.SH|28,,515450.SH,2023-08-01,2023-08-01 09:30:00,[28],7000,1.092943423255814,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,7652.134083583255
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-08-01|159980.SZ|29,,159980.SZ,2023-08-01,2023-08-01 09:30:00,[29],271200,1.5932735999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""515450.SH"": 7000}",,COMBINED,,432182.219480064
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-09-07|159980.SZ|30,,159980.SZ,2023-09-07,2023-09-07 09:30:00,[30],43800,1.5982775999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,70018.559791776
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2023-11-16|159997.SZ|31,,159997.SZ,2023-11-16,2023-11-16 09:30:00,[31],265300,0.9607679999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,254942.72875007996
