strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180103-300470.SZ,,300470.SZ,2018-01-03 15:00:00,2018-01-04 09:30:00,[ 0.56158814 -0.04131599  3.30508046],10050.62107372955,1.6549623893800365,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,500000.0,16666.666666666668
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180103-603566.SH,,603566.SH,2018-01-03 15:00:00,2018-01-04 09:30:00,[ 0.42857143 -0.0625      3.69795949],8162.154821590392,2.0378687038543326,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,500000.0,16666.666666666668
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-300605.SZ,,300605.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.59471154 -0.01666667  1.6910905 ],8426.859557505059,1.976430485022684,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,500652.3698010803,16688.41232670268
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-603383.SH,,603383.SH,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.59471154 -0.05318661  1.65454795],9776.47622056346,1.6970470288005826,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,498729.6660627378,16624.32220209126
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-300036.SZ,,300036.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.59471154 -0.05954693  2.39265516],3240.7074652786087,5.1393414249520655,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,483963.9574743775,16688.412326702677
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-603990.SH,,603990.SH,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.59471154 -0.07345476  2.7714125 ],6331.823061774723,2.6202785138466105,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,482105.3438606467,16624.322202091258
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-300579.SZ,,300579.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.59471154 -0.0842964   3.89582875],6575.210577292135,2.533014255083648,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,467275.5451476746,16688.412326702677
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-002696.SZ,,002696.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.58333333 -0.04644955  1.84999329],11065.90507220492,1.4993025707332337,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,465481.0216585556,16624.322202091258
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-300393.SZ,,300393.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.54166667 -0.06418733  1.67692143],6663.906982072386,2.4992999102875,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,450587.1328209718,16688.412326702677
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-002024.SZ,,002024.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.48214286 -0.08108108  2.1804806 ],8467.260035189714,1.9594461317231808,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,448856.6994564645,16624.32220209126
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180309-300400.SZ,,300400.SZ,2018-03-09 15:00:00,2018-03-12 09:30:00,[ 0.48       -0.09211496  1.9527797 ],3918.0726705915267,4.250840533782973,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,433898.7204942689,16688.41232670268
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180312-300523.SZ,,300523.SZ,2018-03-12 15:00:00,2018-03-13 09:30:00,[ 0.58593607 -0.01374207  1.75355465],6047.330307393108,2.7458690522575795,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,417210.3081675661,16638.38749412975
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180312-600686.SH,,600686.SH,2018-03-12 15:00:00,2018-03-13 09:30:00,[ 0.58333333 -0.0577812   1.98325718],7517.368535621858,2.2066761422234538,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,432232.3772543734,16621.574595457732
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180312-002439.SZ,,002439.SZ,2018-03-12 15:00:00,2018-03-13 09:30:00,[ 0.48509615 -0.12407488  1.7854537 ],2264.830206416804,7.324345000724174,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,415610.8026589155,16621.574595457732
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180313-300291.SZ,,300291.SZ,2018-03-13 15:00:00,2018-03-14 09:30:00,[ 0.5625     -0.0533104   1.75441933],11094.22246434268,1.4927882121120228,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,400571.9206734365,16594.447166353788
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180313-002506.SZ,,002506.SZ,2018-03-13 15:00:00,2018-03-14 09:30:00,[ 0.54333333 -0.10831234  2.68907386],134643.7560478826,0.12299375992319864,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,398989.22806345765,16593.46249012402
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180313-603611.SH,,603611.SH,2018-03-13 15:00:00,2018-03-14 09:30:00,[ 0.46666667 -0.02538787  3.90175553],9591.897204621873,1.7264928359043887,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,382395.7655733335,16593.46249012402
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-601828.SH,,601828.SH,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.47169811 -0.03470588  2.938167  ],13960.780672891398,1.1982348947725736,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,502852.5344893816,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-600429.SH,,600429.SH,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.46153846 -0.01522843  3.33859725],17985.011180263955,0.9301242236024839,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,486090.7833397356,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-002732.SZ,,002732.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.46153846 -0.05271565  3.27787913],9171.27269327468,1.8239883514522375,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,469329.0321900896,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-002701.SZ,,002701.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.41384615 -0.07105719  2.61425554],8259.461679553895,2.02534925513796,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,452567.2810404436,16761.751149646057
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-600373.SH,,600373.SH,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.4        -0.05029782  1.87787885],8022.533323901789,2.085163611684337,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,435805.52989079757,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-300737.SZ,,300737.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.33333333 -0.02294248  2.67577743],15935.329945578178,1.0503276021806809,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,503123.7457644157,16770.79152548052
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-002444.SZ,,002444.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.3294686  -0.0762489   3.42643364],7048.359214260301,2.3733601043885755,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,419043.77874115156,16761.751149646057
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-300679.SZ,,300679.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.31578947 -0.02145046  1.82551581],20340.110237721827,0.8228724768982263,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,486352.9542389354,16770.791525480523
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-600543.SH,,600543.SH,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.28571429 -0.08951708  2.04246053],17808.180562887886,0.9393601160686029,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,402282.02759150555,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-000632.SZ,,000632.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.26666667 -0.13884007  2.82649945],9143.415660411207,1.8295454545454495,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,385520.27644185955,16761.751149646054
MCB,MCB,DEMAND,V72|V65|MEDIUM_PARTICIPATION|V53-20180522-300518.SZ,,300518.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[ 0.25       -0.05607851  2.77013868],10186.957123858965,1.6430143651529177,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,469582.16271345504,16770.791525480523
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180723-002396.SZ,,002396.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[ 0.49301188 -0.00216391  2.02857557],7427.88564009448,2.2459193971163787,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,501473.91910583107,16715.797303527703
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180723-002138.SZ,,002138.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[ 0.33333333 -0.1101116   2.93080897],5314.426430812791,3.1390842748196595,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,484758.1218023035,16715.797303527703
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20180723-300498.SZ,,300498.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[ 0.33333333 -0.14165605  1.97148485],25288.157121118962,0.6579595961847103,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,500155.8845688682,16671.862818962272
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-002337.SZ,,002337.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.59433962 -0.00892857  1.81031913],15083.987447682963,1.1019081313622263,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,499632.3227643464,16654.410758811544
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-000589.SZ,,000589.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.55025838 -0.00842697  2.15537745],21499.160214684864,0.7731077984438959,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,482977.91200553486,16654.410758811544
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-300473.SZ,,300473.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.55025838 -0.01379046  1.56512673],19540.725489917528,0.8503543876223013,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,499493.24222968984,16649.774740989662
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-002406.SZ,,002406.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.55025838 -0.04465724  1.69805345],9942.026184419077,1.6718089566104681,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,466323.50124672335,16654.410758811544
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-002662.SZ,,002662.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.55025838 -0.04639175  1.997358  ],14500.311368918185,1.146262862851038,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,449669.09048791183,16654.410758811548
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-001696.SZ,,001696.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.53772473 -0.04123711  2.49318688],17887.52258939701,0.9292046083463765,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,433014.6797291003,16654.410758811544
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-603679.SH,,603679.SH,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.50909091 -0.08885299  2.67730159],8376.39112701366,1.9842875254911085,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,416360.2689702888,16654.410758811548
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-300071.SZ,,300071.SZ,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.5        -0.05649718  1.59416404],8732.142111152296,1.9029169986196652,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,482843.46748870006,16649.774740989666
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-603456.SH,,603456.SH,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.5        -0.06818182  2.10163757],13480.518289750147,1.2329769571697733,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,399705.8582114773,16654.410758811548
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-600151.SH,,600151.SH,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.44444444 -0.03266332  2.71722722],21939.81124268476,0.7575802835363724,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,383051.4474526658,16654.410758811544
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-600880.SH,,600880.SH,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.42857143 -0.07272727  2.85770664],22917.936153746246,0.7252471736749584,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,366397.03669385426,16654.410758811548
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181112-601968.SH,,601968.SH,2018-11-12 15:00:00,2018-11-13 09:30:00,[ 0.37931034 -0.03037975  2.08955459],18074.05165001644,0.9196149675688513,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,349742.62593504274,16654.410758811548
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-300295.SZ,,300295.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.6        -0.00311769  2.18260069],20380.86146183346,0.8175507048533099,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,466193.6927477103,16695.712428946885
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-300457.SZ,,300457.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.58695652 -0.03259557  3.22168192],3069.901537655865,5.427661913340315,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,449497.9803187633,16695.71242894689
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-000695.SZ,,000695.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.58695652 -0.05518018  2.033551  ],12030.67724235238,1.3970149253731354,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,333088.2151762312,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-002812.SZ,,002812.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.58695652 -0.06019152  2.52414574],5973.26561155493,2.813709746541485,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,316247.56543497834,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-002311.SZ,,002311.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.58333333 -0.08704253  1.69784594],6449.586429881421,2.6059090536479865,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,299406.91569372546,16840.64974125302
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-300651.SZ,,300651.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.58333333 -0.11273987  1.73064525],7925.67547669509,2.102330293819653,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,432802.2678898163,16695.712428946885
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-000876.SZ,,000876.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.5        -0.01071975  2.10910795],13694.985481155802,1.2272401232582206,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,282566.2659524726,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-002157.SZ,,002157.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.5        -0.13095238  1.67448328],8738.616779675489,1.9233061814775363,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,265725.6162112197,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-300005.SZ,,300005.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.4713948  -0.01126761  2.98524771],32968.178154523855,0.5054082022834863,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,416106.55546086933,16695.712428946885
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-600977.SH,,600977.SH,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.47058824 -0.05216752  1.7091684 ],14656.59359176654,1.146721819410663,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,248884.9664699668,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-002605.SZ,,002605.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.46333333 -0.0652819   2.47955687],11808.240264727749,1.4233311054922622,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,232044.31672871392,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-000926.SZ,,000926.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.41975309 -0.00873362  2.00376814],19943.800789295932,0.842719792855819,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,215203.66698746104,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-000897.SZ,,000897.SZ,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.41975309 -0.02459016  3.23202472],19314.536959376124,0.8701754385964876,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,198363.01724620815,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181113-600510.SH,,600510.SH,2018-11-13 15:00:00,2018-11-14 09:30:00,[ 0.41975309 -0.09515571  3.7906602 ],18651.160679889294,0.9011254558562384,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,181522.36750495527,16840.649741253015
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-603000.SH,,603000.SH,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.4        -0.08815789  1.69870023],17987.035985592684,0.9449257424779514,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,164681.71776370239,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-603488.SH,,603488.SH,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.31132075 -0.00240964  1.55296122],22281.758739996218,0.7627949630006039,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,147651.31160337105,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-300499.SZ,,300499.SZ,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.31132075 -0.06491612  1.67248146],14329.374509977286,1.170831853737594,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,399410.84303192236,16810.842696657764
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-300313.SZ,,300313.SZ,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.28571429 -0.00780379  3.49642244],11110.505109987698,1.5100382884784531,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,382600.0003352645,16810.842696657764
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-603922.SH,,603922.SH,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.28117925 -0.          1.61247638],24178.889991365486,0.7029443179456699,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,130620.90544303972,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-603035.SH,,603035.SH,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.28117925 -0.024961    2.10244795],18644.535021482283,0.9116029610864783,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,113590.49928270839,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-002190.SZ,,002190.SZ,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.28117925 -0.02586207  3.23520788],10837.453829748163,1.56830318270973,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,96560.09312237706,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-000901.SZ,,000901.SZ,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.28117925 -0.0509684   2.64412995],7922.12551865071,2.145436006239726,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,79529.68696204573,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181115-600050.SH,,600050.SH,2018-11-15 15:00:00,2018-11-16 09:30:00,[ 0.25       -0.05628518  1.79970846],9939.85366925084,1.7099259103021387,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,62499.2808017144,17030.406160331124
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181116-002519.SZ,,002519.SZ,2018-11-16 15:00:00,2018-11-19 09:30:00,[ 0.5        -0.0178117   1.68163877],10043.186612748204,1.6956171009021699,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,45468.87464138307,17063.457766063846
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181116-600820.SH,,600820.SH,2018-11-16 15:00:00,2018-11-19 09:30:00,[ 0.42424242 -0.01463415  1.84761401],10990.813745512774,1.5494211222604146,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,28405.41687531909,17063.457766063846
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181116-300600.SZ,,300600.SZ,2018-11-16 15:00:00,2018-11-19 09:30:00,[ 0.375      -0.0877907   2.16114469],11070.310243663162,1.5228949547668411,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,384859.96249911934,16892.637457013865
MCB,MCB,DEMAND,V72|V65|EARLY_TRANSITION|V53-20181116-300045.SZ,,300045.SZ,2018-11-16 15:00:00,2018-11-19 09:30:00,[ 0.33333333 -0.11397558  2.25042974],12280.057778325017,1.3728697309173281,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,367967.3250421053,16892.637457013865
