feature,dimension,observations,independent_dates,unique_stocks,unique_peer_groups,unique_industries,top1_contribution,top5_contribution,top10_contribution,best_date,best_industry,mean_fwd10,median_fwd10,win_rate,mean_mfe10,mean_mae10
simple_resilience,stock,31033,939,4679,31033,120,0.023712644501252222,0.10751764423884412,0.20107109562534037,2020-06-15,72,0.002267789820724114,-0.0059945504087193235,0.46879128669480874,0.061076023040489515,-0.05373439089444123
simple_resilience,date,31033,939,4679,31033,120,0.47833056605313623,0.7398721637175982,1.0166647175605816,2020-06-15,72,0.002267789820724114,-0.0059945504087193235,0.46879128669480874,0.061076023040489515,-0.05373439089444123
simple_resilience,industry,31033,939,4679,31033,120,0.11081195564469618,0.4453887468913154,0.7459292159648506,2020-06-15,72,0.002267789820724114,-0.0059945504087193235,0.46879128669480874,0.061076023040489515,-0.05373439089444123
residual_resilience,stock,30995,939,4688,30995,120,0.019017490043616754,0.08241924341837949,0.15243915222852292,2020-06-15,72,0.0031313470088872985,-0.006410256410256943,0.4674624939506372,0.06280748031896356,-0.05444912017532395
residual_resilience,date,30995,939,4688,30995,120,0.4445992589347611,0.6746787578949729,0.8953141945644821,2020-06-15,72,0.0031313470088872985,-0.006410256410256943,0.4674624939506372,0.06280748031896356,-0.05444912017532395
residual_resilience,industry,30995,939,4688,30995,120,0.08241313340520882,0.37331440942540545,0.6486728097427675,2020-06-15,72,0.0031313470088872985,-0.006410256410256943,0.4674624939506372,0.06280748031896356,-0.05444912017532395
