candidate,period,episode_id,symbol,entry_date,entry_price,entry_reason,buy_outlay,sale_proceeds,transaction_cost,slippage_cost,qty,exit_date,exit_stage,exit_price,exit_reason,net_return,pnl,right_censored,holding_days,calendar_holding_days,MFE,MAE,peak_giveback,post_MFE_giveback,time_to_MFE,entry_ATR,max_adverse_ATR,overnight_gap_contribution,capital_occupied,capital_days,state,anatomy_caveat
FIXED_5_PERCENT,2018_2021,159993.SZ|2020-12-02,159993.SZ,2020-12-02,1.2840264,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,230528.83534776,214288.0318204,88.96272736,355.8407999999892,0.0,2020-12-10,open,1.194044,RISK_FIXED_5_PERCENT,-0.07045020421354331,-16240.803527359996,False,6,8,0.016334243594991582,-0.07007830991636921,0.08641255351136079,0.08641255351136079,0,0.03099999999999996,2.9026580645161277,-0.013239603173267844,230528.83534776,1348583.5,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_5_PERCENT,2022_2023,510210.SH|2023-04-10,510210.SH,2023-04-10,0.7982776584963954,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,116971.06650511587,116497.40465824,46.69367715394439,186.77455489185326,0.0,2023-04-21,close,0.7953632,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.00404939324764686,-473.6618468758679,False,9,11,0.033474996098397325,-0.011622094640441949,0.037125929411356284,0.037125929411356284,6,0.009549999999999993,0.971482565067593,0.002505393929935233,116971.06650511587,1065787.5,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_5_PERCENT,ALL_AUTHORIZED,159993.SZ|2020-12-02,159993.SZ,2020-12-02,1.2840264,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,230528.83534776,214288.0318204,88.96272736,355.8407999999892,0.0,2020-12-10,open,1.194044,RISK_FIXED_5_PERCENT,-0.07045020421354331,-16240.803527359996,False,6,8,0.016334243594991582,-0.07007830991636921,0.08641255351136079,0.08641255351136079,0,0.03099999999999996,2.9026580645161277,-0.013239603173267844,230528.83534776,1348583.5,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_5_PERCENT,ALL_AUTHORIZED,510210.SH|2023-04-10,510210.SH,2023-04-10,0.7982776584963954,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,116971.06650511587,116497.40465824,46.69367715394439,186.77455489185326,0.0,2023-04-21,close,0.7953632,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.00404939324764686,-473.6618468758679,False,9,11,0.033474996098397325,-0.011622094640441949,0.037125929411356284,0.037125929411356284,6,0.009549999999999993,0.971482565067593,0.002505393929935233,116971.06650511587,1065787.5,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,2018_2021,510050.SH|2019-12-31,510050.SH,2019-12-31,2.746384363636363,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,206294.7164022327,196715.31930595197,80.60162718981817,322.400635866569,0.0,2020-01-23,close,2.6199023999999995,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,-0.04643549414810444,-9579.397096280736,False,16,23,0.018429917179042965,-0.05293664119317476,0.06448390922438607,0.06448390922438607,1,0.02939999999999987,4.945046382189265,0.0036411509373578,206294.7164022327,3302372.2999999993,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,2018_2021,159993.SZ|2020-12-02,159993.SZ,2020-12-02,1.2840264,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,228217.12557825597,217564.15294510403,89.15583315200001,356.6168000000045,0.0,2020-12-10,open,1.194044,RISK_FIXED_3_PERCENT,-0.04667911142145653,-10652.972633151949,False,6,8,0.016334243594991582,-0.07007830991636921,0.08641255351136079,0.08641255351136079,0,0.03099999999999996,2.9026580645161277,-0.013239603173267844,228217.12557825597,1082333.4,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,2022_2023,510210.SH|2023-04-10,510210.SH,2023-04-10,0.7982776584963954,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,262341.8174016279,261065.51501228803,104.68141961794439,418.72519661845706,0.0,2023-04-21,close,0.7953632,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.004865036012866919,-1276.302389339864,False,9,11,0.033474996098397325,-0.011622094640441949,0.037125929411356284,0.037125929411356284,6,0.009549999999999993,0.971482565067593,0.002505393929935233,262341.8174016279,1953335.1,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,2022_2023,512950.SH|2023-04-13,512950.SH,2023-04-13,1.3690944,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,547.7472875520001,535.4640857600001,0.21664179200000006,0.8665599999999607,0.0,2023-04-21,close,1.3389280000000001,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.022424943164750744,-12.283201792,False,6,8,0.010156786851220678,-0.0220338349203677,0.03219062177158838,0.03219062177158838,6,0.02504999999999996,1.2042475049900165,0.0036520491209370907,547.7472875520001,3280.3999999999996,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,ALL_AUTHORIZED,510050.SH|2019-12-31,510050.SH,2019-12-31,2.746384363636363,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,206294.7164022327,196715.31930595197,80.60162718981817,322.400635866569,0.0,2020-01-23,close,2.6199023999999995,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,-0.04643549414810444,-9579.397096280736,False,16,23,0.018429917179042965,-0.05293664119317476,0.06448390922438607,0.06448390922438607,1,0.02939999999999987,4.945046382189265,0.0036411509373578,206294.7164022327,3302372.2999999993,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
FIXED_3_PERCENT,ALL_AUTHORIZED,159993.SZ|2020-12-02,159993.SZ,2020-12-02,1.2840264,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,228217.12557825597,217564.15294510403,89.15583315200001,356.6168000000045,0.0,2020-12-10,open,1.194044,RISK_FIXED_3_PERCENT,-0.04667911142145653,-10652.972633151949,False,6,8,0.016334243594991582,-0.07007830991636921,0.08641255351136079,0.08641255351136079,0,0.03099999999999996,2.9026580645161277,-0.013239603173267844,228217.12557825597,1082333.4,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution"
