candidate,period,units,account_nav_delta,common_episode_net_pnl_delta,new_episode_realized_pnl,cancelled_episode_pnl_effect,added_episodes,cancelled_episodes,terminal_inventory_delta,reconciliation_error,interpretation
NATIVE,ALL_AUTHORIZED,CNY_INITIAL_1000000,0.0,0.0,0.0,-0.0,0,0,0.0,0.0,"Common component includes changed size/rebalances; added episode PnL is already in NAV, not pure separately identifiable cash-release alpha"
FIXED_5_PERCENT,ALL_AUTHORIZED,CNY_INITIAL_1000000,-16896.552979373373,-182.0876051367086,-16714.465374235864,-0.0,2,0,0.0,-8.003553375601768e-10,"Common component includes changed size/rebalances; added episode PnL is already in NAV, not pure separately identifiable cash-release alpha"
FIXED_3_PERCENT,ALL_AUTHORIZED,CNY_INITIAL_1000000,-91316.67555548786,-69795.7202349237,-21520.95532056455,-0.0,4,0,0.0,3.92901711165905e-10,"Common component includes changed size/rebalances; added episode PnL is already in NAV, not pure separately identifiable cash-release alpha"
ENTRY_ATR_X1,ALL_AUTHORIZED,CNY_INITIAL_1000000,-19881.548516588286,-4947.88430779113,-14933.66420879846,-0.0,7,0,0.0,1.304215402342379e-09,"Common component includes changed size/rebalances; added episode PnL is already in NAV, not pure separately identifiable cash-release alpha"
EXISTING_PROFIT_PROTECTION,ALL_AUTHORIZED,CNY_INITIAL_1000000,-12513.368099255022,-12039.706252379998,-473.6618468758679,-0.0,1,0,0.0,8.440110832452774e-10,"Common component includes changed size/rebalances; added episode PnL is already in NAV, not pure separately identifiable cash-release alpha"
