episode_id,symbol,entry_date,entry_price,entry_reason,buy_outlay,sale_proceeds,transaction_cost,slippage_cost,qty,exit_date,exit_stage,exit_price,exit_reason,net_return,pnl,right_censored,holding_days,calendar_holding_days,MFE,MAE,peak_giveback,post_MFE_giveback,time_to_MFE,entry_ATR,max_adverse_ATR,overnight_gap_contribution,capital_occupied,capital_days,state,anatomy_caveat,capital_days_missing_marks
510050.SH|2016-11-09,510050.SH,2016-11-09,1.828754075172414,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,489583.8581780388,503095.53645021433,198.5364273342386,794.1549921335381,0.0,2016-12-13,open,1.9213153653310835,MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0275982919911994,13511.678272175544,False,24,34,0.0969216841312439,-0.0195510570053236,0.0463072841879694,0.0463072841879694,14,0.0203499999999999,1.7569570109294317,-0.0224196356178373,489583.8581780388,6815341.884049104,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510180.SH|2016-11-14,510180.SH,2016-11-14,2.229672487462785,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,78766.01102109412,76426.2876914897,31.03836739511828,124.1520714794249,0.0,2016-12-15,close,2.187248799999999,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,-0.029704733034885,-2339.723329604414,False,23,31,0.069663824355642,-0.0209324408518379,0.0886906938628588,0.0886906938628588,11,0.02915,1.6011144927199044,-0.0125578981475704,78766.01102109412,571016.4844025684,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159901.SZ|2017-03-16,159901.SZ,2017-03-16,2.009389627530364,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,22308.68571056016,22022.558927136004,8.86623783711741,35.46479659919006,0.0,2017-03-17,close,1.9844112000000005,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.0128258018933277,-286.1267834241553,False,1,1,0.0067733864468901,-0.0124308532243513,0.0192042396712415,0.0192042396712415,0,0.018375,1.3593702057340922,0.0002488317811283,22308.68571056016,22360.95,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510500.SH|2017-03-27,510500.SH,2017-03-27,5.597995245789428,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,185890.61284864103,180732.09515127493,73.32433819224883,293.29428595357035,0.0,2017-03-31,close,5.444826771115516,TAIL_OWN_EXIT_MA40_C2,-0.0277502861404107,-5158.5176973661,False,4,4,0.0007104795943733,-0.030793502867858,0.0280717880537041,0.0280717880537041,0,0.0569238425339841,3.0282896407170488,-0.0056145711318828,185890.61284864103,732430.4198800517,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159915.SZ|2017-09-01,159915.SZ,2017-09-01,1.7694143999999998,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,649143.5987592,650302.950352608,259.889366592,1039.559039999929,0.0,2017-09-22,close,1.7715816,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,0.0017859709248062,1159.3515934080351,False,15,21,0.033110163452948,-0.0081464240372406,0.0318853514473487,0.0318853514473487,4,0.0252499999999999,0.5708673267326627,-0.0101728571893612,649143.5987592,6710545.2,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510500.SH|2017-08-31,510500.SH,2017-08-31,5.544800429071657,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,510859.9225118313,515952.8952561631,205.3627754870197,821.4550186139758,0.0,2017-09-26,close,5.595746195940248,RETRY_MARKET_EXIT_ALL_AT_CLOSE,0.0099694114176942,5092.972744331812,False,18,26,0.0451088297364452,-0.0040176095612033,0.0359208043926511,0.0359208043926511,8,0.071067496660526,0.3134603618474741,-0.0207842627797745,510859.9225118313,8562740.06894568,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
512660.SH|2017-09-19,512660.SH,2017-09-19,0.920736,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,41625.590653440006,41217.547801408,16.568612032,66.27423999999884,0.0,2017-09-26,close,0.9132688,RETRY_MARKET_EXIT_ALL_AT_CLOSE,-0.0098026921810966,-408.0428520320056,False,5,7,0.0057171653981162,-0.018176762937476,0.0138271991102769,0.0138271991102769,2,0.01045,1.601531100478463,-0.0032582629548535,41625.590653440006,196796.2,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510300.SH|2017-10-10,510300.SH,2017-10-10,3.28596,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,487733.9912928,503394.2644743222,198.2262854934031,792.9157988793609,0.0,2017-11-30,close,3.3932832,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0321082259204708,15660.273181522209,False,37,51,0.1159600238590849,-0.0072916286260332,0.0832988837356507,0.0832988837356507,31,0.0309,0.7754045307443459,-0.0389536086866542,487733.9912928,18691852.544673614,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510180.SH|2017-10-16,510180.SH,2017-10-16,2.7172911360548095,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,43757.136967940525,45190.80411501746,17.78964627486333,71.15955957391938,0.0,2017-12-04,close,2.8147464,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0327641899452273,1433.667147076936,False,35,49,0.104408710638604,-0.0034192641088506,0.0685438514587797,0.0685438514587797,27,0.0253499999999998,0.3665142427933023,-0.0169286240217842,43757.136967940525,1569692.4195304194,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510050.SH|2018-01-15,510050.SH,2018-01-15,2.6269845610253033,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,496336.63105439534,518200.76359510387,202.90836161153595,811.6480888070553,0.0,2018-02-02,close,2.743803199999999,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,0.0440510153245417,21864.132540708524,False,14,18,0.0643381927257045,-0.0030394396464161,0.0198694734542437,0.0198694734542437,7,0.0348,0.2294414087730888,-0.0045679750760761,496336.63105439534,7186958.832919782,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510180.SH|2019-02-12,510180.SH,2019-02-12,2.3625558612487603,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,77082.10081284565,92240.1822732,33.86506429507011,135.4700667269006,0.0,2019-04-26,close,2.8387271999999997,TAIL_MARKET_EXIT_WEEKLY_AND_DAILY_EMERGENCY_HS300,0.1966485254100425,15158.08146035434,False,52,73,0.2867420617911516,-0.0061610654323607,0.0851928215968678,0.0851928215968678,48,0.03795,0.3835536560938326,0.0021163520753154,77082.10081284565,4635940.6,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
512800.SH|2019-02-14,512800.SH,2019-02-14,0.4893911999999999,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,55214.368025471995,59611.53834739201,22.96535808,91.86431999999294,0.0,2019-04-26,close,0.5285768000000001,TAIL_MARKET_EXIT_WEEKLY_AND_DAILY_EMERGENCY_HS300,0.0796381536032699,4397.1703219200135,False,50,71,0.1514305937662958,-0.0232762665123523,0.0713604985132547,0.0713604985132547,43,0.00595,1.9144873949579717,3.434752482434078e-16,55214.368025471995,2949720.0,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
512800.SH|2019-07-31,512800.SH,2019-07-31,0.5474376,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,185399.443834272,178251.04909871198,72.72981555999999,290.91491999999255,0.0,2019-08-05,close,0.5230811999999999,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,-0.0385567215722066,-7148.394735559996,False,3,5,0.0,-0.0446399735787237,0.0444916461711801,0.0444916461711801,0,0.0056499999999999,4.3252389380531024,-0.0155268837946095,185399.443834272,540005.0,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159901.SZ|2019-09-04,159901.SZ,2019-09-04,2.287934119790575,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,256738.2598563233,252960.4064377752,101.93958622226644,407.75625326819267,0.0,2019-09-27,close,2.2686836,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.0147148049560758,-3777.8534185480967,False,16,23,0.0306240811758331,-0.0178913017802812,0.0390380121645178,0.0390380121645178,5,0.036975,1.1070755859520005,0.0187942474514677,256738.2598563233,3316390.6,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159915.SZ|2019-09-04,159915.SZ,2019-09-04,1.5962759999999998,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,342469.68224039994,344713.49670936,137.43673103999998,549.7487999999782,0.0,2019-09-27,close,1.5857304,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,0.0065518630854599,2243.814468960045,False,16,23,0.047437911739574,-0.022725393353029,0.0540442880805075,0.0540442880805075,3,0.0287999999999999,1.2595833333333264,0.0187937424355186,342469.68224039994,3838520.0,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510300.SH|2019-09-06,510300.SH,2019-09-06,3.458690132006963,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,259107.702065499,253590.33673325324,102.53939116671282,410.1543616770264,0.0,2019-09-27,close,3.3603095999999995,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,-0.0212937141129484,-5517.3653322457685,False,14,21,0.0131002970094766,-0.0322926101339275,0.0415447451248319,0.0415447451248319,1,0.0527,2.119357343585643,0.0271779189266244,259107.702065499,3126821.6,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510180.SH|2019-09-16,510180.SH,2019-09-16,2.972481901828254,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,35974.224418324295,34352.119001839994,14.065204362424376,56.25982431025074,0.0,2019-09-30,close,2.825737599999999,TAIL_MARKET_EXIT_WEEKLY_AND_DAILY_EMERGENCY_HS300,-0.0450907682573427,-1622.1054164843008,False,10,14,0.0021928134088005,-0.0512978402776713,0.0515604148525631,0.0515604148525631,0,0.0420499999999999,3.6262045619085552,-0.0063919649059307,35974.224418324295,338741.2999999999,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159928.SZ|2019-08-29,159928.SZ,2019-08-29,0.7561043999999999,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,148360.786264008,144327.101565448,58.53741856,234.14727999999627,0.0,2019-10-09,close,0.734412,RETRY_MARKET_EXIT_ALL_AT_CLOSE,-0.027188348081292,-4033.684698560013,False,23,41,0.0282971504993225,-0.0411377053221749,0.0569868393835559,0.0569868393835559,3,0.0133,2.3386766917293147,-0.009588622946778,148360.786264008,2152230.425,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510300.SH|2019-11-05,510300.SH,2019-11-05,3.491922521122598,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,507128.5554970146,494491.89239788795,200.32359212540024,801.2869220679602,0.0,2019-11-12,close,3.4062727999999995,TAIL_OWN_EXIT_MA40_C2,-0.0249180665575852,-12636.663099126656,False,5,7,0.0160591990624616,-0.030619958053429,0.0405871548245109,0.0405871548245109,0,0.04455,2.400056590855177,0.0005727503940599,507128.5554970146,2525463.5999999996,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159901.SZ|2019-11-05,159901.SZ,2019-11-05,2.421239860565062,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,199824.1241348914,197340.17010093655,79.43276266631476,317.7297151186525,0.0,2019-11-18,open,2.34591809694501,MARKET_EXIT_WEEKLY_510300_LT_BUFFERED_MA20,-0.0124307014716504,-2483.954033954855,False,9,13,0.0127042925139022,-0.0316944478797536,0.0438130499925905,0.0438130499925905,3,0.030375,2.5264151626357583,0.001858551923455,199824.1241348914,727478.4500000001,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159949.SZ|2019-12-09,159949.SZ,2019-12-09,0.6275016,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,499716.697274784,536596.0528412961,207.264033488,829.0803999999914,0.0,2020-01-23,close,0.7104311999999999,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0738005269138182,36879.35556651204,False,32,45,0.1792798615971658,-0.0151419534229075,0.0471214734751277,0.0471214734751277,31,0.01175,0.8086468085106363,-0.0175298357804984,499716.697274784,8596417.1,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159915.SZ|2019-12-16,159915.SZ,2019-12-16,1.6943544,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,505018.59472224,527508.348185808,206.506296432,826.0402399999534,0.0,2020-01-23,close,1.8515176,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0445325255319308,22489.75346356805,False,27,38,0.139076925110827,-0.0161444382591976,0.0463199434545689,0.0463199434545689,26,0.0268499999999999,1.0187858472998104,-0.0118039059596979,505018.59472224,6082594.199999999,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159901.SZ|2019-12-17,159901.SZ,2019-12-17,2.432873873313783,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,202840.48597433604,209994.628832768,82.56731242982764,330.27409258923615,0.0,2020-01-23,close,2.5244788,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0352697974670457,7154.142858431966,False,26,37,0.0927405769617211,-0.0069357780930908,0.0550876070765855,0.0550876070765855,19,0.0316,0.5339833327146478,-0.0178800884325124,202840.48597433604,5483551.45,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
510500.SH|2019-12-18,510500.SH,2019-12-18,4.560097355839387,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,206157.62376403707,211522.32643394644,83.53620796915182,334.148532604506,0.0,2020-01-23,close,4.680633614199531,TAIL_MARKET_EXIT_DAILY_EMERGENCY_510300_LT_MA20,0.0260223346193089,5364.702669909369,False,25,36,0.0776079651218759,-0.0334374141362114,0.0511751394705131,0.0511751394705131,24,0.0603724495586655,2.52561996247109,-0.0149336889347086,206157.62376403707,5307793.954635539,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
512980.SH|2019-12-17,512980.SH,2019-12-17,0.8126496,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,255629.41485984,258573.60901318403,102.840726656,411.3651199999696,0.0,2020-02-03,open,0.7893680000000001,MARKET_EXIT_WEEKLY_AND_DAILY_EMERGENCY_HS300,0.0115174310239622,2944.194153344055,False,27,48,0.1567100999003754,-0.0286490019806813,0.1853591018810567,0.1853591018810567,19,0.01425,1.6337964912280605,-0.1587400030714346,255629.41485984,5965725.3,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159928.SZ|2020-06-09,159928.SZ,2020-06-09,0.8689445999999998,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,139008.166494084,167432.426816,61.289258084,245.17542000000404,0.0,2020-07-24,close,1.046662,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,0.2044790679483259,28424.260321915994,False,31,45,0.2961125484869809,-0.0269805462856893,0.0915915698192957,0.0915915698192957,24,0.015175,1.544948929159789,-0.0299213551703987,139008.166494084,4227362.75,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
159901.SZ|2020-06-19,159901.SZ,2020-06-19,2.7718089678417885,ENTRY_B60_FULL40_MINVOLLOC30_RS|CAP50_SET_MEMBERSHIP_CHANGE,107844.93352281538,123986.359407672,46.36690609780912,185.47810328459883,0.0,2020-07-24,close,3.1879476,TAIL_MARKET_EXIT_WEEKLY_510300_LT_MA20,0.149672547032001,16141.425884856624,False,23,35,0.246478397351519,-0.0015545688363738,0.0963458893085027,0.0963458893085027,14,0.043575,0.0988862384805133,0.0124467452123372,107844.93352281538,2819433.1,ORIGINAL_CALLBACK_REASON_RECORDED; no new market classifier,"First-fill price excursion; cash-weighted episode return includes rebalances; intraday exit day extremes excluded; gap sum is path arithmetic, not additive cash attribution",0
